# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.0001,0.996942,0.175586,2,7,0,47.221,0.240983,0.00763101,0.240983,0.00763101,3.25981e+07,1.36993e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.873,23.8489,23.7916,23.8179,23.8721,23.7971,23.7407,23.8136,23.8111,23.7943,23.7994,23.7885,23.7875,23.756,23.7875,23.8233,23.7952,23.7894,23.8002,23.7898,23.81,23.7835,23.8088,23.7674,23.761,23.8045,23.8099,23.7861,23.7155
-46.9022,0.9944,0.175586,3,11,0,47.8178,0.235289,0.00859929,0.235289,0.00859929,3.25952e+07,1.36987e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.7719,23.7677,23.8745,23.8092,23.8725,23.8482,23.7909,23.8172,23.8713,23.7962,23.7398,23.8126,23.8101,23.7932,23.7983,23.7872,23.7862,23.7546,23.786,23.8218,23.7935,23.7877,23.7985,23.788,23.8081,23.7816,23.8069,23.7655,23.7593,23.8031,23.8091,23.7871,23.7196
-47.5436,0.895722,0.175586,3,15,0,49.5524,0.200198,0.0186743,0.200198,0.0186743,3.25936e+07,1.36984e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8727,23.8073,23.8704,23.846,23.7885,23.8146,23.8686,23.7933,23.7368,23.8094,23.8068,23.7898,23.7947,23.7836,23.7825,23.7509,23.7824,23.8182,23.7901,23.7845,23.7957,23.7857,23.8066,23.7812,23.8083,23.769,23.767,23.816,23.8303,23.8293,23.7921
-46.9347,0.957384,0.175586,2,7,0,48.3172,0.206449,0.014073,0.206449,0.014073,3.25828e+07,1.36961e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8676,23.7922,23.7356,23.808,23.8052,23.788,23.7928,23.7814,23.7801,23.7482,23.7793,23.8147,23.7862,23.7801,23.7906,23.7799,23.8,23.7735,23.7991,23.7581,23.7532,23.799,23.8086,23.7969,23.7461
-48.4261,0.861981,0.175586,4,19,0,51.0278,0.184636,0.0219071,0.184636,0.0219071,3.25879e+07,1.36972e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7696,23.7651,23.8716,23.8061,23.869,23.8446,23.7868,23.8129,23.8667,23.7913,23.7347,23.8071,23.8044,23.7872,23.792,23.7808,23.7795,23.7478,23.7791,23.8148,23.7866,23.7809,23.792,23.782,23.8029,23.7776,23.805,23.766,23.7649,23.8152,23.8315,23.8359,23.8062
-47.7903,0.950814,0.175586,2,7,0,49.2884,0.192154,0.0160707,0.192154,0.0160707,3.25738e+07,1.36942e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7645,23.8709,23.8053,23.8681,23.8436,23.7857,23.8117,23.8654,23.7898,23.733,23.8052,23.8023,23.7848,23.7894,23.7778,23.7763,23.7441,23.775,23.8101,23.7814,23.7751,23.7853,23.7744,23.7942,23.7675,23.7928,23.7518,23.747,23.7931,23.8036,23.7949,23.7492
-46.6136,0.998279,0.175586,3,15,0,48.4859,0.228763,0.0102809,0.228763,0.0102809,3.25942e+07,1.36985e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7903,23.8166,23.8707,23.7956,23.7391,23.8119,23.8093,23.7924,23.7974,23.7864,23.7853,23.7537,23.7851,23.8208,23.7926,23.7868,23.7976,23.7871,23.8074,23.781,23.8066,23.7655,23.7599,23.8045,23.8119,23.7936,23.7319
-47.4725,0.976723,0.175586,3,15,0,48.9293,0.190251,0.0195811,0.190251,0.0195811,3.25854e+07,1.36967e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7787,23.7686,23.7382,23.7696,23.7652,23.8717,23.8061,23.8691,23.8446,23.7869,23.813,23.8668,23.7914,23.7347,23.8072,23.8044,23.7872,23.7919,23.7806,23.7794,23.7475,23.7787,23.8143,23.786,23.7802,23.791,23.7808,23.8014,23.7757,23.8025,23.7629,23.7606,23.8095,23.8238,23.8236,23.7881
-47.6625,0.928495,0.175586,5,31,0,49.214,0.183684,0.0202437,0.183684,0.0202437,3.25803e+07,1.36956e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.871,23.8054,23.8682,23.8437,23.7859,23.8119,23.8656,23.7901,23.7334,23.8057,23.8028,23.7855,23.7901,23.7787,23.7773,23.7453,23.7764,23.8118,23.7834,23.7774,23.7881,23.7777,23.7981,23.7722,23.7988,23.7591,23.7566,23.8055,23.8199,23.8203,23.7861
-47.3477,0.917693,0.175586,4,19,0,48.5899,0.217616,0.0109933,0.217616,0.0109933,3.25838e+07,1.36963e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.739,23.7706,23.7663,23.8728,23.8074,23.8704,23.8461,23.7885,23.8146,23.8685,23.7932,23.7366,23.8091,23.8064,23.7892,23.794,23.7827,23.7814,23.7495,23.7806,23.816,23.7875,23.7814,23.7918,23.7809,23.8008,23.774,23.799,23.7575,23.7512,23.7954,23.8025,23.7842,23.7237
-47.5034,1,0.175586,3,15,0,47.8981,0.21379,0.0165481,0.21379,0.0165481,3.26012e+07,1.37e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8165,23.8706,23.7955,23.7391,23.8119,23.8094,23.7926,23.7977,23.7868,23.7859,23.7545,23.7861,23.8221,23.7943,23.7889,23.8003,23.7904,23.8115,23.7862,23.8134,23.774,23.7718,23.8203,23.8336,23.8294,23.7872
-46.6946,1,0.175586,2,3,0,47.3622,0.210389,0.0137792,0.210389,0.0137792,3.25863e+07,1.36969e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.809,23.8063,23.7891,23.7939,23.7827,23.7814,23.7496,23.7808,23.8163,23.7879,23.782,23.7926,23.782,23.8022,23.7759,23.8016,23.7608,23.7561,23.802,23.8116,23.7999,23.7485
-48.0333,0.970267,0.175586,3,11,0,48.5561,0.176809,0.0208865,0.176809,0.0208865,3.25746e+07,1.36944e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7678,23.7372,23.7685,23.764,23.8703,23.8046,23.8673,23.8428,23.7848,23.8108,23.8644,23.7888,23.7319,23.8041,23.8011,23.7837,23.7882,23.7766,23.7751,23.743,23.7739,23.8092,23.7805,23.7744,23.7849,23.7743,23.7945,23.7685,23.7948,23.7549,23.7522,23.801,23.8155,23.8164,23.7835
-49.2937,0.863871,0.175586,2,5,0,50.4455,0.161129,0.024681,0.161129,0.024681,3.2571e+07,1.36936e+06,57571.6,23.814,23.754,23.7787,23.777,23.7775,23.7672,23.7365,23.7677,23.7631,23.8693,23.8035,23.8661,23.8415,23.7834,23.8093,23.8628,23.7871,23.7301,23.8022,23.7991,23.7815,23.786,23.7742,23.7727,23.7404,23.7713,23.8065,23.7778,23.7717,23.7822,23.7717,23.7921,23.7663,23.7931,23.7538,23.7525,23.803,23.8201,23.8276,23.8033
-46.5595,0.994747,0.175586,4,19,0,51.7004,0.23688,0.00975216,0.23688,0.00975216,3.26017e+07,1.37001e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7804,23.7707,23.7406,23.7723,23.7682,23.875,23.8098,23.8731,23.849,23.7917,23.8181,23.8723,23.7973,23.741,23.8139,23.8115,23.7947,23.7999,23.789,23.7881,23.7567,23.7883,23.8243,23.7963,23.7907,23.8017,23.7915,23.8121,23.786,23.812,23.7712,23.7661,23.811,23.8187,23.8004,23.7377
-46.95,0.952091,0.175586,2,7,0,47.0707,0.238269,0.00808579,0.238269,0.00808579,3.25967e+07,1.36991e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8747,23.8095,23.8728,23.8486,23.7912,23.8176,23.8717,23.7967,23.7403,23.8131,23.8106,23.7938,23.7989,23.7879,23.7869,23.7553,23.7868,23.8226,23.7944,23.7886,23.7994,23.7889,23.8091,23.7826,23.8079,23.7665,23.7601,23.8038,23.8095,23.7866,23.7174
-46.9911,0.970581,0.175586,3,9,0,47.4901,0.249386,0.00693304,0.249386,0.00693304,3.26052e+07,1.37008e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.7929,23.8193,23.8736,23.7988,23.7425,23.8155,23.8132,23.7966,23.8018,23.7911,23.7902,23.7589,23.7906,23.8266,23.7987,23.7932,23.8042,23.794,23.8145,23.7883,23.8139,23.7728,23.7667,23.8104,23.816,23.7917,23.7194
-47.3463,0.897751,0.175586,2,7,0,49.0211,0.238946,0.00734225,0.238946,0.00734225,3.25945e+07,1.36986e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7704,23.7403,23.772,23.7679,23.8746,23.8093,23.8726,23.8484,23.791,23.8173,23.8715,23.7964,23.74,23.8128,23.8103,23.7934,23.7984,23.7874,23.7864,23.7547,23.7861,23.8218,23.7936,23.7877,23.7983,23.7877,23.8078,23.7811,23.8061,23.7644,23.7575,23.8005,23.8054,23.7803,23.7081
-47.2266,0.953923,0.175586,3,11,0,48.067,0.235041,0.0122276,0.235041,0.0122276,3.26092e+07,1.37017e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8189,23.8732,23.7983,23.742,23.8151,23.8128,23.7962,23.8015,23.7908,23.79,23.7588,23.7907,23.8269,23.7992,23.7939,23.8054,23.7956,23.8167,23.7913,23.8182,23.7784,23.775,23.8219,23.8324,23.8205,23.7665
-47.04,1,0.175586,2,3,0,47.3937,0.223877,0.0102486,0.223877,0.0102486,3.25883e+07,1.36973e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7668,23.8735,23.8081,23.8712,23.8469,23.7894,23.8156,23.8696,23.7943,23.7378,23.8104,23.8078,23.7907,23.7956,23.7844,23.7832,23.7514,23.7827,23.8182,23.7898,23.7838,23.7943,23.7837,23.8036,23.777,23.8022,23.7607,23.7546,23.7987,23.8055,23.7862,23.7237
-47.1185,0.809442,0.175586,1,3,0,48.6563,0.231439,0.012793,0.231439,0.012793,3.26072e+07,1.37013e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7684,23.8752,23.81,23.8734,23.8492,23.792,23.8184,23.8726,23.7977,23.7414,23.8144,23.8121,23.7954,23.8007,23.7899,23.7891,23.7579,23.7897,23.8258,23.7981,23.7928,23.8042,23.7944,23.8154,23.79,23.8169,23.777,23.7737,23.8208,23.8315,23.8206,23.7681
-47.7849,0.954716,0.175586,2,3,0,47.8309,0.233686,0.0132272,0.233686,0.0132272,3.26115e+07,1.37022e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8739,23.8498,23.7926,23.819,23.8734,23.7985,23.7423,23.8154,23.8131,23.7965,23.8019,23.7913,23.7905,23.7594,23.7913,23.8276,23.8,23.7948,23.8065,23.7969,23.8181,23.793,23.8202,23.7807,23.7779,23.8255,23.837,23.8275,23.7768
-46.8868,1,0.175586,2,3,0,47.5948,0.231846,0.0123014,0.231846,0.0123014,3.26058e+07,1.3701e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8099,23.8732,23.8491,23.7918,23.8182,23.8725,23.7975,23.7412,23.8142,23.8118,23.7951,23.8004,23.7896,23.7888,23.7575,23.7892,23.8253,23.7975,23.7921,23.8035,23.7936,23.8146,23.789,23.8157,23.7757,23.772,23.8187,23.8289,23.8167,23.7626
-46.4574,0.997811,0.175586,2,3,0,46.8999,0.228871,0.0113875,0.228871,0.0113875,3.25987e+07,1.36995e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8744,23.8092,23.8724,23.8482,23.7909,23.8172,23.8713,23.7962,23.7399,23.8127,23.8102,23.7934,23.7985,23.7875,23.7866,23.7551,23.7866,23.8225,23.7944,23.7888,23.7998,23.7896,23.8101,23.7841,23.8102,23.7696,23.7649,23.8105,23.8193,23.8041,23.7465
-47.4594,0.983098,0.175586,3,11,0,47.9378,0.258268,0.00515261,0.258268,0.00515261,3.26086e+07,1.37016e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8766,23.8114,23.875,23.8509,23.7938,23.8203,23.8747,23.7999,23.7438,23.8169,23.8146,23.7981,23.8034,23.7928,23.792,23.7608,23.7925,23.8286,23.8008,23.7953,23.8064,23.7962,23.8167,23.7905,23.816,23.7746,23.7681,23.8111,23.8155,23.7875,23.7088
-47.1211,0.998414,0.175586,2,7,0,48.3351,0.252067,0.00637655,0.252067,0.00637655,3.26062e+07,1.3701e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7932,23.8196,23.874,23.7991,23.7429,23.8159,23.8136,23.797,23.8023,23.7916,23.7908,23.7594,23.7912,23.8272,23.7993,23.7938,23.8049,23.7947,23.8151,23.7889,23.8145,23.7733,23.767,23.8105,23.8157,23.7903,23.716
-47.1633,1,0.175586,2,3,0,47.179,0.25481,0.00680931,0.25481,0.00680931,3.26111e+07,1.37021e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7736,23.7696,23.8766,23.8115,23.875,23.851,23.7939,23.8204,23.8748,23.8,23.7439,23.817,23.8148,23.7983,23.8037,23.7931,23.7924,23.7612,23.793,23.8293,23.8015,23.7961,23.8075,23.7975,23.8182,23.7923,23.8183,23.7774,23.7718,23.816,23.822,23.7984,23.7264
-48.5441,0.777449,0.175586,2,3,0,48.8591,0.261928,0.00782514,0.261928,0.00782514,3.26233e+07,1.37046e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8526,23.7957,23.8224,23.877,23.8024,23.7464,23.8198,23.8178,23.8015,23.8071,23.7968,23.7964,23.7655,23.7977,23.8344,23.807,23.802,23.8139,23.8044,23.8258,23.8006,23.8275,23.7876,23.7836,23.8293,23.8374,23.8181,23.7514
-48.1864,0.950367,0.175586,2,3,0,49.1749,0.246349,0.00530834,0.246349,0.00530834,3.25952e+07,1.36987e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7723,23.7682,23.875,23.8098,23.8731,23.8489,23.7916,23.8179,23.8721,23.7971,23.7407,23.8135,23.811,23.7942,23.7993,23.7883,23.7872,23.7556,23.787,23.8227,23.7944,23.7885,23.7991,23.7884,23.8083,23.7814,23.8061,23.764,23.7562,23.7982,23.8012,23.7713,23.6912
-46.6602,0.991395,0.175586,3,15,0,48.5814,0.208943,0.0143306,0.208943,0.0143306,3.25868e+07,1.3697e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.8089,23.8062,23.7891,23.7939,23.7827,23.7814,23.7496,23.7808,23.8164,23.788,23.7821,23.7927,23.7822,23.8025,23.7762,23.8021,23.7614,23.757,23.8032,23.8134,23.8029,23.7532
-46.7018,0.979894,0.175586,4,19,0,47.2699,0.235774,0.00901125,0.235774,0.00901125,3.25974e+07,1.36992e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.7679,23.8747,23.8094,23.8727,23.8485,23.7912,23.8175,23.8716,23.7966,23.7402,23.813,23.8106,23.7937,23.7988,23.7878,23.7869,23.7553,23.7868,23.8226,23.7945,23.7887,23.7996,23.7892,23.8095,23.7831,23.8087,23.7675,23.7616,23.8058,23.8125,23.7918,23.726
-47.0704,0.969106,0.175586,2,3,0,47.0951,0.23338,0.00859177,0.23338,0.00859177,3.25929e+07,1.36983e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.8479,23.7905,23.8168,23.8709,23.7957,23.7393,23.812,23.8095,23.7926,23.7976,23.7865,23.7854,23.7537,23.7851,23.8208,23.7925,23.7866,23.7972,23.7866,23.8067,23.78,23.8052,23.7637,23.7572,23.8008,23.8066,23.7843,23.7165
-46.6982,0.939975,0.175586,1,3,0,47.5418,0.239165,0.0101367,0.239165,0.0101367,3.26059e+07,1.3701e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7727,23.7686,23.8755,23.8103,23.8737,23.8495,23.7923,23.8187,23.873,23.7981,23.7418,23.8148,23.8125,23.7958,23.801,23.7903,23.7895,23.7582,23.7899,23.826,23.7981,23.7927,23.804,23.7939,23.8147,23.7889,23.8152,23.7747,23.7701,23.8157,23.8241,23.8072,23.7463
-47.3482,0.994839,0.175586,3,9,0,47.586,0.258036,0.00564063,0.258036,0.00564063,3.26103e+07,1.37019e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8767,23.8116,23.8751,23.8511,23.794,23.8205,23.8749,23.8001,23.744,23.8171,23.8149,23.7984,23.8038,23.7932,23.7924,23.7612,23.7931,23.8292,23.8014,23.796,23.8072,23.7971,23.8177,23.7916,23.8174,23.7762,23.77,23.8135,23.8184,23.7919,23.7154
-48.1632,0.900259,0.175586,2,7,0,48.8445,0.266505,0.00597472,0.266505,0.00597472,3.26214e+07,1.37042e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.877,23.8024,23.7465,23.8198,23.8178,23.8015,23.8071,23.7968,23.7963,23.7654,23.7975,23.834,23.8066,23.8015,23.8133,23.8036,23.8247,23.7992,23.8257,23.7853,23.7803,23.8248,23.8312,23.8074,23.7337
-47.3575,0.955879,0.175586,4,19,0,48.8149,0.193274,0.0166195,0.193274,0.0166195,3.25773e+07,1.3695e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7862,23.8122,23.8659,23.7904,23.7336,23.806,23.803,23.7857,23.7903,23.7788,23.7774,23.7453,23.7763,23.8115,23.7829,23.7767,23.7871,23.7764,23.7964,23.7699,23.7956,23.7549,23.7506,23.7973,23.8086,23.8015,23.7576
-46.9334,0.991491,0.175586,2,3,0,47.4288,0.198057,0.0168517,0.198057,0.0168517,3.25839e+07,1.36964e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7654,23.8719,23.8064,23.8694,23.8449,23.7872,23.8133,23.8671,23.7917,23.7351,23.8075,23.8047,23.7875,23.7923,23.7809,23.7796,23.7477,23.7789,23.8144,23.786,23.78,23.7907,23.7802,23.8006,23.7744,23.8006,23.7603,23.7567,23.8041,23.8161,23.8103,23.7676
-47.8982,0.783779,0.175586,2,3,0,48.3269,0.195912,0.0149813,0.195912,0.0149813,3.25739e+07,1.36943e+06,57571.6,23.8144,23.7544,23.7794,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8683,23.8438,23.786,23.812,23.8656,23.7901,23.7333,23.8056,23.8026,23.7852,23.7898,23.7782,23.7767,23.7445,23.7754,23.8105,23.7817,23.7754,23.7855,23.7746,23.7943,23.7675,23.7926,23.7514,23.7461,23.7916,23.8012,23.7902,23.7413
-47.2015,1,0.175586,1,1,0,47.7406,0.198388,0.0155365,0.198388,0.0155365,3.25791e+07,1.36953e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7787,23.7686,23.7381,23.7696,23.7652,23.8716,23.806,23.8689,23.8445,23.7867,23.8127,23.8665,23.7911,23.7343,23.8067,23.8038,23.7865,23.7912,23.7797,23.7783,23.7463,23.7773,23.8126,23.784,23.7779,23.7883,23.7775,23.7976,23.771,23.7967,23.7558,23.7512,23.7975,23.808,23.7989,23.7521
-47.1925,0.988659,0.175586,2,3,0,47.377,0.207478,0.0170771,0.207478,0.0170771,3.25959e+07,1.36989e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8467,23.7892,23.8154,23.8694,23.7942,23.7377,23.8104,23.8079,23.7909,23.7959,23.7849,23.7838,23.7523,23.7838,23.8196,23.7916,23.786,23.7972,23.7872,23.8081,23.7827,23.8096,23.77,23.7676,23.816,23.8292,23.8254,23.7841
-47.5942,0.920778,0.175586,1,1,0,47.6306,0.207929,0.017615,0.207929,0.017615,3.25985e+07,1.36994e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.7711,23.7668,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8698,23.7947,23.7382,23.8109,23.8084,23.7915,23.7966,23.7856,23.7846,23.7531,23.7847,23.8207,23.7927,23.7873,23.7986,23.7887,23.8098,23.7845,23.8117,23.7724,23.7704,23.8193,23.8331,23.8307,23.791
-46.9371,1,0.175586,2,5,0,47.6906,0.197999,0.0168182,0.197999,0.0168182,3.25837e+07,1.36963e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7384,23.7698,23.7654,23.8719,23.8064,23.8693,23.8449,23.7872,23.8133,23.8671,23.7917,23.735,23.8075,23.8047,23.7875,23.7922,23.7809,23.7796,23.7477,23.7788,23.8143,23.7859,23.7799,23.7906,23.7801,23.8004,23.7743,23.8004,23.7601,23.7565,23.8038,23.8158,23.8099,23.7671
-46.6627,0.982456,0.175586,3,9,0,47.1188,0.207733,0.0147163,0.207733,0.0147163,3.25869e+07,1.3697e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8702,23.8458,23.7882,23.8143,23.8682,23.7929,23.7363,23.8088,23.8061,23.789,23.7938,23.7826,23.7814,23.7495,23.7808,23.8163,23.788,23.782,23.7927,23.7823,23.8025,23.7763,23.8023,23.7617,23.7574,23.8039,23.8144,23.8047,23.7561
-46.9035,0.943216,0.175586,2,7,0,47.4697,0.207101,0.0165292,0.207101,0.0165292,3.25933e+07,1.36983e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7889,23.8151,23.869,23.7938,23.7373,23.8099,23.8073,23.7903,23.7953,23.7842,23.7831,23.7514,23.7829,23.8186,23.7905,23.7849,23.7959,23.7858,23.8065,23.7808,23.8075,23.7677,23.7648,23.8127,23.8253,23.82,23.7771
-46.7074,0.861255,0.175586,3,15,0,48.8046,0.242186,0.00923432,0.242186,0.00923432,3.26058e+07,1.3701e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.815,23.8127,23.7961,23.8013,23.7906,23.7898,23.7584,23.7902,23.8262,23.7984,23.7929,23.8041,23.7941,23.8148,23.7889,23.815,23.7743,23.7693,23.8144,23.822,23.8031,23.7392
-46.6228,0.994766,0.175586,3,11,0,46.7932,0.232432,0.00970285,0.232432,0.00970285,3.25962e+07,1.3699e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8744,23.8091,23.8724,23.8482,23.7908,23.8171,23.8712,23.7962,23.7398,23.8125,23.81,23.7932,23.7982,23.7872,23.7862,23.7546,23.7861,23.8219,23.7937,23.788,23.7988,23.7884,23.8087,23.7824,23.8079,23.7668,23.7612,23.8057,23.8128,23.7935,23.73
-46.4781,0.99981,0.175586,3,15,0,47.0064,0.226671,0.0121184,0.226671,0.0121184,3.2599e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7676,23.8744,23.8091,23.8723,23.8481,23.7907,23.817,23.8712,23.7961,23.7397,23.8126,23.8101,23.7932,23.7983,23.7874,23.7864,23.7549,23.7865,23.8224,23.7944,23.7888,23.7998,23.7897,23.8103,23.7844,23.8106,23.7702,23.7658,23.8119,23.8213,23.8077,23.7525
-48.6082,0.968591,0.175586,4,19,0,49.1377,0.174314,0.0231147,0.174314,0.0231147,3.25805e+07,1.36956e+06,57571.6,23.8143,23.7543,23.7791,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8706,23.8049,23.8677,23.8432,23.7853,23.8113,23.865,23.7895,23.7327,23.805,23.8021,23.7847,23.7894,23.7779,23.7765,23.7446,23.7757,23.8111,23.7827,23.7769,23.7877,23.7774,23.7982,23.7726,23.7998,23.7606,23.7594,23.8098,23.8265,23.8322,23.8048
-47.2542,0.998193,0.175586,3,15,0,49.5583,0.192778,0.0171048,0.192778,0.0171048,3.25786e+07,1.36953e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7684,23.7379,23.7694,23.7649,23.8713,23.8057,23.8686,23.8441,23.7863,23.8123,23.866,23.7906,23.7338,23.8061,23.8033,23.7859,23.7906,23.7791,23.7777,23.7457,23.7767,23.812,23.7834,23.7773,23.7877,23.7771,23.7972,23.7709,23.7967,23.7562,23.7523,23.7993,23.8111,23.8052,23.7627
