# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-46.5169,0.99998,0.208321,3,11,0,46.5588,0.234318,0.0101518,0.234318,0.0101518,3.26002e+07,1.36998e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8177,23.8719,23.7969,23.7405,23.8134,23.811,23.7942,23.7993,23.7884,23.7875,23.756,23.7876,23.8235,23.7955,23.7899,23.8009,23.7907,23.8112,23.7851,23.811,23.7702,23.7651,23.8102,23.8181,23.8004,23.7389
-47.0812,0.873684,0.208321,1,3,0,47.2618,0.230764,0.00899479,0.230764,0.00899479,3.25914e+07,1.36979e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8476,23.7902,23.8164,23.8705,23.7953,23.7389,23.8116,23.809,23.792,23.797,23.7859,23.7847,23.753,23.7844,23.82,23.7916,23.7857,23.7963,23.7857,23.8057,23.7791,23.8042,23.7627,23.7562,23.7999,23.806,23.7843,23.7178
-46.5714,0.985542,0.208321,2,3,0,47.2584,0.235625,0.00956519,0.235625,0.00956519,3.25994e+07,1.36996e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8177,23.8719,23.7969,23.7405,23.8134,23.8109,23.7941,23.7993,23.7883,23.7874,23.7559,23.7875,23.8233,23.7953,23.7896,23.8006,23.7903,23.8107,23.7845,23.8103,23.7693,23.7639,23.8086,23.8159,23.7968,23.7332
-47.8355,0.8693,0.208321,3,11,0,48.2007,0.247723,0.0103169,0.247723,0.0103169,3.26165e+07,1.37032e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7697,23.8766,23.8116,23.8751,23.8511,23.7941,23.8206,23.875,23.8003,23.7442,23.8174,23.8153,23.7988,23.8043,23.7938,23.7932,23.7622,23.7942,23.8307,23.8031,23.798,23.8098,23.8002,23.8214,23.7962,23.8231,23.7833,23.7798,23.8263,23.8358,23.8209,23.7617
-48.7672,0.914565,0.208321,3,11,0,49.7505,0.215868,0.00993511,0.215868,0.00993511,3.25775e+07,1.3695e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7658,23.8723,23.8068,23.8698,23.8454,23.7877,23.8137,23.8676,23.7922,23.7355,23.8079,23.805,23.7877,23.7924,23.7809,23.7795,23.7474,23.7784,23.8136,23.7848,23.7785,23.7885,23.7774,23.7968,23.7696,23.794,23.7519,23.7446,23.7876,23.7931,23.7714,23.7065
-47.6399,0.996571,0.208321,4,19,0,49.9067,0.189088,0.0171969,0.189088,0.0171969,3.25746e+07,1.36944e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7783,23.7682,23.7376,23.769,23.7645,23.8708,23.8052,23.868,23.8435,23.7856,23.8116,23.8652,23.7897,23.7329,23.8051,23.8022,23.7847,23.7893,23.7777,23.7762,23.7441,23.775,23.8102,23.7815,23.7752,23.7855,23.7747,23.7947,23.7681,23.7938,23.753,23.7487,23.7956,23.807,23.8008,23.7583
-47.6414,1,0.208321,3,7,0,48.1888,0.185415,0.0202476,0.185415,0.0202476,3.25823e+07,1.3696e+06,57571.6,23.8144,23.7544,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7863,23.8123,23.866,23.7906,23.7338,23.8062,23.8034,23.7861,23.7908,23.7794,23.7781,23.7461,23.7773,23.8127,23.7844,23.7784,23.7892,23.7789,23.7994,23.7737,23.8003,23.7607,23.7584,23.8075,23.8221,23.8227,23.7887
-48.3173,0.987608,0.208321,5,31,0,49.0454,0.173871,0.0222913,0.173871,0.0222913,3.25767e+07,1.36948e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7678,23.7372,23.7685,23.764,23.8703,23.8046,23.8674,23.8428,23.7849,23.8108,23.8644,23.7889,23.732,23.8043,23.8013,23.7839,23.7884,23.7769,23.7754,23.7433,23.7743,23.8097,23.7812,23.7751,23.7858,23.7753,23.7958,23.77,23.7967,23.7572,23.7553,23.805,23.8207,23.8245,23.7951
-48.666,0.956668,0.208321,3,7,0,48.954,0.176079,0.0231096,0.176079,0.0231096,3.25825e+07,1.36961e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7376,23.7689,23.7644,23.8708,23.8052,23.868,23.8435,23.7857,23.8117,23.8654,23.7899,23.7331,23.8055,23.8026,23.7853,23.79,23.7786,23.7773,23.7453,23.7765,23.812,23.7837,23.7779,23.7888,23.7787,23.7995,23.7741,23.8013,23.7623,23.7613,23.8118,23.8286,23.8345,23.8073
-47.987,0.92918,0.208321,3,15,0,51.7721,0.253295,0.00922133,0.253295,0.00922133,3.26187e+07,1.37037e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.742,23.7739,23.77,23.8771,23.812,23.8756,23.8516,23.7947,23.8212,23.8757,23.801,23.745,23.8182,23.8162,23.7998,23.8053,23.7949,23.7943,23.7634,23.7954,23.8319,23.8044,23.7994,23.8112,23.8016,23.8229,23.7976,23.8245,23.7846,23.7807,23.8268,23.8357,23.8188,23.7562
-47.7572,0.91136,0.208321,3,15,0,52.0462,0.188146,0.0204191,0.188146,0.0204191,3.25862e+07,1.36968e+06,57571.6,23.8145,23.7545,23.7795,23.778,23.7787,23.7686,23.7382,23.7696,23.7652,23.8716,23.8061,23.869,23.8446,23.7869,23.8129,23.8667,23.7914,23.7347,23.8071,23.8043,23.7871,23.7919,23.7806,23.7794,23.7476,23.7788,23.8144,23.7862,23.7804,23.7913,23.7812,23.8019,23.7763,23.8033,23.7639,23.7621,23.8115,23.8265,23.8279,23.7946
-49.6543,0.865887,0.208321,2,3,0,49.6766,0.176719,0.0177605,0.176719,0.0177605,3.25621e+07,1.36918e+06,57571.6,23.8141,23.754,23.7788,23.7771,23.7776,23.7673,23.7366,23.7678,23.7631,23.8693,23.8036,23.8662,23.8415,23.7834,23.8092,23.8627,23.7869,23.7299,23.8019,23.7987,23.781,23.7853,23.7734,23.7716,23.7391,23.7697,23.8045,23.7754,23.7687,23.7785,23.7673,23.7867,23.7596,23.7845,23.7432,23.738,23.7841,23.795,23.7883,23.7464
-49.6543,0.8465,0.208321,1,1,0,50.5531,0.176719,0.0177605,0.176719,0.0177605,3.25621e+07,1.36918e+06,57571.6,23.8141,23.754,23.7788,23.7771,23.7776,23.7673,23.7366,23.7678,23.7631,23.8693,23.8036,23.8662,23.8415,23.7834,23.8092,23.8627,23.7869,23.7299,23.8019,23.7987,23.781,23.7853,23.7734,23.7716,23.7391,23.7697,23.8045,23.7754,23.7687,23.7785,23.7673,23.7867,23.7596,23.7845,23.7432,23.738,23.7841,23.795,23.7883,23.7464
-49.9899,0.961889,0.208321,2,3,0,50.4383,0.194285,0.0221233,0.194285,0.0221233,3.26e+07,1.36997e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7794,23.7694,23.7391,23.7706,23.7663,23.873,23.8075,23.8707,23.8463,23.7888,23.815,23.8691,23.7939,23.7374,23.8101,23.8076,23.7907,23.7957,23.7848,23.7838,23.7524,23.784,23.8201,23.7923,23.787,23.7987,23.7891,23.8106,23.7859,23.814,23.7758,23.7758,23.8271,23.8445,23.8505,23.822
-47.2082,0.998133,0.208321,3,9,0,50.2455,0.196581,0.0160303,0.196581,0.0160303,3.25789e+07,1.36953e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7695,23.7651,23.8715,23.8059,23.8688,23.8444,23.7866,23.8126,23.8664,23.7909,23.7341,23.8065,23.8036,23.7863,23.791,23.7795,23.7781,23.7461,23.7771,23.8124,23.7838,23.7777,23.7881,23.7774,23.7974,23.771,23.7966,23.7559,23.7515,23.798,23.8089,23.8008,23.7554
-47.5174,0.991615,0.208321,2,3,0,47.5794,0.196029,0.0191548,0.196029,0.0191548,3.25906e+07,1.36978e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7702,23.7658,23.8723,23.8068,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8059,23.7888,23.7936,23.7825,23.7813,23.7496,23.781,23.8167,23.7885,23.7829,23.7939,23.7839,23.8047,23.7792,23.8062,23.7668,23.7647,23.8138,23.8282,23.8278,23.7915
-47.6523,0.927096,0.208321,2,7,0,49.7476,0.184935,0.0185595,0.184935,0.0185595,3.25751e+07,1.36945e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7783,23.7681,23.7375,23.7689,23.7643,23.8707,23.805,23.8678,23.8433,23.7854,23.8114,23.865,23.7895,23.7326,23.8049,23.8019,23.7845,23.789,23.7775,23.776,23.7439,23.7748,23.81,23.7814,23.7752,23.7855,23.7748,23.7949,23.7686,23.7945,23.7541,23.7504,23.798,23.8107,23.8072,23.7684
-46.6724,0.919226,0.208321,4,19,0,50.0307,0.241358,0.00873374,0.241358,0.00873374,3.26029e+07,1.37004e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7708,23.7408,23.7726,23.7685,23.8753,23.8101,23.8735,23.8494,23.7921,23.8185,23.8728,23.7978,23.7415,23.8145,23.8121,23.7954,23.8006,23.7897,23.7889,23.7575,23.7891,23.8251,23.7971,23.7916,23.8026,23.7924,23.8129,23.7868,23.8127,23.7717,23.7662,23.8108,23.8177,23.7972,23.7312
-47.1268,0.889339,0.208321,2,7,0,47.4487,0.242738,0.0103738,0.242738,0.0103738,3.2611e+07,1.3702e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.7931,23.8196,23.8739,23.7991,23.7429,23.816,23.8138,23.7972,23.8025,23.7919,23.7912,23.76,23.7919,23.8282,23.8005,23.7952,23.8067,23.7969,23.8179,23.7924,23.819,23.7789,23.7749,23.8209,23.83,23.8145,23.7549
-46.7643,0.970293,0.208321,2,3,0,47.4214,0.241006,0.00988955,0.241006,0.00988955,3.2607e+07,1.37012e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7728,23.7688,23.8756,23.8104,23.8739,23.8498,23.7926,23.819,23.8733,23.7984,23.7422,23.8152,23.8128,23.7962,23.8015,23.7908,23.79,23.7587,23.7905,23.8266,23.7988,23.7934,23.8047,23.7947,23.8155,23.7897,23.816,23.7756,23.771,23.8165,23.8248,23.8076,23.7459
-46.6384,0.998142,0.208321,1,3,0,46.8115,0.24041,0.00906437,0.24041,0.00906437,3.26031e+07,1.37004e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7726,23.7685,23.8753,23.8101,23.8735,23.8493,23.7921,23.8185,23.8727,23.7978,23.7415,23.8144,23.812,23.7953,23.8005,23.7897,23.7888,23.7574,23.7891,23.8251,23.7971,23.7916,23.8027,23.7925,23.813,23.787,23.8129,23.772,23.7667,23.8114,23.8187,23.799,23.7341
-46.9798,0.911907,0.208321,2,7,0,47.7254,0.233499,0.00872436,0.233499,0.00872436,3.25936e+07,1.36984e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.74,23.7718,23.7676,23.8743,23.809,23.8722,23.848,23.7906,23.8169,23.871,23.7958,23.7394,23.8122,23.8096,23.7927,23.7977,23.7867,23.7856,23.7539,23.7853,23.821,23.7927,23.7869,23.7975,23.787,23.8071,23.7805,23.8057,23.7643,23.7579,23.8017,23.8077,23.7857,23.7185
-46.5577,0.999659,0.208321,3,15,0,47.2253,0.21696,0.0127125,0.21696,0.0127125,3.25899e+07,1.36976e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8466,23.7891,23.8153,23.8693,23.794,23.7375,23.8101,23.8075,23.7905,23.7954,23.7842,23.783,23.7513,23.7826,23.8182,23.7899,23.784,23.7947,23.7843,23.8045,23.7782,23.804,23.7631,23.7583,23.8039,23.813,23.7994,23.7451
-46.4635,0.999805,0.208321,3,15,0,47.328,0.222694,0.0119871,0.222694,0.0119871,3.25938e+07,1.36984e+06,57571.6,23.8149,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8474,23.7899,23.8162,23.8702,23.7951,23.7386,23.8113,23.8087,23.7918,23.7968,23.7857,23.7846,23.753,23.7844,23.8201,23.7919,23.7862,23.797,23.7866,23.807,23.7808,23.8067,23.7659,23.7611,23.8066,23.8155,23.8009,23.7447
-46.6892,0.962438,0.208321,3,15,0,47.2292,0.237635,0.00883463,0.237635,0.00883463,3.25989e+07,1.36995e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7404,23.7722,23.7681,23.8749,23.8096,23.8729,23.8488,23.7914,23.8178,23.872,23.7969,23.7406,23.8134,23.811,23.7942,23.7993,23.7884,23.7874,23.7559,23.7875,23.8233,23.7952,23.7895,23.8004,23.7901,23.8104,23.7841,23.8097,23.7686,23.7628,23.807,23.8137,23.7928,23.7266
-46.9676,0.971423,0.208321,2,7,0,46.9752,0.242543,0.0100826,0.242543,0.0100826,3.26096e+07,1.37018e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7411,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.793,23.8194,23.8737,23.7989,23.7427,23.8157,23.8135,23.7969,23.8022,23.7916,23.7908,23.7596,23.7914,23.8277,23.7999,23.7946,23.806,23.7961,23.8171,23.7915,23.8179,23.7777,23.7734,23.8192,23.8279,23.8115,23.7508
-47.1972,0.918314,0.208321,2,3,0,48.0653,0.242687,0.00705039,0.242687,0.00705039,3.25978e+07,1.36993e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7723,23.7682,23.875,23.8098,23.8731,23.8489,23.7916,23.818,23.8722,23.7972,23.7408,23.8137,23.8112,23.7944,23.7995,23.7886,23.7876,23.7561,23.7875,23.8233,23.7952,23.7894,23.8002,23.7897,23.8098,23.7833,23.8085,23.7669,23.7602,23.8033,23.8083,23.783,23.7102
-47.515,0.955241,0.208321,3,15,0,48.9416,0.234855,0.00775147,0.234855,0.00775147,3.25913e+07,1.36979e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8721,23.8478,23.7904,23.8167,23.8708,23.7956,23.7392,23.8119,23.8093,23.7923,23.7973,23.7862,23.7851,23.7534,23.7847,23.8203,23.7919,23.786,23.7965,23.7858,23.8057,23.7789,23.8038,23.762,23.755,23.798,23.8029,23.7783,23.7072
-46.5325,1,0.208321,2,3,0,47.5433,0.235288,0.00997402,0.235288,0.00997402,3.26007e+07,1.36999e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8096,23.873,23.8488,23.7915,23.8178,23.872,23.797,23.7407,23.8136,23.8111,23.7944,23.7995,23.7886,23.7877,23.7562,23.7878,23.8238,23.7957,23.7901,23.8012,23.7909,23.8115,23.7854,23.8113,23.7705,23.7654,23.8104,23.8182,23.8002,23.7381
-47.3253,0.897912,0.208321,3,15,0,47.7352,0.213606,0.0118206,0.213606,0.0118206,3.25824e+07,1.3696e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8725,23.8071,23.8701,23.8457,23.7881,23.8142,23.868,23.7927,23.736,23.8085,23.8058,23.7886,23.7933,23.782,23.7807,23.7487,23.7798,23.8152,23.7866,23.7804,23.7908,23.78,23.7998,23.773,23.7981,23.7567,23.7507,23.7952,23.8028,23.7862,23.7283
-46.5267,0.937573,0.208321,1,3,0,47.747,0.218253,0.0138175,0.218253,0.0138175,3.25958e+07,1.36989e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.7671,23.8737,23.8084,23.8716,23.8473,23.7899,23.8161,23.8702,23.795,23.7386,23.8113,23.8087,23.7918,23.7968,23.7858,23.7848,23.7532,23.7847,23.8205,23.7924,23.7867,23.7978,23.7876,23.8082,23.7823,23.8086,23.7684,23.7645,23.8112,23.8218,23.8113,23.7609
-46.5973,0.983987,0.208321,3,15,0,47.4309,0.238257,0.00980335,0.238257,0.00980335,3.26035e+07,1.37005e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8734,23.8492,23.792,23.8184,23.8726,23.7977,23.7414,23.8143,23.8119,23.7952,23.8004,23.7896,23.7887,23.7574,23.789,23.825,23.7971,23.7916,23.8027,23.7926,23.8132,23.7873,23.8133,23.7727,23.7677,23.8129,23.8208,23.8028,23.7405
-46.5235,0.999943,0.208321,2,7,0,46.6344,0.234543,0.010045,0.234543,0.010045,3.26001e+07,1.36998e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8095,23.8729,23.8487,23.7914,23.8177,23.8719,23.7969,23.7405,23.8134,23.811,23.7942,23.7993,23.7884,23.7875,23.756,23.7876,23.8235,23.7954,23.7898,23.8008,23.7906,23.8111,23.785,23.8109,23.7701,23.7649,23.8099,23.8177,23.7998,23.7379
-46.7873,0.96086,0.208321,3,15,0,47.249,0.217059,0.0148203,0.217059,0.0148203,3.25983e+07,1.36994e+06,57571.6,23.8149,23.7551,23.7802,23.779,23.7798,23.7699,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8475,23.7901,23.8163,23.8704,23.7953,23.7389,23.8116,23.8091,23.7923,23.7973,23.7864,23.7854,23.7539,23.7854,23.8213,23.7933,23.7878,23.799,23.7889,23.8097,23.7841,23.8108,23.7709,23.7677,23.8151,23.8267,23.8187,23.7714
-46.4822,0.997138,0.208321,2,7,0,46.8872,0.216945,0.0136169,0.216945,0.0136169,3.25934e+07,1.36984e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7946,23.7381,23.8108,23.8082,23.7912,23.7962,23.7851,23.784,23.7524,23.7838,23.8195,23.7913,23.7856,23.7965,23.7862,23.8067,23.7807,23.8069,23.7664,23.7622,23.8086,23.8188,23.8077,23.7565
-46.5846,0.978465,0.208321,3,13,0,47.1769,0.235072,0.0107215,0.235072,0.0107215,3.26034e+07,1.37004e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8098,23.8732,23.849,23.7918,23.8181,23.8724,23.7974,23.7411,23.814,23.8116,23.7949,23.8001,23.7893,23.7884,23.757,23.7887,23.8247,23.7968,23.7913,23.8025,23.7924,23.8131,23.7873,23.8135,23.773,23.7684,23.8141,23.8228,23.8068,23.7475
-46.6941,0.966778,0.208321,4,23,0,47.4913,0.205781,0.0157361,0.205781,0.0157361,3.25886e+07,1.36974e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.809,23.8063,23.7892,23.7941,23.7828,23.7817,23.7499,23.7812,23.8168,23.7885,23.7827,23.7935,23.7831,23.8036,23.7776,23.8038,23.7636,23.7599,23.807,23.8186,23.8111,23.7657
-47.2,0.875416,0.208321,1,3,0,47.5089,0.204115,0.0140888,0.204115,0.0140888,3.25801e+07,1.36956e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.8719,23.8064,23.8693,23.8449,23.7872,23.8133,23.8671,23.7916,23.7349,23.8073,23.8045,23.7872,23.7919,23.7805,23.7792,23.7471,23.7782,23.8135,23.7849,23.7788,23.7891,23.7784,23.7983,23.7717,23.7971,23.756,23.7508,23.7964,23.8057,23.7937,23.7427
-46.9474,1,0.208321,1,1,0,47.1668,0.204637,0.0144989,0.204637,0.0144989,3.25824e+07,1.3696e+06,57571.6,23.8146,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8696,23.8452,23.7875,23.8136,23.8674,23.792,23.7353,23.8078,23.805,23.7878,23.7925,23.7811,23.7798,23.7479,23.779,23.8144,23.7859,23.7798,23.7903,23.7796,23.7997,23.7732,23.7988,23.758,23.7532,23.7992,23.8091,23.7983,23.7487
-47.5448,0.99958,0.208321,3,15,0,47.8806,0.191154,0.0197029,0.191154,0.0197029,3.2587e+07,1.3697e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7698,23.7654,23.8718,23.8063,23.8693,23.8448,23.7871,23.8132,23.8671,23.7917,23.735,23.8075,23.8047,23.7876,23.7924,23.7811,23.7799,23.7481,23.7793,23.815,23.7867,23.7809,23.7919,23.7817,23.8024,23.7768,23.8037,23.7642,23.7621,23.8111,23.8257,23.8259,23.7908
-47.0415,0.999986,0.208321,2,7,0,47.7077,0.195345,0.017313,0.195345,0.017313,3.25825e+07,1.36961e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7697,23.7652,23.8717,23.8062,23.8691,23.8446,23.7869,23.813,23.8667,23.7913,23.7346,23.807,23.8042,23.787,23.7917,23.7803,23.779,23.7471,23.7782,23.8136,23.7852,23.7792,23.7898,23.7793,23.7997,23.7735,23.7997,23.7594,23.7559,23.8034,23.8157,23.8106,23.769
-47.0518,0.995116,0.208321,3,15,0,49.307,0.251652,0.0067012,0.251652,0.0067012,3.2607e+07,1.37012e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.811,23.8745,23.8504,23.7932,23.8197,23.874,23.7992,23.743,23.816,23.8137,23.7971,23.8024,23.7917,23.7909,23.7597,23.7914,23.8275,23.7996,23.7941,23.8052,23.7951,23.8156,23.7895,23.8152,23.774,23.768,23.8118,23.8173,23.7928,23.7199
-49.7167,0.722387,0.208321,2,3,0,49.9803,0.262735,0.00883038,0.262735,0.00883038,3.26281e+07,1.37057e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8782,23.8133,23.877,23.8531,23.7963,23.823,23.8777,23.8031,23.7473,23.8207,23.8188,23.8026,23.8083,23.7981,23.7978,23.7671,23.7994,23.8362,23.809,23.8042,23.8164,23.8071,23.8288,23.8039,23.8313,23.7919,23.7887,23.8353,23.8448,23.8284,23.7656
-48.3867,1,0.208321,2,3,0,49.6604,0.258391,0.00850324,0.258391,0.00850324,3.26219e+07,1.37043e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8125,23.8762,23.8523,23.7953,23.8219,23.8765,23.8019,23.7459,23.8192,23.8172,23.8009,23.8065,23.7961,23.7957,23.7648,23.7969,23.8335,23.8061,23.8012,23.813,23.8035,23.8249,23.7997,23.8266,23.7867,23.7829,23.8288,23.8374,23.8194,23.7548
-46.6672,0.698274,0.208321,2,7,0,53.379,0.233619,0.00939895,0.233619,0.00939895,3.25964e+07,1.3699e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.7719,23.7678,23.8745,23.8092,23.8725,23.8483,23.7909,23.8172,23.8713,23.7963,23.7399,23.8127,23.8102,23.7933,23.7984,23.7874,23.7864,23.7548,23.7863,23.8221,23.7939,23.7881,23.799,23.7885,23.8088,23.7825,23.808,23.7668,23.7611,23.8054,23.8123,23.7923,23.7278
-46.5409,0.826869,0.208321,2,3,0,48.1032,0.231451,0.0114066,0.231451,0.0114066,3.26018e+07,1.37001e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7914,23.8177,23.8719,23.7969,23.7406,23.8134,23.811,23.7943,23.7994,23.7886,23.7877,23.7562,23.7879,23.8238,23.7959,23.7904,23.8015,23.7914,23.8121,23.7863,23.8125,23.7721,23.7677,23.8136,23.8227,23.808,23.7507
-46.5767,0.9999,0.208321,3,15,0,46.7322,0.21609,0.0143437,0.21609,0.0143437,3.25953e+07,1.36988e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7897,23.8159,23.8699,23.7948,23.7383,23.811,23.8085,23.7915,23.7965,23.7855,23.7844,23.7529,23.7843,23.8201,23.792,23.7864,23.7974,23.7872,23.8079,23.782,23.8084,23.7683,23.7646,23.8115,23.8224,23.8131,23.7642
-46.6654,0.773187,0.208321,2,3,0,48.7018,0.209308,0.0154872,0.209308,0.0154872,3.25918e+07,1.3698e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.869,23.7938,23.7372,23.8098,23.8072,23.7902,23.7951,23.784,23.7829,23.7512,23.7826,23.8183,23.7901,23.7843,23.7953,23.785,23.8056,23.7797,23.8061,23.766,23.7625,23.8098,23.8213,23.8138,23.7679
-46.5488,0.999557,0.208321,2,7,0,46.7261,0.213187,0.013747,0.213187,0.013747,3.25895e+07,1.36975e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.869,23.7937,23.7372,23.8098,23.8071,23.79,23.7949,23.7837,23.7826,23.7508,23.7821,23.8178,23.7895,23.7836,23.7943,23.7839,23.8042,23.7781,23.804,23.7633,23.7589,23.805,23.815,23.8035,23.7524
