# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-19 14:09:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpzvtcylkn/f2c8wxg1.json
# random
#   seed = 32083
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230719150953.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.5545,0.858608,0.248998,2,7,0,49.5326,0.208184,79.5128,0.0168119,0.208184,79.5128,0.0168119,3.25957e+07,1.36988e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7943,23.7378,23.8105,23.8079,23.7909,23.7959,23.7849,23.7838,23.7523,23.7838,23.8196,23.7916,23.786,23.7972,23.7871,23.808,23.7825,23.8094,23.7697,23.7671,23.8154,23.8284,23.824,23.7821
-46.9987,0.992092,0.248998,4,15,0,48.3433,0.217655,79.9967,0.0128657,0.217655,79.9967,0.0128657,3.25913e+07,1.36979e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8104,23.8078,23.7908,23.7958,23.7846,23.7835,23.7518,23.7831,23.8188,23.7905,23.7847,23.7955,23.7851,23.8054,23.7792,23.8051,23.7644,23.7597,23.8055,23.8148,23.8018,23.7481
-50.4134,0.606029,0.248998,3,11,0,53.2797,0.225636,57.9675,0.0074913,0.225636,57.9675,0.0074913,3.25793e+07,1.36954e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7663,23.8729,23.8074,23.8705,23.8461,23.7885,23.8146,23.8685,23.7932,23.7365,23.809,23.8062,23.789,23.7937,23.7823,23.781,23.7489,23.7799,23.8151,23.7864,23.78,23.79,23.7788,23.7981,23.7707,23.7948,23.7522,23.7439,23.7857,23.7892,23.7619,23.6882
-49.3697,1,0.248998,2,3,0,50.2124,0.236723,56.4069,0.0132997,0.236723,56.4069,0.0132997,3.26153e+07,1.3703e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8109,23.8744,23.8503,23.7932,23.8197,23.8741,23.7993,23.7432,23.8163,23.8141,23.7976,23.803,23.7925,23.7919,23.7608,23.7929,23.8293,23.8018,23.7967,23.8086,23.7991,23.8205,23.7956,23.823,23.7837,23.7813,23.8293,23.8412,23.8324,23.7822
-48.7197,0.997887,0.248998,4,15,0,49.6574,0.207025,77.6832,0.0187032,0.207025,77.6832,0.0187032,3.26017e+07,1.37001e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8472,23.7898,23.8161,23.8702,23.7951,23.7387,23.8114,23.809,23.7921,23.7972,23.7863,23.7854,23.754,23.7857,23.8218,23.7939,23.7886,23.8001,23.7904,23.8117,23.7867,23.8143,23.7754,23.7742,23.8238,23.8388,23.8388,23.8022
-47.9826,0.790904,0.248998,2,7,0,50.4966,0.193982,77.515,0.0157435,0.193982,77.515,0.0157435,3.25747e+07,1.36944e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8683,23.8438,23.7859,23.8119,23.8656,23.7901,23.7333,23.8055,23.8026,23.7852,23.7898,23.7782,23.7767,23.7445,23.7754,23.8106,23.7819,23.7756,23.7858,23.7749,23.7947,23.768,23.7934,23.7523,23.7474,23.7935,23.8037,23.7945,23.7479
-49.6104,0.8386,0.248998,4,15,0,50.3203,0.196624,80.1281,0.0209991,0.196624,80.1281,0.0209991,3.25984e+07,1.36994e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7794,23.7694,23.739,23.7706,23.7663,23.8729,23.8075,23.8706,23.8463,23.7888,23.815,23.869,23.7938,23.7373,23.81,23.8074,23.7905,23.7956,23.7846,23.7836,23.7521,23.7837,23.8197,23.7918,23.7865,23.798,23.7883,23.8096,23.7847,23.8125,23.774,23.7734,23.824,23.8404,23.8443,23.813
-47.7625,0.527843,0.248998,2,3,0,56.5293,0.189895,76.7788,0.0197661,0.189895,76.7788,0.0197661,3.25857e+07,1.36967e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7787,23.7686,23.7382,23.7696,23.7652,23.8717,23.8061,23.8691,23.8446,23.7869,23.813,23.8668,23.7914,23.7347,23.8072,23.8044,23.7872,23.792,23.7807,23.7794,23.7476,23.7788,23.8144,23.7861,23.7803,23.7912,23.7809,23.8016,23.7759,23.8027,23.7632,23.761,23.81,23.8245,23.8247,23.7897
-46.928,0.990384,0.248998,4,15,0,48.1663,0.208925,76.4088,0.0140601,0.208925,76.4088,0.0140601,3.25857e+07,1.36967e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8701,23.8458,23.7881,23.8143,23.8681,23.7928,23.7362,23.8087,23.806,23.7889,23.7937,23.7824,23.7811,23.7493,23.7805,23.816,23.7876,23.7816,23.7922,23.7816,23.8018,23.7755,23.8012,23.7604,23.7558,23.8018,23.8116,23.8004,23.7498
-48.1511,0.983347,0.248998,3,15,0,48.866,0.193362,81.8981,0.0192805,0.193362,81.8981,0.0192805,3.25879e+07,1.36972e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8065,23.8695,23.8451,23.7874,23.8135,23.8673,23.792,23.7354,23.8079,23.8051,23.788,23.7928,23.7815,23.7803,23.7485,23.7798,23.8155,23.7873,23.7815,23.7925,23.7823,23.803,23.7774,23.8042,23.7647,23.7625,23.8115,23.8258,23.8252,23.7891
-47.1961,1,0.248998,3,7,0,48.3498,0.19991,76.2883,0.0156681,0.19991,76.2883,0.0156681,3.25814e+07,1.36958e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7654,23.8718,23.8063,23.8692,23.8448,23.7871,23.8131,23.8669,23.7915,23.7348,23.8072,23.8044,23.7871,23.7919,23.7805,23.7791,23.7471,23.7782,23.8136,23.7851,23.779,23.7895,23.7789,23.799,23.7727,23.7984,23.7578,23.7534,23.7999,23.8107,23.8022,23.756
-47.7344,0.791388,0.248998,3,11,0,49.0889,0.2112,76.3301,0.0170143,0.2112,76.3301,0.0170143,3.26e+07,1.36997e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.767,23.8737,23.8084,23.8716,23.8473,23.7899,23.8161,23.8702,23.7951,23.7387,23.8115,23.809,23.7921,23.7972,23.7863,23.7853,23.7539,23.7855,23.8215,23.7936,23.7881,23.7995,23.7896,23.8107,23.7855,23.8126,23.7733,23.7711,23.8198,23.8334,23.8299,23.7888
-51.7291,0.957923,0.248998,3,15,0,52.6705,0.255019,44.5871,0.00384547,0.255019,44.5871,0.00384547,3.25996e+07,1.36997e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8757,23.8106,23.874,23.8498,23.7926,23.819,23.8733,23.7984,23.7421,23.815,23.8126,23.7959,23.8011,23.7902,23.7892,23.7578,23.7893,23.8251,23.7969,23.7911,23.8018,23.7912,23.8112,23.7843,23.809,23.7668,23.7589,23.8003,23.8025,23.7697,23.6841
-52.3655,0.965685,0.248998,3,7,0,53.5218,0.266553,40.1709,0.00526862,0.266553,40.1709,0.00526862,3.26187e+07,1.37037e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8767,23.802,23.7461,23.8193,23.8173,23.8009,23.8065,23.7961,23.7955,23.7646,23.7966,23.8331,23.8055,23.8004,23.8119,23.8021,23.8231,23.7974,23.8235,23.7828,23.7772,23.8212,23.8267,23.8007,23.724
-48.4008,0.997799,0.248998,4,15,0,55.0609,0.2603,83.7705,0.0054262,0.2603,83.7705,0.0054262,3.26121e+07,1.37023e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7944,23.8209,23.8753,23.8006,23.7445,23.8176,23.8155,23.799,23.8044,23.7938,23.7931,23.762,23.7939,23.8301,23.8023,23.797,23.8083,23.7982,23.8189,23.7929,23.8187,23.7775,23.7714,23.8149,23.8199,23.7931,23.716
-47.1271,0.994659,0.248998,4,15,0,48.8993,0.242321,60.833,0.00847807,0.242321,60.833,0.00847807,3.2603e+07,1.37004e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8754,23.8102,23.8736,23.8494,23.7922,23.8186,23.8728,23.7979,23.7416,23.8146,23.8122,23.7955,23.8007,23.7899,23.789,23.7576,23.7892,23.8252,23.7972,23.7917,23.8027,23.7925,23.813,23.7869,23.8127,23.7717,23.7661,23.8105,23.8172,23.7962,23.7293
-47.5362,0.996412,0.248998,4,15,0,48.2159,0.220882,55.3339,0.0130091,0.220882,55.3339,0.0130091,3.25957e+07,1.36988e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8474,23.79,23.8163,23.8703,23.7952,23.7388,23.8115,23.8089,23.792,23.7971,23.786,23.785,23.7534,23.7849,23.8207,23.7926,23.7869,23.7979,23.7876,23.8082,23.7822,23.8084,23.7679,23.7637,23.8099,23.8198,23.8077,23.7548
-47.9923,0.985941,0.248998,3,7,0,48.2198,0.211605,53.6597,0.0152267,0.211605,53.6597,0.0152267,3.25935e+07,1.36984e+06,57571.6,23.8147,23.755,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7942,23.7377,23.8103,23.8077,23.7907,23.7957,23.7846,23.7835,23.7519,23.7833,23.8191,23.7909,23.7853,23.7962,23.786,23.8067,23.7809,23.8073,23.7672,23.7638,23.811,23.8225,23.8147,23.7682
-48.4288,0.780582,0.248998,4,15,0,50.2287,0.230887,68.8944,0.00750797,0.230887,68.8944,0.00750797,3.25856e+07,1.36967e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7698,23.7396,23.7712,23.767,23.8736,23.8082,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.7379,23.8106,23.8079,23.7908,23.7957,23.7844,23.7832,23.7513,23.7825,23.8179,23.7893,23.7832,23.7934,23.7825,23.8021,23.775,23.7995,23.7573,23.7497,23.792,23.7961,23.77,23.6972
-48.168,1,0.248998,3,11,0,49.3219,0.191593,75.0466,0.0158468,0.191593,75.0466,0.0158468,3.25722e+07,1.36939e+06,57571.6,23.8143,23.7544,23.7792,23.7777,23.7783,23.7681,23.7376,23.7689,23.7644,23.8708,23.8051,23.8679,23.8434,23.7855,23.8115,23.8651,23.7895,23.7327,23.8049,23.8019,23.7845,23.789,23.7773,23.7758,23.7436,23.7744,23.8095,23.7807,23.7743,23.7844,23.7735,23.7932,23.7664,23.7916,23.7504,23.7453,23.7912,23.8014,23.792,23.7455
-46.8609,0.949948,0.248998,4,15,0,48.6196,0.232345,64.1737,0.011743,0.232345,64.1737,0.011743,3.26042e+07,1.37006e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8098,23.8731,23.849,23.7917,23.8181,23.8723,23.7973,23.741,23.8139,23.8116,23.7948,23.8,23.7892,23.7884,23.757,23.7887,23.8248,23.7969,23.7915,23.8027,23.7927,23.8136,23.7879,23.8143,23.7741,23.7701,23.8163,23.8259,23.8123,23.7564
-47.1529,0.99612,0.248998,4,15,0,47.574,0.216752,58.9943,0.0141228,0.216752,58.9943,0.0141228,3.25952e+07,1.36987e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8736,23.8083,23.8714,23.8472,23.7897,23.8159,23.87,23.7948,23.7384,23.8111,23.8085,23.7916,23.7966,23.7855,23.7845,23.7529,23.7844,23.8202,23.792,23.7864,23.7974,23.7872,23.8078,23.782,23.8083,23.7681,23.7643,23.8111,23.8219,23.812,23.7624
-47.1542,0.971048,0.248998,2,3,0,47.3451,0.215585,58.8665,0.0141944,0.215585,58.8665,0.0141944,3.25941e+07,1.36985e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7668,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7946,23.7381,23.8108,23.8082,23.7912,23.7962,23.7851,23.7841,23.7525,23.7839,23.8197,23.7915,23.7858,23.7968,23.7865,23.8071,23.7812,23.8075,23.7672,23.7634,23.8101,23.8209,23.811,23.7616
-47.547,0.965733,0.248998,4,31,0,48.2355,0.191839,73.6352,0.019497,0.191839,73.6352,0.019497,3.2587e+07,1.3697e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7654,23.8719,23.8063,23.8693,23.8449,23.7872,23.8133,23.8671,23.7917,23.7351,23.8076,23.8048,23.7876,23.7924,23.7812,23.7799,23.7481,23.7794,23.815,23.7867,23.781,23.7919,23.7817,23.8024,23.7768,23.8036,23.7641,23.7619,23.8109,23.8252,23.825,23.7894
-48.7703,0.866798,0.248998,2,7,0,50.6747,0.174951,76.3549,0.0229999,0.174951,76.3549,0.0229999,3.25808e+07,1.36957e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7782,23.768,23.7374,23.7688,23.7643,23.8706,23.805,23.8678,23.8433,23.7854,23.8114,23.8651,23.7896,23.7328,23.8051,23.8022,23.7848,23.7895,23.778,23.7767,23.7447,23.7758,23.8113,23.7829,23.777,23.7879,23.7776,23.7984,23.7728,23.7999,23.7608,23.7596,23.8099,23.8265,23.8321,23.8045
-46.8139,0.91227,0.248998,4,31,0,49.7929,0.210949,63.1183,0.0142725,0.210949,63.1183,0.0142725,3.2589e+07,1.36974e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7706,23.7663,23.8729,23.8075,23.8705,23.8462,23.7886,23.8148,23.8687,23.7935,23.7369,23.8095,23.8068,23.7897,23.7946,23.7834,23.7822,23.7505,23.7817,23.8174,23.789,23.7832,23.7939,23.7835,23.8039,23.7777,23.8037,23.7631,23.7588,23.8052,23.8156,23.8052,23.7555
-47.892,0.935232,0.248998,4,15,0,48.3799,0.226553,55.7104,0.0100588,0.226553,55.7104,0.0100588,3.25907e+07,1.36978e+06,57571.6,23.8149,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8473,23.7898,23.816,23.8701,23.7949,23.7384,23.8111,23.8085,23.7915,23.7964,23.7853,23.7841,23.7524,23.7837,23.8193,23.791,23.7851,23.7957,23.7851,23.8052,23.7786,23.8039,23.7626,23.7565,23.8008,23.8077,23.7883,23.7254
-48.2942,0.682432,0.248998,2,7,0,52.2343,0.235709,60.7247,0.0129105,0.235709,60.7247,0.0129105,3.26126e+07,1.37024e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.8741,23.85,23.7929,23.8193,23.8737,23.7988,23.7427,23.8157,23.8135,23.7969,23.8023,23.7917,23.791,23.7599,23.7919,23.8282,23.8006,23.7955,23.8072,23.7975,23.8189,23.7937,23.8209,23.7814,23.7786,23.8262,23.8375,23.8275,23.776
-47.513,0.982879,0.248998,3,15,0,51.3798,0.218905,77.7493,0.0109253,0.218905,77.7493,0.0109253,3.25851e+07,1.36966e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8706,23.8463,23.7887,23.8148,23.8688,23.7935,23.7369,23.8094,23.8067,23.7896,23.7944,23.7831,23.7819,23.75,23.7812,23.8166,23.7881,23.782,23.7925,23.7817,23.8016,23.7748,23.7999,23.7584,23.7523,23.7965,23.8037,23.7854,23.7248
-47.9031,0.710767,0.248998,3,11,0,50.4269,0.220139,86.0061,0.0138857,0.220139,86.0061,0.0138857,3.25983e+07,1.36994e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8165,23.8706,23.7955,23.7391,23.8119,23.8094,23.7925,23.7976,23.7866,23.7856,23.7541,23.7857,23.8216,23.7935,23.788,23.7991,23.789,23.8098,23.784,23.8105,23.7704,23.7668,23.8137,23.8245,23.8146,23.7646
-46.9871,1,0.248998,3,7,0,48.3466,0.232272,79.646,0.0101699,0.232272,79.646,0.0101699,3.25979e+07,1.36993e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.7719,23.7678,23.8745,23.8093,23.8725,23.8483,23.791,23.8173,23.8714,23.7964,23.74,23.8128,23.8103,23.7935,23.7986,23.7876,23.7867,23.7551,23.7866,23.8225,23.7944,23.7887,23.7996,23.7893,23.8097,23.7835,23.8093,23.7684,23.7631,23.808,23.8157,23.7977,23.7359
-48.0747,0.813002,0.248998,2,3,0,48.2563,0.227118,80.6995,0.00905578,0.227118,80.6995,0.00905578,3.25874e+07,1.36971e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7395,23.7712,23.7669,23.8735,23.8082,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.7379,23.8105,23.8079,23.7908,23.7957,23.7845,23.7833,23.7515,23.7827,23.8182,23.7897,23.7837,23.7941,23.7833,23.8031,23.7763,23.8012,23.7594,23.7526,23.796,23.8017,23.7795,23.7127
-48.5313,0.920949,0.248998,2,5,0,49.7912,0.243689,87.2171,0.00998733,0.243689,87.2171,0.00998733,3.26106e+07,1.3702e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8109,23.8743,23.8503,23.7931,23.8196,23.8739,23.7991,23.7429,23.816,23.8138,23.7972,23.8025,23.7919,23.7912,23.76,23.7919,23.8281,23.8004,23.7951,23.8066,23.7967,23.8177,23.7921,23.8186,23.7784,23.7742,23.82,23.8287,23.8123,23.7513
-48.0324,0.738687,0.248998,3,15,0,51.4643,0.218016,78.7412,0.0105547,0.218016,78.7412,0.0105547,3.25825e+07,1.36961e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8703,23.846,23.7884,23.8145,23.8684,23.7931,23.7364,23.8089,23.8062,23.789,23.7938,23.7824,23.7811,23.7492,23.7803,23.8156,23.787,23.7809,23.7911,23.7803,23.8,23.7731,23.798,23.7562,23.7497,23.7935,23.8,23.7806,23.7184
-49.9246,0.521911,0.248998,1,1,0,50.1777,0.216795,79.1527,0.00922146,0.216795,79.1527,0.00922146,3.25757e+07,1.36946e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8452,23.7875,23.8136,23.8674,23.792,23.7352,23.8076,23.8048,23.7875,23.7921,23.7806,23.7791,23.747,23.7779,23.813,23.7842,23.7778,23.7877,23.7765,23.7958,23.7683,23.7925,23.7501,23.7423,23.7848,23.7894,23.7657,23.6981
-46.6881,1,0.248998,2,3,0,49.582,0.221976,76.9706,0.0123521,0.221976,76.9706,0.0123521,3.25944e+07,1.36986e+06,57571.6,23.8149,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8716,23.8474,23.7899,23.8162,23.8702,23.7951,23.7386,23.8113,23.8088,23.7918,23.7969,23.7858,23.7847,23.7531,23.7845,23.8203,23.7921,23.7864,23.7973,23.7869,23.8074,23.7813,23.8072,23.7666,23.7619,23.8077,23.8169,23.8032,23.7482
-48.484,0.942095,0.248998,3,15,0,48.9439,0.246297,87.7881,0.007379,0.246297,87.7881,0.007379,3.26034e+07,1.37005e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7982,23.742,23.8149,23.8126,23.7959,23.8011,23.7903,23.7895,23.7581,23.7897,23.8257,23.7977,23.7921,23.8031,23.7929,23.8133,23.7871,23.8127,23.7715,23.7654,23.8092,23.815,23.7915,23.7206
-48.5193,0.965042,0.248998,4,15,0,49.965,0.265068,78.046,0.00322063,0.265068,78.046,0.00322063,3.26089e+07,1.37016e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8208,23.8753,23.8005,23.7444,23.8175,23.8153,23.7987,23.8041,23.7935,23.7927,23.7615,23.7933,23.8294,23.8015,23.7959,23.807,23.7967,23.8171,23.7906,23.8158,23.774,23.7667,23.8086,23.8113,23.7785,23.6918
-47.3771,0.73201,0.248998,3,15,0,51.25,0.212521,73.0238,0.0120349,0.212521,73.0238,0.0120349,3.25819e+07,1.36959e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.7879,23.814,23.8679,23.7925,23.7359,23.8084,23.8056,23.7884,23.7931,23.7818,23.7804,23.7485,23.7795,23.8149,23.7863,23.7802,23.7905,23.7797,23.7995,23.7727,23.7979,23.7564,23.7505,23.7951,23.8029,23.7866,23.7294
-46.8986,1,0.248998,4,15,0,47.9166,0.203127,64.7604,0.0159178,0.203127,64.7604,0.0159178,3.25862e+07,1.36968e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8723,23.8068,23.8698,23.8455,23.7878,23.8139,23.8678,23.7925,23.7358,23.8083,23.8056,23.7885,23.7933,23.782,23.7807,23.7489,23.7801,23.8157,23.7873,23.7814,23.7921,23.7817,23.8021,23.776,23.8021,23.7617,23.7579,23.805,23.8164,23.809,23.7639
-47.7544,0.930659,0.248998,4,15,0,48.6837,0.222524,84.5161,0.0111403,0.222524,84.5161,0.0111403,3.25902e+07,1.36977e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.738,23.8107,23.808,23.791,23.7959,23.7848,23.7836,23.7519,23.7832,23.8188,23.7905,23.7846,23.7952,23.7847,23.8048,23.7784,23.8038,23.7627,23.7571,23.8019,23.8097,23.7927,23.7334
-47.9718,0.955107,0.248998,3,11,0,52.8352,0.198375,58.7177,0.0185352,0.198375,58.7177,0.0185352,3.25909e+07,1.36978e+06,57571.6,23.8146,23.7547,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.87,23.8457,23.788,23.8142,23.8681,23.7928,23.7362,23.8088,23.8061,23.789,23.7939,23.7828,23.7816,23.7499,23.7813,23.817,23.7889,23.7832,23.7942,23.7841,23.8049,23.7794,23.8063,23.7667,23.7645,23.8133,23.8272,23.8256,23.7878
-48.5433,0.857834,0.248998,4,15,0,49.7401,0.191471,69.5881,0.0211896,0.191471,69.5881,0.0211896,3.25931e+07,1.36983e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.7361,23.8086,23.806,23.7889,23.7939,23.7827,23.7816,23.75,23.7814,23.8173,23.7893,23.7837,23.795,23.7851,23.8063,23.7811,23.8087,23.7698,23.7689,23.8192,23.8354,23.839,23.8079
-47.8663,1,0.248998,1,3,0,48.7524,0.185214,69.048,0.020869,0.185214,69.048,0.020869,3.25845e+07,1.36965e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.738,23.7694,23.765,23.8714,23.8058,23.8687,23.8443,23.7865,23.8125,23.8663,23.7909,23.7342,23.8066,23.8038,23.7865,23.7913,23.7799,23.7787,23.7468,23.778,23.8136,23.7852,23.7794,23.7903,23.7801,23.8008,23.7752,23.8022,23.7628,23.761,23.8105,23.8257,23.8278,23.7954
-46.7247,0.975167,0.248998,4,15,0,48.0263,0.239965,71.7741,0.00995912,0.239965,71.7741,0.00995912,3.26061e+07,1.3701e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.7419,23.8149,23.8126,23.7959,23.8012,23.7904,23.7896,23.7583,23.79,23.8261,23.7983,23.7929,23.8041,23.7941,23.8149,23.7891,23.8153,23.7748,23.7702,23.8156,23.8239,23.8067,23.7452
-48.1419,0.597175,0.248998,2,7,0,50.0635,0.250261,68.4935,0.010103,0.250261,68.4935,0.010103,3.26186e+07,1.37037e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7699,23.8769,23.8119,23.8755,23.8515,23.7945,23.821,23.8755,23.8008,23.7448,23.818,23.8159,23.7995,23.805,23.7946,23.794,23.7631,23.7951,23.8316,23.8042,23.7992,23.811,23.8014,23.8228,23.7976,23.8247,23.7849,23.7814,23.828,23.8376,23.8225,23.7629
-46.9738,1,0.248998,2,3,0,47.9915,0.245294,69.4376,0.00938694,0.245294,69.4376,0.00938694,3.26101e+07,1.37019e+06,57571.6,23.8152,23.7556,23.781,23.7799,23.7809,23.7713,23.7413,23.7731,23.7691,23.8761,23.8109,23.8744,23.8503,23.7932,23.8196,23.874,23.7992,23.743,23.8161,23.8138,23.7972,23.8026,23.7919,23.7912,23.76,23.7919,23.8281,23.8003,23.795,23.8064,23.7965,23.8174,23.7917,23.8181,23.7778,23.7732,23.8187,23.8269,23.809,23.746
