lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.170091
# Diagonal elements of inverse mass matrix:
# 0.000689728, 106.591, 5.11679e-05
-48.8851,0.978828,0.170091,3,7,0,49.6542,0.27767,66.6194,0.00355682,0.27767,66.6194,0.00355682,3.2625e+07,1.3705e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8776,23.8537,23.7969,23.8236,23.8783,23.8038,23.7479,23.8214,23.8194,23.8032,23.8089,23.7987,23.7983,23.7675,23.7997,23.8363,23.8089,23.8039,23.8157,23.806,23.8271,23.8015,23.8277,23.787,23.7812,23.8248,23.8294,23.8004,23.7177
-49.4231,0.97809,0.170091,5,31,0,50.296,0.170017,78.0831,0.0242846,0.170017,78.0831,0.0242846,3.258e+07,1.36955e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7678,23.7372,23.7686,23.764,23.8703,23.8047,23.8674,23.8429,23.785,23.811,23.8646,23.7891,23.7322,23.8045,23.8016,23.7842,23.7889,23.7774,23.776,23.744,23.7751,23.8106,23.7822,23.7763,23.7872,23.777,23.7978,23.7724,23.7997,23.7608,23.7601,23.811,23.8285,23.8362,23.8115
-48.8284,0.999924,0.170091,5,31,0,51.231,0.188896,53.7644,0.0175893,0.188896,53.7644,0.0175893,3.25759e+07,1.36947e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7377,23.7691,23.7646,23.8709,23.8053,23.8681,23.8436,23.7858,23.8117,23.8654,23.7899,23.7331,23.8053,23.8024,23.785,23.7896,23.778,23.7766,23.7445,23.7754,23.8107,23.782,23.7758,23.7862,23.7754,23.7955,23.7691,23.7949,23.7543,23.7503,23.7974,23.8094,23.8041,23.7627
-47.8537,0.954454,0.170091,4,15,0,50.364,0.218493,57.3531,0.0150955,0.218493,57.3531,0.0150955,3.26011e+07,1.37e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.8721,23.8478,23.7905,23.8168,23.8709,23.7958,23.7394,23.8123,23.8098,23.793,23.7981,23.7872,23.7863,23.7548,23.7865,23.8225,23.7946,23.7891,23.8004,23.7905,23.8115,23.786,23.8129,23.7732,23.7703,23.8181,23.8302,23.8231,23.7769
-47.3457,0.795819,0.170091,4,23,0,51.4722,0.248834,68.023,0.00609891,0.248834,68.023,0.00609891,3.26013e+07,1.37e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8738,23.8496,23.7924,23.8188,23.8731,23.7981,23.7419,23.8148,23.8124,23.7957,23.8009,23.79,23.7891,23.7577,23.7893,23.8252,23.7971,23.7914,23.8023,23.7918,23.8121,23.7856,23.8108,23.7692,23.7624,23.8053,23.8098,23.7828,23.7068
-47.0321,1,0.170091,2,3,0,47.2999,0.251495,68.152,0.00740668,0.251495,68.152,0.00740668,3.26096e+07,1.37018e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7694,23.8763,23.8112,23.8747,23.8506,23.7935,23.82,23.8744,23.7996,23.7434,23.8165,23.8142,23.7977,23.803,23.7924,23.7916,23.7604,23.7922,23.8284,23.8006,23.7952,23.8065,23.7965,23.8172,23.7913,23.8173,23.7764,23.771,23.8153,23.8218,23.7993,23.7293
-47.4202,0.981132,0.170091,5,31,0,48.1721,0.204328,79.19,0.0170995,0.204328,79.19,0.0170995,3.25923e+07,1.36981e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7663,23.8728,23.8074,23.8705,23.8461,23.7886,23.8147,23.8687,23.7935,23.7369,23.8095,23.8069,23.7899,23.7948,23.7837,23.7825,23.7509,23.7823,23.818,23.7899,23.7842,23.7952,23.7851,23.8058,23.7802,23.8069,23.7672,23.7644,23.8125,23.8255,23.8212,23.7798
-47.6047,0.927639,0.170091,4,29,0,48.9848,0.186734,75.6047,0.0192464,0.186734,75.6047,0.0192464,3.25799e+07,1.36955e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8684,23.8439,23.7861,23.8121,23.8658,23.7903,23.7335,23.8059,23.803,23.7857,23.7903,23.7789,23.7775,23.7455,23.7766,23.812,23.7835,23.7775,23.7881,23.7776,23.798,23.7719,23.7983,23.7583,23.7554,23.8037,23.8173,23.8158,23.7791
-46.766,0.999054,0.170091,4,31,0,47.9036,0.211251,63.6664,0.0146554,0.211251,63.6664,0.0146554,3.25908e+07,1.36978e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7889,23.815,23.869,23.7938,23.7372,23.8098,23.8072,23.7901,23.7951,23.7839,23.7828,23.7511,23.7824,23.8181,23.7898,23.784,23.7949,23.7846,23.805,23.779,23.8052,23.7648,23.7609,23.8076,23.8184,23.8091,23.7607
-47.0214,0.965354,0.170091,5,31,0,47.4123,0.227389,75.3642,0.00990236,0.227389,75.3642,0.00990236,3.25911e+07,1.36979e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7798,23.77,23.7397,23.7714,23.7671,23.8738,23.8085,23.8716,23.8474,23.7899,23.8161,23.8702,23.795,23.7385,23.8112,23.8086,23.7916,23.7966,23.7855,23.7843,23.7526,23.7839,23.8195,23.7912,23.7853,23.7959,23.7853,23.8054,23.7788,23.8041,23.7628,23.7567,23.8009,23.8077,23.7881,23.7247
-47.1883,0.810613,0.170091,2,7,0,49.2197,0.234057,76.8306,0.0119747,0.234057,76.8306,0.0119747,3.26071e+07,1.37012e+06,57571.6,23.8151,23.7555,23.7807,23.7795,23.7806,23.7708,23.7407,23.7725,23.7685,23.8753,23.8101,23.8735,23.8494,23.7921,23.8185,23.8728,23.7979,23.7416,23.8146,23.8123,23.7956,23.8009,23.7901,23.7893,23.7581,23.7899,23.826,23.7982,23.7929,23.8043,23.7944,23.8154,23.7899,23.8166,23.7766,23.7729,23.8195,23.8295,23.8168,23.7619
-48.3544,0.997136,0.170091,5,31,0,50.852,0.200233,86.4484,0.0155597,0.200233,86.4484,0.0155597,3.25814e+07,1.36958e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7383,23.7698,23.7654,23.8718,23.8063,23.8692,23.8448,23.7871,23.8131,23.8669,23.7915,23.7348,23.8072,23.8044,23.7872,23.7919,23.7805,23.7791,23.7472,23.7782,23.8136,23.7851,23.779,23.7895,23.7789,23.799,23.7726,23.7984,23.7577,23.7533,23.7997,23.8104,23.8017,23.7551
-47.3645,0.999988,0.170091,5,31,0,49.4358,0.234546,57.1456,0.00987358,0.234546,57.1456,0.00987358,3.25994e+07,1.36996e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8728,23.8486,23.7913,23.8176,23.8718,23.7968,23.7404,23.8133,23.8108,23.794,23.7991,23.7882,23.7873,23.7558,23.7873,23.8232,23.7952,23.7895,23.8005,23.7902,23.8107,23.7845,23.8103,23.7694,23.7641,23.809,23.8166,23.7982,23.7356
-49.0535,0.944187,0.170091,4,15,0,50.359,0.266377,81.0848,0.00274793,0.266377,81.0848,0.00274793,3.26086e+07,1.37015e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8153,23.7988,23.8041,23.7935,23.7928,23.7615,23.7933,23.8294,23.8014,23.7959,23.8069,23.7966,23.8169,23.7904,23.8155,23.7736,23.7659,23.8076,23.8098,23.7757,23.6869
-48.8297,0.966772,0.170091,2,3,0,49.5134,0.26483,81.6912,0.00332072,0.26483,81.6912,0.00332072,3.2609e+07,1.37016e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8208,23.8753,23.8005,23.7444,23.8175,23.8153,23.7987,23.8041,23.7935,23.7927,23.7615,23.7933,23.8294,23.8015,23.796,23.8071,23.7968,23.8171,23.7907,23.8159,23.7742,23.7669,23.8089,23.8116,23.7792,23.6929
-49.8514,0.936893,0.170091,4,15,0,50.9117,0.279833,74.6053,0.000151282,0.279833,74.6053,0.000151282,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8024,23.7464,23.8196,23.8175,23.8011,23.8066,23.7961,23.7955,23.7644,23.7963,23.8325,23.8047,23.7993,23.8104,23.8002,23.8205,23.794,23.8189,23.7768,23.7685,23.8092,23.8095,23.7697,23.6697
-49.3882,1,0.170091,4,31,0,50.0933,0.282274,76.9047,0.00238417,0.282274,76.9047,0.00238417,3.26257e+07,1.37051e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7484,23.8219,23.82,23.8038,23.8095,23.7993,23.7989,23.7681,23.8003,23.837,23.8096,23.8046,23.8163,23.8066,23.8276,23.8019,23.828,23.7871,23.7809,23.8239,23.8275,23.7958,23.7083
-48.8328,0.894116,0.170091,4,15,0,51.2132,0.252046,74.4333,0.00401123,0.252046,74.4333,0.00401123,3.25967e+07,1.36991e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8735,23.8494,23.7921,23.8185,23.8727,23.7977,23.7414,23.8143,23.8118,23.795,23.8001,23.7892,23.7882,23.7566,23.7881,23.8238,23.7955,23.7896,23.8002,23.7895,23.8094,23.7824,23.807,23.7646,23.7564,23.7978,23.7998,23.7668,23.6815
-47.6806,0.993515,0.170091,4,31,0,50.4537,0.194773,62.193,0.0189971,0.194773,62.193,0.0189971,3.25885e+07,1.36973e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8696,23.8452,23.7875,23.8136,23.8675,23.7922,23.7356,23.8081,23.8053,23.7882,23.793,23.7818,23.7806,23.7488,23.7802,23.8158,23.7876,23.7818,23.7928,23.7826,23.8034,23.7777,23.8046,23.765,23.7627,23.8116,23.8257,23.8247,23.7879
-47.6423,0.894227,0.170091,4,19,0,49.8395,0.256507,72.2489,0.00485105,0.256507,72.2489,0.00485105,3.26053e+07,1.37009e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7934,23.8198,23.8742,23.7993,23.7431,23.8161,23.8138,23.7972,23.8025,23.7918,23.7909,23.7596,23.7913,23.8273,23.7993,23.7937,23.8047,23.7944,23.8147,23.7883,23.8135,23.7719,23.7649,23.8075,23.8112,23.7819,23.7015
-48.112,0.964184,0.170091,5,31,0,48.5169,0.263683,68.3177,0.00669837,0.263683,68.3177,0.00669837,3.2621e+07,1.37042e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8525,23.7956,23.8222,23.8768,23.8022,23.7462,23.8195,23.8175,23.8012,23.8067,23.7964,23.7959,23.765,23.7971,23.8336,23.8062,23.8011,23.8129,23.8032,23.8244,23.799,23.8255,23.7852,23.7805,23.8254,23.8324,23.8101,23.7391
-47.0052,1,0.170091,4,15,0,48.3412,0.24352,75.6214,0.00948702,0.24352,75.6214,0.00948702,3.26084e+07,1.37015e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8736,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7913,23.7906,23.7593,23.7911,23.8273,23.7995,23.7941,23.8055,23.7955,23.8163,23.7906,23.8169,23.7765,23.7718,23.8172,23.8253,23.8074,23.7446
-46.5557,0.978685,0.170091,3,11,0,48.3508,0.227016,66.1119,0.0111125,0.227016,66.1119,0.0111125,3.25954e+07,1.36988e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8166,23.8707,23.7956,23.7392,23.8119,23.8094,23.7925,23.7975,23.7865,23.7855,23.7539,23.7853,23.8211,23.7929,23.7872,23.7981,23.7877,23.8081,23.7819,23.8077,23.7668,23.7617,23.8069,23.8152,23.7989,23.7401
-46.6723,0.995065,0.170091,3,15,0,47.0416,0.23466,73.9769,0.0108708,0.23466,73.9769,0.0108708,3.26035e+07,1.37005e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7804,23.7707,23.7406,23.7724,23.7683,23.8751,23.8098,23.8732,23.849,23.7918,23.8181,23.8724,23.7974,23.7411,23.814,23.8116,23.7949,23.8001,23.7893,23.7884,23.757,23.7887,23.8247,23.7968,23.7913,23.8025,23.7924,23.8132,23.7873,23.8136,23.7732,23.7687,23.8144,23.8232,23.8076,23.7488
-46.9967,0.999612,0.170091,4,31,0,47.2944,0.213183,79.393,0.0136956,0.213183,79.393,0.0136956,3.25893e+07,1.36975e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.8689,23.7937,23.7371,23.8097,23.8071,23.79,23.7949,23.7837,23.7825,23.7508,23.7821,23.8177,23.7894,23.7835,23.7942,23.7838,23.8041,23.7779,23.8038,23.7632,23.7586,23.8047,23.8146,23.8031,23.7517
-47.5205,0.99863,0.170091,4,31,0,48.2336,0.248936,81.0985,0.00763556,0.248936,81.0985,0.00763556,3.26075e+07,1.37013e+06,57571.6,23.8152,23.7556,23.781,23.7799,23.7809,23.7713,23.7412,23.7731,23.7691,23.876,23.8109,23.8744,23.8503,23.7931,23.8196,23.8739,23.799,23.7429,23.8159,23.8136,23.797,23.8023,23.7916,23.7908,23.7596,23.7913,23.8274,23.7996,23.7941,23.8053,23.7952,23.8159,23.7899,23.8158,23.7749,23.7693,23.8136,23.82,23.7978,23.7284
-47.7183,0.980761,0.170091,4,19,0,51.4536,0.209168,55.2908,0.014403,0.209168,55.2908,0.014403,3.25874e+07,1.36971e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7883,23.8145,23.8684,23.7931,23.7365,23.809,23.8063,23.7892,23.7941,23.7828,23.7816,23.7498,23.7811,23.8166,23.7883,23.7824,23.793,23.7826,23.8028,23.7766,23.8025,23.7619,23.7576,23.8039,23.8142,23.8038,23.7544
-47.0532,0.999842,0.170091,4,15,0,48.2783,0.198276,74.5218,0.0164805,0.198276,74.5218,0.0164805,3.25827e+07,1.36961e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7654,23.8719,23.8063,23.8693,23.8448,23.7871,23.8132,23.867,23.7916,23.7349,23.8073,23.8045,23.7873,23.792,23.7806,23.7793,23.7474,23.7785,23.814,23.7855,23.7795,23.7901,23.7796,23.7998,23.7736,23.7996,23.7592,23.7553,23.8024,23.814,23.8073,23.7634
-47.1599,0.922687,0.170091,4,19,0,48.5278,0.247616,70.791,0.00655933,0.247616,70.791,0.00655933,3.26017e+07,1.37001e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.873,23.7981,23.7418,23.8148,23.8124,23.7957,23.8008,23.79,23.7891,23.7577,23.7893,23.8252,23.7971,23.7915,23.8024,23.792,23.8123,23.7859,23.8112,23.7697,23.7632,23.8064,23.8113,23.7855,23.7113
-49.4802,0.805701,0.170091,4,23,0,50.5216,0.210151,57.5439,0.0184469,0.210151,57.5439,0.0184469,3.26043e+07,1.37007e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7957,23.7393,23.8122,23.8097,23.793,23.7981,23.7873,23.7864,23.7551,23.7869,23.823,23.7953,23.79,23.8016,23.792,23.8134,23.7885,23.8162,23.7774,23.7763,23.826,23.841,23.8408,23.8037
-48.4553,0.974089,0.170091,2,5,0,50.4962,0.20644,53.9716,0.0171865,0.20644,53.9716,0.0171865,3.25951e+07,1.36987e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8709,23.8465,23.789,23.8152,23.8692,23.794,23.7375,23.8102,23.8076,23.7906,23.7956,23.7846,23.7835,23.7519,23.7834,23.8193,23.7912,23.7856,23.7968,23.7867,23.8076,23.7821,23.809,23.7695,23.767,23.8154,23.8286,23.8249,23.7839
-48.2926,0.99642,0.170091,4,19,0,49.0325,0.230677,86.3373,0.00920959,0.230677,86.3373,0.00920959,3.25922e+07,1.36981e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8087,23.8719,23.8477,23.7902,23.8165,23.8706,23.7954,23.739,23.8117,23.8091,23.7922,23.7971,23.786,23.7849,23.7533,23.7846,23.8202,23.7919,23.786,23.7967,23.7861,23.8062,23.7796,23.8048,23.7634,23.7571,23.801,23.8073,23.7862,23.7205
-50.9094,0.989728,0.170091,3,7,0,51.4542,0.239711,99.2042,0.00890302,0.239711,99.2042,0.00890302,3.26016e+07,1.37001e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7407,23.7724,23.7683,23.8752,23.8099,23.8733,23.8491,23.7919,23.8182,23.8725,23.7975,23.7412,23.8141,23.8117,23.795,23.8001,23.7893,23.7884,23.7569,23.7885,23.8245,23.7965,23.7909,23.8019,23.7917,23.8121,23.786,23.8118,23.7708,23.7653,23.8098,23.8167,23.7965,23.7308
-50.0991,0.995455,0.170091,2,3,0,51.0427,0.237183,96.2684,0.00903633,0.237183,96.2684,0.00903633,3.25992e+07,1.36996e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7404,23.7722,23.7681,23.8749,23.8096,23.8729,23.8488,23.7914,23.8178,23.872,23.7969,23.7406,23.8135,23.811,23.7942,23.7993,23.7884,23.7875,23.756,23.7875,23.8234,23.7953,23.7896,23.8005,23.7902,23.8106,23.7843,23.81,23.7689,23.7632,23.8076,23.8144,23.7941,23.7286
-48.9725,0.830018,0.170091,4,23,0,54.805,0.179181,61.3558,0.0183516,0.179181,61.3558,0.0183516,3.25674e+07,1.36929e+06,57571.6,23.8142,23.7541,23.7789,23.7773,23.7779,23.7676,23.7369,23.7682,23.7636,23.8698,23.8041,23.8668,23.8422,23.7842,23.81,23.8636,23.7879,23.7309,23.803,23.7999,23.7823,23.7867,23.775,23.7733,23.741,23.7717,23.8067,23.7778,23.7713,23.7813,23.7703,23.79,23.7633,23.7887,23.7478,23.7434,23.7902,23.802,23.7972,23.7573
-47.1899,0.934227,0.170091,5,31,0,50.2481,0.247589,75.0469,0.00900939,0.247589,75.0469,0.00900939,3.26113e+07,1.37021e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8506,23.7935,23.8199,23.8743,23.7995,23.7434,23.8165,23.8142,23.7977,23.8031,23.7925,23.7917,23.7606,23.7925,23.8287,23.801,23.7957,23.8071,23.7973,23.8182,23.7925,23.8189,23.7785,23.7739,23.8193,23.8273,23.8088,23.7446
-47.9387,0.924526,0.170091,4,15,0,50.149,0.247239,64.5677,0.00561784,0.247239,64.5677,0.00561784,3.25975e+07,1.36992e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8183,23.8725,23.7975,23.7411,23.814,23.8116,23.7947,23.7999,23.7889,23.7879,23.7564,23.7879,23.8236,23.7954,23.7896,23.8003,23.7897,23.8097,23.783,23.8079,23.7659,23.7586,23.8009,23.8045,23.7757,23.6972
-48.0702,0.856709,0.170091,3,7,0,49.4684,0.245027,66.1127,0.00569153,0.245027,66.1127,0.00569153,3.25951e+07,1.36987e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.873,23.8488,23.7915,23.8178,23.872,23.797,23.7406,23.8134,23.8109,23.7941,23.7991,23.7881,23.7871,23.7555,23.7869,23.8226,23.7943,23.7884,23.799,23.7883,23.8082,23.7814,23.8062,23.7641,23.7565,23.7987,23.8021,23.7731,23.6946
-49.3136,0.997458,0.170091,3,15,0,51.0085,0.278222,74.7386,0.00420266,0.278222,74.7386,0.00420266,3.26281e+07,1.37057e+06,57571.6,23.8158,23.7563,23.7819,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8788,23.8043,23.7485,23.822,23.8201,23.8039,23.8097,23.7995,23.7992,23.7685,23.8008,23.8375,23.8102,23.8053,23.8172,23.8077,23.829,23.8036,23.8302,23.7898,23.7846,23.8288,23.8343,23.8074,23.7278
-49.6728,0.991402,0.170091,4,15,0,49.8687,0.270661,77.5822,0.00124981,0.270661,77.5822,0.00124981,3.26077e+07,1.37014e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7945,23.8211,23.8755,23.8007,23.7446,23.8177,23.8155,23.799,23.8043,23.7937,23.7929,23.7616,23.7934,23.8294,23.8014,23.7958,23.8067,23.7963,23.8164,23.7897,23.8144,23.7722,23.7638,23.8045,23.8051,23.767,23.671
-47.639,0.996295,0.170091,5,31,0,50.0692,0.212601,61.4102,0.0121039,0.212601,61.4102,0.0121039,3.25823e+07,1.3696e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7926,23.736,23.8084,23.8057,23.7885,23.7932,23.7819,23.7805,23.7486,23.7797,23.815,23.7865,23.7803,23.7907,23.7799,23.7998,23.773,23.7982,23.7568,23.7509,23.7956,23.8034,23.7874,23.7304
-50.2751,0.647729,0.170091,2,3,0,52.244,0.202954,63.0849,0.0115721,0.202954,63.0849,0.0115721,3.25686e+07,1.36931e+06,57571.6,23.8144,23.7544,23.7794,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8054,23.8682,23.8437,23.7858,23.8118,23.8654,23.7899,23.733,23.8052,23.8022,23.7847,23.7892,23.7775,23.7759,23.7436,23.7743,23.8092,23.7802,23.7736,23.7833,23.772,23.7911,23.7636,23.7878,23.7455,23.7381,23.7813,23.7874,23.7681,23.7079
-46.7463,0.833032,0.170091,2,3,0,53.4354,0.216761,63.8494,0.014168,0.216761,63.8494,0.014168,3.25954e+07,1.36988e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8736,23.8083,23.8715,23.8472,23.7897,23.816,23.87,23.7948,23.7384,23.8111,23.8085,23.7916,23.7966,23.7856,23.7845,23.7529,23.7844,23.8202,23.7921,23.7865,23.7975,23.7873,23.8079,23.7821,23.8085,23.7683,23.7645,23.8113,23.8222,23.8124,23.763
-47.0456,0.999793,0.170091,4,15,0,47.3592,0.19783,74.1544,0.0173278,0.19783,74.1544,0.0173278,3.25855e+07,1.36967e+06,57571.6,23.8145,23.7547,23.7796,23.7782,23.7789,23.7689,23.7384,23.7699,23.7655,23.872,23.8065,23.8695,23.8451,23.7874,23.8135,23.8673,23.792,23.7353,23.8078,23.805,23.7878,23.7926,23.7813,23.7801,23.7482,23.7794,23.815,23.7866,23.7807,23.7915,23.7811,23.8016,23.7756,23.8019,23.7618,23.7586,23.8063,23.8189,23.8142,23.7729
-47.1822,0.998648,0.170091,3,7,0,47.2124,0.196028,75.8482,0.0173569,0.196028,75.8482,0.0173569,3.25835e+07,1.36963e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7698,23.7653,23.8718,23.8063,23.8692,23.8448,23.7871,23.8131,23.8669,23.7915,23.7348,23.8073,23.8045,23.7872,23.792,23.7806,23.7793,23.7474,23.7786,23.8141,23.7857,23.7797,23.7904,23.7799,23.8003,23.7742,23.8004,23.7602,23.7568,23.8044,23.8168,23.812,23.7706
-47.5162,0.96504,0.170091,3,7,0,47.6874,0.192512,76.4856,0.0170126,0.192512,76.4856,0.0170126,3.2578e+07,1.36951e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7862,23.8122,23.8659,23.7904,23.7337,23.806,23.8031,23.7858,23.7904,23.7789,23.7775,23.7454,23.7764,23.8117,23.7831,23.777,23.7874,23.7767,23.7968,23.7704,23.7962,23.7556,23.7516,23.7985,23.8102,23.804,23.7612
-47.2404,0.970096,0.170091,5,31,0,48.7194,0.249053,72.2824,0.00629779,0.249053,72.2824,0.00629779,3.26023e+07,1.37002e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.819,23.8732,23.7983,23.742,23.815,23.8126,23.7959,23.8011,23.7903,23.7894,23.758,23.7896,23.8256,23.7975,23.7919,23.8028,23.7924,23.8127,23.7863,23.8116,23.7701,23.7635,23.8066,23.8114,23.7851,23.71
-50.0397,0.794831,0.170091,2,7,0,52.5697,0.260996,74.0013,0.00186556,0.260996,74.0013,0.00186556,3.25987e+07,1.36995e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8742,23.8501,23.7929,23.8193,23.8736,23.7987,23.7424,23.8154,23.813,23.7962,23.8014,23.7905,23.7896,23.7581,23.7896,23.8253,23.7971,23.7912,23.8018,23.791,23.8108,23.7836,23.8079,23.7653,23.7563,23.7965,23.7968,23.7585,23.6638
-49.7714,0.98306,0.170091,5,31,0,51.2497,0.19428,61.2572,0.0138661,0.19428,61.2572,0.0138661,3.25675e+07,1.36929e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8706,23.8049,23.8676,23.8431,23.7852,23.8111,23.8647,23.789,23.7321,23.8043,23.8013,23.7837,23.7881,23.7764,23.7748,23.7424,23.7731,23.808,23.779,23.7724,23.7822,23.771,23.7903,23.763,23.7875,23.7456,23.7392,23.7836,23.7916,23.7773,23.7245
