# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-46.793,1,0.206998,1,1,0,47.0824,0.219241,0.0144731,0.219241,0.0144731,3.25995e+07,1.36996e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7715,23.7673,23.8741,23.8087,23.872,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.812,23.8095,23.7927,23.7978,23.7869,23.7859,23.7544,23.786,23.822,23.794,23.7885,23.7997,23.7897,23.8105,23.7849,23.8116,23.7717,23.7684,23.8157,23.8272,23.8186,23.7705
-46.9095,0.911286,0.206998,2,3,0,47.6661,0.219373,0.0146879,0.219373,0.0146879,3.26005e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.8721,23.8478,23.7905,23.8167,23.8709,23.7958,23.7394,23.8122,23.8098,23.7929,23.798,23.7871,23.7862,23.7547,23.7864,23.8223,23.7944,23.7889,23.8002,23.7902,23.8111,23.7856,23.8124,23.7726,23.7695,23.817,23.8287,23.8207,23.7733
-46.933,0.998152,0.206998,3,11,0,47.0495,0.231931,0.0123735,0.231931,0.0123735,3.26061e+07,1.3701e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8099,23.8733,23.8491,23.7919,23.8183,23.8725,23.7976,23.7413,23.8143,23.8119,23.7952,23.8005,23.7897,23.7889,23.7576,23.7894,23.8255,23.7977,23.7923,23.8037,23.7938,23.8148,23.7893,23.816,23.776,23.7724,23.8192,23.8295,23.8175,23.7637
-47.1345,0.998077,0.206998,3,15,0,47.5494,0.239523,0.00757895,0.239523,0.00757895,3.25962e+07,1.36989e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8728,23.8486,23.7913,23.8176,23.8717,23.7967,23.7403,23.8131,23.8106,23.7938,23.7989,23.7879,23.7869,23.7553,23.7867,23.8225,23.7943,23.7884,23.7992,23.7887,23.8088,23.7822,23.8074,23.7658,23.7592,23.8025,23.8077,23.7835,23.7124
-46.6445,1,0.206998,2,7,0,47.2441,0.236964,0.0105021,0.236964,0.0105021,3.26047e+07,1.37007e+06,57571.6,23.8151,23.7555,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.81,23.8734,23.8493,23.792,23.8184,23.8727,23.7977,23.7415,23.8144,23.8121,23.7954,23.8006,23.7898,23.789,23.7576,23.7893,23.8254,23.7975,23.792,23.8033,23.7932,23.814,23.7882,23.8144,23.774,23.7694,23.8151,23.8237,23.8075,23.7476
-47.9386,0.766964,0.206998,2,3,0,48.2037,0.236281,0.00706366,0.236281,0.00706366,3.25903e+07,1.36977e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8721,23.8478,23.7904,23.8166,23.8707,23.7956,23.7391,23.8118,23.8092,23.7923,23.7972,23.7861,23.7849,23.7532,23.7845,23.82,23.7916,23.7856,23.7961,23.7853,23.8051,23.7781,23.8029,23.7608,23.7534,23.7959,23.8001,23.7736,23.6998
-46.5913,0.987346,0.206998,2,3,0,48.1446,0.238227,0.00973212,0.238227,0.00973212,3.26032e+07,1.37004e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8734,23.8492,23.792,23.8183,23.8726,23.7976,23.7413,23.8142,23.8119,23.7951,23.8003,23.7895,23.7887,23.7573,23.7889,23.8249,23.797,23.7914,23.8026,23.7924,23.813,23.7871,23.8131,23.7724,23.7674,23.8125,23.8203,23.8021,23.7395
-46.6053,0.998732,0.206998,3,15,0,47.2955,0.209865,0.0150671,0.209865,0.0150671,3.25908e+07,1.36978e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8076,23.8706,23.8463,23.7888,23.8149,23.8689,23.7937,23.7371,23.8097,23.8071,23.79,23.7949,23.7838,23.7826,23.7509,23.7823,23.8179,23.7897,23.7839,23.7948,23.7845,23.805,23.779,23.8053,23.765,23.7612,23.8082,23.8193,23.8108,23.7636
-47.313,0.843986,0.206998,1,3,0,47.4411,0.213711,0.0162988,0.213711,0.0162988,3.26001e+07,1.36998e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8475,23.7901,23.8163,23.8704,23.7953,23.7389,23.8117,23.8092,23.7924,23.7975,23.7865,23.7856,23.7541,23.7857,23.8217,23.7938,23.7884,23.7997,23.7898,23.8109,23.7855,23.8125,23.7731,23.7706,23.819,23.8319,23.8271,23.7841
-47.4996,0.974376,0.206998,3,11,0,48.0095,0.196659,0.0153946,0.196659,0.0153946,3.25765e+07,1.36948e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.738,23.7694,23.7649,23.8713,23.8057,23.8686,23.8441,23.7863,23.8123,23.866,23.7905,23.7338,23.8061,23.8032,23.7858,23.7904,23.7789,23.7775,23.7453,23.7763,23.8115,23.7828,23.7766,23.7869,23.776,23.7959,23.7692,23.7947,23.7536,23.7487,23.7947,23.8048,23.7951,23.7476
-48.2738,0.973495,0.206998,2,7,0,48.9404,0.193235,0.0206279,0.193235,0.0206279,3.2593e+07,1.36983e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8724,23.8069,23.8699,23.8456,23.788,23.8141,23.868,23.7927,23.7362,23.8088,23.8061,23.7891,23.794,23.7829,23.7818,23.7501,23.7816,23.8174,23.7893,23.7838,23.795,23.7851,23.8062,23.781,23.8084,23.7695,23.7683,23.8183,23.834,23.8366,23.8042
-48.854,0.961939,0.206998,2,7,0,49.0161,0.180086,0.0177617,0.180086,0.0177617,3.25661e+07,1.36926e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7778,23.7676,23.7369,23.7682,23.7635,23.8698,23.8041,23.8667,23.8421,23.7841,23.81,23.8635,23.7878,23.7308,23.8029,23.7998,23.7821,23.7865,23.7747,23.7731,23.7407,23.7713,23.8063,23.7773,23.7708,23.7807,23.7696,23.7892,23.7623,23.7875,23.7464,23.7417,23.7881,23.7993,23.7931,23.7515
-47.6576,0.93695,0.206998,5,31,0,51.8543,0.220185,0.015633,0.220185,0.015633,3.26051e+07,1.37008e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7678,23.8745,23.8092,23.8725,23.8484,23.791,23.8174,23.8716,23.7966,23.7402,23.8131,23.8107,23.794,23.7992,23.7884,23.7876,23.7562,23.788,23.8241,23.7964,23.7911,23.8026,23.7928,23.814,23.7888,23.8161,23.7767,23.7744,23.8228,23.8357,23.8302,23.7857
-47.689,0.996965,0.206998,2,3,0,48.1553,0.202951,0.0136233,0.202951,0.0136233,3.25769e+07,1.36949e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7696,23.7652,23.8716,23.8061,23.869,23.8445,23.7868,23.8128,23.8665,23.7911,23.7343,23.8067,23.8038,23.7865,23.7911,23.7796,23.7782,23.7461,23.777,23.8122,23.7835,23.7772,23.7874,23.7765,23.7963,23.7694,23.7945,23.7531,23.7474,23.7925,23.8012,23.7877,23.735
-47.8501,0.994723,0.206998,3,15,0,48.5095,0.233991,0.00752106,0.233991,0.00752106,3.25894e+07,1.36975e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7715,23.7673,23.874,23.8087,23.8719,23.8476,23.7901,23.8164,23.8704,23.7953,23.7388,23.8115,23.8089,23.7919,23.7968,23.7856,23.7845,23.7527,23.784,23.8195,23.7911,23.7851,23.7955,23.7847,23.8045,23.7776,23.8023,23.7603,23.753,23.7957,23.8002,23.7747,23.7025
-48.0111,1,0.206998,2,3,0,48.2774,0.252322,0.00948266,0.252322,0.00948266,3.26186e+07,1.37037e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.812,23.8756,23.8516,23.7946,23.8212,23.8756,23.801,23.7449,23.8182,23.816,23.7997,23.8052,23.7948,23.7942,23.7632,23.7953,23.8318,23.8043,23.7993,23.8111,23.8015,23.8228,23.7975,23.8245,23.7846,23.7809,23.8271,23.8362,23.8198,23.7581
-49.0727,0.776395,0.206998,1,1,0,49.1859,0.254783,0.010057,0.254783,0.010057,3.26237e+07,1.37047e+06,57571.6,23.8155,23.756,23.7815,23.7804,23.7816,23.7721,23.7423,23.7743,23.7704,23.8775,23.8125,23.8762,23.8522,23.7953,23.8219,23.8765,23.8019,23.7459,23.8193,23.8172,23.801,23.8066,23.7963,23.7958,23.765,23.7972,23.8339,23.8066,23.8017,23.8137,23.8044,23.8259,23.801,23.8284,23.7889,23.7859,23.8328,23.8428,23.8284,23.7692
-49.4128,0.963938,0.206998,2,3,0,49.8012,0.243031,0.00479287,0.243031,0.00479287,3.25892e+07,1.36975e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7677,23.8744,23.8091,23.8724,23.8481,23.7907,23.817,23.8711,23.7959,23.7395,23.8122,23.8096,23.7926,23.7976,23.7864,23.7853,23.7535,23.7847,23.8202,23.7918,23.7856,23.7959,23.785,23.8045,23.7773,23.8015,23.7589,23.7504,23.7915,23.7934,23.7611,23.6778
-46.7504,0.935701,0.206998,2,3,0,49.774,0.243791,0.00892115,0.243791,0.00892115,3.26065e+07,1.37011e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7688,23.8757,23.8105,23.874,23.8499,23.7927,23.8191,23.8734,23.7985,23.7423,23.8153,23.813,23.7963,23.8016,23.7909,23.7901,23.7588,23.7905,23.8266,23.7988,23.7933,23.8045,23.7945,23.8152,23.7893,23.8154,23.7747,23.7696,23.8145,23.822,23.8025,23.7375
-46.9408,0.950769,0.206998,2,3,0,47.1374,0.247378,0.00867668,0.247378,0.00867668,3.26097e+07,1.37018e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.811,23.8745,23.8504,23.7933,23.8197,23.8741,23.7993,23.7431,23.8162,23.8139,23.7973,23.8027,23.792,23.7913,23.7601,23.7919,23.8281,23.8003,23.795,23.8064,23.7964,23.8172,23.7915,23.8177,23.7772,23.7723,23.8173,23.8249,23.8054,23.7399
-47.7916,0.830011,0.206998,3,15,0,48.7901,0.225352,0.0148421,0.225352,0.0148421,3.26081e+07,1.37014e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.8731,23.8489,23.7917,23.8181,23.8723,23.7974,23.7411,23.8141,23.8117,23.7951,23.8003,23.7896,23.7888,23.7576,23.7894,23.8257,23.798,23.7927,23.8043,23.7946,23.8159,23.7908,23.818,23.7787,23.7763,23.8245,23.837,23.8303,23.7839
-48.0323,1,0.206998,3,11,0,48.7135,0.199102,0.0140748,0.199102,0.0140748,3.25741e+07,1.36943e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7684,23.7379,23.7693,23.7649,23.8713,23.8057,23.8685,23.844,23.7862,23.8122,23.8659,23.7904,23.7336,23.8059,23.8029,23.7855,23.7901,23.7785,23.777,23.7449,23.7757,23.8108,23.7821,23.7757,23.7858,23.7748,23.7945,23.7675,23.7925,23.7511,23.7454,23.7904,23.7992,23.7864,23.7348
-46.5999,1,0.206998,2,7,0,48.3924,0.215529,0.0145132,0.215529,0.0145132,3.25953e+07,1.36988e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7896,23.8159,23.8699,23.7947,23.7383,23.811,23.8084,23.7915,23.7965,23.7854,23.7844,23.7528,23.7843,23.8201,23.792,23.7863,23.7974,23.7872,23.8079,23.7821,23.8085,23.7683,23.7647,23.8117,23.8228,23.8138,23.7654
-46.5516,0.999169,0.206998,3,15,0,47.245,0.228839,0.0104824,0.228839,0.0104824,3.25951e+07,1.36987e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8721,23.8479,23.7904,23.8167,23.8708,23.7957,23.7393,23.812,23.8095,23.7926,23.7976,23.7866,23.7856,23.754,23.7854,23.8211,23.793,23.7872,23.798,23.7876,23.8079,23.7816,23.8073,23.7663,23.7609,23.8057,23.8134,23.7957,23.7347
-47.7219,0.703917,0.206998,1,3,0,48.425,0.235704,0.0127485,0.235704,0.0127485,3.2612e+07,1.37023e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7689,23.8757,23.8106,23.874,23.8499,23.7928,23.8192,23.8736,23.7987,23.7426,23.8156,23.8134,23.7968,23.8022,23.7916,23.7909,23.7597,23.7916,23.828,23.8003,23.7952,23.8068,23.7972,23.8185,23.7933,23.8204,23.7808,23.7779,23.8253,23.8365,23.8261,23.774
-46.5058,1,0.206998,1,3,0,47.5388,0.231412,0.0112089,0.231412,0.0112089,3.2601e+07,1.36999e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.768,23.8747,23.8095,23.8728,23.8486,23.7913,23.8176,23.8718,23.7968,23.7404,23.8133,23.8109,23.7941,23.7992,23.7883,23.7874,23.756,23.7876,23.8235,23.7955,23.79,23.8011,23.791,23.8116,23.7857,23.8118,23.7713,23.7668,23.8125,23.8213,23.8061,23.7481
-47.3313,0.874925,0.206998,3,11,0,47.7808,0.215074,0.0160991,0.215074,0.0160991,3.2601e+07,1.36999e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8719,23.8476,23.7902,23.8165,23.8706,23.7956,23.7392,23.812,23.8095,23.7927,23.7978,23.7869,23.7859,23.7545,23.7861,23.8222,23.7943,23.7888,23.8002,23.7903,23.8114,23.786,23.8131,23.7736,23.7712,23.8195,23.8324,23.8272,23.7838
-47.9631,0.857105,0.206998,1,1,0,48.0627,0.217347,0.0164785,0.217347,0.0164785,3.26051e+07,1.37008e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.7401,23.7718,23.7676,23.8744,23.8091,23.8724,23.8482,23.7909,23.8172,23.8714,23.7963,23.74,23.8129,23.8105,23.7937,23.7989,23.7881,23.7873,23.756,23.7877,23.8239,23.7961,23.7909,23.8024,23.7927,23.814,23.7889,23.8163,23.7771,23.7752,23.824,23.8375,23.8337,23.7915
-47.4627,0.819864,0.206998,2,3,0,50.5867,0.203232,0.0138689,0.203232,0.0138689,3.25782e+07,1.36952e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8691,23.8447,23.7869,23.813,23.8667,23.7913,23.7346,23.8069,23.8041,23.7868,23.7914,23.7799,23.7785,23.7465,23.7775,23.8127,23.7841,23.7778,23.7881,23.7773,23.7971,23.7703,23.7956,23.7543,23.7489,23.7941,23.8032,23.7904,23.7386
-46.8954,0.996889,0.206998,3,15,0,48.3604,0.210944,0.0131034,0.210944,0.0131034,3.25843e+07,1.36964e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8701,23.8457,23.7881,23.8142,23.8681,23.7928,23.7361,23.8087,23.8059,23.7887,23.7935,23.7822,23.7809,23.749,23.7802,23.8156,23.7872,23.7811,23.7916,23.7809,23.801,23.7745,23.7999,23.7589,23.7536,23.799,23.8079,23.7944,23.7407
-46.7412,0.981061,0.206998,3,15,0,47.1516,0.227544,0.0101521,0.227544,0.0101521,3.25922e+07,1.36981e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8718,23.8475,23.79,23.8163,23.8703,23.7952,23.7387,23.8114,23.8089,23.7919,23.7969,23.7858,23.7847,23.753,23.7843,23.82,23.7917,23.7858,23.7965,23.786,23.8061,23.7797,23.8051,23.7638,23.758,23.8024,23.8095,23.7907,23.7282
-46.9515,0.993651,0.206998,4,19,0,47.3022,0.206261,0.0140795,0.206261,0.0140795,3.25826e+07,1.36961e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8675,23.7922,23.7355,23.808,23.8052,23.788,23.7927,23.7814,23.78,23.7481,23.7792,23.8146,23.7861,23.78,23.7905,23.7798,23.7999,23.7734,23.7989,23.758,23.753,23.7988,23.8084,23.7967,23.7459
-46.668,0.890618,0.206998,3,7,0,47.7339,0.222996,0.0135216,0.222996,0.0135216,3.26002e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7675,23.8743,23.809,23.8722,23.848,23.7907,23.8169,23.8711,23.796,23.7396,23.8125,23.81,23.7932,23.7983,23.7874,23.7864,23.755,23.7866,23.8225,23.7946,23.789,23.8002,23.7902,23.811,23.7853,23.8118,23.7718,23.7681,23.815,23.8258,23.8153,23.7644
-46.4717,0.983198,0.206998,2,3,0,46.7987,0.222727,0.0128161,0.222727,0.0128161,3.25971e+07,1.36991e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7955,23.7391,23.8119,23.8094,23.7925,23.7975,23.7866,23.7856,23.754,23.7855,23.8214,23.7933,23.7876,23.7987,23.7885,23.8091,23.7831,23.8094,23.769,23.7648,23.811,23.8209,23.8085,23.7552
-46.5419,0.999616,0.206998,3,15,0,46.6659,0.213552,0.0136894,0.213552,0.0136894,3.25897e+07,1.36976e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8464,23.7889,23.815,23.869,23.7938,23.7372,23.8098,23.8072,23.7901,23.795,23.7838,23.7827,23.7509,23.7822,23.8179,23.7896,23.7837,23.7945,23.784,23.8044,23.7782,23.8041,23.7635,23.759,23.8051,23.815,23.8035,23.7522
-47.0252,0.925263,0.206998,2,3,0,47.1109,0.209553,0.0131554,0.209553,0.0131554,3.25829e+07,1.36961e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8678,23.7925,23.7358,23.8083,23.8055,23.7883,23.7931,23.7817,23.7804,23.7485,23.7796,23.815,23.7865,23.7804,23.7908,23.7801,23.8001,23.7735,23.7989,23.7577,23.7524,23.7977,23.8065,23.7929,23.7393
-46.4393,0.994925,0.206998,3,13,0,47.1782,0.224947,0.0118828,0.224947,0.0118828,3.2596e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8087,23.872,23.8477,23.7903,23.8166,23.8707,23.7956,23.7391,23.8119,23.8094,23.7925,23.7975,23.7865,23.7855,23.7539,23.7854,23.8212,23.793,23.7873,23.7983,23.788,23.8084,23.7824,23.8083,23.7677,23.763,23.8086,23.8176,23.8031,23.7468
-47.1928,0.920431,0.206998,3,11,0,47.3243,0.207538,0.0170689,0.207538,0.0170689,3.25959e+07,1.36989e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7942,23.7378,23.8104,23.8079,23.7909,23.7959,23.7849,23.7838,23.7523,23.7838,23.8197,23.7916,23.7861,23.7973,23.7873,23.8082,23.7827,23.8096,23.7701,23.7676,23.816,23.8292,23.8254,23.7841
-47.8135,0.92426,0.206998,3,11,0,49.0046,0.226826,0.00876881,0.226826,0.00876881,3.25859e+07,1.36968e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7394,23.7711,23.7668,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8694,23.7942,23.7377,23.8102,23.8076,23.7905,23.7953,23.7841,23.7829,23.751,23.7822,23.8176,23.7891,23.783,23.7933,23.7825,23.8022,23.7752,23.8,23.7581,23.751,23.7941,23.7994,23.7763,23.7083
-49.0403,0.696232,0.206998,1,1,0,49.3062,0.226784,0.00773374,0.226784,0.00773374,3.25817e+07,1.36959e+06,57571.6,23.8147,23.755,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8464,23.7888,23.815,23.8689,23.7936,23.737,23.8095,23.8068,23.7896,23.7944,23.783,23.7817,23.7497,23.7808,23.8161,23.7874,23.7811,23.7912,23.7802,23.7996,23.7723,23.7966,23.7542,23.7463,23.7884,23.7923,23.766,23.6936
-46.6909,1,0.206998,2,3,0,48.895,0.229307,0.0123773,0.229307,0.0123773,3.26031e+07,1.37004e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7914,23.8177,23.8719,23.7969,23.7406,23.8135,23.8111,23.7943,23.7995,23.7887,23.7878,23.7564,23.7881,23.8241,23.7962,23.7908,23.802,23.792,23.8129,23.7872,23.8137,23.7736,23.7697,23.8162,23.8262,23.8138,23.7597
-46.5234,0.987836,0.206998,3,15,0,46.9454,0.213459,0.0141482,0.213459,0.0141482,3.25914e+07,1.36979e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8152,23.8692,23.794,23.7375,23.8101,23.8075,23.7905,23.7954,23.7843,23.7831,23.7514,23.7828,23.8185,23.7902,23.7845,23.7953,23.785,23.8054,23.7794,23.8055,23.7651,23.7609,23.8075,23.8179,23.8076,23.7578
-46.5334,0.997026,0.206998,2,3,0,46.5378,0.214023,0.0143186,0.214023,0.0143186,3.25928e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7892,23.8154,23.8695,23.7943,23.7377,23.8104,23.8078,23.7908,23.7958,23.7847,23.7836,23.7519,23.7833,23.819,23.7908,23.7851,23.796,23.7857,23.8063,23.7803,23.8065,23.7662,23.7623,23.809,23.8197,23.8099,23.7607
-46.9506,0.896472,0.206998,2,3,0,47.147,0.213659,0.015703,0.213659,0.015703,3.25978e+07,1.36993e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8472,23.7898,23.816,23.8701,23.795,23.7385,23.8113,23.8087,23.7918,23.7969,23.7859,23.7849,23.7534,23.7849,23.8209,23.7928,23.7873,23.7985,23.7885,23.8094,23.7838,23.8106,23.7709,23.768,23.8158,23.8281,23.8218,23.777
-46.6944,0.954382,0.206998,4,15,0,48.1273,0.210387,0.0155057,0.210387,0.0155057,3.25931e+07,1.36983e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8153,23.8692,23.794,23.7375,23.8102,23.8076,23.7906,23.7955,23.7844,23.7833,23.7517,23.7831,23.8189,23.7907,23.785,23.796,23.7858,23.8065,23.7807,23.8071,23.7671,23.7637,23.8111,23.8228,23.8155,23.7698
-46.9047,0.921019,0.206998,3,15,0,48.0335,0.23585,0.0114911,0.23585,0.0114911,3.26073e+07,1.37013e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8754,23.8102,23.8736,23.8495,23.7923,23.8187,23.873,23.798,23.7418,23.8148,23.8125,23.7958,23.8011,23.7904,23.7896,23.7583,23.7901,23.8262,23.7984,23.7931,23.8045,23.7946,23.8155,23.79,23.8166,23.7765,23.7726,23.819,23.8287,23.815,23.7585
-47.0065,0.994085,0.206998,3,15,0,47.6199,0.251086,0.00757846,0.251086,0.00757846,3.26098e+07,1.37018e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7694,23.8763,23.8112,23.8747,23.8506,23.7935,23.82,23.8744,23.7995,23.7434,23.8165,23.8142,23.7977,23.803,23.7924,23.7916,23.7604,23.7923,23.8284,23.8007,23.7953,23.8066,23.7966,23.8173,23.7914,23.8175,23.7767,23.7713,23.8158,23.8224,23.8004,23.731
-48.2772,0.810873,0.206998,4,15,0,49.2564,0.17837,0.0222017,0.17837,0.0222017,3.25817e+07,1.36959e+06,57571.6,23.8143,23.7544,23.7792,23.7777,23.7783,23.7681,23.7376,23.769,23.7645,23.8709,23.8052,23.8681,23.8436,23.7857,23.8117,23.8654,23.7899,23.7332,23.8055,23.8026,23.7853,23.79,23.7786,23.7772,23.7453,23.7764,23.8119,23.7835,23.7777,23.7885,23.7783,23.799,23.7734,23.8004,23.7612,23.7597,23.8096,23.8257,23.8299,23.8005
-46.6585,0.815905,0.206998,3,11,0,52.2651,0.210393,0.0139218,0.210393,0.0139218,3.25869e+07,1.3697e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8727,23.8073,23.8703,23.846,23.7884,23.8145,23.8684,23.7931,23.7365,23.8091,23.8064,23.7892,23.7941,23.7828,23.7816,23.7498,23.781,23.8165,23.7882,23.7822,23.7929,23.7824,23.8026,23.7763,23.8021,23.7613,23.7567,23.8027,23.8126,23.8012,23.7503
