# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-19 14:09:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpzvtcylkn/f2c8wxg1.json
# random
#   seed = 32083
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230719150953.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.0911,0.903457,0.213385,3,15,0,49.1637,0.269617,67.2954,0.0042589,0.269617,67.2954,0.0042589,3.26184e+07,1.37036e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8195,23.8175,23.8011,23.8067,23.7963,23.7957,23.7647,23.7968,23.8332,23.8056,23.8004,23.8119,23.802,23.8229,23.797,23.823,23.782,23.776,23.8194,23.8239,23.7955,23.7146
-47.1484,0.977389,0.213385,4,15,0,48.7011,0.241155,60.0743,0.00907739,0.241155,60.0743,0.00907739,3.2604e+07,1.37006e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7922,23.8186,23.8729,23.798,23.7417,23.8146,23.8123,23.7956,23.8008,23.79,23.7892,23.7578,23.7895,23.8255,23.7975,23.792,23.8032,23.793,23.8136,23.7876,23.8136,23.7728,23.7675,23.8124,23.8197,23.8002,23.7354
-47.7989,0.888416,0.213385,4,15,0,48.8423,0.265322,69.166,0.00529275,0.265322,69.166,0.00529275,3.26174e+07,1.37034e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8125,23.8762,23.8522,23.7953,23.8219,23.8764,23.8017,23.7457,23.819,23.8169,23.8005,23.8061,23.7956,23.7951,23.7641,23.7961,23.8325,23.8049,23.7997,23.8112,23.8013,23.8222,23.7965,23.8226,23.7817,23.7761,23.8199,23.8253,23.7992,23.7223
-48.7385,0.998302,0.213385,5,31,0,50.2241,0.189196,86.7817,0.018315,0.189196,86.7817,0.018315,3.25792e+07,1.36954e+06,57571.6,23.8144,23.7544,23.7794,23.7778,23.7785,23.7684,23.7378,23.7693,23.7648,23.8712,23.8056,23.8684,23.844,23.7861,23.8121,23.8659,23.7904,23.7336,23.8059,23.8031,23.7857,23.7904,23.7789,23.7775,23.7455,23.7765,23.8119,23.7834,23.7773,23.7878,23.7773,23.7975,23.7713,23.7975,23.7572,23.7539,23.8016,23.8144,23.811,23.7718
-48.8516,0.897283,0.213385,4,15,0,50.9873,0.235362,48.994,0.0109106,0.235362,48.994,0.0109106,3.26044e+07,1.37007e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8752,23.8099,23.8733,23.8492,23.7919,23.8183,23.8725,23.7976,23.7413,23.8142,23.8119,23.7952,23.8004,23.7896,23.7887,23.7574,23.7891,23.8251,23.7973,23.7918,23.803,23.793,23.8138,23.788,23.8143,23.774,23.7696,23.8154,23.8243,23.809,23.7504
-48.5032,0.994455,0.213385,4,31,0,49.3001,0.19917,87.8997,0.0164789,0.19917,87.8997,0.0164789,3.25837e+07,1.36963e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8064,23.8694,23.845,23.7873,23.8134,23.8672,23.7918,23.7351,23.8076,23.8048,23.7876,23.7923,23.781,23.7797,23.7478,23.7789,23.8144,23.786,23.78,23.7907,23.7802,23.8005,23.7743,23.8004,23.76,23.7562,23.8034,23.8151,23.8085,23.7647
-46.888,0.996844,0.213385,4,15,0,49.0174,0.201165,69.952,0.0170069,0.201165,69.952,0.0170069,3.25882e+07,1.36973e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8058,23.7887,23.7935,23.7823,23.7811,23.7493,23.7806,23.8162,23.788,23.7822,23.793,23.7827,23.8033,23.7774,23.8038,23.7638,23.7607,23.8084,23.821,23.816,23.774
-47.7981,0.987129,0.213385,3,11,0,48.4588,0.180676,68.6321,0.0201266,0.180676,68.6321,0.0201266,3.25762e+07,1.36947e+06,57571.6,23.8143,23.7543,23.7791,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8706,23.8049,23.8677,23.8432,23.7853,23.8112,23.8649,23.7893,23.7325,23.8047,23.8018,23.7844,23.7889,23.7774,23.7759,23.7438,23.7748,23.8101,23.7815,23.7754,23.7859,23.7753,23.7956,23.7695,23.7958,23.7558,23.7529,23.8014,23.8154,23.8151,23.7804
-46.9856,0.995437,0.213385,2,7,0,48.9736,0.196782,69.1556,0.0172548,0.196782,69.1556,0.0172548,3.2584e+07,1.36964e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7383,23.7698,23.7654,23.8719,23.8063,23.8693,23.8449,23.7872,23.8132,23.867,23.7917,23.735,23.8074,23.8046,23.7874,23.7922,23.7808,23.7795,23.7476,23.7788,23.8143,23.7859,23.78,23.7907,23.7802,23.8006,23.7745,23.8008,23.7606,23.7572,23.8047,23.8171,23.8121,23.7705
-47.3707,0.98925,0.213385,4,23,0,47.6381,0.256757,74.7474,0.00609942,0.256757,74.7474,0.00609942,3.26106e+07,1.3702e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.8749,23.8001,23.744,23.8171,23.8149,23.7983,23.8037,23.7931,23.7924,23.7612,23.793,23.8292,23.8014,23.796,23.8073,23.7973,23.8179,23.7919,23.8177,23.7766,23.7707,23.8144,23.8198,23.7945,23.7197
-47.042,0.943659,0.213385,4,15,0,48.1561,0.232262,60.2996,0.00991645,0.232262,60.2996,0.00991645,3.25969e+07,1.36991e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7677,23.8745,23.8092,23.8724,23.8482,23.7909,23.8172,23.8713,23.7962,23.7398,23.8126,23.8101,23.7933,23.7984,23.7874,23.7864,23.7548,23.7863,23.8221,23.794,23.7882,23.7991,23.7887,23.8091,23.7828,23.8085,23.7674,23.7619,23.8066,23.814,23.7953,23.7326
-47.6308,0.987008,0.213385,2,7,0,47.8483,0.237768,56.6741,0.0106518,0.237768,56.6741,0.0106518,3.26062e+07,1.37011e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7923,23.8187,23.8729,23.798,23.7418,23.8148,23.8124,23.7958,23.801,23.7903,23.7895,23.7582,23.7899,23.826,23.7982,23.7928,23.8041,23.7941,23.8149,23.7892,23.8156,23.7753,23.7709,23.8168,23.8257,23.81,23.7508
-47.2866,0.964107,0.213385,4,15,0,50.0458,0.240045,75.4773,0.00750359,0.240045,75.4773,0.00750359,3.25965e+07,1.3699e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8095,23.8728,23.8487,23.7913,23.8176,23.8718,23.7968,23.7404,23.8132,23.8107,23.7939,23.799,23.788,23.787,23.7554,23.7869,23.8226,23.7944,23.7886,23.7994,23.7888,23.809,23.7824,23.8076,23.766,23.7594,23.8027,23.8079,23.7835,23.7122
-47.211,0.774013,0.213385,2,3,0,49.0927,0.235743,73.4684,0.00810244,0.235743,73.4684,0.00810244,3.25938e+07,1.36984e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8481,23.7907,23.817,23.8711,23.796,23.7396,23.8124,23.8099,23.7929,23.798,23.7869,23.7858,23.7542,23.7856,23.8213,23.793,23.7871,23.7978,23.7872,23.8072,23.7806,23.8057,23.7641,23.7575,23.8009,23.8064,23.783,23.7135
-46.5234,0.994633,0.213385,3,11,0,48.064,0.233424,71.8506,0.0102592,0.233424,71.8506,0.0102592,3.25996e+07,1.36997e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7403,23.7721,23.768,23.8747,23.8095,23.8728,23.8486,23.7912,23.8176,23.8717,23.7967,23.7404,23.8132,23.8108,23.794,23.7991,23.7882,23.7872,23.7557,23.7873,23.8232,23.7951,23.7895,23.8005,23.7903,23.8108,23.7847,23.8106,23.7698,23.7647,23.8098,23.8177,23.8002,23.7389
-47.189,0.988852,0.213385,3,15,0,49.4114,0.192259,68.3376,0.0181705,0.192259,68.3376,0.0181705,3.25822e+07,1.3696e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7695,23.7651,23.8715,23.806,23.8689,23.8444,23.7867,23.8127,23.8665,23.7911,23.7343,23.8067,23.8039,23.7867,23.7914,23.78,23.7787,23.7467,23.7778,23.8133,23.7848,23.7789,23.7895,23.7791,23.7995,23.7734,23.7997,23.7596,23.7565,23.8044,23.8173,23.814,23.7746
-48.3996,0.869465,0.213385,4,15,0,50.0635,0.199417,52.7202,0.0170766,0.199417,52.7202,0.0170766,3.25864e+07,1.36969e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.7689,23.7385,23.77,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8676,23.7922,23.7356,23.8081,23.8053,23.7882,23.793,23.7817,23.7805,23.7486,23.7799,23.8154,23.7871,23.7812,23.792,23.7817,23.8021,23.7762,23.8025,23.7624,23.7591,23.8068,23.8192,23.8142,23.7723
-46.8678,1,0.213385,4,31,0,48.504,0.216382,78.7402,0.0133908,0.216382,78.7402,0.0133908,3.25919e+07,1.3698e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8104,23.8078,23.7908,23.7958,23.7846,23.7835,23.7518,23.7832,23.8189,23.7907,23.7849,23.7957,23.7853,23.8058,23.7796,23.8056,23.7651,23.7607,23.8068,23.8167,23.8048,23.7528
-47.9284,0.941267,0.213385,4,15,0,49.02,0.263352,72.0117,0.00385994,0.263352,72.0117,0.00385994,3.26095e+07,1.37017e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7943,23.8208,23.8752,23.8004,23.7443,23.8174,23.8152,23.7987,23.8041,23.7934,23.7927,23.7615,23.7933,23.8294,23.8015,23.796,23.8072,23.7969,23.8173,23.791,23.8164,23.7747,23.7677,23.8101,23.8133,23.7823,23.6984
-47.9512,0.952681,0.213385,2,3,0,48.361,0.265598,73.4448,0.00389855,0.265598,73.4448,0.00389855,3.26122e+07,1.37023e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7947,23.8213,23.8757,23.801,23.7449,23.8181,23.8159,23.7995,23.8049,23.7944,23.7937,23.7625,23.7944,23.8306,23.8028,23.7974,23.8087,23.7985,23.8191,23.7929,23.8184,23.777,23.7702,23.8129,23.8165,23.786,23.7027
-47.1765,0.980975,0.213385,4,15,0,49.2558,0.229298,80.5052,0.0101626,0.229298,80.5052,0.0101626,3.25944e+07,1.36986e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8742,23.8088,23.8721,23.8478,23.7904,23.8167,23.8708,23.7956,23.7392,23.8119,23.8094,23.7925,23.7975,23.7865,23.7854,23.7538,23.7852,23.8209,23.7927,23.7869,23.7977,23.7872,23.8075,23.7811,23.8067,23.7655,23.7599,23.8045,23.8118,23.7933,23.7312
-48.4783,0.968216,0.213385,4,15,0,48.994,0.215627,89.6366,0.0142797,0.215627,89.6366,0.0142797,3.25945e+07,1.36986e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8158,23.8698,23.7946,23.7382,23.8108,23.8083,23.7913,23.7963,23.7852,23.7842,23.7526,23.784,23.8198,23.7917,23.786,23.797,23.7868,23.8074,23.7815,23.8078,23.7676,23.7638,23.8106,23.8215,23.8118,23.7627
-48.9858,0.99908,0.213385,4,15,0,50.2263,0.270647,57.4622,0.00320329,0.270647,57.4622,0.00320329,3.26154e+07,1.3703e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8019,23.7458,23.8191,23.817,23.8006,23.8061,23.7956,23.795,23.7639,23.7959,23.8322,23.8045,23.7992,23.8105,23.8005,23.8211,23.795,23.8206,23.7792,23.7724,23.815,23.8182,23.7867,23.7009
-48.4878,0.999436,0.213385,4,15,0,50.0727,0.274718,67.0081,0.00301769,0.274718,67.0081,0.00301769,3.26194e+07,1.37038e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.853,23.7961,23.8227,23.8773,23.8028,23.7468,23.8201,23.8181,23.8018,23.8074,23.797,23.7965,23.7655,23.7976,23.834,23.8064,23.8012,23.8127,23.8028,23.8236,23.7977,23.8235,23.7823,23.7758,23.8186,23.8222,23.7909,23.705
-50.0441,0.656749,0.213385,2,3,0,50.7192,0.282736,68.8194,0.00405993,0.282736,68.8194,0.00405993,3.26328e+07,1.37066e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7759,23.7722,23.8795,23.8146,23.8786,23.8548,23.7981,23.8249,23.8797,23.8053,23.7496,23.8232,23.8213,23.8053,23.8112,23.8011,23.8009,23.7703,23.8027,23.8396,23.8124,23.8077,23.8198,23.8104,23.8319,23.8068,23.8336,23.7934,23.7886,23.8331,23.8389,23.8125,23.7331
-48.5669,0.999505,0.213385,5,31,0,50.3539,0.271229,61.556,0.00326204,0.271229,61.556,0.00326204,3.26163e+07,1.37032e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8525,23.7955,23.8221,23.8767,23.802,23.746,23.8193,23.8172,23.8008,23.8063,23.7959,23.7953,23.7643,23.7963,23.8326,23.8049,23.7996,23.811,23.801,23.8217,23.7956,23.8213,23.78,23.7733,23.8159,23.8194,23.7881,23.7028
-47.2811,0.952927,0.213385,4,15,0,49.25,0.238023,61.1437,0.0109722,0.238023,61.1437,0.0109722,3.26078e+07,1.37014e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.815,23.8127,23.7961,23.8014,23.7907,23.7899,23.7587,23.7904,23.8266,23.7988,23.7935,23.8049,23.795,23.8159,23.7903,23.8168,23.7767,23.7726,23.8187,23.828,23.8133,23.7553
-47.0789,1,0.213385,3,15,0,48.0988,0.20592,71.0459,0.0170693,0.20592,71.0459,0.0170693,3.2594e+07,1.36985e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7889,23.8151,23.869,23.7938,23.7373,23.81,23.8074,23.7904,23.7953,23.7842,23.7832,23.7516,23.783,23.8188,23.7907,23.7851,23.7962,23.7861,23.807,23.7814,23.8082,23.7685,23.7659,23.8142,23.8272,23.8232,23.7818
-46.9104,1,0.213385,2,3,0,47.1614,0.20503,71.5687,0.01453,0.20503,71.5687,0.01453,3.2583e+07,1.36962e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8675,23.7921,23.7355,23.8079,23.8051,23.7879,23.7927,23.7813,23.78,23.7481,23.7792,23.8146,23.7861,23.7801,23.7906,23.78,23.8001,23.7736,23.7993,23.7585,23.7537,23.7998,23.8098,23.7991,23.7497
-46.6923,0.991249,0.213385,3,15,0,48.1467,0.230965,71.1293,0.0120221,0.230965,71.1293,0.0120221,3.26036e+07,1.37005e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8179,23.8721,23.7971,23.7408,23.8137,23.8113,23.7946,23.7998,23.789,23.7881,23.7568,23.7884,23.8245,23.7966,23.7911,23.8024,23.7924,23.8132,23.7875,23.814,23.7738,23.7699,23.8162,23.826,23.8129,23.7578
-47.2789,0.945575,0.213385,3,15,0,48.0907,0.232825,73.8157,0.01265,0.232825,73.8157,0.01265,3.26083e+07,1.37015e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7726,23.7685,23.8753,23.8101,23.8735,23.8494,23.7922,23.8186,23.8729,23.798,23.7417,23.8147,23.8124,23.7958,23.801,23.7903,23.7896,23.7583,23.7901,23.8263,23.7986,23.7933,23.8048,23.795,23.8161,23.7907,23.8176,23.7778,23.7745,23.8216,23.8323,23.8212,23.7684
-48.2627,0.998001,0.213385,4,23,0,49.134,0.180541,73.001,0.0219462,0.180541,73.001,0.0219462,3.25832e+07,1.36962e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7784,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8683,23.8439,23.7861,23.8121,23.8658,23.7903,23.7336,23.806,23.8031,23.7858,23.7906,23.7792,23.7779,23.746,23.7771,23.8127,23.7844,23.7785,23.7894,23.7792,23.8,23.7744,23.8015,23.7623,23.7608,23.8108,23.8268,23.8307,23.8008
-49.0519,0.809301,0.213385,2,3,0,50.1045,0.186252,73.2287,0.0224086,0.186252,73.2287,0.0224086,3.25917e+07,1.3698e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7874,23.8135,23.8674,23.792,23.7354,23.808,23.8053,23.7882,23.7931,23.7819,23.7808,23.7491,23.7805,23.8163,23.7883,23.7828,23.794,23.7842,23.8054,23.7803,23.808,23.7693,23.7688,23.8196,23.8366,23.8422,23.8139
-48.9331,0.957969,0.213385,4,15,0,50.1338,0.188268,65.877,0.0157196,0.188268,65.877,0.0157196,3.25677e+07,1.3693e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.764,23.8703,23.8046,23.8673,23.8428,23.7848,23.8107,23.8643,23.7886,23.7317,23.8038,23.8008,23.7832,23.7876,23.7759,23.7743,23.7419,23.7726,23.8076,23.7786,23.7721,23.782,23.7709,23.7903,23.7633,23.7882,23.7467,23.7412,23.7866,23.7963,23.786,23.7388
-49.3259,0.957707,0.213385,2,3,0,49.9655,0.204075,63.2466,0.0198103,0.204075,63.2466,0.0198103,3.26025e+07,1.37003e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8736,23.8082,23.8714,23.8472,23.7897,23.816,23.8701,23.795,23.7386,23.8114,23.8089,23.792,23.7972,23.7863,23.7854,23.754,23.7857,23.8218,23.7941,23.7888,23.8004,23.7908,23.8122,23.7874,23.8153,23.7766,23.7759,23.8262,23.8421,23.8442,23.8104
-49.5266,0.997078,0.213385,2,7,0,49.827,0.183791,65.0522,0.0162546,0.183791,65.0522,0.0162546,3.25645e+07,1.36923e+06,57571.6,23.8142,23.7541,23.7789,23.7773,23.7779,23.7676,23.7369,23.7682,23.7636,23.8699,23.8041,23.8668,23.8422,23.7842,23.81,23.8635,23.7878,23.7308,23.8029,23.7998,23.7821,23.7865,23.7747,23.773,23.7405,23.7711,23.806,23.777,23.7703,23.7801,23.7689,23.7883,23.7611,23.7859,23.7444,23.7388,23.7843,23.7941,23.7845,23.7386
-49.7331,0.974429,0.213385,4,15,0,50.9269,0.179587,76.7733,0.0171869,0.179587,76.7733,0.0171869,3.25632e+07,1.3692e+06,57571.6,23.8141,23.7541,23.7788,23.7772,23.7777,23.7674,23.7367,23.768,23.7633,23.8696,23.8038,23.8664,23.8418,23.7837,23.8096,23.863,23.7873,23.7303,23.8023,23.7992,23.7815,23.7858,23.7739,23.7722,23.7397,23.7703,23.8051,23.7761,23.7695,23.7792,23.768,23.7874,23.7603,23.7852,23.7438,23.7385,23.7844,23.7949,23.7871,23.7437
-49.7483,0.997282,0.213385,4,15,0,50.6257,0.180269,63.336,0.0169966,0.180269,63.336,0.0169966,3.25633e+07,1.3692e+06,57571.6,23.8141,23.7541,23.7789,23.7772,23.7778,23.7674,23.7368,23.768,23.7634,23.8696,23.8038,23.8665,23.8419,23.7838,23.8096,23.8631,23.7874,23.7304,23.8024,23.7992,23.7816,23.7859,23.774,23.7723,23.7398,23.7704,23.8052,23.7762,23.7695,23.7793,23.7681,23.7875,23.7603,23.7852,23.7438,23.7384,23.7842,23.7945,23.7863,23.7424
-48.804,0.982204,0.213385,3,11,0,51.0177,0.209118,72.8265,0.011256,0.209118,72.8265,0.011256,3.25747e+07,1.36944e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7653,23.8718,23.8062,23.8691,23.8447,23.7869,23.8129,23.8667,23.7912,23.7345,23.8068,23.8039,23.7866,23.7912,23.7796,23.7781,23.746,23.7769,23.812,23.7832,23.7767,23.7867,23.7756,23.795,23.7678,23.7923,23.7503,23.7433,23.7869,23.7933,23.7742,23.7136
-46.7593,0.99335,0.213385,2,7,0,49.8276,0.204838,70.9334,0.0162039,0.204838,70.9334,0.0162039,3.25894e+07,1.36975e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8683,23.7931,23.7365,23.809,23.8064,23.7893,23.7941,23.7829,23.7818,23.75,23.7813,23.817,23.7887,23.7829,23.7938,23.7835,23.804,23.7781,23.8045,23.7644,23.761,23.8084,23.8204,23.814,23.7699
-46.453,0.710472,0.213385,3,15,0,50.0318,0.227385,70.5797,0.011328,0.227385,70.5797,0.011328,3.25967e+07,1.36991e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.8479,23.7905,23.8168,23.8709,23.7958,23.7394,23.8122,23.8097,23.7928,23.7979,23.7869,23.7859,23.7543,23.7858,23.8216,23.7935,23.7878,23.7987,23.7884,23.8089,23.7828,23.8087,23.768,23.7631,23.8085,23.8171,23.8015,23.7434
-46.4809,0.999458,0.213385,4,15,0,46.4943,0.224539,72.7222,0.011845,0.224539,72.7222,0.011845,3.25954e+07,1.36988e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8476,23.7902,23.8165,23.8706,23.7954,23.739,23.8117,23.8092,23.7923,23.7973,23.7863,23.7853,23.7537,23.7851,23.8209,23.7927,23.787,23.7979,23.7876,23.808,23.7819,23.8079,23.7672,23.7624,23.808,23.8169,23.8022,23.7457
-46.8197,0.975526,0.213385,3,15,0,47.3646,0.235921,77.4583,0.010007,0.235921,77.4583,0.010007,3.26015e+07,1.37001e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.8731,23.8489,23.7916,23.818,23.8722,23.7972,23.7409,23.8138,23.8114,23.7946,23.7998,23.7889,23.788,23.7566,23.7882,23.8241,23.7961,23.7906,23.8016,23.7914,23.812,23.786,23.812,23.7712,23.7662,23.8113,23.8192,23.8014,23.7395
-47.0226,0.997191,0.213385,3,7,0,47.126,0.235295,79.9035,0.0101873,0.235295,79.9035,0.0101873,3.26015e+07,1.37001e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.873,23.8489,23.7916,23.8179,23.8721,23.7971,23.7408,23.8137,23.8113,23.7945,23.7997,23.7888,23.7879,23.7565,23.7881,23.8241,23.7961,23.7905,23.8016,23.7914,23.812,23.786,23.812,23.7713,23.7663,23.8115,23.8196,23.8022,23.7409
-48.5795,0.795983,0.213385,5,31,0,49.1223,0.233961,64.4961,0.00699021,0.233961,64.4961,0.00699021,3.25872e+07,1.36971e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8085,23.8717,23.8474,23.7899,23.8161,23.8701,23.795,23.7384,23.8111,23.8085,23.7914,23.7963,23.7851,23.7839,23.7521,23.7833,23.8187,23.7902,23.7841,23.7944,23.7835,23.8032,23.7761,23.8006,23.7583,23.7506,23.7928,23.7966,23.7694,23.6949
-50.4918,0.981301,0.213385,3,9,0,52.2685,0.262527,48.9641,0.00731374,0.262527,48.9641,0.00731374,3.2622e+07,1.37044e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8765,23.8525,23.7956,23.8222,23.8768,23.8022,23.7463,23.8196,23.8176,23.8013,23.8069,23.7966,23.7961,23.7652,23.7974,23.8339,23.8065,23.8015,23.8133,23.8038,23.825,23.7997,23.8265,23.7863,23.782,23.8273,23.8349,23.8142,23.7455
-47.8558,0.99835,0.213385,4,15,0,51.173,0.264251,66.7045,0.00414188,0.264251,66.7045,0.00414188,3.26116e+07,1.37022e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.8771,23.812,23.8756,23.8516,23.7946,23.8211,23.8756,23.8008,23.7447,23.8179,23.8157,23.7992,23.8046,23.7941,23.7934,23.7622,23.7941,23.8303,23.8025,23.7971,23.8083,23.7982,23.8187,23.7925,23.818,23.7766,23.7699,23.8126,23.8164,23.7864,23.7041
