lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.204307
# Diagonal elements of inverse mass matrix:
# 0.000495151, 4.12255e-05
-46.6919,0.998444,0.204307,3,15,0,48.6795,0.23867,0.0102448,0.23867,0.0102448,3.26057e+07,1.37009e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7923,23.8187,23.8729,23.798,23.7418,23.8147,23.8124,23.7957,23.801,23.7902,23.7894,23.7581,23.7898,23.8259,23.798,23.7926,23.8039,23.7938,23.8146,23.7888,23.8151,23.7747,23.7701,23.8157,23.8242,23.8075,23.7469
-47.0343,0.973096,0.204307,3,15,0,48.1334,0.205478,0.0140858,0.205478,0.0140858,3.25817e+07,1.36959e+06,57571.6,23.8146,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8696,23.8452,23.7875,23.8135,23.8674,23.792,23.7353,23.8077,23.8049,23.7877,23.7924,23.7811,23.7797,23.7478,23.7788,23.8142,23.7857,23.7796,23.79,23.7793,23.7993,23.7728,23.7983,23.7572,23.7522,23.7979,23.8074,23.7957,23.7448
-47.2047,0.905425,0.204307,3,13,0,53.3795,0.197425,0.0183367,0.197425,0.0183367,3.2589e+07,1.36974e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8698,23.8454,23.7878,23.8139,23.8678,23.7925,23.7358,23.8084,23.8057,23.7886,23.7934,23.7822,23.781,23.7492,23.7806,23.8162,23.788,23.7823,23.7932,23.783,23.8037,23.7781,23.8048,23.7651,23.7626,23.8111,23.8248,23.8226,23.7842
-47.4701,0.900605,0.204307,2,3,0,48.2873,0.19766,0.0151921,0.19766,0.0151921,3.25768e+07,1.36949e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.738,23.7694,23.765,23.8714,23.8058,23.8687,23.8442,23.7864,23.8124,23.8662,23.7907,23.7339,23.8062,23.8033,23.786,23.7906,23.7791,23.7777,23.7456,23.7765,23.8117,23.7831,23.7768,23.7871,23.7763,23.7962,23.7695,23.7949,23.7538,23.7489,23.7948,23.8048,23.7947,23.7467
-47.255,1,0.204307,3,7,0,47.4614,0.20867,0.0170056,0.20867,0.0170056,3.2597e+07,1.36991e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.808,23.8712,23.8469,23.7894,23.8156,23.8696,23.7945,23.738,23.8107,23.8082,23.7912,23.7963,23.7853,23.7843,23.7527,23.7842,23.8202,23.7922,23.7866,23.7979,23.7879,23.8088,23.7834,23.8104,23.7709,23.7685,23.817,23.8302,23.8264,23.785
-47.0313,0.984577,0.204307,2,3,0,47.6429,0.198487,0.0159984,0.198487,0.0159984,3.2581e+07,1.36958e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7382,23.7697,23.7653,23.8717,23.8062,23.8691,23.8447,23.7869,23.813,23.8668,23.7914,23.7346,23.807,23.8042,23.7869,23.7916,23.7802,23.7789,23.7469,23.778,23.8134,23.7848,23.7788,23.7893,23.7786,23.7988,23.7724,23.7982,23.7576,23.7534,23.8,23.8111,23.8032,23.7579
-46.8857,0.992663,0.204307,1,3,0,47.1247,0.199563,0.0168845,0.199563,0.0168845,3.25858e+07,1.36968e+06,57571.6,23.8146,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8696,23.8452,23.7875,23.8136,23.8675,23.7921,23.7355,23.808,23.8052,23.7881,23.7929,23.7816,23.7803,23.7485,23.7797,23.8152,23.7869,23.781,23.7917,23.7813,23.8018,23.7758,23.802,23.7619,23.7584,23.806,23.8182,23.8127,23.7702
-46.9573,0.977471,0.204307,1,3,0,47.0476,0.19894,0.0161645,0.19894,0.0161645,3.25822e+07,1.3696e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7654,23.8718,23.8063,23.8692,23.8448,23.7871,23.8132,23.867,23.7916,23.7349,23.8073,23.8045,23.7872,23.792,23.7806,23.7793,23.7473,23.7784,23.8138,23.7854,23.7793,23.7899,23.7793,23.7995,23.7733,23.7992,23.7586,23.7546,23.8015,23.8128,23.8054,23.7606
-47.2637,0.98219,0.204307,2,7,0,47.3644,0.195918,0.0160788,0.195918,0.0160788,3.25783e+07,1.36952e+06,57571.6,23.8144,23.7545,23.7794,23.778,23.7786,23.7685,23.738,23.7695,23.765,23.8714,23.8058,23.8687,23.8443,23.7865,23.8125,23.8662,23.7908,23.734,23.8063,23.8035,23.7861,23.7908,23.7793,23.7779,23.7458,23.7768,23.8121,23.7835,23.7774,23.7877,23.777,23.797,23.7706,23.7962,23.7554,23.751,23.7975,23.8084,23.8003,23.755
-47.6056,0.949012,0.204307,2,3,0,47.8192,0.204031,0.0182234,0.204031,0.0182234,3.25963e+07,1.3699e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.789,23.8152,23.8692,23.794,23.7375,23.8102,23.8077,23.7907,23.7957,23.7847,23.7836,23.7521,23.7836,23.8195,23.7915,23.786,23.7973,23.7873,23.8084,23.783,23.8102,23.7709,23.769,23.818,23.8322,23.8306,23.7924
-47.4757,1,0.204307,2,7,0,47.6004,0.198645,0.0149375,0.198645,0.0149375,3.2577e+07,1.36949e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7685,23.7381,23.7695,23.765,23.8715,23.8059,23.8688,23.8443,23.7865,23.8125,23.8662,23.7908,23.734,23.8063,23.8034,23.7861,23.7907,23.7792,23.7778,23.7457,23.7766,23.8119,23.7832,23.777,23.7872,23.7764,23.7963,23.7696,23.7949,23.7538,23.7488,23.7946,23.8044,23.7937,23.745
-46.8729,0.99109,0.204307,4,19,0,48.9426,0.238656,0.0107891,0.238656,0.0107891,3.26078e+07,1.37014e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.8151,23.8128,23.7962,23.8015,23.7908,23.79,23.7587,23.7905,23.8267,23.7989,23.7935,23.8049,23.795,23.8159,23.7903,23.8168,23.7766,23.7725,23.8185,23.8276,23.8125,23.7539
-46.9727,0.851394,0.204307,2,7,0,48.1274,0.233359,0.00875832,0.233359,0.00875832,3.25936e+07,1.36984e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8722,23.848,23.7906,23.8168,23.8709,23.7958,23.7394,23.8121,23.8096,23.7927,23.7977,23.7866,23.7856,23.7539,23.7853,23.821,23.7927,23.7869,23.7975,23.787,23.8071,23.7805,23.8057,23.7643,23.7579,23.8017,23.8077,23.7858,23.7187
-46.5398,1,0.204307,2,3,0,46.9284,0.235687,0.00988981,0.235687,0.00988981,3.26008e+07,1.36999e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8179,23.8721,23.7971,23.7407,23.8136,23.8112,23.7944,23.7996,23.7887,23.7878,23.7563,23.7879,23.8238,23.7958,23.7902,23.8013,23.791,23.8115,23.7855,23.8114,23.7706,23.7654,23.8104,23.8181,23.8,23.7376
-46.4855,0.948236,0.204307,3,11,0,47.1652,0.225994,0.0112433,0.225994,0.0112433,3.25947e+07,1.36986e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7902,23.8165,23.8706,23.7954,23.739,23.8117,23.8092,23.7923,23.7973,23.7863,23.7852,23.7536,23.785,23.8208,23.7926,23.7868,23.7977,23.7873,23.8077,23.7814,23.8072,23.7663,23.7612,23.8065,23.8148,23.7987,23.7402
-46.7809,0.923069,0.204307,2,7,0,47.368,0.223127,0.0137678,0.223127,0.0137678,3.26013e+07,1.37e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.7401,23.7718,23.7676,23.8744,23.8091,23.8724,23.8481,23.7908,23.8171,23.8712,23.7962,23.7398,23.8127,23.8102,23.7934,23.7986,23.7877,23.7868,23.7553,23.787,23.823,23.795,23.7895,23.8008,23.7908,23.8117,23.7861,23.8127,23.7728,23.7694,23.8165,23.8275,23.8177,23.7677
-46.5647,0.941974,0.204307,1,3,0,47.3926,0.220206,0.0119848,0.220206,0.0119848,3.25908e+07,1.36978e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7668,23.8735,23.8081,23.8712,23.8469,23.7894,23.8156,23.8696,23.7944,23.7379,23.8106,23.808,23.7909,23.7959,23.7847,23.7836,23.7519,23.7832,23.8188,23.7905,23.7847,23.7954,23.7849,23.8052,23.7788,23.8045,23.7636,23.7584,23.8037,23.8123,23.7973,23.7408
-46.598,0.997564,0.204307,3,13,0,47.3411,0.23645,0.0104143,0.23645,0.0104143,3.26038e+07,1.37005e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8752,23.8099,23.8733,23.8492,23.7919,23.8183,23.8725,23.7976,23.7413,23.8142,23.8118,23.7951,23.8003,23.7895,23.7887,23.7573,23.789,23.825,23.7971,23.7916,23.8028,23.7927,23.8134,23.7875,23.8137,23.7732,23.7685,23.814,23.8225,23.8059,23.7457
-46.5305,0.953353,0.204307,3,15,0,47.2433,0.214935,0.0142314,0.214935,0.0142314,3.25935e+07,1.36984e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8712,23.8469,23.7894,23.8156,23.8696,23.7944,23.7379,23.8106,23.808,23.791,23.796,23.7849,23.7838,23.7522,23.7836,23.8194,23.7912,23.7855,23.7964,23.7862,23.8067,23.7808,23.8071,23.7668,23.7629,23.8096,23.8203,23.8104,23.761
-47.577,0.892564,0.204307,3,15,0,48.3829,0.219549,0.0103457,0.219549,0.0103457,3.25835e+07,1.36963e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7663,23.8729,23.8075,23.8705,23.8462,23.7886,23.8147,23.8686,23.7933,23.7367,23.8092,23.8065,23.7893,23.7941,23.7828,23.7815,23.7496,23.7807,23.8161,23.7875,23.7814,23.7917,23.7809,23.8006,23.7737,23.7986,23.7569,23.7504,23.7942,23.8006,23.7808,23.7181
-47.6794,0.953637,0.204307,2,3,0,48.3899,0.223572,0.0150444,0.223572,0.0150444,3.26068e+07,1.37012e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7914,23.8178,23.872,23.7971,23.7408,23.8137,23.8113,23.7946,23.7999,23.7891,23.7883,23.757,23.7888,23.825,23.7973,23.792,23.8036,23.7939,23.8151,23.7899,23.8171,23.7778,23.7754,23.8236,23.8361,23.8297,23.7837
-47.0137,1,0.204307,2,3,0,47.8716,0.219933,0.0110268,0.219933,0.0110268,3.25867e+07,1.3697e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7708,23.7666,23.8732,23.8077,23.8708,23.8465,23.7889,23.8151,23.8691,23.7938,23.7372,23.8098,23.8071,23.79,23.7949,23.7837,23.7824,23.7506,23.7818,23.8173,23.7889,23.7828,23.7933,23.7826,23.8026,23.7759,23.8012,23.7598,23.7539,23.7983,23.8056,23.7879,23.7278
-46.5423,0.982385,0.204307,2,3,0,47.1865,0.221091,0.0118907,0.221091,0.0118907,3.25915e+07,1.3698e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8713,23.847,23.7896,23.8158,23.8698,23.7946,23.7381,23.8108,23.8082,23.7912,23.7961,23.785,23.7839,23.7522,23.7835,23.8192,23.7909,23.785,23.7958,23.7853,23.8056,23.7793,23.805,23.7641,23.759,23.8043,23.8128,23.7977,23.7409
-47.734,0.873296,0.204307,2,3,0,47.7622,0.225184,0.0148087,0.225184,0.0148087,3.26077e+07,1.37014e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.8731,23.8489,23.7916,23.818,23.8723,23.7973,23.741,23.814,23.8117,23.795,23.8002,23.7895,23.7887,23.7575,23.7893,23.8255,23.7978,23.7926,23.8041,23.7945,23.8157,23.7906,23.8178,23.7784,23.776,23.8242,23.8366,23.8298,23.7833
-46.56,0.991672,0.204307,3,15,0,48.1783,0.213481,0.0145572,0.213481,0.0145572,3.25931e+07,1.36983e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7892,23.8154,23.8695,23.7943,23.7378,23.8104,23.8078,23.7908,23.7958,23.7847,23.7836,23.7519,23.7833,23.8191,23.7909,23.7852,23.7961,23.7859,23.8064,23.7805,23.8068,23.7666,23.7628,23.8096,23.8206,23.8113,23.7628
-46.8897,0.798765,0.204307,4,17,0,51.0257,0.24137,0.0101787,0.24137,0.0101787,3.26086e+07,1.37016e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7928,23.8192,23.8735,23.7986,23.7424,23.8155,23.8132,23.7966,23.8019,23.7912,23.7904,23.7592,23.791,23.8272,23.7994,23.7941,23.8055,23.7955,23.8164,23.7908,23.8172,23.7769,23.7726,23.8184,23.8271,23.8107,23.7502
-46.938,0.993208,0.204307,3,11,0,47.8582,0.249609,0.00773976,0.249609,0.00773976,3.26087e+07,1.37016e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.811,23.8745,23.8504,23.7933,23.8198,23.8741,23.7993,23.7431,23.8162,23.8139,23.7973,23.8026,23.792,23.7912,23.76,23.7918,23.8279,23.8001,23.7947,23.806,23.7959,23.8166,23.7907,23.8167,23.7759,23.7705,23.8149,23.8216,23.7997,23.7309
-48.0374,0.887418,0.204307,2,3,0,48.0983,0.244375,0.00573965,0.244375,0.00573965,3.25946e+07,1.36986e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8096,23.8729,23.8487,23.7914,23.8177,23.8719,23.7968,23.7404,23.8132,23.8108,23.7939,23.7989,23.7879,23.7869,23.7553,23.7866,23.8223,23.794,23.7881,23.7987,23.788,23.8079,23.781,23.8057,23.7637,23.7561,23.7982,23.8016,23.7726,23.6942
-46.9964,0.862,0.204307,2,3,0,49.1751,0.248446,0.00855057,0.248446,0.00855057,3.26105e+07,1.37019e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7934,23.8199,23.8743,23.7995,23.7433,23.8164,23.8141,23.7976,23.803,23.7923,23.7916,23.7604,23.7923,23.8285,23.8007,23.7954,23.8068,23.7969,23.8177,23.792,23.8182,23.7777,23.7728,23.8179,23.8254,23.8057,23.7399
-46.9821,0.986669,0.204307,2,3,0,47.191,0.249151,0.00825516,0.249151,0.00825516,3.26102e+07,1.37019e+06,57571.6,23.8153,23.7557,23.7811,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7934,23.8199,23.8743,23.7995,23.7433,23.8164,23.8141,23.7976,23.8029,23.7923,23.7916,23.7604,23.7922,23.8284,23.8007,23.7953,23.8067,23.7967,23.8175,23.7917,23.8179,23.7773,23.7723,23.8171,23.8244,23.8039,23.7371
-47.2527,0.889206,0.204307,1,3,0,47.8509,0.245454,0.00661127,0.245454,0.00661127,3.25993e+07,1.36996e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7684,23.8753,23.81,23.8734,23.8493,23.792,23.8184,23.8726,23.7976,23.7413,23.8142,23.8117,23.795,23.8001,23.7892,23.7883,23.7568,23.7883,23.8241,23.796,23.7903,23.8011,23.7906,23.8108,23.7843,23.8095,23.7679,23.7611,23.8042,23.8089,23.7828,23.7085
-47.498,0.965134,0.204307,3,11,0,48.7021,0.238677,0.00718292,0.238677,0.00718292,3.25936e+07,1.36984e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.7719,23.7678,23.8745,23.8092,23.8725,23.8483,23.7909,23.8172,23.8713,23.7962,23.7398,23.8126,23.8101,23.7932,23.7982,23.7871,23.7861,23.7544,23.7858,23.8215,23.7932,23.7872,23.7978,23.7872,23.8072,23.7804,23.8054,23.7635,23.7565,23.7994,23.804,23.7784,23.7054
-48.624,0.933785,0.204307,2,7,0,49.2687,0.259519,0.00851019,0.259519,0.00851019,3.26232e+07,1.37046e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8525,23.7956,23.8222,23.8768,23.8022,23.7462,23.8196,23.8175,23.8013,23.8069,23.7966,23.7961,23.7653,23.7975,23.8341,23.8067,23.8018,23.8137,23.8043,23.8257,23.8006,23.8276,23.7878,23.784,23.8301,23.8388,23.821,23.7566
-47.4874,0.826336,0.204307,1,3,0,50.8993,0.249878,0.00571048,0.249878,0.00571048,3.2601e+07,1.36999e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7807,23.771,23.741,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8188,23.8731,23.7982,23.7419,23.8148,23.8124,23.7957,23.8009,23.79,23.7891,23.7577,23.7892,23.8251,23.797,23.7913,23.8022,23.7917,23.8119,23.7853,23.8105,23.7688,23.7618,23.8044,23.8085,23.7806,23.7029
-46.6566,0.986942,0.204307,3,11,0,47.8456,0.238105,0.0102475,0.238105,0.0102475,3.2605e+07,1.37008e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7708,23.7408,23.7726,23.7685,23.8753,23.8101,23.8735,23.8494,23.7922,23.8185,23.8728,23.7979,23.7416,23.8146,23.8122,23.7955,23.8008,23.79,23.7892,23.7578,23.7895,23.8256,23.7977,23.7923,23.8035,23.7935,23.8142,23.7884,23.8146,23.7741,23.7695,23.815,23.8235,23.8067,23.7461
-46.5876,0.99921,0.204307,3,15,0,48.3431,0.214108,0.0132646,0.214108,0.0132646,3.25887e+07,1.36974e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.8689,23.7937,23.7371,23.8097,23.807,23.7899,23.7948,23.7836,23.7824,23.7507,23.7819,23.8175,23.7892,23.7833,23.794,23.7835,23.8037,23.7775,23.8032,23.7625,23.7577,23.8035,23.813,23.8004,23.7477
-47.9391,0.922049,0.204307,3,15,0,49.6009,0.25081,0.00498142,0.25081,0.00498142,3.25991e+07,1.36996e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7923,23.8187,23.8729,23.798,23.7417,23.8146,23.8122,23.7954,23.8006,23.7897,23.7887,23.7572,23.7887,23.8246,23.7964,23.7906,23.8013,23.7908,23.8108,23.7841,23.809,23.767,23.7595,23.8016,23.8048,23.7747,23.6939
-47.752,0.975201,0.204307,3,7,0,48.4472,0.257887,0.00449436,0.257887,0.00449436,3.26055e+07,1.37009e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7694,23.8763,23.8112,23.8747,23.8506,23.7935,23.8199,23.8743,23.7994,23.7433,23.8163,23.814,23.7974,23.8027,23.792,23.7911,23.7598,23.7915,23.8275,23.7995,23.7939,23.8049,23.7946,23.8149,23.7884,23.8136,23.7719,23.7648,23.8072,23.8106,23.7805,23.6986
-47.1946,0.900804,0.204307,3,7,0,48.5273,0.254615,0.00717509,0.254615,0.00717509,3.26123e+07,1.37023e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7697,23.8766,23.8116,23.8751,23.8511,23.794,23.8205,23.875,23.8002,23.7441,23.8172,23.815,23.7985,23.8039,23.7934,23.7927,23.7615,23.7934,23.8297,23.802,23.7967,23.808,23.7981,23.8189,23.7931,23.8192,23.7785,23.7732,23.8177,23.8242,23.8016,23.7311
-47.2388,0.974009,0.204307,2,7,0,47.5984,0.245968,0.00657526,0.245968,0.00657526,3.25998e+07,1.36997e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8753,23.8101,23.8735,23.8493,23.7921,23.8184,23.8727,23.7977,23.7414,23.8143,23.8119,23.7951,23.8003,23.7894,23.7884,23.757,23.7885,23.8244,23.7962,23.7905,23.8013,23.7909,23.8111,23.7846,23.8098,23.7682,23.7615,23.8046,23.8093,23.7832,23.7088
-47.4376,0.982305,0.204307,3,7,0,47.4738,0.245845,0.00626811,0.245845,0.00626811,3.25984e+07,1.36994e+06,57571.6,23.8151,23.7555,23.7807,23.7795,23.7806,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8734,23.8492,23.7919,23.8183,23.8725,23.7975,23.7412,23.814,23.8116,23.7948,23.7999,23.789,23.7881,23.7565,23.788,23.8238,23.7957,23.7899,23.8007,23.7902,23.8103,23.7836,23.8087,23.767,23.76,23.8028,23.8071,23.7801,23.7042
-48.8324,0.99917,0.204307,5,31,0,50.8544,0.175416,0.023439,0.175416,0.023439,3.2583e+07,1.36962e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7376,23.769,23.7644,23.8708,23.8052,23.868,23.8435,23.7857,23.8117,23.8654,23.7899,23.7332,23.8055,23.8027,23.7854,23.7901,23.7787,23.7774,23.7454,23.7766,23.8122,23.7839,23.7781,23.7891,23.7789,23.7998,23.7744,23.8018,23.7629,23.762,23.8127,23.8298,23.8364,23.8099
-49.9512,0.874161,0.204307,2,3,0,50.5761,0.174436,0.0249295,0.174436,0.0249295,3.25877e+07,1.36972e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8684,23.844,23.7862,23.8122,23.866,23.7906,23.7339,23.8063,23.8035,23.7863,23.7911,23.7798,23.7786,23.7468,23.7781,23.8139,23.7857,23.7801,23.7914,23.7815,23.8027,23.7778,23.8056,23.7673,23.7675,23.8193,23.8378,23.8475,23.8245
-47.9211,1,0.204307,2,7,0,50.2145,0.17863,0.0208276,0.17863,0.0208276,3.25766e+07,1.36948e+06,57571.6,23.8143,23.7543,23.7791,23.7776,23.7782,23.7679,23.7374,23.7687,23.7642,23.8705,23.8048,23.8676,23.8431,23.7852,23.8111,23.8648,23.7892,23.7324,23.8046,23.8017,23.7842,23.7888,23.7773,23.7758,23.7437,23.7747,23.81,23.7815,23.7754,23.7859,23.7754,23.7958,23.7698,23.7962,23.7564,23.7539,23.8028,23.8173,23.8184,23.7855
-47.8019,0.998509,0.204307,2,3,0,47.952,0.181355,0.0207075,0.181355,0.0207075,3.25793e+07,1.36954e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7376,23.769,23.7645,23.8708,23.8052,23.868,23.8435,23.7857,23.8116,23.8653,23.7898,23.733,23.8053,23.8024,23.7851,23.7897,23.7782,23.7768,23.7448,23.7759,23.8113,23.7828,23.7768,23.7875,23.7771,23.7975,23.7716,23.7982,23.7585,23.7562,23.8052,23.82,23.8211,23.7881
-48.3965,0.989886,0.204307,3,11,0,50.5001,0.173784,0.0225856,0.173784,0.0225856,3.25778e+07,1.36951e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.764,23.8704,23.8047,23.8674,23.8429,23.785,23.8109,23.8646,23.789,23.7322,23.8044,23.8015,23.7841,23.7887,23.7771,23.7757,23.7437,23.7747,23.8101,23.7816,23.7756,23.7863,23.7759,23.7965,23.7707,23.7976,23.7582,23.7565,23.8064,23.8225,23.8269,23.7983
-47.666,0.910924,0.204307,3,15,0,50.1579,0.209517,0.0174562,0.209517,0.0174562,3.25997e+07,1.36997e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.767,23.8736,23.8083,23.8715,23.8472,23.7898,23.816,23.8701,23.795,23.7385,23.8113,23.8088,23.7919,23.797,23.7861,23.7851,23.7536,23.7852,23.8212,23.7933,23.7879,23.7993,23.7895,23.8106,23.7853,23.8126,23.7733,23.7713,23.8202,23.8341,23.8315,23.7915
-48.3822,0.883847,0.204307,1,1,0,48.4153,0.210516,0.0180814,0.210516,0.0180814,3.26033e+07,1.37004e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8165,23.8706,23.7956,23.7392,23.812,23.8096,23.7928,23.7979,23.7871,23.7862,23.7548,23.7865,23.8227,23.7949,23.7896,23.8012,23.7915,23.8128,23.7878,23.8154,23.7765,23.7751,23.8246,23.8392,23.8382,23.8001
-47.7366,0.98854,0.204307,2,7,0,49.4274,0.19206,0.0161829,0.19206,0.0161829,3.25741e+07,1.36943e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.8709,23.8053,23.8681,23.8436,23.7858,23.8117,23.8654,23.7898,23.733,23.8053,23.8023,23.7849,23.7895,23.7779,23.7764,23.7442,23.7751,23.8102,23.7815,23.7752,23.7854,23.7746,23.7944,23.7677,23.7931,23.7521,23.7474,23.7936,23.8042,23.7958,23.7504
-47.6497,0.999788,0.204307,2,7,0,48.1686,0.189439,0.0170715,0.189439,0.0170715,3.25745e+07,1.36944e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7376,23.769,23.7645,23.8708,23.8052,23.868,23.8435,23.7856,23.8116,23.8653,23.7897,23.7329,23.8051,23.8022,23.7848,23.7893,23.7777,23.7763,23.7441,23.775,23.8102,23.7815,23.7752,23.7855,23.7747,23.7946,23.7681,23.7937,23.7529,23.7486,23.7953,23.8067,23.8001,23.7573
-47.3803,0.974791,0.204307,2,3,0,47.9473,0.190313,0.0175235,0.190313,0.0175235,3.25774e+07,1.3695e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7683,23.7378,23.7692,23.7647,23.8711,23.8055,23.8683,23.8438,23.786,23.812,23.8657,23.7902,23.7334,23.8057,23.8028,23.7854,23.7901,23.7785,23.7771,23.745,23.776,23.8113,23.7827,23.7766,23.787,23.7763,23.7964,23.77,23.7959,23.7554,23.7515,23.7987,23.8107,23.8055,23.7641
