# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-19 14:09:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpzvtcylkn/f2c8wxg1.json
# random
#   seed = 32083
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230719150953.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-46.6965,0.999155,0.210899,3,15,0,47.4914,0.23204,65.7572,0.0115445,0.23204,65.7572,0.0115445,3.2603e+07,1.37004e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8179,23.8721,23.7971,23.7408,23.8137,23.8113,23.7946,23.7998,23.7889,23.788,23.7567,23.7883,23.8243,23.7964,23.7909,23.8022,23.7921,23.8129,23.7871,23.8135,23.7731,23.7689,23.8149,23.8243,23.8101,23.7534
-48.2251,0.915197,0.210899,3,15,0,48.803,0.220123,86.1819,0.011157,0.220123,86.1819,0.011157,3.25875e+07,1.36971e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.789,23.8152,23.8692,23.7939,23.7374,23.81,23.8073,23.7902,23.7951,23.7839,23.7827,23.7508,23.7821,23.8176,23.7892,23.7832,23.7937,23.7831,23.8031,23.7765,23.8018,23.7605,23.7546,23.7992,23.8067,23.7894,23.7298
-47.234,0.976345,0.210899,4,15,0,48.6861,0.211425,67.1698,0.0164835,0.211425,67.1698,0.0164835,3.25982e+07,1.36994e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7897,23.8159,23.87,23.7949,23.7384,23.8112,23.8086,23.7917,23.7968,23.7858,23.7848,23.7533,23.7849,23.8208,23.7928,23.7874,23.7986,23.7887,23.8096,23.7842,23.8111,23.7716,23.7691,23.8174,23.8303,23.8256,23.7829
-48.0784,0.987146,0.210899,4,15,0,48.3791,0.216927,56.1652,0.0154718,0.216927,56.1652,0.0154718,3.26007e+07,1.36999e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.872,23.8477,23.7903,23.8166,23.8707,23.7956,23.7393,23.8121,23.8096,23.7928,23.7979,23.787,23.786,23.7546,23.7862,23.8222,23.7943,23.7888,23.8002,23.7902,23.8112,23.7858,23.8127,23.7731,23.7704,23.8183,23.8307,23.8243,23.779
-47.8802,0.992714,0.210899,3,15,0,52.3782,0.193236,80.1393,0.0166082,0.193236,80.1393,0.0166082,3.25772e+07,1.3695e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7862,23.8122,23.8659,23.7904,23.7336,23.8059,23.803,23.7857,23.7903,23.7788,23.7773,23.7453,23.7762,23.8115,23.7829,23.7767,23.787,23.7763,23.7963,23.7699,23.7955,23.7548,23.7505,23.7972,23.8084,23.8013,23.7574
-47.2667,1,0.210899,4,15,0,47.9994,0.196891,72.9425,0.015901,0.196891,72.9425,0.015901,3.25787e+07,1.36953e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7695,23.7651,23.8715,23.8059,23.8688,23.8444,23.7866,23.8126,23.8664,23.7909,23.7341,23.8065,23.8036,23.7863,23.791,23.7795,23.7781,23.7461,23.7771,23.8124,23.7838,23.7776,23.788,23.7773,23.7973,23.7709,23.7965,23.7557,23.7512,23.7977,23.8085,23.8001,23.7543
-47.1747,0.699614,0.210899,2,7,0,50.4543,0.216941,68.4567,0.0155349,0.216941,68.4567,0.0155349,3.2601e+07,1.36999e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7715,23.7673,23.8741,23.8087,23.872,23.8477,23.7904,23.8166,23.8708,23.7957,23.7393,23.8121,23.8096,23.7928,23.7979,23.787,23.7861,23.7547,23.7863,23.8223,23.7944,23.789,23.8003,23.7904,23.8114,23.786,23.8129,23.7733,23.7707,23.8187,23.8311,23.8249,23.7798
-48.5262,0.991405,0.210899,4,15,0,49.6017,0.227579,50.7886,0.0102895,0.227579,50.7886,0.0102895,3.25928e+07,1.36982e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8476,23.7901,23.8164,23.8704,23.7953,23.7388,23.8115,23.809,23.792,23.797,23.7859,23.7848,23.7532,23.7845,23.8202,23.7919,23.7861,23.7968,23.7863,23.8065,23.7801,23.8056,23.7644,23.7587,23.8032,23.8105,23.792,23.7301
-47.9145,0.974836,0.210899,4,15,0,49.1396,0.210562,56.6943,0.0129238,0.210562,56.6943,0.0129238,3.25831e+07,1.36962e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.7879,23.8141,23.8679,23.7926,23.7359,23.8084,23.8057,23.7885,23.7932,23.7819,23.7806,23.7487,23.7798,23.8152,23.7867,23.7806,23.791,23.7803,23.8002,23.7736,23.799,23.7578,23.7524,23.7976,23.8063,23.7922,23.7379
-47.4572,0.974404,0.210899,4,15,0,48.9757,0.24657,59.107,0.00859029,0.24657,59.107,0.00859029,3.26084e+07,1.37015e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.7931,23.8195,23.8739,23.799,23.7428,23.8159,23.8136,23.797,23.8023,23.7916,23.7909,23.7596,23.7914,23.8276,23.7998,23.7944,23.8057,23.7957,23.8164,23.7906,23.8167,23.7761,23.7711,23.816,23.8233,23.8034,23.7375
-47.9143,0.996624,0.210899,4,15,0,48.4836,0.230229,86.9871,0.0111994,0.230229,86.9871,0.0111994,3.25995e+07,1.36996e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.791,23.8174,23.8715,23.7965,23.7401,23.8129,23.8105,23.7937,23.7988,23.7879,23.7869,23.7554,23.787,23.8229,23.7949,23.7893,23.8003,23.7901,23.8107,23.7847,23.8108,23.7702,23.7655,23.8111,23.8198,23.8043,23.7462
-47.2845,0.999807,0.210899,4,15,0,48.5879,0.203875,80.2115,0.01625,0.203875,80.2115,0.01625,3.25884e+07,1.36973e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.8071,23.8701,23.8457,23.7881,23.8142,23.8681,23.7928,23.7363,23.8088,23.8061,23.789,23.7938,23.7826,23.7814,23.7496,23.7809,23.8165,23.7883,23.7824,23.7933,23.7829,23.8034,23.7775,23.8038,23.7636,23.7602,23.8076,23.8195,23.8131,23.769
-46.8784,0.989192,0.210899,4,15,0,47.8793,0.240266,74.8105,0.00831495,0.240266,74.8105,0.00831495,3.26e+07,1.36997e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8098,23.8732,23.849,23.7917,23.8181,23.8723,23.7973,23.741,23.8138,23.8114,23.7946,23.7998,23.7889,23.788,23.7565,23.788,23.8239,23.7958,23.7902,23.8011,23.7908,23.8111,23.7848,23.8104,23.7692,23.7632,23.8073,23.8136,23.7917,23.7238
-46.5467,0.981522,0.210899,4,15,0,47.7759,0.224729,72.5621,0.0126903,0.224729,72.5621,0.0126903,3.2599e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7675,23.8743,23.809,23.8722,23.848,23.7906,23.8169,23.871,23.796,23.7396,23.8124,23.8099,23.7931,23.7982,23.7872,23.7863,23.7548,23.7863,23.8222,23.7942,23.7886,23.7997,23.7896,23.8102,23.7844,23.8107,23.7704,23.7663,23.8126,23.8226,23.8102,23.7567
-48.2284,0.857248,0.210899,3,11,0,49.2862,0.199901,85.5013,0.0176196,0.199901,85.5013,0.0176196,3.25891e+07,1.36975e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8456,23.7879,23.8141,23.868,23.7927,23.7361,23.8086,23.8059,23.7888,23.7936,23.7824,23.7813,23.7495,23.7808,23.8165,23.7882,23.7825,23.7934,23.7832,23.8038,23.7781,23.8047,23.7649,23.762,23.8102,23.8233,23.8197,23.7794
-49.1631,0.797555,0.210899,3,7,0,49.7744,0.20419,86.128,0.0185364,0.20419,86.128,0.0185364,3.25977e+07,1.36993e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8467,23.7892,23.8154,23.8694,23.7943,23.7378,23.8105,23.8079,23.791,23.796,23.785,23.784,23.7525,23.7841,23.82,23.7921,23.7867,23.798,23.7881,23.8092,23.784,23.8113,23.7722,23.7705,23.8198,23.8343,23.8335,23.7962
-48.5158,0.967036,0.210899,4,15,0,50.3751,0.185225,63.938,0.0170834,0.185225,63.938,0.0170834,3.25695e+07,1.36933e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7678,23.7372,23.7686,23.764,23.8703,23.8046,23.8673,23.8428,23.7848,23.8107,23.8643,23.7887,23.7317,23.8039,23.8009,23.7833,23.7878,23.7761,23.7745,23.7422,23.7729,23.808,23.7791,23.7727,23.7827,23.7717,23.7914,23.7646,23.7899,23.7489,23.7441,23.7905,23.8014,23.7943,23.7511
-48.8105,0.961864,0.210899,5,31,0,51.4075,0.27691,76.0901,0.00292916,0.27691,76.0901,0.00292916,3.26216e+07,1.37043e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8232,23.8778,23.8032,23.7473,23.8207,23.8187,23.8025,23.8081,23.7978,23.7973,23.7664,23.7985,23.835,23.8075,23.8024,23.814,23.8041,23.825,23.7992,23.8251,23.784,23.7777,23.8206,23.8243,23.7932,23.7074
-46.8402,0.940535,0.210899,3,15,0,53.6242,0.22993,78.3579,0.0106384,0.22993,78.3579,0.0106384,3.2597e+07,1.36991e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7676,23.8744,23.8091,23.8723,23.8481,23.7907,23.817,23.8711,23.7961,23.7397,23.8125,23.81,23.7931,23.7982,23.7872,23.7862,23.7546,23.7861,23.8219,23.7938,23.7881,23.799,23.7887,23.8091,23.7829,23.8087,23.7679,23.7627,23.8078,23.8158,23.7987,23.7384
-48.2661,0.883159,0.210899,3,15,0,48.3147,0.235054,83.8176,0.0123503,0.235054,83.8176,0.0123503,3.26097e+07,1.37018e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7687,23.8755,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.8151,23.8129,23.7963,23.8016,23.7909,23.7902,23.759,23.7908,23.8271,23.7994,23.7941,23.8057,23.7959,23.817,23.7917,23.8186,23.7788,23.7755,23.8225,23.8332,23.8216,23.7681
-47.7307,0.996261,0.210899,4,31,0,49.1953,0.200026,76.8733,0.0145718,0.200026,76.8733,0.0145718,3.25772e+07,1.36949e+06,57571.6,23.8145,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7695,23.7651,23.8715,23.806,23.8688,23.8444,23.7866,23.8126,23.8664,23.7909,23.7341,23.8065,23.8036,23.7863,23.7909,23.7794,23.778,23.7459,23.7768,23.8121,23.7834,23.7772,23.7874,23.7766,23.7964,23.7697,23.795,23.7538,23.7486,23.7942,23.8037,23.7923,23.7425
-46.8359,0.946236,0.210899,4,15,0,48.3015,0.209658,65.7169,0.0157628,0.209658,65.7169,0.0157628,3.25933e+07,1.36983e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8732,23.8077,23.8709,23.8466,23.789,23.8152,23.8692,23.794,23.7375,23.8101,23.8075,23.7905,23.7955,23.7844,23.7833,23.7517,23.7831,23.8189,23.7907,23.785,23.796,23.7859,23.8065,23.7808,23.8073,23.7673,23.7641,23.8116,23.8235,23.8168,23.7718
-47.2843,0.976762,0.210899,2,7,0,47.6228,0.207383,65.0848,0.0170394,0.207383,65.0848,0.0170394,3.25956e+07,1.36988e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8467,23.7891,23.8154,23.8694,23.7942,23.7377,23.8104,23.8078,23.7908,23.7958,23.7848,23.7838,23.7522,23.7837,23.8195,23.7915,23.7859,23.7971,23.7871,23.808,23.7825,23.8094,23.7698,23.7673,23.8157,23.8288,23.8249,23.7836
-47.1598,0.914627,0.210899,2,7,0,48.1393,0.199658,65.4602,0.0155582,0.199658,65.4602,0.0155582,3.25807e+07,1.36957e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8691,23.8447,23.787,23.813,23.8668,23.7914,23.7347,23.8071,23.8042,23.787,23.7917,23.7802,23.7789,23.7469,23.778,23.8133,23.7848,23.7787,23.7891,23.7785,23.7986,23.7721,23.7978,23.7571,23.7526,23.7991,23.8097,23.8009,23.7543
-47.6501,0.990606,0.210899,4,15,0,48.1481,0.189574,70.4963,0.0200675,0.189574,70.4963,0.0200675,3.25865e+07,1.36969e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7697,23.7653,23.8717,23.8062,23.8691,23.8447,23.787,23.8131,23.8669,23.7915,23.7348,23.8073,23.8045,23.7873,23.7921,23.7808,23.7796,23.7478,23.779,23.8147,23.7864,23.7806,23.7916,23.7814,23.8021,23.7765,23.8034,23.764,23.762,23.8113,23.8261,23.8268,23.7926
-47.4707,0.995858,0.210899,3,7,0,47.7549,0.188991,71.8048,0.0177382,0.188991,71.8048,0.0177382,3.25767e+07,1.36948e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.871,23.8054,23.8682,23.8437,23.7858,23.8118,23.8655,23.79,23.7332,23.8055,23.8026,23.7852,23.7898,23.7782,23.7768,23.7447,23.7757,23.8109,23.7823,23.7761,23.7865,23.7758,23.7959,23.7696,23.7954,23.7549,23.7511,23.7983,23.8104,23.8055,23.7647
-47.1714,0.923466,0.210899,4,15,0,48.7935,0.207543,78.7859,0.014209,0.207543,78.7859,0.014209,3.25847e+07,1.36965e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8724,23.8069,23.87,23.8456,23.7879,23.814,23.8679,23.7926,23.7359,23.8084,23.8057,23.7885,23.7933,23.782,23.7807,23.7488,23.78,23.8155,23.787,23.781,23.7916,23.781,23.8012,23.7748,23.8005,23.7597,23.755,23.801,23.8109,23.7998,23.7495
-47.7955,0.999333,0.210899,4,15,0,48.3654,0.185473,64.119,0.0201779,0.185473,64.119,0.0201779,3.25821e+07,1.3696e+06,57571.6,23.8144,23.7544,23.7794,23.7778,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7862,23.8123,23.866,23.7905,23.7338,23.8062,23.8033,23.786,23.7907,23.7793,23.778,23.7461,23.7772,23.8127,23.7843,23.7784,23.7891,23.7788,23.7993,23.7735,23.8002,23.7605,23.7582,23.8072,23.8217,23.8222,23.788
-46.959,0.960567,0.210899,4,15,0,48.9902,0.209902,78.2657,0.0151669,0.209902,78.2657,0.0151669,3.25912e+07,1.36979e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.869,23.7937,23.7372,23.8098,23.8072,23.7901,23.795,23.7839,23.7828,23.7511,23.7824,23.8181,23.7899,23.7841,23.795,23.7847,23.8053,23.7793,23.8056,23.7654,23.7617,23.8088,23.82,23.8118,23.7649
-47.6107,0.980566,0.210899,4,15,0,48.9145,0.226796,85.1906,0.0113309,0.226796,85.1906,0.0113309,3.2596e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8742,23.8088,23.8721,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.812,23.8095,23.7926,23.7977,23.7867,23.7856,23.7541,23.7855,23.8213,23.7932,23.7875,23.7984,23.788,23.8085,23.7823,23.8082,23.7674,23.7625,23.8078,23.8163,23.8007,23.7426
-46.6574,0.996584,0.210899,2,7,0,48.1991,0.223173,76.4425,0.0125507,0.223173,76.4425,0.0125507,3.25966e+07,1.3699e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8165,23.8706,23.7955,23.7391,23.8118,23.8093,23.7924,23.7975,23.7865,23.7855,23.7539,23.7854,23.8212,23.7931,23.7874,23.7984,23.7882,23.8087,23.7828,23.8089,23.7684,23.7641,23.8101,23.8197,23.8068,23.7526
-47.1257,0.928618,0.210899,4,19,0,50.5157,0.194787,66.4274,0.017533,0.194787,66.4274,0.017533,3.25827e+07,1.36961e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7697,23.7652,23.8717,23.8061,23.8691,23.8446,23.7869,23.8129,23.8667,23.7913,23.7346,23.807,23.8042,23.787,23.7917,23.7803,23.779,23.7471,23.7782,23.8137,23.7852,23.7793,23.7899,23.7794,23.7998,23.7737,23.7999,23.7597,23.7563,23.8039,23.8164,23.8118,23.7708
-46.941,0.956975,0.210899,4,15,0,47.8383,0.236587,75.7513,0.00870208,0.236587,75.7513,0.00870208,3.25972e+07,1.36991e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.7679,23.8747,23.8094,23.8727,23.8485,23.7912,23.8175,23.8716,23.7966,23.7402,23.813,23.8106,23.7937,23.7988,23.7879,23.7869,23.7553,23.7868,23.8226,23.7944,23.7887,23.7995,23.7891,23.8093,23.7829,23.8084,23.7671,23.7611,23.8051,23.8115,23.79,23.7231
-47.436,0.999843,0.210899,4,15,0,47.6967,0.253759,62.9129,0.00747564,0.253759,62.9129,0.00747564,3.26125e+07,1.37024e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.8749,23.8002,23.744,23.8172,23.815,23.7985,23.8039,23.7933,23.7926,23.7615,23.7934,23.8297,23.802,23.7967,23.8081,23.7982,23.819,23.7932,23.8194,23.7788,23.7736,23.8183,23.825,23.8032,23.7339
-46.7584,0.997313,0.210899,4,15,0,48.0599,0.241509,69.1488,0.00823893,0.241509,69.1488,0.00823893,3.26011e+07,1.37e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8734,23.8492,23.7919,23.8183,23.8725,23.7976,23.7413,23.8142,23.8118,23.795,23.8002,23.7893,23.7884,23.757,23.7885,23.8245,23.7964,23.7908,23.8017,23.7914,23.8118,23.7856,23.8112,23.7701,23.7642,23.8083,23.8146,23.7928,23.7247
-47.4708,0.916513,0.210899,4,15,0,47.9915,0.230159,78.7962,0.00909028,0.230159,78.7962,0.00909028,3.25911e+07,1.36979e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8475,23.7901,23.8163,23.8704,23.7952,23.7388,23.8114,23.8089,23.7919,23.7968,23.7857,23.7846,23.7529,23.7842,23.8198,23.7915,23.7855,23.7961,23.7855,23.8055,23.7788,23.804,23.7624,23.756,23.7998,23.8058,23.7843,23.7181
-46.9234,0.99712,0.210899,4,31,0,47.6328,0.215295,75.7579,0.0124577,0.215295,75.7579,0.0124577,3.25869e+07,1.3697e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8075,23.8706,23.8462,23.7887,23.8148,23.8688,23.7935,23.7369,23.8095,23.8068,23.7897,23.7945,23.7833,23.7821,23.7502,23.7814,23.817,23.7886,23.7826,23.7932,23.7826,23.8026,23.7762,23.8017,23.7606,23.7554,23.8006,23.8092,23.7946,23.7392
-46.7567,0.996447,0.210899,3,15,0,47.0619,0.222552,70.9792,0.0110182,0.222552,70.9792,0.0110182,3.25898e+07,1.36976e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.7379,23.8106,23.808,23.7909,23.7958,23.7847,23.7835,23.7518,23.7831,23.8187,23.7903,23.7844,23.795,23.7844,23.8045,23.778,23.8035,23.7623,23.7566,23.8013,23.8089,23.7916,23.7318
-47.0285,0.986538,0.210899,3,11,0,47.6309,0.225379,75.5047,0.0135495,0.225379,75.5047,0.0135495,3.26031e+07,1.37004e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8175,23.8716,23.7966,23.7403,23.8132,23.8108,23.794,23.7992,23.7883,23.7875,23.7561,23.7877,23.8238,23.7959,23.7905,23.8018,23.7919,23.8128,23.7873,23.814,23.7741,23.7707,23.8179,23.8289,23.8189,23.7684
-47.2196,0.982762,0.210899,2,3,0,47.3759,0.222803,75.1855,0.0103758,0.222803,75.1855,0.0103758,3.25875e+07,1.36971e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7892,23.8154,23.8694,23.7941,23.7376,23.8102,23.8075,23.7905,23.7953,23.7841,23.7829,23.7511,23.7823,23.8178,23.7894,23.7834,23.7939,23.7832,23.8031,23.7765,23.8016,23.7601,23.754,23.7981,23.805,23.7859,23.7237
-47.0649,0.881377,0.210899,2,7,0,49.0401,0.227995,78.0316,0.0127656,0.227995,78.0316,0.0127656,3.26031e+07,1.37004e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.7679,23.8747,23.8095,23.8728,23.8486,23.7913,23.8176,23.8718,23.7968,23.7405,23.8134,23.811,23.7942,23.7994,23.7886,23.7877,23.7563,23.788,23.824,23.7961,23.7907,23.802,23.792,23.8128,23.7872,23.8138,23.7737,23.77,23.8167,23.8271,23.8155,23.7626
-48.7578,0.957254,0.210899,4,15,0,49.4237,0.198265,86.6888,0.0186071,0.198265,86.6888,0.0186071,3.2591e+07,1.36979e+06,57571.6,23.8146,23.7547,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.87,23.8457,23.7881,23.8142,23.8681,23.7928,23.7362,23.8088,23.8061,23.7891,23.794,23.7828,23.7816,23.75,23.7813,23.8171,23.7889,23.7832,23.7943,23.7842,23.805,23.7795,23.8064,23.7669,23.7647,23.8135,23.8275,23.8261,23.7885
-48.2635,0.999563,0.210899,3,7,0,49.1592,0.191731,84.2386,0.0187229,0.191731,84.2386,0.0187229,3.25838e+07,1.36963e+06,57571.6,23.8145,23.7545,23.7795,23.778,23.7787,23.7686,23.7382,23.7696,23.7652,23.8716,23.8061,23.869,23.8446,23.7868,23.8129,23.8667,23.7913,23.7346,23.807,23.8042,23.7869,23.7917,23.7803,23.779,23.7471,23.7783,23.8138,23.7854,23.7795,23.7903,23.7799,23.8004,23.7745,23.801,23.7611,23.7583,23.8067,23.8202,23.8181,23.7803
-48.2919,0.775486,0.210899,3,15,0,50.7139,0.226578,75.8672,0.0149587,0.226578,75.8672,0.0149587,3.26099e+07,1.37018e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8752,23.81,23.8733,23.8492,23.792,23.8184,23.8727,23.7978,23.7415,23.8145,23.8122,23.7956,23.8009,23.7902,23.7895,23.7583,23.7902,23.8265,23.7988,23.7937,23.8053,23.7957,23.8171,23.7921,23.8195,23.7803,23.7781,23.8265,23.8392,23.833,23.7871
-46.7406,0.995297,0.210899,2,7,0,48.359,0.225469,74.436,0.0129969,0.225469,74.436,0.0129969,3.2601e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8482,23.7909,23.8172,23.8714,23.7963,23.74,23.8128,23.8104,23.7936,23.7987,23.7878,23.7869,23.7555,23.7871,23.823,23.7951,23.7896,23.8008,23.7907,23.8115,23.7858,23.8123,23.7722,23.7684,23.8151,23.8255,23.8141,23.7617
-47.2981,0.949604,0.210899,3,15,0,47.7304,0.231193,75.1181,0.0129179,0.231193,75.1181,0.0129179,3.26074e+07,1.37013e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7684,23.8752,23.81,23.8734,23.8492,23.792,23.8184,23.8726,23.7977,23.7415,23.8144,23.8121,23.7954,23.8007,23.79,23.7892,23.7579,23.7897,23.8259,23.7981,23.7928,23.8043,23.7945,23.8156,23.7902,23.817,23.7773,23.774,23.8211,23.832,23.8213,23.7693
-48.1261,0.953255,0.210899,4,15,0,49.3019,0.240207,64.2383,0.00643307,0.240207,64.2383,0.00643307,3.25924e+07,1.36981e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.7719,23.7678,23.8745,23.8092,23.8725,23.8483,23.7909,23.8172,23.8713,23.7962,23.7398,23.8125,23.81,23.7931,23.7981,23.787,23.7859,23.7542,23.7855,23.8212,23.7928,23.7868,23.7974,23.7866,23.8065,23.7796,23.8043,23.7622,23.7548,23.7971,23.8009,23.7733,23.6973
