lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.586977
# Diagonal elements of inverse mass matrix:
# 8.24914e-05, 1.063, 0.0161354
-59.4015,0.997496,0.586977,3,7,0,59.6924,0.283999,69.6719,-0.110095,69.6719,0.283999,-0.110095,3.2622e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.7989,23.7985,23.7676,23.7997,23.8361,23.8086,23.8034,23.8148,23.8048,23.8254,23.7992,23.8246,23.7828,23.7751,23.8163,23.8171,23.7781,23.6784,71.8924,72.5684,73.6168,75.4554,75.7984,76.5736,76.6128,79.4694,79.895,83.087,84.3877,85.3367,85.3558,86.5461,87.5319,88.7868,89.2089,89.2957,95.3159,100.275,104.46,106.367,112.342,112.668,113.979,123.286,142.641,147.546,152.869,161.012,179.72,198.987,1255.9,1654.92,2044.79,2128.81,2468.74,3886.35,150,299790
-59.3108,0.941696,0.586977,3,7,0,60.5599,0.281091,69.1175,0.070646,69.1175,0.281091,0.070646,3.26164e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7711,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.747,23.8203,23.8183,23.8019,23.8075,23.797,23.7964,23.7654,23.7974,23.8337,23.8059,23.8006,23.8118,23.8016,23.822,23.7955,23.8206,23.7785,23.7704,23.8111,23.8115,23.7715,23.671,71.2817,71.9412,72.9645,74.7605,75.0956,75.8534,75.8918,78.6859,79.1025,82.2279,83.5022,84.4322,84.451,85.6176,86.5841,87.8146,88.2286,88.3137,94.2208,99.0903,103.201,105.075,110.948,111.268,112.557,121.71,140.755,145.583,150.823,158.841,177.265,196.243,1259.46,1660.36,2052.38,2136.9,2479,3907.4,150,299790
-60.7633,0.828839,0.586977,3,7,0,61.8693,0.29356,68.4149,-0.142963,68.4149,0.29356,-0.142963,3.26357e+07,1.37072e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7768,23.7732,23.8806,23.8158,23.8799,23.8562,23.7997,23.8265,23.8814,23.8072,23.7515,23.8252,23.8235,23.8076,23.8135,23.8035,23.8033,23.7728,23.8053,23.8422,23.815,23.8102,23.8222,23.8127,23.8339,23.8083,23.8345,23.7935,23.787,23.8292,23.8315,23.7949,23.6976,70.686,71.3763,72.4462,74.3203,74.6696,75.4589,75.4988,78.4038,78.8362,82.0763,83.3952,84.3571,84.3765,85.5824,86.5807,87.8511,88.2783,88.3661,94.4526,99.4594,103.68,105.602,111.621,111.949,113.269,122.633,142.079,147.002,152.344,160.513,179.27,198.576,1273.23,1675.78,2068.22,2152.69,2494.04,3912.12,150,299790
-60.2785,0.916986,0.586977,3,7,0,62.0126,0.293583,68.7804,-0.133232,68.7804,0.293583,-0.133232,3.26349e+07,1.37071e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8264,23.8813,23.807,23.7513,23.825,23.8232,23.8073,23.8132,23.8033,23.803,23.7725,23.8049,23.8418,23.8146,23.8098,23.8218,23.8122,23.8334,23.8078,23.834,23.7929,23.7863,23.8286,23.8308,23.7941,23.6968,71.0575,71.7498,72.823,74.7033,75.0538,75.8458,75.8858,78.8013,79.2354,82.488,83.8122,84.778,84.7975,86.0083,87.0108,88.2865,88.7155,88.8037,94.9165,99.9456,104.186,106.116,112.163,112.493,113.819,123.227,142.766,147.713,153.081,161.29,180.139,199.54,1270.18,1671.86,2063.47,2147.75,2488.4,3903.54,150,299790
-61.4741,0.937299,0.586977,2,3,0,61.6904,0.298352,68.4872,-0.102933,68.4872,0.298352,-0.102933,3.26382e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8076,23.752,23.8257,23.8241,23.8082,23.8142,23.8043,23.8041,23.7737,23.8062,23.8432,23.8161,23.8114,23.8236,23.8142,23.8355,23.8101,23.8365,23.7957,23.7895,23.8322,23.8348,23.7991,23.7027,70.7735,71.4691,72.5473,74.4369,74.7892,75.5853,75.6256,78.5567,78.9931,82.2636,83.5952,84.5663,84.5859,85.8035,86.8115,88.0942,88.5256,88.6143,94.7604,99.8162,104.078,106.019,112.096,112.427,113.759,123.212,142.837,147.805,153.194,161.436,180.356,199.827,1276.92,1680.13,2072.91,2157.4,2498.74,3914.21,150,299790
-61.4029,0.986493,0.586977,3,7,0,63.2298,0.290224,67.7239,-0.103488,67.7239,0.290224,-0.103488,3.26288e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7701,23.8024,23.8391,23.8117,23.8068,23.8185,23.8087,23.8297,23.8038,23.8296,23.7883,23.7812,23.823,23.8246,23.787,23.6888,69.9251,70.595,71.6339,73.4553,73.7951,74.5628,74.6017,77.4299,77.8512,81.0097,82.2963,83.2349,83.2539,84.4309,85.4056,86.6462,87.0635,87.1493,93.0978,97.9952,102.126,104.008,109.902,110.224,111.517,120.693,139.762,144.593,149.834,157.851,176.262,195.218,1278.26,1683.31,2078.57,2163.68,2507.81,3939.36,150,299790
-61.0792,1,0.586977,3,7,0,61.6845,0.279217,70.6462,-0.0351833,70.6462,0.279217,-0.0351833,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.7759,23.7675,23.808,23.808,23.7676,23.6665,72.8349,73.5022,74.538,76.3564,76.6959,77.4635,77.5023,80.3338,80.7561,83.9251,85.2176,86.161,86.1801,87.3637,88.3444,89.5931,90.0133,90.0997,96.0964,101.042,105.218,107.122,113.09,113.415,114.725,124.03,143.397,148.308,153.638,161.795,180.54,199.851,1244.95,1641.69,2029.84,2113.55,2452.45,3868.6,150,299790
-60.5636,0.999325,0.586977,3,7,0,61.4948,0.282855,70.6933,0.0234166,70.6933,0.282855,0.0234166,3.26172e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8772,23.8532,23.7964,23.823,23.8776,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7656,23.7976,23.8339,23.8062,23.8009,23.8122,23.802,23.8224,23.7961,23.8212,23.7792,23.7711,23.812,23.8125,23.7729,23.6727,72.9099,73.5856,74.6343,76.4751,76.8187,77.5956,77.6349,80.5001,80.9273,84.133,85.4401,86.3941,86.4134,87.6102,88.6017,89.8641,90.2888,90.3762,96.4367,101.433,105.651,107.573,113.599,113.927,115.25,124.64,144.179,149.132,154.507,162.732,181.629,201.094,1247.27,1644.13,2032.1,2115.73,2454.17,3866.3,150,299790
-59.9252,0.991541,0.586977,2,7,0,61.1036,0.296567,69.8008,-0.0616772,69.8008,0.296567,-0.0616772,3.26341e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8796,23.8558,23.7993,23.8261,23.881,23.8067,23.751,23.8246,23.8229,23.807,23.8128,23.8029,23.8026,23.7721,23.8045,23.8414,23.8142,23.8094,23.8213,23.8118,23.833,23.8074,23.8336,23.7926,23.7861,23.8285,23.8308,23.7944,23.6975,72.1014,72.8019,73.8882,75.793,76.1483,76.9513,76.992,79.9501,80.3908,83.6943,85.0398,86.0214,86.0412,87.272,88.2912,89.5883,90.0246,90.1143,96.3324,101.45,105.766,107.731,113.887,114.223,115.573,125.152,145.048,150.086,155.552,163.91,183.103,202.856,1264.49,1664.31,2053.99,2137.84,2476.67,3882.73,150,299790
-59.3553,0.994944,0.586977,2,7,0,60.2429,0.290657,69.6995,0.0839989,69.6995,0.290657,0.0839989,3.26282e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8006,23.7699,23.8022,23.8388,23.8114,23.8064,23.8182,23.8084,23.8293,23.8035,23.8292,23.7879,23.7808,23.8226,23.8242,23.7866,23.6884,71.9595,72.6476,73.7149,75.5865,75.9356,76.7248,76.7647,79.6721,80.1053,83.3534,84.6766,85.642,85.6615,86.8722,87.8749,89.1511,89.5804,89.6686,95.7888,100.828,105.079,107.016,113.082,113.413,114.744,124.189,143.817,148.79,154.185,162.437,181.389,200.902,1260.95,1660.56,2050.5,2134.47,2473.97,3886.02,150,299790
-59.576,0.983856,0.586977,3,7,0,60.0702,0.278747,69.1988,0.103037,69.1988,0.278747,0.103037,3.26154e+07,1.3703e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7967,23.7961,23.7651,23.797,23.8332,23.8055,23.8001,23.8112,23.801,23.8213,23.7948,23.8197,23.7776,23.7692,23.8098,23.81,23.7696,23.6687,71.361,72.0196,73.0413,74.8338,75.1682,75.9243,75.9626,78.7499,79.1654,82.2824,83.553,84.4803,84.499,85.6622,86.6258,87.8526,88.2653,88.3502,94.239,99.0933,103.191,105.059,110.914,111.233,112.518,121.643,140.632,145.447,150.672,158.668,177.042,195.971,1256.41,1656.57,2048.02,2132.43,2474.19,3902.5,150,299790
-60.9316,0.917215,0.586977,3,7,0,61.6422,0.269447,68.4846,0.203656,68.4846,0.269447,0.203656,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8229,23.8774,23.8028,23.7468,23.8201,23.818,23.8016,23.8071,23.7966,23.7959,23.7648,23.7966,23.8328,23.8049,23.7994,23.8104,23.8,23.8202,23.7934,23.8181,23.7757,23.7668,23.8069,23.8063,23.7646,23.662,70.6266,71.2771,72.2849,74.0497,74.3786,75.1217,75.1593,77.8946,78.3019,81.3542,82.5972,83.504,83.5223,84.6594,85.6011,86.7997,87.2028,87.2857,93.0346,97.7704,101.767,103.589,109.297,109.608,110.861,119.758,138.275,142.971,148.068,155.868,173.796,192.272,1252.54,1652.11,2043.48,2127.95,2470.23,3906.12,150,299790
-60.6391,1,0.586977,3,7,0,61.0213,0.27145,68.707,0.206224,68.707,0.27145,0.206224,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8233,23.8779,23.8034,23.7474,23.8207,23.8187,23.8023,23.8079,23.7974,23.7968,23.7658,23.7977,23.834,23.8062,23.8007,23.8119,23.8016,23.8219,23.7952,23.8201,23.7778,23.7692,23.8095,23.8092,23.768,23.6659,70.8734,71.5312,72.5502,74.3343,74.6667,75.4178,75.4558,78.2199,78.6314,81.7149,82.9704,83.8862,83.9047,85.0531,86.004,87.2142,87.6213,87.705,93.5085,98.288,102.321,104.159,109.917,110.231,111.495,120.468,139.138,143.872,149.01,156.872,174.94,193.558,1251.99,1650.98,2041.61,2125.9,2467.34,3898.49,150,299790
-59.8816,0.982574,0.586977,2,3,0,60.8626,0.276796,68.9026,0.179998,68.9026,0.276796,0.179998,3.26198e+07,1.37039e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8785,23.8039,23.748,23.8214,23.8194,23.8031,23.8087,23.7984,23.7979,23.7669,23.7989,23.8353,23.8076,23.8023,23.8136,23.8035,23.8239,23.7975,23.8226,23.7806,23.7724,23.8131,23.8134,23.7732,23.6722,71.0917,71.7569,72.7878,74.5937,74.9303,75.6909,75.7293,78.5294,78.9464,82.0715,83.3441,84.2725,84.2913,85.4555,86.4195,87.6465,88.0593,88.1441,94.0283,98.8742,102.963,104.826,110.663,110.982,112.262,121.356,140.271,145.065,150.269,158.23,176.524,195.369,1255.36,1654.81,2045.52,2129.77,2470.91,3897.58,150,299790
-59.4558,0.910018,0.586977,3,7,0,60.7332,0.28633,69.0898,-0.14922,69.0898,0.28633,-0.14922,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8055,23.7498,23.8233,23.8214,23.8053,23.8111,23.801,23.8006,23.7699,23.8021,23.8387,23.8113,23.8063,23.8179,23.8081,23.829,23.803,23.8287,23.7872,23.7799,23.8215,23.8228,23.7846,23.6857,71.3331,72.0151,73.0724,74.9247,75.2701,76.0504,76.0899,78.9629,79.3908,82.5972,83.9029,84.8553,84.8745,86.0687,87.0576,88.316,88.7393,88.8263,94.8592,99.8251,104.014,105.921,111.898,112.224,113.534,122.839,142.175,147.074,152.389,160.52,179.195,198.424,1261.75,1661.88,2052.54,2136.7,2477.07,3895.08,150,299790
-59.5708,0.998163,0.586977,3,7,0,59.8642,0.288739,69.7862,0.121141,69.7862,0.288739,0.121141,3.26283e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8007,23.77,23.8023,23.8389,23.8115,23.8065,23.8182,23.8084,23.8293,23.8034,23.8292,23.7878,23.7806,23.8223,23.8238,23.786,23.6875,72.0525,72.742,73.8111,75.6851,76.0346,76.8243,76.8643,79.7731,80.2063,83.4541,84.777,85.742,85.7614,86.9715,87.9736,89.2489,89.6779,89.7661,95.8809,100.915,105.161,107.095,113.155,113.485,114.814,124.247,143.85,148.815,154.204,162.446,181.375,200.864,1258.03,1656.81,2046.02,2129.84,2468.81,3879.66,150,299790
-60.7642,0.876459,0.586977,3,7,0,62.5014,0.281796,67.7971,0.0425272,67.7971,0.281796,0.0425272,3.26163e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8018,23.8074,23.797,23.7964,23.7653,23.7973,23.8336,23.8058,23.8005,23.8117,23.8015,23.8219,23.7955,23.8205,23.7785,23.7703,23.8111,23.8115,23.7717,23.6713,69.9179,70.5643,71.5676,73.3287,73.6574,74.4006,74.4382,77.1791,77.5878,80.6544,81.9049,82.8175,82.8359,83.9809,84.9294,86.1371,86.5434,86.627,92.425,97.2051,101.241,103.08,108.846,109.16,110.425,119.412,138.11,142.85,147.995,155.866,173.954,192.586,1272.35,1677.33,2073.32,2158.69,2504.21,3946.49,150,299790
-59.9957,0.951205,0.586977,3,7,0,62.1976,0.277741,69.5554,-0.134707,69.5554,0.277741,-0.134707,3.26165e+07,1.37032e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8772,23.8533,23.7965,23.8231,23.8777,23.8031,23.7472,23.8205,23.8184,23.8021,23.8076,23.7972,23.7966,23.7656,23.7975,23.8338,23.806,23.8006,23.8118,23.8016,23.822,23.7955,23.8204,23.7783,23.77,23.8106,23.8107,23.7703,23.6693,71.7389,72.4034,73.4339,75.241,75.5781,76.3399,76.3785,79.1858,79.6041,82.7414,84.0199,84.9528,84.9716,86.1417,87.111,88.3448,88.7598,88.8452,94.7659,99.6451,103.764,105.64,111.523,111.844,113.135,122.302,141.377,146.213,151.462,159.493,177.948,196.961,1251.7,1650.3,2040.23,2124.32,2464.78,3888.22,150,299790
-60.1064,0.961275,0.586977,2,7,0,61.8462,0.294621,70.5688,-0.00752567,70.5688,0.294621,-0.00752567,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693,72.8708,73.5721,74.6599,76.5682,76.9243,77.729,77.7698,80.7355,81.1775,84.4914,85.8416,86.8267,86.8466,88.082,89.1051,90.4074,90.8454,90.9355,97.1805,102.322,106.66,108.635,114.824,115.161,116.519,126.152,146.167,151.236,156.736,165.147,184.463,204.347,1256.74,1654.56,2042.49,2125.99,2463.47,3865.01,150,299790
-60.4857,0.985637,0.586977,3,7,0,60.8086,0.290572,70.9079,0.0139279,70.9079,0.290572,0.0139279,3.26261e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8002,23.7998,23.769,23.8012,23.8378,23.8104,23.8053,23.817,23.8072,23.828,23.8021,23.8277,23.7863,23.7791,23.8208,23.8223,23.7844,23.6861,73.19,73.8853,74.9642,76.8572,77.2105,78.009,78.0494,80.9929,81.4316,84.7222,86.0632,87.0417,87.0615,88.2888,89.3053,90.5994,91.0346,91.1241,97.332,102.445,106.76,108.725,114.884,115.22,116.571,126.161,146.097,151.147,156.628,165.01,184.264,204.088,1250.95,1647.63,2034.79,2118.16,2455.28,3857.54,150,299790
-61.4852,0.944141,0.586977,3,7,0,61.9691,0.266183,67.8553,-0.265646,67.8553,0.266183,-0.265646,3.2619e+07,1.37037e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.878,23.8541,23.7973,23.824,23.8787,23.8041,23.7482,23.8216,23.8196,23.8033,23.8089,23.7985,23.7979,23.7669,23.7989,23.8352,23.8074,23.802,23.8132,23.8029,23.8232,23.7966,23.8214,23.779,23.7704,23.8105,23.81,23.7683,23.6655,70.0202,70.6758,71.6901,73.4626,73.7925,74.5374,74.5751,77.3121,77.7191,80.7656,82.0047,82.9081,82.9263,84.0586,84.9959,86.1884,86.5894,86.6719,92.3845,97.0847,101.048,102.854,108.511,108.819,110.06,118.871,137.197,141.843,146.886,154.602,172.336,190.61,1252.66,1651.88,2042.91,2127.31,2469.37,3906.08,150,299790
-62.8834,0.499833,0.586977,1,1,0,62.9715,0.266666,68.0212,-0.345058,68.0212,0.266666,-0.345058,3.26344e+07,1.3707e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7835,23.7744,23.7449,23.7772,23.7737,23.8811,23.8164,23.8805,23.8568,23.8003,23.8272,23.8821,23.8079,23.7522,23.8259,23.8242,23.8082,23.8141,23.8041,23.8038,23.7732,23.8055,23.8422,23.8149,23.8099,23.8216,23.8118,23.8326,23.8065,23.832,23.7903,23.7826,23.8235,23.824,23.7837,23.6822,70.3069,70.9959,72.0593,73.9115,74.2555,75.0313,75.0705,77.9124,78.334,81.4829,82.7606,83.6912,83.71,84.8753,85.8392,87.0644,87.4761,87.5608,93.4154,98.22,102.265,104.106,109.869,110.182,111.445,120.404,139.007,143.718,148.831,156.651,174.614,193.116,1246.54,1642.1,2029,2112.46,2450.54,3869.63,150,299790
-61.8824,1,0.586977,3,7,0,63.1868,0.299851,69.8679,0.160186,69.8679,0.299851,0.160186,3.26445e+07,1.37091e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7452,23.7776,23.7741,23.8816,23.817,23.8812,23.8575,23.8012,23.8282,23.8832,23.8091,23.7536,23.8274,23.8259,23.8102,23.8162,23.8065,23.8065,23.7762,23.8089,23.846,23.8191,23.8146,23.827,23.8178,23.8393,23.8142,23.8409,23.8004,23.7946,23.8376,23.8407,23.8057,23.71,72.2474,72.9701,74.0896,76.0492,76.4142,77.2389,77.2806,80.3136,80.7648,84.1439,85.5185,86.5207,86.5409,87.797,88.8367,90.1593,90.604,90.6954,97.0271,102.231,106.615,108.611,114.858,115.199,116.568,126.279,146.43,151.529,157.06,165.517,184.928,204.901,1263.89,1662.23,2050.01,2133.4,2470.19,3865.86,150,299790
-59.0399,0.816048,0.586977,2,3,0,64.4197,0.285703,69.515,0.0186794,69.515,0.285703,0.0186794,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8152,23.8161,23.7772,23.6777,71.7157,72.3865,73.4274,75.2543,75.5953,76.3662,76.4052,79.2477,79.6715,82.8509,84.147,85.0929,85.112,86.2986,87.2815,88.5329,88.9539,89.0405,95.0466,99.9965,104.174,106.078,112.045,112.37,113.68,122.976,142.311,147.211,152.529,160.665,179.356,198.605,1259.74,1660.07,2051.19,2135.47,2476.42,3897.42,150,299790
-59.5786,0.950232,0.586977,3,7,0,59.6979,0.281279,69.8141,0.0668396,69.8141,0.281279,0.0668396,3.26165e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.747,23.8203,23.8183,23.8019,23.8075,23.797,23.7965,23.7654,23.7974,23.8337,23.8059,23.8006,23.8118,23.8016,23.822,23.7956,23.8206,23.7786,23.7704,23.8112,23.8116,23.7717,23.6712,72.0003,72.6666,73.7004,75.5148,75.8534,76.619,76.6577,79.4807,79.9016,83.0594,84.3468,85.2865,85.3054,86.4842,87.4607,88.704,89.1223,89.2083,95.1767,100.097,104.251,106.144,112.078,112.401,113.703,122.952,142.195,147.073,152.368,160.469,179.084,198.259,1253.44,1652.41,2042.53,2126.64,2467.07,3888.39,150,299790
-59.7299,0.854928,0.586977,1,3,0,61.6492,0.281369,68.4269,0.0478651,68.4269,0.281369,0.0478651,3.26159e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7469,23.8202,23.8181,23.8017,23.8073,23.7968,23.7962,23.7652,23.7971,23.8334,23.8057,23.8003,23.8115,23.8013,23.8217,23.7952,23.8203,23.7782,23.77,23.8107,23.8111,23.7712,23.6707,70.5653,71.2171,72.2287,74.0043,74.3358,75.0851,75.123,77.8865,78.2986,81.3906,82.6513,83.5715,83.5901,84.7445,85.7008,86.9185,87.3282,87.4124,93.2585,98.0784,102.148,104.002,109.816,110.133,111.409,120.47,139.326,144.106,149.294,157.233,175.474,194.264,1266.19,1669.28,2063.44,2148.42,2492.38,3928.41,150,299790
-65.0337,0.436248,0.586977,2,3,0,65.8977,0.282192,67.5519,0.367164,67.5519,0.282192,0.367164,3.26573e+07,1.37118e+06,57571.6,23.8167,23.7576,23.7836,23.7832,23.7849,23.776,23.7468,23.7794,23.7761,23.8838,23.8194,23.8839,23.8604,23.8043,23.8314,23.8867,23.8129,23.7576,23.8317,23.8303,23.8149,23.8212,23.8118,23.812,23.7819,23.8149,23.8523,23.8256,23.8213,23.8339,23.8249,23.8467,23.8218,23.8486,23.8082,23.8024,23.8453,23.8481,23.812,23.7147,69.9724,70.7009,71.8242,73.778,74.1404,74.9575,74.9988,77.9877,78.4305,81.7341,83.0726,84.0469,84.0666,85.2859,86.2938,87.5743,88.0045,88.0929,94.2004,99.2019,103.407,105.319,111.297,111.622,112.932,122.208,141.428,146.288,151.56,159.619,178.116,197.148,1261.11,1658.02,2044.77,2128.02,2464.59,3867.82,150,299790
-59.4987,1,0.586977,3,7,0,63.9318,0.288605,69.1252,-0.137065,69.1252,0.288605,-0.137065,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7725,23.8799,23.8151,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8011,23.7704,23.8027,23.8394,23.812,23.8071,23.8188,23.8091,23.83,23.8041,23.8299,23.7885,23.7815,23.8232,23.8248,23.787,23.6886,71.3786,72.0639,73.1263,74.9879,75.335,76.1194,76.159,79.047,79.4771,82.7005,84.0131,84.9706,84.9899,86.1905,87.1846,88.4498,88.8753,88.9627,95.0275,100.019,104.229,106.147,112.154,112.481,113.799,123.149,142.578,147.5,152.84,161.008,179.767,199.081,1263.43,1663.8,2054.55,2138.7,2478.98,3895.36,150,299790
-61.9926,0.775742,0.586977,2,3,0,62.4248,0.295012,67.8382,-0.060548,67.8382,0.295012,-0.060548,3.26323e+07,1.37065e+06,57571.6,23.816,23.7566,23.7823,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8258,23.8806,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8023,23.802,23.7714,23.8038,23.8406,23.8133,23.8084,23.8203,23.8107,23.8318,23.8062,23.8323,23.7911,23.7845,23.8267,23.8288,23.7921,23.6948,70.0624,70.7396,71.79,73.632,73.9756,74.7523,74.7916,77.6528,78.0791,81.2749,82.5768,83.5265,83.5456,84.7366,85.7229,86.9781,87.4003,87.4871,93.5053,98.4594,102.637,104.54,110.501,110.826,112.133,121.41,140.682,145.562,150.857,158.956,177.551,196.691,1281.32,1686.74,2082.01,2167.08,2510.89,3938.48,150,299790
