# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb4_4_model
# start_datetime = 2023-07-26 13:00:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = Model3/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxnpwqt8s/46tdhvv7.json
# random
#   seed = 35252
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cmb/cmb4_4-20230726140045_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,c,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0241922
# Diagonal elements of inverse mass matrix:
# 0.000110496, 2.48226e-05, 7.53945e-05
1.46831,0.998224,0.0241922,4,19,0,-0.323069,71.8489,0.0430275,0.276841,299790,0.718489,0.0430275,0.233813,4.15e-05,8.0391e-05,0.407919,0.061261,0.548236,1092.13,0.718489,0.0430275,0.233813,8.0391e-05,0.407919,1092.13,1,0.298709,0,1,21826.6,3.32628,0.0346312,301.745,1.75014,0.022212,0.175023,0.00944319,-6.80442e-05
0.546651,0.971761,0.0241922,4,15,0,3.26545,71.8943,0.0426634,0.274848,299790,0.718943,0.0426634,0.232185,4.15e-05,8.02896e-05,0.408648,0.0615985,0.548385,1092.29,0.718943,0.0426634,0.232185,8.02896e-05,0.408648,1092.29,1,0.296196,0,1,21768.8,3.33603,0.0347249,301.814,1.74895,0.0220518,0.244121,0.00824627,-0.000228187
2.23688,0.941885,0.0241922,5,43,0,0.652408,72.1918,0.0423816,0.271855,299790,0.721918,0.0423816,0.229473,4.15e-05,7.96291e-05,0.409742,0.0615222,0.548352,1092.2,0.721918,0.0423816,0.229473,7.96291e-05,0.409742,1092.2,1,0.29243,0,1,21654.2,3.35094,0.0348881,301.744,1.74717,0.0220879,0.174331,0.00647189,-0.000192149
3.06843,0.990076,0.0241922,2,3,0,-2.17943,72.2119,0.0423208,0.272038,299790,0.722119,0.0423208,0.229718,4.15e-05,7.95848e-05,0.409675,0.0615632,0.54837,1092.25,0.722119,0.0423208,0.229718,7.95848e-05,0.409675,1092.25,1,0.29266,0,1,21659.7,3.35004,0.0348892,301.654,1.74729,0.0220685,0.0835773,0.00659074,-0.000211525
2.87883,0.999989,0.0241922,5,39,0,-2.55177,71.9982,0.0426439,0.274911,299790,0.719982,0.0426439,0.232267,4.15e-05,8.0058e-05,0.408626,0.061485,0.548335,1092.25,0.719982,0.0426439,0.232267,8.0058e-05,0.408626,1092.25,1,0.296274,0,1,21761.8,3.33577,0.0347411,301.649,1.74901,0.0221055,0.0792925,0.00830676,-0.000174533
2.96771,0.927512,0.0241922,5,59,0,-1.66297,72.3453,0.0422063,0.271169,299790,0.723453,0.0422063,0.228963,4.15e-05,7.92915e-05,0.409992,0.0615174,0.54835,1092.22,0.723453,0.0422063,0.228963,7.92915e-05,0.409992,1092.22,1,0.291569,0,1,21622.9,3.35443,0.0349467,301.552,1.74678,0.0220902,-0.0182696,0.00608192,-0.000189841
3.46175,0.984293,0.0241922,2,7,0,-2.81565,72.3342,0.0423078,0.271032,299790,0.723342,0.0423078,0.228725,4.15e-05,7.93159e-05,0.410042,0.0614196,0.548306,1092.14,0.723342,0.0423078,0.228725,7.93159e-05,0.410042,1092.14,1,0.291397,0,1,21617.1,3.3551,0.034943,301.644,1.74669,0.0221365,0.0743725,0.00599259,-0.000143524
2.9272,0.940452,0.0241922,2,7,0,-2.72569,72.3143,0.0421523,0.271028,299790,0.723143,0.0421523,0.228875,4.15e-05,7.93597e-05,0.410044,0.0616174,0.548394,1092.27,0.723143,0.0421523,0.228875,7.93597e-05,0.410044,1092.27,1,0.291391,0,1,21622.6,3.35512,0.0349497,301.589,1.74669,0.0220429,0.0191363,0.00598831,-0.000237066
3.27292,0.998493,0.0241922,4,23,0,-2.54759,72.3641,0.0424143,0.27094,299790,0.723641,0.0424143,0.228525,4.15e-05,7.92505e-05,0.410076,0.061264,0.548237,1092.04,0.723641,0.0424143,0.228525,7.92505e-05,0.410076,1092.04,1,0.291281,0,1,21608.9,3.35557,0.0349443,301.676,1.74664,0.0222105,0.105966,0.00593926,-6.94667e-05
3.36086,0.945399,0.0241922,2,7,0,-2.28592,72.3802,0.0423393,0.271215,299790,0.723802,0.0423393,0.228876,4.15e-05,7.92152e-05,0.409975,0.0613257,0.548264,1092.1,0.723802,0.0423393,0.228876,7.92152e-05,0.409975,1092.1,1,0.291627,0,1,21618,3.35421,0.0349426,301.568,1.74682,0.0221811,-0.00231835,0.00611532,-9.88887e-05
