# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-1.51373,0.984984,0.197124,4,25,0,2.87621,70.0189,0.312432,0.205979,70.0189,0.312432,0.205979,1269.12,1666.43,2052.06,2134.85,2468.74,3845.92,150,299790
-2.47223,0.990567,0.197124,5,31,0,4.06038,73.6208,0.368768,0.176827,73.6208,0.368768,0.176827,1270.82,1660.04,2034.03,2113.84,2434.15,3732.2,150,299790
-2.25569,0.942972,0.197124,4,19,0,4.4256,69.1798,0.306127,0.0714911,69.1798,0.306127,0.0714911,1276.41,1678.29,2069.21,2153.22,2492.38,3894.78,150,299790
-1.6807,0.971347,0.197124,3,11,0,3.19473,69.543,0.291635,0.104,69.543,0.291635,0.104,1262.65,1662.51,2052.57,2136.55,2476.05,3887.55,150,299790
-1.66685,0.996268,0.197124,4,23,0,2.00779,71.7351,0.337914,0.168759,71.7351,0.337914,0.168759,1270.83,1664.94,2045.73,2127.25,2455.31,3796.98,150,299790
-1.60149,0.971635,0.197124,3,15,0,2.97096,69.9243,0.304842,0.0890902,69.9243,0.304842,0.0890902,1268.55,1668.09,2056.79,2140.35,2477.67,3873.11,150,299790
-1.64623,0.987186,0.197124,4,31,0,2.26951,71.4367,0.321968,-0.134978,71.4367,0.321968,-0.134978,1265.04,1660.27,2043.38,2125.56,2456.75,3818.44,150,299790
-3.66047,0.835741,0.197124,3,11,0,4.55146,69.9969,0.360579,-0.293642,69.9969,0.360579,-0.293642,1292.91,1688.45,2068.56,2149.71,2475.45,3798.02,150,299790
-3.42114,1,0.197124,2,7,0,4.32122,73.116,0.33583,-0.216991,73.116,0.33583,-0.216991,1255.88,1645.1,2021.16,2101.67,2425.68,3751.5,150,299790
-2.46648,1,0.197124,2,3,0,3.53735,72.8403,0.334944,-0.150291,72.8403,0.334944,-0.150291,1260.18,1651.65,2030.14,2111.21,2437.51,3773.34,150,299790
-1.65233,0.83593,0.197124,2,3,0,4.37912,71.1375,0.333451,-0.15149,71.1375,0.333451,-0.15149,1274.05,1670.06,2053.05,2135.1,2465.37,3818.1,150,299790
-1.95679,0.985004,0.197124,3,15,0,4.45953,67.3286,0.272911,-0.242838,67.3286,0.272911,-0.242838,1263.99,1665.99,2059.27,2144.09,2487.62,3926.41,150,299790
-2.37101,0.977191,0.197124,2,3,0,2.43141,67.6155,0.262286,-0.217515,67.6155,0.262286,-0.217515,1254.12,1655.3,2048.82,2133.84,2478.59,3929.41,150,299790
-3.13561,0.760719,0.197124,4,27,0,4.67719,73.6159,0.372175,0.273732,73.6159,0.372175,0.273732,1268.17,1654.75,2025.62,2104.71,2421.93,3705.81,150,299790
-3.71597,0.959682,0.197124,2,3,0,4.11401,71.3132,0.383825,0.285059,71.3132,0.383825,0.285059,1293.29,1685.59,2061.15,2141.16,2461.72,3755.02,150,299790
-3.49153,0.962265,0.197124,4,31,0,4.36187,66.1922,0.261028,-0.0968754,66.1922,0.261028,-0.0968754,1270.28,1678.16,2078.77,2165.37,2516.7,3996.44,150,299790
-2.75578,0.986823,0.197124,2,7,0,4.00148,68.7495,0.268718,-0.201735,68.7495,0.268718,-0.201735,1249.67,1648.48,2039.18,2123.52,2465.27,3899.45,150,299790
-2.65904,0.950736,0.197124,3,15,0,4.40767,68.5006,0.306076,-0.17597,68.5006,0.306076,-0.17597,1279.92,1682.06,2073,2157,2496.02,3897.67,150,299790
-2.111,0.986993,0.197124,2,3,0,2.78024,69.3927,0.299194,-0.34095,69.3927,0.299194,-0.34095,1258.4,1652.17,2034.7,2116.88,2448.6,3822.62,150,299790
-2.28997,0.992545,0.197124,2,7,0,2.38649,67.6943,0.305367,-0.317783,67.6943,0.305367,-0.317783,1279.65,1679.53,2067.65,2150.99,2487.19,3876.81,150,299790
-2.08076,0.801493,0.197124,2,3,0,4.17935,68.0145,0.297994,-0.255668,68.0145,0.297994,-0.255668,1275.35,1676.31,2066.42,2150.29,2488.99,3893.19,150,299790
-2.31203,0.917097,0.197124,4,31,0,3.23254,71.4211,0.348914,0.0442659,71.4211,0.348914,0.0442659,1282.46,1679.25,2062.08,2143.98,2473.23,3815.48,150,299790
-2.40509,0.935574,0.197124,2,7,0,3.50666,70.7141,0.33946,0.0956318,70.7141,0.33946,0.0956318,1282.71,1680.87,2065.63,2148.01,2479.49,3834.68,150,299790
-2.05841,0.931619,0.197124,3,7,0,4.1741,72.9253,0.35955,0.163144,72.9253,0.35955,0.163144,1272.52,1663.82,2040.43,2120.89,2444.01,3756.93,150,299790
-2.17443,0.999031,0.197124,3,7,0,2.20306,72.6191,0.366779,0.157011,72.6191,0.366779,0.157011,1279.09,1671.36,2048.44,2128.95,2452.06,3762.28,150,299790
-1.70049,0.996554,0.197124,4,15,0,2.49342,71.484,0.335665,-0.223609,71.484,0.335665,-0.223609,1269.54,1662.93,2043,2124.38,2451.83,3791.82,150,299790
-2.35798,0.904212,0.197124,4,15,0,3.75893,69.7091,0.354918,-0.417424,69.7091,0.354918,-0.417424,1283.47,1674.23,2049.34,2129.39,2450.68,3756.22,150,299790
-1.80583,0.988063,0.197124,4,15,0,3.23981,69.5562,0.31479,-0.37139,69.5562,0.31479,-0.37139,1264.98,1657.52,2037.47,2118.93,2447.16,3798.77,150,299790
-1.70074,1,0.197124,3,11,0,2.0538,68.7112,0.301667,-0.245609,68.7112,0.301667,-0.245609,1271.98,1671.43,2059.81,2143.28,2480.24,3875.33,150,299790
-2.11783,0.950665,0.197124,4,29,0,2.79407,73.2484,0.367487,-0.0435655,73.2484,0.367487,-0.0435655,1276.31,1668.32,2045.3,2125.79,2448.89,3758.96,150,299790
-3.5231,0.985617,0.197124,4,15,0,4.05577,71.5264,0.383029,-0.464835,71.5264,0.383029,-0.464835,1277.36,1660.83,2026.87,2104.73,2416.47,3672.66,150,299790
-2.33508,0.932739,0.197124,4,15,0,4.45254,69.3545,0.338514,0.332184,69.3545,0.338514,0.332184,1284.05,1679.56,2060.93,2142.5,2470.55,3811.08,150,299790
-3.85911,0.904647,0.197124,4,31,0,4.57194,69.4285,0.362958,-0.579767,69.4285,0.362958,-0.579767,1273.83,1655.39,2019.72,2097.27,2407.9,3664.49,150,299790
-3.48909,0.996516,0.197124,4,15,0,5.495,69.1413,0.377684,0.521068,69.1413,0.377684,0.521068,1290.58,1677.06,2045.8,2124.24,2438.23,3704.42,150,299790
-1.82136,0.719263,0.197124,4,15,0,5.12492,72.1517,0.344845,-0.190594,72.1517,0.344845,-0.190594,1270.31,1662.91,2041.69,2122.73,2448.56,3778.23,150,299790
-2.04513,0.944704,0.197124,4,23,0,2.62009,69.4629,0.296739,-0.311138,69.4629,0.296739,-0.311138,1258.08,1652.81,2036.64,2119.14,2452.3,3833.8,150,299790
-1.84264,0.99604,0.197124,4,23,0,2.42293,71.2861,0.339024,0.098487,71.2861,0.339024,0.098487,1277.32,1673.86,2057.08,2139.13,2469.31,3819.37,150,299790
-1.94795,0.988819,0.197124,5,43,0,2.28476,71.0837,0.335915,0.32016,71.0837,0.335915,0.32016,1267.86,1659.04,2036.48,2117.24,2442.12,3770.9,150,299790
-4.24884,0.990798,0.197124,4,15,0,6.04843,75.2266,0.425834,0.214824,75.2266,0.425834,0.214824,1281.45,1665.25,2030.56,2108.12,2418.02,3656.07,150,299790
-3.09519,0.798669,0.197124,4,23,0,6.05425,65.947,0.241486,-0.230697,65.947,0.241486,-0.230697,1251.06,1654.94,2053,2139.25,2489.87,3980.16,150,299790
-2.46821,0.959758,0.197124,4,31,0,4.12254,67.2003,0.2598,0.106373,67.2003,0.2598,0.106373,1259.63,1664.26,2061.77,2147.71,2496.42,3965.93,150,299790
-1.92516,0.999828,0.197124,4,15,0,2.55946,67.5702,0.326991,0.515512,67.5702,0.326991,0.515512,1277.64,1667.99,2043.74,2124.07,2447.05,3769.52,150,299790
-2.31823,0.934452,0.197124,5,31,0,3.7739,69.4365,0.348553,-0.397536,69.4365,0.348553,-0.397536,1284.11,1676.55,2053.85,2134.43,2458.06,3775.87,150,299790
-1.53303,0.982908,0.197124,4,15,0,3.52217,70.7838,0.315086,0.133754,70.7838,0.315086,0.133754,1266.53,1663.37,2048.58,2131.27,2464.75,3839.14,150,299790
-1.57623,0.924437,0.197124,2,3,0,2.28409,71.0176,0.322885,0.191505,71.0176,0.322885,0.191505,1267.4,1662.62,2045.49,2127.6,2458.41,3817.97,150,299790
-1.65386,0.990004,0.197124,4,31,0,2.09902,65.6539,0.290652,0.535603,65.6539,0.290652,0.535603,1269.33,1662.27,2042.96,2124.66,2454.25,3821.19,150,299790
-2.23603,0.976429,0.197124,4,31,0,3.19738,68.0762,0.26634,-0.0945362,68.0762,0.26634,-0.0945362,1257.15,1659.85,2054.9,2140.23,2486.21,3939.92,150,299790
-2.97346,0.771531,0.197124,3,13,0,4.63473,63.9291,0.235458,-0.358661,63.9291,0.235458,-0.358661,1256.79,1661.03,2059.2,2145.46,2496.21,3990.56,150,299790
-2.87864,0.496012,0.197124,4,31,0,5.21458,74.2254,0.370684,-0.154515,74.2254,0.370684,-0.154515,1267.4,1655.51,2028.37,2107.94,2427.21,3720.43,150,299790
-2.44675,1,0.197124,2,3,0,2.94208,73.7942,0.367853,-0.137417,73.7942,0.367853,-0.137417,1270.13,1659.66,2034.1,2114.03,2434.84,3735.38,150,299790
-2.47757,0.976736,0.197124,4,31,0,4.3137,66.4096,0.330754,0.557748,66.4096,0.330754,0.557748,1286.21,1677.11,2052.69,2132.9,2455.2,3772.38,150,299790
-1.97481,0.764756,0.197124,3,15,0,4.56349,70.6939,0.326888,0.332244,70.6939,0.326888,0.332244,1265.16,1656.69,2035.04,2116.07,2442.27,3780.3,150,299790
-2.87074,0.961962,0.197124,4,17,0,3.02961,66.8038,0.273742,0.177016,66.8038,0.273742,0.177016,1272.4,1677.87,2074.74,2160.36,2507.14,3959.32,150,299790
-1.98084,0.987096,0.197124,2,3,0,3.01111,67.7626,0.273203,0.190954,67.7626,0.273203,0.190954,1262.55,1664.8,2058.52,2143.46,2487.5,3928.48,150,299790
-1.62581,0.829444,0.197124,3,15,0,4.46512,66.7519,0.281124,-0.39971,66.7519,0.281124,-0.39971,1265.14,1662.67,2049.87,2133.19,2470.06,3874.78,150,299790
-1.68689,0.977845,0.197124,5,63,0,1.87872,71.4476,0.329778,-0.204831,71.4476,0.329778,-0.204831,1267.23,1661.11,2042.14,2123.78,2452.49,3800.3,150,299790
-2.41528,0.889818,0.197124,2,7,0,3.17824,71.4647,0.337165,-0.335482,71.4647,0.337165,-0.335482,1264.22,1653.77,2029.45,2109.83,2433.06,3754.46,150,299790
-2.09325,0.569639,0.197124,2,3,0,5.82446,70.3888,0.331423,-0.383685,70.3888,0.331423,-0.383685,1266.82,1656.97,2033.32,2113.85,2437.82,3764.25,150,299790
-2.43733,0.994007,0.197124,4,15,0,2.70395,66.3501,0.267212,-0.252569,66.3501,0.267212,-0.252569,1268.13,1672.32,2068.19,2153.64,2499.89,3953.65,150,299790
-2.44296,0.995865,0.197124,4,15,0,3.43957,67.6529,0.337188,-0.572501,67.6529,0.337188,-0.572501,1276.62,1663.09,2033.82,2112.94,2430.57,3725.67,150,299790
-1.60874,0.947072,0.197124,5,31,0,2.81447,70.3021,0.306454,-0.190358,70.3021,0.306454,-0.190358,1263.35,1660.06,2045.62,2128.46,2462.77,3844.69,150,299790
-2.0468,0.915636,0.197124,4,31,0,2.61326,65.4377,0.296815,-0.497585,65.4377,0.296815,-0.497585,1279.89,1676.4,2060.47,2142.88,2475.22,3851.08,150,299790
-1.77138,0.736214,0.197124,4,31,0,4.34945,69.0421,0.331181,-0.420761,69.0421,0.331181,-0.420761,1275.73,1667.71,2045.57,2126.4,2451.49,3782.23,150,299790
-1.51221,0.997931,0.197124,4,19,0,2.13404,68.4799,0.301162,0.347748,68.4799,0.301162,0.347748,1267.5,1663.64,2048.26,2130.87,2464.23,3843.97,150,299790
-1.67137,0.910554,0.197124,4,27,0,2.11301,66.0143,0.296091,0.53358,66.0143,0.296091,0.53358,1270,1662.33,2042.03,2123.47,2451.83,3810.83,150,299790
-1.93169,0.780789,0.197124,4,31,0,2.62186,70.8252,0.336966,-0.15719,70.8252,0.336966,-0.15719,1278.69,1675.51,2059.02,2141.14,2471.62,3823.65,150,299790
-1.93735,0.967775,0.197124,3,15,0,3.44718,68.8282,0.311833,0.258568,68.8282,0.311833,0.258568,1276.98,1676.06,2063.22,2146.32,2481.44,3863.72,150,299790
-1.83113,0.918235,0.197124,3,15,0,3.32071,70.3751,0.321037,-0.0532677,70.3751,0.321037,-0.0532677,1275.42,1674.54,2061.63,2144.69,2479.46,3856.5,150,299790
-2.2261,0.783105,0.197124,2,7,0,4.07489,71.6596,0.307988,-0.0299093,71.6596,0.307988,-0.0299093,1256.08,1651.38,2035.78,2118.39,2451.79,3829.47,150,299790
-3.68648,0.95281,0.197124,3,11,0,4.93644,73.2623,0.385713,0.364771,73.2623,0.385713,0.364771,1271.91,1655.89,2022.95,2101.08,2414.01,3675.29,150,299790
-5.91223,0.500286,0.197124,1,1,0,6.01753,73.8059,0.380859,0.412791,73.8059,0.380859,0.412791,1261.26,1641.59,2005.14,2082.53,2392.51,3643.04,150,299790
-2.99878,0.923351,0.197124,2,3,0,6.52836,72.4299,0.388981,0.28851,72.4299,0.388981,0.28851,1285.66,1674.83,2047.08,2126.33,2443.77,3722.74,150,299790
-2.38442,0.985523,0.197124,4,15,0,8.34423,66.5938,0.256256,0.243539,66.5938,0.256256,0.243539,1257.31,1660.21,2055.86,2141.39,2488.45,3952.95,150,299790
-3.36761,0.643149,0.197124,4,15,0,5.6424,68.575,0.338414,0.576002,68.575,0.338414,0.576002,1268.44,1652.11,2020.05,2098.55,2413.69,3698.04,150,299790
-4.07982,0.900955,0.197124,2,3,0,4.54935,68.1647,0.353355,0.427446,68.1647,0.353355,0.427446,1295.99,1690.53,2069.3,2150.13,2474.59,3793.52,150,299790
-2.44658,0.857868,0.197124,3,15,0,5.8049,67.973,0.323647,0.379844,67.973,0.323647,0.379844,1284.37,1681.27,2064.72,2146.84,2477.45,3834.63,150,299790
-3.69728,0.747104,0.197124,3,11,0,4.9802,70.4694,0.304526,0.361093,70.4694,0.304526,0.361093,1251.01,1641.13,2019.56,2100.8,2428.49,3782.98,150,299790
-3.65529,0.866796,0.197124,4,15,0,5.37137,70.4521,0.390953,-0.472715,70.4521,0.390953,-0.472715,1289.97,1675.87,2043.69,2121.88,2434.68,3692.49,150,299790
-3.01223,0.924734,0.197124,4,15,0,4.50419,73.52,0.342822,0.153085,73.52,0.342822,0.153085,1258.78,1648.53,2024.82,2105.34,2429.23,3751.87,150,299790
-2.45841,0.956163,0.197124,4,23,0,3.98446,63.0281,0.280568,-0.581498,63.0281,0.280568,-0.581498,1282.12,1678.97,2063.68,2146.29,2479.74,3867.18,150,299790
-2.11555,0.899824,0.197124,4,27,0,3.91547,71.3855,0.304855,-0.00728919,71.3855,0.304855,-0.00728919,1256.5,1652.49,2037.81,2120.65,2455.08,3838.64,150,299790
-2.38688,0.950187,0.197124,3,11,0,3.12579,68.908,0.307859,-0.148231,68.908,0.307859,-0.148231,1278.29,1679.92,2070.29,2154.16,2492.61,3891.08,150,299790
-2.58013,0.91853,0.197124,3,15,0,3.9157,72.1338,0.320835,0.183119,72.1338,0.320835,0.183119,1256.76,1649.1,2029.36,2110.93,2439.64,3791.54,150,299790
-2.52434,0.968877,0.197124,4,31,0,4.78864,62.5114,0.249419,-0.611358,62.5114,0.249419,-0.611358,1257.79,1651.18,2034.7,2117.34,2451.98,3862.68,150,299790
-2.15719,0.0836486,0.197124,4,15,0,6.87538,63.0927,0.2883,-0.687401,63.0927,0.2883,-0.687401,1273.21,1661.45,2035.8,2115.96,2438.83,3774.71,150,299790
-2.6924,0.942404,0.197124,3,7,0,2.74139,62.2195,0.294375,-0.753272,62.2195,0.294375,-0.753272,1276.51,1661.55,2031.35,2110.37,2428.15,3737.03,150,299790
-1.66768,0.816106,0.197124,4,31,0,3.25119,69.401,0.293229,0.101043,69.401,0.293229,0.101043,1265.1,1665.48,2055.92,2139.97,2479.68,3891.18,150,299790
-1.64267,0.95182,0.197124,4,31,0,3.02172,71.5968,0.320465,-0.0431961,71.5968,0.320465,-0.0431961,1264.39,1660.18,2044.1,2126.49,2458.56,3824.77,150,299790
-1.76691,0.991642,0.197124,3,7,0,1.79552,71.765,0.319166,-0.0284663,71.765,0.319166,-0.0284663,1262.24,1657.6,2041.22,2123.55,2455.46,3821.59,150,299790
-1.87872,0.99412,0.197124,3,15,0,2.2093,69.8128,0.310208,0.0175671,69.8128,0.310208,0.0175671,1273.86,1674.39,2063.72,2147.36,2484.87,3878.42,150,299790
-2.44109,0.957137,0.197124,4,31,0,3.22162,73.0104,0.3762,0.0988215,73.0104,0.3762,0.0988215,1281.91,1674.06,2050.56,2130.87,2453.02,3756.07,150,299790
-4.03154,0.92854,0.197124,4,31,0,4.73252,65.8179,0.230972,0.189279,65.8179,0.230972,0.189279,1244.27,1648.58,2048.3,2135.05,2488.32,3998.29,150,299790
-5.01261,0.652052,0.197124,2,3,0,6.07746,65.4212,0.259995,0.0913259,65.4212,0.259995,0.0913259,1276.88,1687.12,2090.15,2177.28,2530.83,4020.65,150,299790
-4.02443,0.529994,0.197124,4,15,0,8.18505,64.323,0.316936,0.578812,64.323,0.316936,0.578812,1295.31,1690.36,2070.64,2151.96,2479.03,3821.44,150,299790
-4.09895,0.927238,0.197124,4,15,0,4.74336,67.9039,0.245426,0.0821566,67.9039,0.245426,0.0821566,1241.44,1643.06,2039.01,2124.79,2473.5,3953.22,150,299790
-3.34247,0.736804,0.197124,3,15,0,7.31035,68.9435,0.320864,-0.159981,68.9435,0.320864,-0.159981,1285.94,1687.64,2077.05,2160.58,2497.24,3881.9,150,299790
-4.98735,0.854563,0.197124,3,11,0,6.67747,68.5505,0.278415,-0.434687,68.5505,0.278415,-0.434687,1243.67,1633.95,2014,2095.79,2426.46,3806.42,150,299790
-5.43522,0.950009,0.197124,2,3,0,5.96617,66.9821,0.306163,-0.229872,66.9821,0.306163,-0.229872,1291.91,1697.08,2090.74,2175.31,2516.55,3927.14,150,299790
-7.43657,0.946731,0.197124,4,19,0,9.52713,70.7849,0.340413,-0.55544,70.7849,0.340413,-0.55544,1252.24,1631.45,1995.2,2072.81,2384.39,3653.9,150,299790
-4.8967,1,0.197124,3,7,0,6.53495,68.8252,0.346243,-0.278209,68.8252,0.346243,-0.278209,1296.75,1695.99,2080.71,2162.97,2493.6,3841.83,150,299790
-3.75432,1,0.197124,1,3,0,6.08013,68.5436,0.347714,-0.376568,68.5436,0.347714,-0.376568,1293.54,1689.5,2070.4,2151.76,2478.63,3810.17,150,299790
-2.81969,0.952471,0.197124,4,31,0,5.66113,72.7439,0.344495,-0.261241,72.7439,0.344495,-0.261241,1261.79,1650.82,2025.9,2106.12,2428.63,3744.53,150,299790
-2.6164,1,0.197124,3,11,0,3.21959,72.1355,0.368578,-0.121776,72.1355,0.368578,-0.121776,1285.22,1679.4,2058.28,2139.16,2463.77,3779.44,150,299790
-3.36622,0.984018,0.197124,4,31,0,3.885,67.4988,0.295378,0.189717,67.4988,0.295378,0.189717,1281.38,1685.67,2079.51,2164.24,2506.57,3927.55,150,299790
-2.09373,0.922403,0.197124,2,3,0,4.43583,68.0724,0.283276,0.141924,68.0724,0.283276,0.141924,1269,1672.04,2065.82,2150.68,2494.04,3926.27,150,299790
-2.0652,0.95983,0.197124,3,15,0,4.0679,67.6898,0.330113,0.481219,67.6898,0.330113,0.481219,1281.95,1674.24,2051.97,2132.72,2457.43,3786.17,150,299790
-2.07858,0.773286,0.197124,4,23,0,5.06066,64.5564,0.267836,0.44789,64.5564,0.267836,0.44789,1271.46,1671.92,2062.65,2146.84,2487.58,3915.85,150,299790
-2.87515,0.511038,0.197124,4,23,0,6.21706,74.4133,0.382721,-0.145115,74.4133,0.382721,-0.145115,1271.93,1659.73,2031.54,2110.8,2428.52,3711.36,150,299790
-1.68547,0.995496,0.197124,4,15,0,4.39791,66.9971,0.279612,0.348783,66.9971,0.279612,0.348783,1265.68,1664.92,2054.29,2138.14,2477.28,3892.95,150,299790
-1.54966,0.986953,0.197124,4,23,0,2.80855,68.9951,0.297273,-0.250538,68.9951,0.297273,-0.250538,1266.15,1664.44,2052.01,2135.35,2471.93,3867.74,150,299790
-1.61323,0.993367,0.197124,4,23,0,2.63148,67.2933,0.286984,0.40044,67.2933,0.286984,0.40044,1264.37,1660.63,2046.11,2129,2463.91,3857.15,150,299790
-1.59799,0.711047,0.197124,2,3,0,2.62073,67.3051,0.288974,0.409402,67.3051,0.288974,0.409402,1264.95,1660.81,2045.67,2128.4,2462.57,3851.51,150,299790
-3.3496,0.849157,0.197124,2,7,0,4.97072,64.8855,0.32718,0.60601,64.8855,0.32718,0.60601,1292.93,1684.57,2060.55,2140.83,2463.31,3781.61,150,299790
-2.46439,0.840862,0.197124,2,3,0,3.36442,65.168,0.322357,0.618484,65.168,0.322357,0.618484,1285.54,1675.18,2049.42,2129.35,2450.53,3765.3,150,299790
-1.58546,0.983456,0.197124,4,19,0,3.53066,67.6325,0.288125,-0.364759,67.6325,0.288125,-0.364759,1264.89,1662.02,2048.53,2131.66,2467.56,3864.68,150,299790
-1.54349,0.984988,0.197124,4,23,0,3.19787,66.9313,0.292228,0.438851,66.9313,0.292228,0.438851,1268.18,1663.66,2047.64,2130.13,2463.12,3845.03,150,299790
-2.75276,0.80658,0.197124,4,15,0,3.45131,67.2955,0.348426,0.591495,67.2955,0.348426,0.591495,1284.18,1670.53,2040.21,2118.99,2434.92,3718.12,150,299790
-2.78195,0.915801,0.197124,3,7,0,3.24338,66.4082,0.338518,0.577845,66.4082,0.338518,0.577845,1288.52,1678.18,2051.83,2131.55,2451.56,3755.69,150,299790
-3.76563,0.998141,0.197124,4,15,0,4.05721,65.1678,0.237453,0.0927418,65.1678,0.237453,0.0927418,1259.37,1668.28,2072.18,2159.78,2516.28,4035.17,150,299790
-5.13546,0.845174,0.197124,3,7,0,5.82217,64.3806,0.21471,0.222877,64.3806,0.21471,0.222877,1240.02,1645.66,2048.23,2135.81,2493.23,4034.81,150,299790
-4.68302,0.847204,0.197124,2,3,0,5.70903,63.4527,0.22666,0.20546,63.4527,0.22666,0.20546,1262,1672.69,2079.09,2167.35,2526.93,4067.43,150,299790
-7.78395,0.369708,0.197124,2,3,0,10.9028,64.7912,0.205261,0.187598,64.7912,0.205261,0.187598,1227.47,1631.42,2033.49,2121.12,2479.29,4033.16,150,299790
-3.03444,0.954965,0.197124,4,15,0,8.69013,68.8683,0.351054,-0.405222,68.8683,0.351054,-0.405222,1290.08,1683.76,2062.03,2142.79,2467.07,3786.42,150,299790
-2.69483,1,0.197124,2,3,0,3.08056,69.4592,0.348929,-0.512329,69.4592,0.348929,-0.512329,1273.45,1659.27,2029.24,2108.16,2424.86,3712.67,150,299790
-2.14309,0.756724,0.197124,4,15,0,4.33584,65.1909,0.288763,0.595667,65.1909,0.288763,0.595667,1265.33,1655.06,2032.08,2112.94,2438.99,3790.81,150,299790
-1.77564,0.989343,0.197124,3,7,0,2.07557,65.1833,0.297648,0.550232,65.1833,0.297648,0.550232,1277.18,1670.86,2051.57,2133.19,2462.18,3822.62,150,299790
-3.70636,0.38663,0.197124,1,1,0,3.7691,64.7111,0.303204,0.504426,64.7111,0.303204,0.504426,1290.7,1689.27,2074.77,2157.42,2490.49,3865.93,150,299790
-2.32139,0.898464,0.197124,3,7,0,3.64043,63.7012,0.297725,0.614132,63.7012,0.297725,0.614132,1283.98,1677.23,2056.74,2138.02,2465.42,3817.62,150,299790
-3.42334,0.992854,0.197124,4,15,0,4.09421,60.4081,0.217414,0.510979,60.4081,0.217414,0.510979,1259.83,1663.76,2061.87,2148.19,2499.6,4008.81,150,299790
-2.56,0.281945,0.197124,4,15,0,3.90739,59.2814,0.226877,0.648297,59.2814,0.226877,0.648297,1264.46,1662.31,2051.62,2135.71,2477.02,3930.8,150,299790
-2.56,0.196091,0.197124,2,5,0,4.12211,59.2814,0.226877,0.648297,59.2814,0.226877,0.648297,1264.46,1662.31,2051.62,2135.71,2477.02,3930.8,150,299790
-2.14944,0.524831,0.197124,4,15,0,3.14862,60.8269,0.255497,0.651843,60.8269,0.255497,0.651843,1274.81,1670.65,2055.45,2138.24,2473.06,3879.11,150,299790
-1.99022,0.713329,0.197124,4,19,0,3.5391,68.4462,0.297163,0.406156,68.4462,0.297163,0.406156,1260.54,1653.72,2035.37,2117.33,2448.11,3818.66,150,299790
-2.01922,0.79291,0.197124,3,7,0,3.61766,67.48,0.272786,0.209011,67.48,0.272786,0.209011,1264.08,1666.65,2060.64,2145.64,2489.91,3932.04,150,299790
-1.65198,0.995865,0.197124,3,15,0,4.64266,71.0926,0.310407,0.0375114,71.0926,0.310407,0.0375114,1262.52,1659.42,2045.19,2128.06,2462.46,3843.08,150,299790
-2.82381,0.874085,0.197124,2,3,0,3.22806,71.3609,0.295996,0.0382489,71.3609,0.295996,0.0382489,1250.64,1646.25,2031.9,2114.89,2450.26,3842.34,150,299790
-1.6777,0.987624,0.197124,3,15,0,2.96742,70.3065,0.332929,0.285208,70.3065,0.332929,0.285208,1275.16,1669.74,2050.87,2132.47,2460.84,3805.43,150,299790
-1.93957,0.972886,0.197124,4,15,0,2.10132,70.8477,0.342579,0.220537,70.8477,0.342579,0.220537,1279.25,1674.59,2056.06,2137.67,2465.9,3806.14,150,299790
-3.42743,0.879573,0.197124,3,15,0,5.65012,72.1291,0.390544,-0.259858,72.1291,0.390544,-0.259858,1290.63,1681.55,2055.5,2135.12,2454.02,3738.53,150,299790
-3.16588,0.979622,0.197124,4,31,0,5.83487,66.1438,0.242933,0.095104,66.1438,0.242933,0.095104,1255.14,1661.59,2062.52,2149.42,2502.75,4003.91,150,299790
-2.05797,0.988899,0.197124,4,31,0,4.38964,73.1242,0.36465,0.0495475,73.1242,0.36465,0.0495475,1275.88,1668.17,2045.61,2126.22,2449.87,3763.23,150,299790
-3.06487,0.957011,0.197124,3,11,0,3.56778,74.9709,0.386197,0.0556188,74.9709,0.386197,0.0556188,1270.68,1658.12,2029.52,2108.68,2425.96,3705.98,150,299790
