# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-1.86921,0.995955,0.116933,3,15,0,3.1175,65.2977,0.266971,0.472244,65.2977,0.266971,0.472244,1261.29,1657.93,2044.78,2128.12,2465.38,3879.18,150,299790
-1.91408,0.995089,0.116933,4,31,0,3.89833,67.3521,0.271254,-0.272572,67.3521,0.271254,-0.272572,1260.89,1661.69,2053.78,2138.35,2480.88,3916.33,150,299790
-1.66597,0.923076,0.116933,4,31,0,3.70838,69.8979,0.318002,0.200847,69.8979,0.318002,0.200847,1273.95,1671.91,2057.77,2140.55,2474.26,3847.99,150,299790
-2.99441,0.960892,0.116933,4,15,0,4.9643,69.4629,0.351432,-0.346951,69.4629,0.351432,-0.346951,1289.33,1684.12,2063.81,2144.91,2470.65,3796.37,150,299790
-7.68072,0.626365,0.116933,2,3,0,8.88787,68.4709,0.357866,-0.279813,68.4709,0.357866,-0.279813,1306.4,1706.74,2091.72,2173.93,2504.05,3845.54,150,299790
-6.30685,0.992608,0.116933,4,25,0,9.00461,73.1746,0.368792,-0.444941,73.1746,0.368792,-0.444941,1257.93,1638.14,2002.07,2079.61,2390.41,3647.96,150,299790
-3.83352,0.825763,0.116933,2,3,0,9.40432,71.8626,0.38322,-0.464586,71.8626,0.38322,-0.464586,1274.53,1657.13,2022.32,2100.01,2411.02,3664.24,150,299790
-2.91842,0.997935,0.116933,4,15,0,4.59604,74.4182,0.39153,-0.142926,74.4182,0.39153,-0.142926,1276.06,1663.84,2035.11,2114.18,2430.97,3707.14,150,299790
-3.29707,0.998555,0.116933,4,15,0,4.63643,74.6722,0.408448,-0.000881253,74.6722,0.408448,-0.000881253,1283.47,1671.67,2042.5,2121.38,2437.02,3703.5,150,299790
-1.7119,0.997371,0.116933,3,15,0,6.15516,72.2536,0.333048,-0.00357453,72.2536,0.333048,-0.00357453,1266.41,1660.82,2042.5,2124.29,2453.59,3802.69,150,299790
-1.79036,0.963678,0.116933,5,51,0,2.9551,67.9776,0.287158,-0.244115,67.9776,0.287158,-0.244115,1268.62,1669.54,2060.53,2144.72,2485.08,3902.22,150,299790
-5.07285,0.85749,0.116933,5,31,0,5.50231,62.5987,0.283589,-0.779289,62.5987,0.283589,-0.779289,1260.57,1641.11,2006.91,2085.13,2399.86,3700.29,150,299790
-1.96324,0.959369,0.116933,4,31,0,7.40448,68.4682,0.277091,0.0808716,68.4682,0.277091,0.0808716,1262.17,1664.61,2058.46,2143.42,2487.43,3926.24,150,299790
-1.73983,0.995235,0.116933,4,31,0,3.82922,70.6402,0.339013,0.289029,70.6402,0.339013,0.289029,1275.5,1669.14,2048.92,2130.17,2456.97,3792.51,150,299790
-3.09121,0.876388,0.116933,5,39,0,4.58998,59.2643,0.221601,0.671842,59.2643,0.221601,0.671842,1255.91,1650.91,2037.53,2121.06,2460.21,3907.88,150,299790
-1.92959,0.968247,0.116933,4,31,0,3.82839,61.5368,0.263044,0.66388,61.5368,0.263044,0.66388,1272.31,1665.53,2046.99,2128.96,2460.13,3845.69,150,299790
-1.76349,0.991268,0.116933,5,63,0,2.92178,71.2616,0.342007,0.26912,71.2616,0.342007,0.26912,1272.83,1665.53,2044.29,2125.31,2451.1,3781.4,150,299790
-1.88728,0.995129,0.116933,4,31,0,3.13189,65.2538,0.264885,0.416926,65.2538,0.264885,0.416926,1265.15,1665.06,2055.8,2140.05,2481.24,3913.71,150,299790
-2.54253,0.756779,0.116933,4,31,0,4.16302,68.6231,0.271796,0.239429,68.6231,0.271796,0.239429,1251.48,1649.77,2039.52,2123.6,2464.15,3891.17,150,299790
-2.60512,0.957276,0.116933,4,31,0,4.38653,63.64,0.277693,0.661693,63.64,0.277693,0.661693,1263.4,1651.54,2026.96,2107.49,2432.33,3783.04,150,299790
-5.3866,0.62385,0.116933,2,7,0,6.06883,61.8944,0.266604,0.51635,61.8944,0.266604,0.51635,1290.06,1694.29,2088.1,2172.89,2515.91,3953.23,150,299790
-2.72855,0.992091,0.116933,4,27,0,5.8077,65.3992,0.302492,0.486455,65.3992,0.302492,0.486455,1285.36,1682.99,2067.82,2150.35,2483.02,3857.47,150,299790
-2.0793,0.859519,0.116933,2,7,0,3.95614,66.4716,0.296229,0.543797,66.4716,0.296229,0.543797,1264.65,1654.94,2032.54,2113.51,2439.96,3790.8,150,299790
-7.17497,0.54171,0.116933,5,49,0,8.30695,66.598,0.38139,-0.786833,66.598,0.38139,-0.786833,1280.78,1652.92,2004.61,2079.06,2376.11,3564.87,150,299790
-5.97276,1,0.116933,3,7,0,7.06299,65.8242,0.377887,-0.655033,65.8242,0.377887,-0.655033,1305.95,1692,2058.87,2136.75,2448.14,3700.59,150,299790
-2.93485,1,0.116933,5,31,0,6.9363,68.9345,0.364341,0.50159,68.9345,0.364341,0.50159,1287.68,1675.86,2047.2,2126.31,2443.37,3727.04,150,299790
-2.11412,0.999816,0.116933,5,31,0,4.63693,68.6698,0.340716,0.491136,68.6698,0.340716,0.491136,1278.16,1667.34,2041.25,2121.1,2441.81,3749.61,150,299790
-2.22342,0.95116,0.116933,2,7,0,2.85818,69.0628,0.334957,0.488132,69.0628,0.334957,0.488132,1271.52,1659.65,2032.98,2112.75,2433.32,3743.01,150,299790
-2.18698,0.820355,0.116933,5,31,0,4.23067,67.8842,0.26686,0.125013,67.8842,0.26686,0.125013,1258.62,1661.47,2056.55,2141.88,2487.8,3940.86,150,299790
-3.11918,0.995613,0.116933,3,15,0,3.47197,66.3499,0.24494,0.0341105,66.3499,0.24494,0.0341105,1255.84,1662.4,2063.33,2150.21,2503.39,4002.52,150,299790
-2.50997,0.996377,0.116933,3,7,0,3.23763,67.4599,0.258953,0.0034388,67.4599,0.258953,0.0034388,1257.72,1662.27,2059.9,2145.89,2494.86,3966.14,150,299790
-2.81834,0.952489,0.116933,5,31,0,4.86754,73.1492,0.36951,-0.286837,73.1492,0.36951,-0.286837,1270.09,1657.43,2029.12,2108.4,2426.44,3714.52,150,299790
-1.87356,0.975551,0.116933,5,31,0,4.35229,68.5785,0.280774,0.112823,68.5785,0.280774,0.112823,1263.29,1665.21,2058.19,2142.91,2485.81,3917.7,150,299790
-2.01994,0.901311,0.116933,4,31,0,4.0091,70.8842,0.330594,0.331845,70.8842,0.330594,0.331845,1265.72,1656.84,2034.53,2115.39,2440.78,3773.87,150,299790
-4.06262,0.825875,0.116933,2,3,0,4.61606,69.3005,0.347381,0.268413,69.3005,0.347381,0.268413,1293.55,1691.8,2075.53,2157.57,2487.3,3831.49,150,299790
-4.88976,0.954763,0.116933,2,7,0,6.03116,69.0112,0.34177,0.218641,69.0112,0.34177,0.218641,1295.54,1696.07,2082.62,2165.33,2497.98,3856.63,150,299790
-1.75135,0.955994,0.116933,3,15,0,6.37615,68.0033,0.30206,0.322005,68.0033,0.30206,0.322005,1274.27,1672.94,2060.11,2143.28,2478.89,3867.74,150,299790
-1.90114,0.999175,0.116933,4,23,0,1.95991,69.6959,0.32331,0.397681,69.6959,0.32331,0.397681,1266.99,1658.13,2035.91,2116.81,2442.47,3779.29,150,299790
-2.02612,0.959797,0.116933,4,27,0,2.65334,71.2406,0.340339,0.028659,71.2406,0.340339,0.028659,1279.38,1676.62,2060.51,2142.71,2473.42,3825.19,150,299790
-2.13624,1,0.116933,3,11,0,2.4202,73.3826,0.349869,-0.00531379,73.3826,0.349869,-0.00531379,1266.15,1657.81,2035.64,2116.46,2441.36,3765.5,150,299790
-1.91675,0.993693,0.116933,5,31,0,3.93376,63.3973,0.261317,-0.575322,63.3973,0.261317,-0.575322,1263.77,1658.45,2042.7,2125.42,2460.05,3864.08,150,299790
-1.85997,0.965828,0.116933,4,23,0,2.378,65.6378,0.26658,-0.399451,65.6378,0.26658,-0.399451,1264.36,1664.2,2054.88,2139.11,2480.21,3911.44,150,299790
-2.17813,0.992485,0.116933,4,15,0,3.18039,66.7866,0.329432,-0.556196,66.7866,0.329432,-0.556196,1282,1671.88,2046.58,2126.63,2448.27,3763.37,150,299790
-1.90002,0.935803,0.116933,5,31,0,2.92113,69.9545,0.320835,0.369345,69.9545,0.320835,0.369345,1265.37,1657.11,2035.84,2116.99,2443.77,3786.62,150,299790
-1.73925,0.99993,0.116933,4,31,0,2.42588,68.5196,0.300982,0.258477,68.5196,0.300982,0.258477,1272.6,1672.14,2060.61,2144.1,2481.14,3876.89,150,299790
-1.52538,0.999339,0.116933,3,15,0,1.79257,68.5852,0.305193,0.366561,68.5852,0.305193,0.366561,1267.87,1663.01,2046.22,2128.48,2460.23,3831.13,150,299790
-1.9195,0.990448,0.116933,4,15,0,1.99205,67.1092,0.319319,0.542465,67.1092,0.319319,0.542465,1274.22,1663.8,2039.06,2119.33,2442.19,3767.11,150,299790
-2.1921,0.903244,0.116933,1,3,0,2.46907,66.6935,0.320252,0.498013,66.6935,0.320252,0.498013,1283.51,1677.31,2057.02,2138.27,2465.21,3807.28,150,299790
-1.70661,0.992398,0.116933,3,11,0,2.64598,67.2687,0.314968,0.497252,67.2687,0.314968,0.497252,1274.8,1666.78,2045.13,2126.14,2452.27,3793.48,150,299790
-2.92678,0.803474,0.116933,4,23,0,3.82345,70.3409,0.342541,0.465042,70.3409,0.342541,0.465042,1266.66,1652.85,2024.01,2103.27,2421.66,3719.64,150,299790
-4.11769,0.703377,0.116933,4,15,0,6.90037,71.5437,0.402312,-0.368199,71.5437,0.402312,-0.368199,1294.32,1682.6,2052.78,2131.46,2446.17,3709.33,150,299790
-4.12066,0.846169,0.116933,3,15,0,7.02227,72.7497,0.370732,-0.406172,72.7497,0.370732,-0.406172,1265.82,1649.16,2016.23,2094.45,2408.02,3676.57,150,299790
-2.14406,0.983935,0.116933,5,31,0,5.88575,71.9756,0.351106,-0.293574,71.9756,0.351106,-0.293574,1270.22,1660.27,2035.73,2115.96,2438.28,3750.6,150,299790
-1.81494,0.983392,0.116933,3,11,0,2.67183,70.6063,0.326473,-0.0915704,70.6063,0.326473,-0.0915704,1276.11,1674.36,2060.16,2142.88,2476.13,3844.32,150,299790
-3.3042,0.973728,0.116933,5,31,0,3.79541,65.5355,0.267284,0.27429,65.5355,0.267284,0.27429,1274.73,1680.62,2078.03,2163.8,2511.31,3970.19,150,299790
-3.46131,0.986457,0.116933,5,47,0,4.26256,72.8775,0.3622,-0.346305,72.8775,0.3622,-0.346305,1264.91,1650.61,2020.87,2099.87,2416.89,3703.07,150,299790
-1.73859,0.984192,0.116933,5,31,0,4.03365,66.0615,0.275522,0.398793,66.0615,0.275522,0.398793,1267.45,1666.71,2056.05,2139.9,2479.1,3896.87,150,299790
-1.76743,0.998201,0.116933,4,31,0,2.30526,64.8735,0.271033,0.516134,64.8735,0.271033,0.516134,1264.08,1659.4,2044.17,2126.97,2461.76,3861.91,150,299790
-2.45083,0.961088,0.116933,4,15,0,2.97892,60.3421,0.276708,0.761953,60.3421,0.276708,0.761953,1281.04,1669.79,2044.28,2124.45,2447.38,3786.29,150,299790
-3.27488,0.292969,0.116933,5,31,0,6.01298,60.3466,0.289576,0.762174,60.3466,0.289576,0.762174,1290.89,1680.55,2054.99,2135.03,2457.01,3785.16,150,299790
-2.25312,0.788657,0.116933,3,15,0,4.66296,62.7163,0.245307,0.50678,62.7163,0.245307,0.50678,1264.34,1664.64,2056.59,2141.23,2484.56,3937.65,150,299790
-3.47326,0.945794,0.116933,4,15,0,3.67079,61.8464,0.303702,0.803946,61.8464,0.303702,0.803946,1278.69,1660.27,2025.25,2103.07,2415.47,3695.14,150,299790
-2.50842,0.982584,0.116933,4,15,0,3.74384,62.2263,0.283749,0.731578,62.2263,0.283749,0.731578,1271.92,1658.35,2030.6,2110.28,2431.16,3759.27,150,299790
-1.54256,0.83446,0.116933,4,31,0,3.87449,69.4258,0.308359,0.307313,69.4258,0.308359,0.307313,1266.46,1661.93,2045.6,2127.96,2460.14,3831.7,150,299790
-1.75281,0.985978,0.116933,5,63,0,1.83203,71.9134,0.325664,0.0969907,71.9134,0.325664,0.0969907,1264.03,1658.62,2040.91,2122.89,2453.16,3809.49,150,299790
-1.83393,0.998685,0.116933,3,7,0,1.88056,72.0819,0.326332,0.0887518,72.0819,0.326332,0.0887518,1263.13,1657.37,2039.3,2121.19,2451.11,3805.69,150,299790
-1.68347,0.957161,0.116933,3,11,0,2.73097,71.6909,0.339413,-0.0992377,71.6909,0.339413,-0.0992377,1273.96,1669.39,2051.51,2133.33,2462.53,3808.44,150,299790
-5.17584,0.995164,0.116933,4,15,0,5.26987,76.55,0.452317,0.0504716,76.55,0.452317,0.0504716,1284.91,1667.43,2030.47,2107.41,2414.41,3634.42,150,299790
-4.59194,0.99697,0.116933,3,7,0,5.2841,75.5339,0.440564,0.0419517,75.5339,0.440564,0.0419517,1289.07,1674.43,2040.77,2118.49,2428.8,3664.98,150,299790
-6.94085,0.958541,0.116933,3,11,0,8.38677,77.2811,0.481763,0.169952,77.2811,0.481763,0.169952,1286.53,1664.99,2022.57,2098.17,2399.25,3588.76,150,299790
-7.04242,0.936481,0.116933,3,7,0,8.22034,74.8744,0.470739,0.150528,74.8744,0.470739,0.150528,1303.61,1688.69,2053.09,2130.2,2437.49,3654.1,150,299790
-3.27155,0.932406,0.116933,5,39,0,6.57794,53.7758,0.207455,-0.855883,53.7758,0.207455,-0.855883,1270.83,1662.6,2043.74,2125.86,2458.68,3878.45,150,299790
-3.847,0.714409,0.116933,2,7,0,4.43079,53.3142,0.189171,-0.809906,53.3142,0.189171,-0.809906,1262.08,1657.34,2044.61,2128.4,2469.19,3942.77,150,299790
-6.03182,0.383251,0.116933,3,9,0,9.11246,48.8373,0.174628,-0.891703,48.8373,0.174628,-0.891703,1281.92,1680.67,2070.78,2155.15,2498.3,3987.85,150,299790
-5.73009,0.0435705,0.116933,4,23,0,8.26772,48.4633,0.180937,-0.941403,48.4633,0.180937,-0.941403,1285.75,1680.92,2065.61,2148.57,2485.2,3934.61,150,299790
-4.49839,0.445296,0.116933,2,7,0,5.12872,49.6447,0.180714,-0.951168,49.6447,0.180714,-0.951168,1268.25,1657.36,2035.91,2117.51,2448.57,3872.91,150,299790
-3.83711,0.99828,0.116933,3,15,0,4.55885,52.1451,0.188937,-0.851873,52.1451,0.188937,-0.851873,1268.06,1662.56,2048.13,2131.45,2469.99,3930.31,150,299790
-2.84662,0.754642,0.116933,4,15,0,5.41966,57.68,0.242797,-0.758217,57.68,0.242797,-0.758217,1280.75,1675.25,2058.03,2140.33,2473.1,3873.87,150,299790
-3.45016,0.310472,0.116933,4,15,0,6.63425,59.7959,0.212179,-0.555429,59.7959,0.212179,-0.555429,1255.47,1657.28,2053.24,2139.11,2488.74,3993.58,150,299790
-3.34946,0.767713,0.116933,4,15,0,4.07613,56.5523,0.257364,-0.888627,56.5523,0.257364,-0.888627,1283.6,1668.8,2038.82,2117.95,2436.51,3759.72,150,299790
-4.152,0.815283,0.116933,3,7,0,4.37132,55.9497,0.258487,-0.878041,55.9497,0.258487,-0.878041,1293.41,1682.04,2055.52,2135.4,2457.03,3793.23,150,299790
-6.01373,0.914423,0.116933,3,7,0,6.20986,54.509,0.257407,-1.01899,54.509,0.257407,-1.01899,1280.34,1655.57,2012.95,2089.03,2394.22,3649.29,150,299790
-4.78843,1,0.116933,5,47,0,5.97809,71.7107,0.40583,0.519499,71.7107,0.40583,0.519499,1280.88,1660.59,2021.3,2097.83,2403.59,3627.8,150,299790
-2.33277,0.998561,0.116933,5,31,0,5.27893,73.2994,0.367054,-0.191115,73.2994,0.367054,-0.191115,1272.17,1661.91,2036.45,2116.39,2437.25,3738.1,150,299790
-1.55402,0.976706,0.116933,4,19,0,3.35097,70.5685,0.324853,0.216866,70.5685,0.324853,0.216866,1271.51,1667.36,2050.6,2132.76,2463.69,3822.77,150,299790
-3.87735,0.864656,0.116933,4,31,0,6.15958,64.7149,0.249579,-0.524287,64.7149,0.249579,-0.524287,1246.85,1640.22,2024.8,2107.79,2444.15,3864.44,150,299790
-4.38226,0.963017,0.116933,2,7,0,5.32402,62.4428,0.246004,-0.413938,62.4428,0.246004,-0.413938,1276.76,1683.89,2083.43,2169.8,2520.4,4005.46,150,299790
-4.04544,0.990836,0.116933,4,15,0,5.59256,60.5034,0.289127,-0.84734,60.5034,0.289127,-0.84734,1274.47,1654.54,2018.25,2095.83,2407.46,3688.23,150,299790
-2.69506,1,0.116933,3,15,0,4.08021,60.1129,0.270146,-0.790147,60.1129,0.270146,-0.790147,1273.54,1659.53,2031.35,2110.96,2431.68,3763.48,150,299790
-2.69506,0.253079,0.116933,1,1,0,4.02082,60.1129,0.270146,-0.790147,60.1129,0.270146,-0.790147,1273.54,1659.53,2031.35,2110.96,2431.68,3763.48,150,299790
-3.49163,0.372646,0.116933,2,3,0,4.58789,59.421,0.271375,-0.738219,59.421,0.271375,-0.738219,1290.27,1683.94,2064,2145.45,2473.88,3839.82,150,299790
-2.33526,0.923365,0.116933,4,31,0,5.83646,68.9051,0.310384,-0.447519,68.9051,0.310384,-0.447519,1261.63,1651.82,2029.23,2110.13,2436.07,3779.47,150,299790
-2.41213,0.995444,0.116933,4,31,0,4.77986,68.1245,0.337199,-0.445213,68.1245,0.337199,-0.445213,1285.57,1678.93,2057.52,2138.43,2463.63,3791.91,150,299790
-2.97869,0.983289,0.116933,2,7,0,3.53288,68.6507,0.35116,-0.568708,68.6507,0.35116,-0.568708,1275.83,1660.11,2027.89,2106.27,2420.58,3696.71,150,299790
-2.30596,0.957389,0.116933,4,15,0,4.18483,71.0019,0.361882,0.377557,71.0019,0.361882,0.377557,1278.81,1668.09,2041.61,2121.29,2441,3737.9,150,299790
-2.07483,0.954487,0.116933,5,39,0,3.53239,67.7344,0.315855,0.521015,67.7344,0.315855,0.521015,1268.55,1657.69,2032.98,2113.31,2436.59,3765.23,150,299790
-2.59513,0.930179,0.116933,4,23,0,3.45686,67.5108,0.273096,-0.0112576,67.5108,0.273096,-0.0112576,1268.56,1673.98,2071.17,2156.89,2504.21,3959.33,150,299790
-2.89738,0.992102,0.116933,4,31,0,3.63665,70.4721,0.347902,-0.464696,70.4721,0.347902,-0.464696,1268.53,1654.49,2025.08,2104.18,2421.75,3714.3,150,299790
-4.22821,0.854407,0.116933,2,3,0,4.59949,68.6451,0.349498,-0.352043,68.6451,0.349498,-0.352043,1295.44,1692.28,2074.05,2155.61,2483.23,3817.34,150,299790
-4.3822,0.993062,0.116933,5,31,0,6.70828,71.3426,0.399111,-0.340507,71.3426,0.399111,-0.340507,1296.66,1686.69,2058.89,2138.04,2454.74,3727.11,150,299790
-3.91854,0.984544,0.116933,3,15,0,6.65162,74.7531,0.357583,-0.109509,74.7531,0.357583,-0.109509,1257.53,1644.96,2018.1,2097.84,2418.18,3720.67,150,299790
-1.96621,0.970009,0.116933,3,7,0,4.98539,72.984,0.345803,-0.0639726,72.984,0.345803,-0.0639726,1266.93,1659.34,2038.14,2119.2,2445.17,3775.27,150,299790
-2.10455,0.988161,0.116933,3,11,0,2.36172,71.2832,0.342475,-0.018204,71.2832,0.342475,-0.018204,1280.26,1677.45,2061.14,2143.27,2473.68,3823.29,150,299790
-4.25909,0.964942,0.116933,4,27,0,4.56994,66.541,0.245746,-0.355634,66.541,0.245746,-0.355634,1241.77,1639.33,2029.99,2114.5,2457.67,3912.16,150,299790
-3.75452,1,0.116933,1,1,0,4.39388,66.5842,0.248022,-0.343809,66.5842,0.248022,-0.343809,1244.22,1642.44,2033.62,2118.22,2461.69,3915.99,150,299790
-2.3266,1,0.116933,2,3,0,3.74886,65.9626,0.254402,-0.315655,65.9626,0.254402,-0.315655,1257.44,1659.35,2053.76,2139,2484.87,3945.07,150,299790
-1.74112,0.999962,0.116933,5,47,0,2.82897,72.5225,0.344964,-0.00893155,72.5225,0.344964,-0.00893155,1270.84,1664.72,2045.03,2126.42,2453.77,3789.86,150,299790
-2.49283,0.996395,0.116933,4,23,0,2.87466,73.3512,0.380831,0.145107,73.3512,0.380831,0.145107,1280.07,1670.63,2045.21,2125.07,2445.27,3738.71,150,299790
-2.40797,0.999238,0.116933,4,15,0,2.98749,73.4599,0.378717,-0.0904505,73.4599,0.378717,-0.0904505,1279.42,1670.48,2045.78,2125.83,2446.82,3744.34,150,299790
-2.25421,0.962479,0.116933,4,15,0,3.52702,72.9818,0.371346,0.119593,72.9818,0.371346,0.119593,1279.3,1671.25,2047.82,2128.19,2450.66,3756.68,150,299790
-1.77245,0.999729,0.116933,4,31,0,3.44947,68.6193,0.28709,0.162541,68.6193,0.28709,0.162541,1266.13,1667.38,2059.02,2143.38,2484.52,3905.28,150,299790
-1.80801,0.99884,0.116933,4,27,0,2.55913,67.8686,0.282326,-0.345137,67.8686,0.282326,-0.345137,1259.92,1656.96,2043.98,2127.3,2464.2,3868.94,150,299790
-1.8749,0.909767,0.116933,4,23,0,3.14857,64.0427,0.260277,-0.495958,64.0427,0.260277,-0.495958,1265.48,1663.83,2052.67,2136.49,2475.87,3902.4,150,299790
-2.1352,0.961094,0.116933,4,15,0,3.13842,61.0601,0.271036,-0.70163,61.0601,0.271036,-0.70163,1278.35,1670.29,2049.3,2130.59,2458.59,3824.6,150,299790
-3.36606,0.845733,0.116933,4,31,0,4.1765,56.155,0.224783,-0.760591,56.155,0.224783,-0.760591,1279.34,1676.42,2063.21,2146.57,2484.35,3918.98,150,299790
-1.97876,0.990444,0.116933,4,19,0,3.34447,61.8392,0.256376,-0.607472,61.8392,0.256376,-0.607472,1271.12,1667.63,2053.65,2136.75,2473.03,3886.15,150,299790
-2.12341,0.844113,0.116933,3,11,0,3.21337,63.3845,0.277907,-0.652919,63.3845,0.277907,-0.652919,1267.28,1656.97,2034,2114.88,2441.19,3798.2,150,299790
-2.09726,0.936758,0.116933,4,23,0,4.21425,68.4652,0.271828,0.00589091,68.4652,0.271828,0.00589091,1258.85,1661.39,2055.87,2141.03,2486.1,3932.58,150,299790
-4.4107,0.968437,0.116933,4,31,0,4.7534,66.2226,0.368929,-0.656739,66.2226,0.368929,-0.656739,1297.2,1681.85,2047.89,2125.66,2436.8,3691.27,150,299790
-5.74405,0.538118,0.116933,3,15,0,9.80872,64.0825,0.370891,-0.77309,64.0825,0.370891,-0.77309,1302.08,1682.53,2042.85,2119.22,2424.25,3649.04,150,299790
-4.73673,1,0.116933,3,7,0,5.7088,65.069,0.366145,-0.746323,65.069,0.366145,-0.746323,1293.98,1674.02,2034.64,2111.15,2416.96,3647.67,150,299790
-4.26911,0.963814,0.116933,5,31,0,6.89476,67.0956,0.370249,0.684254,67.0956,0.370249,0.684254,1285.76,1665.67,2026.76,2103.44,2410.06,3644.99,150,299790
-1.79969,0.830831,0.116933,5,31,0,5.63621,71.9975,0.331804,-0.155501,71.9975,0.331804,-0.155501,1265.44,1659,2039.73,2121.3,2449.72,3795.59,150,299790
-2.18286,0.969589,0.116933,4,23,0,3.92018,68.0084,0.295936,-0.230874,68.0084,0.295936,-0.230874,1275.23,1676.91,2067.99,2152.11,2491.89,3901.83,150,299790
-1.84401,0.983653,0.116933,4,23,0,2.97208,69.1105,0.292995,-0.0276996,69.1105,0.292995,-0.0276996,1268.53,1670.35,2062.3,2146.68,2487.78,3905.27,150,299790
-2.36747,0.997516,0.116933,4,31,0,5.72584,72.5891,0.339872,0.212981,72.5891,0.339872,0.212981,1262.84,1653.63,2030.93,2111.69,2436.52,3764.04,150,299790
-2.82347,0.98238,0.116933,2,3,0,2.90741,72.944,0.338789,0.206062,72.944,0.338789,0.206062,1259.48,1649.51,2026.16,2106.78,2431.14,3757.21,150,299790
-4.43959,0.933968,0.116933,3,7,0,4.89706,71.0865,0.305902,0.341118,71.0865,0.305902,0.341118,1247.96,1637.36,2015.12,2096.22,2423.32,3774.84,150,299790
-2.87808,1,0.116933,2,3,0,4.8225,68.4229,0.320988,0.283296,68.4229,0.320988,0.283296,1285.16,1684.82,2071.74,2154.69,2488.87,3862.71,150,299790
-2.28777,0.991921,0.116933,2,7,0,3.30681,68.9558,0.319308,0.252779,68.9558,0.319308,0.252779,1280.89,1680.03,2066.73,2149.66,2483.86,3858.75,150,299790
-2.72841,0.997756,0.116933,4,31,0,3.13123,66.0416,0.269785,0.497033,66.0416,0.269785,0.497033,1254.02,1647.07,2029.93,2112.36,2445.73,3841.1,150,299790
-3.49766,0.878217,0.116933,2,7,0,5.28939,64.0009,0.251292,0.341321,64.0009,0.251292,0.341321,1271.81,1678.3,2077.31,2163.57,2513.64,3993.53,150,299790
-3.15058,0.978859,0.116933,2,3,0,3.99249,65.7479,0.24717,0.382644,65.7479,0.24717,0.382644,1248.32,1647.03,2038.47,2123.1,2466.68,3921.56,150,299790
-4.28334,0.962042,0.116933,5,63,0,5.308,72.2902,0.415089,-0.423044,72.2902,0.415089,-0.423044,1288.95,1672.52,2037.16,2114.54,2423.7,3660.2,150,299790
-1.70661,0.960613,0.116933,5,31,0,5.54437,66.0458,0.302743,0.515298,66.0458,0.302743,0.515298,1276.31,1670.14,2050.98,2132.62,2461.63,3820.29,150,299790
-1.98262,0.90579,0.116933,3,11,0,2.59401,67.3727,0.29546,0.325793,67.3727,0.29546,0.325793,1275.31,1675.35,2064.36,2147.98,2485.67,3886.54,150,299790
-2.26741,0.995948,0.116933,4,17,0,2.92066,67.9852,0.277274,0.0319138,67.9852,0.277274,0.0319138,1267.3,1671.52,2067.16,2152.5,2498.1,3943.45,150,299790
-1.70752,0.969506,0.116933,4,27,0,3.3136,68.9377,0.286911,-0.191634,68.9377,0.286911,-0.191634,1262.05,1661.7,2051.7,2135.69,2475.35,3889.92,150,299790
-2.19403,0.929456,0.116933,4,23,0,3.17996,71.6585,0.352139,-0.088196,71.6585,0.352139,-0.088196,1281.52,1677.34,2058.95,2140.55,2468.53,3804.22,150,299790
-2.14856,1,0.116933,3,15,0,2.73204,73.2223,0.36246,-0.146212,73.2223,0.36246,-0.146212,1272.01,1662.86,2038.9,2119.21,2441.7,3750.99,150,299790
-3.38379,0.983411,0.116933,5,31,0,7.9896,74.1135,0.353756,0.158527,74.1135,0.353756,0.158527,1259.54,1647.78,2021.84,2101.8,2423.09,3730.79,150,299790
-2.02549,0.983051,0.116933,3,7,0,4.15753,71.8421,0.350148,0.0309877,71.8421,0.350148,0.0309877,1279.52,1675.24,2056.97,2138.61,2466.84,3804.41,150,299790
