# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.148855
# Diagonal elements of inverse mass matrix:
# 20.0581, 0.00209817, 0.142782
-2.20715,0.999204,0.148855,4,19,0,2.48565,65.4056,0.259378,0.445145,65.4056,0.259378,0.445145,1256.63,1654,2042.47,2126.27,2465.77,3894.27,150,299790
-2.02166,0.95813,0.148855,4,19,0,2.72024,65.4621,0.298494,0.598705,65.4621,0.298494,0.598705,1269.31,1658.57,2034.36,2114.86,2439.15,3778.51,150,299790
-3.80364,0.518229,0.148855,3,11,0,6.00803,70.6916,0.284267,0.18013,70.6916,0.284267,0.18013,1245.06,1639.92,2025.51,2108.59,2444.65,3845.75,150,299790
-4.61006,0.98431,0.148855,4,19,0,6.00265,75.426,0.377054,0.169901,75.426,0.377054,0.169901,1260.01,1644.77,2013.96,2092.7,2408.45,3685.17,150,299790
-2.07503,0.995164,0.148855,4,17,0,4.82531,67.0878,0.281427,-0.276172,67.0878,0.281427,-0.276172,1270.91,1673.01,2065.47,2150.02,2492.01,3919.07,150,299790
-1.69355,0.968882,0.148855,4,23,0,2.43594,66.7749,0.277663,-0.388951,66.7749,0.277663,-0.388951,1263.2,1661,2048.83,2132.34,2470.1,3880.7,150,299790
-1.61174,0.993213,0.148855,5,63,0,1.91824,71.2015,0.323993,0.184584,71.2015,0.323993,0.184584,1266.72,1661.63,2044.15,2126.17,2456.61,3814.17,150,299790
-1.71235,0.978216,0.148855,4,31,0,2.44512,71.5997,0.337866,0.0104366,71.5997,0.337866,0.0104366,1274.87,1671.14,2054.27,2136.32,2466.54,3817.36,150,299790
-2.5194,0.959845,0.148855,4,15,0,3.2646,69.5915,0.328238,-0.462118,69.5915,0.328238,-0.462118,1265.27,1653.33,2027.27,2107.25,2428.94,3746.45,150,299790
-3.31258,0.9304,0.148855,2,3,0,3.54484,69.9422,0.330286,-0.479702,69.9422,0.330286,-0.479702,1261.68,1647.79,2019.56,2099.05,2418.63,3726.39,150,299790
-2.87031,0.807165,0.148855,2,3,0,5.60366,68.3851,0.335934,-0.378206,68.3851,0.335934,-0.378206,1288.1,1684.21,2066.05,2147.72,2476.13,3818.87,150,299790
-2.00918,0.900526,0.148855,4,19,0,4.26514,65.631,0.268605,-0.474761,65.631,0.268605,-0.474761,1259.19,1654.81,2040.49,2123.56,2459.65,3867.51,150,299790
-1.6113,0.820748,0.148855,3,11,0,2.99137,66.4547,0.281819,-0.414548,66.4547,0.281819,-0.414548,1267.2,1664.84,2051.97,2135.26,2471.93,3875.26,150,299790
-1.56795,0.999474,0.148855,4,23,0,2.27293,71.55,0.323953,0.0193663,71.55,0.323953,0.0193663,1267.08,1663.18,2047.16,2129.52,2461.41,3825.25,150,299790
-1.82539,0.980518,0.148855,3,11,0,1.95323,71.2553,0.335902,0.00591009,71.2553,0.335902,0.00591009,1276.78,1673.96,2058.11,2140.4,2471.64,3827.45,150,299790
-3.08861,0.91189,0.148855,3,7,0,3.37987,72.1986,0.313537,0.160805,72.1986,0.313537,0.160805,1252.46,1644.89,2025.86,2107.66,2437.53,3797.76,150,299790
-1.83316,0.983842,0.148855,3,15,0,3.99276,67.7785,0.283825,0.245567,67.7785,0.283825,0.245567,1267.94,1669.21,2060.82,2145.17,2486.33,3908.69,150,299790
-1.71595,0.987667,0.148855,4,31,0,2.3844,72.1136,0.340936,-0.137469,72.1136,0.340936,-0.137469,1270.22,1663.96,2044.26,2125.67,2453.16,3791.35,150,299790
-2.82619,0.819313,0.148855,2,7,0,4.26559,71.0524,0.34995,0.0552574,71.0524,0.34995,0.0552574,1286.19,1683.94,2067.61,2149.68,2479.58,3824.06,150,299790
-2.10735,0.994334,0.148855,2,3,0,3.08378,71.8732,0.352859,0.057202,71.8732,0.352859,0.057202,1280.48,1676,2057.32,2138.86,2466.56,3800.88,150,299790
-2.04637,0.887566,0.148855,1,3,0,3.64664,73.1864,0.349853,0.068788,73.1864,0.349853,0.068788,1267.34,1659.22,2037.23,2118.09,2443.12,3767.75,150,299790
-1.78628,0.998012,0.148855,5,31,0,2.63686,65.1806,0.268724,-0.480051,65.1806,0.268724,-0.480051,1263.04,1659.67,2046.28,2129.54,2466.4,3877.28,150,299790
-2.33554,0.942345,0.148855,3,15,0,3.3354,65.3488,0.256153,-0.332283,65.3488,0.256153,-0.332283,1263.62,1666.8,2062.19,2147.61,2494.1,3955.58,150,299790
-3.49387,0.715387,0.148855,2,7,0,5.40033,66.3581,0.267574,-0.494122,66.3581,0.267574,-0.494122,1249.62,1641.76,2023.96,2106.26,2439.26,3834.43,150,299790
-2.59267,0.922028,0.148855,4,15,0,5.31962,67.3621,0.343477,-0.542476,67.3621,0.343477,-0.542476,1286.45,1676.02,2049.63,2129.34,2449.28,3751.88,150,299790
-3.25529,0.879781,0.148855,4,15,0,4.48651,66.1205,0.305846,0.633128,66.1205,0.305846,0.633128,1263.73,1648.7,2019.41,2098.71,2417.79,3731.13,150,299790
-3.11228,0.771283,0.148855,2,7,0,7.42201,66.8296,0.284888,0.2333,66.8296,0.284888,0.2333,1278.18,1682.7,2077.46,2162.47,2506.32,3939.33,150,299790
-2.12362,0.90437,0.148855,4,19,0,5.40754,70.6547,0.329279,0.358393,70.6547,0.329279,0.358393,1265.1,1655.66,2032.73,2113.45,2438.28,3769.44,150,299790
-2.30472,0.854422,0.148855,2,3,0,3.69271,70.3014,0.323938,0.384925,70.3014,0.323938,0.384925,1263,1653.13,2029.98,2110.68,2435.56,3769.01,150,299790
-3.00518,0.837899,0.148855,1,1,0,3.11226,70.6318,0.32468,0.40091,70.6318,0.32468,0.40091,1259.26,1647.71,2022.78,2103.08,2426.29,3752.42,150,299790
-3.55006,0.840263,0.148855,5,31,0,5.26962,66.8732,0.273223,0.00421401,66.8732,0.273223,0.00421401,1274.62,1681.95,2081.01,2167.14,2516.08,3977.92,150,299790
-2.36146,0.864982,0.148855,2,3,0,6.04784,68.3491,0.265551,-0.0824528,68.3491,0.265551,-0.0824528,1254.27,1656.26,2050.71,2135.92,2481.45,3933.84,150,299790
-2.2937,0.971584,0.148855,4,31,0,3.47479,70.2058,0.352981,0.346281,70.2058,0.352981,0.346281,1283.48,1676.25,2053.9,2134.56,2458.46,3776.09,150,299790
-1.70008,0.999908,0.148855,4,31,0,2.36223,69.4433,0.290156,0.127768,69.4433,0.290156,0.127768,1261.93,1661.64,2051.63,2135.6,2475.12,3887.46,150,299790
-1.69873,0.987495,0.148855,4,31,0,1.96713,67.1262,0.310152,0.506009,67.1262,0.310152,0.506009,1272.08,1663.72,2041.99,2123.02,2449.35,3793.53,150,299790
-4.58531,0.774225,0.148855,4,15,0,5.46801,67.9731,0.371797,0.511916,67.9731,0.371797,0.511916,1299.44,1689.73,2062.55,2141.9,2459.74,3743.68,150,299790
-2.53401,0.998227,0.148855,4,15,0,4.89747,68.3176,0.268421,0.240128,68.3176,0.268421,0.240128,1251.57,1650.48,2041.12,2125.44,2467.06,3900.68,150,299790
-1.65167,0.999163,0.148855,4,23,0,2.99363,70.4747,0.329061,-0.221797,70.4747,0.329061,-0.221797,1274.66,1670.73,2053.86,2135.96,2466.5,3822.04,150,299790
-2.16899,0.880954,0.148855,4,23,0,3.55209,73.0203,0.366886,0.168903,73.0203,0.366886,0.168903,1275.28,1666.25,2042.05,2122.27,2444.25,3749.8,150,299790
-2.35797,0.982986,0.148855,6,63,0,2.94612,59.5427,0.23635,0.660756,59.5427,0.23635,0.660756,1269.36,1666.45,2053.97,2137.54,2476.28,3911.52,150,299790
-1.62711,0.967435,0.148855,5,39,0,3.44355,69.7365,0.296805,-0.0733849,69.7365,0.296805,-0.0733849,1265.07,1664.97,2054.71,2138.57,2477.41,3883.4,150,299790
-2.37203,0.953338,0.148855,5,47,0,3.00075,64.1571,0.311546,-0.678824,64.1571,0.311546,-0.678824,1280.25,1667.36,2039.1,2118.51,2437.66,3747.11,150,299790
-1.75226,0.856966,0.148855,4,15,0,2.93974,67.0092,0.304789,-0.432164,67.0092,0.304789,-0.432164,1276.77,1673.01,2056.82,2139.16,2471.12,3842.31,150,299790
-1.64782,0.915648,0.148855,4,15,0,2.55819,65.1759,0.278219,-0.489667,65.1759,0.278219,-0.489667,1269.55,1666.25,2052.06,2135.03,2470.35,3868.97,150,299790
-2.37286,0.973202,0.148855,4,15,0,2.4676,65.8413,0.257311,-0.287343,65.8413,0.257311,-0.287343,1262.83,1666.51,2062.57,2148.16,2495.33,3959.28,150,299790
-2.4457,0.998222,0.148855,3,7,0,2.52558,66.3568,0.253845,-0.281127,66.3568,0.253845,-0.281127,1255.42,1657.49,2052.33,2137.7,2484.14,3947.43,150,299790
-3.57811,0.78636,0.148855,4,19,0,5.87755,70.4328,0.325561,0.442994,70.4328,0.325561,0.442994,1257.94,1644.72,2017.77,2097.61,2418.81,3735.79,150,299790
-3.48533,0.905232,0.148855,4,25,0,5.52373,66.0602,0.322497,0.489808,66.0602,0.322497,0.489808,1291.84,1688.09,2070.09,2151.82,2480.64,3829.52,150,299790
-2.52437,0.992296,0.148855,4,23,0,3.67307,66.7382,0.324562,0.491699,66.7382,0.324562,0.491699,1286.45,1680.66,2060.53,2141.78,2468.62,3808.4,150,299790
-2.88098,0.942394,0.148855,4,31,0,5.42148,59.1164,0.219957,0.651192,59.1164,0.219957,0.651192,1258.64,1655.78,2045,2129.15,2470.99,3932.36,150,299790
-2.96547,0.992006,0.148855,4,15,0,3.13258,57.4253,0.254846,0.81925,57.4253,0.254846,0.81925,1284.33,1674.42,2050.79,2131.46,2456.82,3815.02,150,299790
-1.85536,0.602201,0.148855,4,23,0,4.05585,68.5046,0.279315,0.214275,68.5046,0.279315,0.214275,1259.44,1659.3,2050.05,2134.28,2475.15,3899.11,150,299790
-2.27479,0.906775,0.148855,2,3,0,2.66412,68.8685,0.280943,0.276573,68.8685,0.280943,0.276573,1254.22,1651.12,2038.54,2122,2459.64,3868.81,150,299790
-2.06388,0.99853,0.148855,4,31,0,2.91683,70.1761,0.348788,0.359163,70.1761,0.348788,0.359163,1280.52,1672.74,2050.07,2130.68,2454.5,3773.36,150,299790
-1.9758,0.995312,0.148855,4,27,0,2.18922,70.636,0.349434,0.335893,70.636,0.349434,0.335893,1278.4,1670.39,2047.59,2128.18,2451.95,3770.51,150,299790
-3.06905,0.976588,0.148855,4,31,0,4.1542,65.1045,0.238059,0.287215,65.1045,0.238059,0.287215,1252.8,1656.87,2055.14,2141.44,2492.36,3986.16,150,299790
-1.88448,0.974518,0.148855,5,31,0,3.47704,68.8119,0.281465,-0.0302067,68.8119,0.281465,-0.0302067,1262.91,1664.98,2058.15,2142.92,2486.02,3918.4,150,299790
-1.95691,0.996214,0.148855,4,27,0,2.71361,69.784,0.343109,-0.380303,69.784,0.343109,-0.380303,1279.27,1671.5,2049.07,2129.77,2454.06,3776.93,150,299790
-1.92509,0.999355,0.148855,4,31,0,2.69322,67.2604,0.324912,-0.52026,67.2604,0.324912,-0.52026,1278.75,1669.6,2045.93,2126.4,2449.98,3775.75,150,299790
-1.86455,0.919333,0.148855,5,31,0,3.28667,72.5574,0.354053,-0.0484569,72.5574,0.354053,-0.0484569,1275.25,1668.99,2048.53,2129.67,2455.77,3783.11,150,299790
-1.51816,0.999325,0.148855,3,15,0,2.62711,70.2907,0.310899,0.175066,70.2907,0.310899,0.175066,1266.92,1664.17,2049.98,2132.83,2467.06,3846.48,150,299790
-2.66469,0.903429,0.148855,3,15,0,5.71005,67.8345,0.285995,0.10424,67.8345,0.285995,0.10424,1274.15,1678.65,2073.72,2158.84,2503.15,3937.87,150,299790
-2.41279,0.990412,0.148855,2,3,0,2.98501,69.1217,0.27601,0.190783,69.1217,0.27601,0.190783,1252.39,1650.9,2040.72,2124.79,2465.19,3889.22,150,299790
-1.83211,0.986321,0.148855,4,19,0,2.69074,65.3811,0.292398,0.500653,65.3811,0.292398,0.500653,1276.97,1673.21,2057.33,2139.78,2472.47,3852.04,150,299790
-1.75604,0.948127,0.148855,4,19,0,2.56979,67.8003,0.312348,0.399084,67.8003,0.312348,0.399084,1277.24,1673.29,2056.61,2138.79,2469.97,3834.6,150,299790
-1.83294,0.98906,0.148855,4,23,0,1.96261,68.5992,0.319379,0.34905,68.5992,0.319379,0.34905,1278.22,1674.65,2058.16,2140.36,2471.46,3832.9,150,299790
-1.80838,0.961394,0.148855,4,31,0,3.65294,72.2771,0.349747,-0.142354,72.2771,0.349747,-0.142354,1273.54,1666.88,2046.16,2127.27,2453.33,3782.03,150,299790
-2.21312,0.960427,0.148855,2,3,0,2.23962,71.4726,0.35162,-0.133004,71.4726,0.35162,-0.133004,1281.87,1677.56,2059.02,2140.58,2468.39,3803.54,150,299790
-1.84107,0.995162,0.148855,3,7,0,2.33483,72.5937,0.349473,-0.122046,72.5937,0.349473,-0.122046,1271.2,1664.01,2042.87,2123.89,2449.62,3777.15,150,299790
-2.19799,0.702869,0.148855,4,31,0,4.28588,65.0065,0.266556,-0.399187,65.0065,0.266556,-0.399187,1270.4,1672.16,2064.72,2149.36,2492.11,3930.26,150,299790
-2.51844,0.913907,0.148855,1,1,0,2.58476,64.9297,0.266929,-0.382782,64.9297,0.266929,-0.382782,1272.79,1675.68,2069.45,2154.36,2498.22,3941.01,150,299790
-4.13485,0.939566,0.148855,4,23,0,5.7703,66.6297,0.369939,0.677001,66.6297,0.369939,0.677001,1291.04,1672.86,2035.89,2112.99,2421.34,3663.56,150,299790
-2.48295,0.970232,0.148855,5,31,0,4.63087,63.1988,0.303732,-0.71578,63.1988,0.303732,-0.71578,1279.06,1665.28,2036.17,2115.41,2433.94,3743.07,150,299790
-2.76127,0.954717,0.148855,3,7,0,3.15566,63.4357,0.315548,-0.719374,63.4357,0.315548,-0.719374,1284.14,1669.92,2039.51,2118.36,2434.99,3730.69,150,299790
-1.95734,0.996448,0.148855,4,31,0,3.6033,69.4255,0.282091,0.0759811,69.4255,0.282091,0.0759811,1257.35,1657.38,2048.46,2132.77,2473.95,3897.95,150,299790
-2.16337,0.95209,0.148855,4,27,0,2.80694,71.6849,0.313479,-0.128767,71.6849,0.313479,-0.128767,1257.78,1652.19,2035.16,2117.39,2449.07,3816.79,150,299790
-3.1669,0.981997,0.148855,4,25,0,4.03639,64.4726,0.32917,-0.657799,64.4726,0.32917,-0.657799,1291.41,1680.12,2052.5,2131.92,2450.73,3751.62,150,299790
-4.361,0.992915,0.148855,3,15,0,5.94229,65.4978,0.354016,-0.742481,65.4978,0.354016,-0.742481,1283.75,1662.67,2022.97,2099.5,2405.72,3642.57,150,299790
-2.77002,0.805662,0.148855,4,19,0,7.21144,67.1824,0.268366,0.398737,67.1824,0.268366,0.398737,1251.42,1646.87,2033.12,2116.38,2453.46,3866.74,150,299790
-2.27919,0.996202,0.148855,4,31,0,3.00996,63.8499,0.276511,0.517476,63.8499,0.276511,0.517476,1278.2,1676.95,2064.58,2147.94,2484.77,3890.16,150,299790
-2.14973,0.899655,0.148855,2,7,0,3.07419,63.4573,0.277422,0.649739,63.4573,0.277422,0.649739,1266.62,1656.32,2033.45,2114.37,2440.84,3798.88,150,299790
-1.9863,1,0.148855,5,31,0,2.45754,70.7601,0.336443,0.35458,70.7601,0.336443,0.35458,1268.65,1659.26,2035.9,2116.47,2440.49,3765.28,150,299790
-2.18124,0.880856,0.148855,4,15,0,3.30183,68.9683,0.317898,-0.252544,68.9683,0.317898,-0.252544,1279.9,1678.97,2065.71,2148.66,2482.99,3859.11,150,299790
-2.47057,0.995199,0.148855,4,27,0,3.12901,66.1562,0.283994,-0.350258,66.1562,0.283994,-0.350258,1276.77,1678.7,2070.32,2154.61,2495.35,3915.11,150,299790
-3.38712,0.995611,0.148855,5,31,0,4.86633,71.0965,0.367146,0.475769,71.0965,0.367146,0.475769,1272.21,1656.11,2023.41,2101.65,2415.25,3684.31,150,299790
-3.48093,0.998759,0.148855,2,3,0,3.65395,69.8688,0.371612,0.394721,69.8688,0.371612,0.394721,1292.68,1684.3,2059.33,2139.25,2459.62,3755.5,150,299790
-1.51337,0.992402,0.148855,4,31,0,3.41084,70.4295,0.315377,-0.18392,70.4295,0.315377,-0.18392,1268.22,1665.03,2050.04,2132.67,2465.86,3838.8,150,299790
-1.79353,0.939372,0.148855,4,19,0,3.46772,68.8856,0.293857,0.142523,68.8856,0.293857,0.142523,1269.15,1670.37,2061.49,2145.66,2485.84,3898.87,150,299790
-1.65078,0.99771,0.148855,3,7,0,1.82858,69.7178,0.294967,0.149745,69.7178,0.294967,0.149745,1262.22,1660.98,2049.59,2133.21,2471.12,3874.07,150,299790
-1.91245,0.935195,0.148855,4,19,0,2.63973,71.8529,0.35101,-0.146087,71.8529,0.35101,-0.146087,1277.82,1672.24,2052.48,2133.79,2460.58,3791.77,150,299790
-2.18528,0.893995,0.148855,2,3,0,3.09012,71.7246,0.355921,-0.149068,71.7246,0.355921,-0.149068,1281.5,1676.26,2056.49,2137.75,2464.22,3792.17,150,299790
-2.15432,0.965429,0.148855,3,15,0,3.34408,71.0544,0.301939,-0.116952,71.0544,0.301939,-0.116952,1256.06,1651.97,2037.32,2120.18,2454.77,3840.38,150,299790
-3.8433,0.97805,0.148855,4,15,0,4.58349,61.7956,0.317868,-0.76709,61.7956,0.317868,-0.76709,1294.9,1681.15,2050.3,2128.96,2444.5,3732.61,150,299790
-3.8433,0.271062,0.148855,2,3,0,5.06438,61.7956,0.317868,-0.76709,61.7956,0.317868,-0.76709,1294.9,1681.15,2050.3,2128.96,2444.5,3732.61,150,299790
-2.51916,0.982569,0.148855,3,7,0,3.79605,62.5028,0.298262,-0.735159,62.5028,0.298262,-0.735159,1279.26,1665.44,2036.37,2115.63,2434.33,3745.95,150,299790
-2.81503,0.722697,0.148855,3,7,0,3.65343,63.2931,0.278735,-0.687872,63.2931,0.278735,-0.687872,1263.94,1650.86,2024.64,2104.76,2427.83,3769.58,150,299790
-3.14738,0.782437,0.148855,4,15,0,5.04378,63.9858,0.232269,-0.355806,63.9858,0.232269,-0.355806,1253.41,1657.24,2055.35,2141.64,2492.66,3990.71,150,299790
-3.23425,0.838687,0.148855,4,19,0,4.25851,59.4259,0.272251,-0.835763,59.4259,0.272251,-0.835763,1274.66,1658.05,2026.36,2105.1,2421.98,3733.86,150,299790
-2.19741,0.559896,0.148855,4,15,0,3.90714,59.7646,0.25277,-0.733732,59.7646,0.25277,-0.733732,1271.45,1662.7,2041.95,2123.43,2452.66,3833.36,150,299790
-1.79289,0.900089,0.148855,5,31,0,2.53379,72.6783,0.344001,0.0266695,72.6783,0.344001,0.0266695,1268.9,1662.31,2042.23,2123.55,2450.62,3785.96,150,299790
-1.66266,0.991849,0.148855,4,31,0,2.40638,68.3148,0.298848,0.285808,68.3148,0.298848,0.285808,1271.48,1670.55,2058.58,2141.98,2478.71,3874.13,150,299790
-3.68908,0.823259,0.148855,2,3,0,3.80452,69.4418,0.288187,0.366049,69.4418,0.288187,0.366049,1248.48,1640.42,2021.86,2103.9,2435.39,3814.1,150,299790
-6.1156,0.820691,0.148855,2,7,0,7.28982,65.7323,0.300033,0.322619,65.7323,0.300033,0.322619,1294.33,1699.62,2093.38,2177.98,2519.45,3933.6,150,299790
-2.17991,0.99581,0.148855,3,7,0,5.33167,68.3589,0.28056,0.325452,68.3589,0.28056,0.325452,1255.51,1651.9,2038.57,2121.85,2458.67,3864.29,150,299790
-2.02958,0.965289,0.148855,4,15,0,4.30728,68.3829,0.322592,0.36829,68.3829,0.322592,0.36829,1280.8,1677.05,2060.04,2142.08,2472.41,3829.04,150,299790
-2.72309,0.776065,0.148855,4,23,0,6.32681,62.581,0.234467,-0.462328,62.581,0.234467,-0.462328,1260.11,1662.59,2058.17,2143.78,2491.66,3973,150,299790
-2.01076,0.641339,0.148855,4,15,0,5.15789,71.506,0.336612,-0.28854,71.506,0.336612,-0.28854,1266.51,1657.77,2035.42,2116.24,2441.36,3771.05,150,299790
-1.95239,0.948406,0.148855,5,31,0,3.39624,65.6282,0.290149,-0.565094,65.6282,0.290149,-0.565094,1265.84,1656.7,2035.07,2116.24,2443.63,3801.03,150,299790
-1.95203,0.989575,0.148855,4,31,0,2.92144,66.5864,0.270045,-0.309021,66.5864,0.270045,-0.309021,1264.85,1666.41,2059.13,2143.84,2486.88,3924.97,150,299790
-1.97358,0.791125,0.148855,2,3,0,3.58178,67.5992,0.270684,-0.258503,67.5992,0.270684,-0.258503,1258.94,1659.48,2051.43,2135.99,2478.5,3914.32,150,299790
-2.30256,0.997758,0.148855,4,23,0,2.84328,67.9035,0.264101,0.0923487,67.9035,0.264101,0.0923487,1256.97,1660.05,2055.66,2141.14,2487.82,3945.94,150,299790
-4.42049,0.951835,0.148855,4,15,0,4.61396,64.7721,0.237073,-0.00663987,64.7721,0.237073,-0.00663987,1263.71,1674.39,2080.18,2168.22,2526.48,4053.3,150,299790
-4.89534,0.845682,0.148855,4,15,0,7.37881,65.0354,0.283312,-0.344907,65.0354,0.283312,-0.344907,1287.45,1692.99,2088.22,2173.3,2517.26,3950.9,150,299790
-1.50671,1,0.148855,4,31,0,5.0546,69.5774,0.307692,0.259226,69.5774,0.307692,0.259226,1267.45,1664.23,2049.49,2132.22,2465.98,3844.7,150,299790
-2.46287,0.9391,0.148855,5,31,0,3.32103,72.7976,0.374792,-0.117511,72.7976,0.374792,-0.117511,1282.65,1675.12,2051.98,2132.38,2454.9,3759.89,150,299790
-2.64849,0.992396,0.148855,4,15,0,3.10242,74.2524,0.38051,-0.109698,74.2524,0.38051,-0.109698,1273.14,1661.9,2034.86,2114.38,2433.25,3721.51,150,299790
-1.63887,0.999594,0.148855,4,23,0,3.77139,70.3244,0.301126,0.104519,70.3244,0.301126,0.104519,1262.21,1660.28,2047.83,2131.17,2467.76,3862.04,150,299790
-1.66968,0.826743,0.148855,3,11,0,4.24662,67.9898,0.315794,-0.463143,67.9898,0.315794,-0.463143,1272.01,1664.08,2042.76,2123.87,2450.45,3793.68,150,299790
-2.6748,0.930027,0.148855,4,15,0,2.83964,66.0044,0.321255,-0.644007,66.0044,0.321255,-0.644007,1273.46,1658.55,2028.17,2107.09,2424.15,3721.77,150,299790
-1.68043,0.814159,0.148855,4,31,0,3.7997,69.2224,0.317793,-0.291917,69.2224,0.317793,-0.291917,1275.31,1672.27,2056.77,2139.23,2471.51,3838.99,150,299790
-1.74607,0.998645,0.148855,5,31,0,2.01804,71.8068,0.341528,-0.205187,71.8068,0.341528,-0.205187,1270.87,1663.99,2043.45,2124.65,2451.25,3785.34,150,299790
-2.28106,0.811986,0.148855,3,15,0,5.12926,68.8234,0.311025,-0.208984,68.8234,0.311025,-0.208984,1278.9,1679.46,2068.35,2151.86,2488.67,3878.56,150,299790
-1.6595,1,0.148855,3,7,0,2.33053,70.815,0.320437,-0.239684,70.815,0.320437,-0.239684,1265.56,1659.94,2042,2123.94,2454.09,3811.88,150,299790
-2.32424,0.866142,0.148855,2,3,0,3.07436,69.257,0.314787,-0.158107,69.257,0.314787,-0.158107,1279.29,1679.96,2068.82,2152.3,2488.93,3876.4,150,299790
-1.6005,0.997891,0.148855,4,15,0,3.26778,70.5415,0.322494,0.153491,70.5415,0.322494,0.153491,1272.71,1670.07,2055.17,2137.77,2470.6,3838.77,150,299790
-2.79707,0.976404,0.148855,4,15,0,3.25231,74.4389,0.392817,0.0145996,74.4389,0.392817,0.0145996,1278.5,1667.43,2039.89,2119.23,2437.07,3717.21,150,299790
-1.95938,0.956656,0.148855,3,15,0,4.56295,72.1266,0.355073,0.231,72.1266,0.355073,0.231,1274.37,1666.1,2043.19,2123.77,2447.43,3764.02,150,299790
-2.58121,0.907517,0.148855,4,31,0,4.18532,70.2001,0.361141,-0.464263,70.2001,0.361141,-0.464263,1278.16,1665.07,2035.73,2114.74,2431.61,3716.26,150,299790
-2.75074,0.997572,0.148855,2,3,0,2.78046,69.6277,0.364934,-0.455036,69.6277,0.364934,-0.455036,1286.19,1675.24,2047.78,2127.17,2445.48,3734.71,150,299790
-2.76126,0.973447,0.148855,4,15,0,3.66047,71.7858,0.377349,-0.28832,71.7858,0.377349,-0.28832,1285.75,1676.66,2051.28,2131.13,2451.23,3744.88,150,299790
-2.33572,0.987647,0.148855,5,31,0,4.41795,73.3975,0.369626,0.175739,73.3975,0.369626,0.175739,1273.19,1663.03,2037.54,2117.47,2438.18,3737.58,150,299790
-2.47287,0.943434,0.148855,4,31,0,4.00275,71.0379,0.295313,0.059452,71.0379,0.295313,0.059452,1252.76,1649.09,2035.48,2118.64,2454.7,3849.96,150,299790
-2.0976,0.967085,0.148855,4,27,0,2.97938,63.9578,0.301272,-0.660871,63.9578,0.301272,-0.660871,1277.71,1666.46,2040.75,2120.82,2443.03,3770.56,150,299790
-4.61441,0.55165,0.148855,3,7,0,5.09362,63.3417,0.311264,-0.608203,63.3417,0.311264,-0.608203,1297.7,1693.21,2073.99,2155.43,2483.05,3829.63,150,299790
-1.66946,0.984292,0.148855,4,15,0,5.29826,67.8282,0.316215,-0.46936,67.8282,0.316215,-0.46936,1273.18,1665.35,2044.04,2125.14,2451.67,3794.38,150,299790
-2.56251,0.928883,0.148855,4,15,0,2.7186,66.0362,0.317375,-0.632967,66.0362,0.317375,-0.632967,1272.13,1657.89,2028.54,2107.73,2426.02,3730.76,150,299790
-1.8337,0.959504,0.148855,4,23,0,2.9068,69.4554,0.288563,-0.187999,69.4554,0.288563,-0.187999,1258.73,1657.08,2045.69,2129.37,2467.7,3875.81,150,299790
-2.25551,0.922348,0.148855,4,29,0,3.40061,72.18,0.365494,0.18527,72.18,0.365494,0.18527,1281.28,1674.12,2051.76,2132.38,2455.99,3768.61,150,299790
-2.16747,0.978483,0.148855,5,31,0,2.81742,73.4142,0.369354,0.055986,73.4142,0.369354,0.055986,1275.71,1667.2,2043.56,2123.9,2446.35,3753.12,150,299790
-4.65361,0.933948,0.148855,4,15,0,7.06782,68.9759,0.355408,-0.618129,68.9759,0.355408,-0.618129,1269.23,1649.05,2011.76,2088.96,2398.32,3651.56,150,299790
-2.70292,1,0.148855,3,15,0,5.48425,66.4246,0.327954,-0.523583,66.4246,0.327954,-0.523583,1288.18,1681.33,2059.62,2140.47,2465.52,3795.88,150,299790
