# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = together_model
# start_datetime = 2023-07-20 13:49:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnw0av1uc/ms19231p.json
# random
#   seed = 84814
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/together/together-20230720144903.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-58.2297,0.966619,0.237581,4,15,0,58.5855,0.260372,66.7517,0.00481469,66.7517,0.260372,0.00481469,3.26097e+07,1.37018e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7417,23.7737,23.7697,23.8767,23.8116,23.8752,23.8512,23.7941,23.8206,23.875,23.8002,23.7441,23.8172,23.815,23.7985,23.8039,23.7932,23.7925,23.7613,23.7931,23.8292,23.8014,23.7959,23.8071,23.797,23.8175,23.7912,23.8168,23.7754,23.7688,23.8118,23.8159,23.7873,23.7074,68.7577,69.3729,70.3311,72.0232,72.3404,73.0593,73.0958,75.7671,76.168,79.1981,80.4446,81.3584,81.3769,82.5282,83.486,84.7108,85.1243,85.2094,91.1849,96.2163,100.539,102.532,108.876,109.226,110.639,120.883,143.408,149.388,156.007,166.398,191.522,219.297,1259.55,1659.93,2049.29,2132.78,2468.2,3760.29,150,299790
-58.8263,0.741574,0.237581,3,15,0,63.4465,0.275033,68.9006,0.0036502,68.9006,0.275033,0.0036502,3.26223e+07,1.37044e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8032,23.7473,23.8207,23.8187,23.8024,23.8081,23.7978,23.7973,23.7664,23.7986,23.8351,23.8076,23.8025,23.8142,23.8044,23.8254,23.7997,23.8258,23.7849,23.7789,23.8223,23.8267,23.7975,23.7148,71.0619,71.7233,72.7521,74.5648,74.9042,75.6725,75.7115,78.5589,78.9853,82.2,83.5186,84.4838,84.5033,85.7176,86.7265,88.0148,88.4492,88.5386,94.7923,100.024,104.497,106.552,113.066,113.424,114.87,125.292,147.904,153.846,160.396,170.625,195.122,221.881,1252.98,1649.74,2035.33,2118.03,2450.53,3752.23,150,299790
-60.4165,0.912797,0.237581,3,15,0,61.8062,0.291662,70.3533,0.00143178,70.3533,0.291662,0.00143178,3.26329e+07,1.37066e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8804,23.806,23.7503,23.8239,23.8221,23.8061,23.812,23.802,23.8017,23.7711,23.8035,23.8404,23.8132,23.8084,23.8204,23.8109,23.8321,23.8067,23.8331,23.7923,23.7864,23.8295,23.833,23.8002,23.7098,72.6499,73.3505,74.4382,76.349,76.7059,77.5131,77.5539,80.5338,80.9786,84.3196,85.684,86.6805,86.7006,87.9518,88.9891,90.3109,90.7559,90.8474,97.2134,102.486,106.955,108.997,115.424,115.776,117.192,127.306,148.702,154.208,160.225,169.516,191.276,214.343,1254.87,1651.34,2037.06,2119.92,2453.97,3806.7,150,299790
-60.0922,0.984847,0.237581,3,7,0,62.1458,0.298225,69.4709,0.000135163,69.4709,0.298225,0.000135163,3.26354e+07,1.37072e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7994,23.8263,23.8812,23.8069,23.7512,23.8249,23.8232,23.8072,23.8132,23.8032,23.803,23.7725,23.805,23.8419,23.8147,23.81,23.822,23.8125,23.8338,23.8083,23.8346,23.7938,23.7875,23.8301,23.8327,23.7971,23.7012,71.7665,72.4657,73.5503,75.4528,75.8077,76.6099,76.6505,79.6066,80.0471,83.3499,84.6955,85.6772,85.697,86.9282,87.9478,89.2456,89.6822,89.7719,95.996,101.121,105.445,107.415,113.588,113.924,115.278,124.893,144.896,149.968,155.476,163.907,183.306,203.337,1268.82,1669.72,2060.25,2144.25,2483.54,3887.14,150,299790
-60.552,0.999573,0.237581,4,23,0,60.8301,0.254509,64.6757,0.00708904,64.6757,0.254509,0.00708904,3.26118e+07,1.37022e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.8749,23.8001,23.744,23.8171,23.8149,23.7984,23.8038,23.7932,23.7925,23.7614,23.7933,23.8295,23.8018,23.7964,23.8078,23.7978,23.8186,23.7928,23.8189,23.7781,23.7727,23.8171,23.8235,23.8007,23.7298,66.6136,67.2095,68.1389,69.7842,70.0933,70.7943,70.8298,73.4427,73.8359,76.8165,78.0471,78.9508,78.9691,80.1096,81.0601,82.2778,82.6893,82.774,88.7519,93.826,98.2141,100.246,106.746,107.107,108.563,119.186,142.938,149.325,156.428,167.648,195.075,225.801,1271.53,1674.66,2065.34,2148.86,2483.1,3725.71,150,299790
-58.7428,0.927225,0.237581,4,15,0,61.6462,0.25742,66.5168,0.00451118,66.5168,0.25742,0.00451118,3.26051e+07,1.37008e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8746,23.8505,23.7934,23.8199,23.8742,23.7993,23.7431,23.8162,23.8139,23.7972,23.8025,23.7918,23.791,23.7596,23.7913,23.8273,23.7993,23.7937,23.8046,23.7943,23.8145,23.7881,23.8133,23.7715,23.7644,23.8067,23.8101,23.7799,23.698,68.4893,69.0943,70.0365,71.7003,72.0122,72.7191,72.7549,75.3812,75.7754,78.754,79.9792,80.8773,80.8954,82.0269,82.9681,84.1717,84.5779,84.6615,90.5313,95.4715,99.7142,101.67,107.891,108.235,109.62,119.659,141.697,147.541,154.006,164.148,188.64,215.673,1259.65,1660.86,2051.53,2135.37,2472.52,3778.81,150,299790
-58.7154,0.922643,0.237581,2,3,0,59.2989,0.264054,66.8572,0.0060787,66.8572,0.264054,0.0060787,3.2619e+07,1.37037e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8019,23.7459,23.8192,23.8171,23.8008,23.8063,23.7959,23.7954,23.7644,23.7965,23.8329,23.8054,23.8003,23.8119,23.8022,23.8232,23.7976,23.8239,23.7834,23.7782,23.8226,23.8288,23.8048,23.7312,68.9137,69.5449,70.5285,72.2668,72.5929,73.3321,73.3696,76.1191,76.5321,79.6571,80.9442,81.8885,81.9076,83.0979,84.0889,85.3569,85.7851,85.8733,92.0746,97.313,101.826,103.91,110.559,110.927,112.411,123.206,147.123,153.512,160.601,171.762,198.898,229.104,1260.06,1658.8,2045.26,2127.92,2459.08,3707.95,150,299790
-59.1513,0.99082,0.237581,2,7,0,59.8234,0.270533,66.4195,0.00348157,66.4195,0.270533,0.00348157,3.26164e+07,1.37032e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.802,23.746,23.8192,23.8172,23.8008,23.8063,23.7959,23.7953,23.7642,23.7962,23.8325,23.8049,23.7996,23.811,23.801,23.8217,23.7957,23.8214,23.7801,23.7735,23.8163,23.8199,23.7892,23.7048,68.4677,69.0946,70.0698,71.7886,72.1104,72.839,72.8759,75.5768,75.9813,79.0315,80.2828,81.1988,81.2174,82.3699,83.3275,84.5505,84.9629,85.0477,90.9851,95.9533,100.2,102.152,108.338,108.679,110.051,119.948,141.412,147.05,153.265,162.967,186.188,211.535,1272.51,1676.42,2069.46,2153.82,2493.28,3827.62,150,299790
-58.0298,0.945398,0.237581,3,15,0,61.4442,0.269408,67.2032,0.00447612,67.2032,0.269408,0.00447612,3.2619e+07,1.37037e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8766,23.8526,23.7957,23.8223,23.8769,23.8023,23.7463,23.8196,23.8176,23.8012,23.8068,23.7964,23.7959,23.7649,23.797,23.8334,23.8058,23.8007,23.8122,23.8024,23.8233,23.7975,23.8235,23.7826,23.7767,23.8203,23.8251,23.7973,23.7174,69.2835,69.9208,70.9129,72.6629,72.9908,73.7335,73.7712,76.5275,76.9408,80.0606,81.3424,82.2814,82.3003,83.4826,84.4656,85.7219,86.1458,86.233,92.3485,97.4837,101.886,103.914,110.354,110.709,112.142,122.505,145.175,151.171,157.798,168.181,193.201,220.747,1263.08,1663.29,2052.02,2135.33,2469.96,3763.68,150,299790
-58.0298,0.867744,0.237581,1,3,0,58.6093,0.269408,67.2032,0.00447612,67.2032,0.269408,0.00447612,3.2619e+07,1.37037e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8766,23.8526,23.7957,23.8223,23.8769,23.8023,23.7463,23.8196,23.8176,23.8012,23.8068,23.7964,23.7959,23.7649,23.797,23.8334,23.8058,23.8007,23.8122,23.8024,23.8233,23.7975,23.8235,23.7826,23.7767,23.8203,23.8251,23.7973,23.7174,69.2835,69.9208,70.9129,72.6629,72.9908,73.7335,73.7712,76.5275,76.9408,80.0606,81.3424,82.2814,82.3003,83.4826,84.4656,85.7219,86.1458,86.233,92.3485,97.4837,101.886,103.914,110.354,110.709,112.142,122.505,145.175,151.171,157.798,168.181,193.201,220.747,1263.08,1663.29,2052.02,2135.33,2469.96,3763.68,150,299790
-58.9232,0.815672,0.237581,3,7,0,60.6324,0.277233,67.4413,0.00448166,67.4413,0.277233,0.00448166,3.26281e+07,1.37056e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8789,23.814,23.8778,23.854,23.7972,23.824,23.8787,23.8042,23.7484,23.8219,23.82,23.8038,23.8096,23.7994,23.7991,23.7684,23.8007,23.8374,23.8101,23.8052,23.8172,23.8076,23.829,23.8036,23.8302,23.7899,23.7848,23.8291,23.8349,23.8086,23.7302,69.5866,70.2434,71.2655,73.0673,73.4047,74.1689,74.2076,77.0417,77.4664,80.6703,81.9856,82.9488,82.9683,84.1807,85.1885,86.476,86.9103,86.9996,93.2601,98.51,103.007,105.076,111.645,112.007,113.467,124.02,147.059,153.144,159.866,170.39,195.722,223.572,1266.95,1667.01,2054.96,2138.03,2471.43,3758.07,150,299790
-57.847,0.990321,0.237581,3,7,0,59.8326,0.271886,67.6074,0.00359425,67.6074,0.271886,0.00359425,3.26184e+07,1.37036e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.877,23.8024,23.7464,23.8197,23.8177,23.8013,23.8069,23.7965,23.7959,23.765,23.797,23.8334,23.8058,23.8006,23.8121,23.8022,23.823,23.797,23.8229,23.7818,23.7754,23.8184,23.8224,23.7923,23.7087,69.704,70.3457,71.344,73.1034,73.4328,74.1787,74.2165,76.9813,77.3954,80.5178,81.7988,82.7366,82.7555,83.9355,84.9159,86.168,86.5902,86.6771,92.7564,97.8443,102.194,104.194,110.532,110.88,112.287,122.43,144.443,150.229,156.607,166.569,190.425,216.487,1262.36,1662.71,2052.07,2135.62,2471.68,3789.6,150,299790
-58.2283,0.949403,0.237581,2,5,0,58.7322,0.26553,67.9904,0.00417197,67.9904,0.26553,0.00417197,3.26132e+07,1.37025e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8214,23.8759,23.8012,23.7451,23.8183,23.8161,23.7997,23.8051,23.7946,23.7939,23.7628,23.7947,23.831,23.8032,23.7979,23.8092,23.7991,23.8197,23.7936,23.8192,23.7779,23.7714,23.8142,23.8182,23.7886,23.7066,70.0613,70.6958,71.6834,73.4257,73.7522,74.4916,74.5291,77.2734,77.6849,80.7911,82.0671,83.0019,83.0208,84.1978,85.1763,86.4269,86.8488,86.9356,93.022,98.1312,102.51,104.526,110.928,111.281,112.705,122.998,145.484,151.424,157.986,168.26,192.989,220.169,1253.14,1651.15,2038.31,2121.36,2455.28,3754.05,150,299790
-58.1894,0.943926,0.237581,3,11,0,58.8088,0.265658,66.6747,0.00450682,66.6747,0.265658,0.00450682,3.26147e+07,1.37028e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8123,23.876,23.852,23.795,23.8216,23.8761,23.8014,23.7453,23.8185,23.8164,23.8,23.8055,23.795,23.7944,23.7633,23.7952,23.8315,23.8038,23.7985,23.8099,23.7999,23.8206,23.7946,23.8204,23.7792,23.773,23.8162,23.8206,23.7921,23.7117,68.7119,69.3362,70.3082,72.0234,72.3449,73.0731,73.11,75.8134,76.2189,79.2809,80.5394,81.4616,81.4802,82.6415,83.6072,84.8416,85.2581,85.3438,91.3566,96.4093,100.744,102.741,109.087,109.437,110.849,121.07,143.456,149.382,155.934,166.205,190.973,218.268,1264.97,1666.41,2056.61,2140.27,2476.41,3776.4,150,299790
-58.4303,0.988209,0.237581,2,3,0,58.6027,0.266061,66.4394,0.00469802,66.4394,0.266061,0.00469802,3.26159e+07,1.37031e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7952,23.8217,23.8763,23.8016,23.7456,23.8188,23.8167,23.8003,23.8058,23.7953,23.7947,23.7637,23.7957,23.832,23.8043,23.7991,23.8105,23.8006,23.8213,23.7954,23.8213,23.7803,23.7742,23.8176,23.8223,23.7945,23.7151,68.4754,69.0994,70.0711,71.7859,72.1073,72.8354,72.8723,75.576,75.9816,79.0449,80.3042,81.2271,81.2457,82.408,83.3746,84.6104,85.0274,85.1132,91.1349,96.198,100.543,102.546,108.912,109.263,110.68,120.943,143.452,149.417,156.015,166.364,191.346,218.911,1267.27,1669.19,2059.68,2143.37,2479.49,3775.16,150,299790
-58.3133,0.805027,0.237581,2,3,0,59.6999,0.263874,66.4849,0.00469791,66.4849,0.263874,0.00469791,3.26134e+07,1.37026e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7947,23.8213,23.8758,23.801,23.745,23.8182,23.816,23.7996,23.805,23.7945,23.7938,23.7627,23.7946,23.8309,23.8031,23.7978,23.8091,23.7991,23.8197,23.7937,23.8194,23.7783,23.772,23.8151,23.8196,23.7913,23.7115,68.5064,69.1261,70.0911,71.7946,72.1138,72.8373,72.8739,75.5608,75.9639,79.0091,80.2612,81.1789,81.1974,82.3533,83.3147,84.5439,84.9588,85.0441,91.0358,96.0757,100.402,102.396,108.738,109.088,110.5,120.728,143.173,149.124,155.708,166.036,190.976,218.507,1265.06,1666.68,2057.04,2140.73,2476.9,3773.41,150,299790
-58.5994,0.969184,0.237581,3,11,0,59.5558,0.274267,66.9072,0.00389319,66.9072,0.274267,0.00389319,3.26223e+07,1.37044e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8134,23.8771,23.8532,23.7964,23.8231,23.8777,23.8031,23.7472,23.8206,23.8186,23.8024,23.808,23.7977,23.7972,23.7664,23.7985,23.835,23.8076,23.8025,23.8142,23.8044,23.8254,23.7997,23.8259,23.785,23.7792,23.8227,23.8273,23.7987,23.717,69.0044,69.6463,70.645,72.4051,72.7347,73.481,73.5188,76.2854,76.6998,79.8251,81.1075,82.0464,82.0654,83.2469,84.2287,85.4827,85.9056,85.9926,92.0838,97.1847,101.548,103.555,109.918,110.268,111.681,121.877,144.048,149.884,156.323,166.388,190.534,216.97,1270.35,1672.54,2063.26,2147.03,2483.72,3796.67,150,299790
-59.0373,0.601133,0.237581,2,3,0,61.8895,0.273524,66.9485,0.00513182,66.9485,0.273524,0.00513182,3.26263e+07,1.37053e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8786,23.8136,23.8775,23.8536,23.7968,23.8235,23.8782,23.8037,23.7478,23.8212,23.8193,23.8031,23.8088,23.7986,23.7983,23.7675,23.7998,23.8364,23.8091,23.8042,23.8161,23.8065,23.8278,23.8025,23.8291,23.7887,23.7838,23.8283,23.8345,23.8095,23.7333,69.0616,69.7092,70.7172,72.4959,72.8292,73.5843,73.6225,76.4257,76.8461,80.021,81.326,82.2822,82.3015,83.5058,84.5073,85.7876,86.2197,86.3086,92.5469,97.7923,102.295,104.369,110.968,111.332,112.801,123.444,146.814,153.014,159.875,170.643,196.666,225.426,1267.89,1668.3,2056.39,2139.43,2472.44,3745.1,150,299790
-59.1963,1,0.237581,2,3,0,59.3933,0.272785,66.7014,0.00281861,66.7014,0.272785,0.00281861,3.26164e+07,1.37032e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8526,23.7956,23.8222,23.8768,23.8022,23.7462,23.8194,23.8174,23.801,23.8065,23.7961,23.7955,23.7644,23.7964,23.8327,23.8051,23.7998,23.8111,23.8011,23.8218,23.7956,23.8212,23.7798,23.773,23.8154,23.8184,23.786,23.6988,68.7639,69.3947,70.3756,72.103,72.4262,73.158,73.195,75.9046,76.3101,79.3649,80.6167,81.5325,81.551,82.7027,83.6591,84.8799,85.2913,85.376,91.2904,96.2262,100.436,102.368,108.48,108.816,110.169,119.903,140.875,146.354,152.379,161.758,184.083,208.274,1272.44,1676.53,2070.1,2154.64,2495.22,3848.64,150,299790
-58.1169,0.913358,0.237581,2,7,0,59.7672,0.266414,67.3192,0.00494797,67.3192,0.266414,0.00494797,3.26173e+07,1.37034e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8765,23.8018,23.7458,23.8191,23.817,23.8006,23.8061,23.7957,23.7951,23.7641,23.7961,23.8325,23.8049,23.7997,23.8112,23.8013,23.8222,23.7964,23.8224,23.7815,23.7757,23.8194,23.8244,23.7975,23.7192,69.3889,70.0233,71.0113,72.7553,73.0822,73.8229,73.8605,76.6114,77.0242,80.1425,81.4248,82.3646,82.3836,83.5674,84.5521,85.8112,86.2361,86.3235,92.4621,97.6273,102.063,104.108,110.612,110.971,112.42,122.918,145.985,152.106,158.881,169.514,195.217,223.626,1259.06,1658.08,2045.53,2128.53,2461.71,3740.68,150,299790
-58.2277,0.974353,0.237581,3,7,0,58.6486,0.264834,66.8223,0.00530252,66.8223,0.264834,0.00530252,3.26169e+07,1.37033e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7952,23.8218,23.8763,23.8016,23.7456,23.8189,23.8168,23.8004,23.8059,23.7955,23.7949,23.7638,23.7959,23.8322,23.8046,23.7994,23.8109,23.801,23.8219,23.7961,23.8222,23.7813,23.7756,23.8194,23.8247,23.7986,23.7216,68.8709,69.4992,70.4778,72.206,72.5301,73.2644,73.3017,76.0306,76.4402,79.5365,80.8105,81.7446,81.7635,82.9404,83.9197,85.1721,85.5949,85.6819,91.795,96.9459,101.374,103.417,109.922,110.281,111.732,122.252,145.437,151.605,158.436,169.171,195.174,223.987,1261.96,1661.86,2050.01,2133.12,2466.59,3739.69,150,299790
-57.9258,0.970934,0.237581,2,7,0,58.7537,0.268713,67.2411,0.00423628,67.2411,0.268713,0.00423628,3.26172e+07,1.37034e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.802,23.746,23.8192,23.8172,23.8008,23.8063,23.7959,23.7953,23.7643,23.7963,23.8327,23.8051,23.7998,23.8113,23.8014,23.8222,23.7963,23.8222,23.7811,23.775,23.8182,23.8226,23.7939,23.7128,69.3136,69.9485,70.9365,72.6793,73.0058,73.7453,73.7828,76.5266,76.9379,80.0424,81.3175,82.2515,82.2704,83.4462,84.4238,85.673,86.0943,86.1811,92.2588,97.3589,101.729,103.741,110.128,110.48,111.901,122.167,144.586,150.507,157.048,167.289,191.934,219.02,1262.47,1662.82,2051.94,2135.38,2470.68,3772.42,150,299790
-57.9258,0.716424,0.237581,2,7,0,61.0454,0.268713,67.2411,0.00423628,67.2411,0.268713,0.00423628,3.26172e+07,1.37034e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.802,23.746,23.8192,23.8172,23.8008,23.8063,23.7959,23.7953,23.7643,23.7963,23.8327,23.8051,23.7998,23.8113,23.8014,23.8222,23.7963,23.8222,23.7811,23.775,23.8182,23.8226,23.7939,23.7128,69.3136,69.9485,70.9365,72.6793,73.0058,73.7453,73.7828,76.5266,76.9379,80.0424,81.3175,82.2515,82.2704,83.4462,84.4238,85.673,86.0943,86.1811,92.2588,97.3589,101.729,103.741,110.128,110.48,111.901,122.167,144.586,150.507,157.048,167.289,191.934,219.02,1262.47,1662.82,2051.94,2135.38,2470.68,3772.42,150,299790
-58.1916,0.963274,0.237581,3,15,0,58.8947,0.27797,67.6733,0.00292703,67.6733,0.27797,0.00292703,3.26228e+07,1.37045e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7476,23.821,23.819,23.8028,23.8085,23.7982,23.7977,23.7669,23.799,23.8356,23.8081,23.803,23.8146,23.8048,23.8258,23.8,23.826,23.785,23.7788,23.8218,23.8257,23.7947,23.7091,69.806,70.458,71.4717,73.2565,73.5904,74.3462,74.3845,77.1824,77.601,80.7537,82.0452,82.99,83.0091,84.197,85.1834,86.4423,86.8666,86.9539,93.0507,98.1366,102.474,104.464,110.757,111.103,112.497,122.518,144.105,149.745,155.947,165.603,188.589,213.502,1267.24,1668.67,2059.12,2142.93,2480.29,3816.43,150,299790
-57.9141,0.949965,0.237581,2,3,0,58.486,0.274974,67.9135,0.0033748,67.9135,0.274974,0.0033748,3.26211e+07,1.37042e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.7471,23.8205,23.8184,23.8022,23.8078,23.7975,23.797,23.7661,23.7982,23.8347,23.8071,23.802,23.8136,23.8038,23.8247,23.7989,23.8249,23.7838,23.7777,23.8208,23.8248,23.7947,23.7107,70.0389,70.6891,71.7004,73.482,73.8154,74.5703,74.6086,77.4054,77.8241,80.9799,82.2738,83.2208,83.2399,84.4311,85.4206,86.684,87.1099,87.1975,93.3255,98.4477,102.823,104.833,111.197,111.547,112.959,123.126,145.133,150.904,157.262,167.179,190.883,216.708,1262.21,1662.16,2051.07,2134.51,2470.21,3790.63,150,299790
-59.9196,0.692826,0.237581,2,7,0,60.8085,0.277141,67.8137,0.000589772,67.8137,0.277141,0.000589772,3.26126e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.8061,23.7955,23.7949,23.7637,23.7956,23.8318,23.8039,23.7985,23.8096,23.7993,23.8196,23.793,23.818,23.7759,23.7676,23.8084,23.809,23.7701,23.6719,69.9062,70.5446,71.5361,73.2782,73.6036,74.3396,74.3768,77.0942,77.4998,80.5465,81.7905,82.6989,82.7173,83.8577,84.8031,86.0076,86.413,86.4964,92.2925,97.0857,101.143,102.995,108.814,109.132,110.412,119.531,138.671,143.561,148.887,157.074,176.068,195.921,1268.16,1672.17,2067.12,2152.24,2496.49,3919.82,150,299790
-58.4254,0.937007,0.237581,3,11,0,60.8588,0.261651,67.6863,0.00387567,67.6863,0.261651,0.00387567,3.26075e+07,1.37013e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.8751,23.851,23.7939,23.8204,23.8748,23.8,23.7439,23.817,23.8147,23.7981,23.8035,23.7928,23.792,23.7607,23.7925,23.8286,23.8006,23.7951,23.8061,23.7958,23.8161,23.7897,23.8149,23.7732,23.766,23.8082,23.8113,23.7799,23.6958,69.7144,70.3358,71.3031,73.0096,73.3293,74.0536,74.0903,76.7784,77.1814,80.2238,81.4736,82.3891,82.4076,83.5603,84.5187,85.7433,86.1565,86.2415,92.2007,97.2014,101.486,103.458,109.719,110.064,111.456,121.513,143.452,149.241,155.632,165.633,189.67,216.045,1253.13,1652.1,2040.74,2124.2,2460.06,3774.3,150,299790
