# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
1.45665,0.957122,0.0253127,4,15,0,-0.69297,69.2386,0.0470363,0.291051,0.692386,0.0470363,0.244015,4.15e-05,8.6567e-05,0.708862,0.692386,0.0470363,0.244015,8.6567e-05,0.708862,0.060563,0.547917,1091.35,0,0,3.2176,3.2176,0.0335378,301.403,1.73587,0.0225491,-0.16702,-0.00483092,0.000269088
0.769591,0.997837,0.0253127,4,15,0,-0.339214,69.0851,0.0464651,0.288972,0.690851,0.0464651,0.242507,4.15e-05,8.69521e-05,0.710941,0.690851,0.0464651,0.242507,8.69521e-05,0.710941,0.0613352,0.548269,1091.74,0,0,3.22672,3.22672,0.0336046,301.656,1.73456,0.0221766,0.0862864,-0.00614023,-0.000103392
-0.971562,0.986667,0.0253127,3,7,0,1.2385,69.0559,0.046172,0.28893,0.690559,0.046172,0.242758,4.15e-05,8.70256e-05,0.710983,0.690559,0.046172,0.242758,8.70256e-05,0.710983,0.0616701,0.548417,1091.96,0,0,3.22691,3.22691,0.0336171,301.561,1.73453,0.0220181,-0.00883986,-0.00616786,-0.000261892
0.246112,1,0.0253127,2,3,0,1.0881,69.065,0.0463011,0.289053,0.69065,0.0463011,0.242752,4.15e-05,8.70027e-05,0.71086,0.69065,0.0463011,0.242752,8.70027e-05,0.71086,0.0615272,0.548354,1091.87,0,0,3.22636,3.22636,0.0336079,301.593,1.73461,0.0220855,0.0227339,-0.00609173,-0.000194496
-1.6864,0.91098,0.0253127,3,7,0,3.4368,69.0218,0.046333,0.288867,0.690218,0.046333,0.242534,4.15e-05,8.71116e-05,0.711046,0.690218,0.046333,0.242534,8.71116e-05,0.711046,0.0615536,0.548366,1091.87,0,0,3.22716,3.22716,0.0336044,301.7,1.73448,0.0220731,0.129869,-0.00621715,-0.000206949
-0.23729,0.962017,0.0253127,2,3,0,2.18369,69.0414,0.046246,0.289601,0.690414,0.046246,0.243355,4.15e-05,8.70622e-05,0.710312,0.690414,0.046246,0.243355,8.70622e-05,0.710312,0.0616149,0.548393,1091.95,0,0,3.22393,3.22393,0.033591,301.517,1.73494,0.0220441,-0.0525704,-0.00575653,-0.000235897
0.645785,1,0.0253127,4,15,0,1.68928,69.1731,0.047309,0.292329,0.691731,0.047309,0.24502,4.15e-05,8.67308e-05,0.707584,0.691731,0.047309,0.24502,8.67308e-05,0.707584,0.0603837,0.547834,1091.26,0,0,3.21198,3.21198,0.0334749,301.442,1.73663,0.022637,-0.128443,-0.00406576,0.000357007
0.0820852,0.990489,0.0253127,5,55,0,1.3978,68.4593,0.0469545,0.296871,0.684593,0.0469545,0.249916,4.15e-05,8.8549e-05,0.703041,0.684593,0.0469545,0.249916,8.8549e-05,0.703041,0.0616958,0.548428,1092.1,0,0,3.19209,3.19209,0.0332462,301.636,1.73924,0.022006,0.0663992,-0.00146104,-0.000273972
2.49315,0.997826,0.0253127,3,7,0,0.119984,68.532,0.0472148,0.297156,0.68532,0.0472148,0.249941,4.15e-05,8.83611e-05,0.702756,0.68532,0.0472148,0.249941,8.83611e-05,0.702756,0.0613384,0.54827,1091.89,0,0,3.1909,3.1909,0.0332363,301.613,1.73942,0.0221751,0.0434058,-0.00127763,-0.000104935
0.360124,0.682532,0.0253127,6,67,0,2.71456,69.4195,0.0462911,0.287325,0.694195,0.0462911,0.241034,4.15e-05,8.61162e-05,0.712589,0.694195,0.0462911,0.241034,8.61162e-05,0.712589,0.0610605,0.548145,1091.6,0,0,3.23419,3.23419,0.0337185,301.333,1.73361,0.022308,-0.237093,-0.00708744,2.79966e-05
2.69166,1,0.0253127,2,3,0,-0.578614,69.4185,0.0465071,0.287345,0.694185,0.0465071,0.240838,4.15e-05,8.61187e-05,0.712569,0.694185,0.0465071,0.240838,8.61187e-05,0.712569,0.0608459,0.548048,1091.46,0,0,3.23409,3.23409,0.0337057,301.439,1.73362,0.0224115,-0.131297,-0.00707873,0.000131468
2.94747,0.991008,0.0253127,6,103,0,-2.14345,68.8197,0.0471269,0.294986,0.688197,0.0471269,0.247859,4.15e-05,8.76239e-05,0.704926,0.688197,0.0471269,0.247859,8.76239e-05,0.704926,0.0610355,0.548134,1091.69,0,0,3.20032,3.20032,0.0333503,301.47,1.73818,0.02232,-0.100382,-0.00252211,4.00107e-05
2.51148,0.958126,0.0253127,3,11,0,-1.99881,68.8545,0.0474461,0.295012,0.688545,0.0474461,0.247566,4.15e-05,8.75354e-05,0.7049,0.688545,0.0474461,0.247566,8.75354e-05,0.7049,0.0606761,0.54797,1091.46,0,0,3.20021,3.20021,0.0333379,301.571,1.7382,0.0224939,0.00135749,-0.00250405,0.000213902
2.71412,0.874766,0.0253127,5,47,0,-0.549218,68.9582,0.0467213,0.291705,0.689582,0.0467213,0.244983,4.15e-05,8.72723e-05,0.708208,0.689582,0.0467213,0.244983,8.72723e-05,0.708208,0.0612504,0.548231,1091.76,0,0,3.21463,3.21463,0.0334898,301.557,1.73621,0.022217,-0.0134208,-0.00448653,-6.29701e-05
2.72965,0.99559,0.0253127,6,87,0,-1.37326,68.883,0.0473758,0.294845,0.68883,0.0473758,0.247469,4.15e-05,8.74628e-05,0.705068,0.68883,0.0473758,0.247469,8.74628e-05,0.705068,0.0607063,0.547984,1091.48,0,0,3.20095,3.20095,0.0333512,301.52,1.7381,0.0224792,-0.0497364,-0.00259806,0.000199221
2.1493,0.867626,0.0253127,6,79,0,0.0252115,69.2733,0.0465997,0.287764,0.692733,0.0465997,0.241165,4.15e-05,8.64802e-05,0.712149,0.692733,0.0465997,0.241165,8.64802e-05,0.712149,0.0609479,0.548094,1091.49,0,0,3.23216,3.23216,0.033664,301.631,1.73385,0.0223622,0.0614045,-0.00685104,8.21893e-05
1.72741,0.889687,0.0253127,2,3,0,-0.859981,69.2968,0.0462754,0.287682,0.692968,0.0462754,0.241407,4.15e-05,8.64214e-05,0.712231,0.692968,0.0462754,0.241407,8.64214e-05,0.712231,0.0612406,0.548226,1091.7,0,0,3.23255,3.23255,0.0336884,301.449,1.73381,0.0222217,-0.121032,-0.00689162,-5.83159e-05
2.11459,1,0.0253127,2,3,0,-1.58763,69.2864,0.0466124,0.287668,0.692864,0.0466124,0.241055,4.15e-05,8.64474e-05,0.712246,0.692864,0.0466124,0.241055,8.64474e-05,0.712246,0.0609176,0.54808,1091.47,0,0,3.23259,3.23259,0.0336683,301.633,1.73379,0.0223768,0.0633527,-0.00690852,9.67979e-05
2.70842,0.995884,0.0253127,6,91,0,-1.7687,69.0633,0.0467319,0.291418,0.690633,0.0467319,0.244686,4.15e-05,8.70069e-05,0.708495,0.690633,0.0467319,0.244686,8.70069e-05,0.708495,0.0610981,0.548162,1091.68,0,0,3.21593,3.21593,0.033515,301.452,1.73606,0.0222899,-0.118484,-0.0046392,9.90535e-06
1.15277,0.961843,0.0253127,3,7,0,-0.728809,69.0307,0.0466801,0.290024,0.690307,0.0466801,0.243344,4.15e-05,8.7089e-05,0.709889,0.690307,0.0466801,0.243344,8.7089e-05,0.709889,0.0611936,0.548205,1091.67,0,0,3.22204,3.22204,0.033553,301.683,1.7352,0.0222442,0.112694,-0.00550466,-3.58426e-05
2.46345,1,0.0253127,3,7,0,-0.876816,69.0512,0.0468938,0.290805,0.690512,0.0468938,0.243911,4.15e-05,8.70375e-05,0.709108,0.690512,0.0468938,0.243911,8.70375e-05,0.709108,0.060954,0.548097,1091.55,0,0,3.21861,3.21861,0.0335219,301.641,1.73568,0.0223592,0.0705639,-0.00502157,7.92388e-05
2.86579,0.909668,0.0253127,2,7,0,-1.65547,69.0576,0.046659,0.290855,0.690576,0.046659,0.244196,4.15e-05,8.70212e-05,0.709058,0.690576,0.046659,0.244196,8.70212e-05,0.709058,0.0611784,0.548198,1091.71,0,0,3.2184,3.2184,0.0335344,301.508,1.73571,0.0222514,-0.0617949,-0.00498557,-2.8564e-05
2.88756,0.998261,0.0253127,3,7,0,-2.51951,69.051,0.0466872,0.290635,0.69051,0.0466872,0.243948,4.15e-05,8.70379e-05,0.709278,0.69051,0.0466872,0.243948,8.70379e-05,0.709278,0.0611592,0.54819,1091.68,0,0,3.21936,3.21936,0.0335382,301.565,1.73558,0.0222607,-0.00535837,-0.00512285,-1.93419e-05
3.00777,0.97333,0.0253127,5,55,0,-1.6099,69.3827,0.0464777,0.287204,0.693827,0.0464777,0.240726,4.15e-05,8.62077e-05,0.71271,0.693827,0.0464777,0.240726,8.62077e-05,0.71271,0.0609232,0.548083,1091.49,0,0,3.23471,3.23471,0.0337056,301.497,1.73353,0.0223741,-0.0726439,-0.00717429,9.41249e-05
3.21549,0.987754,0.0253127,6,123,0,-2.67933,69.0923,0.0469066,0.290917,0.690923,0.0469066,0.244011,4.15e-05,8.69339e-05,0.708996,0.690923,0.0469066,0.244011,8.69339e-05,0.708996,0.0608862,0.548066,1091.52,0,0,3.21813,3.21813,0.0335247,301.57,1.73576,0.022392,0.000340253,-0.00494374,0.000111993
3.02123,0.92091,0.0253127,5,63,0,-1.83281,68.9961,0.0469581,0.292744,0.689961,0.0469581,0.245786,4.15e-05,8.71763e-05,0.707169,0.689961,0.0469581,0.245786,8.71763e-05,0.707169,0.0609644,0.548102,1091.61,0,0,3.21011,3.21011,0.0334531,301.463,1.73685,0.0223542,-0.107396,-0.00384541,7.4235e-05
2.89701,0.870942,0.0253127,4,31,0,-1.23272,68.8283,0.0468975,0.293598,0.688283,0.0468975,0.246701,4.15e-05,8.76021e-05,0.706314,0.688283,0.0468975,0.246701,8.76021e-05,0.706314,0.0612507,0.548231,1091.79,0,0,3.20633,3.20633,0.033404,301.55,1.73734,0.0222169,-0.0195871,-0.00336022,-6.31137e-05
3.00825,0.970165,0.0253127,2,3,0,-2.61563,68.8368,0.0469768,0.29349,0.688368,0.0469768,0.246514,4.15e-05,8.75803e-05,0.706422,0.688368,0.0469768,0.246514,8.75803e-05,0.706422,0.0611605,0.54819,1091.73,0,0,3.2068,3.2068,0.0334042,301.593,1.73727,0.02226,0.0227113,-0.00342527,-1.99914e-05
2.3714,0.887423,0.0253127,5,63,0,-1.79807,68.7907,0.0474798,0.295453,0.687907,0.0474798,0.247973,4.15e-05,8.76978e-05,0.704459,0.687907,0.0474798,0.247973,8.76978e-05,0.704459,0.060729,0.547994,1091.49,0,0,3.19829,3.19829,0.033313,301.615,1.73845,0.0224682,0.0452996,-0.00225166,0.000188207
0.272287,0.821028,0.0253127,6,87,0,1.14734,68.585,0.0475482,0.296768,0.68585,0.0475482,0.24922,4.15e-05,8.82245e-05,0.703144,0.68585,0.0475482,0.24922,8.82245e-05,0.703144,0.0609396,0.54809,1091.62,0,0,3.19256,3.19256,0.0332381,301.754,1.7392,0.0223662,0.184385,-0.00150462,8.62165e-05
3.21863,0.993935,0.0253127,2,7,0,0.463739,68.6023,0.0473833,0.297306,0.686023,0.0473833,0.249922,4.15e-05,8.81803e-05,0.702606,0.686023,0.0473833,0.249922,8.81803e-05,0.702606,0.0610775,0.548153,1091.74,0,0,3.19028,3.19028,0.0332346,301.57,1.73953,0.0222998,0.000437806,-0.00117476,1.9836e-05
3.10022,0.999848,0.0253127,6,127,0,-2.17083,69.3539,0.046554,0.287592,0.693539,0.046554,0.241038,4.15e-05,8.62793e-05,0.712322,0.693539,0.046554,0.241038,8.62793e-05,0.712322,0.0608856,0.548066,1091.47,0,0,3.23296,3.23296,0.0336851,301.518,1.73376,0.0223923,-0.0519114,-0.00693988,0.00011229
2.46991,0.909073,0.0253127,2,7,0,-2.03947,69.3206,0.0465576,0.28735,0.693206,0.0465576,0.240793,4.15e-05,8.63623e-05,0.712564,0.693206,0.0465576,0.240793,8.63623e-05,0.712564,0.0609265,0.548084,1091.48,0,0,3.23403,3.23403,0.0336864,301.605,1.7336,0.0223725,0.0348476,-0.00709812,9.25102e-05
0.61429,0.792155,0.0253127,6,91,0,1.05,68.8412,0.0470834,0.295429,0.688412,0.0470834,0.248346,4.15e-05,8.75693e-05,0.704483,0.688412,0.0470834,0.248346,8.75693e-05,0.704483,0.0610494,0.54814,1091.73,0,0,3.19842,3.19842,0.0333435,301.352,1.73845,0.0223133,-0.218042,-0.00224832,3.33055e-05
-0.377283,0.998669,0.0253127,3,7,0,1.65851,68.8256,0.0473756,0.296683,0.688256,0.0473756,0.249308,4.15e-05,8.76088e-05,0.703229,0.688256,0.0473756,0.249308,8.76088e-05,0.703229,0.0607837,0.548019,1091.59,0,0,3.19303,3.19303,0.0332894,301.333,1.7392,0.0224416,-0.236689,-0.00149954,0.000161648
1.99944,1,0.0253127,5,47,0,0.663047,69.0225,0.0469961,0.293057,0.690225,0.0469961,0.246061,4.15e-05,8.71098e-05,0.706856,0.690225,0.0469961,0.246061,8.71098e-05,0.706856,0.0608915,0.548069,1091.59,0,0,3.20875,3.20875,0.0334463,301.397,1.73705,0.0223894,-0.173459,-0.00364862,0.000109425
2.32572,0.999922,0.0253127,2,5,0,-1.52776,69.0098,0.0469528,0.292927,0.690098,0.0469528,0.245974,4.15e-05,8.71418e-05,0.706986,0.690098,0.0469528,0.245974,8.71418e-05,0.706986,0.0609513,0.548096,1091.62,0,0,3.20932,3.20932,0.0334503,301.413,1.73697,0.0223606,-0.156943,-0.00373048,8.05713e-05
2.44928,0.997291,0.0253127,2,7,0,-2.0183,68.9772,0.0470823,0.29212,0.689772,0.0470823,0.245038,4.15e-05,8.72242e-05,0.707793,0.689772,0.0470823,0.245038,8.72242e-05,0.707793,0.0608674,0.548057,1091.51,0,0,3.21282,3.21282,0.0334612,301.644,1.73647,0.0224011,0.0739923,-0.0042334,0.000121088
2.21932,0.976172,0.0253127,2,7,0,-1.56163,68.9967,0.0469511,0.293082,0.689967,0.0469511,0.246131,4.15e-05,8.71748e-05,0.706831,0.689967,0.0469511,0.246131,8.71748e-05,0.706831,0.0609705,0.548104,1091.63,0,0,3.20864,3.20864,0.0334438,301.408,1.73706,0.0223513,-0.161907,-0.00363852,7.12892e-05
2.90117,0.999028,0.0253127,4,15,0,-1.89252,68.9868,0.0472131,0.293408,0.689868,0.0472131,0.246195,4.15e-05,8.71998e-05,0.706505,0.689868,0.0472131,0.246195,8.71998e-05,0.706505,0.0607262,0.547993,1091.47,0,0,3.20721,3.20721,0.0334184,301.503,1.73725,0.0224696,-0.0672464,-0.00344633,0.000189569
2.31104,0.915334,0.0253127,5,63,0,0.44791,68.6895,0.0469612,0.29545,0.686895,0.0469612,0.248489,4.15e-05,8.79565e-05,0.704462,0.686895,0.0469612,0.248489,8.79565e-05,0.704462,0.0613755,0.548287,1091.9,0,0,3.19828,3.19828,0.0333245,301.511,1.73843,0.0221574,-0.059413,-0.00226757,-0.000122566
0.771161,0.933883,0.0253127,3,15,0,-0.24992,68.7812,0.0473899,0.296901,0.687812,0.0473899,0.249511,4.15e-05,8.77221e-05,0.703011,0.687812,0.0473899,0.249511,8.77221e-05,0.703011,0.0608294,0.54804,1091.62,0,0,3.19208,3.19208,0.0332751,301.373,1.73932,0.0224194,-0.197232,-0.00137832,0.000139449
1.82033,0.859573,0.0253127,2,3,0,-0.0274603,68.7785,0.0476438,0.296689,0.687785,0.0476438,0.249045,4.15e-05,8.7729e-05,0.703223,0.687785,0.0476438,0.249045,8.7729e-05,0.703223,0.0605862,0.547928,1091.44,0,0,3.19298,3.19298,0.033267,301.532,1.73919,0.0225378,-0.0384395,-0.00151095,0.000257762
2.23226,0.675186,0.0253127,2,3,0,1.3534,68.8071,0.047467,0.296249,0.688071,0.047467,0.248782,4.15e-05,8.7656e-05,0.703663,0.688071,0.047467,0.248782,8.7656e-05,0.703663,0.0607194,0.54799,1091.52,0,0,3.19488,3.19488,0.0332937,301.468,1.73893,0.0224728,-0.101752,-0.00176677,0.000192849
0.254702,0.783916,0.0253127,3,7,0,-0.0656385,68.8185,0.0477557,0.296094,0.688185,0.0477557,0.248338,4.15e-05,8.76268e-05,0.703819,0.688185,0.0477557,0.248338,8.76268e-05,0.703819,0.0604243,0.547853,1091.32,0,0,3.19554,3.19554,0.0332844,301.616,1.73884,0.0226171,0.0456144,-0.00186287,0.00033708
0.0903738,0.9977,0.0253127,4,31,0,0.257786,68.7892,0.0465804,0.293466,0.687892,0.0465804,0.246886,4.15e-05,8.77017e-05,0.706446,0.687892,0.0465804,0.246886,8.77017e-05,0.706446,0.0616201,0.548395,1092.03,0,0,3.20689,3.20689,0.0334185,301.473,1.73726,0.0220416,-0.0974112,-0.00344403,-0.00023837
1.00133,0.9079,0.0253127,4,19,0,1.15036,69.0127,0.0474835,0.293506,0.690127,0.0474835,0.246023,4.15e-05,8.71344e-05,0.706407,0.690127,0.0474835,0.246023,8.71344e-05,0.706407,0.0604281,0.547855,1091.28,0,0,3.20679,3.20679,0.033405,301.584,1.73732,0.0226152,0.0136541,-0.00338492,0.000335221
2.25952,1,0.0253127,2,3,0,-1.05664,69.0074,0.0473392,0.293452,0.690074,0.0473392,0.246113,4.15e-05,8.71478e-05,0.70646,0.690074,0.0473392,0.246113,8.71478e-05,0.70646,0.0605753,0.547923,1091.38,0,0,3.20702,3.20702,0.0334136,301.528,1.73728,0.0225431,-0.0416836,-0.0034165,0.000263075
-0.559621,0.888138,0.0253127,6,87,0,3.96218,67.6568,0.0487058,0.31036,0.676568,0.0487058,0.261654,4.15e-05,9.0662e-05,0.689549,0.676568,0.0487058,0.261654,9.0662e-05,0.689549,0.061088,0.548158,1091.94,0,0,3.1358,3.1358,0.0326508,301.72,1.74695,0.0222948,0.150359,0.00625415,1.47966e-05
-2.81422,0.853842,0.0253127,3,7,0,3.0261,67.7378,0.0483892,0.310795,0.677378,0.0483892,0.262405,4.15e-05,9.04454e-05,0.689115,0.677378,0.0483892,0.262405,9.04454e-05,0.689115,0.0612799,0.548244,1092.12,0,0,3.1341,3.1341,0.0326686,301.392,1.74723,0.0222029,-0.178189,0.00652592,-7.70671e-05
-2.22045,1,0.0253127,3,11,0,3.25891,67.624,0.0482164,0.311026,0.67624,0.0482164,0.262809,4.15e-05,9.075e-05,0.688883,0.67624,0.0482164,0.262809,9.075e-05,0.688883,0.0616037,0.548388,1092.31,0,0,3.13313,3.13313,0.0326527,301.446,1.74734,0.0220494,-0.124307,0.00663572,-0.000230602
-0.512587,0.769896,0.0253127,2,3,0,5.74598,67.6069,0.0486246,0.310503,0.676069,0.0486246,0.261879,4.15e-05,9.0796e-05,0.689406,0.676069,0.0486246,0.261879,9.0796e-05,0.689406,0.0612342,0.548224,1092.02,0,0,3.13521,3.13521,0.032643,301.736,1.74703,0.0222248,0.165579,0.00632646,-5.52208e-05
-0.953374,0.994194,0.0253127,4,23,0,1.87279,67.5005,0.0484297,0.310945,0.675005,0.0484297,0.262515,4.15e-05,9.10824e-05,0.688964,0.675005,0.0484297,0.262515,9.10824e-05,0.688964,0.0615683,0.548372,1092.24,0,0,3.1334,3.1334,0.0326237,301.74,1.74726,0.0220661,0.169571,0.00655847,-0.000213922
-0.837978,0.998742,0.0253127,2,3,0,1.29102,67.4927,0.0482825,0.310967,0.674927,0.0482825,0.262685,4.15e-05,9.11035e-05,0.688942,0.674927,0.0482825,0.262685,9.11035e-05,0.688942,0.0617215,0.548439,1092.34,0,0,3.13331,3.13331,0.0326293,301.679,1.74727,0.0219939,0.109118,0.00657193,-0.000286082
-1.80288,0.883975,0.0253127,2,3,0,2.22222,67.484,0.0481118,0.310943,0.67484,0.0481118,0.262831,4.15e-05,9.11268e-05,0.688966,0.67484,0.0481118,0.262831,9.11268e-05,0.688966,0.0618995,0.548517,1092.46,0,0,3.13341,3.13341,0.0326372,301.616,1.74726,0.0219106,0.0455315,0.00655874,-0.000369432
-0.985829,0.999389,0.0253127,3,15,0,2.29252,67.5138,0.0483107,0.31052,0.675138,0.0483107,0.26221,4.15e-05,9.10466e-05,0.689389,0.675138,0.0483107,0.26221,9.10466e-05,0.689389,0.0616649,0.548415,1092.29,0,0,3.13511,3.13511,0.0326433,301.723,1.74702,0.0220205,0.153447,0.00632046,-0.000259476
-0.282919,0.960097,0.0253127,4,31,0,3.64012,67.8894,0.0484073,0.308709,0.678894,0.0484073,0.260302,4.15e-05,9.00419e-05,0.691201,0.678894,0.0484073,0.260302,9.00419e-05,0.691201,0.0610547,0.548143,1091.93,0,0,3.14257,3.14257,0.0327485,301.47,1.74606,0.0223108,-0.100434,0.00536174,3.07808e-05
0.113148,0.933533,0.0253127,4,15,0,2.82672,67.6654,0.0481063,0.308824,0.676654,0.0481063,0.260718,4.15e-05,9.06389e-05,0.691085,0.676654,0.0481063,0.260718,9.06389e-05,0.691085,0.0616534,0.54841,1092.27,0,0,3.14202,3.14202,0.0327242,301.641,1.74608,0.022026,0.0705873,0.00538304,-0.000254021
0.696549,0.833332,0.0253127,5,35,0,1.90711,68.0314,0.047576,0.303685,0.680314,0.047576,0.256109,4.15e-05,8.96664e-05,0.696225,0.680314,0.047576,0.256109,8.96664e-05,0.696225,0.0616673,0.548416,1092.21,0,0,3.16324,3.16324,0.032952,301.578,1.74318,0.0220194,0.00761485,0.00248432,-0.000260568
1.21311,0.987167,0.0253127,4,15,0,1.82746,68.0083,0.0483298,0.305996,0.680083,0.0483298,0.257666,4.15e-05,8.97272e-05,0.693914,0.680083,0.0483298,0.257666,8.97272e-05,0.693914,0.0609666,0.548103,1091.8,0,0,3.15368,3.15368,0.0328456,301.641,1.74452,0.0223532,0.0712613,0.00381784,7.31622e-05
1.13981,0.956305,0.0253127,2,3,0,-0.598614,68.0105,0.0481532,0.306378,0.680105,0.0481532,0.258224,4.15e-05,8.97213e-05,0.693533,0.680105,0.0481532,0.258224,8.97213e-05,0.693533,0.0611335,0.548178,1091.94,0,0,3.15212,3.15212,0.0328447,301.5,1.74474,0.022273,-0.0701118,0.00404316,-7.04661e-06
0.228753,0.959012,0.0253127,4,15,0,0.452441,67.9999,0.0485234,0.306961,0.679999,0.0485234,0.258438,4.15e-05,8.97493e-05,0.692949,0.679999,0.0485234,0.258438,8.97493e-05,0.692949,0.0607928,0.548023,1091.72,0,0,3.14972,3.14972,0.0328078,301.609,1.74507,0.0224372,0.0391604,0.00437369,0.000157193
0.164209,0.946656,0.0253127,5,51,0,2.08273,68.3309,0.0479429,0.303012,0.683309,0.0479429,0.255069,4.15e-05,8.88819e-05,0.696899,0.683309,0.0479429,0.255069,8.88819e-05,0.696899,0.0609004,0.548073,1091.75,0,0,3.16614,3.16614,0.0330006,301.411,1.74285,0.0223851,-0.159387,0.00214915,0.000105101
-0.241372,0.989633,0.0253127,5,35,0,1.70036,68.0357,0.0477964,0.303081,0.680357,0.0477964,0.255285,4.15e-05,8.96549e-05,0.696829,0.680357,0.0477964,0.255285,8.96549e-05,0.696829,0.0614453,0.548318,1092.03,0,0,3.16574,3.16574,0.0329579,301.763,1.74283,0.0221243,0.192833,0.00212661,-0.000155701
0.740125,0.991039,0.0253127,4,31,0,1.18651,68.0234,0.0476266,0.303413,0.680234,0.0476266,0.255787,4.15e-05,8.96873e-05,0.696497,0.680234,0.0476266,0.255787,8.96873e-05,0.696497,0.0616284,0.548399,1092.17,0,0,3.16436,3.16436,0.0329556,301.652,1.74302,0.0220377,0.0824014,0.00232203,-0.000242266
1.51088,1,0.0253127,3,7,0,-0.713003,68.0382,0.0477358,0.303765,0.680382,0.0477358,0.25603,4.15e-05,8.96483e-05,0.696145,0.680382,0.0477358,0.25603,8.96483e-05,0.696145,0.061501,0.548342,1092.1,0,0,3.1629,3.1629,0.0329426,301.632,1.74323,0.0220979,0.0621265,0.00253035,-0.000182119
0.92797,0.991975,0.0253127,3,7,0,-0.860526,68.0147,0.047668,0.303671,0.680147,0.047668,0.256003,4.15e-05,8.97102e-05,0.696239,0.680147,0.047668,0.256003,8.97102e-05,0.696239,0.0615997,0.548386,1092.15,0,0,3.16329,3.16329,0.0329449,301.648,1.74317,0.0220513,0.0780246,0.0024707,-0.000228744
0.15552,0.812239,0.0253127,6,95,0,2.39647,69.6138,0.0468359,0.285726,0.696138,0.0468359,0.23889,4.15e-05,8.56361e-05,0.714188,0.696138,0.0468359,0.23889,8.56361e-05,0.714188,0.0602619,0.547777,1091.05,0,0,3.24142,3.24142,0.0337675,301.568,1.73265,0.0226971,-0.00195713,-0.00805418,0.000417058
1.28464,1,0.0253127,4,23,0,0.544706,69.6415,0.0459109,0.282758,0.696415,0.0459109,0.236847,4.15e-05,8.55681e-05,0.717156,0.696415,0.0459109,0.236847,8.55681e-05,0.717156,0.061147,0.548184,1091.55,0,0,3.2549,3.2549,0.0339133,301.521,1.73079,0.0222665,-0.0493038,-0.00990732,-1.35104e-05
2.04164,0.987715,0.0253127,3,15,0,0.603407,69.6771,0.046043,0.282866,0.696771,0.046043,0.236823,4.15e-05,8.54807e-05,0.717049,0.696771,0.046043,0.236823,8.54807e-05,0.717049,0.0609661,0.548102,1091.44,0,0,3.25442,3.25442,0.0339086,301.519,1.73087,0.0223534,-0.0513275,-0.00983333,7.34056e-05
0.435722,0.681663,0.0253127,2,7,0,0.855594,69.7064,0.0459122,0.283188,0.697064,0.0459122,0.237276,4.15e-05,8.54088e-05,0.716726,0.697064,0.0459122,0.237276,8.54088e-05,0.716726,0.0610591,0.548145,1091.53,0,0,3.25297,3.25297,0.0339112,301.361,1.73108,0.0223087,-0.209161,-0.00961982,2.86586e-05
2.20759,1,0.0253127,2,3,0,-0.355026,69.7,0.0460759,0.282841,0.697,0.0460759,0.236765,4.15e-05,8.54244e-05,0.717074,0.697,0.0460759,0.236765,8.54244e-05,0.717074,0.0609025,0.548074,1091.4,0,0,3.25454,3.25454,0.0339113,301.506,1.73086,0.0223841,-0.0641762,-0.00984438,0.000104116
2.29993,0.772506,0.0253127,2,3,0,-0.599065,69.726,0.046218,0.282966,0.69726,0.046218,0.236748,4.15e-05,8.53607e-05,0.716948,0.69726,0.046218,0.236748,8.53607e-05,0.716948,0.0607254,0.547992,1091.29,0,0,3.25398,3.25398,0.0339037,301.52,1.73094,0.0224699,-0.0497061,-0.00976141,0.000189913
