# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0272212
# Diagonal elements of inverse mass matrix:
# 6.04859e-05, 2.46337e-05, 5.36695e-05
3.34268,0.987555,0.0272212,6,79,0,-2.34854,68.798,0.0471513,0.294885,0.68798,0.0471513,0.247734,4.15e-05,8.76793e-05,0.705027,0.68798,0.0471513,0.247734,8.76793e-05,0.705027,0.0610407,0.548136,1091.69,0,0,3.20075,3.20075,0.0333483,301.528,1.73811,0.0223175,-0.0419059,-0.00258879,3.74815e-05
3.05217,0.957206,0.0272212,2,7,0,-2.81058,68.8066,0.0471193,0.295004,0.688066,0.0471193,0.247885,4.15e-05,8.76572e-05,0.704908,0.688066,0.0471193,0.247885,8.76572e-05,0.704908,0.0610606,0.548145,1091.71,0,0,3.20024,3.20024,0.033348,301.482,1.73819,0.0223079,-0.0877471,-0.00251412,2.79204e-05
2.2319,0.939645,0.0272212,6,103,0,0.871571,68.3653,0.0473978,0.300052,0.683653,0.0473978,0.252655,4.15e-05,8.87925e-05,0.699859,0.683653,0.0473978,0.252655,8.87925e-05,0.699859,0.0613851,0.548291,1091.98,0,0,3.17855,3.17855,0.0331174,301.524,1.74111,0.0221529,-0.045918,0.000414782,-0.000127113
2.3776,0.990341,0.0272212,2,7,0,-1.95258,68.3834,0.0477221,0.300055,0.683834,0.0477221,0.252333,4.15e-05,8.87456e-05,0.699857,0.683834,0.0477221,0.252333,8.87456e-05,0.699857,0.0610434,0.548138,1091.75,0,0,3.17854,3.17854,0.0331031,301.653,1.74111,0.0223162,0.083471,0.000414792,3.6219e-05
2.96267,0.999573,0.0272212,5,43,0,-2.05255,68.5748,0.0475239,0.2978,0.685748,0.0475239,0.250276,4.15e-05,8.82508e-05,0.702112,0.685748,0.0475239,0.250276,8.82508e-05,0.702112,0.060977,0.548107,1091.68,0,0,3.18816,3.18816,0.0332085,301.606,1.73981,0.0223482,0.036347,-0.000886333,6.81658e-05
2.35854,0.960605,0.0272212,6,95,0,-0.128843,69.0975,0.0466663,0.289731,0.690975,0.0466663,0.243065,4.15e-05,8.69207e-05,0.710182,0.690975,0.0466663,0.243065,8.69207e-05,0.710182,0.0611174,0.548171,1091.63,0,0,3.22336,3.22336,0.0335734,301.623,1.73503,0.0222807,0.0525995,-0.00567046,6.70273e-07
1.9908,0.947319,0.0272212,4,15,0,-1.25898,69.1396,0.0472147,0.291515,0.691396,0.0472147,0.2443,4.15e-05,8.68149e-05,0.708398,0.691396,0.0472147,0.2443,8.68149e-05,0.708398,0.0605203,0.547898,1091.31,0,0,3.21552,3.21552,0.0334982,301.564,1.73613,0.02257,-0.0056057,-0.00457058,0.000289983
2.19561,0.926632,0.0272212,1,3,0,-0.987606,69.1496,0.0470317,0.291756,0.691496,0.0470317,0.244724,4.15e-05,8.67899e-05,0.708157,0.691496,0.0470317,0.244724,8.67899e-05,0.708157,0.0606862,0.547974,1091.43,0,0,3.21448,3.21448,0.0335029,301.424,1.73628,0.022489,-0.146124,-0.00441762,0.000208984
2.85139,0.957333,0.0272212,5,47,0,-1.51451,68.9296,0.0468272,0.292115,0.689296,0.0468272,0.245288,4.15e-05,8.73447e-05,0.707798,0.689296,0.0468272,0.245288,8.73447e-05,0.707798,0.0611836,0.548201,1091.72,0,0,3.21282,3.21282,0.0334674,301.589,1.73646,0.0222489,0.0188625,-0.0042428,-3.10656e-05
3.29113,0.995479,0.0272212,6,95,0,-2.43244,68.7931,0.0471055,0.294795,0.687931,0.0471055,0.247689,4.15e-05,8.76916e-05,0.705117,0.687931,0.0471055,0.247689,8.76916e-05,0.705117,0.0610924,0.54816,1091.72,0,0,3.20113,3.20113,0.0333525,301.526,1.73806,0.0222927,-0.0439286,-0.00264374,1.26776e-05
3.39876,0.913658,0.0272212,4,31,0,3.03995,68.9754,0.0470154,0.292653,0.689754,0.0470154,0.245637,4.15e-05,8.72288e-05,0.70726,0.689754,0.0470154,0.245637,8.72288e-05,0.70726,0.0609358,0.548089,1091.58,0,0,3.21049,3.21049,0.0334491,301.534,1.73679,0.0223681,-0.0356011,-0.00390659,8.80528e-05
3.33183,0.998964,0.0272212,4,15,0,-3.31436,68.9959,0.0470589,0.292667,0.689959,0.0470589,0.245608,4.15e-05,8.7177e-05,0.707246,0.689959,0.0470589,0.245608,8.7177e-05,0.707246,0.0608654,0.548057,1091.54,0,0,3.21044,3.21044,0.0334497,301.524,1.73681,0.022402,-0.0461247,-0.00389391,0.000122035
2.70789,0.983316,0.0272212,3,15,0,-1.84125,69.0301,0.0472091,0.293014,0.690301,0.0472091,0.245805,4.15e-05,8.70905e-05,0.706899,0.690301,0.0472091,0.245805,8.70905e-05,0.706899,0.0606721,0.547968,1091.44,0,0,3.20894,3.20894,0.0334371,301.497,1.73702,0.0224959,-0.0733741,-0.00367706,0.000215886
2.61667,0.806211,0.0272212,6,75,0,0.42951,69.4325,0.0467302,0.287615,0.694325,0.0467302,0.240884,4.15e-05,8.6084e-05,0.712299,0.694325,0.0467302,0.240884,8.6084e-05,0.712299,0.0606061,0.547937,1091.31,0,0,3.23289,3.23289,0.0336876,301.489,1.73379,0.0225281,-0.0813226,-0.00691111,0.000248066
2.24648,0.875641,0.0272212,5,47,0,0.0625231,69.4224,0.0463614,0.286964,0.694224,0.0463614,0.240602,4.15e-05,8.61091e-05,0.71295,0.694224,0.0463614,0.240602,8.61091e-05,0.71295,0.0609862,0.548112,1091.54,0,0,3.2358,3.2358,0.0337258,301.419,1.73339,0.0223437,-0.151445,-0.00731361,6.37217e-05
3.0215,0.876668,0.0272212,5,47,0,-0.452154,69.2207,0.046868,0.289636,0.692207,0.046868,0.242768,4.15e-05,8.66117e-05,0.710277,0.692207,0.046868,0.242768,8.66117e-05,0.710277,0.0607524,0.548005,1091.42,0,0,3.22383,3.22383,0.0335855,301.558,1.735,0.0224568,-0.0123343,-0.00570499,0.000176816
1.76214,0.998184,0.0272212,6,79,0,0.110304,69.8699,0.0462359,0.281993,0.698699,0.0462359,0.235758,4.15e-05,8.50097e-05,0.717922,0.698699,0.0462359,0.235758,8.50097e-05,0.717922,0.0605174,0.547896,1091.16,0,0,3.25848,3.25848,0.033956,301.473,1.73035,0.0225714,-0.0971802,-0.0103484,0.000291406
2.99052,0.981765,0.0272212,5,63,0,-0.127671,69.4189,0.0465652,0.287215,0.694189,0.0465652,0.24065,4.15e-05,8.61177e-05,0.712699,0.694189,0.0465652,0.24065,8.61177e-05,0.712699,0.0607877,0.548021,1091.41,0,0,3.23467,3.23467,0.0337063,301.487,1.73354,0.0224397,-0.0833293,-0.0071605,0.000159707
2.94652,0.973886,0.0272212,2,3,0,-2.81108,69.4235,0.0466184,0.287181,0.694235,0.0466184,0.240563,4.15e-05,8.61063e-05,0.712733,0.694235,0.0466184,0.240563,8.61063e-05,0.712733,0.0607288,0.547994,1091.37,0,0,3.23482,3.23482,0.0337051,301.512,1.73352,0.0224683,-0.0583339,-0.00718158,0.000188305
2.75318,0.998538,0.0272212,3,7,0,-2.64909,69.4252,0.0467007,0.28756,0.694252,0.0467007,0.24086,4.15e-05,8.61021e-05,0.712353,0.694252,0.0467007,0.24086,8.61021e-05,0.712353,0.060645,0.547955,1091.33,0,0,3.23313,3.23313,0.0336896,301.493,1.73375,0.022509,-0.0772786,-0.006946,0.00022905
2.12643,0.819162,0.0272212,2,7,0,-0.812181,69.4225,0.046455,0.287404,0.694225,0.046455,0.240949,4.15e-05,8.61087e-05,0.71251,0.694225,0.046455,0.240949,8.61087e-05,0.71251,0.0608925,0.548069,1091.49,0,0,3.23383,3.23383,0.0337075,301.398,1.73366,0.0223889,-0.171952,-0.00704021,0.000108918
2.66555,0.921637,0.0272212,3,11,0,-1.36836,69.3543,0.0463838,0.287319,0.693543,0.0463838,0.240935,4.15e-05,8.62783e-05,0.712595,0.693543,0.0463838,0.240935,8.62783e-05,0.712595,0.0610549,0.548143,1091.58,0,0,3.23419,3.23419,0.0337027,301.474,1.73359,0.0223107,-0.0955264,-0.00710739,3.06857e-05
3.04633,0.989894,0.0272212,2,7,0,-2.32434,69.3563,0.0465366,0.28741,0.693563,0.0465366,0.240873,4.15e-05,8.62733e-05,0.712504,0.693563,0.0465366,0.240873,8.62733e-05,0.712504,0.0608997,0.548072,1091.47,0,0,3.23378,3.23378,0.0336918,301.534,1.73365,0.0223855,-0.0365,-0.00705243,0.000105453
2.07244,0.836006,0.0272212,3,11,0,-1.4442,69.3665,0.0467294,0.287398,0.693665,0.0467294,0.240668,4.15e-05,8.6248e-05,0.712516,0.693665,0.0467294,0.240668,8.6248e-05,0.712516,0.0606948,0.547978,1091.33,0,0,3.23383,3.23383,0.0336831,301.616,1.73364,0.0224848,0.0464637,-0.00706114,0.000204799
0.0219948,0.856393,0.0272212,2,3,0,0.04182,69.3627,0.0468615,0.287369,0.693627,0.0468615,0.240508,4.15e-05,8.62574e-05,0.712545,0.693627,0.0468615,0.240508,8.62574e-05,0.712545,0.0605695,0.54792,1091.25,0,0,3.23395,3.23395,0.0336759,301.692,1.73362,0.0225459,0.121989,-0.00708182,0.000265931
1.44659,1,0.0272212,1,1,0,-0.18596,69.3659,0.0467839,0.287406,0.693659,0.0467839,0.240622,4.15e-05,8.62494e-05,0.712507,0.693659,0.0467839,0.240622,8.62494e-05,0.712507,0.0606417,0.547954,1091.3,0,0,3.23379,3.23379,0.0336797,301.643,1.73364,0.0225107,0.0731018,-0.00705671,0.00023066
3.00455,0.761481,0.0272212,6,91,0,2.58909,68.4392,0.0475454,0.299449,0.684392,0.0475454,0.251903,4.15e-05,8.8601e-05,0.700463,0.684392,0.0475454,0.251903,8.8601e-05,0.700463,0.0611399,0.548181,1091.81,0,0,3.18112,3.18112,0.0331387,301.575,1.74077,0.0222699,0.00463658,6.9185e-05,-1.01041e-05
3.28546,0.997352,0.0272212,6,79,0,-2.44889,68.8179,0.0472411,0.295033,0.688179,0.0472411,0.247792,4.15e-05,8.76284e-05,0.70488,0.688179,0.0472411,0.247792,8.76284e-05,0.70488,0.0609257,0.548084,1091.62,0,0,3.20012,3.20012,0.0333425,301.521,1.7382,0.0223729,-0.048929,-0.00249628,9.29277e-05
3.37517,0.846091,0.0272212,2,3,0,-2.22785,68.8102,0.0471805,0.294788,0.688102,0.0471805,0.247608,4.15e-05,8.76481e-05,0.705124,0.688102,0.0471805,0.247608,8.76481e-05,0.705124,0.0609956,0.548116,1091.66,0,0,3.20117,3.20117,0.0333515,301.539,1.73805,0.0223392,-0.031183,-0.00264524,5.92224e-05
0.596009,0.473688,0.0272212,2,3,0,0.49057,68.8199,0.0475504,0.294881,0.688199,0.0475504,0.24733,4.15e-05,8.76234e-05,0.705032,0.688199,0.0475504,0.24733,8.76234e-05,0.705032,0.0606211,0.547944,1091.4,0,0,3.20076,3.20076,0.0333303,301.692,1.73811,0.0225207,0.121797,-0.00259305,0.000240719
-0.233274,0.971094,0.0272212,6,75,0,0.855358,69.1509,0.0463095,0.289681,0.691509,0.0463095,0.243372,4.15e-05,8.67866e-05,0.710232,0.691509,0.0463095,0.243372,8.67866e-05,0.710232,0.0614027,0.548299,1091.84,0,0,3.22362,3.22362,0.0336035,301.376,1.73502,0.0221445,-0.193509,-0.00568351,-0.000135509
0.470409,0.983192,0.0272212,6,107,0,3.14892,68.5764,0.0469835,0.297205,0.685764,0.0469835,0.250221,4.15e-05,8.82466e-05,0.702707,0.685764,0.0469835,0.250221,8.82466e-05,0.702707,0.061507,0.548345,1092.03,0,0,3.19072,3.19072,0.0332547,301.429,1.73947,0.022095,-0.140771,-0.00123462,-0.000184951
2.28835,0.997912,0.0272212,4,31,0,0.825957,68.7098,0.047163,0.296392,0.687098,0.047163,0.249229,4.15e-05,8.79045e-05,0.70352,0.687098,0.047163,0.249229,8.79045e-05,0.70352,0.0611484,0.548185,1091.79,0,0,3.19423,3.19423,0.0332901,301.44,1.739,0.0222658,-0.129515,-0.00169701,-1.42106e-05
3.00845,1,0.0272212,2,7,0,-2.28373,68.7114,0.0472233,0.296242,0.687114,0.0472233,0.249018,4.15e-05,8.79003e-05,0.70367,0.687114,0.0472233,0.249018,8.79003e-05,0.70367,0.0610868,0.548157,1091.74,0,0,3.19488,3.19488,0.0332914,301.49,1.73891,0.0222953,-0.0804949,-0.0017885,1.53267e-05
2.97233,0.997907,0.0272212,3,15,0,-2.48646,68.6614,0.0471636,0.295826,0.686614,0.0471636,0.248662,4.15e-05,8.80284e-05,0.704086,0.686614,0.0471636,0.248662,8.80284e-05,0.704086,0.0612133,0.548214,1091.8,0,0,3.19664,3.19664,0.0332982,301.595,1.73865,0.0222347,0.0245501,-0.00204974,-4.52593e-05
2.81181,0.954839,0.0272212,7,139,0,-2.00907,69.4223,0.046684,0.287528,0.694223,0.046684,0.240844,4.15e-05,8.61093e-05,0.712386,0.694223,0.046684,0.240844,8.61093e-05,0.712386,0.0606654,0.547965,1091.34,0,0,3.23327,3.23327,0.033691,301.494,1.73373,0.0224991,-0.0764869,-0.00696665,0.000219137
2.70242,0.900476,0.0272212,2,7,0,-0.436371,69.3802,0.0465589,0.286955,0.693802,0.0465589,0.240396,4.15e-05,8.62139e-05,0.712958,0.693802,0.0465589,0.240396,8.62139e-05,0.712958,0.0608456,0.548048,1091.43,0,0,3.23582,3.23582,0.0337079,301.579,1.73337,0.0224116,0.00913564,-0.00733139,0.000131643
-0.33893,0.719156,0.0272212,6,67,0,1.59526,69.3052,0.0461561,0.287759,0.693052,0.0461561,0.241603,4.15e-05,8.64006e-05,0.712155,0.693052,0.0461561,0.241603,8.64006e-05,0.712155,0.0613496,0.548275,1091.78,0,0,3.23221,3.23221,0.0336942,301.366,1.73386,0.0221697,-0.203831,-0.00683994,-0.000110255
-1.40333,0.950153,0.0272212,3,7,0,2.15557,69.3516,0.0460386,0.287069,0.693516,0.0460386,0.24103,4.15e-05,8.62849e-05,0.712845,0.693516,0.0460386,0.24103,8.62849e-05,0.712845,0.061406,0.5483,1091.81,0,0,3.23531,3.23531,0.0337289,301.345,1.73344,0.022143,-0.225031,-0.00725825,-0.000137044
2.04643,0.817679,0.0272212,2,3,0,3.13872,69.3102,0.0462967,0.286896,0.693102,0.0462967,0.240599,4.15e-05,8.63882e-05,0.713018,0.693102,0.0462967,0.240599,8.63882e-05,0.713018,0.0612013,0.548209,1091.64,0,0,3.23606,3.23606,0.0337127,301.56,1.73332,0.0222405,-0.0103346,-0.00737997,-3.95177e-05
2.87661,0.989176,0.0272212,3,7,0,-1.92036,69.33,0.0464379,0.28753,0.6933,0.0464379,0.241092,4.15e-05,8.63387e-05,0.712384,0.6933,0.0464379,0.241092,8.63387e-05,0.712384,0.0610333,0.548133,1091.56,0,0,3.23323,3.23323,0.0336894,301.504,1.73372,0.0223211,-0.0656175,-0.00698184,4.10646e-05
3.19986,0.999396,0.0272212,6,103,0,-2.24052,68.8225,0.0471889,0.294979,0.688225,0.0471889,0.24779,4.15e-05,8.76167e-05,0.704933,0.688225,0.0471889,0.24779,8.76167e-05,0.704933,0.0609707,0.548105,1091.65,0,0,3.20035,3.20035,0.0333476,301.497,1.73817,0.0223512,-0.0731445,-0.00252698,7.11854e-05
2.41945,0.93055,0.0272212,6,91,0,-2.06127,69.0091,0.0469735,0.292965,0.690091,0.0469735,0.245991,4.15e-05,8.71436e-05,0.706948,0.690091,0.0469735,0.245991,8.71436e-05,0.706948,0.0609318,0.548087,1091.61,0,0,3.20915,3.20915,0.033448,301.419,1.73699,0.02237,-0.151394,-0.0037078,8.99696e-05
2.52608,0.997921,0.0272212,3,11,0,-1.95832,68.9258,0.0467391,0.292504,0.689258,0.0467391,0.245765,4.15e-05,8.73544e-05,0.707409,0.689258,0.0467391,0.245765,8.73544e-05,0.707409,0.0612764,0.548242,1091.8,0,0,3.21113,3.21113,0.0334603,301.493,1.7367,0.0222046,-0.0767118,-0.00400397,-7.53669e-05
2.46292,0.984888,0.0272212,6,111,0,-1.48111,69.2538,0.0464055,0.288294,0.692538,0.0464055,0.241889,4.15e-05,8.65289e-05,0.711619,0.692538,0.0464055,0.241889,8.65289e-05,0.711619,0.0611679,0.548194,1091.66,0,0,3.2298,3.2298,0.033656,301.483,1.73418,0.0222565,-0.0867378,-0.00652219,-2.35193e-05
1.50625,0.893445,0.0272212,5,47,0,-0.884765,69.4074,0.0469261,0.287924,0.694074,0.0469261,0.240998,4.15e-05,8.61463e-05,0.71199,0.694074,0.0469261,0.240998,8.61463e-05,0.71199,0.0604466,0.547863,1091.2,0,0,3.23149,3.23149,0.0336633,301.576,1.73397,0.0226061,0.00552347,-0.00672722,0.000326105
2.35732,0.876895,0.0272212,2,7,0,0.262701,69.3615,0.0463781,0.287484,0.693615,0.0463781,0.241106,4.15e-05,8.62604e-05,0.71243,0.693615,0.0463781,0.241106,8.62604e-05,0.71243,0.061051,0.548141,1091.58,0,0,3.23345,3.23345,0.0336993,301.436,1.7337,0.0223126,-0.133939,-0.0070026,3.25594e-05
3.01551,0.999535,0.0272212,6,87,0,-1.18613,68.9012,0.0471067,0.293163,0.689012,0.0471067,0.246056,4.15e-05,8.74167e-05,0.70675,0.689012,0.0471067,0.246056,8.74167e-05,0.70675,0.0609455,0.548093,1091.59,0,0,3.20824,3.20824,0.0334172,301.611,1.73709,0.0223633,0.0411607,-0.00361308,8.33421e-05
3.258,0.992211,0.0272212,2,7,0,-1.77915,68.9382,0.04714,0.29359,0.689382,0.04714,0.24645,4.15e-05,8.73229e-05,0.706323,0.689382,0.04714,0.24645,8.73229e-05,0.706323,0.0608631,0.548056,1091.56,0,0,3.2064,3.2064,0.0334092,301.51,1.73736,0.0224032,-0.0596824,-0.0033449,0.000123155
1.57577,0.830315,0.0272212,3,11,0,-0.416846,68.8581,0.0466652,0.292975,0.688581,0.0466652,0.24631,4.15e-05,8.75262e-05,0.706937,0.688581,0.0466652,0.24631,8.75262e-05,0.706937,0.0614417,0.548316,1091.91,0,0,3.20905,3.20905,0.0334395,301.486,1.73697,0.022126,-0.0840899,-0.00372976,-0.000153989
1.12803,0.956841,0.0272212,4,31,0,-0.690912,68.8659,0.0470468,0.292611,0.688659,0.0470468,0.245565,4.15e-05,8.75063e-05,0.707301,0.688659,0.0470468,0.245565,8.75063e-05,0.707301,0.0610521,0.548141,1091.62,0,0,3.21063,3.21063,0.0334305,301.715,1.73674,0.022312,0.145294,-0.00395677,3.20411e-05
2.3873,1,0.0272212,1,3,0,-0.970229,68.8607,0.0468326,0.292634,0.688607,0.0468326,0.245801,4.15e-05,8.75195e-05,0.707279,0.688607,0.0468326,0.245801,8.75195e-05,0.707279,0.0612713,0.54824,1091.77,0,0,3.21053,3.21053,0.0334406,301.615,1.73676,0.0222071,0.0447145,-0.0039406,-7.29325e-05
0.82847,0.56606,0.0272212,2,3,0,0.420817,68.8715,0.0470515,0.292497,0.688715,0.0470515,0.245446,4.15e-05,8.74922e-05,0.707415,0.688715,0.0470515,0.245446,8.74922e-05,0.707415,0.06104,0.548136,1091.61,0,0,3.21113,3.21113,0.0334344,301.727,1.73667,0.0223178,0.156523,-0.00402545,3.78194e-05
2.61545,0.922218,0.0272212,2,3,0,-0.19713,68.871,0.0468692,0.29268,0.68871,0.0468692,0.245811,4.15e-05,8.74934e-05,0.707233,0.68871,0.0468692,0.245811,8.74934e-05,0.707233,0.061221,0.548218,1091.75,0,0,3.21034,3.21034,0.033439,301.611,1.73679,0.0222311,0.0407372,-0.00391084,-4.89345e-05
3.31467,0.997881,0.0272212,4,15,0,-2.05702,68.859,0.0470416,0.293978,0.68859,0.0470416,0.246936,4.15e-05,8.7524e-05,0.705934,0.68859,0.0470416,0.246936,8.7524e-05,0.705934,0.0610666,0.548148,1091.69,0,0,3.20469,3.20469,0.0333903,301.52,1.73758,0.0223051,-0.0502167,-0.00312443,2.50602e-05
3.35099,0.984333,0.0272212,5,55,0,-3.0721,68.7893,0.0472399,0.295149,0.687893,0.0472399,0.247909,4.15e-05,8.77015e-05,0.704764,0.687893,0.0472399,0.247909,8.77015e-05,0.704764,0.0609654,0.548102,1091.64,0,0,3.1996,3.1996,0.0333345,301.545,1.73827,0.0223538,-0.0248901,-0.00243234,7.37658e-05
3.2962,0.81443,0.0272212,2,7,0,-2.01644,68.7632,0.0471517,0.294953,0.687632,0.0471517,0.247801,4.15e-05,8.77679e-05,0.70496,0.687632,0.0471517,0.247801,8.77679e-05,0.70496,0.0610873,0.548157,1091.71,0,0,3.20044,3.20044,0.0333406,301.569,1.73814,0.0222951,-0.00112505,-0.00255555,1.51077e-05
3.23012,0.986584,0.0272212,4,31,0,-3.13383,68.7649,0.047089,0.294804,0.687649,0.047089,0.247715,4.15e-05,8.77637e-05,0.705108,0.687649,0.047089,0.247715,8.77637e-05,0.705108,0.0611469,0.548184,1091.74,0,0,3.20108,3.20108,0.0333485,301.558,1.73806,0.0222665,-0.0121632,-0.00264403,-1.34551e-05
3.04515,0.991467,0.0272212,6,79,0,-1.56685,69.1019,0.0466694,0.290213,0.691019,0.0466694,0.243544,4.15e-05,8.69097e-05,0.7097,0.691019,0.0466694,0.243544,8.69097e-05,0.7097,0.0611085,0.548167,1091.65,0,0,3.22124,3.22124,0.0335599,301.545,1.73533,0.022285,-0.0248071,-0.00537175,4.9544e-06
2.22254,0.92385,0.0272212,7,143,0,-0.417925,68.266,0.0478715,0.301758,0.68266,0.0478715,0.253886,4.15e-05,8.90511e-05,0.698153,0.68266,0.0478715,0.253886,8.90511e-05,0.698153,0.0610578,0.548144,1091.79,0,0,3.17134,3.17134,0.0330284,301.651,1.7421,0.0223093,0.080854,0.0013964,2.92836e-05
2.67515,0.9563,0.0272212,6,75,0,-1.46498,68.9898,0.0468868,0.292723,0.689898,0.0468868,0.245837,4.15e-05,8.71923e-05,0.707189,0.689898,0.0468868,0.245837,8.71923e-05,0.707189,0.0610434,0.548138,1091.67,0,0,3.2102,3.2102,0.0334565,301.44,1.73684,0.0223162,-0.130134,-0.00385802,3.62153e-05
2.2876,0.99352,0.0272212,5,63,0,0.998763,68.8178,0.0475049,0.295417,0.688178,0.0475049,0.247912,4.15e-05,8.76288e-05,0.704495,0.688178,0.0475049,0.247912,8.76288e-05,0.704495,0.0606682,0.547966,1091.46,0,0,3.19845,3.19845,0.0333171,301.593,1.73843,0.0224978,0.0234876,-0.00226769,0.000217767
1.12653,0.895657,0.0272212,6,111,0,0.276253,69.4908,0.0463105,0.286573,0.694908,0.0463105,0.240263,4.15e-05,8.59395e-05,0.713341,0.694908,0.0463105,0.240263,8.59395e-05,0.713341,0.0609457,0.548093,1091.52,0,0,3.23758,3.23758,0.0337516,301.353,1.73316,0.0223632,-0.216518,-0.00754162,8.32395e-05
3.34084,0.999545,0.0272212,6,71,0,-0.766633,68.9413,0.0469947,0.292716,0.689413,0.0469947,0.245721,4.15e-05,8.73152e-05,0.707197,0.689413,0.0469947,0.245721,8.73152e-05,0.707197,0.0610021,0.548119,1091.62,0,0,3.21021,3.21021,0.0334428,301.564,1.73682,0.0223361,-0.00554322,-0.00387529,5.60906e-05
3.00417,0.973642,0.0272212,4,15,0,-2.78144,69.0156,0.0470691,0.292862,0.690156,0.0470691,0.245793,4.15e-05,8.71271e-05,0.707051,0.690156,0.0470691,0.245793,8.71271e-05,0.707051,0.0608288,0.54804,1091.53,0,0,3.2096,3.2096,0.0334468,301.471,1.73693,0.0224198,-0.0986502,-0.00377064,0.000139757
2.55095,0.898435,0.0272212,6,95,0,-1.02524,69.2638,0.0464884,0.288711,0.692638,0.0464884,0.242223,4.15e-05,8.65039e-05,0.711202,0.692638,0.0464884,0.242223,8.65039e-05,0.711202,0.0610715,0.54815,1091.61,0,0,3.22795,3.22795,0.0336408,301.447,1.73444,0.0223027,-0.123299,-0.00626231,2.26774e-05
2.47842,0.999668,0.0272212,7,135,0,-1.56453,68.503,0.0476836,0.298847,0.68503,0.0476836,0.251163,4.15e-05,8.84359e-05,0.701065,0.68503,0.0476836,0.251163,8.84359e-05,0.701065,0.0609187,0.548081,1091.66,0,0,3.18369,3.18369,0.0331587,301.636,1.74042,0.0223763,0.065667,-0.000277963,9.63027e-05
2.861,0.98894,0.0272212,3,15,0,-2.14227,68.4614,0.0474119,0.298624,0.684614,0.0474119,0.251212,4.15e-05,8.85436e-05,0.701287,0.684614,0.0474119,0.251212,8.85436e-05,0.701287,0.0612405,0.548226,1091.86,0,0,3.18462,3.18462,0.0331726,301.598,1.74028,0.0222218,0.027655,-0.000415939,-5.82425e-05
2.86657,0.999976,0.0272212,2,3,0,-2.85698,68.4623,0.0474136,0.298619,0.684623,0.0474136,0.251206,4.15e-05,8.85412e-05,0.701292,0.684623,0.0474136,0.251206,8.85412e-05,0.701292,0.0612375,0.548225,1091.86,0,0,3.18464,3.18464,0.0331728,301.598,1.74028,0.0222232,0.0278453,-0.000418744,-5.68269e-05
2.40069,0.873886,0.0272212,3,11,0,-1.79116,68.4931,0.0474606,0.299328,0.684931,0.0474606,0.251867,4.15e-05,8.84614e-05,0.700584,0.684931,0.0474606,0.251867,8.84614e-05,0.700584,0.0611496,0.548185,1091.84,0,0,3.18165,3.18165,0.0331555,301.472,1.74071,0.0222653,-0.0975376,1.05069e-05,-1.47433e-05
2.01473,0.981546,0.0272212,6,111,0,-1.32568,68.965,0.0474003,0.293704,0.68965,0.0474003,0.246303,4.15e-05,8.7255e-05,0.706209,0.68965,0.0474003,0.246303,8.7255e-05,0.706209,0.0605726,0.547922,1091.37,0,0,3.20591,3.20591,0.0333961,301.582,1.73743,0.0225444,0.0123218,-0.00327377,0.000264385
2.52299,0.999912,0.0272212,6,79,0,-1.1215,69.4656,0.0464363,0.285764,0.694656,0.0464363,0.239328,4.15e-05,8.60019e-05,0.71415,0.694656,0.0464363,0.239328,8.60019e-05,0.71415,0.0608537,0.548051,1091.41,0,0,3.2412,3.2412,0.0337644,301.576,1.73264,0.0224077,0.00598599,-0.00805679,0.000127709
