# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
2.6233,0.871948,0.027846,2,7,0,-2.06643,68.7639,0.0475045,0.296007,0.687639,0.0475045,0.248502,4.15e-05,8.77661e-05,0.703905,0.687639,0.0475045,0.248502,8.77661e-05,0.703905,0.0607409,0.548,1091.51,0,0,3.1959,3.1959,0.0332915,301.585,1.73878,0.0224624,0.0146399,-0.00192324,0.00018238
2.88734,0.958367,0.027846,5,63,0,-1.68476,69.0157,0.0471625,0.292452,0.690157,0.0471625,0.245289,4.15e-05,8.71269e-05,0.707461,0.690157,0.0471625,0.245289,8.71269e-05,0.707461,0.0607371,0.547998,1091.45,0,0,3.21138,3.21138,0.0334535,301.578,1.73668,0.0224643,0.00812623,-0.00402302,0.000184273
2.38157,0.999191,0.027846,6,75,0,-1.91632,68.5187,0.0477839,0.299377,0.685187,0.0477839,0.251593,4.15e-05,8.83953e-05,0.700535,0.685187,0.0477839,0.251593,8.83953e-05,0.700535,0.0608001,0.548027,1091.6,0,0,3.18145,3.18145,0.033141,301.584,1.74074,0.0224337,0.0144166,3.99816e-05,0.000153683
2.32047,0.821948,0.027846,5,55,0,-0.675045,68.7025,0.0475408,0.2964,0.687025,0.0475408,0.248859,4.15e-05,8.79231e-05,0.703512,0.687025,0.0475408,0.248859,8.79231e-05,0.703512,0.0607882,0.548021,1091.54,0,0,3.19419,3.19419,0.0332683,301.634,1.739,0.0224394,0.0638119,-0.00170018,0.000159421
1.87631,0.916464,0.027846,6,95,0,-0.520114,69.1845,0.0467481,0.28892,0.691845,0.0467481,0.242172,4.15e-05,8.67023e-05,0.710993,0.691845,0.0467481,0.242172,8.67023e-05,0.710993,0.0609194,0.548081,1091.49,0,0,3.22698,3.22698,0.0336071,301.659,1.73455,0.0223759,0.0887824,-0.00615478,9.59327e-05
2.95307,0.685636,0.027846,4,31,0,1.48461,69.4102,0.0465469,0.28689,0.694102,0.0465469,0.240343,4.15e-05,8.61394e-05,0.713024,0.694102,0.0465469,0.240343,8.61394e-05,0.713024,0.0608175,0.548035,1091.41,0,0,3.23612,3.23612,0.0337156,301.54,1.73333,0.0224253,-0.0302351,-0.0073657,0.000145255
0.104149,0.863617,0.027846,6,71,0,0.479399,69.8516,0.0456302,0.280537,0.698516,0.0456302,0.234906,4.15e-05,8.50541e-05,0.719378,0.698516,0.0456302,0.234906,8.50541e-05,0.719378,0.0611519,0.548187,1091.53,0,0,3.26518,3.26518,0.0340318,301.42,1.72943,0.0222641,-0.150059,-0.0112732,-1.58861e-05
0.593441,1,0.027846,2,3,0,-0.0809958,69.8398,0.0460083,0.280619,0.698398,0.0460083,0.234611,4.15e-05,8.50828e-05,0.719296,0.698398,0.0460083,0.234611,8.50828e-05,0.719296,0.060785,0.54802,1091.27,0,0,3.26479,3.26479,0.0340057,301.615,1.72947,0.022441,0.0448363,-0.0112294,0.000161011
0.378323,0.941531,0.027846,1,1,0,-0.115268,69.8411,0.0460183,0.280572,0.698411,0.0460183,0.234554,4.15e-05,8.50798e-05,0.719343,0.698411,0.0460183,0.234554,8.50798e-05,0.719343,0.0607732,0.548014,1091.26,0,0,3.265,3.265,0.0340068,301.625,1.72944,0.0224467,0.0553777,-0.0112592,0.000166702
0.196341,0.962763,0.027846,4,27,0,1.28481,69.801,0.0465391,0.282958,0.69801,0.0465391,0.236419,4.15e-05,8.51775e-05,0.716957,0.69801,0.0465391,0.236419,8.51775e-05,0.716957,0.0603072,0.547798,1091.03,0,0,3.25404,3.25404,0.0338982,301.575,1.73094,0.0226747,0.00549385,-0.00975549,0.000394713
1.87848,0.868848,0.027846,2,3,0,0.874059,69.813,0.046306,0.282802,0.69813,0.046306,0.236496,4.15e-05,8.51482e-05,0.717113,0.69813,0.046306,0.236496,8.51482e-05,0.717113,0.0605226,0.547899,1091.18,0,0,3.25476,3.25476,0.0339181,301.465,1.73085,0.0225689,-0.10514,-0.00984789,0.000288882
1.41783,0.757831,0.027846,3,11,0,-0.389015,69.7333,0.0459163,0.282541,0.697333,0.0459163,0.236625,4.15e-05,8.5343e-05,0.717374,0.697333,0.0459163,0.236625,8.5343e-05,0.717374,0.0610191,0.548127,1091.48,0,0,3.25593,3.25593,0.0339349,301.424,1.73068,0.0223279,-0.146055,-0.0100249,4.78663e-05
2.48953,0.994297,0.027846,6,83,0,-0.441925,69.1673,0.0467005,0.29051,0.691673,0.0467005,0.243809,4.15e-05,8.67453e-05,0.709404,0.691673,0.0467005,0.243809,8.67453e-05,0.709404,0.0609896,0.548113,1091.6,0,0,3.21996,3.21996,0.0335604,301.421,1.73553,0.0223421,-0.149031,-0.00517469,6.20795e-05
2.17695,0.98443,0.027846,6,103,0,-1.70666,69.5345,0.0465415,0.285429,0.695345,0.0465415,0.238887,4.15e-05,8.58317e-05,0.714485,0.695345,0.0465415,0.238887,8.58317e-05,0.714485,0.0606574,0.547961,1091.28,0,0,3.24273,3.24273,0.0337799,301.58,1.73245,0.022503,0.0102655,-0.00825367,0.000223048
1.06147,0.739061,0.027846,2,3,0,-0.0115056,69.5433,0.0462901,0.286042,0.695433,0.0462901,0.239752,4.15e-05,8.58099e-05,0.713872,0.695433,0.0462901,0.239752,8.58099e-05,0.713872,0.0608962,0.548071,1091.48,0,0,3.23998,3.23998,0.0337772,301.348,1.73284,0.0223872,-0.221604,-0.00786247,0.000107155
1.63198,1,0.027846,2,3,0,-1.14477,69.5288,0.0466905,0.28592,0.695288,0.0466905,0.23923,4.15e-05,8.58457e-05,0.713994,0.695288,0.0466905,0.23923,8.58457e-05,0.713994,0.0605175,0.547896,1091.21,0,0,3.24051,3.24051,0.0337559,301.588,1.73275,0.0225714,0.0177883,-0.00794875,0.000291369
2.61262,1,0.027846,2,3,0,-1.8845,69.536,0.0465679,0.285986,0.69536,0.0465679,0.239418,4.15e-05,8.58281e-05,0.713929,0.69536,0.0465679,0.239418,8.58281e-05,0.713929,0.0606292,0.547948,1091.29,0,0,3.24023,3.24023,0.033762,301.506,1.7328,0.0225168,-0.0636674,-0.00790424,0.000236757
2.32327,0.966379,0.027846,5,63,0,-1.45051,69.7057,0.0461267,0.282961,0.697057,0.0461267,0.236835,4.15e-05,8.54106e-05,0.716953,0.697057,0.0461267,0.236835,8.54106e-05,0.716953,0.0608439,0.548047,1091.37,0,0,3.25399,3.25399,0.0339057,301.505,1.73093,0.0224124,-0.0654341,-0.00976749,0.000132443
-0.407252,0.778295,0.027846,4,15,0,0.77976,69.7974,0.0456053,0.280952,0.697974,0.0456053,0.235346,4.15e-05,8.51863e-05,0.718963,0.697974,0.0456053,0.235346,8.51863e-05,0.718963,0.0612496,0.54823,1091.59,0,0,3.26325,3.26325,0.0340115,301.421,1.72968,0.0222174,-0.148652,-0.0110191,-6.25939e-05
0.809068,0.982458,0.027846,5,47,0,1.14922,69.5991,0.045921,0.283863,0.695991,0.045921,0.237942,4.15e-05,8.56725e-05,0.716051,0.695991,0.045921,0.237942,8.56725e-05,0.716051,0.0611934,0.548205,1091.61,0,0,3.24986,3.24986,0.0338724,301.417,1.73148,0.0222443,-0.153076,-0.00921651,-3.57218e-05
-1.24886,0.671759,0.027846,2,3,0,2.41423,69.5921,0.0462893,0.283141,0.695921,0.0462893,0.236852,4.15e-05,8.56895e-05,0.716773,0.695921,0.0462893,0.236852,8.56895e-05,0.716773,0.060832,0.548041,1091.33,0,0,3.25312,3.25312,0.0338721,301.723,1.73102,0.0224182,0.152517,-0.0096812,0.000138189
-2.16709,0.930157,0.027846,2,3,0,2.60837,69.6342,0.0456715,0.283163,0.696342,0.0456715,0.237491,4.15e-05,8.55861e-05,0.716752,0.696342,0.0456715,0.237491,8.55861e-05,0.716752,0.0614002,0.548298,1091.74,0,0,3.25306,3.25306,0.0339135,301.349,1.73105,0.0221457,-0.221006,-0.00964806,-0.000134279
1.18502,0.902469,0.027846,2,3,0,2.30664,69.6403,0.0460541,0.282718,0.696403,0.0460541,0.236664,4.15e-05,8.5571e-05,0.717196,0.696403,0.0460541,0.236664,8.5571e-05,0.717196,0.0610039,0.54812,1091.45,0,0,3.25508,3.25508,0.0339062,301.6,1.73076,0.0223352,0.0304066,-0.00993546,5.51923e-05
1.18502,0.808927,0.027846,2,3,0,0.0333263,69.6403,0.0460541,0.282718,0.696403,0.0460541,0.236664,4.15e-05,8.5571e-05,0.717196,0.696403,0.0460541,0.236664,8.5571e-05,0.717196,0.0610039,0.54812,1091.45,0,0,3.25508,3.25508,0.0339062,301.6,1.73076,0.0223352,0.0304066,-0.00993546,5.51923e-05
2.06269,0.998824,0.027846,3,11,0,-0.932555,69.7166,0.046424,0.283822,0.697166,0.046424,0.237398,4.15e-05,8.53838e-05,0.716092,0.697166,0.046424,0.237398,8.53838e-05,0.716092,0.0605326,0.547903,1091.19,0,0,3.25007,3.25007,0.0338647,301.505,1.73148,0.022564,-0.0645045,-0.0092245,0.000283953
2.39925,0.998233,0.027846,2,7,0,-1.99226,69.7056,0.0462663,0.283686,0.697056,0.0462663,0.237419,4.15e-05,8.54108e-05,0.716229,0.697056,0.0462663,0.237419,8.54108e-05,0.716229,0.0607043,0.547983,1091.3,0,0,3.25069,3.25069,0.033876,301.463,1.73139,0.0224802,-0.106868,-0.00931074,0.000200173
2.31558,0.987375,0.027846,3,7,0,-2.27022,69.7111,0.0463273,0.283536,0.697111,0.0463273,0.237209,4.15e-05,8.53972e-05,0.716378,0.697111,0.0463273,0.237209,8.53972e-05,0.716378,0.0606361,0.547951,1091.25,0,0,3.25137,3.25137,0.0338779,301.509,1.73129,0.0225134,-0.0612174,-0.00940511,0.00023339
2.42034,0.974269,0.027846,6,119,0,-1.2197,69.3716,0.0467494,0.288636,0.693716,0.0467494,0.241886,4.15e-05,8.62353e-05,0.711278,0.693716,0.0467494,0.241886,8.62353e-05,0.711278,0.0606682,0.547966,1091.37,0,0,3.22832,3.22832,0.0336463,301.432,1.73441,0.0224978,-0.138294,-0.00628972,0.000217771
1.96095,0.840749,0.027846,5,43,0,-0.315838,69.4321,0.0463522,0.28697,0.694321,0.0463522,0.240618,4.15e-05,8.60849e-05,0.712944,0.694321,0.0463522,0.240618,8.60849e-05,0.712944,0.0609823,0.54811,1091.54,0,0,3.23578,3.23578,0.0337277,301.399,1.73339,0.0223456,-0.171142,-0.00730722,6.5597e-05
2.73312,0.995033,0.027846,4,27,0,-1.60046,69.414,0.046643,0.287739,0.69414,0.046643,0.241096,4.15e-05,8.61299e-05,0.712175,0.69414,0.046643,0.241096,8.61299e-05,0.712175,0.060717,0.547989,1091.38,0,0,3.23233,3.23233,0.0336857,301.453,1.73386,0.022474,-0.116913,-0.0068363,0.000194013
2.23313,0.997825,0.027846,5,47,0,-1.83149,69.6626,0.0464765,0.284614,0.696626,0.0464765,0.238137,4.15e-05,8.55162e-05,0.715301,0.696626,0.0464765,0.238137,8.55162e-05,0.715301,0.060552,0.547912,1091.22,0,0,3.24646,3.24646,0.0338291,301.488,1.73196,0.0225545,-0.081998,-0.00873749,0.000274486
2.59219,0.996857,0.027846,4,23,0,-2.10424,69.5624,0.0462771,0.284634,0.695624,0.0462771,0.238357,4.15e-05,8.57627e-05,0.71528,0.695624,0.0462771,0.238357,8.57627e-05,0.71528,0.0608837,0.548065,1091.42,0,0,3.24633,3.24633,0.0338231,301.529,1.73196,0.0223932,-0.0405677,-0.00874335,0.000113177
2.60658,0.968209,0.027846,3,7,0,-2.35002,69.5744,0.0462449,0.284566,0.695744,0.0462449,0.238321,4.15e-05,8.57331e-05,0.715348,0.695744,0.0462449,0.238321,8.57331e-05,0.715348,0.0609,0.548072,1091.43,0,0,3.24665,3.24665,0.033829,301.507,1.73192,0.0223853,-0.0634702,-0.00878342,0.000105333
1.5447,0.7775,0.027846,6,71,0,0.485634,68.7923,0.0471029,0.295697,0.687923,0.0471029,0.248594,4.15e-05,8.76936e-05,0.704215,0.687923,0.0471029,0.248594,8.76936e-05,0.704215,0.061096,0.548161,1091.76,0,0,3.19725,3.19725,0.0333268,301.393,1.7386,0.0222909,-0.176875,-0.00209755,1.09237e-05
2.42715,0.916571,0.027846,2,3,0,-0.916327,68.7724,0.0473865,0.295124,0.687724,0.0473865,0.247737,4.15e-05,8.77445e-05,0.704788,0.687724,0.0473865,0.247737,8.77445e-05,0.704788,0.0608445,0.548047,1091.55,0,0,3.1997,3.1997,0.0333245,301.645,1.73825,0.0224121,0.0748019,-0.00245342,0.000132145
2.38266,0.861557,0.027846,4,15,0,0.96172,68.6669,0.0469834,0.295601,0.686669,0.0469834,0.248618,4.15e-05,8.80144e-05,0.704311,0.686669,0.0469834,0.248618,8.80144e-05,0.704311,0.0613842,0.548291,1091.91,0,0,3.19761,3.19761,0.0333152,301.532,1.73852,0.0221533,-0.0378846,-0.00218133,-0.00012668
1.95879,0.747143,0.027846,5,59,0,1.80895,68.4852,0.0476062,0.300051,0.684852,0.0476062,0.252445,4.15e-05,8.84819e-05,0.699861,0.684852,0.0476062,0.252445,8.84819e-05,0.699861,0.0610181,0.548126,1091.77,0,0,3.1786,3.1786,0.0331261,301.45,1.74114,0.0223284,-0.120407,0.000437061,4.83703e-05
2.19059,0.982779,0.027846,3,9,0,-1.35941,68.4531,0.0477646,0.299514,0.684531,0.0477646,0.251749,4.15e-05,8.85648e-05,0.700398,0.684531,0.0477646,0.251749,8.85648e-05,0.700398,0.0609075,0.548076,1091.66,0,0,3.18084,3.18084,0.0331275,301.651,1.74081,0.0223817,0.0807039,0.000107403,0.000101711
2.07467,0.995596,0.027846,6,93,0,0.65758,69.5045,0.0467452,0.286715,0.695045,0.0467452,0.23997,4.15e-05,8.59057e-05,0.713199,0.695045,0.0467452,0.23997,8.59057e-05,0.713199,0.0604957,0.547886,1091.22,0,0,3.23694,3.23694,0.0337252,301.529,1.73324,0.022582,-0.040931,-0.0074573,0.000302015
2.34202,0.9801,0.027846,2,7,0,0.62493,69.466,0.0462543,0.285984,0.69466,0.0462543,0.239729,4.15e-05,8.6001e-05,0.71393,0.69466,0.0462543,0.239729,8.6001e-05,0.71393,0.0610352,0.548134,1091.55,0,0,3.24022,3.24022,0.0337681,301.451,1.73278,0.0223201,-0.118787,-0.00791582,4.0125e-05
3.31282,0.901638,0.027846,6,103,0,-1.54998,69.1727,0.0467794,0.290031,0.691727,0.0467794,0.243252,4.15e-05,8.67318e-05,0.709882,0.691727,0.0467794,0.243252,8.67318e-05,0.709882,0.0609041,0.548074,1091.52,0,0,3.22207,3.22207,0.0335709,301.524,1.73523,0.0223833,-0.0460843,-0.00547024,0.000103314
2.59463,0.969177,0.027846,3,7,0,-2.46599,69.1466,0.0465852,0.289215,0.691466,0.0465852,0.242629,4.15e-05,8.67973e-05,0.710699,0.691466,0.0465852,0.242629,8.67973e-05,0.710699,0.0611322,0.548178,1091.64,0,0,3.22567,3.22567,0.0336012,301.589,1.73472,0.0222736,0.0189724,-0.00597789,-6.41202e-06
2.555,0.992558,0.027846,6,79,0,-1.03419,68.6822,0.047505,0.297539,0.686822,0.047505,0.250034,4.15e-05,8.79751e-05,0.702373,0.686822,0.047505,0.250034,8.79751e-05,0.702373,0.0608505,0.54805,1091.62,0,0,3.18932,3.18932,0.0332346,301.479,1.73968,0.0224093,-0.0908278,-0.00101878,0.000129261
3.14595,0.578299,0.027846,5,47,0,1.66015,68.6002,0.0474126,0.297708,0.686002,0.0474126,0.250296,4.15e-05,8.81854e-05,0.702203,0.686002,0.0474126,0.250296,8.81854e-05,0.702203,0.0610515,0.548141,1091.74,0,0,3.18857,3.18857,0.0332213,301.529,1.73977,0.0223123,-0.0412846,-0.00093383,3.23186e-05
3.05931,0.915394,0.027846,6,103,0,-1.49288,68.7176,0.0474178,0.296631,0.687176,0.0474178,0.249213,4.15e-05,8.78844e-05,0.703281,0.687176,0.0474178,0.249213,8.78844e-05,0.703281,0.0608878,0.548067,1091.62,0,0,3.19321,3.19321,0.0332709,301.518,1.73914,0.0223912,-0.0520304,-0.00155548,0.000111207
0.919682,0.813066,0.027846,6,79,0,1.96865,70.043,0.0456462,0.278506,0.70043,0.0456462,0.23286,4.15e-05,8.459e-05,0.721409,0.70043,0.0456462,0.23286,8.459e-05,0.721409,0.0608818,0.548064,1091.32,0,0,3.27467,3.27467,0.0341251,301.469,1.72816,0.0223941,-0.100729,-0.0125375,0.000114111
-0.882584,0.599804,0.027846,2,7,0,2.63309,70.0793,0.0459949,0.278306,0.700793,0.0459949,0.232311,4.15e-05,8.45023e-05,0.721609,0.700793,0.0459949,0.232311,8.45023e-05,0.721609,0.0604823,0.54788,1091.05,0,0,3.2756,3.2756,0.0341172,301.626,1.72804,0.0225886,0.0555573,-0.0126645,0.000308597
1.38567,0.982752,0.027846,6,111,0,2.40067,68.9581,0.0467379,0.29283,0.689581,0.0467379,0.246092,4.15e-05,8.72725e-05,0.707083,0.689581,0.0467379,0.246092,8.72725e-05,0.707083,0.0612339,0.548223,1091.79,0,0,3.20972,3.20972,0.0334563,301.397,1.7369,0.0222249,-0.172896,-0.00379754,-5.51045e-05
3.18994,0.993388,0.027846,2,3,0,-1.08924,68.9333,0.0469431,0.292507,0.689333,0.0469431,0.245564,4.15e-05,8.73353e-05,0.707406,0.689333,0.0469431,0.245564,8.73353e-05,0.707406,0.0610638,0.548147,1091.65,0,0,3.21112,3.21112,0.0334503,301.582,1.7367,0.0223064,0.0118644,-0.00400413,2.64175e-05
3.07413,0.813397,0.027846,2,7,0,-1.90795,68.9714,0.0469662,0.292965,0.689714,0.0469662,0.245999,4.15e-05,8.72389e-05,0.706948,0.689714,0.0469662,0.245999,8.72389e-05,0.706948,0.0609897,0.548113,1091.63,0,0,3.20914,3.20914,0.0334422,301.47,1.73698,0.022342,-0.100376,-0.00371582,6.20472e-05
3.24455,0.995621,0.027846,2,7,0,-1.81539,68.9525,0.0469037,0.292686,0.689525,0.0469037,0.245782,4.15e-05,8.72866e-05,0.707227,0.689525,0.0469037,0.245782,8.72866e-05,0.707227,0.0610769,0.548153,1091.67,0,0,3.21035,3.21035,0.0334505,301.508,1.73681,0.0223001,-0.062046,-0.00388974,2.01234e-05
2.12112,0.994878,0.027846,6,91,0,-1.14365,68.1982,0.0479271,0.303531,0.681982,0.0479271,0.255604,4.15e-05,8.92282e-05,0.69638,0.681982,0.0479271,0.255604,8.92282e-05,0.69638,0.0610961,0.548161,1091.86,0,0,3.16393,3.16393,0.0329653,301.522,1.74313,0.0222909,-0.0477805,0.00242533,1.08669e-05
2.39877,0.922632,0.027846,6,71,0,-1.09918,68.5454,0.0476015,0.298035,0.685454,0.0476015,0.250434,4.15e-05,8.83266e-05,0.701877,0.685454,0.0476015,0.250434,8.83266e-05,0.701877,0.0609412,0.548091,1091.66,0,0,3.18715,3.18715,0.0331929,301.653,1.73995,0.0223654,0.0825095,-0.000753105,8.54358e-05
2.62516,0.999468,0.027846,3,9,0,-2.07108,68.5685,0.0474498,0.298511,0.685685,0.0474498,0.251061,4.15e-05,8.82671e-05,0.701401,0.685685,0.0474498,0.251061,8.82671e-05,0.701401,0.061058,0.548144,1091.77,0,0,3.18514,3.18514,0.0331914,301.476,1.74024,0.0223092,-0.0939077,-0.000460757,2.92034e-05
2.76814,0.901165,0.027846,2,3,0,-1.88948,68.5691,0.0475544,0.298685,0.685691,0.0475544,0.251131,4.15e-05,8.82656e-05,0.701226,0.685691,0.0475544,0.251131,8.82656e-05,0.701226,0.0609551,0.548097,1091.7,0,0,3.1844,3.1844,0.033181,301.5,1.74034,0.0223587,-0.0695311,-0.000357826,7.87318e-05
1.7193,0.98286,0.027846,3,11,0,-1.21116,68.4651,0.0471489,0.297564,0.684651,0.0471489,0.250415,4.15e-05,8.85339e-05,0.702348,0.684651,0.0471489,0.250415,8.85339e-05,0.702348,0.0614946,0.54834,1091.99,0,0,3.18913,3.18913,0.0332172,301.62,1.73965,0.0221009,0.050092,-0.00104645,-0.000179086
1.96524,0.933802,0.027846,4,15,0,-0.826942,68.4994,0.0477429,0.300206,0.684994,0.0477429,0.252463,4.15e-05,8.84454e-05,0.699705,0.684994,0.0477429,0.252463,8.84454e-05,0.699705,0.0608661,0.548057,1091.68,0,0,3.17795,3.17795,0.0331168,301.473,1.74123,0.0224017,-0.0973829,0.000530255,0.000121722
-5.55095,0.542357,0.027846,4,15,0,8.95028,68.5675,0.0484843,0.301679,0.685675,0.0484843,0.253194,4.15e-05,8.82697e-05,0.698233,0.685675,0.0484843,0.253194,8.82697e-05,0.698233,0.0600645,0.547683,1091.2,0,0,3.17177,3.17177,0.0330472,301.521,1.74211,0.0227949,-0.0487915,0.00140638,0.000514885
-5.10543,1,0.027846,3,7,0,5.90789,68.5758,0.0483597,0.301856,0.685758,0.0483597,0.253496,4.15e-05,8.82482e-05,0.698056,0.685758,0.0483597,0.253496,8.82482e-05,0.698056,0.0601714,0.547734,1091.29,0,0,3.17104,3.17104,0.0330502,301.423,1.74221,0.0227418,-0.146585,0.00151495,0.000461849
-3.01036,0.986576,0.027846,3,7,0,5.35669,68.5467,0.04816,0.301702,0.685467,0.04816,0.253542,4.15e-05,8.83233e-05,0.69821,0.685467,0.04816,0.253542,8.83233e-05,0.69821,0.0604007,0.547842,1091.43,0,0,3.17168,3.17168,0.0330605,301.391,1.74212,0.0226287,-0.179332,0.00142062,0.000348677
1.35884,0.92011,0.027846,4,15,0,5.22344,68.0928,0.0477618,0.302896,0.680928,0.0477618,0.255134,4.15e-05,8.95046e-05,0.697015,0.680928,0.0477618,0.255134,8.95046e-05,0.697015,0.0614008,0.548298,1092.01,0,0,3.16653,3.16653,0.0329742,301.689,1.74273,0.0221454,0.118803,0.00203088,-0.000134588
1.59873,0.998029,0.027846,6,75,0,-0.0653916,68.7924,0.0468268,0.293061,0.687924,0.0468268,0.246234,4.15e-05,8.76935e-05,0.706852,0.687924,0.0468268,0.246234,8.76935e-05,0.706852,0.0613695,0.548284,1091.84,0,0,3.20865,3.20865,0.0334173,301.648,1.73701,0.0221603,0.078276,-0.00369489,-0.000119733
2.73486,0.988892,0.027846,6,95,0,-0.287025,69.5092,0.0465593,0.286353,0.695092,0.0465593,0.239793,4.15e-05,8.58941e-05,0.713562,0.695092,0.0465593,0.239793,8.58941e-05,0.713562,0.0606733,0.547968,1091.33,0,0,3.23857,3.23857,0.0337472,301.485,1.73302,0.0224953,-0.0853722,-0.00767998,0.000215279
2.62272,0.963603,0.027846,6,67,0,-1.16663,68.8952,0.0467615,0.292531,0.688952,0.0467615,0.245769,4.15e-05,8.7432e-05,0.707382,0.688952,0.0467615,0.245769,8.7432e-05,0.707382,0.0612954,0.548251,1091.8,0,0,3.211,3.211,0.0334532,301.545,1.73671,0.0221956,-0.0250517,-0.0039948,-8.44441e-05
2.94055,0.996676,0.027846,5,63,0,-1.38393,68.5427,0.0476011,0.298497,0.685427,0.0476011,0.250896,4.15e-05,8.83335e-05,0.701415,0.685427,0.0476011,0.250896,8.83335e-05,0.701415,0.0609452,0.548093,1091.68,0,0,3.18519,3.18519,0.0331795,301.589,1.74022,0.0223635,0.0189295,-0.000477233,8.34755e-05
2.14598,0.999848,0.027846,5,63,0,-1.45301,68.1533,0.0480499,0.30379,0.681533,0.0480499,0.25574,4.15e-05,8.93459e-05,0.696121,0.681533,0.0480499,0.25574,8.93459e-05,0.696121,0.0610385,0.548135,1091.82,0,0,3.16284,3.16284,0.0329444,301.61,1.74327,0.0223186,0.039744,0.00256515,3.85601e-05
1.28563,0.962441,0.027846,5,43,0,-0.46165,67.8602,0.0481812,0.307652,0.678602,0.0481812,0.259471,4.15e-05,9.01193e-05,0.692257,0.678602,0.0481812,0.259471,9.01193e-05,0.692257,0.0613124,0.548259,1092.06,0,0,3.14686,3.14686,0.032784,301.554,1.74545,0.0221875,-0.0162995,0.00474862,-9.25165e-05
1.39328,0.968744,0.027846,6,115,0,2.17303,69.073,0.0463912,0.289605,0.69073,0.0463912,0.243214,4.15e-05,8.69824e-05,0.710308,0.69073,0.0463912,0.243214,8.69824e-05,0.710308,0.0614257,0.548309,1091.83,0,0,3.22392,3.22392,0.0335882,301.542,1.73495,0.0221336,-0.0281676,-0.0057491,-0.000146408
2.73061,0.998301,0.027846,6,79,0,1.20284,69.4476,0.0466206,0.286735,0.694476,0.0466206,0.240115,4.15e-05,8.60466e-05,0.713179,0.694476,0.0466206,0.240115,8.60466e-05,0.713179,0.0606945,0.547978,1091.34,0,0,3.23683,3.23683,0.0337222,301.546,1.73324,0.0224849,-0.0241679,-0.00745514,0.000204942
2.95935,0.850439,0.027846,6,95,0,-0.867969,68.7531,0.0470675,0.295251,0.687531,0.0470675,0.248183,4.15e-05,8.77936e-05,0.704661,0.687531,0.0470675,0.248183,8.77936e-05,0.704661,0.061184,0.548201,1091.78,0,0,3.19915,3.19915,0.0333349,301.499,1.73832,0.0222488,-0.0714273,-0.00237562,-3.1232e-05
2.31614,0.959953,0.027846,5,43,0,-1.691,68.5757,0.0474308,0.297045,0.685757,0.0474308,0.249615,4.15e-05,8.82486e-05,0.702866,0.685757,0.0474308,0.249615,8.82486e-05,0.702866,0.0610668,0.548148,1091.71,0,0,3.19138,3.19138,0.033235,301.67,1.73936,0.0223049,0.100359,-0.00133788,2.4932e-05
3.14873,0.889578,0.027846,5,47,0,-1.38459,68.8107,0.0470253,0.29444,0.688107,0.0470253,0.247415,4.15e-05,8.76467e-05,0.705472,0.688107,0.0470253,0.247415,8.76467e-05,0.705472,0.0611478,0.548185,1091.75,0,0,3.20267,3.20267,0.0333699,301.514,1.73785,0.0222661,-0.0563652,-0.00285372,-1.39187e-05
3.30101,0.999991,0.027846,6,85,0,-3.13231,69.0138,0.0469776,0.291935,0.690138,0.0469776,0.244958,4.15e-05,8.71317e-05,0.707978,0.690138,0.0469776,0.244958,8.71317e-05,0.707978,0.0609214,0.548082,1091.56,0,0,3.21364,3.21364,0.0334783,301.567,1.73636,0.022375,-0.002989,-0.0043368,9.49845e-05
