# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-21 15:10:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp04urymr_/mtihphj_.json
# random
#   seed = 83402
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cc/cc-20230721161048.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-7.52762,0.978725,0.364628,3,7,0,8.42488,0.290847,70.7957,70.7957,0.290847,0.402791,1,0,0.316403,1,1.02382,1.03125,1.04295,1.06392,1.0679,1.07695,1.07741,1.11158,1.11678,1.15648,1.17302,1.1852,1.18545,1.20087,1.21375,1.23028,1.23588,1.23703,1.31838,1.38716,1.44612,1.47321,1.55882,1.56352,1.58243,1.7176,2.00145,2.07364,2.15204,2.27202,2.54761,2.83112,0.0691986,0.0886632,0.117592,0.165064,0.173508,0.192157,0.193086,0.257066,0.266041,0.329412,0.353453,0.370415,0.370753,0.391371,0.407937,0.428396,0.435127,0.436502,0.525026,0.589373,0.638802,0.660041,0.722079,0.725282,0.737997,0.821113,0.963012,0.993937,1.02565,1.07088,1.16232,1.24237,72.482,73.0084,73.8364,75.3212,75.6025,76.2435,76.2761,78.6953,79.063,81.8739,83.0446,83.9074,83.9248,85.0166,85.9286,87.0989,87.4949,87.5764,93.3357,98.2047,102.379,104.297,110.358,110.69,112.029,121.599,141.694,146.805,152.355,160.85,180.36,200.431
-7.34486,0.902942,0.364628,3,11,0,8.66987,0.342179,69.0123,69.0123,0.342179,0.383395,1,0,0.384163,1,1.02889,1.03789,1.05204,1.07734,1.08213,1.09302,1.09357,1.13453,1.14073,1.18796,1.20754,1.22192,1.22221,1.24038,1.25551,1.27488,1.28143,1.28277,1.37728,1.45635,1.52364,1.55442,1.6512,1.65649,1.67778,1.82917,2.14405,2.22369,2.31004,2.44194,2.74404,3.05398,0.0690308,0.0883852,0.117097,0.164069,0.172404,0.190795,0.191709,0.254571,0.263361,0.325227,0.348605,0.365071,0.365398,0.385378,0.401405,0.421166,0.427659,0.428985,0.514033,0.575473,0.622469,0.642613,0.701294,0.704317,0.716314,0.794528,0.927359,0.956212,0.985773,1.02788,1.11286,1.18712,71.0059,71.6273,72.6034,74.3496,74.6799,75.4316,75.4698,78.2962,78.7243,81.984,83.3348,84.3277,84.3478,85.6012,86.6456,87.9827,88.4342,88.5271,95.0493,100.506,105.15,107.274,113.953,114.318,115.787,126.235,147.966,153.462,159.421,168.524,189.373,210.762
-7.25158,0.998045,0.364628,2,7,0,7.43373,0.328322,69.7312,69.7312,0.328322,0.38871,1,0,0.365492,1,1.02749,1.03607,1.04954,1.07366,1.07823,1.08862,1.08915,1.12827,1.1342,1.1794,1.19817,1.21197,1.21225,1.22968,1.24421,1.26283,1.26912,1.27042,1.36146,1.43783,1.50295,1.53276,1.62664,1.63178,1.65245,1.79962,2.10643,2.18414,2.26842,2.39721,2.6924,2.99544,0.0690769,0.0884615,0.117232,0.164341,0.172705,0.191166,0.192084,0.255247,0.264087,0.326356,0.349911,0.366508,0.366838,0.386987,0.403156,0.423101,0.429657,0.430996,0.516953,0.579146,0.626769,0.647194,0.706732,0.709801,0.721981,0.801438,0.936551,0.965923,0.996023,1.03891,1.1255,1.2012,71.6484,72.2462,73.1857,74.8677,75.1861,75.9107,75.9475,78.6753,79.0888,82.2413,83.5496,84.5118,84.5313,85.7469,86.7605,88.0588,88.4975,88.5879,94.9361,100.262,104.802,106.881,113.428,113.786,115.227,125.49,146.884,152.303,158.18,167.16,187.744,208.875
-7.29172,0.879535,0.364628,2,3,0,8.28311,0.309645,70.8858,70.8858,0.309645,0.39578,1,0,0.340771,1,1.02564,1.03365,1.04623,1.06877,1.07304,1.08276,1.08326,1.1199,1.12547,1.16794,1.18559,1.19859,1.19886,1.21529,1.22901,1.2466,1.25254,1.25377,1.34003,1.41268,1.47478,1.50326,1.5931,1.59801,1.61783,1.75913,2.05472,2.12973,2.21114,2.33562,2.62121,2.91468,0.0691381,0.0885628,0.117413,0.164703,0.173107,0.191663,0.192586,0.256156,0.265064,0.327879,0.351674,0.368452,0.368786,0.389167,0.405532,0.42573,0.432372,0.433729,0.520945,0.58419,0.632692,0.653512,0.714262,0.717396,0.729835,0.811058,0.949434,0.97955,1.01043,1.05443,1.14334,1.22112,72.7037,73.2709,74.1627,75.7606,76.0632,76.7524,76.7874,79.3852,79.7795,82.7901,84.0417,84.9632,84.9819,86.147,87.1194,88.3661,88.7876,88.8744,94.9894,100.139,104.541,106.56,112.928,113.277,114.681,124.698,145.651,150.968,156.738,165.562,185.807,206.61
-8.01263,0.911087,0.364628,2,3,0,8.20554,0.313013,72.292,72.292,0.313013,0.394513,1,0,0.345191,1,1.02598,1.03408,1.04682,1.06965,1.07397,1.08381,1.08431,1.1214,1.12703,1.17,1.18786,1.201,1.20127,1.21788,1.23175,1.24952,1.25553,1.25677,1.34391,1.41723,1.47988,1.50861,1.59918,1.60414,1.62411,1.76649,2.06413,2.13964,2.22157,2.34684,2.63419,2.92941,0.0691271,0.0885446,0.11738,0.164638,0.173035,0.191573,0.192496,0.255993,0.264888,0.327604,0.351356,0.368101,0.368434,0.388773,0.405102,0.425254,0.431881,0.433234,0.52022,0.583272,0.631613,0.65236,0.712887,0.716009,0.7284,0.809297,0.947067,0.977045,1.00778,1.05157,1.14005,1.21744,74.1698,74.7557,75.6767,77.3268,77.6393,78.3508,78.387,81.0685,81.4755,84.5815,85.8724,86.8227,86.8419,88.0432,89.0456,90.3306,90.765,90.8544,97.1536,102.454,106.983,109.06,115.608,115.967,117.41,127.703,149.22,154.679,160.602,169.658,190.431,211.773
-7.65289,0.97473,0.364628,2,3,0,8.39048,0.30718,69.2135,69.2135,0.30718,0.396706,1,0,0.337547,1,1.0254,1.03333,1.04579,1.06813,1.07236,1.08199,1.08248,1.11881,1.12432,1.16643,1.18394,1.19683,1.19709,1.2134,1.22701,1.24446,1.25036,1.25157,1.3372,1.40934,1.47104,1.49934,1.58863,1.59352,1.61322,1.75374,2.04781,2.12246,2.20347,2.32737,2.61168,2.90386,0.0691461,0.0885761,0.117436,0.164751,0.17316,0.191728,0.192652,0.256276,0.265192,0.32808,0.351907,0.368709,0.369043,0.389455,0.405846,0.426078,0.432732,0.434091,0.521476,0.584863,0.633484,0.654358,0.715273,0.718416,0.73089,0.812355,0.951178,0.981397,1.01238,1.05654,1.14577,1.22384,70.9718,71.5205,72.3831,73.929,74.2219,74.8886,74.9226,77.4366,77.8182,80.7327,81.9447,82.8371,82.8552,83.9836,84.9255,86.1333,86.5417,86.6258,92.5524,97.5457,101.816,103.775,109.955,110.293,111.657,121.382,141.736,146.903,152.51,161.086,180.763,200.986
-7.25851,0.968287,0.364628,1,3,0,7.89282,0.322393,70.2294,70.2294,0.322393,0.390966,1,0,0.357588,1,1.0269,1.03529,1.04848,1.0721,1.07657,1.08675,1.08727,1.1256,1.13141,1.17576,1.19417,1.20771,1.20799,1.22511,1.23938,1.25768,1.26386,1.26513,1.35467,1.42987,1.49404,1.52344,1.61605,1.62111,1.64151,1.78685,2.09014,2.167,2.25038,2.37782,2.67,2.97003,0.0690964,0.0884938,0.11729,0.164456,0.172833,0.191324,0.192244,0.255536,0.264398,0.326839,0.35047,0.367124,0.367456,0.387678,0.403909,0.423933,0.430517,0.431861,0.518214,0.580736,0.628634,0.649182,0.709098,0.712187,0.724447,0.804454,0.940578,0.970181,1.00052,1.04375,1.13106,1.2074,72.1188,72.7081,73.6343,75.293,75.607,76.3218,76.3582,79.0502,79.4585,82.5726,83.8656,84.817,84.8363,86.0385,87.0411,88.3259,88.7601,88.8495,95.1375,100.419,104.925,106.99,113.494,113.85,115.283,125.489,146.789,152.187,158.043,166.993,187.512,208.584
-7.75769,0.960031,0.364628,2,7,0,8.46888,0.293764,72.5945,72.5945,0.293764,0.40171,1,0,0.320151,1,1.0241,1.03162,1.04346,1.06467,1.06869,1.07785,1.07831,1.11287,1.11812,1.15825,1.17496,1.18728,1.18753,1.20311,1.21612,1.23281,1.23846,1.23963,1.32175,1.39113,1.45058,1.47789,1.56418,1.56891,1.58796,1.7241,2.0098,2.08244,2.16131,2.282,2.55917,2.84424,0.0691893,0.0886477,0.117564,0.165008,0.173446,0.192081,0.193009,0.256925,0.26589,0.329174,0.353177,0.37011,0.370447,0.391028,0.407563,0.427981,0.434698,0.43607,0.524388,0.588561,0.637843,0.659016,0.72085,0.724042,0.736713,0.819527,0.960862,0.991658,1.02324,1.06827,1.1593,1.23899,74.344,74.8901,75.7491,77.2891,77.581,78.2457,78.2796,80.7881,81.1692,84.0827,85.2959,86.1897,86.2078,87.3389,88.2835,89.4955,89.9055,89.99,95.9515,100.988,105.304,107.287,113.551,113.894,115.277,125.16,145.9,151.174,156.899,165.661,185.781,206.477
-7.67633,0.977978,0.364628,3,7,0,8.77107,0.290878,72.4695,72.4695,0.290878,0.40278,1,0,0.316443,1,1.02382,1.03126,1.04296,1.06393,1.06791,1.07696,1.07742,1.1116,1.11679,1.1565,1.17304,1.18523,1.18547,1.2009,1.21378,1.23031,1.23591,1.23706,1.31842,1.3872,1.44616,1.47326,1.55888,1.56357,1.58249,1.71767,2.00154,2.07374,2.15214,2.27213,2.54773,2.83126,0.0691985,0.088663,0.117591,0.165063,0.173507,0.192157,0.193085,0.257064,0.26604,0.329409,0.35345,0.370412,0.370749,0.391367,0.407933,0.428392,0.435123,0.436498,0.525019,0.589364,0.638791,0.66003,0.722066,0.725269,0.737983,0.821096,0.962989,0.993912,1.02563,1.07085,1.16229,1.24233,74.1959,74.7348,75.5825,77.1025,77.3906,78.0468,78.0802,80.5569,80.9333,83.811,85.0095,85.8928,85.9106,87.0284,87.962,89.1601,89.5655,89.649,95.545,100.53,104.803,106.766,112.971,113.312,114.682,124.479,145.05,150.283,155.965,164.66,184.633,205.18
-7.66099,0.963573,0.364628,3,7,0,8.61871,0.299501,72.2586,72.2586,0.299501,0.399577,1,0,0.327558,1,1.02466,1.03235,1.04445,1.06614,1.07025,1.07961,1.08009,1.1154,1.12076,1.16174,1.1788,1.19136,1.19161,1.2075,1.22077,1.23779,1.24355,1.24473,1.32836,1.39893,1.45935,1.48709,1.57466,1.57946,1.5988,1.73682,2.02613,2.09964,2.17944,2.30151,2.58175,2.86989,0.0691709,0.0886172,0.11751,0.164898,0.173324,0.19193,0.192856,0.256648,0.265592,0.328706,0.352634,0.369511,0.369847,0.390355,0.406828,0.427166,0.433856,0.435223,0.523139,0.586973,0.63597,0.657014,0.71845,0.721621,0.734207,0.816436,0.956681,0.987226,1.01855,1.0632,1.15345,1.23243,74.0402,74.5962,75.4707,77.0381,77.3351,78.0115,78.0459,80.5973,80.9849,83.9459,85.1782,86.0859,86.1043,87.2525,88.2112,89.441,89.857,89.9426,95.9854,101.085,105.451,107.455,113.783,114.13,115.527,125.5,146.406,151.717,157.483,166.304,186.554,207.374
-7.47408,0.910332,0.364628,2,7,0,9.57046,0.303553,69.8401,69.8401,0.303553,0.398064,1,0,0.332818,1,1.02505,1.03287,1.04516,1.06719,1.07136,1.08087,1.08135,1.1172,1.12264,1.16421,1.18151,1.19425,1.1945,1.21061,1.22406,1.24131,1.24714,1.24834,1.33303,1.40443,1.46552,1.49356,1.58204,1.58689,1.60642,1.74576,2.0376,2.11171,2.19215,2.31519,2.59758,2.88786,0.0691578,0.0885955,0.117471,0.164821,0.173238,0.191824,0.192749,0.256452,0.265381,0.328376,0.35225,0.369088,0.369423,0.38988,0.40631,0.426592,0.433263,0.434625,0.52226,0.585858,0.634655,0.655609,0.716769,0.719925,0.732451,0.814275,0.953765,0.984136,1.01528,1.05967,1.14937,1.22787,71.5895,72.1355,72.994,74.5327,74.8242,75.488,75.5217,78.0251,78.4052,81.3088,82.5167,83.4062,83.4242,84.5493,85.4885,86.693,87.1004,87.1843,93.0987,98.0855,102.352,104.31,110.49,110.829,112.192,121.924,142.306,147.482,153.1,161.693,181.415,201.689
-7.48594,0.966826,0.364628,2,7,0,7.99276,0.317509,68.9797,68.9797,0.317509,0.392816,1,0,0.351117,1,1.02642,1.03466,1.04762,1.07082,1.07521,1.08522,1.08573,1.12341,1.12913,1.17276,1.19088,1.20422,1.20449,1.22134,1.23541,1.25343,1.25952,1.26078,1.34907,1.4233,1.48668,1.51573,1.60728,1.61229,1.63247,1.77627,2.07664,2.1528,2.23542,2.36174,2.65141,2.94895,0.0691124,0.0885203,0.117337,0.164551,0.172939,0.191454,0.192375,0.255774,0.264653,0.327238,0.350931,0.367633,0.367965,0.388248,0.40453,0.424621,0.431226,0.432575,0.519256,0.582053,0.63018,0.650832,0.711064,0.71417,0.726497,0.806964,0.943938,0.973734,1.00428,1.0478,1.13571,1.2126,70.8021,71.3705,72.2642,73.8648,74.1679,74.8579,74.893,77.4926,77.887,80.8963,82.1464,83.0665,83.0851,84.2479,85.218,86.4613,86.8815,86.9681,93.0582,98.1785,102.55,104.554,110.87,111.215,112.607,122.527,143.246,148.499,154.199,162.912,182.894,203.418
-7.90615,0.974907,0.364628,3,11,0,8.12306,0.360135,69.356,69.356,0.360135,0.376417,1,0,0.408782,1,1.03072,1.04029,1.05531,1.08216,1.08724,1.09878,1.09937,1.14271,1.14926,1.1991,1.21972,1.23486,1.23517,1.25426,1.27016,1.2905,1.29736,1.29877,1.39768,1.48017,1.55019,1.58218,1.68263,1.68811,1.71017,1.86686,2.19189,2.27398,2.36294,2.49875,2.80958,3.12824,0.0689703,0.0882852,0.116919,0.163714,0.172011,0.19031,0.19122,0.25369,0.262417,0.323765,0.346919,0.363215,0.363539,0.383304,0.399149,0.418677,0.425091,0.426401,0.510303,0.570799,0.617015,0.636809,0.694426,0.697393,0.709164,0.785846,0.91588,0.944099,0.973003,1.01416,1.09718,1.1697,71.4869,72.1505,73.1924,75.0545,75.4065,76.207,76.2477,79.2536,79.7083,83.1651,84.595,85.645,85.6663,86.9907,88.0934,89.5038,89.9798,90.0777,96.9378,102.659,107.515,109.734,116.7,117.081,118.611,129.478,152.021,157.715,163.884,173.303,194.861,216.962
-11.2985,0.704423,0.364628,2,3,0,11.589,0.287535,67.1112,67.1112,0.287535,0.404016,1,0,0.312163,1,1.0235,1.03084,1.04238,1.06308,1.067,1.07594,1.07639,1.11013,1.11526,1.15447,1.17081,1.18285,1.1831,1.19834,1.21107,1.22742,1.23295,1.23408,1.31456,1.38264,1.44104,1.46788,1.55273,1.55739,1.57614,1.7102,1.99193,2.06362,2.14148,2.26065,2.53443,2.81614,0.0692091,0.0886807,0.117623,0.165127,0.173578,0.192244,0.193173,0.257226,0.266213,0.329682,0.353766,0.370761,0.3711,0.39176,0.408362,0.428868,0.435615,0.436993,0.525751,0.590297,0.639894,0.661209,0.723482,0.726697,0.739462,0.822924,0.965471,0.996545,1.02842,1.07387,1.16578,1.24625,68.6883,69.1807,69.9553,71.3443,71.6076,72.2073,72.2379,74.502,74.8461,77.478,78.5745,79.3827,79.3991,80.4219,81.2765,82.3733,82.7444,82.8209,88.2215,92.7906,96.7097,98.511,104.206,104.518,105.777,114.774,133.681,138.492,143.717,151.715,170.089,188.995
-7.55344,0.984642,0.364628,2,7,0,12.2926,0.285392,71.7109,71.7109,0.285392,0.404807,1,0,0.309427,1,1.0233,1.03057,1.04201,1.06253,1.06642,1.07528,1.07573,1.10919,1.11427,1.15317,1.16938,1.18133,1.18158,1.1967,1.20934,1.22556,1.23105,1.23218,1.31208,1.37971,1.43774,1.46442,1.54878,1.55341,1.57206,1.7054,1.98575,2.0571,2.13461,2.25325,2.52586,2.80641,0.069216,0.088692,0.117643,0.165168,0.173623,0.1923,0.19323,0.257329,0.266324,0.329856,0.353969,0.370986,0.371324,0.392012,0.408638,0.429173,0.435931,0.437311,0.526222,0.590897,0.640603,0.661968,0.724394,0.727617,0.740416,0.824104,0.967074,0.998245,1.03022,1.07582,1.16803,1.24878,73.3814,73.903,74.7235,76.195,76.4739,77.1093,77.1417,79.5408,79.9055,82.6951,83.8576,84.7144,84.7318,85.8164,86.7226,87.8859,88.2795,88.3606,94.0905,98.9404,103.102,105.015,111.064,111.396,112.734,122.296,142.4,147.517,153.075,161.583,181.132,201.25
-8.39759,0.88876,0.364628,3,9,0,8.66126,0.318505,67.6398,67.6398,0.318505,0.39244,1,0,0.352433,1,1.02652,1.03479,1.04779,1.07108,1.07549,1.08553,1.08604,1.12386,1.1296,1.17337,1.19155,1.20493,1.2052,1.22211,1.23622,1.2543,1.26041,1.26167,1.35021,1.42464,1.48818,1.5173,1.60907,1.61409,1.63432,1.77843,2.0794,2.1557,2.23848,2.36502,2.65521,2.95326,0.0691092,0.0885149,0.117327,0.164532,0.172917,0.191428,0.192349,0.255726,0.264601,0.327156,0.350837,0.367529,0.367861,0.388131,0.404403,0.42448,0.431082,0.43243,0.519043,0.581784,0.629864,0.650494,0.710662,0.713764,0.726078,0.80645,0.94325,0.973007,1.00351,1.04697,1.13476,1.21153,69.4334,69.9929,70.8724,72.4477,72.7459,73.4249,73.4595,76.0175,76.4056,79.3662,80.5961,81.5011,81.5194,82.6633,83.6175,84.8403,85.2537,85.3388,91.3279,96.3621,100.66,102.63,108.837,109.177,110.545,120.293,140.65,145.811,151.41,159.97,179.598,199.758
-8.44531,0.977606,0.364628,2,7,0,11.1756,0.296115,73.4885,73.4885,0.296115,0.400837,1,0,0.32318,1,1.02433,1.03192,1.04386,1.06527,1.06933,1.07857,1.07904,1.1139,1.1192,1.15968,1.17653,1.18895,1.1892,1.20491,1.21802,1.23485,1.24055,1.24172,1.32446,1.39433,1.45418,1.48166,1.56848,1.57324,1.59241,1.72932,2.01651,2.0895,2.16876,2.29001,2.56844,2.85478,0.0691817,0.0886352,0.117542,0.164963,0.173396,0.192019,0.192946,0.256811,0.265768,0.328982,0.352954,0.369865,0.370201,0.390752,0.407262,0.427647,0.434353,0.435723,0.523876,0.587909,0.637074,0.658194,0.719864,0.723047,0.735683,0.818256,0.959142,0.989834,1.02131,1.06618,1.15689,1.23629,75.2762,75.8342,76.7119,78.2853,78.5834,79.2625,79.297,81.8591,82.2484,85.2232,86.4616,87.374,87.3924,88.5468,89.5107,90.7474,91.1658,91.2519,97.3323,102.467,106.865,108.885,115.265,115.615,117.024,127.085,148.19,153.554,159.379,168.29,188.751,209.793
-7.54099,1,0.364628,2,3,0,8.50583,0.291668,70.6516,70.6516,0.291668,0.402488,1,0,0.317456,1,1.0239,1.03136,1.04309,1.06413,1.06812,1.0772,1.07766,1.11194,1.11715,1.15698,1.17356,1.18579,1.18603,1.2015,1.21442,1.231,1.2366,1.23776,1.31933,1.38827,1.44737,1.47453,1.56033,1.56503,1.58399,1.71943,2.0038,2.07612,2.15466,2.27484,2.55087,2.83482,0.069196,0.0886588,0.117584,0.165048,0.17349,0.192136,0.193064,0.257026,0.265999,0.329345,0.353375,0.370329,0.370667,0.391275,0.407832,0.428279,0.435007,0.436381,0.524846,0.589144,0.638532,0.659752,0.721733,0.724932,0.737635,0.820666,0.962406,0.993294,1.02497,1.07014,1.16147,1.24142,72.34,72.8671,73.6961,75.1827,75.4644,76.1061,76.1387,78.5606,78.9287,81.7424,82.9142,83.7777,83.7952,84.8879,85.8006,86.9719,87.3681,87.4497,93.2126,98.0838,102.259,104.178,110.24,110.572,111.911,121.481,141.572,146.681,152.23,160.721,180.223,200.284
-7.45852,1,0.364628,1,1,0,7.53549,0.293692,70.7828,70.7828,0.293692,0.401737,1,0,0.320058,1,1.02409,1.03161,1.04344,1.06465,1.06867,1.07782,1.07829,1.11284,1.11808,1.15821,1.17491,1.18722,1.18747,1.20305,1.21606,1.23275,1.2384,1.23956,1.32166,1.39103,1.45047,1.47778,1.56404,1.56877,1.58782,1.72394,2.00959,2.08222,2.16108,2.28176,2.55888,2.84392,0.0691895,0.0886481,0.117565,0.16501,0.173447,0.192083,0.193011,0.256929,0.265894,0.32918,0.353183,0.370118,0.370455,0.391037,0.407572,0.427991,0.434709,0.436081,0.524404,0.588581,0.637867,0.659042,0.720881,0.724073,0.736745,0.819567,0.960916,0.991714,1.0233,1.06833,1.15938,1.23907,72.4881,73.0205,73.8578,75.3589,75.6434,76.2914,76.3244,78.7696,79.1411,81.9812,83.1637,84.0351,84.0527,85.1552,86.076,87.2575,87.6572,87.7396,93.5509,98.461,102.669,104.601,110.707,111.042,112.391,122.025,142.245,147.385,152.967,161.509,181.125,201.3
-7.33597,1,0.364628,2,3,0,7.47571,0.318759,70.7669,70.7669,0.318759,0.392344,1,0,0.35277,1,1.02654,1.03482,1.04784,1.07115,1.07556,1.08561,1.08612,1.12397,1.12971,1.17352,1.19172,1.20511,1.20538,1.22231,1.23642,1.25452,1.26063,1.26189,1.3505,1.42498,1.48856,1.5177,1.60953,1.61455,1.63479,1.77899,2.0801,2.15644,2.23926,2.36586,2.65618,2.95436,0.0691083,0.0885136,0.117325,0.164527,0.172912,0.191421,0.192342,0.255713,0.264588,0.327136,0.350813,0.367503,0.367835,0.388102,0.404371,0.424445,0.431045,0.432392,0.518989,0.581716,0.629783,0.650408,0.710559,0.713661,0.725971,0.806319,0.943075,0.972821,1.00331,1.04676,1.13451,1.21126,72.6452,73.2311,74.1521,75.8017,76.1141,76.8251,76.8613,79.54,79.9463,83.0465,84.3343,85.2819,85.3011,86.4988,87.4979,88.7783,89.211,89.3002,95.5707,100.841,105.341,107.403,113.901,114.257,115.689,125.893,147.202,152.605,158.466,167.425,187.97,209.071
-7.76698,0.941201,0.364628,2,7,0,9.2104,0.349481,69.8887,69.8887,0.349481,0.38057,1,0,0.394117,1,1.02963,1.03886,1.05336,1.07929,1.0842,1.09535,1.09592,1.13784,1.14419,1.19249,1.21249,1.22718,1.22748,1.24602,1.26147,1.28123,1.28791,1.28928,1.38559,1.46606,1.53447,1.56575,1.66404,1.66941,1.69101,1.84457,2.16362,2.24427,2.33169,2.46519,2.77088,3.08439,0.0690063,0.0883447,0.117025,0.163925,0.172245,0.190598,0.191511,0.254213,0.262977,0.324632,0.347919,0.364315,0.364641,0.384533,0.400486,0.420151,0.426612,0.427931,0.512509,0.573561,0.620235,0.640235,0.698477,0.701476,0.71338,0.790961,0.922634,0.951224,0.980512,1.02222,1.10639,1.17993,71.9595,72.6047,73.6181,75.4304,75.7731,76.5527,76.5924,79.5224,79.966,83.3413,84.739,85.766,85.7868,87.0828,88.1623,89.5438,90.0102,90.1062,96.8373,102.461,107.242,109.428,116.297,116.673,118.183,128.915,151.213,156.849,162.959,172.289,193.653,215.564
-10.5194,0.932283,0.364628,3,11,0,11.9141,0.447072,63.3554,63.3554,0.447072,0.341063,1,0,0.534791,1,1.04005,1.05245,1.07187,1.10636,1.11285,1.12757,1.12832,1.18317,1.1914,1.25356,1.27905,1.29768,1.29806,1.32146,1.34088,1.36561,1.37394,1.37565,1.49448,1.59221,1.67443,1.7118,1.82848,1.83482,1.86032,2.04051,2.41073,2.50372,2.60432,2.75764,3.1076,3.46543,0.0686641,0.0877809,0.116028,0.16195,0.170061,0.187916,0.188802,0.249403,0.257825,0.316754,0.338868,0.354392,0.3547,0.373483,0.388508,0.406983,0.413043,0.414279,0.493111,0.549516,0.59239,0.6107,0.663835,0.666565,0.67739,0.74771,0.866287,0.89193,0.918168,0.955482,1.03063,1.09613,65.8926,66.6786,67.9086,70.0938,70.505,71.4379,71.4852,74.96,75.4819,79.4201,81.0345,82.215,82.2389,83.7219,84.9518,86.5191,87.0466,87.155,94.6831,100.875,106.084,108.452,115.844,116.246,117.862,129.278,152.733,158.624,164.998,174.712,196.883,219.553
-11.3439,0.812934,0.364628,2,3,0,11.8602,0.466859,64.6338,64.6338,0.466859,0.332621,1,0,0.565053,1,1.04227,1.05534,1.07578,1.11204,1.11885,1.1343,1.13509,1.19252,1.20113,1.26601,1.29255,1.31194,1.31233,1.33667,1.35684,1.38252,1.39116,1.39294,1.51598,1.61693,1.70171,1.7402,1.86029,1.86681,1.89304,2.07816,2.45789,2.55319,2.65625,2.81328,3.17154,3.53769,0.0685915,0.0876618,0.115819,0.16154,0.169609,0.187363,0.188244,0.248426,0.256781,0.315181,0.33707,0.352429,0.352734,0.371308,0.386159,0.404413,0.410398,0.411619,0.4894,0.544974,0.587175,0.60519,0.657436,0.660119,0.670758,0.739832,0.856194,0.881343,0.90707,0.94365,1.01729,1.08147,67.3656,68.2106,69.5318,71.8752,72.3156,73.3142,73.3649,77.0772,77.6338,81.8269,83.5424,84.7957,84.821,86.3941,87.6978,89.3576,89.9159,90.0307,97.9838,104.508,109.988,112.476,120.237,120.659,122.354,134.319,158.863,165.022,171.684,181.833,204.988,228.654
