# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-21 15:10:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp04urymr_/mtihphj_.json
# random
#   seed = 83402
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cc/cc-20230721161048.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-8.61464,0.823359,0.404119,1,3,0,8.71696,0.318018,67.4469,67.4469,0.318018,0.392624,1,0,0.35179,1,1.02647,1.03473,1.04771,1.07095,1.07536,1.08538,1.08589,1.12364,1.12937,1.17307,1.19122,1.20458,1.20485,1.22174,1.23582,1.25387,1.25998,1.26123,1.34965,1.42398,1.48744,1.51653,1.6082,1.61321,1.63341,1.77738,2.07805,2.15428,2.23699,2.36342,2.65335,2.95115,0.0691108,0.0885176,0.117332,0.164541,0.172928,0.191441,0.192362,0.255749,0.264627,0.327196,0.350883,0.36758,0.367912,0.388188,0.404465,0.424549,0.431152,0.432501,0.519148,0.581916,0.630018,0.650659,0.710858,0.713962,0.726283,0.806701,0.943586,0.973362,1.00388,1.04737,1.13522,1.21205,69.2322,69.7891,70.6645,72.2325,72.5294,73.2053,73.2396,75.786,76.1723,79.1197,80.3441,81.2452,81.2634,82.4023,83.3523,84.5699,84.9814,85.0661,91.0298,96.0431,100.323,102.285,108.468,108.806,110.169,119.879,140.158,145.3,150.878,159.405,178.96,199.046
-8.05449,1,0.404119,1,1,0,8.54339,0.323537,67.797,67.797,0.323537,0.390532,1,0,0.359109,1,1.02702,1.03544,1.04869,1.0724,1.07689,1.08711,1.08763,1.12611,1.13195,1.17646,1.19494,1.20853,1.20881,1.22599,1.24031,1.25867,1.26487,1.26615,1.35598,1.43141,1.49576,1.52524,1.61809,1.62317,1.64363,1.78932,2.09329,2.17032,2.25387,2.38157,2.67433,2.97495,0.0690927,0.0884876,0.117279,0.164434,0.172809,0.191294,0.192213,0.255481,0.264338,0.326746,0.350362,0.367005,0.367336,0.387544,0.403764,0.423773,0.430351,0.431694,0.51797,0.580429,0.628273,0.648797,0.70864,0.711725,0.72397,0.803869,0.939797,0.969354,0.999648,1.04281,1.12998,1.2062,69.6287,70.1999,71.0978,72.7056,73.0099,73.7028,73.738,76.3471,76.7428,79.7604,81.0132,81.935,81.9536,83.1183,84.0896,85.3341,85.7547,85.8413,91.9313,97.0452,101.408,103.407,109.702,110.046,111.433,121.31,141.919,147.141,152.806,161.463,181.312,201.693
-10.2746,0.987388,0.404119,3,11,0,10.6709,0.437175,63.4673,63.4673,0.437175,0.345227,1,0,0.519874,1,1.03895,1.05102,1.06993,1.10354,1.10987,1.12423,1.12496,1.1785,1.18655,1.24734,1.27229,1.29054,1.2909,1.31384,1.33287,1.35713,1.36529,1.36697,1.48364,1.57974,1.66065,1.69744,1.81238,1.81863,1.84377,2.02144,2.3868,2.47861,2.57796,2.72939,3.07512,3.42871,0.0687,0.0878399,0.116132,0.162154,0.170287,0.188192,0.189081,0.249892,0.258348,0.317545,0.339772,0.355381,0.35569,0.37458,0.389694,0.408282,0.41438,0.415624,0.494995,0.551829,0.59505,0.613514,0.66711,0.669864,0.680786,0.751754,0.871487,0.897388,0.923893,0.961592,1.03752,1.10373,65.9393,66.7056,67.9055,70.0387,70.4403,71.3518,71.398,74.7964,75.3072,79.1653,80.7485,81.9067,81.9301,83.3858,84.5935,86.1331,86.6514,86.758,94.1627,100.262,105.397,107.732,115.027,115.423,117.019,128.295,151.483,157.311,163.616,173.227,195.17,217.611
-11.0124,0.829712,0.404119,2,3,0,11.6028,0.462104,64.5327,64.5327,0.462104,0.334664,1,0,0.557727,1,1.04173,1.05464,1.07484,1.11067,1.1174,1.13268,1.13345,1.19027,1.19879,1.26302,1.28931,1.30852,1.3089,1.33302,1.35301,1.37847,1.38703,1.38879,1.51083,1.61102,1.69519,1.73341,1.85269,1.85917,1.88522,2.06917,2.44664,2.54139,2.64387,2.80001,3.15629,3.52046,0.068609,0.0876905,0.115869,0.161639,0.169718,0.187496,0.188378,0.24866,0.257032,0.315558,0.337501,0.352899,0.353205,0.371829,0.386721,0.405027,0.41103,0.412255,0.490285,0.546055,0.588416,0.6065,0.658956,0.66165,0.672333,0.741701,0.858583,0.883848,0.909696,0.946448,1.02044,1.08493,67.2256,68.0589,69.362,71.6744,72.1091,73.0949,73.1449,76.8113,77.3613,81.506,83.2025,84.4421,84.4671,86.0235,87.3134,88.9561,89.5088,89.6224,97.4982,103.963,109.395,111.862,119.559,119.977,121.658,133.529,157.888,164.002,170.616,180.692,203.684,227.184
-8.13984,0.999583,0.404119,2,7,0,12.8305,0.361934,66.4739,66.4739,0.361934,0.375712,1,0,0.411274,1,1.03091,1.04053,1.05565,1.08265,1.08775,1.09936,1.09995,1.14353,1.15012,1.20022,1.22094,1.23616,1.23647,1.25566,1.27163,1.29206,1.29896,1.30037,1.39972,1.48254,1.55283,1.58494,1.68575,1.69125,1.71339,1.8706,2.19663,2.27896,2.36818,2.50437,2.81606,3.13558,0.0689642,0.0882751,0.116901,0.163678,0.171971,0.190261,0.19117,0.253602,0.262322,0.323619,0.34675,0.36303,0.363353,0.383097,0.398924,0.418429,0.424835,0.426143,0.509932,0.570337,0.616475,0.636236,0.693749,0.69671,0.708459,0.784993,0.914756,0.942914,0.971754,1.01282,1.09565,1.168,68.5286,69.1683,70.1729,71.9679,72.3072,73.0788,73.1181,76.0149,76.453,79.7835,81.1609,82.1723,82.1927,83.4683,84.5302,85.8883,86.3466,86.441,93.0449,98.5502,103.223,105.357,112.058,112.424,113.896,124.346,146.019,151.492,157.422,166.475,187.195,208.434
-7.35078,1,0.404119,3,11,0,8.21297,0.299326,71.176,71.176,0.299326,0.399642,1,0,0.327331,1,1.02464,1.03233,1.04442,1.0661,1.07021,1.07956,1.08004,1.11532,1.12068,1.16164,1.17868,1.19123,1.19149,1.20737,1.22063,1.23764,1.24339,1.24458,1.32816,1.39869,1.45908,1.48681,1.57435,1.57914,1.59847,1.73644,2.02563,2.09911,2.17888,2.30091,2.58106,2.86911,0.0691714,0.0886181,0.117511,0.164902,0.173328,0.191935,0.192861,0.256656,0.265601,0.32872,0.35265,0.369529,0.369865,0.390376,0.406851,0.427191,0.433882,0.435249,0.523177,0.587022,0.636027,0.657075,0.718523,0.721694,0.734283,0.81653,0.956808,0.987361,1.01869,1.06335,1.15363,1.23263,72.9297,73.477,74.3378,75.8807,76.1731,76.8388,76.8727,79.3843,79.7658,82.6806,83.8937,84.7873,84.8054,85.9357,86.8795,88.0902,88.4997,88.584,94.533,99.5534,103.852,105.825,112.056,112.397,113.772,123.593,144.177,149.407,155.084,163.77,183.71,204.212
-7.79277,0.93652,0.404119,2,3,0,7.89913,0.286245,70.4702,70.4702,0.286245,0.404492,1,0,0.310515,1,1.02338,1.03068,1.04216,1.06275,1.06665,1.07554,1.07599,1.10956,1.11466,1.15369,1.16995,1.18194,1.18218,1.19735,1.21003,1.2263,1.2318,1.23294,1.31307,1.38088,1.43906,1.4658,1.55035,1.55499,1.57368,1.70731,1.98821,2.0597,2.13734,2.2562,2.52928,2.81029,0.0692132,0.0886875,0.117635,0.165152,0.173605,0.192278,0.193207,0.257288,0.26628,0.329787,0.353888,0.370896,0.371235,0.391912,0.408528,0.429052,0.435805,0.437185,0.526034,0.590658,0.64032,0.661665,0.72403,0.727251,0.740036,0.823634,0.966435,0.997567,1.0295,1.07504,1.16713,1.24777,72.1176,72.6319,73.441,74.892,75.1671,75.7936,75.8255,78.191,78.5506,81.3008,82.4467,83.2914,83.3085,84.3777,85.2709,86.4174,86.8054,86.8853,92.5321,97.3107,101.411,103.295,109.254,109.581,110.898,120.315,140.109,145.147,150.619,158.995,178.238,198.042
-7.26132,0.991908,0.404119,2,7,0,8.02716,0.309417,70.5303,70.5303,0.309417,0.395866,1,0,0.340472,1,1.02562,1.03362,1.04619,1.06871,1.07298,1.08269,1.08318,1.1198,1.12536,1.1678,1.18544,1.19843,1.19869,1.21512,1.22883,1.2464,1.25234,1.25357,1.33977,1.41237,1.47443,1.5029,1.59268,1.5976,1.6174,1.75864,2.05408,2.12906,2.21043,2.33486,2.62033,2.91368,0.0691388,0.088564,0.117415,0.164708,0.173112,0.191669,0.192592,0.256167,0.265075,0.327897,0.351696,0.368476,0.36881,0.389193,0.405561,0.425762,0.432405,0.433762,0.520994,0.584252,0.632765,0.65359,0.714356,0.71749,0.729932,0.811178,0.949594,0.97972,1.01061,1.05462,1.14356,1.22137,72.3375,72.9014,73.788,75.3765,75.6774,76.3625,76.3973,78.98,79.372,82.3651,83.6095,84.5257,84.5443,85.7027,86.6694,87.909,88.3281,88.4144,94.4946,99.615,103.992,106,112.333,112.679,114.076,124.037,144.875,150.164,155.902,164.678,184.813,205.503
-7.60071,0.914227,0.404119,2,5,0,8.1341,0.283929,72.0586,72.0586,0.283929,0.405346,1,0,0.307564,1,1.02316,1.03039,1.04176,1.06216,1.06603,1.07483,1.07528,1.10855,1.1136,1.15229,1.16841,1.1803,1.18054,1.19558,1.20815,1.22429,1.22975,1.23088,1.31039,1.37772,1.4355,1.46206,1.54608,1.55069,1.56927,1.70212,1.98152,2.05265,2.12991,2.24819,2.52,2.79975,0.0692206,0.0886997,0.117657,0.165196,0.173654,0.192338,0.193268,0.257399,0.2664,0.329975,0.354108,0.371139,0.371478,0.392184,0.408826,0.429382,0.436147,0.437528,0.526543,0.591307,0.641088,0.662487,0.725018,0.728247,0.741068,0.824911,0.968173,0.999411,1.03145,1.07715,1.16958,1.25052,73.7272,74.2481,75.0677,76.5376,76.8163,77.4511,77.4834,79.8803,80.2448,83.0323,84.1941,85.0506,85.0679,86.1521,87.0579,88.2208,88.6144,88.6954,94.425,99.2762,103.44,105.354,111.408,111.741,113.079,122.652,142.785,147.911,153.479,162.002,181.588,201.746
-7.90724,0.831335,0.404119,4,15,0,9.12531,0.280578,73.0713,73.0713,0.280578,0.406578,1,0,0.303307,1,1.02284,1.02997,1.04119,1.06131,1.06512,1.07381,1.07426,1.10708,1.11207,1.15026,1.16619,1.17792,1.17816,1.19303,1.20545,1.22139,1.22679,1.2279,1.30652,1.37313,1.43034,1.45665,1.53989,1.54445,1.56286,1.69458,1.9718,2.04241,2.11912,2.23656,2.50652,2.78443,0.0692312,0.0887173,0.117688,0.165259,0.173724,0.192426,0.193357,0.25756,0.266573,0.330248,0.354425,0.371489,0.371829,0.392579,0.409257,0.429861,0.436641,0.438026,0.527281,0.592249,0.642203,0.66368,0.726453,0.729696,0.742569,0.826771,0.970706,1.0021,1.03431,1.08024,1.17316,1.25454,74.74,75.261,76.0808,77.5512,77.8299,78.465,78.4973,80.8959,81.2607,84.0513,85.2148,86.0725,86.0899,87.1759,88.0835,89.2488,89.6432,89.7244,95.4691,100.337,104.517,106.439,112.521,112.855,114.2,123.825,144.082,149.241,154.847,163.429,183.155,203.462
-8.94667,0.725294,0.404119,1,3,0,10.1701,0.318623,72.9859,72.9859,0.318623,0.392395,1,0,0.352591,1,1.02653,1.0348,1.04781,1.07111,1.07552,1.08557,1.08608,1.12391,1.12965,1.17344,1.19163,1.20501,1.20529,1.2222,1.23631,1.2544,1.26051,1.26177,1.35035,1.4248,1.48836,1.51749,1.60928,1.61431,1.63454,1.77869,2.07973,2.15605,2.23885,2.36542,2.65566,2.95377,0.0691088,0.0885143,0.117326,0.164529,0.172915,0.191424,0.192345,0.25572,0.264595,0.327147,0.350826,0.367517,0.367849,0.388118,0.404388,0.424464,0.431064,0.432412,0.519018,0.581752,0.629826,0.650454,0.710614,0.713716,0.726028,0.806389,0.943168,0.97292,1.00342,1.04687,1.13464,1.2114,74.9222,75.5262,76.4756,78.1761,78.4981,79.2311,79.2684,82.0297,82.4486,85.6446,86.9721,87.9491,87.9689,89.2036,90.2336,91.5536,91.9997,92.0916,98.5563,103.99,108.629,110.755,117.455,117.822,119.298,129.819,151.791,157.361,163.404,172.642,193.826,215.584
-8.94667,0.450609,0.404119,1,1,0,11.5762,0.318623,72.9859,72.9859,0.318623,0.392395,1,0,0.352591,1,1.02653,1.0348,1.04781,1.07111,1.07552,1.08557,1.08608,1.12391,1.12965,1.17344,1.19163,1.20501,1.20529,1.2222,1.23631,1.2544,1.26051,1.26177,1.35035,1.4248,1.48836,1.51749,1.60928,1.61431,1.63454,1.77869,2.07973,2.15605,2.23885,2.36542,2.65566,2.95377,0.0691088,0.0885143,0.117326,0.164529,0.172915,0.191424,0.192345,0.25572,0.264595,0.327147,0.350826,0.367517,0.367849,0.388118,0.404388,0.424464,0.431064,0.432412,0.519018,0.581752,0.629826,0.650454,0.710614,0.713716,0.726028,0.806389,0.943168,0.97292,1.00342,1.04687,1.13464,1.2114,74.9222,75.5262,76.4756,78.1761,78.4981,79.2311,79.2684,82.0297,82.4486,85.6446,86.9721,87.9491,87.9689,89.2036,90.2336,91.5536,91.9997,92.0916,98.5563,103.99,108.629,110.755,117.455,117.822,119.298,129.819,151.791,157.361,163.404,172.642,193.826,215.584
-8.02958,0.877357,0.404119,2,3,0,10.2984,0.307223,72.5628,72.5628,0.307223,0.39669,1,0,0.337603,1,1.02541,1.03334,1.0458,1.06814,1.07237,1.08201,1.0825,1.11883,1.12434,1.16645,1.18397,1.19686,1.19713,1.21343,1.22704,1.24449,1.2504,1.25161,1.33725,1.4094,1.4711,1.49941,1.58871,1.5936,1.6133,1.75383,2.04793,2.12258,2.20361,2.32752,2.61184,2.90405,0.0691459,0.0885758,0.117436,0.16475,0.173159,0.191727,0.192651,0.256274,0.26519,0.328076,0.351903,0.368705,0.369039,0.38945,0.405841,0.426072,0.432726,0.434085,0.521467,0.584851,0.63347,0.654343,0.715256,0.718398,0.730872,0.812332,0.951148,0.981365,1.01234,1.0565,1.14573,1.22379,74.4064,74.9817,75.8863,77.5072,77.8143,78.5134,78.549,81.1851,81.5852,84.6412,85.912,86.8477,86.8667,88.05,89.0375,90.3039,90.7321,90.8203,97.0345,102.27,106.747,108.801,115.281,115.636,117.065,127.263,148.603,154.021,159.9,168.891,189.522,210.726
-8.19964,0.956939,0.404119,1,1,0,8.30357,0.311002,72.6091,72.6091,0.311002,0.39527,1,0,0.34255,1,1.02578,1.03382,1.04647,1.06912,1.07341,1.08318,1.08368,1.12051,1.1261,1.16877,1.1865,1.19956,1.19983,1.21634,1.23011,1.24778,1.25375,1.25498,1.34159,1.41451,1.47683,1.50541,1.59555,1.60048,1.62036,1.7621,2.05852,2.13373,2.21535,2.34015,2.62645,2.92062,0.0691337,0.0885555,0.1174,0.164677,0.173078,0.191627,0.19255,0.25609,0.264993,0.327768,0.351546,0.368311,0.368644,0.389008,0.405359,0.425538,0.432174,0.433529,0.520653,0.58382,0.632256,0.653047,0.713707,0.716836,0.729256,0.810347,0.948478,0.978538,1.00936,1.05327,1.14201,1.21963,74.4809,75.0648,75.983,77.6281,77.9396,78.649,78.6851,81.3591,81.7649,84.8631,86.1511,87.0992,87.1184,88.3172,89.3175,90.6,91.0336,91.1229,97.412,102.707,107.232,109.307,115.852,116.21,117.653,127.945,149.467,154.928,160.854,169.916,190.704,212.064
-7.46411,1,0.404119,2,3,0,8.1026,0.290597,71.5335,71.5335,0.290597,0.402884,1,0,0.316083,1,1.02379,1.03122,1.04291,1.06386,1.06783,1.07687,1.07733,1.11147,1.11666,1.15633,1.17285,1.18503,1.18527,1.20068,1.21355,1.23007,1.23566,1.23681,1.31809,1.38682,1.44573,1.47281,1.55836,1.56306,1.58196,1.71705,2.00073,2.07289,2.15125,2.27117,2.54662,2.82999,0.0691994,0.0886645,0.117594,0.165069,0.173513,0.192164,0.193092,0.257078,0.266054,0.329432,0.353476,0.370441,0.370779,0.3914,0.407969,0.428432,0.435164,0.436539,0.52508,0.589442,0.638884,0.660129,0.722185,0.725388,0.738107,0.821249,0.963197,0.994132,1.02586,1.0711,1.16258,1.24266,73.2356,73.767,74.6028,76.1015,76.3855,77.0325,77.0655,79.5075,79.8787,82.7162,83.8981,84.769,84.7867,85.8889,86.8096,87.9911,88.3908,88.4732,94.2877,99.2037,103.418,105.355,111.475,111.811,113.163,122.826,143.119,148.281,153.886,162.465,182.168,202.439
-7.44892,0.999968,0.404119,1,1,0,7.46928,0.291472,71.4553,71.4553,0.291472,0.40256,1,0,0.317205,1,1.02388,1.03133,1.04306,1.06408,1.06807,1.07714,1.0776,1.11186,1.11706,1.15686,1.17343,1.18565,1.1859,1.20135,1.21426,1.23083,1.23643,1.23759,1.3191,1.38801,1.44708,1.47421,1.55997,1.56467,1.58362,1.719,2.00324,2.07553,2.15403,2.27417,2.55009,2.83394,0.0691966,0.0886598,0.117586,0.165052,0.173494,0.192141,0.193069,0.257036,0.266009,0.329361,0.353394,0.37035,0.370687,0.391298,0.407857,0.428307,0.435035,0.43641,0.524889,0.589198,0.638596,0.659821,0.721815,0.725016,0.737721,0.820772,0.96255,0.993447,1.02513,1.07032,1.16167,1.24164,73.1616,73.6943,74.5321,76.0343,76.319,76.9676,77.0006,79.4482,79.8201,82.6638,83.8481,84.7208,84.7385,85.8429,86.7654,87.9491,88.3496,88.4321,94.2568,99.1805,103.401,105.34,111.468,111.804,113.158,122.832,143.142,148.308,153.917,162.501,182.218,202.5
-7.44892,0.488523,0.404119,1,3,0,10.8457,0.291472,71.4553,71.4553,0.291472,0.40256,1,0,0.317205,1,1.02388,1.03133,1.04306,1.06408,1.06807,1.07714,1.0776,1.11186,1.11706,1.15686,1.17343,1.18565,1.1859,1.20135,1.21426,1.23083,1.23643,1.23759,1.3191,1.38801,1.44708,1.47421,1.55997,1.56467,1.58362,1.719,2.00324,2.07553,2.15403,2.27417,2.55009,2.83394,0.0691966,0.0886598,0.117586,0.165052,0.173494,0.192141,0.193069,0.257036,0.266009,0.329361,0.353394,0.37035,0.370687,0.391298,0.407857,0.428307,0.435035,0.43641,0.524889,0.589198,0.638596,0.659821,0.721815,0.725016,0.737721,0.820772,0.96255,0.993447,1.02513,1.07032,1.16167,1.24164,73.1616,73.6943,74.5321,76.0343,76.319,76.9676,77.0006,79.4482,79.8201,82.6638,83.8481,84.7208,84.7385,85.8429,86.7654,87.9491,88.3496,88.4321,94.2568,99.1805,103.401,105.34,111.468,111.804,113.158,122.832,143.142,148.308,153.917,162.501,182.218,202.5
-7.99094,0.912739,0.404119,3,11,0,8.78217,0.353781,66.8604,66.8604,0.353781,0.378898,1,0,0.400016,1,1.03007,1.03944,1.05415,1.08045,1.08542,1.09673,1.09731,1.1398,1.14623,1.19516,1.2154,1.23028,1.23058,1.24935,1.26498,1.28497,1.29172,1.29311,1.39048,1.47177,1.54083,1.5724,1.67156,1.67697,1.69877,1.8536,2.17508,2.25631,2.34435,2.47879,2.78656,3.10217,0.0689918,0.0883207,0.116982,0.16384,0.172151,0.190482,0.191393,0.254002,0.262751,0.324282,0.347515,0.363871,0.364196,0.384036,0.399945,0.419555,0.425997,0.427313,0.511616,0.572442,0.61893,0.638846,0.696833,0.69982,0.711669,0.788884,0.919888,0.948326,0.977458,1.01894,1.10264,1.17576,68.8709,69.4972,70.4807,72.2392,72.5716,73.3279,73.3664,76.2077,76.6377,79.9085,81.2623,82.2569,82.277,83.5318,84.5768,85.9138,86.3652,86.4581,92.9679,98.4028,103.02,105.131,111.761,112.123,113.58,123.932,145.426,150.858,156.744,165.733,186.311,207.412
-7.51724,0.948595,0.404119,2,3,0,8.49589,0.354386,68.7068,68.7068,0.354386,0.378663,1,0,0.400847,1,1.03013,1.03952,1.05426,1.08061,1.08559,1.09693,1.0975,1.14008,1.14652,1.19553,1.21581,1.23071,1.23102,1.24982,1.26547,1.2855,1.29226,1.29365,1.39116,1.47257,1.54172,1.57333,1.67262,1.67804,1.69985,1.85486,2.17668,2.258,2.34613,2.4807,2.78876,3.10465,0.0689898,0.0883174,0.116976,0.163828,0.172137,0.190465,0.191377,0.253973,0.262719,0.324233,0.347458,0.363808,0.364133,0.383966,0.39987,0.419471,0.425911,0.427226,0.511491,0.572285,0.618747,0.638652,0.696603,0.699588,0.71143,0.788594,0.919504,0.947922,0.977031,1.01848,1.10212,1.17518,70.7771,71.422,72.4347,74.2453,74.5877,75.3664,75.4059,78.3312,78.7739,82.1411,83.5347,84.5585,84.5792,85.8708,86.9464,88.3225,88.7871,88.8827,95.5825,101.175,105.927,108.098,114.92,115.292,116.792,127.442,149.553,155.14,161.195,170.441,191.607,213.311
-7.4173,0.99687,0.404119,3,11,0,7.94474,0.298772,70.4216,70.4216,0.298772,0.399848,1,0,0.326614,1,1.02458,1.03226,1.04432,1.06596,1.07005,1.07939,1.07986,1.11508,1.12043,1.1613,1.17831,1.19084,1.19109,1.20694,1.22018,1.23716,1.2429,1.24408,1.32752,1.39794,1.45824,1.48592,1.57333,1.57812,1.59742,1.73521,2.02406,2.09746,2.17714,2.29904,2.57889,2.86664,0.0691732,0.0886211,0.117517,0.164912,0.173339,0.191949,0.192876,0.256683,0.26563,0.328766,0.352703,0.369587,0.369923,0.390441,0.406922,0.42727,0.433963,0.43533,0.523298,0.587175,0.636207,0.657267,0.718754,0.721927,0.734524,0.816827,0.95721,0.987786,1.01914,1.06384,1.15419,1.23326,72.1528,72.6932,73.543,75.0663,75.3549,76.0123,76.0457,78.5255,78.9022,81.7804,82.9783,83.8607,83.8786,84.9949,85.9269,87.1226,87.527,87.6103,93.486,98.4451,102.691,104.641,110.797,111.134,112.493,122.196,142.538,147.706,153.318,161.902,181.609,201.873
-7.26811,0.999859,0.404119,3,7,0,7.3945,0.310718,70.6953,70.6953,0.310718,0.395377,1,0,0.342177,1,1.02575,1.03378,1.04642,1.06905,1.07334,1.0831,1.08359,1.12038,1.12596,1.16859,1.18631,1.19936,1.19962,1.21612,1.22988,1.24753,1.2535,1.25472,1.34127,1.41413,1.4764,1.50496,1.59504,1.59997,1.61983,1.76148,2.05773,2.1329,2.21447,2.3392,2.62535,2.91938,0.0691346,0.088557,0.117402,0.164683,0.173084,0.191634,0.192557,0.256104,0.265008,0.327791,0.351573,0.36834,0.368674,0.389041,0.405395,0.425578,0.432216,0.433571,0.520714,0.583897,0.632347,0.653144,0.713823,0.716953,0.729377,0.810496,0.948678,0.97875,1.00958,1.05352,1.14229,1.21994,72.5157,73.0837,73.9767,75.5767,75.8797,76.5697,76.6048,79.2056,79.6004,82.614,83.8668,84.7891,84.8078,85.9738,86.9469,88.1945,88.6163,88.7031,94.8213,99.9723,104.375,106.394,112.762,113.11,114.514,124.528,145.471,150.786,156.552,165.37,185.6,206.386
-8.21147,0.926672,0.404119,2,7,0,8.59376,0.266245,71.6752,71.6752,0.266245,0.411813,1,0,0.28528,1,1.02148,1.02819,1.03875,1.0577,1.06129,1.06948,1.0699,1.10085,1.10556,1.14164,1.1567,1.16781,1.16804,1.18212,1.19389,1.20901,1.21413,1.21519,1.28994,1.35348,1.40817,1.43336,1.5132,1.51759,1.53527,1.66202,1.92974,1.99807,2.07235,2.18616,2.44806,2.71795,0.0692762,0.088792,0.117822,0.165529,0.174024,0.192797,0.193732,0.258248,0.267312,0.331415,0.355782,0.37299,0.373333,0.394269,0.411104,0.431913,0.438764,0.440163,0.530459,0.596317,0.647027,0.668848,0.732685,0.735984,0.749087,0.834872,0.981794,1.01388,1.0468,1.09379,1.18889,1.27223,73.215,73.6959,74.4527,75.8108,76.0684,76.6553,76.6852,78.9039,79.2415,81.8275,82.9069,83.7033,83.7194,84.7284,85.5721,86.6562,87.0233,87.0989,92.4567,97.0108,100.931,102.736,108.459,108.773,110.041,119.126,138.314,143.212,148.536,156.694,175.465,194.81
-7.97633,0.974146,0.404119,1,3,0,8.83384,0.274269,73.1798,73.1798,0.274269,0.40889,1,0,0.295336,1,1.02224,1.02918,1.04011,1.05971,1.06343,1.0719,1.07233,1.10433,1.1092,1.14646,1.162,1.17347,1.1737,1.18822,1.20035,1.21594,1.22121,1.2223,1.29923,1.36449,1.4206,1.44642,1.52817,1.53266,1.55076,1.68031,1.95338,2.023,2.09865,2.21451,2.48095,2.75536,0.0692511,0.0887503,0.117747,0.165379,0.173857,0.19259,0.193522,0.257863,0.266899,0.330762,0.355022,0.37215,0.372491,0.393322,0.410069,0.430763,0.437574,0.438966,0.528676,0.594032,0.644316,0.665942,0.729178,0.732445,0.745418,0.830307,0.975536,1.00723,1.03975,1.08613,1.17999,1.26222,74.8071,75.3153,76.115,77.5496,77.8216,78.4414,78.473,80.8148,81.171,83.8978,85.0352,85.874,85.891,86.9534,87.8415,88.9821,89.3682,89.4477,95.077,99.8533,103.959,105.849,111.831,112.16,113.484,122.964,142.948,148.042,153.579,162.057,181.555,201.637
