# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-21 15:10:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp04urymr_/mtihphj_.json
# random
#   seed = 83402
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cc/cc-20230721161048.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-7.25095,0.942203,0.555145,2,3,0,7.76384,0.312375,70.4898,70.4898,0.312375,0.394754,1,0,0.344353,1,1.02591,1.034,1.04671,1.06948,1.07379,1.08361,1.08411,1.12112,1.12674,1.16961,1.18743,1.20054,1.20081,1.21739,1.23123,1.24897,1.25497,1.2562,1.34317,1.41637,1.47891,1.50759,1.59803,1.60298,1.62292,1.7651,2.06236,2.13777,2.2196,2.34472,2.63173,2.92662,0.0691292,0.0885481,0.117386,0.164651,0.173049,0.19159,0.192513,0.256024,0.264921,0.327656,0.351416,0.368168,0.368501,0.388847,0.405184,0.425344,0.431974,0.433328,0.520357,0.583446,0.631817,0.652578,0.713147,0.716271,0.728671,0.809629,0.947514,0.977518,1.00828,1.05211,1.14067,1.21814,72.3164,72.8863,73.7823,75.3874,75.6914,76.3836,76.4188,79.0275,79.4234,82.4454,83.7015,84.6261,84.6448,85.8138,86.7892,88.0396,88.4624,88.5494,94.68,99.8396,104.248,106.27,112.645,112.994,114.399,124.422,145.375,150.691,156.459,165.279,185.51,206.297
-7.65599,0.924369,0.555145,2,5,0,7.95782,0.310682,71.8606,71.8606,0.310682,0.395391,1,0,0.34213,1,1.02575,1.03378,1.04641,1.06904,1.07333,1.08308,1.08358,1.12036,1.12595,1.16857,1.18629,1.19933,1.1996,1.21609,1.22985,1.2475,1.25346,1.25469,1.34123,1.41408,1.47635,1.50491,1.59497,1.5999,1.61976,1.7614,2.05762,2.13279,2.21436,2.33908,2.62521,2.91922,0.0691347,0.0885572,0.117403,0.164683,0.173085,0.191635,0.192558,0.256106,0.265009,0.327794,0.351576,0.368344,0.368678,0.389045,0.4054,0.425583,0.432221,0.433576,0.520722,0.583907,0.632359,0.653157,0.713838,0.716968,0.729392,0.810515,0.948703,0.978777,1.00961,1.05355,1.14232,1.21998,73.7107,74.288,75.1956,76.8218,77.1298,77.831,77.8667,80.5101,80.9113,83.9742,85.2474,86.1848,86.2038,87.389,88.378,89.646,90.0747,90.1629,96.3813,101.617,106.091,108.143,114.616,114.97,116.397,126.575,147.862,153.263,159.125,168.088,188.649,209.777
-7.38951,0.991203,0.555145,2,7,0,7.78951,0.320547,69.0728,69.0728,0.320547,0.391666,1,0,0.355139,1,1.02672,1.03505,1.04815,1.07162,1.07606,1.08617,1.08668,1.12477,1.13055,1.17462,1.19292,1.20639,1.20666,1.22368,1.23788,1.25607,1.26222,1.26349,1.35255,1.42739,1.49126,1.52052,1.61274,1.61778,1.6381,1.78286,2.08505,2.16165,2.24474,2.37176,2.66299,2.96208,0.0691025,0.0885038,0.117308,0.164492,0.172873,0.191373,0.192294,0.255626,0.264494,0.32699,0.350645,0.367316,0.367648,0.387893,0.404143,0.424193,0.430785,0.432131,0.518607,0.581233,0.629217,0.649804,0.709839,0.712934,0.72522,0.805399,0.941843,0.971518,1.00193,1.04527,1.13281,1.20936,70.9184,71.4941,72.399,74.0195,74.3263,75.0248,75.0603,77.6912,78.0903,81.1343,82.3986,83.3289,83.3477,84.5233,85.5038,86.7604,87.1851,87.2726,93.4246,98.5937,103.005,105.027,111.396,111.745,113.148,123.147,144.02,149.311,155.051,163.824,183.94,204.599
-7.66215,0.974311,0.555145,4,15,0,9.67552,0.36432,67.952,67.952,0.36432,0.374775,1,0,0.414588,1,1.03116,1.04086,1.05609,1.0833,1.08844,1.10013,1.10073,1.14462,1.15126,1.20171,1.22257,1.23788,1.23819,1.2575,1.27358,1.29413,1.30107,1.3025,1.40242,1.48568,1.55634,1.5886,1.68988,1.69541,1.71765,1.87555,2.2029,2.28555,2.37511,2.51181,2.82464,3.14529,0.068956,0.0882616,0.116877,0.16363,0.171919,0.190196,0.191105,0.253485,0.262196,0.323425,0.346526,0.362784,0.363107,0.382822,0.398626,0.4181,0.424496,0.425802,0.509442,0.569724,0.615762,0.635478,0.692854,0.695808,0.707528,0.783866,0.913272,0.941349,0.970106,1.01105,1.09364,1.16576,70.0691,70.7283,71.7631,73.6121,73.9616,74.7563,74.7966,77.7795,78.2305,81.6585,83.0758,84.1164,84.1375,85.4498,86.5421,87.939,88.4104,88.5074,95.2973,100.955,105.756,107.949,114.831,115.207,116.718,127.447,149.692,155.308,161.393,170.683,191.94,213.729
-9.18584,0.763301,0.555145,3,7,0,9.55477,0.356069,65.4911,65.4911,0.356069,0.378006,1,0,0.403166,1,1.03031,1.03974,1.05457,1.08107,1.08607,1.09747,1.09805,1.14085,1.14732,1.19658,1.21696,1.23193,1.23223,1.25112,1.26684,1.28696,1.29375,1.29515,1.39308,1.47479,1.54421,1.57592,1.67555,1.68099,1.70288,1.85838,2.18115,2.26269,2.35106,2.486,2.79488,3.11158,0.0689841,0.088308,0.116959,0.163794,0.1721,0.19042,0.191331,0.25389,0.262631,0.324096,0.3473,0.363634,0.363959,0.383772,0.399659,0.419238,0.425671,0.426984,0.511142,0.571849,0.618238,0.638111,0.695964,0.698943,0.710764,0.787786,0.918438,0.946797,0.975846,1.01721,1.10067,1.17357,67.4758,68.094,69.0647,70.8001,71.1282,71.8744,71.9124,74.7154,75.1395,78.3651,79.6999,80.6803,80.7001,81.937,82.967,84.2846,84.7293,84.8209,91.234,96.5859,101.132,103.209,109.734,110.09,111.523,121.707,142.846,148.186,153.974,162.811,183.039,203.781
-8.2861,0.963098,0.555145,1,3,0,9.49175,0.39088,66.5544,66.5544,0.39088,0.36422,1,0,0.45205,1,1.03394,1.04449,1.06104,1.09057,1.09614,1.1088,1.10945,1.15687,1.16403,1.21829,1.24066,1.25707,1.2574,1.27806,1.29524,1.31718,1.32458,1.3261,1.43231,1.52042,1.59495,1.62893,1.73538,1.74118,1.76451,1.92989,2.2716,2.35771,2.45096,2.59321,2.91843,3.25147,0.0688644,0.0881105,0.116609,0.163098,0.171329,0.189471,0.190373,0.252177,0.260795,0.321271,0.344047,0.360062,0.36038,0.379786,0.39533,0.414471,0.420755,0.422037,0.504057,0.563021,0.607975,0.627208,0.683121,0.685998,0.697408,0.771655,0.897275,0.924498,0.952369,0.992034,1.072,1.14179,68.8131,69.5154,70.617,72.582,72.9529,73.7957,73.8385,76.9948,77.471,81.0825,82.5716,83.6634,83.6855,85.0606,86.2039,87.6641,88.1564,88.2577,95.3268,101.191,106.151,108.412,115.497,115.883,117.436,128.443,151.185,156.916,163.122,172.589,194.234,216.4
-7.28802,0.960157,0.555145,2,5,0,8.57944,0.334589,69.1101,69.1101,0.334589,0.386314,1,0,0.373901,1,1.02812,1.03689,1.05067,1.07532,1.07999,1.0906,1.09114,1.13109,1.13714,1.18327,1.2024,1.21647,1.21675,1.23451,1.24932,1.26828,1.27469,1.27601,1.36862,1.44623,1.51233,1.54258,1.63778,1.64299,1.66394,1.81303,2.12352,2.20211,2.28733,2.41754,2.71587,3.02205,0.0690561,0.0884271,0.117171,0.164218,0.17257,0.190998,0.191915,0.254942,0.263759,0.325845,0.34932,0.365857,0.366186,0.386258,0.402363,0.422224,0.428752,0.430085,0.515628,0.577478,0.624815,0.645111,0.704257,0.707305,0.719402,0.79829,0.932357,0.96149,0.991344,1.03387,1.11972,1.19476,71.0536,71.6595,72.6116,74.3155,74.6379,75.3717,75.409,78.1698,78.5882,81.7759,83.098,84.0701,84.0898,85.3174,86.3407,87.6512,88.0939,88.185,94.5856,99.9488,104.517,106.608,113.187,113.547,114.995,125.299,146.757,152.188,158.078,167.076,187.694,208.854
-7.39745,0.972377,0.555145,3,11,0,7.89538,0.296832,70.7493,70.7493,0.296832,0.40057,1,0,0.324106,1,1.0244,1.03201,1.04399,1.06546,1.06953,1.07879,1.07926,1.11422,1.11953,1.16012,1.17701,1.18946,1.18971,1.20546,1.21861,1.23547,1.24118,1.24236,1.32528,1.3953,1.45527,1.48281,1.56979,1.57456,1.59376,1.73091,2.01855,2.09165,2.17102,2.29245,2.57127,2.85798,0.0691794,0.0886314,0.117535,0.16495,0.173381,0.192,0.192927,0.256777,0.26573,0.328924,0.352886,0.36979,0.370126,0.390668,0.40717,0.427545,0.434248,0.435617,0.52372,0.587711,0.63684,0.657943,0.719564,0.722744,0.73537,0.81787,0.958619,0.98928,1.02072,1.06555,1.15616,1.23547,72.4753,73.0141,73.8614,75.3803,75.6682,76.3237,76.3571,78.8303,79.2061,82.0775,83.2728,84.1533,84.1712,85.2852,86.2155,87.4089,87.8127,87.8958,93.7629,98.7167,102.96,104.908,111.062,111.399,112.758,122.461,142.811,147.983,153.598,162.189,181.915,202.2
-8.24982,0.892668,0.555145,2,7,0,10.5801,0.276684,73.746,73.746,0.276684,0.408006,1,0,0.298381,1,1.02247,1.02948,1.04052,1.06032,1.06408,1.07263,1.07307,1.10538,1.1103,1.14792,1.1636,1.17517,1.17541,1.19006,1.2023,1.21803,1.22335,1.22444,1.30202,1.3678,1.42433,1.45034,1.53266,1.53718,1.5554,1.68578,1.96045,2.03045,2.1065,2.22298,2.49077,2.76652,0.0692435,0.0887377,0.117725,0.165333,0.173806,0.192527,0.193459,0.257747,0.266774,0.330566,0.354794,0.371897,0.372237,0.393038,0.409758,0.430417,0.437217,0.438606,0.528141,0.593348,0.643505,0.665074,0.728132,0.731389,0.744324,0.828948,0.973678,1.00525,1.03765,1.08386,1.17736,1.25926,75.4028,75.9202,76.7342,78.1946,78.4715,79.1023,79.1344,81.5176,81.8801,84.6542,85.8111,86.6642,86.6815,87.7619,88.6649,89.8245,90.217,90.2979,96.0186,100.87,105.039,106.957,113.028,113.361,114.704,124.32,144.575,149.737,155.346,163.936,183.684,204.02
-8.69291,0.721268,0.555145,2,3,0,10.0271,0.263924,70.9865,70.9865,0.263924,0.412656,1,0,0.282389,1,1.02127,1.02791,1.03836,1.05712,1.06068,1.06879,1.0692,1.09985,1.10452,1.14025,1.15517,1.16618,1.16641,1.18035,1.19202,1.20701,1.21209,1.21313,1.28725,1.35029,1.40457,1.42957,1.50885,1.51321,1.53077,1.6567,1.92285,1.9908,2.06469,2.1779,2.43846,2.70704,0.0692834,0.088804,0.117843,0.165573,0.174072,0.192857,0.193792,0.258358,0.267431,0.331604,0.356002,0.373233,0.373576,0.394542,0.411404,0.432246,0.439108,0.44051,0.530977,0.596981,0.647817,0.669694,0.733708,0.737017,0.750158,0.836207,0.983629,1.01583,1.04888,1.09604,1.1915,1.27518,72.496,72.9675,73.7095,75.0412,75.2938,75.8693,75.8986,78.0745,78.4057,80.9425,82.0017,82.7832,82.799,83.7892,84.6173,85.6815,86.0418,86.1161,91.3775,95.8521,99.7052,101.48,107.108,107.417,108.664,117.604,136.496,141.32,146.565,154.601,173.098,192.163
-9.27548,0.818801,0.555145,1,1,0,9.60422,0.261631,70.4475,70.4475,0.261631,0.413487,1,0,0.27954,1,1.02105,1.02763,1.03797,1.05655,1.06007,1.0681,1.06851,1.09886,1.10348,1.13888,1.15366,1.16457,1.16479,1.17862,1.19018,1.20504,1.21007,1.2111,1.2846,1.34713,1.401,1.42583,1.50455,1.50887,1.52632,1.65144,1.91602,1.9836,2.05709,2.16971,2.42895,2.69621,0.0692905,0.0888158,0.117865,0.165616,0.17412,0.192916,0.193852,0.258468,0.267549,0.33179,0.356219,0.373474,0.373817,0.394813,0.4117,0.432576,0.439449,0.440853,0.531489,0.597639,0.648599,0.670533,0.734723,0.738041,0.75122,0.837532,0.985453,1.01777,1.05094,1.09827,1.19411,1.27812,71.9305,72.3938,73.1228,74.4312,74.6794,75.2449,75.2737,77.4121,77.7376,80.2314,81.2728,82.0412,82.0568,83.0306,83.8451,84.8918,85.2463,85.3193,90.4967,94.902,98.6971,100.446,105.992,106.296,107.526,116.34,134.979,139.74,144.917,152.85,171.113,189.941
-9.4709,0.945898,0.555145,2,7,0,11.5355,0.382267,69.7018,69.7018,0.382267,0.367669,1,0,0.439786,1,1.03303,1.0433,1.05942,1.0882,1.09363,1.10598,1.1066,1.15288,1.15987,1.2129,1.23479,1.25084,1.25117,1.2714,1.28822,1.30971,1.31696,1.31846,1.42265,1.50921,1.5825,1.61593,1.72073,1.72644,1.74943,1.91242,2.24954,2.33455,2.42661,2.56709,2.88835,3.21742,0.0688944,0.0881598,0.116697,0.163271,0.171521,0.189707,0.190611,0.252602,0.26125,0.321968,0.344849,0.360942,0.361262,0.380767,0.396395,0.415642,0.421962,0.423252,0.505789,0.565171,0.61047,0.629856,0.686232,0.689133,0.700641,0.775548,0.902361,0.929852,0.958001,0.998067,1.07885,1.14938,72.004,72.7201,73.8437,75.8491,76.2278,77.0886,77.1323,80.3581,80.8452,84.5415,86.067,87.186,87.2086,88.6185,89.7911,91.2895,91.7948,91.8987,99.1616,105.195,110.303,112.633,119.938,120.336,121.938,133.299,156.797,162.722,169.139,178.931,201.323,224.26
-10.183,0.987223,0.555145,3,7,0,10.6352,0.404215,68.8048,68.8048,0.404215,0.358829,1,0,0.471257,1,1.03536,1.04635,1.06357,1.09427,1.10006,1.11321,1.11388,1.16307,1.17048,1.22664,1.24977,1.26671,1.26705,1.28838,1.3061,1.32872,1.33635,1.33791,1.44721,1.53767,1.61408,1.64889,1.75785,1.76378,1.78765,1.95666,2.30535,2.39315,2.48819,2.63315,2.96441,3.3035,0.0688177,0.0880334,0.116473,0.162828,0.171031,0.189105,0.190003,0.25152,0.26009,0.320193,0.342808,0.358704,0.35902,0.378274,0.393692,0.41267,0.418899,0.42017,0.501405,0.559733,0.604169,0.623172,0.678389,0.681228,0.692491,0.765749,0.889587,0.916409,0.943865,0.982933,1.06167,1.13037,71.2378,71.9937,73.1788,75.2908,75.6891,76.5941,76.6401,80.0247,80.5348,84.3989,85.99,87.1559,87.1794,88.6468,89.8661,91.4224,91.947,92.0549,99.5747,105.799,111.057,113.452,120.949,121.357,122.999,134.628,158.619,164.66,171.2,181.173,203.966,227.297
-8.84947,0.990435,0.555145,2,7,0,11.2877,0.286571,68.9824,68.9824,0.286571,0.404372,1,0,0.310932,1,1.02341,1.03072,1.04221,1.06283,1.06674,1.07564,1.07609,1.1097,1.11481,1.15389,1.17017,1.18217,1.18241,1.1976,1.21029,1.22658,1.23209,1.23323,1.31344,1.38132,1.43956,1.46632,1.55096,1.5556,1.5743,1.70805,1.98915,2.06069,2.13839,2.25732,2.53058,2.81177,0.0692122,0.0886857,0.117632,0.165145,0.173598,0.192269,0.193199,0.257272,0.266263,0.32976,0.353857,0.370862,0.371201,0.391874,0.408486,0.429005,0.435757,0.437136,0.525963,0.590566,0.640212,0.66155,0.723891,0.72711,0.739891,0.823454,0.966191,0.997308,1.02923,1.07474,1.16679,1.24739,70.5971,71.1013,71.8943,73.3166,73.5862,74.2003,74.2315,76.5501,76.9025,79.5979,80.7211,81.5489,81.5656,82.6134,83.4888,84.6124,84.9926,85.071,90.6045,95.287,99.3041,101.151,106.989,107.309,108.599,117.825,137.216,142.151,147.511,155.715,174.565,193.963
-8.58844,0.99621,0.555145,3,11,0,9.68276,0.400919,66.0208,66.0208,0.400919,0.360168,1,0,0.466484,1,1.03501,1.04589,1.06294,1.09335,1.09909,1.11212,1.11278,1.16153,1.16888,1.22458,1.24752,1.26433,1.26467,1.28583,1.30342,1.32587,1.33344,1.335,1.44353,1.53342,1.60937,1.64397,1.75232,1.75822,1.78196,1.95007,2.29705,2.38443,2.47904,2.62333,2.95311,3.29072,0.0688293,0.0880526,0.116507,0.162895,0.171105,0.189195,0.190094,0.251682,0.260264,0.320459,0.343114,0.359039,0.359356,0.378647,0.394096,0.413114,0.419356,0.42063,0.502057,0.560541,0.605104,0.624162,0.679549,0.682398,0.693697,0.767196,0.891467,0.918386,0.945944,0.985156,1.06419,1.13315,68.332,69.0503,70.1764,72.1838,72.5625,73.4228,73.4665,76.6854,77.1706,80.8475,82.362,83.4719,83.4944,84.8916,86.0527,87.5351,88.0347,88.1375,95.3031,101.237,106.252,108.536,115.689,116.079,117.646,128.745,151.653,157.422,163.668,173.194,194.967,217.256
-11.4792,0.860733,0.555145,2,7,0,12.0184,0.440909,62.1564,62.1564,0.440909,0.343661,1,0,0.525485,1,1.03936,1.05156,1.07066,1.1046,1.11099,1.12549,1.12623,1.18026,1.18838,1.24969,1.27484,1.29323,1.2936,1.31672,1.33589,1.36033,1.36856,1.37025,1.48774,1.58445,1.66586,1.70287,1.81847,1.82475,1.85003,2.02865,2.39585,2.48812,2.58794,2.74008,3.08742,3.44261,0.0686865,0.0878176,0.116093,0.162077,0.170202,0.188088,0.188976,0.249707,0.258151,0.317246,0.33943,0.355007,0.355316,0.374166,0.389246,0.407791,0.413874,0.415116,0.494282,0.550954,0.594042,0.612448,0.665869,0.668613,0.679499,0.75022,0.869513,0.895316,0.921719,0.959271,1.0349,1.10084,64.603,65.3613,66.5483,68.6581,69.0552,69.9564,70.0021,73.3608,73.8655,77.6762,79.2393,80.3826,80.4057,81.8424,83.0342,84.5533,85.0646,85.1698,92.4722,98.4838,103.544,105.844,113.029,113.42,114.991,126.094,148.917,154.652,160.857,170.314,191.903,213.98
-10.3902,1,0.555145,2,3,0,11.4646,0.431136,63.2337,63.2337,0.431136,0.34775,1,0,0.510844,1,1.03828,1.05016,1.06875,1.10183,1.10806,1.1222,1.12291,1.17566,1.1836,1.24355,1.26816,1.28617,1.28654,1.30918,1.32797,1.35194,1.36001,1.36166,1.47701,1.57209,1.65219,1.68863,1.80249,1.80869,1.8336,2.00971,2.37208,2.46317,2.56175,2.71201,3.05514,3.40612,0.0687218,0.0878757,0.116195,0.162278,0.170424,0.18836,0.18925,0.25019,0.258667,0.318028,0.340326,0.355986,0.356297,0.375252,0.390421,0.409079,0.4152,0.41645,0.496154,0.553254,0.596691,0.61525,0.669133,0.671902,0.682885,0.754256,0.874711,0.900775,0.927447,0.965385,1.04181,1.10845,65.6546,66.4054,67.5812,69.6727,70.0665,70.9606,71.006,74.3416,74.8432,78.634,80.1905,81.3295,81.3525,82.7844,83.9727,85.4879,85.9981,86.1031,93.3965,99.409,104.474,106.778,113.978,114.37,115.945,127.082,149.995,155.755,161.989,171.49,193.188,215.381
-9.09758,0.998115,0.555145,2,3,0,10.3936,0.415174,65.1784,65.1784,0.415174,0.354351,1,0,0.48724,1,1.03654,1.04789,1.06567,1.09733,1.1033,1.11685,1.11754,1.16818,1.17581,1.23352,1.25725,1.27464,1.27499,1.29686,1.31502,1.33819,1.34599,1.3476,1.45938,1.55174,1.62968,1.66516,1.77614,1.78218,1.80648,1.97842,2.33274,2.42189,2.51839,2.66553,3.00167,3.34565,0.0687789,0.0879696,0.11636,0.162605,0.170784,0.188802,0.189697,0.250979,0.259511,0.31931,0.341795,0.357594,0.357908,0.377039,0.392355,0.411201,0.417385,0.418647,0.49925,0.557071,0.601092,0.619911,0.674574,0.677384,0.68853,0.761003,0.88343,0.909935,0.937064,0.97566,1.05343,1.12127,67.5602,68.2997,69.4585,71.5222,71.9112,72.7946,72.8395,76.1403,76.6373,80.3987,81.9458,83.0787,83.1016,84.5269,85.7106,87.2208,87.7296,87.8343,95.1199,101.14,106.22,108.532,115.766,116.16,117.743,128.95,152.044,157.855,164.144,173.735,195.644,218.064
-7.48985,0.994685,0.555145,3,7,0,9.14197,0.334555,68.2865,68.2865,0.334555,0.386327,1,0,0.373855,1,1.02812,1.03688,1.05066,1.07531,1.07998,1.09059,1.09113,1.13108,1.13713,1.18325,1.20238,1.21644,1.21673,1.23449,1.24929,1.26825,1.27466,1.27598,1.36858,1.44618,1.51227,1.54253,1.63772,1.64293,1.66388,1.81296,2.12343,2.20201,2.28723,2.41743,2.71574,3.02191,0.0690562,0.0884273,0.117171,0.164219,0.17257,0.190999,0.191916,0.254943,0.263761,0.325848,0.349323,0.365861,0.36619,0.386262,0.402367,0.422229,0.428757,0.43009,0.515635,0.577487,0.624825,0.645123,0.704271,0.707319,0.719416,0.798307,0.93238,0.961514,0.991369,1.0339,1.11975,1.1948,70.2066,70.8052,71.7458,73.4292,73.7477,74.4726,74.5095,77.2371,77.6505,80.7999,82.106,83.0665,83.0859,84.2988,85.3098,86.6045,87.0419,87.1319,93.4557,98.7545,103.268,105.334,111.834,112.19,113.62,123.801,145.001,150.368,156.187,165.077,185.449,206.355
-7.37089,1,0.555145,1,1,0,7.45696,0.33882,68.5698,68.5698,0.33882,0.384689,1,0,0.379612,1,1.02855,1.03745,1.05143,1.07644,1.08118,1.09195,1.09249,1.133,1.13914,1.18588,1.20526,1.21951,1.2198,1.23778,1.25277,1.27196,1.27845,1.27978,1.37345,1.45188,1.51864,1.54919,1.64528,1.65053,1.67167,1.82204,2.13499,2.21417,2.30002,2.43117,2.73161,3.03989,0.069042,0.0884038,0.11713,0.164135,0.172478,0.190885,0.1918,0.254735,0.263537,0.3255,0.348922,0.365418,0.365746,0.385767,0.401828,0.421634,0.428142,0.429471,0.514738,0.576358,0.623504,0.643715,0.7026,0.705635,0.717675,0.796186,0.929559,0.958535,0.988225,1.03051,1.11588,1.19048,70.5274,71.1375,72.0962,73.8115,74.1361,74.8746,74.9121,77.6899,78.1107,81.3158,82.6446,83.6214,83.6411,84.8745,85.9023,87.2182,87.6627,87.7542,94.1773,99.5549,104.133,106.227,112.816,113.176,114.626,124.937,146.396,151.825,157.712,166.705,187.306,208.445
-8.01951,0.86382,0.555145,4,15,0,8.78277,0.380527,67.4386,67.4386,0.380527,0.368363,1,0,0.437323,1,1.03285,1.04306,1.0591,1.08772,1.09312,1.10541,1.10603,1.15208,1.15903,1.21182,1.2336,1.24959,1.24991,1.27005,1.2868,1.30821,1.31543,1.31691,1.4207,1.50694,1.57998,1.6133,1.71776,1.72346,1.74637,1.90887,2.24506,2.32984,2.42166,2.56178,2.88223,3.2105,0.0689004,0.0881698,0.116714,0.163306,0.17156,0.189755,0.190659,0.252688,0.261341,0.322109,0.345011,0.36112,0.36144,0.380965,0.39661,0.415879,0.422206,0.423498,0.50614,0.565609,0.610977,0.630394,0.686866,0.689772,0.7013,0.776342,0.903399,0.930946,0.959152,0.999301,1.08026,1.15093,69.6536,70.3427,71.424,73.3541,73.7186,74.5471,74.5892,77.6947,78.1637,81.7232,83.1924,84.2703,84.2921,85.6503,86.7799,88.2235,88.7104,88.8106,95.8099,101.626,106.551,108.798,115.843,116.227,117.773,128.732,151.404,157.121,163.314,172.763,194.374,216.512
-7.36479,0.984672,0.555145,2,7,0,8.64336,0.299503,70.6311,70.6311,0.299503,0.399576,1,0,0.32756,1,1.02466,1.03235,1.04445,1.06614,1.07025,1.07962,1.08009,1.1154,1.12076,1.16174,1.1788,1.19136,1.19161,1.2075,1.22077,1.23779,1.24355,1.24473,1.32836,1.39893,1.45935,1.48709,1.57467,1.57947,1.5988,1.73683,2.02614,2.09964,2.17944,2.30152,2.58175,2.86989,0.0691709,0.0886172,0.11751,0.164898,0.173324,0.19193,0.192856,0.256648,0.265592,0.328706,0.352634,0.369511,0.369846,0.390355,0.406828,0.427166,0.433856,0.435222,0.523139,0.586973,0.635969,0.657013,0.718449,0.72162,0.734206,0.816435,0.95668,0.987225,1.01855,1.0632,1.15345,1.23243,72.3725,72.916,73.7708,75.3029,75.5932,76.2544,76.288,78.782,79.1608,82.0552,83.2597,84.147,84.1649,85.2873,86.2244,87.4265,87.8331,87.9169,93.8236,98.8081,103.076,105.035,111.22,111.559,112.925,122.674,143.108,148.3,153.936,162.558,182.352,202.704
-7.30324,0.97773,0.555145,2,7,0,7.68856,0.321614,70.5052,70.5052,0.321614,0.391262,1,0,0.356554,1,1.02683,1.03519,1.04834,1.0719,1.07635,1.08651,1.08702,1.12525,1.13105,1.17528,1.19364,1.20716,1.20743,1.22451,1.23875,1.257,1.26317,1.26444,1.35378,1.42882,1.49286,1.52221,1.61465,1.61971,1.64008,1.78517,2.088,2.16475,2.248,2.37526,2.66704,2.96668,0.069099,0.088498,0.117297,0.164471,0.17285,0.191345,0.192265,0.255574,0.264439,0.326903,0.350544,0.367205,0.367537,0.387769,0.404008,0.424043,0.43063,0.431975,0.518379,0.580946,0.628879,0.649444,0.70941,0.712502,0.724773,0.804852,0.941111,0.970744,1.00112,1.04439,1.1318,1.20823,72.3966,72.9865,73.9137,75.5742,75.8886,76.6043,76.6407,79.336,79.7449,82.8631,84.158,85.1108,85.1301,86.334,87.3382,88.625,89.0599,89.1494,95.4482,100.739,105.255,107.324,113.841,114.198,115.634,125.863,147.214,152.626,158.496,167.468,188.04,209.166
