lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.516917
# Diagonal elements of inverse mass matrix:
# 0.00127486, 4.29564
-8.39035,0.996699,0.516917,4,15,0,9.11079,0.353983,66.3285,66.3285,0.353983,0.378819,1,0,0.400294,1,1.03009,1.03946,1.05419,1.0805,1.08548,1.0968,1.09737,1.1399,1.14633,1.19528,1.21554,1.23042,1.23073,1.2495,1.26514,1.28515,1.2919,1.29329,1.39071,1.47203,1.54113,1.57271,1.67191,1.67733,1.69913,1.85402,2.17561,2.25688,2.34495,2.47943,2.7873,3.103,0.0689911,0.0883196,0.11698,0.163836,0.172146,0.190476,0.191388,0.253992,0.26274,0.324266,0.347496,0.36385,0.364175,0.384013,0.39992,0.419527,0.425968,0.427283,0.511574,0.57239,0.618869,0.638781,0.696756,0.699742,0.711589,0.788787,0.91976,0.948191,0.977315,1.01879,1.10247,1.17557,68.3244,68.9461,69.9225,71.6681,71.9982,72.7489,72.7871,75.6076,76.0344,79.2811,80.625,81.6122,81.6322,82.8777,83.9149,85.242,85.69,85.7822,92.2436,97.6378,102.221,104.315,110.895,111.255,112.701,122.974,144.305,149.695,155.537,164.457,184.877,205.817
-7.27249,0.998819,0.516917,3,11,0,8.97636,0.332682,69.5222,69.5222,0.332682,0.387044,1,0,0.371336,1,1.02793,1.03664,1.05032,1.07481,1.07945,1.09,1.09053,1.13023,1.13625,1.18209,1.20111,1.2151,1.21538,1.23304,1.24777,1.26662,1.273,1.27431,1.36644,1.44367,1.50948,1.5396,1.6344,1.63958,1.66045,1.80896,2.11833,2.19666,2.28159,2.41137,2.70875,3.01398,0.0690624,0.0884376,0.11719,0.164255,0.172611,0.191049,0.191967,0.255035,0.263859,0.326,0.3495,0.366055,0.366384,0.38648,0.402604,0.422491,0.429027,0.430362,0.516031,0.577984,0.625408,0.645743,0.705008,0.708062,0.720183,0.799244,0.933626,0.962832,0.99276,1.03539,1.12147,1.19671,71.464,72.0694,73.0208,74.7235,75.0457,75.7791,75.8164,78.5761,78.9944,82.1818,83.5039,84.4762,84.4959,85.7239,86.7475,88.0586,88.5015,88.5927,94.9982,100.367,104.942,107.036,113.627,113.987,115.438,125.763,147.271,152.717,158.621,167.644,188.318,209.539
-7.25338,0.964304,0.516917,2,3,0,7.53793,0.32968,69.5379,69.5379,0.32968,0.388192,1,0,0.367309,1,1.02763,1.03624,1.04978,1.07402,1.07861,1.08905,1.08958,1.12888,1.13483,1.18024,1.19908,1.21294,1.21322,1.23073,1.24532,1.26401,1.27033,1.27163,1.36301,1.43965,1.50498,1.53489,1.62906,1.63421,1.65494,1.80253,2.11014,2.18804,2.27253,2.40163,2.6975,3.00122,0.0690724,0.088454,0.117219,0.164314,0.172676,0.19113,0.192048,0.255181,0.264016,0.326245,0.349783,0.366367,0.366697,0.386829,0.402984,0.422911,0.429461,0.430799,0.516665,0.578784,0.626344,0.646741,0.706194,0.709258,0.72142,0.800753,0.935637,0.964957,0.995003,1.03781,1.12424,1.1998,71.4593,72.0583,72.9998,74.6852,75.0041,75.7301,75.767,78.4997,78.914,82.0716,83.3817,84.3454,84.3649,85.5821,86.597,87.8969,88.3361,88.4265,94.781,100.111,104.653,106.733,113.282,113.64,115.081,125.344,146.735,152.152,158.027,167.004,187.579,208.699
-7.61958,0.962123,0.516917,2,5,0,7.79369,0.355622,69.0389,69.0389,0.355622,0.37818,1,0,0.402549,1,1.03026,1.03968,1.05449,1.08094,1.08595,1.09733,1.0979,1.14064,1.14711,1.1963,1.21665,1.23161,1.23191,1.25077,1.26648,1.28657,1.29336,1.29475,1.39257,1.4742,1.54355,1.57524,1.67477,1.68021,1.70208,1.85745,2.17996,2.26144,2.34975,2.48459,2.79325,3.10974,0.0689856,0.0883105,0.116964,0.163803,0.17211,0.190432,0.191343,0.253912,0.262654,0.324132,0.347342,0.363681,0.364005,0.383824,0.399715,0.4193,0.425734,0.427048,0.511235,0.571965,0.618373,0.638254,0.696133,0.699114,0.710941,0.788,0.918721,0.947095,0.97616,1.01755,1.10105,1.174,71.1279,71.7786,72.8005,74.6272,74.9725,75.7581,75.798,78.7488,79.1952,82.5911,83.9964,85.0287,85.0496,86.3519,87.4363,88.8236,89.292,89.3883,96.1413,101.777,106.565,108.752,115.624,116,117.51,128.236,150.502,156.128,162.224,171.533,192.843,214.693
-8.46841,0.945565,0.516917,2,3,0,8.61455,0.349896,66.3588,66.3588,0.349896,0.380409,1,0,0.394686,1,1.02967,1.03892,1.05344,1.0794,1.08431,1.09549,1.09605,1.13803,1.14439,1.19274,1.21277,1.22748,1.22778,1.24634,1.26181,1.2816,1.28828,1.28965,1.38607,1.46662,1.53509,1.56639,1.66477,1.67014,1.69176,1.84545,2.16473,2.24544,2.33292,2.46651,2.7724,3.08612,0.0690049,0.0883424,0.11702,0.163917,0.172236,0.190587,0.191499,0.254193,0.262955,0.324598,0.34788,0.364272,0.364598,0.384485,0.400433,0.420093,0.426553,0.427871,0.512422,0.573452,0.620109,0.640101,0.698317,0.701316,0.713214,0.79076,0.922367,0.950942,0.980216,1.0219,1.10603,1.17953,68.3279,68.9414,69.9049,71.628,71.9538,72.6951,72.7328,75.5186,75.9402,79.1491,80.4778,81.4541,81.4739,82.7059,83.732,85.0452,85.4886,85.5798,91.9777,97.3229,101.867,103.944,110.472,110.828,112.263,122.462,143.649,149.005,154.81,163.675,183.973,204.791
-7.55922,1,0.516917,2,3,0,8.34341,0.358208,68.3478,68.3478,0.358208,0.377171,1,0,0.406117,1,1.03053,1.04003,1.05496,1.08164,1.08669,1.09816,1.09874,1.14183,1.14834,1.19791,1.21841,1.23347,1.23378,1.25277,1.26859,1.28882,1.29565,1.29706,1.3955,1.47762,1.54736,1.57922,1.67928,1.68474,1.70672,1.86284,2.18681,2.26864,2.35732,2.49271,2.80262,3.12035,0.0689768,0.088296,0.116938,0.163752,0.172053,0.190362,0.191272,0.253785,0.262518,0.323922,0.347099,0.363414,0.363738,0.383526,0.399391,0.418943,0.425366,0.426677,0.5107,0.571296,0.617594,0.637425,0.695154,0.698126,0.709921,0.786764,0.91709,0.945375,0.974347,1.0156,1.09883,1.17153,70.4341,71.0839,72.1042,73.9278,74.2726,75.0567,75.0966,78.0413,78.4867,81.8742,83.2757,84.305,84.3258,85.6242,86.7053,88.0882,88.5549,88.651,95.3794,100.992,105.758,107.936,114.775,115.148,116.651,127.321,149.463,155.056,161.117,170.371,191.553,213.269
-7.55922,0.710884,0.516917,1,3,0,9.56841,0.358208,68.3478,68.3478,0.358208,0.377171,1,0,0.406117,1,1.03053,1.04003,1.05496,1.08164,1.08669,1.09816,1.09874,1.14183,1.14834,1.19791,1.21841,1.23347,1.23378,1.25277,1.26859,1.28882,1.29565,1.29706,1.3955,1.47762,1.54736,1.57922,1.67928,1.68474,1.70672,1.86284,2.18681,2.26864,2.35732,2.49271,2.80262,3.12035,0.0689768,0.088296,0.116938,0.163752,0.172053,0.190362,0.191272,0.253785,0.262518,0.323922,0.347099,0.363414,0.363738,0.383526,0.399391,0.418943,0.425366,0.426677,0.5107,0.571296,0.617594,0.637425,0.695154,0.698126,0.709921,0.786764,0.91709,0.945375,0.974347,1.0156,1.09883,1.17153,70.4341,71.0839,72.1042,73.9278,74.2726,75.0567,75.0966,78.0413,78.4867,81.8742,83.2757,84.305,84.3258,85.6242,86.7053,88.0882,88.5549,88.651,95.3794,100.992,105.758,107.936,114.775,115.148,116.651,127.321,149.463,155.056,161.117,170.371,191.553,213.269
-7.55922,0.833457,0.516917,1,3,0,8.53199,0.358208,68.3478,68.3478,0.358208,0.377171,1,0,0.406117,1,1.03053,1.04003,1.05496,1.08164,1.08669,1.09816,1.09874,1.14183,1.14834,1.19791,1.21841,1.23347,1.23378,1.25277,1.26859,1.28882,1.29565,1.29706,1.3955,1.47762,1.54736,1.57922,1.67928,1.68474,1.70672,1.86284,2.18681,2.26864,2.35732,2.49271,2.80262,3.12035,0.0689768,0.088296,0.116938,0.163752,0.172053,0.190362,0.191272,0.253785,0.262518,0.323922,0.347099,0.363414,0.363738,0.383526,0.399391,0.418943,0.425366,0.426677,0.5107,0.571296,0.617594,0.637425,0.695154,0.698126,0.709921,0.786764,0.91709,0.945375,0.974347,1.0156,1.09883,1.17153,70.4341,71.0839,72.1042,73.9278,74.2726,75.0567,75.0966,78.0413,78.4867,81.8742,83.2757,84.305,84.3258,85.6242,86.7053,88.0882,88.5549,88.651,95.3794,100.992,105.758,107.936,114.775,115.148,116.651,127.321,149.463,155.056,161.117,170.371,191.553,213.269
-7.3236,0.996349,0.516917,3,7,0,7.60468,0.338341,68.8561,68.8561,0.338341,0.384873,1,0,0.378964,1,1.0285,1.03738,1.05134,1.07632,1.08104,1.09179,1.09234,1.13279,1.13891,1.18559,1.20494,1.21916,1.21945,1.23741,1.25238,1.27155,1.27802,1.27935,1.37291,1.45124,1.51793,1.54844,1.64443,1.64968,1.67079,1.82102,2.13369,2.21281,2.29859,2.42963,2.72984,3.03788,0.0690436,0.0884064,0.117134,0.164144,0.172488,0.190898,0.191813,0.254758,0.263562,0.325539,0.348967,0.365468,0.365796,0.385823,0.401889,0.4217,0.428211,0.429541,0.514838,0.576485,0.623652,0.643873,0.702787,0.705823,0.71787,0.796423,0.929875,0.958869,0.988577,1.03089,1.11631,1.19097,70.8185,71.4302,72.3913,74.111,74.4363,75.1767,75.2144,77.9994,78.4213,81.635,82.9673,83.9468,83.9667,85.2034,86.2341,87.5538,87.9995,88.0913,94.533,99.9266,104.518,106.62,113.229,113.59,115.044,125.389,146.918,152.365,158.272,167.295,187.966,209.177
-7.3236,0.67122,0.516917,1,3,0,9.56969,0.338341,68.8561,68.8561,0.338341,0.384873,1,0,0.378964,1,1.0285,1.03738,1.05134,1.07632,1.08104,1.09179,1.09234,1.13279,1.13891,1.18559,1.20494,1.21916,1.21945,1.23741,1.25238,1.27155,1.27802,1.27935,1.37291,1.45124,1.51793,1.54844,1.64443,1.64968,1.67079,1.82102,2.13369,2.21281,2.29859,2.42963,2.72984,3.03788,0.0690436,0.0884064,0.117134,0.164144,0.172488,0.190898,0.191813,0.254758,0.263562,0.325539,0.348967,0.365468,0.365796,0.385823,0.401889,0.4217,0.428211,0.429541,0.514838,0.576485,0.623652,0.643873,0.702787,0.705823,0.71787,0.796423,0.929875,0.958869,0.988577,1.03089,1.11631,1.19097,70.8185,71.4302,72.3913,74.111,74.4363,75.1767,75.2144,77.9994,78.4213,81.635,82.9673,83.9468,83.9667,85.2034,86.2341,87.5538,87.9995,88.0913,94.533,99.9266,104.518,106.62,113.229,113.59,115.044,125.389,146.918,152.365,158.272,167.295,187.966,209.177
-7.75849,0.958443,0.516917,3,15,0,8.33172,0.343835,67.481,67.481,0.343835,0.382756,1,0,0.386414,1,1.02906,1.03811,1.05234,1.07778,1.08259,1.09355,1.0941,1.13528,1.14151,1.18899,1.20866,1.22311,1.22341,1.24166,1.25686,1.27632,1.2829,1.28425,1.37917,1.45856,1.5261,1.55699,1.65412,1.65943,1.68079,1.83267,2.1485,2.22838,2.31497,2.44723,2.75015,3.06091,0.0690253,0.0883761,0.11708,0.164036,0.172368,0.19075,0.191664,0.25449,0.263274,0.325092,0.34845,0.364899,0.365226,0.385186,0.401196,0.420935,0.427421,0.428746,0.513687,0.575038,0.621961,0.642072,0.700652,0.70367,0.715645,0.793715,0.92628,0.955073,0.984572,1.02659,1.11138,1.18548,69.4417,70.0528,71.0126,72.7297,73.0545,73.7935,73.8311,76.6096,77.0304,80.234,81.5614,82.537,82.5567,83.7882,84.8142,86.1276,86.5711,86.6624,93.0676,98.425,102.983,105.067,111.622,111.98,113.421,123.67,144.983,150.373,156.216,165.141,185.583,206.553
-8.11867,0.98663,0.516917,2,7,0,8.2435,0.348499,66.8133,66.8133,0.348499,0.380951,1,0,0.392774,1,1.02953,1.03873,1.05318,1.07903,1.08392,1.09504,1.0956,1.1374,1.14372,1.19188,1.21182,1.22647,1.22677,1.24526,1.26067,1.28038,1.28704,1.28841,1.38448,1.46476,1.53302,1.56423,1.66232,1.66767,1.68924,1.84251,2.161,2.24152,2.32879,2.46208,2.76728,3.08032,0.0690096,0.0883502,0.117034,0.163944,0.172266,0.190624,0.191537,0.254261,0.263029,0.324712,0.348011,0.364416,0.364743,0.384646,0.400609,0.420287,0.426753,0.428073,0.512713,0.573817,0.620535,0.640554,0.698853,0.701856,0.713772,0.791438,0.923265,0.951889,0.981214,1.02298,1.10726,1.18089,68.7863,69.4011,70.3667,72.0935,72.4201,73.163,73.2008,75.9932,76.416,79.6332,80.9656,81.9447,81.9645,83.2001,84.2293,85.5464,85.9912,86.0827,92.5014,97.8655,102.426,104.511,111.065,111.423,112.863,123.104,144.384,149.763,155.594,164.5,184.891,205.806
-7.6081,0.998226,0.516917,2,3,0,8.2039,0.350336,69.4736,69.4736,0.350336,0.380238,1,0,0.395287,1,1.02972,1.03898,1.05352,1.07952,1.08444,1.09563,1.0962,1.13823,1.1446,1.19302,1.21307,1.2278,1.22809,1.24668,1.26217,1.28198,1.28867,1.29004,1.38657,1.4672,1.53574,1.56707,1.66554,1.67091,1.69256,1.84637,2.16591,2.24667,2.33421,2.4679,2.774,3.08793,0.0690034,0.08834,0.117016,0.163908,0.172226,0.190575,0.191487,0.254171,0.262932,0.324562,0.347838,0.364227,0.364552,0.384434,0.400378,0.420032,0.42649,0.427808,0.512331,0.573338,0.619975,0.639958,0.698149,0.701146,0.713039,0.790547,0.922086,0.950645,0.979903,1.02157,1.10564,1.1791,71.5382,72.1814,73.1917,74.9983,75.3399,76.1171,76.1566,79.0771,79.5192,82.8831,84.276,85.2994,85.3201,86.6115,87.6871,89.0636,89.5283,89.6239,96.3296,101.932,106.693,108.87,115.711,116.084,117.588,128.274,150.473,156.084,162.166,171.454,192.72,214.53
-7.82619,0.857527,0.516917,1,3,0,8.87908,0.327373,67.9385,67.9385,0.327373,0.389072,1,0,0.364223,1,1.0274,1.03594,1.04937,1.07341,1.07796,1.08832,1.08885,1.12784,1.13375,1.17882,1.19753,1.21129,1.21156,1.22895,1.24344,1.26201,1.26828,1.26957,1.36037,1.43656,1.50152,1.53127,1.62495,1.63007,1.6507,1.79758,2.10383,2.18141,2.26554,2.39412,2.68883,2.99138,0.06908,0.0884667,0.117241,0.164359,0.172726,0.191191,0.19211,0.255294,0.264137,0.326433,0.35,0.366607,0.366937,0.387098,0.403277,0.423234,0.429795,0.431135,0.517154,0.5794,0.627067,0.647511,0.707109,0.710182,0.722374,0.801919,0.937192,0.9666,0.996738,1.03968,1.12638,1.20219,69.8,70.3805,71.2927,72.926,73.2351,73.9388,73.9746,76.6237,77.0253,80.0873,81.3581,82.2929,82.3119,83.4928,84.4775,85.7389,86.1652,86.2529,92.4217,97.5978,102.011,104.032,110.397,110.745,112.146,122.125,142.931,148.201,153.918,162.653,182.675,203.23
-8.2939,0.926087,0.516917,2,7,0,9.42599,0.323245,72.132,72.132,0.323245,0.390643,1,0,0.358721,1,1.02699,1.0354,1.04863,1.07232,1.07681,1.08702,1.08754,1.12598,1.13181,1.17628,1.19474,1.20832,1.2086,1.22576,1.24008,1.25842,1.26462,1.26589,1.35564,1.43102,1.49532,1.52478,1.61757,1.62265,1.64309,1.78869,2.09249,2.16948,2.25298,2.38062,2.67323,2.9737,0.0690936,0.0884892,0.117281,0.16444,0.172815,0.191301,0.192221,0.255495,0.264353,0.32677,0.35039,0.367036,0.367367,0.387578,0.403801,0.423814,0.430393,0.431737,0.518032,0.580507,0.628365,0.648895,0.708756,0.711843,0.724091,0.804018,0.939996,0.969564,0.99987,1.04305,1.13025,1.2065,74.0787,74.6858,75.6401,77.3489,77.6724,78.4088,78.4462,81.2194,81.6399,84.8473,86.1791,87.1589,87.1787,88.4167,89.4492,90.7722,91.2192,91.3113,97.7853,103.222,107.86,109.985,116.679,117.045,118.519,129.022,150.936,156.489,162.512,171.719,192.825,214.499
-7.24048,0.967719,0.516917,2,7,0,8.95141,0.314537,70.1937,70.1937,0.314537,0.393939,1,0,0.347196,1,1.02613,1.03428,1.04709,1.07004,1.07439,1.08429,1.08479,1.12208,1.12774,1.17093,1.18888,1.20209,1.20236,1.21906,1.23299,1.25085,1.25689,1.25813,1.34566,1.41929,1.48218,1.51102,1.60193,1.60691,1.62695,1.76981,2.06838,2.14411,2.22627,2.3519,2.64004,2.93604,0.0691221,0.0885364,0.117366,0.164609,0.173003,0.191533,0.192455,0.255919,0.264808,0.32748,0.351212,0.367942,0.368275,0.388595,0.404908,0.425039,0.431659,0.433011,0.519893,0.582859,0.631126,0.651841,0.712268,0.715384,0.727754,0.808504,0.946003,0.975919,1.00659,1.05029,1.13857,1.21579,72.0276,72.5997,73.4991,75.1103,75.4154,76.1101,76.1455,78.7632,79.1605,82.192,83.4518,84.3791,84.3979,85.57,86.548,87.8016,88.2254,88.3127,94.4565,99.625,104.04,106.064,112.445,112.795,114.201,124.23,145.187,150.503,156.27,165.088,185.314,206.092
-7.30839,0.991273,0.516917,3,11,0,7.43566,0.324024,69.193,69.193,0.324024,0.390347,1,0,0.359758,1,1.02707,1.03551,1.04877,1.07253,1.07703,1.08726,1.08778,1.12633,1.13218,1.17676,1.19527,1.20888,1.20916,1.22636,1.24071,1.2591,1.26531,1.26659,1.35654,1.43206,1.49649,1.52601,1.61897,1.62405,1.64453,1.79037,2.09464,2.17173,2.25536,2.38317,2.67618,2.97704,0.0690911,0.0884849,0.117274,0.164424,0.172798,0.191281,0.1922,0.255457,0.264312,0.326706,0.350316,0.366955,0.367286,0.387488,0.403702,0.423704,0.43028,0.431623,0.517866,0.580298,0.628119,0.648633,0.708445,0.711528,0.723766,0.80362,0.939464,0.969003,0.999276,1.04241,1.12952,1.20569,71.0657,71.6498,72.5678,74.2115,74.5227,75.231,75.267,77.9344,78.3388,81.4235,82.7041,83.6463,83.6654,84.8558,85.8486,87.1206,87.5505,87.639,93.8629,99.0888,103.547,105.589,112.021,112.373,113.79,123.881,144.934,150.269,156.055,164.899,185.173,205.991
-7.45139,0.972083,0.516917,2,3,0,7.60814,0.345033,69.4265,69.4265,0.345033,0.382293,1,0,0.388045,1,1.02918,1.03827,1.05255,1.0781,1.08293,1.09393,1.09449,1.13582,1.14208,1.18973,1.20947,1.22398,1.22427,1.24258,1.25784,1.27737,1.28396,1.28532,1.38053,1.46015,1.52788,1.55885,1.65623,1.66155,1.68296,1.8352,2.15172,2.23176,2.31853,2.45105,2.75456,3.06591,0.0690213,0.0883694,0.117068,0.164013,0.172342,0.190718,0.191632,0.254431,0.263211,0.324994,0.348337,0.364775,0.365102,0.385047,0.401045,0.420768,0.427249,0.428573,0.513436,0.574724,0.621593,0.641681,0.700188,0.703202,0.715163,0.793128,0.925502,0.954251,0.983705,1.02565,1.11032,1.18429,71.4523,72.0835,73.0752,74.8489,75.1844,75.9477,75.9865,78.8562,79.2907,82.5988,83.9693,84.9765,84.9969,86.2683,87.3274,88.6832,89.141,89.2352,95.8457,101.374,106.075,108.226,114.986,115.356,116.842,127.412,149.386,154.943,160.967,170.168,191.24,212.855
-7.39602,0.983177,0.516917,2,3,0,7.64138,0.34027,69.6199,69.6199,0.34027,0.384131,1,0,0.381575,1,1.0287,1.03764,1.05169,1.07683,1.08159,1.09241,1.09296,1.13366,1.13983,1.18678,1.20624,1.22055,1.22084,1.2389,1.25395,1.27322,1.27973,1.28107,1.37511,1.45381,1.5208,1.55145,1.64784,1.65311,1.67431,1.82512,2.1389,2.21829,2.30435,2.43582,2.73699,3.04598,0.0690372,0.0883958,0.117115,0.164106,0.172446,0.190846,0.191761,0.254664,0.263461,0.325382,0.348785,0.365268,0.365596,0.385599,0.401645,0.421431,0.427934,0.429261,0.514433,0.575976,0.623057,0.643239,0.702035,0.705065,0.717086,0.795469,0.928607,0.95753,0.987164,1.02937,1.11457,1.18903,71.6176,72.2403,73.2185,74.9688,75.2999,76.0533,76.0916,78.9253,79.3545,82.6235,83.9785,84.9745,84.9947,86.2522,87.3001,88.6417,89.0948,89.1881,95.7347,101.214,105.878,108.012,114.722,115.089,116.565,127.065,148.91,154.437,160.429,169.582,190.549,212.061
-7.92775,0.961206,0.516917,2,7,0,8.09926,0.340298,67.3205,67.3205,0.340298,0.38412,1,0,0.381612,1,1.0287,1.03764,1.0517,1.07684,1.08159,1.09242,1.09297,1.13367,1.13984,1.1868,1.20626,1.22057,1.22086,1.23892,1.25398,1.27325,1.27976,1.2811,1.37514,1.45385,1.52084,1.55149,1.64789,1.65315,1.67436,1.82518,2.13898,2.21836,2.30443,2.43591,2.73709,3.0461,0.0690371,0.0883956,0.117115,0.164106,0.172445,0.190845,0.19176,0.254663,0.26346,0.32538,0.348782,0.365265,0.365593,0.385596,0.401642,0.421428,0.42793,0.429257,0.514427,0.575968,0.623048,0.64323,0.702025,0.705054,0.717075,0.795455,0.928589,0.957511,0.987144,1.02935,1.11455,1.189,69.2525,69.8546,70.8007,72.4932,72.8134,73.5421,73.5791,76.3195,76.7346,79.8958,81.2062,82.1694,82.1889,83.405,84.4183,85.7157,86.1539,86.2441,92.5749,97.8738,102.384,104.447,110.937,111.291,112.719,122.872,143.997,149.341,155.136,163.987,184.262,205.065
-7.32134,1,0.516917,2,7,0,8.17994,0.332704,69.8949,69.8949,0.332704,0.387036,1,0,0.371366,1,1.02793,1.03664,1.05033,1.07482,1.07946,1.09,1.09054,1.13024,1.13626,1.18211,1.20113,1.21511,1.2154,1.23306,1.24778,1.26664,1.27301,1.27433,1.36647,1.4437,1.50951,1.53963,1.63444,1.63962,1.66049,1.80901,2.11839,2.19672,2.28166,2.41144,2.70883,3.01407,0.0690624,0.0884375,0.117189,0.164255,0.17261,0.191049,0.191966,0.255034,0.263858,0.325999,0.349498,0.366053,0.366382,0.386477,0.402601,0.422488,0.429024,0.430359,0.516026,0.577979,0.625401,0.645736,0.704999,0.708053,0.720174,0.799233,0.933612,0.962816,0.992743,1.03538,1.12145,1.19669,71.8473,72.456,73.4125,75.1245,75.4485,76.1858,76.2233,78.9981,79.4186,82.6233,83.9526,84.9302,84.95,86.1846,87.2138,88.532,88.9773,89.069,95.5093,100.908,105.507,107.613,114.239,114.601,116.06,126.44,148.065,153.54,159.476,168.547,189.334,210.668
-10.0837,0.771636,0.516917,3,15,0,13.3494,0.439144,63.9152,63.9152,0.439144,0.344402,1,0,0.52283,1,1.03917,1.05131,1.07031,1.1041,1.11046,1.12489,1.12563,1.17943,1.18752,1.24858,1.27363,1.29196,1.29233,1.31536,1.33446,1.35882,1.36702,1.3687,1.4858,1.58222,1.6634,1.7003,1.81559,1.82186,1.84707,2.02525,2.39158,2.48363,2.58323,2.73504,3.08161,3.43605,0.0686929,0.0878281,0.116111,0.162114,0.170242,0.188137,0.189025,0.249794,0.258244,0.317387,0.339592,0.355183,0.355493,0.374361,0.389457,0.408023,0.414113,0.415356,0.494618,0.551367,0.594518,0.612951,0.666454,0.669204,0.680106,0.750944,0.870444,0.896293,0.922745,0.960366,1.03614,1.1022,66.4185,67.1945,68.4093,70.5688,70.9752,71.8978,71.9446,75.3835,75.9003,79.8032,81.4044,82.5757,82.5993,84.0713,85.2925,86.849,87.373,87.4808,94.9652,101.128,106.316,108.675,116.044,116.445,118.056,129.444,152.858,158.742,165.108,174.81,196.962,219.616
-8.24923,0.967055,0.516917,2,7,0,11.9811,0.361914,66.3172,66.3172,0.361914,0.37572,1,0,0.411247,1,1.03091,1.04053,1.05564,1.08264,1.08775,1.09935,1.09994,1.14352,1.15011,1.20021,1.22093,1.23614,1.23645,1.25564,1.27161,1.29204,1.29894,1.30036,1.3997,1.48251,1.55281,1.58491,1.68572,1.69122,1.71336,1.87056,2.19658,2.27891,2.36812,2.50431,2.81599,3.1355,0.0689642,0.0882752,0.116901,0.163678,0.171972,0.190262,0.191171,0.253603,0.262323,0.32362,0.346752,0.363032,0.363355,0.383099,0.398927,0.418431,0.424838,0.426146,0.509936,0.570342,0.616481,0.636242,0.693757,0.696718,0.708467,0.785002,0.914769,0.942927,0.971768,1.01283,1.09567,1.16802,68.3669,69.0051,70.0072,71.7979,72.1364,72.9061,72.9453,75.8351,76.2722,79.5946,80.9687,81.9776,81.998,83.2705,84.3299,85.6847,86.1419,86.236,92.8241,98.3162,102.978,105.107,111.792,112.157,113.625,124.05,145.671,151.131,157.047,166.079,186.749,207.938
-8.74895,0.917884,0.516917,3,7,0,9.44909,0.360087,65.7789,65.7789,0.360087,0.376436,1,0,0.408716,1,1.03072,1.04028,1.05531,1.08215,1.08722,1.09876,1.09935,1.14269,1.14924,1.19907,1.21969,1.23483,1.23513,1.25423,1.27012,1.29046,1.29732,1.29873,1.39763,1.4801,1.55012,1.58211,1.68254,1.68803,1.71009,1.86676,2.19177,2.27385,2.3628,2.4986,2.80941,3.12804,0.0689704,0.0882854,0.116919,0.163715,0.172012,0.190311,0.191221,0.253693,0.262419,0.323769,0.346923,0.36322,0.363544,0.383309,0.399155,0.418683,0.425098,0.426408,0.510313,0.570812,0.617029,0.636825,0.694444,0.697411,0.709183,0.785869,0.915911,0.944131,0.973036,1.01419,1.09722,1.16974,67.7995,68.4288,69.4168,71.1826,71.5164,72.2755,72.3141,75.1646,75.5957,78.8738,80.2297,81.2255,81.2456,82.5016,83.5473,84.8847,85.3361,85.429,91.9346,97.3596,101.965,104.069,110.676,111.036,112.488,122.793,144.172,149.571,155.422,164.355,184.8,205.759
-8.3298,0.966177,0.516917,2,7,0,10.7005,0.313948,72.6209,72.6209,0.313948,0.394161,1,0,0.346421,1,1.02607,1.0342,1.04699,1.06989,1.07423,1.0841,1.08461,1.12182,1.12747,1.17057,1.18848,1.20167,1.20194,1.2186,1.23251,1.25034,1.25636,1.2576,1.34498,1.41849,1.48129,1.51009,1.60087,1.60584,1.62585,1.76853,2.06674,2.14238,2.22446,2.34995,2.63778,2.93348,0.0691241,0.0885396,0.117371,0.16462,0.173015,0.191549,0.192471,0.255947,0.264839,0.327528,0.351268,0.368004,0.368336,0.388664,0.404983,0.425122,0.431745,0.433097,0.52002,0.583018,0.631314,0.652042,0.712507,0.715625,0.728003,0.80881,0.946413,0.976353,1.00704,1.05078,1.13914,1.21643,74.514,75.1046,76.0331,77.6964,78.0114,78.7286,78.765,81.4677,81.8778,85.0079,86.3088,87.2663,87.2857,88.4961,89.506,90.8006,91.2382,91.3283,97.6736,103.012,107.573,109.664,116.257,116.617,118.071,128.432,150.089,155.582,161.542,170.655,191.558,213.032
