# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = _3together_model
# start_datetime = 2023-07-22 20:58:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/AllTogetherNow/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpev8vau9s/j19j124t.json
# random
#   seed = 18309
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/together/3together-20230722215822.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,M,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-37.1561,0.976794,0.11004,5,31,0,37.9547,68.0687,0.283297,-19.4184,68.0687,0.283297,-19.4184,70.205,70.8563,71.867,73.6413,73.9725,74.7213,74.7592,77.5208,77.9326,81.0224,82.2823,83.2019,83.2204,84.374,85.3297,86.5464,86.9558,87.04,92.8814,97.6968,101.762,103.615,109.422,109.739,111.013,120.064,138.893,143.666,148.847,156.772,174.983,193.74,62.3358,86.7389,118.668,148.612,179.774,216.902,257.31,295.773,335.14,379.377,418.133,474.454,510.053,573.859,617.093,679.276,744.979,807.761,886.232,957.464,1048.37,1133.78,1243.86,1334.36,1456.93,1585.32,1736.63,1887.58,2052.27,2277.11,2483.21,2746.7,3053.81,3464.71,3878.8,4601.5,5374.07,6449.23,8912.18,12427.8,14.5553,15.2726,15.9532,16.4418,16.8552,17.2629,17.6338,17.9364,18.2077,18.4769,18.6881,18.9625,19.1196,19.3756,19.5333,19.7418,19.9423,20.118,20.3193,20.4872,20.6841,20.8542,21.0554,21.2079,21.3988,21.5822,21.7801,21.9611,22.1427,22.3685,22.5566,22.7756,23.0058,23.2799,23.5251,23.8961,24.2331,24.6291,25.3315,26.0535,1271.14,1675.53,2070.83,2156.03,2500.83,3939.25,150,299790
-37.3074,0.882108,0.11004,4,15,0,37.8837,68.2091,0.280545,-19.41,68.2091,0.280545,-19.41,70.3293,70.9758,71.9792,73.7409,74.0698,74.8135,74.8511,77.5942,78.0033,81.0734,82.3255,83.2394,83.2579,84.4045,85.3545,86.5641,86.9711,87.0548,92.8634,97.6533,101.698,103.541,109.321,109.636,110.905,119.914,138.665,143.419,148.58,156.475,174.619,193.312,62.2093,86.5638,118.43,148.316,179.419,216.477,256.81,295.203,334.5,378.659,417.349,473.575,509.116,572.819,615.985,678.073,743.678,806.369,884.73,955.867,1046.66,1131.96,1241.91,1332.31,1454.75,1583.01,1734.18,1885.01,2049.57,2274.25,2480.23,2743.59,3050.58,3461.37,3875.41,4598.13,5370.86,6446.45,8911.03,12430,14.5593,15.2767,15.9573,16.446,16.8594,17.2671,17.6381,17.9406,18.212,18.4813,18.6925,18.967,19.1241,19.3801,19.5379,19.7464,19.947,20.1227,20.3241,20.492,20.689,20.8592,21.0605,21.2131,21.404,21.5874,21.7855,21.9666,22.1483,22.3742,22.5625,22.7816,23.0119,23.2863,23.5316,23.9029,24.2402,24.6366,25.3397,26.0624,1267.81,1671.63,2066.61,2151.78,2496.54,3936.39,150,299790
-37.9308,0.743053,0.11004,5,35,0,39.9016,70.917,0.299021,-19.3164,70.917,0.299021,-19.3164,73.2642,73.979,75.0877,77.0321,77.3948,78.2146,78.2561,81.2762,81.7261,85.0991,86.473,87.4752,87.4954,88.7522,89.7929,91.1173,91.5627,91.6543,98.0031,103.228,107.634,109.64,115.924,116.267,117.644,127.421,147.725,152.865,158.442,166.97,186.549,206.699,59.8223,83.2361,113.866,142.588,172.473,208.074,246.812,283.68,321.407,363.792,400.919,454.863,488.952,550.038,591.421,650.927,713.787,773.836,848.872,916.968,1003.85,1085.45,1190.58,1276.99,1393.97,1516.47,1660.76,1804.66,1961.59,2175.72,2371.9,2622.59,2914.59,3305.01,3698.18,4383.75,5115.9,6133.78,8462.12,11780.3,14.5679,15.2851,15.9655,16.454,16.8672,17.2747,17.6454,17.9477,18.2189,18.4878,18.6989,18.973,19.1299,19.3855,19.5431,19.7512,19.9514,20.1268,20.3278,20.4953,20.6919,20.8616,21.0624,21.2145,21.4048,21.5877,21.7851,21.9656,22.1466,22.3716,22.5591,22.7772,23.0065,23.2794,23.5235,23.8928,24.2282,24.6222,25.321,26.0394,1256.7,1653.75,2040.57,2123.79,2459.96,3853.76,150,299790
-38.6291,0.438033,0.11004,2,3,0,42.3453,70.9717,0.29832,-19.3131,70.9717,0.29832,-19.3131,73.3154,74.0291,75.1362,77.0778,77.44,78.2587,78.3001,81.3162,81.7655,85.1343,86.5065,87.5076,87.5278,88.7831,89.8226,91.1455,91.5905,91.6819,98.024,103.244,107.645,109.65,115.928,116.271,117.647,127.417,147.705,152.842,158.416,166.938,186.506,206.645,59.7766,83.1728,113.78,142.48,172.344,207.919,246.629,283.47,321.171,363.527,400.629,454.535,488.602,549.648,591.004,650.472,713.293,773.305,848.295,916.351,1003.18,1084.73,1189.81,1276.17,1393.09,1515.52,1659.75,1803.58,1960.44,2174.48,2370.58,2621.17,2913.08,3303.37,3696.42,4381.81,5113.81,6131.52,8459.61,11777.7,14.5695,15.2868,15.9672,16.4557,16.8689,17.2764,17.6471,17.9494,18.2206,18.4896,18.7006,18.9747,19.1317,19.3873,19.5448,19.753,19.9532,20.1286,20.3296,20.4972,20.6938,20.8635,21.0643,21.2164,21.4068,21.5897,21.7871,21.9676,22.1486,22.3737,22.5612,22.7794,23.0086,23.2817,23.5258,23.8952,24.2306,24.6247,25.3236,26.0422,1255.74,1652.61,2039.32,2122.52,2458.64,3852.6,150,299790
-42.0361,0.695081,0.11004,2,3,0,42.4335,71.2865,0.299314,-19.3217,71.2865,0.299314,-19.3217,73.6483,74.3675,75.483,77.4393,77.8043,78.629,78.6708,81.7093,82.162,85.5554,86.9376,87.9458,87.9662,89.2305,90.2774,91.6098,92.0579,92.1501,98.5369,103.793,108.225,110.243,116.564,116.908,118.294,128.129,148.551,153.721,159.33,167.908,187.6,207.866,59.512,82.8043,113.275,141.848,171.578,206.993,245.53,282.205,319.735,361.9,398.833,452.495,486.406,547.172,588.338,647.533,710.063,769.797,844.439,912.176,998.598,1079.77,1184.34,1270.3,1386.66,1508.51,1652.04,1795.17,1951.27,2164.26,2359.39,2608.74,2899.18,3287.5,3678.56,4360.42,5088.61,6100.95,8416.58,11716.5,14.5513,15.2685,15.9489,16.4374,16.8506,17.2581,17.6288,17.9311,18.2022,18.4712,18.6822,18.9563,19.1133,19.3689,19.5264,19.7346,19.9348,20.1102,20.3111,20.4787,20.6752,20.8449,21.0457,21.1978,21.3881,21.571,21.7684,21.9488,22.1299,22.3548,22.5423,22.7604,22.9897,23.2626,23.5067,23.8759,24.2113,24.6053,25.304,26.0223,1253.68,1649.72,2035.55,2118.55,2453.83,3843.77,150,299790
-36.0944,0.99929,0.11004,4,31,0,41.2828,70.0482,0.292656,-19.3492,70.0482,0.292656,-19.3492,72.3181,73.0096,74.0825,75.9648,76.316,77.11,77.1501,80.0763,80.5124,83.7828,85.1154,86.0878,86.1074,87.3269,88.3369,89.6226,90.055,90.1439,96.3104,101.389,105.673,107.624,113.739,114.072,115.413,124.932,144.715,149.726,155.163,163.479,182.578,202.24,60.5683,84.2763,115.293,144.379,174.646,210.702,249.94,287.286,325.505,368.446,406.064,460.724,495.269,557.176,599.119,659.437,723.16,784.04,860.123,929.176,1017.29,1100.05,1206.7,1294.37,1413.08,1537.39,1683.85,1829.94,1989.28,2206.76,2406.04,2660.73,2957.49,3354.36,3754.15,4451.5,5196.53,6232.74,8604.35,11986.3,14.5621,15.2793,15.9598,16.4483,16.8616,17.2692,17.64,17.9424,18.2136,18.4827,18.6938,18.968,19.125,19.3808,19.5384,19.7467,19.947,20.1225,20.3236,20.4913,20.688,20.8579,21.0588,21.2111,21.4016,21.5847,21.7823,21.963,22.1443,22.3696,22.5573,22.7758,23.0054,23.2789,23.5234,23.8934,24.2294,24.6242,25.3244,26.0443,1259.97,1659.16,2048.59,2132.43,2471.37,3880.03,150,299790
-37.1517,0.566913,0.11004,3,15,0,41.165,69.6642,0.294101,-19.3555,69.6642,0.294101,-19.3555,71.9327,72.6237,73.6957,75.5764,75.9273,76.7204,76.7606,79.6836,80.1191,83.3855,84.7164,85.6874,85.707,86.9247,87.9333,89.217,89.6488,89.7375,95.8939,100.963,105.239,107.187,113.289,113.621,114.959,124.458,144.194,149.192,154.616,162.911,181.96,201.569,60.9012,84.739,115.925,145.17,175.601,211.853,251.303,288.849,327.273,370.444,408.262,463.212,497.94,560.175,602.338,662.971,727.027,788.223,864.697,934.105,1022.67,1105.85,1213.04,1301.15,1420.45,1545.38,1692.56,1839.37,1999.48,2217.99,2418.22,2674.11,2972.24,3370.93,3772.52,4472.96,5221.23,6261.83,8643.2,12038.6,14.5676,15.2849,15.9654,16.4539,16.8671,17.2746,17.6455,17.9478,18.219,18.4881,18.6992,18.9734,19.1304,19.3861,19.5437,19.7519,19.9522,20.1277,20.3288,20.4965,20.6931,20.863,21.0639,21.2161,21.4066,21.5896,21.7872,21.9678,22.1491,22.3743,22.562,22.7804,23.0099,23.2832,23.5276,23.8975,24.2333,24.628,25.3278,26.0474,1264.4,1664.74,2055.17,2139.21,2478.9,3889.93,150,299790
-37.6521,0.995578,0.11004,5,31,0,38.74,70.8785,0.302655,-19.3234,70.8785,0.302655,-19.3234,73.2525,73.9753,75.0962,77.0616,77.4282,78.2566,78.2985,81.3498,81.8043,85.2107,86.5979,87.6097,87.6301,88.8987,89.9491,91.2858,91.7353,91.8277,98.2331,103.503,107.945,109.967,116.301,116.646,118.035,127.885,148.333,153.509,159.124,167.709,187.415,207.692,59.8525,83.2769,113.92,142.653,172.548,208.16,246.909,283.784,321.518,363.909,401.04,454.986,489.075,550.159,591.537,651.035,713.882,773.915,848.927,916.996,1003.84,1085.39,1190.46,1276.81,1393.71,1516.1,1660.26,1804.01,1960.76,2174.63,2370.55,2620.86,2912.4,3302.13,3694.54,4378.65,5109.09,6124.35,8445.95,11753.4,14.5621,15.2793,15.9596,16.448,16.8612,17.2686,17.6393,17.9416,18.2127,18.4816,18.6926,18.9666,19.1235,19.3791,19.5366,19.7447,19.9448,20.1201,20.321,20.4885,20.685,20.8546,21.0552,21.2073,21.3975,21.5803,21.7775,21.9578,22.1388,22.3636,22.5509,22.7689,22.9979,23.2706,23.5144,23.8833,24.2184,24.6119,25.3099,26.0275,1259.47,1656.77,2043.55,2126.72,2462.58,3853.18,150,299790
-37.4144,0.995843,0.11004,4,15,0,37.9218,70.4874,0.304161,-19.3295,70.4874,0.304161,-19.3295,72.8599,73.5821,74.7021,76.6658,77.032,77.8596,77.9015,80.9494,81.4034,84.8055,86.1907,87.2011,87.2215,88.4883,89.5371,90.8717,91.3206,91.4128,97.8075,103.067,107.501,109.519,115.84,116.184,117.57,127.399,147.798,152.961,158.561,167.124,186.777,206.999,60.1836,83.7371,114.548,143.439,173.498,209.304,248.263,285.338,323.276,365.895,403.225,457.459,491.73,553.137,594.734,654.545,717.721,778.067,853.468,921.888,1009.17,1091.15,1196.75,1283.53,1401.02,1524.02,1668.89,1813.34,1970.85,2185.75,2382.6,2634.09,2926.99,3318.51,3712.69,4399.84,5133.46,6153.04,8484.22,11804.8,14.5679,15.2851,15.9654,16.4538,16.8669,17.2744,17.645,17.9473,18.2183,18.4872,18.6982,18.9722,19.1291,19.3846,19.5421,19.7502,19.9502,20.1256,20.3264,20.4939,20.6903,20.8599,21.0605,21.2125,21.4027,21.5854,21.7826,21.9629,22.1437,22.3685,22.5557,22.7736,23.0026,23.2752,23.5189,23.8877,24.2225,24.6159,25.3135,26.0308,1263.91,1662.36,2050.13,2133.5,2470.11,3863.02,150,299790
-37.3253,0.684353,0.11004,5,35,0,39.8743,68.1532,0.277468,-19.4145,68.1532,0.277468,-19.4145,70.2488,70.8879,71.88,73.6222,73.9475,74.683,74.7202,77.434,77.8388,80.8771,82.1165,83.0213,83.0395,84.1748,85.1154,86.3132,86.7162,86.7991,92.5527,97.2989,101.308,103.135,108.865,109.177,110.435,119.371,137.974,142.692,147.814,155.651,173.664,192.224,62.2623,86.6387,118.534,148.449,179.582,216.678,257.054,295.489,334.83,379.04,417.776,474.073,509.659,573.446,616.672,678.847,744.548,807.334,885.818,957.07,1048.01,1133.47,1243.61,1334.18,1456.86,1585.38,1736.86,1888.02,2052.95,2278.17,2484.65,2748.69,3056.52,3468.47,3883.75,4608.76,5384.11,6463.55,8937.73,12471.6,14.5566,15.274,15.9547,16.4433,16.8568,17.2645,17.6356,17.9382,18.2096,18.4789,18.6902,18.9647,19.1219,19.3779,19.5357,19.7443,19.9449,20.1207,20.3222,20.4902,20.6873,20.8575,21.0589,21.2115,21.4025,21.5861,21.7843,21.9655,22.1473,22.3734,22.5618,22.7811,23.0116,23.2861,23.5317,23.9034,24.241,24.6378,25.3416,26.0651,1266.01,1669.82,2065.04,2150.3,2495.53,3939.23,150,299790
-37.226,0.855449,0.11004,5,35,0,38.8919,70.7987,0.301078,-19.3243,70.7987,0.301078,-19.3243,73.1579,73.8762,74.9903,76.944,77.3084,78.1319,78.1736,81.2072,81.6591,85.0464,86.426,87.4323,87.4526,88.7143,89.7591,91.0886,91.5358,91.6277,97.9999,103.243,107.663,109.676,115.98,116.323,117.705,127.511,147.868,153.022,158.612,167.161,186.785,206.98,59.9209,83.3727,114.052,142.819,172.751,208.406,247.203,284.126,321.908,364.354,401.534,455.552,489.688,550.856,592.292,651.875,714.813,774.936,850.06,918.233,1005.21,1086.9,1192.13,1278.63,1395.72,1518.32,1662.74,1806.75,1963.79,2178.07,2374.37,2625.18,2917.32,3307.88,3701.15,4386.83,5119,6136.78,8464.46,11781,14.5636,15.2808,15.9612,16.4496,16.8628,17.2702,17.641,17.9432,18.2143,18.4833,18.6943,18.9684,19.1253,19.3809,19.5384,19.7465,19.9466,20.122,20.3229,20.4904,20.687,20.8566,21.0573,21.2094,21.3997,21.5825,21.7798,21.9602,22.1412,22.366,22.5534,22.7715,23.0006,23.2734,23.5174,23.8864,24.2216,24.6154,25.3137,26.0316,1259.12,1656.58,2043.64,2126.88,2463.11,3856.02,150,299790
-37.573,0.910311,0.11004,2,3,0,37.7756,70.7214,0.300996,-19.3224,70.7214,0.300996,-19.3224,73.0774,73.7948,74.9074,76.8584,77.2223,78.0448,78.0864,81.116,81.5673,84.9501,86.3278,87.3327,87.353,88.6131,89.6565,90.9843,91.4309,91.5227,97.8866,103.123,107.537,109.548,115.843,116.186,117.567,127.36,147.691,152.838,158.422,166.96,186.56,206.729,59.9864,83.4638,114.176,142.975,172.94,208.635,247.474,284.437,322.261,364.754,401.975,456.053,490.226,551.462,592.944,652.593,715.601,775.79,850.998,919.247,1006.32,1088.1,1193.45,1280.04,1397.27,1520.01,1664.59,1808.76,1965.98,2180.5,2377.02,2628.12,2920.59,3311.6,3705.32,4391.79,5124.81,6143.77,8474.18,11794.7,14.5679,15.2851,15.9655,16.4539,16.8671,17.2745,17.6452,17.9475,18.2186,18.4876,18.6986,18.9727,19.1296,19.3852,19.5427,19.7508,19.9509,20.1263,20.3272,20.4947,20.6913,20.8609,21.0616,21.2137,21.404,21.5868,21.7841,21.9645,22.1455,22.3704,22.5577,22.7758,23.0049,23.2778,23.5217,23.8908,24.226,24.6198,25.3181,26.036,1259.74,1657.41,2044.68,2127.97,2464.39,3858.13,150,299790
-38.2782,0.840853,0.11004,5,31,0,39.1358,70.6464,0.289643,-19.3408,70.6464,0.289643,-19.3408,72.9125,73.603,74.6744,76.5545,76.9054,77.6985,77.7386,80.6625,81.0983,84.3673,85.6996,86.6718,86.6915,87.9109,88.921,90.2067,90.6393,90.7282,96.8972,101.979,106.267,108.221,114.343,114.677,116.02,125.554,145.374,150.396,155.846,164.181,183.327,203.042,60.0573,83.5663,114.323,143.167,173.182,208.941,247.855,284.894,322.801,365.393,402.706,456.925,491.193,552.607,594.217,654.058,717.281,777.686,853.179,921.7,1009.14,1091.28,1197.12,1284.14,1401.97,1525.37,1670.77,1815.82,1974.03,2189.98,2387.89,2640.86,2935.63,3329.91,3727.14,4420.14,5160.67,6190.81,8549.21,11913.4,14.552,15.2694,15.9499,16.4384,16.8517,17.2593,17.6302,17.9326,18.2039,18.473,18.6841,18.9584,19.1155,19.3713,19.5289,19.7373,19.9376,20.1132,20.3144,20.4821,20.6789,20.8489,21.0499,21.2023,21.3929,21.5761,21.7738,21.9546,22.136,22.3614,22.5493,22.7679,22.9977,23.2714,23.5161,23.8864,24.2227,24.6179,25.3188,26.0394,1252.59,1649.97,2037.88,2121.42,2459.27,3865.09,150,299790
-36.3246,0.979665,0.11004,4,31,0,39.0279,69.6796,0.282817,-19.369,69.6796,0.282817,-19.369,71.8628,72.5283,73.5613,75.3747,75.7132,76.4785,76.5173,79.3399,79.7608,82.9192,84.207,85.147,85.1659,86.3452,87.3221,88.5659,88.9844,89.0705,95.0421,99.9652,104.122,106.016,111.954,112.277,113.58,122.834,142.089,146.969,152.267,160.372,178.995,198.178,60.895,84.7342,115.925,145.178,175.621,211.891,251.366,288.942,327.401,370.617,408.479,463.502,498.281,560.616,602.855,663.606,727.797,789.133,865.799,935.394,1024.21,1107.66,1215.21,1303.63,1423.39,1548.84,1696.67,1844.17,2005.09,2224.78,2426.16,2683.63,2983.73,3385.26,3789.92,4496.16,5251.17,6301.93,8709.08,12145.2,14.5539,15.2713,15.9519,16.4405,16.8539,17.2616,17.6325,17.9351,18.2064,18.4756,18.6869,18.9613,19.1184,19.3743,19.5321,19.7406,19.9411,20.1168,20.3181,20.486,20.6829,20.853,21.0543,21.2068,21.3976,21.581,21.779,21.96,22.1417,22.3674,22.5556,22.7746,23.0048,23.279,23.5241,23.8952,24.2323,24.6284,25.3309,26.053,1256.22,1655.95,2046.72,2130.96,2471.86,3894.29,150,299790
-37.0029,0.923486,0.11004,3,11,0,37.2371,69.5902,0.281009,-19.3648,69.5902,0.281009,-19.3648,71.7569,72.4175,73.4429,75.2431,75.5791,76.339,76.3775,79.1803,79.5983,82.735,84.0143,84.948,84.9668,86.1383,87.1088,88.3446,88.7604,88.8459,94.7798,99.6728,103.804,105.687,111.591,111.913,113.208,122.411,141.561,146.417,151.687,159.751,178.28,197.369,60.9743,84.8452,116.078,145.371,175.856,212.177,251.708,289.338,327.853,371.134,409.053,464.16,498.993,561.427,603.733,664.583,728.88,790.321,867.118,936.835,1025.81,1109.41,1217.16,1305.75,1425.74,1551.44,1699.57,1847.38,2008.64,2228.82,2430.65,2688.72,2989.53,3392.05,3797.74,4505.86,5262.97,6316.77,8731.33,12178.7,14.561,15.2784,15.959,16.4476,16.861,17.2687,17.6397,17.9423,18.2136,18.4829,18.6941,18.9686,19.1257,19.3817,19.5395,19.748,19.9485,20.1243,20.3256,20.4936,20.6906,20.8607,21.062,21.2145,21.4054,21.5889,21.7869,21.968,22.1497,22.3756,22.5639,22.783,23.0133,23.2876,23.5329,23.9041,24.2414,24.6377,25.3406,26.0633,1255.68,1655.56,2046.65,2130.97,2472.28,3897.49,150,299790
-37.8995,0.919668,0.11004,2,3,0,38.1158,69.5528,0.280446,-19.3638,69.5528,0.280446,-19.3638,71.714,72.373,73.3958,75.1916,75.5269,76.285,76.3233,79.1196,79.5366,82.6662,83.9426,84.8742,84.893,86.0619,87.0303,88.2634,88.6783,88.7636,94.685,99.568,103.691,105.571,111.462,111.784,113.077,122.262,141.378,146.224,151.485,159.535,178.033,197.089,61.0076,84.8917,116.142,145.451,175.953,212.296,251.85,289.502,328.04,371.346,409.289,464.43,499.285,561.758,604.091,664.98,729.32,790.801,867.65,937.415,1026.45,1110.11,1217.94,1306.6,1426.67,1552.47,1700.72,1848.64,2010.03,2230.38,2432.39,2690.68,2991.76,3394.64,3800.71,4509.51,5267.38,6322.29,8739.5,12190.9,14.5631,15.2805,15.9611,16.4498,16.8632,17.2709,17.6419,17.9444,18.2158,18.4851,18.6963,18.9708,19.1279,19.3839,19.5417,19.7502,19.9508,20.1265,20.3279,20.4958,20.6929,20.863,21.0643,21.2169,21.4078,21.5913,21.7893,21.9704,22.1522,22.3781,22.5663,22.7855,23.0158,23.2902,23.5355,23.9068,24.2442,24.6406,25.3436,26.0664,1255.6,1655.56,2046.76,2131.11,2472.58,3898.76,150,299790
-37.0664,0.973004,0.11004,2,7,0,39.3007,69.8219,0.277532,-19.3668,69.8219,0.277532,-19.3668,71.9693,72.6242,73.6408,75.426,75.7593,76.513,76.5511,79.3319,79.7467,82.8601,84.1301,85.0572,85.0759,86.2391,87.2029,88.4303,88.8433,88.9282,94.8238,99.687,103.795,105.667,111.538,111.858,113.147,122.303,141.365,146.199,151.447,159.477,177.933,196.95,60.7743,84.568,115.701,144.901,175.29,211.499,250.91,288.426,326.827,369.98,407.79,462.741,497.477,559.738,601.93,662.619,726.749,788.034,864.64,934.188,1022.96,1106.37,1213.87,1302.28,1422.02,1547.47,1695.32,1842.87,2003.85,2223.68,2425.22,2682.94,2983.4,3385.5,3790.83,4498.48,5255.25,6308.84,8723.73,12172.9,14.5518,15.2692,15.9499,16.4385,16.852,17.2597,17.6308,17.9334,18.2048,18.4741,18.6854,18.9599,19.117,19.3731,19.5309,19.7395,19.9401,20.1159,20.3174,20.4854,20.6825,20.8527,21.0541,21.2067,21.3977,21.5813,21.7794,21.9606,22.1425,22.3685,22.5569,22.7762,23.0067,23.2813,23.5269,23.8985,24.2361,24.6329,25.3367,26.0602,1251.05,1650.07,2040.62,2124.86,2465.99,3892.51,150,299790
-37.0664,0.282417,0.11004,1,3,0,40.649,69.8219,0.277532,-19.3668,69.8219,0.277532,-19.3668,71.9693,72.6242,73.6408,75.426,75.7593,76.513,76.5511,79.3319,79.7467,82.8601,84.1301,85.0572,85.0759,86.2391,87.2029,88.4303,88.8433,88.9282,94.8238,99.687,103.795,105.667,111.538,111.858,113.147,122.303,141.365,146.199,151.447,159.477,177.933,196.95,60.7743,84.568,115.701,144.901,175.29,211.499,250.91,288.426,326.827,369.98,407.79,462.741,497.477,559.738,601.93,662.619,726.749,788.034,864.64,934.188,1022.96,1106.37,1213.87,1302.28,1422.02,1547.47,1695.32,1842.87,2003.85,2223.68,2425.22,2682.94,2983.4,3385.5,3790.83,4498.48,5255.25,6308.84,8723.73,12172.9,14.5518,15.2692,15.9499,16.4385,16.852,17.2597,17.6308,17.9334,18.2048,18.4741,18.6854,18.9599,19.117,19.3731,19.5309,19.7395,19.9401,20.1159,20.3174,20.4854,20.6825,20.8527,21.0541,21.2067,21.3977,21.5813,21.7794,21.9606,22.1425,22.3685,22.5569,22.7762,23.0067,23.2813,23.5269,23.8985,24.2361,24.6329,25.3367,26.0602,1251.05,1650.07,2040.62,2124.86,2465.99,3892.51,150,299790
-38.1018,0.777943,0.11004,4,27,0,39.8473,68.5768,0.284002,-19.3927,68.5768,0.284002,-19.3927,70.7343,71.392,72.4127,74.2044,74.5388,75.295,75.3332,78.1217,78.5375,81.6571,82.9291,83.8574,83.8761,85.0407,86.0055,87.2338,87.6471,87.7321,93.6286,98.4891,102.592,104.462,110.323,110.643,111.929,121.062,140.062,144.878,150.105,158.102,176.475,195.399,61.8735,86.0953,117.787,147.508,178.439,215.289,255.396,293.572,332.644,376.55,415.015,470.914,506.246,569.571,612.48,674.193,739.401,801.707,879.583,950.275,1040.49,1125.25,1234.49,1324.3,1445.93,1573.34,1723.47,1873.27,2036.68,2259.78,2464.27,2725.7,3030.41,3438.07,3848.9,4565.85,5332.26,6398.79,8841.79,12328.7,14.5649,15.2822,15.9628,16.4514,16.8648,17.2725,17.6434,17.9459,18.2172,18.4864,18.6977,18.972,19.1291,19.3851,19.5428,19.7513,19.9517,20.1274,20.3287,20.4966,20.6935,20.8636,21.0648,21.2173,21.4081,21.5914,21.7894,21.9703,22.152,22.3777,22.5658,22.7847,23.0148,23.2889,23.534,23.9049,24.2419,24.6378,25.34,26.0619,1267.01,1669.96,2063.78,2148.66,2492.12,3924.54,150,299790
-37.5241,0.994583,0.11004,3,11,0,38.5131,68.5672,0.283538,-19.4073,68.5672,0.283538,-19.4073,70.721,71.3775,72.3965,74.1852,74.5191,75.2739,75.3122,78.0961,78.5112,81.626,82.8961,83.823,83.8417,85.0045,85.9679,87.1944,87.6071,87.6919,93.58,98.4339,102.531,104.399,110.252,110.572,111.856,120.978,139.956,144.766,149.987,157.975,176.328,195.232,61.8824,86.108,117.804,147.531,178.466,215.323,255.436,293.619,332.699,376.613,415.086,470.996,506.335,569.674,612.592,674.32,739.543,801.865,879.76,950.471,1040.71,1125.5,1234.76,1324.6,1446.27,1573.72,1723.9,1873.75,2037.22,2260.4,2464.97,2726.51,3031.34,3439.19,3850.21,4567.51,5334.32,6401.43,8845.9,12335.1,14.5505,15.2679,15.9485,16.4371,16.8504,17.2581,17.6291,17.9316,18.2029,18.4721,18.6834,18.9578,19.1149,19.3708,19.5285,19.737,19.9375,20.1132,20.3145,20.4824,20.6793,20.8494,21.0506,21.2031,21.3939,21.5773,21.7752,21.9562,22.1379,22.3636,22.5517,22.7707,23.0008,23.275,23.5201,23.8911,24.2281,24.6241,25.3264,26.0484,1266.75,1669.7,2063.57,2148.47,2492,3925.01,150,299790
