lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,M,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.123684
# Diagonal elements of inverse mass matrix:
# 0.671895, 0.00101342, 0.000787787
-38.0384,0.999131,0.123684,4,19,0,39.5918,69.3797,0.303267,-19.3731,69.3797,0.303267,-19.3731,71.7081,72.417,73.5163,75.4438,75.8033,76.6157,76.6568,79.6489,80.0946,83.4348,84.7949,85.787,85.807,87.0508,88.0807,89.3913,89.832,89.9226,96.2024,101.368,105.723,107.705,113.914,114.252,115.613,125.269,145.31,150.382,155.885,164.298,183.61,203.481,61.1451,85.0752,116.379,145.732,176.273,212.652,252.236,289.906,328.453,371.757,409.687,464.794,499.616,562.013,604.281,665.057,729.254,790.576,867.196,936.725,1025.43,1108.73,1216.05,1304.24,1423.64,1548.65,1695.88,1842.7,2002.79,2221.22,2421.31,2676.94,2974.67,3372.66,3773.38,4471.96,5217.82,6254.47,8624.86,12001.6,14.5587,15.2759,15.9563,16.4447,16.8578,17.2653,17.636,17.9382,18.2093,18.4782,18.6892,18.9632,19.1201,19.3756,19.5331,19.7412,19.9413,20.1166,20.3175,20.485,20.6814,20.851,21.0517,21.2037,21.3939,21.5767,21.7739,21.9542,22.1351,22.3599,22.5472,22.7651,22.9941,23.2668,23.5106,23.8794,24.2144,24.6079,25.3057,26.0231,1273.22,1674.75,2065.61,2149.65,2488.99,3893.71,150,299790
-35.8186,0.99956,0.123684,4,19,0,38.0456,69.506,0.288346,-19.37,69.506,0.288346,-19.37,71.7257,72.4021,73.4517,75.2937,75.6375,76.4146,76.4539,79.319,79.7461,82.9498,84.2557,85.2087,85.2279,86.4232,87.4133,88.6737,89.0977,89.1849,95.233,100.216,104.421,106.337,112.341,112.669,113.986,123.338,142.783,147.71,153.057,161.236,180.024,199.371,61.0436,84.939,116.202,145.521,176.03,212.379,251.936,289.587,328.12,371.418,409.349,464.467,499.304,561.739,604.041,664.879,729.157,790.571,867.326,936.995,1025.9,1109.42,1217.05,1305.53,1425.34,1550.84,1698.7,1846.21,2007.11,2226.75,2428.04,2685.35,2985.19,3386.28,3790.39,4495.44,5248.92,6297.16,8697.28,12121.4,14.5582,15.2756,15.9561,16.4447,16.858,17.2656,17.6365,17.9389,18.2102,18.4794,18.6905,18.9648,19.1219,19.3777,19.5354,19.7438,19.9442,20.1198,20.321,20.4887,20.6856,20.8555,21.0566,21.209,21.3996,21.5829,21.7806,21.9615,22.1429,22.3684,22.5563,22.7751,23.0049,23.2787,23.5235,23.8939,24.2304,24.6258,25.327,26.0478,1261.76,1662.27,2053.35,2137.59,2478.3,3896.77,150,299790
-35.8186,0.315972,0.123684,1,3,0,39.4951,69.506,0.288346,-19.37,69.506,0.288346,-19.37,71.7257,72.4021,73.4517,75.2937,75.6375,76.4146,76.4539,79.319,79.7461,82.9498,84.2557,85.2087,85.2279,86.4232,87.4133,88.6737,89.0977,89.1849,95.233,100.216,104.421,106.337,112.341,112.669,113.986,123.338,142.783,147.71,153.057,161.236,180.024,199.371,61.0436,84.939,116.202,145.521,176.03,212.379,251.936,289.587,328.12,371.418,409.349,464.467,499.304,561.739,604.041,664.879,729.157,790.571,867.326,936.995,1025.9,1109.42,1217.05,1305.53,1425.34,1550.84,1698.7,1846.21,2007.11,2226.75,2428.04,2685.35,2985.19,3386.28,3790.39,4495.44,5248.92,6297.16,8697.28,12121.4,14.5582,15.2756,15.9561,16.4447,16.858,17.2656,17.6365,17.9389,18.2102,18.4794,18.6905,18.9648,19.1219,19.3777,19.5354,19.7438,19.9442,20.1198,20.321,20.4887,20.6856,20.8555,21.0566,21.209,21.3996,21.5829,21.7806,21.9615,22.1429,22.3684,22.5563,22.7751,23.0049,23.2787,23.5235,23.8939,24.2304,24.6258,25.327,26.0478,1261.76,1662.27,2053.35,2137.59,2478.3,3896.77,150,299790
-37.2013,0.703142,0.123684,5,31,0,39.7809,70.5976,0.284985,-19.3343,70.5976,0.284985,-19.3343,72.8263,73.5056,74.5598,76.4103,76.7557,77.5366,77.5761,80.4556,80.885,84.1062,85.4195,86.3779,86.3973,87.5996,88.5956,89.8637,90.2903,90.3781,96.4648,101.482,105.716,107.646,113.694,114.024,115.351,124.776,144.379,149.347,154.74,162.989,181.942,201.462,60.1018,83.6298,114.413,143.283,173.326,209.12,248.075,285.155,323.106,365.749,403.109,457.401,491.716,553.219,594.892,654.828,718.156,778.666,854.295,922.946,1010.56,1092.87,1198.94,1286.15,1404.26,1527.97,1673.76,1819.2,1977.86,2194.47,2393,2646.81,2942.62,3338.36,3737.15,4433.07,5176.93,6212.03,8582.82,11966.3,14.5602,15.2775,15.9581,16.4467,16.8601,17.2677,17.6386,17.9411,18.2125,18.4817,18.6928,18.9672,19.1243,19.3802,19.5379,19.7464,19.9468,20.1225,20.3238,20.4916,20.6885,20.8586,21.0597,21.2122,21.403,21.5863,21.7842,21.9651,22.1467,22.3724,22.5604,22.7793,23.0094,23.2834,23.5284,23.8993,24.2361,24.6319,25.3339,26.0555,1249.7,1646.98,2035.17,2118.83,2457.3,3868.35,150,299790
-37.3989,0.999273,0.123684,2,7,0,37.6995,70.7187,0.283414,-19.3347,70.7187,0.283414,-19.3347,72.9391,73.616,74.6664,76.5105,76.8547,77.633,77.6724,80.5426,80.9706,84.1818,85.4912,86.4469,86.4662,87.6651,88.6583,89.9229,90.3483,90.4358,96.5066,101.511,105.736,107.661,113.697,114.026,115.35,124.755,144.323,149.283,154.667,162.903,181.827,201.319,59.9998,83.4884,114.221,143.043,173.037,208.773,247.667,284.688,322.58,365.158,402.461,456.671,490.936,552.349,593.962,653.814,717.054,777.481,853.009,921.571,1009.07,1091.28,1197.22,1284.33,1402.3,1525.88,1671.51,1816.8,1975.31,2191.71,2390.07,2643.67,2939.25,3334.72,3733.27,4428.82,5172.37,6207.14,8577.52,11961,14.556,15.2734,15.954,16.4426,16.856,17.2636,17.6346,17.9371,18.2085,18.4777,18.6889,18.9633,19.1204,19.3763,19.5341,19.7425,19.943,20.1187,20.32,20.4879,20.6849,20.8549,21.0561,21.2087,21.3995,21.5829,21.7808,21.9618,22.1434,22.3692,22.5573,22.7763,23.0065,23.2806,23.5257,23.8967,24.2337,24.6297,25.3321,26.0541,1247.52,1644.37,2032.29,2115.9,2454.26,3865.73,150,299790
-38.4627,0.913593,0.123684,5,31,0,39.4782,70.2979,0.308718,-19.3313,70.2979,0.308718,-19.3313,72.6989,73.4296,74.5625,76.5482,76.9185,77.7552,77.7975,80.8779,81.3366,84.7731,86.172,87.1922,87.2128,88.4917,89.5504,90.8974,91.3504,91.4435,97.8951,103.199,107.669,109.703,116.072,116.419,117.815,127.715,148.251,153.447,159.082,167.698,187.468,207.805,60.343,83.9573,114.847,143.809,173.942,209.834,248.885,286.045,324.068,366.78,404.19,458.536,492.876,554.403,596.079,655.999,719.286,779.734,855.256,923.781,1011.19,1093.28,1199.01,1285.9,1403.51,1526.63,1671.62,1816.18,1973.79,2188.79,2385.7,2637.24,2930.14,3321.59,3715.63,4402.35,5135.31,6153.69,8481.23,11795.2,14.5718,15.2889,15.9692,16.4576,16.8707,17.278,17.6486,17.9508,18.2218,18.4907,18.7016,18.9755,19.1323,19.3878,19.5452,19.7532,19.9532,20.1284,20.3291,20.4965,20.6928,20.8623,21.0628,21.2147,21.4047,21.5873,21.7843,21.9645,22.1452,22.3697,22.5567,22.7744,23.0031,23.2754,23.5188,23.8871,24.2215,24.6143,25.3109,26.0272,1268.58,1667.72,2055.81,2139.2,2475.75,3866.08,150,299790
-37.667,0.999915,0.123684,5,31,0,39.5832,68.618,0.272642,-19.4075,68.618,0.272642,-19.4075,70.6917,71.3243,72.3065,74.0319,74.3541,75.0828,75.1197,77.809,78.2103,81.2231,82.4524,83.35,83.3681,84.4945,85.4279,86.6167,87.0168,87.099,92.8121,97.5275,101.512,103.328,109.026,109.337,110.588,119.478,137.999,142.698,147.799,155.607,173.557,192.057,61.8438,86.0579,117.743,147.461,178.392,215.248,255.365,293.556,332.649,376.584,415.081,471.033,506.404,569.809,612.779,674.59,739.912,802.34,880.383,951.241,1041.69,1126.69,1236.25,1326.36,1448.42,1576.31,1727.07,1877.52,2041.71,2265.95,2471.57,2734.55,3041.2,3451.67,3865.55,4588.32,5361.53,6438.37,8907.74,12436.7,14.549,15.2665,15.9472,16.4359,16.8494,17.2572,17.6283,17.931,18.2025,18.4718,18.6832,18.9578,19.115,19.3712,19.529,19.7377,19.9384,20.1143,20.3159,20.484,20.6812,20.8515,21.0531,21.2058,21.397,21.5807,21.7791,21.9604,22.1425,22.3688,22.5574,22.777,23.0077,23.2827,23.5286,23.9008,24.239,24.6364,25.3414,26.066,1258.1,1660.25,2054.29,2139.34,2483.94,3927.96,150,299790
-37.9934,0.996802,0.123684,5,31,0,38.9198,68.1301,0.295685,-19.407,68.1301,0.295685,-19.407,70.3604,71.0397,72.0935,73.942,74.2869,75.0664,75.1058,77.9783,78.4063,81.6155,82.923,83.8769,83.8961,85.0924,86.0831,87.344,87.7681,87.8553,93.9014,98.879,103.077,104.989,110.979,111.306,112.619,121.942,141.309,146.214,151.535,159.674,178.361,197.597,62.2715,86.6451,118.531,148.433,179.546,216.611,256.944,295.331,334.614,378.749,417.411,473.587,509.088,572.707,615.808,677.788,743.264,805.816,883.983,954.925,1045.44,1130.46,1240.01,1330.05,1451.97,1579.63,1730.03,1880.04,2043.64,2266.9,2471.46,2732.88,3037.44,3444.69,3854.88,4570.25,5334.39,6396.96,8828.26,12294.3,14.5645,15.2817,15.9622,16.4507,16.8639,17.2714,17.6422,17.9446,18.2157,18.4848,18.6958,18.97,19.127,19.3827,19.5403,19.7485,19.9487,20.1242,20.3252,20.4929,20.6895,20.8593,21.0602,21.2124,21.4028,21.5858,21.7833,21.9639,22.145,22.3702,22.5578,22.7761,23.0056,23.2788,23.5231,23.8927,24.2285,24.6229,25.3224,26.0415,1279.47,1684.3,2078.98,2163.92,2507.18,3932.17,150,299790
-38.7359,0.870451,0.123684,4,31,0,40.425,68.5486,0.271825,-19.4,68.5486,0.271825,-19.4,70.6141,71.2443,72.2227,73.9415,74.2625,74.9884,75.0252,77.7045,78.1043,81.1062,82.3312,83.2256,83.2436,84.366,85.2962,86.4809,86.8796,86.9616,92.6554,97.3552,101.327,103.137,108.817,109.127,110.374,119.237,137.704,142.389,147.476,155.262,173.162,191.612,61.9068,86.146,117.864,147.613,178.577,215.472,255.632,293.864,333.001,376.984,415.523,471.539,506.95,570.427,613.447,675.33,740.73,803.232,881.37,952.315,1042.87,1127.98,1237.69,1327.91,1450.13,1578.19,1729.15,1879.81,2044.23,2268.79,2474.71,2738.08,3045.19,3456.3,3870.84,4594.8,5369.32,6448.05,8921.97,12457.7,14.5586,15.2761,15.9569,16.4456,16.8591,17.2669,17.638,17.9407,18.2122,18.4816,18.6929,18.9675,19.1248,19.381,19.5388,19.7475,19.9483,20.1242,20.3257,20.4939,20.6911,20.8615,21.063,21.2158,21.407,21.5907,21.7891,21.9705,22.1526,22.3789,22.5676,22.7872,23.018,23.293,23.539,23.9113,24.2496,24.6471,25.3523,26.0771,1258.09,1660.39,2054.65,2139.76,2484.61,3930.24,150,299790
-36.9046,1,0.123684,5,31,0,39.451,69.0493,0.275041,-19.3881,69.0493,0.275041,-19.3881,71.1542,71.7962,72.7929,74.5435,74.8703,75.6095,75.647,78.3747,78.7816,81.8365,83.0829,83.9928,84.0111,85.1529,86.099,87.3039,87.7094,87.7927,93.5817,98.3584,102.394,104.233,110.003,110.317,111.584,120.583,139.325,144.079,149.241,157.139,175.295,194.005,61.4559,85.5174,117.001,146.531,177.265,213.885,253.744,291.688,330.528,374.177,412.422,468.006,503.144,566.128,608.811,670.208,735.089,797.094,874.604,944.976,1034.8,1119.2,1228,1317.47,1438.66,1565.64,1715.3,1864.66,2027.64,2250.21,2454.28,2715.25,3019.53,3426.8,3837.39,4554.32,5321.16,6388.94,8836.96,12334.4,14.5547,15.2722,15.9529,16.4416,16.855,17.2628,17.6339,17.9365,18.208,18.4773,18.6886,18.9632,19.1204,19.3765,19.5343,19.743,19.9436,20.1195,20.321,20.489,20.6862,20.8565,21.0579,21.2106,21.4017,21.5854,21.7836,21.9649,22.1469,22.373,22.5615,22.781,23.0116,23.2864,23.5321,23.904,24.242,24.6391,25.3434,26.0675,1256.05,1657.11,2049.87,2134.62,2477.9,3914.91,150,299790
-36.1022,0.985886,0.123684,4,31,0,38.4736,69.134,0.293626,-19.3798,69.134,0.293626,-19.3798,71.3816,72.0663,73.1286,74.9921,75.3398,76.1257,76.1655,79.062,79.4937,82.7306,84.0496,85.0119,85.0313,86.2382,87.2378,88.51,88.938,89.026,95.1278,100.152,104.391,106.321,112.37,112.7,114.026,123.442,143.008,147.963,153.34,161.564,180.45,199.892,61.3686,85.3894,116.815,146.285,176.95,213.481,253.235,291.071,329.792,373.296,411.406,466.782,501.778,564.495,606.985,668.089,732.642,794.314,871.384,941.332,1030.58,1114.42,1222.45,1311.25,1431.48,1557.39,1705.73,1853.69,2015.07,2235.31,2437.12,2695.04,2995.55,3397.42,3802.22,4508.28,5262.58,6311.59,8712.33,12135.5,14.5599,15.2772,15.9577,16.4462,16.8595,17.267,17.6378,17.9402,18.2114,18.4805,18.6916,18.9658,19.1228,19.3785,19.5361,19.7444,19.9447,20.1202,20.3213,20.4889,20.6856,20.8555,21.0564,21.2086,21.3991,21.5822,21.7798,21.9604,22.1417,22.3669,22.5546,22.773,23.0026,23.276,23.5204,23.8903,24.2262,24.6209,25.3209,26.0405,1268.84,1670.67,2062.59,2146.96,2487.98,3904.82,150,299790
-36.5638,0.763254,0.123684,2,3,0,37.2484,69.1816,0.294848,-19.3807,69.1816,0.294848,-19.3807,71.44,72.1279,73.1951,75.0671,75.4164,76.2059,76.2459,79.1552,79.5887,82.8395,84.164,85.1304,85.1499,86.3617,87.3654,88.6428,89.0725,89.1608,95.2867,100.33,104.585,106.522,112.593,112.923,114.255,123.703,143.334,148.306,153.7,161.95,180.895,200.396,61.3256,85.3292,116.732,146.18,176.822,213.325,253.048,290.854,329.543,373.012,411.09,466.418,501.384,564.045,606.497,667.545,732.037,793.649,870.644,940.522,1029.68,1113.43,1221.34,1310.04,1430.14,1555.91,1704.07,1851.85,2013.02,2232.98,2434.53,2692.1,2992.17,3393.45,3797.64,4502.57,5255.61,6302.79,8699.05,12115.4,14.5575,15.2748,15.9553,16.4437,16.857,17.2645,17.6353,17.9377,18.2089,18.4779,18.689,18.9632,19.1202,19.3759,19.5335,19.7417,19.942,20.1175,20.3185,20.4862,20.6828,20.8526,21.0535,21.2057,21.3962,21.5792,21.7768,21.9573,22.1386,22.3637,22.5514,22.7698,22.9992,23.2725,23.5169,23.8866,24.2224,24.617,25.3167,26.036,1269.26,1671.01,2062.75,2147.07,2487.84,3902.96,150,299790
-36.4575,0.977807,0.123684,4,23,0,38.9574,69.1506,0.287179,-19.3765,69.1506,0.287179,-19.3765,71.3501,72.0204,73.0607,74.8863,75.227,75.9973,76.0363,78.8763,79.2997,82.4759,83.7707,84.7155,84.7346,85.9198,86.9016,88.1514,88.5719,88.6584,94.6564,99.5989,103.77,105.671,111.627,111.952,113.259,122.538,141.833,146.723,152.03,160.147,178.795,197.998,61.3581,85.377,116.802,146.273,176.941,213.479,253.243,291.091,329.828,373.353,411.485,466.895,501.917,564.685,607.213,668.378,733.001,794.747,871.918,941.966,1031.36,1115.33,1223.55,1312.52,1433.01,1559.2,1707.9,1856.24,2018.06,2238.96,2441.41,2700.21,3001.8,3405.25,3811.77,4521.07,5279.14,6333.85,8749.05,12195.1,14.5628,15.2802,15.9607,16.4493,16.8626,17.2702,17.6411,17.9436,18.2149,18.4841,18.6952,18.9696,19.1266,19.3825,19.5402,19.7486,19.949,20.1246,20.3258,20.4936,20.6905,20.8605,21.0616,21.214,21.4047,21.588,21.7858,21.9666,22.1481,22.3737,22.5617,22.7804,23.0104,23.2842,23.5291,23.8997,24.2363,24.6318,25.3333,26.0544,1264.11,1665.58,2057.69,2142.16,2483.87,3907.13,150,299790
-35.8672,0.926279,0.123684,3,15,0,37.3799,69.2158,0.28981,-19.3781,69.2158,0.28981,-19.3781,71.4373,72.1142,73.1645,75.0075,75.3515,76.129,76.1683,79.0344,79.4616,82.666,83.972,84.925,84.9442,86.1396,87.1296,88.39,88.8139,88.9011,94.9479,99.9291,104.132,106.047,112.048,112.375,113.691,123.036,142.462,147.384,152.725,160.895,179.659,198.98,61.2985,85.2933,116.686,146.125,176.761,213.258,252.976,290.78,329.47,372.941,411.025,466.363,501.338,564.02,606.488,667.565,732.092,793.743,870.793,940.727,1029.97,1113.8,1221.83,1310.64,1430.89,1556.84,1705.24,1853.27,2014.74,2235.14,2437.11,2695.29,2996.12,3398.51,3803.9,4511.13,5266.87,6318.14,8724.9,12158,14.5592,15.2765,15.957,16.4455,16.8588,17.2664,17.6373,17.9397,18.211,18.4801,18.6912,18.9655,19.1226,19.3784,19.536,19.7444,19.9447,20.1203,20.3215,20.4892,20.686,20.8559,21.057,21.2093,21.3999,21.5831,21.7808,21.9616,22.143,22.3684,22.5563,22.7749,23.0047,23.2783,23.5231,23.8933,24.2297,24.6249,25.3257,26.0462,1265.41,1666.82,2058.65,2143.04,2484.3,3904.19,150,299790
-36.2559,0.910966,0.123684,4,31,0,36.7876,69.9039,0.294474,-19.3574,69.9039,0.294474,-19.3574,72.183,72.8772,73.9543,75.8436,76.1961,76.9929,77.0333,79.9696,80.4072,83.6884,85.0253,86.0006,86.0203,87.2436,88.2566,89.5461,89.9798,90.069,96.2526,101.344,105.639,107.595,113.723,114.057,115.401,124.94,144.76,149.78,155.226,163.556,182.684,202.375,60.6922,84.448,115.527,144.671,174.997,211.124,250.437,287.854,326.145,369.166,406.853,461.612,496.218,558.236,600.252,660.673,724.504,785.485,861.691,930.854,1019.1,1102,1208.8,1296.6,1415.47,1539.96,1686.61,1832.89,1992.42,2210.15,2409.65,2664.61,2961.65,3358.88,3758.99,4456.84,5202.32,6239.01,8611.37,11993.8,14.5583,15.2756,15.9561,16.4445,16.8578,17.2653,17.6361,17.9385,18.2097,18.4788,18.6898,18.964,19.121,19.3767,19.5343,19.7426,19.9429,20.1183,20.3194,20.4871,20.6837,20.8535,21.0544,21.2067,21.3972,21.5802,21.7777,21.9583,22.1396,22.3648,22.5524,22.7708,23.0003,23.2736,23.518,23.8878,24.2236,24.6182,25.318,26.0374,1262.52,1662.2,2051.96,2135.85,2474.92,3883.19,150,299790
-36.3183,0.77764,0.123684,2,7,0,37.7391,69.9814,0.295469,-19.3544,69.9814,0.295469,-19.3544,72.2706,72.9679,74.0496,75.947,76.301,77.1012,77.1417,80.0902,80.5296,83.824,85.1661,86.1454,86.1651,87.3931,88.4101,89.7045,90.1399,90.2294,96.4363,101.546,105.856,107.819,113.969,114.304,115.653,125.224,145.108,150.144,155.607,163.963,183.15,202.901,60.6243,84.3532,115.396,144.507,174.798,210.882,250.149,287.521,325.766,368.735,406.375,461.066,495.629,557.568,599.53,659.873,723.619,784.52,860.623,929.692,1017.82,1100.6,1207.25,1294.92,1413.62,1537.92,1684.35,1830.4,1989.69,2207.07,2406.24,2660.78,2957.32,3353.85,3753.25,4449.8,5193.86,6228.52,8595.99,11971.1,14.5588,15.2761,15.9565,16.445,16.8583,17.2658,17.6366,17.9389,18.2101,18.4792,18.6902,18.9644,19.1214,19.3771,19.5346,19.7429,19.9431,20.1186,20.3196,20.4873,20.6839,20.8537,21.0546,21.2068,21.3972,21.5803,21.7778,21.9583,22.1395,22.3647,22.5523,22.7706,23.0001,23.2733,23.5176,23.8873,24.223,24.6175,25.3171,26.0363,1262.52,1662.02,2051.53,2135.36,2474.14,3880.63,150,299790
-36.3183,0.12388,0.123684,1,3,0,42.4917,69.9814,0.295469,-19.3544,69.9814,0.295469,-19.3544,72.2706,72.9679,74.0496,75.947,76.301,77.1012,77.1417,80.0902,80.5296,83.824,85.1661,86.1454,86.1651,87.3931,88.4101,89.7045,90.1399,90.2294,96.4363,101.546,105.856,107.819,113.969,114.304,115.653,125.224,145.108,150.144,155.607,163.963,183.15,202.901,60.6243,84.3532,115.396,144.507,174.798,210.882,250.149,287.521,325.766,368.735,406.375,461.066,495.629,557.568,599.53,659.873,723.619,784.52,860.623,929.692,1017.82,1100.6,1207.25,1294.92,1413.62,1537.92,1684.35,1830.4,1989.69,2207.07,2406.24,2660.78,2957.32,3353.85,3753.25,4449.8,5193.86,6228.52,8595.99,11971.1,14.5588,15.2761,15.9565,16.445,16.8583,17.2658,17.6366,17.9389,18.2101,18.4792,18.6902,18.9644,19.1214,19.3771,19.5346,19.7429,19.9431,20.1186,20.3196,20.4873,20.6839,20.8537,21.0546,21.2068,21.3972,21.5803,21.7778,21.9583,22.1395,22.3647,22.5523,22.7706,23.0001,23.2733,23.5176,23.8873,24.223,24.6175,25.3171,26.0363,1262.52,1662.02,2051.53,2135.36,2474.14,3880.63,150,299790
-36.1391,0.710139,0.123684,4,19,0,38.3557,69.2589,0.285623,-19.3753,69.2589,0.285623,-19.3753,71.4502,72.1181,73.1545,74.9737,75.3133,76.0809,76.1198,78.9504,79.3724,82.5387,83.8295,84.7715,84.7905,85.9723,86.9512,88.1975,88.6168,88.703,94.6848,99.6148,103.776,105.672,111.615,111.939,113.243,122.503,141.762,146.643,151.94,160.044,178.662,197.836,61.263,85.2454,116.623,146.05,176.673,213.157,252.863,290.658,329.339,372.804,410.883,466.219,501.194,563.88,606.353,667.44,731.984,793.654,870.733,940.7,1029.99,1113.87,1221.98,1310.86,1431.22,1557.29,1705.85,1854.06,2015.74,2236.46,2438.77,2697.39,2998.8,3402.02,3808.34,4517.37,5275.21,6329.72,8744.82,12191.3,14.5607,15.2781,15.9586,16.4472,16.8606,17.2682,17.6392,17.9416,18.2129,18.4821,18.6933,18.9677,19.1248,19.3807,19.5384,19.7468,19.9472,20.1229,20.3242,20.492,20.6889,20.8589,21.06,21.2125,21.4033,21.5866,21.7844,21.9653,22.1469,22.3725,22.5606,22.7794,23.0095,23.2834,23.5284,23.8992,24.2359,24.6316,25.3335,26.055,1262.02,1663.09,2054.95,2139.39,2481,3904.77,150,299790
-36.0652,0.875654,0.123684,4,23,0,37.2932,70.0525,0.29143,-19.3524,70.0525,0.29143,-19.3524,72.3132,73.0019,74.0706,75.9457,76.2955,77.0865,77.1265,80.0418,80.4763,83.7351,85.0631,86.0321,86.0517,87.267,88.2736,89.555,89.986,90.0746,96.2213,101.284,105.555,107.501,113.598,113.93,115.267,124.76,144.492,149.49,154.914,163.21,182.263,201.88,60.5654,84.2726,115.289,144.375,174.641,210.699,249.938,287.285,325.506,368.451,406.072,460.738,495.287,557.203,599.152,659.481,723.216,784.109,860.209,929.279,1017.41,1100.21,1206.89,1294.59,1413.34,1537.71,1684.23,1830.39,1989.81,2207.41,2406.8,2661.66,2958.61,3355.77,3755.88,4453.82,5199.55,6236.8,8611.08,11997.3,14.5587,15.2761,15.9566,16.4451,16.8584,17.2659,17.6368,17.9392,18.2104,18.4795,18.6906,18.9649,19.1219,19.3777,19.5353,19.7436,19.944,20.1195,20.3206,20.4884,20.6851,20.855,21.056,21.2083,21.3989,21.582,21.7796,21.9603,22.1417,22.367,22.5548,22.7734,23.0031,23.2766,23.5212,23.8913,24.2275,24.6224,25.3229,26.043,1259.08,1658.19,2047.66,2131.52,2470.58,3880.44,150,299790
-36.0197,0.958661,0.123684,5,31,0,36.602,69.1229,0.290367,-19.3824,69.1229,0.290367,-19.3824,71.3456,72.0229,73.0737,74.9175,75.2616,76.0394,76.0788,78.946,79.3734,82.5788,83.8851,84.8384,84.8576,86.0532,87.0435,88.3041,88.7282,88.8154,94.8631,99.8449,104.048,105.963,111.964,112.291,113.607,122.951,142.375,147.296,152.636,160.804,179.565,198.881,61.3805,85.4072,116.841,146.32,176.995,213.54,253.31,291.163,329.903,373.43,411.562,466.971,501.99,564.75,607.271,668.423,733.03,794.756,871.899,941.918,1031.26,1115.2,1223.35,1312.26,1432.65,1558.74,1707.31,1855.5,2017.14,2237.78,2439.97,2698.41,2999.55,3402.33,3808.11,4516,5272.41,6324.58,8733.27,12168.9,14.5578,15.2751,15.9556,16.4442,16.8575,17.265,17.6359,17.9383,18.2096,18.4787,18.6898,18.9641,19.1211,19.3769,19.5346,19.7429,19.9432,20.1188,20.32,20.4877,20.6845,20.8544,21.0554,21.2077,21.3983,21.5815,21.7792,21.9599,22.1413,22.3667,22.5546,22.7732,23.0029,23.2765,23.5212,23.8914,24.2277,24.6228,25.3235,26.0439,1266.64,1668.35,2060.42,2144.86,2486.27,3906.54,150,299790
-36.2796,0.783932,0.123684,5,39,0,37.7127,69.3957,0.297432,-19.3677,69.3957,0.297432,-19.3677,71.6806,72.3764,73.4559,75.3491,75.7023,76.5006,76.541,79.4822,79.9204,83.2059,84.5443,85.5207,85.5404,86.7648,87.7788,89.0692,89.5032,89.5925,95.7793,100.872,105.166,107.122,113.249,113.582,114.926,124.459,144.26,149.274,154.713,163.032,182.132,201.79,61.1347,85.0628,116.366,145.719,176.263,212.647,252.24,289.921,328.481,371.803,409.751,464.889,499.734,562.175,604.477,665.307,729.565,790.953,867.663,937.279,1026.1,1109.53,1217.02,1305.37,1424.99,1550.24,1697.79,1844.95,2005.43,2224.44,2425.08,2681.49,2980.18,3379.56,3781.79,4483.21,5232.36,6273.98,8656.96,12053.5,14.5637,15.281,15.9614,16.4498,16.8631,17.2706,17.6413,17.9436,18.2148,18.4838,18.6949,18.969,19.1259,19.3816,19.5392,19.7474,19.9476,20.123,20.324,20.4916,20.6882,20.8579,21.0587,21.2109,21.4013,21.5843,21.7817,21.9622,22.1433,22.3684,22.5559,22.7741,23.0035,23.2766,23.5207,23.8902,24.2257,24.62,25.3191,26.0378,1269.11,1670.36,2061.41,2145.55,2485.52,3895.88,150,299790
