# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-27 14:28:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppqzl4pgk/7ux50jrm.json
# random
#   seed = 93134
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230727152814.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.2099,0.997517,1.18412,1,1,0,51.2696,0.29019,3.26256e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8101,23.8051,23.8167,23.8069,23.8277,23.8017,23.8274,23.7859,23.7787,23.8203,23.8217,23.7838,23.6854
-51.0335,0.988033,1.18412,1,3,0,51.2439,0.282509,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.747,23.8203,23.8182,23.8019,23.8074,23.797,23.7964,23.7654,23.7974,23.8337,23.806,23.8006,23.8118,23.8017,23.8221,23.7957,23.8208,23.7787,23.7707,23.8115,23.8119,23.7722,23.672
-51.0924,0.99376,1.18412,2,3,0,51.0954,0.288181,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8001,23.8366,23.8091,23.8039,23.8154,23.8055,23.8262,23.8001,23.8257,23.784,23.7766,23.818,23.8192,23.7808,23.6819
-51.4999,0.878647,1.18412,1,1,0,51.5008,0.293392,3.26293e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8119,23.8069,23.8187,23.809,23.83,23.8042,23.8301,23.7889,23.782,23.8239,23.8258,23.7886,23.6909
-52.9197,0.626942,1.18412,1,1,0,52.9568,0.302136,3.26394e+07,1.3708e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7833,23.7741,23.7446,23.777,23.7734,23.8809,23.8162,23.8803,23.8566,23.8001,23.827,23.882,23.8078,23.7522,23.8259,23.8243,23.8084,23.8144,23.8046,23.8045,23.774,23.8066,23.8437,23.8166,23.812,23.8242,23.8149,23.8363,23.811,23.8375,23.7969,23.7909,23.8338,23.8367,23.8015,23.7058
-51.646,1,1.18412,1,1,0,52.5766,0.294634,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693
-51.646,0.485352,1.18412,1,1,0,53.1367,0.294634,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693
-51.0184,1,1.18412,1,3,0,51.4776,0.285812,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8153,23.8162,23.7772,23.6778
-51.0099,0.978844,1.18412,2,3,0,51.1222,0.285087,3.26196e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8028,23.8084,23.798,23.7975,23.7666,23.7986,23.835,23.8074,23.8021,23.8135,23.8034,23.824,23.7977,23.823,23.7812,23.7734,23.8144,23.8152,23.7761,23.6765
-51.0206,0.994724,1.18412,2,3,0,51.0366,0.283099,3.26173e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8205,23.8184,23.8021,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8063,23.801,23.8122,23.8021,23.8225,23.7961,23.8213,23.7793,23.7713,23.8122,23.8127,23.7731,23.673
-52.1666,0.750089,1.18412,1,3,0,52.2549,0.271153,3.26032e+07,1.37004e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8206,23.875,23.8001,23.744,23.817,23.8147,23.7981,23.8034,23.7926,23.7918,23.7604,23.792,23.8279,23.7997,23.7939,23.8046,23.7939,23.8137,23.7866,23.8109,23.7681,23.7587,23.7983,23.7972,23.7547,23.6517
-51.4749,1,1.18412,1,1,0,52.0148,0.275998,3.26089e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.8761,23.8013,23.7453,23.8184,23.8162,23.7997,23.8051,23.7945,23.7938,23.7625,23.7943,23.8304,23.8024,23.7968,23.8077,23.7973,23.8173,23.7905,23.8151,23.7726,23.7638,23.8039,23.8035,23.7622,23.6604
-51.0692,0.968479,1.18412,1,3,0,51.5656,0.287637,3.26226e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8218,23.8198,23.8036,23.8093,23.799,23.7986,23.7677,23.7998,23.8363,23.8088,23.8036,23.8151,23.8051,23.8258,23.7997,23.8252,23.7835,23.776,23.8174,23.8185,23.78,23.6809
-51.4161,0.859424,1.18412,2,3,0,51.8515,0.276548,3.26096e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7951,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7628,23.7946,23.8306,23.8027,23.7971,23.8081,23.7976,23.8177,23.7909,23.8156,23.7732,23.7644,23.8046,23.8042,23.7631,23.6614
-51.0229,0.906946,1.18412,2,3,0,52.0499,0.286061,3.26207e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8213,23.8193,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.8079,23.8027,23.8141,23.8041,23.8247,23.7985,23.8238,23.7821,23.7744,23.8156,23.8165,23.7776,23.6782
-51.1558,0.968649,1.18412,1,3,0,51.1562,0.289368,3.26246e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8203,23.8042,23.8099,23.7997,23.7993,23.7684,23.8006,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7851,23.7778,23.8193,23.8207,23.7826,23.684
-52.0351,0.765455,1.18412,1,3,0,52.5524,0.271926,3.26041e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8003,23.7442,23.8172,23.815,23.7984,23.8037,23.7929,23.7921,23.7607,23.7923,23.8283,23.8002,23.7944,23.8051,23.7945,23.8143,23.7873,23.8116,23.7688,23.7595,23.7992,23.7982,23.7559,23.6531
-51.2641,1,1.18412,2,3,0,51.8429,0.290909,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8003,23.7999,23.7691,23.8014,23.838,23.8105,23.8055,23.8171,23.8073,23.8282,23.8023,23.828,23.7866,23.7794,23.8211,23.8226,23.7849,23.6866
-52.7357,0.813761,1.18412,2,3,0,52.7372,0.301255,3.26384e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7445,23.7769,23.7733,23.8807,23.816,23.8801,23.8564,23.7999,23.8268,23.8818,23.8075,23.7519,23.8257,23.824,23.8081,23.8141,23.8042,23.8041,23.7737,23.8062,23.8432,23.8161,23.8115,23.8236,23.8143,23.8357,23.8103,23.8368,23.7961,23.79,23.8328,23.8356,23.8002,23.7043
-51.3348,0.898019,1.18412,1,3,0,53.216,0.277381,3.26106e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.8311,23.8032,23.7976,23.8086,23.7982,23.8183,23.7916,23.8163,23.7739,23.7653,23.8055,23.8053,23.7644,23.6629
-52.6694,0.678331,1.18412,1,1,0,52.6706,0.26855,3.26001e+07,1.36998e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8748,23.8507,23.7936,23.82,23.8744,23.7995,23.7433,23.8163,23.8139,23.7972,23.8024,23.7916,23.7907,23.7592,23.7907,23.8265,23.7983,23.7924,23.8029,23.7922,23.8118,23.7846,23.8086,23.7656,23.7559,23.7952,23.7938,23.7507,23.6469
-52.7933,0.965861,1.18412,1,1,0,53.2488,0.267974,3.25994e+07,1.36996e+06,57571.6,23.8153,23.7558,23.7811,23.78,23.7811,23.7715,23.7415,23.7734,23.7694,23.8764,23.8112,23.8747,23.8506,23.7935,23.8199,23.8742,23.7993,23.7431,23.8161,23.8137,23.797,23.8022,23.7914,23.7905,23.759,23.7905,23.8262,23.798,23.7921,23.8026,23.7918,23.8114,23.7841,23.8081,23.765,23.7553,23.7945,23.793,23.7498,23.6459
-51.411,1,1.18412,2,3,0,52.4579,0.292545,3.26283e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8798,23.8054,23.7496,23.8232,23.8213,23.8053,23.811,23.8009,23.8006,23.7698,23.8021,23.8388,23.8114,23.8064,23.8182,23.8084,23.8294,23.8036,23.8294,23.7881,23.7811,23.823,23.8247,23.7873,23.6895
-51.7162,0.905919,1.18412,1,1,0,51.8022,0.295181,3.26313e+07,1.37063e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8152,23.8791,23.8554,23.7988,23.8256,23.8804,23.8061,23.7503,23.8239,23.8221,23.8061,23.812,23.8019,23.8016,23.771,23.8034,23.8401,23.8129,23.808,23.8198,23.8102,23.8313,23.8056,23.8316,23.7905,23.7838,23.8259,23.828,23.7913,23.694
-51.3493,1,1.18412,1,1,0,51.6593,0.291902,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8052,23.7495,23.823,23.8211,23.805,23.8108,23.8007,23.8003,23.7696,23.8018,23.8385,23.8111,23.8061,23.8178,23.808,23.8289,23.8031,23.8288,23.7875,23.7804,23.8222,23.8239,23.7864,23.6883
-51.3493,0.520056,1.18412,1,3,0,53.1653,0.291902,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8052,23.7495,23.823,23.8211,23.805,23.8108,23.8007,23.8003,23.7696,23.8018,23.8385,23.8111,23.8061,23.8178,23.808,23.8289,23.8031,23.8288,23.7875,23.7804,23.8222,23.8239,23.7864,23.6883
-52.3197,0.729296,1.18412,1,1,0,52.3444,0.299076,3.26358e+07,1.37073e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8264,23.8813,23.807,23.7514,23.825,23.8233,23.8074,23.8133,23.8034,23.8032,23.7727,23.8052,23.8421,23.815,23.8102,23.8223,23.8128,23.8341,23.8086,23.835,23.7941,23.7878,23.8303,23.8329,23.797,23.7006
-51.0151,1,1.18412,1,3,0,51.9932,0.285588,3.26202e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7668,23.7988,23.8353,23.8076,23.8024,23.8138,23.8038,23.8243,23.7981,23.8234,23.7816,23.7739,23.815,23.8159,23.7769,23.6774
-51.0579,0.993746,1.18412,2,3,0,51.0579,0.287334,3.26222e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7984,23.7675,23.7997,23.8362,23.8086,23.8034,23.8149,23.8049,23.8256,23.7995,23.8249,23.7832,23.7757,23.817,23.8181,23.7795,23.6804
-51.0579,0.493516,1.18412,1,3,0,53.624,0.287334,3.26222e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7984,23.7675,23.7997,23.8362,23.8086,23.8034,23.8149,23.8049,23.8256,23.7995,23.8249,23.7832,23.7757,23.817,23.8181,23.7795,23.6804
-51.0295,0.842655,1.18412,2,3,0,51.9042,0.286368,3.26211e+07,1.37042e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8357,23.8081,23.8029,23.8143,23.8043,23.8249,23.7987,23.8241,23.7823,23.7747,23.8159,23.8169,23.7781,23.6787
-52.0773,0.764441,1.18412,1,3,0,52.1176,0.297647,3.26342e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.8261,23.881,23.8067,23.751,23.8246,23.8229,23.8069,23.8128,23.8029,23.8026,23.7721,23.8045,23.8414,23.8142,23.8094,23.8214,23.8119,23.8331,23.8075,23.8337,23.7928,23.7863,23.8287,23.8311,23.7949,23.6982
-51.1596,1,1.18412,1,1,0,51.7828,0.28943,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7852,23.7779,23.8194,23.8208,23.7827,23.6841
-51.1596,0.494675,1.18412,1,3,0,53.0841,0.28943,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7852,23.7779,23.8194,23.8208,23.7827,23.6841
-51.0098,0.993551,1.18412,2,3,0,51.194,0.283961,3.26183e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.797,23.7661,23.7981,23.8344,23.8068,23.8015,23.8128,23.8027,23.8232,23.7968,23.822,23.7801,23.7722,23.8131,23.8138,23.7744,23.6745
-51.0403,0.992622,1.18412,1,3,0,51.0408,0.282259,3.26163e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8018,23.8074,23.7969,23.7963,23.7653,23.7973,23.8336,23.8058,23.8005,23.8117,23.8015,23.8219,23.7955,23.8206,23.7785,23.7704,23.8112,23.8116,23.7718,23.6715
-52.2278,0.747792,1.18412,1,3,0,52.2891,0.270809,3.26028e+07,1.37003e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.794,23.8205,23.8749,23.8,23.7439,23.8169,23.8146,23.798,23.8033,23.7925,23.7916,23.7602,23.7918,23.8277,23.7995,23.7937,23.8044,23.7937,23.8135,23.7864,23.8106,23.7677,23.7583,23.7979,23.7968,23.7542,23.651
-51.1484,0.854911,1.18412,2,3,0,53.1615,0.289246,3.26245e+07,1.37049e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.8791,23.8046,23.7488,23.8222,23.8203,23.8042,23.8099,23.7996,23.7992,23.7684,23.8006,23.8371,23.8096,23.8045,23.8161,23.8062,23.827,23.801,23.8266,23.785,23.7777,23.8192,23.8205,23.7824,23.6837
-51.0723,1,1.18412,1,1,0,51.1348,0.287715,3.26227e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8198,23.8036,23.8093,23.799,23.7986,23.7677,23.7998,23.8363,23.8088,23.8036,23.8151,23.8052,23.8259,23.7998,23.8253,23.7836,23.7761,23.8175,23.8186,23.7801,23.6811
-51.018,0.995518,1.18412,1,3,0,51.0871,0.283255,3.26175e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8022,23.8077,23.7973,23.7968,23.7657,23.7977,23.8341,23.8064,23.801,23.8123,23.8022,23.8226,23.7963,23.8214,23.7794,23.7714,23.8123,23.8129,23.7734,23.6733
-51.0663,0.972336,1.18412,2,3,0,51.1615,0.28149,3.26154e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8016,23.8071,23.7966,23.796,23.765,23.7969,23.8332,23.8054,23.8,23.8112,23.801,23.8213,23.7949,23.8199,23.7778,23.7696,23.8103,23.8106,23.7707,23.6702
-51.3139,0.965109,1.18412,2,3,0,51.3482,0.291506,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8001,23.7694,23.8016,23.8383,23.8109,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8218,23.8234,23.7858,23.6877
-54.3053,0.481198,1.18412,1,3,0,54.3087,0.307762,3.26458e+07,1.37094e+06,57571.6,23.8162,23.757,23.7828,23.7822,23.7837,23.7746,23.7451,23.7776,23.7741,23.8816,23.817,23.8812,23.8575,23.8012,23.8282,23.8832,23.8091,23.7536,23.8275,23.826,23.8103,23.8164,23.8067,23.8067,23.7765,23.8093,23.8465,23.8196,23.8152,23.8277,23.8186,23.8403,23.8154,23.8423,23.802,23.7966,23.84,23.8437,23.8097,23.7152
-54.3053,0.812208,1.18412,1,1,0,55.7109,0.307762,3.26458e+07,1.37094e+06,57571.6,23.8162,23.757,23.7828,23.7822,23.7837,23.7746,23.7451,23.7776,23.7741,23.8816,23.817,23.8812,23.8575,23.8012,23.8282,23.8832,23.8091,23.7536,23.8275,23.826,23.8103,23.8164,23.8067,23.8067,23.7765,23.8093,23.8465,23.8196,23.8152,23.8277,23.8186,23.8403,23.8154,23.8423,23.802,23.7966,23.84,23.8437,23.8097,23.7152
-52.7482,1,1.18412,2,3,0,54.1556,0.301316,3.26384e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7733,23.8808,23.816,23.8801,23.8564,23.7999,23.8268,23.8818,23.8076,23.7519,23.8257,23.824,23.8082,23.8141,23.8043,23.8041,23.7737,23.8063,23.8432,23.8162,23.8115,23.8237,23.8143,23.8357,23.8104,23.8368,23.7961,23.7901,23.8329,23.8357,23.8003,23.7044
-51.5012,1,1.18412,1,1,0,52.3833,0.293404,3.26293e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8119,23.8069,23.8187,23.809,23.83,23.8042,23.8301,23.7889,23.782,23.8239,23.8258,23.7886,23.6909
-51.2619,1,1.18412,2,3,0,51.4729,0.290882,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8003,23.7999,23.7691,23.8013,23.838,23.8105,23.8055,23.8171,23.8073,23.8282,23.8023,23.828,23.7865,23.7794,23.8211,23.8226,23.7849,23.6866
-52.2258,0.876648,1.18412,2,3,0,52.3068,0.27082,3.26028e+07,1.37003e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.794,23.8205,23.8749,23.8,23.7439,23.8169,23.8146,23.798,23.8033,23.7925,23.7916,23.7602,23.7918,23.8277,23.7995,23.7937,23.8044,23.7937,23.8135,23.7864,23.8106,23.7677,23.7583,23.7979,23.7968,23.7542,23.6511
-51.1152,1,1.18412,1,3,0,51.9094,0.280418,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7725,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8003,23.8206,23.794,23.819,23.7768,23.7685,23.8091,23.8092,23.769,23.6683
-51.1152,0.689654,1.18412,1,3,0,52.2752,0.280418,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7725,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8003,23.8206,23.794,23.819,23.7768,23.7685,23.8091,23.8092,23.769,23.6683
-51.7499,0.868922,1.18412,1,3,0,51.7503,0.273798,3.26063e+07,1.37011e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.8121,23.8757,23.8516,23.7946,23.8211,23.8756,23.8008,23.7447,23.8178,23.8155,23.799,23.8043,23.7937,23.7929,23.7616,23.7932,23.8292,23.8012,23.7955,23.8063,23.7957,23.8157,23.7888,23.8132,23.7706,23.7615,23.8014,23.8007,23.7588,23.6564
-51.1582,1,1.18412,1,1,0,51.5758,0.279668,3.26133e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7957,23.8223,23.8769,23.8022,23.7462,23.8195,23.8174,23.801,23.8064,23.7959,23.7953,23.7642,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.82,23.7934,23.8183,23.7761,23.7677,23.8082,23.8083,23.7679,23.6669
