# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-22 21:01:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg_e5obpy/97x3tqkm.json
# random
#   seed = 9768
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230722220118.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.0907,1,1.04537,1,3,0,51.5342,0.288143,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8001,23.8366,23.809,23.8039,23.8154,23.8055,23.8262,23.8001,23.8256,23.784,23.7765,23.8179,23.8191,23.7807,23.6818
-52.4389,0.738209,1.04537,1,3,0,52.4901,0.299731,3.26366e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7732,23.8805,23.8158,23.8799,23.8561,23.7996,23.8265,23.8814,23.8072,23.7515,23.8252,23.8235,23.8076,23.8136,23.8037,23.8035,23.773,23.8055,23.8424,23.8153,23.8106,23.8227,23.8133,23.8346,23.8092,23.8355,23.7947,23.7885,23.8311,23.8337,23.798,23.7017
-51.5898,1,1.04537,1,1,0,52.248,0.294175,3.26302e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7706,23.8029,23.8396,23.8123,23.8074,23.8192,23.8095,23.8306,23.8048,23.8308,23.7896,23.7828,23.8248,23.8268,23.7898,23.6923
-51.333,1,1.04537,1,1,0,51.5657,0.291722,3.26273e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.8211,23.805,23.8107,23.8006,23.8002,23.7695,23.8017,23.8384,23.811,23.806,23.8177,23.8079,23.8288,23.8029,23.8287,23.7873,23.7802,23.822,23.8237,23.7861,23.688
-51.333,0.517055,1.04537,1,3,0,53.5744,0.291722,3.26273e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.8211,23.805,23.8107,23.8006,23.8002,23.7695,23.8017,23.8384,23.811,23.806,23.8177,23.8079,23.8288,23.8029,23.8287,23.7873,23.7802,23.822,23.8237,23.7861,23.688
-51.0534,1,1.04537,1,3,0,51.2581,0.287206,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7988,23.7984,23.7675,23.7996,23.8361,23.8085,23.8033,23.8148,23.8049,23.8255,23.7994,23.8248,23.7831,23.7756,23.8169,23.8179,23.7793,23.6802
-51.2587,0.75528,1.04537,2,3,0,52.7389,0.278262,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7954,23.8315,23.8036,23.7981,23.8091,23.7988,23.819,23.7923,23.8171,23.7748,23.7662,23.8066,23.8065,23.7657,23.6644
-51.016,1,1.04537,1,3,0,51.2147,0.283383,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8023,23.8227,23.7964,23.8215,23.7796,23.7716,23.8125,23.8131,23.7736,23.6735
-51.0476,0.988962,1.04537,1,3,0,51.0786,0.287029,3.26219e+07,1.37043e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8786,23.804,23.7482,23.8216,23.8196,23.8034,23.8091,23.7988,23.7983,23.7674,23.7995,23.836,23.8084,23.8032,23.8147,23.8047,23.8254,23.7992,23.8247,23.783,23.7754,23.8167,23.8177,23.7791,23.6799
-51.0998,0.967967,1.04537,2,3,0,51.26,0.288339,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8789,23.8044,23.7485,23.822,23.82,23.8039,23.8095,23.7993,23.7988,23.768,23.8001,23.8367,23.8091,23.804,23.8155,23.8056,23.8263,23.8003,23.8258,23.7842,23.7767,23.8182,23.8194,23.781,23.6822
-51.0186,1,1.04537,1,3,0,51.0789,0.285825,3.26205e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8038,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.799,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8153,23.8162,23.7773,23.6778
-51.1792,0.964827,1.04537,1,3,0,51.1857,0.289739,3.2625e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8048,23.8164,23.8066,23.8274,23.8014,23.827,23.7855,23.7782,23.8198,23.8212,23.7831,23.6846
-51.1792,0.869383,1.04537,1,1,0,51.5438,0.289739,3.2625e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8048,23.8164,23.8066,23.8274,23.8014,23.827,23.7855,23.7782,23.8198,23.8212,23.7831,23.6846
-51.1308,0.95371,1.04537,2,3,0,51.5442,0.280131,3.26138e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7955,23.7644,23.7963,23.8325,23.8047,23.7992,23.8103,23.8001,23.8204,23.7938,23.8187,23.7765,23.7682,23.8087,23.8089,23.7686,23.6678
-51.2734,0.963535,1.04537,1,1,0,51.284,0.278081,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7954,23.822,23.8765,23.8018,23.7458,23.819,23.8169,23.8004,23.8059,23.7953,23.7946,23.7635,23.7953,23.8314,23.8035,23.798,23.809,23.7987,23.8188,23.7922,23.8169,23.7746,23.766,23.8064,23.8062,23.7655,23.6641
-51.8166,0.87018,1.04537,1,1,0,51.8229,0.273331,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8007,23.7445,23.8176,23.8154,23.7988,23.8042,23.7935,23.7927,23.7613,23.793,23.829,23.8009,23.7952,23.806,23.7954,23.8154,23.7884,23.8128,23.7701,23.761,23.8008,23.8001,23.7581,23.6556
-51.3176,1,1.04537,1,1,0,51.7034,0.27757,3.26108e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7457,23.8189,23.8167,23.8003,23.8057,23.7951,23.7944,23.7632,23.795,23.8312,23.8033,23.7977,23.8087,23.7983,23.8185,23.7918,23.8165,23.7741,23.7655,23.8058,23.8056,23.7647,23.6632
-51.0998,1,1.04537,1,1,0,51.2622,0.280721,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8192,23.7771,23.7688,23.8094,23.8096,23.7695,23.6688
-51.2339,0.965566,1.04537,1,1,0,51.2397,0.278577,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8192,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7926,23.8174,23.7751,23.7665,23.8069,23.8069,23.7662,23.665
-51.1028,1,1.04537,2,3,0,51.2062,0.28066,3.26144e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.7959,23.8225,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8327,23.8049,23.7995,23.8107,23.8004,23.8207,23.7942,23.8192,23.777,23.7687,23.8093,23.8096,23.7694,23.6687
-51.0352,1,1.04537,1,1,0,51.0854,0.282442,3.26165e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.8771,23.8531,23.7963,23.8229,23.8775,23.8029,23.747,23.8203,23.8182,23.8019,23.8074,23.797,23.7964,23.7654,23.7974,23.8337,23.8059,23.8006,23.8118,23.8016,23.822,23.7956,23.8207,23.7787,23.7706,23.8114,23.8118,23.7721,23.6718
-51.0082,0.999422,1.04537,1,3,0,51.0367,0.284758,3.26192e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.743,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7476,23.8209,23.8189,23.8027,23.8083,23.7979,23.7974,23.7664,23.7985,23.8348,23.8072,23.8019,23.8133,23.8032,23.8237,23.7974,23.8227,23.7808,23.773,23.8141,23.8148,23.7756,23.6759
-51.1706,0.673863,1.04537,2,3,0,53.466,0.279472,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.808,23.808,23.7676,23.6666
-51.2197,0.987322,1.04537,1,1,0,51.2522,0.278766,3.26122e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7638,23.7956,23.8318,23.8039,23.7984,23.8095,23.7991,23.8194,23.7927,23.8175,23.7752,23.7667,23.8071,23.8071,23.7665,23.6653
-51.8859,0.842826,1.04537,1,1,0,51.8859,0.272867,3.26052e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7611,23.7928,23.8287,23.8007,23.7949,23.8057,23.7951,23.815,23.788,23.8124,23.7697,23.7605,23.8003,23.7994,23.7574,23.6548
-51.3385,0.898694,1.04537,1,3,0,52.695,0.291783,3.26274e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8052,23.7494,23.823,23.8211,23.805,23.8108,23.8006,23.8002,23.7695,23.8018,23.8384,23.811,23.806,23.8177,23.8079,23.8288,23.803,23.8287,23.7874,23.7803,23.8221,23.8237,23.7862,23.6881
-51.8435,0.867539,1.04537,1,1,0,51.8695,0.296109,3.26324e+07,1.37066e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.783,23.7737,23.7441,23.7763,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8258,23.8806,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8023,23.802,23.7714,23.8038,23.8406,23.8134,23.8085,23.8204,23.8108,23.832,23.8063,23.8324,23.7914,23.7848,23.827,23.8292,23.7926,23.6956
-51.7667,1,1.04537,1,1,0,52.0175,0.295558,3.26318e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8063,23.8121,23.8021,23.8018,23.7712,23.8035,23.8403,23.8131,23.8082,23.8201,23.8105,23.8316,23.8059,23.832,23.7908,23.7842,23.8264,23.8285,23.7918,23.6946
-51.569,1,1.04537,1,1,0,51.8293,0.294,3.263e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8552,23.7985,23.8253,23.8801,23.8058,23.75,23.8236,23.8218,23.8057,23.8115,23.8015,23.8012,23.7705,23.8028,23.8395,23.8122,23.8073,23.8191,23.8094,23.8304,23.8047,23.8306,23.7894,23.7826,23.8246,23.8265,23.7895,23.692
-51.0079,1,1.04537,1,3,0,51.5159,0.284642,3.26191e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7475,23.8209,23.8189,23.8026,23.8082,23.7979,23.7973,23.7664,23.7984,23.8348,23.8071,23.8019,23.8132,23.8031,23.8237,23.7974,23.8226,23.7807,23.7729,23.8139,23.8147,23.7755,23.6757
-51.3223,0.923616,1.04537,1,3,0,51.3772,0.291602,3.26272e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8219,23.8235,23.7859,23.6878
-51.5637,0.934611,1.04537,1,1,0,51.6108,0.293955,3.26299e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8253,23.8801,23.8058,23.75,23.8236,23.8218,23.8057,23.8115,23.8014,23.8011,23.7705,23.8028,23.8395,23.8122,23.8073,23.8191,23.8094,23.8304,23.8047,23.8306,23.7894,23.7825,23.8246,23.8265,23.7894,23.6919
-51.4737,0.777826,1.04537,2,3,0,53.3659,0.276008,3.26089e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.8761,23.8013,23.7453,23.8184,23.8162,23.7997,23.8051,23.7945,23.7938,23.7625,23.7943,23.8304,23.8024,23.7968,23.8077,23.7973,23.8173,23.7905,23.8151,23.7726,23.7638,23.8039,23.8035,23.7623,23.6604
-51.0161,1,1.04537,1,3,0,51.4048,0.283379,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8023,23.8227,23.7964,23.8215,23.7796,23.7716,23.8125,23.813,23.7735,23.6735
-51.4858,0.879689,1.04537,1,3,0,51.6351,0.293263,3.26291e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8118,23.8069,23.8186,23.8089,23.8299,23.8041,23.83,23.7887,23.7818,23.8238,23.8256,23.7884,23.6907
-52.9783,0.867757,1.04537,2,3,0,52.9844,0.302408,3.26397e+07,1.37081e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8162,23.8803,23.8566,23.8002,23.8271,23.882,23.8078,23.7522,23.826,23.8243,23.8085,23.8145,23.8047,23.8046,23.7742,23.8068,23.8438,23.8168,23.8121,23.8243,23.815,23.8365,23.8112,23.8378,23.7971,23.7912,23.8341,23.837,23.8019,23.7063
-51.3294,1,1.04537,2,3,0,52.6237,0.27744,3.26106e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7976,23.8086,23.7982,23.8184,23.7917,23.8164,23.774,23.7653,23.8056,23.8054,23.7645,23.663
-51.2942,0.928241,1.04537,2,3,0,52.0317,0.277835,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7744,23.7706,23.8777,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8018,23.7457,23.8189,23.8168,23.8003,23.8058,23.7952,23.7945,23.7633,23.7952,23.8313,23.8034,23.7979,23.8089,23.7985,23.8187,23.792,23.8167,23.7744,23.7657,23.8061,23.8059,23.7651,23.6637
-51.3015,0.999377,1.04537,2,3,0,51.3747,0.277752,3.2611e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7954,23.8219,23.8765,23.8018,23.7457,23.8189,23.8168,23.8003,23.8057,23.7952,23.7945,23.7633,23.7951,23.8313,23.8034,23.7978,23.8088,23.7984,23.8186,23.7919,23.8166,23.7743,23.7657,23.806,23.8058,23.7649,23.6635
-51.4073,0.919621,1.04537,1,3,0,52.0479,0.292507,3.26282e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8798,23.8054,23.7496,23.8232,23.8213,23.8052,23.811,23.8009,23.8005,23.7698,23.8021,23.8388,23.8114,23.8064,23.8182,23.8084,23.8294,23.8035,23.8294,23.788,23.781,23.8229,23.8247,23.7873,23.6894
-51.149,0.955099,1.04537,2,3,0,51.7533,0.279819,3.26134e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.796,23.7953,23.7642,23.7961,23.8323,23.8045,23.799,23.8101,23.7999,23.8201,23.7935,23.8184,23.7762,23.7678,23.8084,23.8085,23.7681,23.6672
-52.5981,0.831654,1.04537,2,3,0,52.7659,0.300566,3.26376e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8807,23.8159,23.88,23.8563,23.7998,23.8267,23.8816,23.8074,23.7517,23.8255,23.8238,23.8079,23.8139,23.804,23.8038,23.7734,23.8059,23.8429,23.8158,23.8111,23.8232,23.8138,23.8352,23.8098,23.8362,23.7954,23.7893,23.832,23.8348,23.7992,23.7031
-52.7865,0.946426,1.04537,1,1,0,53.2006,0.301503,3.26386e+07,1.37079e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8076,23.752,23.8257,23.8241,23.8082,23.8142,23.8043,23.8042,23.7738,23.8063,23.8433,23.8163,23.8116,23.8238,23.8144,23.8358,23.8105,23.837,23.7963,23.7903,23.8331,23.8359,23.8006,23.7047
-52.7865,0.349051,1.04537,1,1,0,55.3688,0.301503,3.26386e+07,1.37079e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8076,23.752,23.8257,23.8241,23.8082,23.8142,23.8043,23.8042,23.7738,23.8063,23.8433,23.8163,23.8116,23.8238,23.8144,23.8358,23.8105,23.837,23.7963,23.7903,23.8331,23.8359,23.8006,23.7047
-52.7156,1,1.04537,1,1,0,53.2369,0.301156,3.26382e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7445,23.7769,23.7733,23.8807,23.816,23.8801,23.8564,23.7999,23.8268,23.8817,23.8075,23.7519,23.8256,23.824,23.8081,23.8141,23.8042,23.8041,23.7736,23.8062,23.8432,23.8161,23.8114,23.8236,23.8142,23.8356,23.8103,23.8367,23.796,23.7899,23.8327,23.8355,23.8001,23.7041
-52.6484,1,1.04537,1,1,0,53.1482,0.300821,3.26379e+07,1.37077e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7833,23.774,23.7445,23.7768,23.7733,23.8807,23.816,23.8801,23.8563,23.7998,23.8267,23.8817,23.8074,23.7518,23.8255,23.8239,23.808,23.814,23.8041,23.8039,23.7735,23.806,23.843,23.8159,23.8112,23.8234,23.814,23.8354,23.81,23.8364,23.7957,23.7896,23.8323,23.8351,23.7996,23.7036
-51.046,1,1.04537,1,3,0,52.3284,0.286975,3.26218e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8785,23.804,23.7482,23.8216,23.8196,23.8034,23.809,23.7988,23.7983,23.7674,23.7995,23.836,23.8084,23.8032,23.8147,23.8047,23.8254,23.7992,23.8246,23.7829,23.7753,23.8166,23.8176,23.779,23.6798
-51.0343,0.992813,1.04537,1,3,0,51.1027,0.282479,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.8771,23.8531,23.7963,23.8229,23.8775,23.8029,23.747,23.8203,23.8182,23.8019,23.8074,23.797,23.7964,23.7654,23.7974,23.8337,23.8059,23.8006,23.8118,23.8017,23.8221,23.7957,23.8207,23.7787,23.7706,23.8114,23.8119,23.7722,23.6719
-51.682,0.86371,1.04537,1,3,0,51.7331,0.274296,3.26069e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.8009,23.7448,23.8179,23.8157,23.7992,23.8045,23.7938,23.7931,23.7618,23.7935,23.8295,23.8015,23.7958,23.8066,23.7961,23.8161,23.7892,23.8136,23.771,23.762,23.8019,23.8013,23.7596,23.6573
-51.7046,0.661517,1.04537,2,3,0,55.0897,0.295093,3.26312e+07,1.37063e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8804,23.806,23.7503,23.8239,23.8221,23.8061,23.8119,23.8019,23.8016,23.771,23.8033,23.8401,23.8128,23.8079,23.8198,23.8102,23.8312,23.8055,23.8316,23.7904,23.7837,23.8258,23.8279,23.7911,23.6938
-54.4628,0.449149,1.04537,1,1,0,54.4648,0.308321,3.26465e+07,1.37095e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7452,23.7776,23.7742,23.8817,23.817,23.8813,23.8576,23.8013,23.8283,23.8834,23.8093,23.7538,23.8277,23.8262,23.8105,23.8166,23.8069,23.807,23.7767,23.8095,23.8468,23.8199,23.8155,23.828,23.819,23.8407,23.8158,23.8427,23.8025,23.7972,23.8407,23.8443,23.8105,23.7162
-51.8174,1,1.04537,2,3,0,53.8095,0.273326,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8007,23.7445,23.8176,23.8154,23.7988,23.8042,23.7935,23.7927,23.7613,23.793,23.829,23.8009,23.7952,23.806,23.7954,23.8153,23.7884,23.8128,23.7701,23.761,23.8008,23.8,23.7581,23.6556
