lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.975651
# Diagonal elements of inverse mass matrix:
# 0.000926307
-51.0898,0.990193,0.975651,2,3,0,51.0944,0.288124,3.26231e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8,23.8366,23.809,23.8039,23.8154,23.8055,23.8262,23.8001,23.8256,23.784,23.7765,23.8179,23.8191,23.7807,23.6818
-51.0898,0.626661,0.975651,1,3,0,53.1267,0.288124,3.26231e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8,23.8366,23.809,23.8039,23.8154,23.8055,23.8262,23.8001,23.8256,23.784,23.7765,23.8179,23.8191,23.7807,23.6818
-51.3189,0.943362,0.975651,2,3,0,51.5801,0.291564,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8218,23.8235,23.7859,23.6878
-51.1881,1,0.975651,1,1,0,51.3053,0.289873,3.26252e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8783,23.8544,23.7977,23.8245,23.8792,23.8047,23.7489,23.8224,23.8205,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8374,23.81,23.8049,23.8165,23.8066,23.8275,23.8015,23.8271,23.7856,23.7783,23.8199,23.8213,23.7833,23.6848
-51.3128,0.971246,0.975651,1,1,0,51.3306,0.291494,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8001,23.7694,23.8016,23.8383,23.8109,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8218,23.8234,23.7858,23.6876
-51.1212,1,0.975651,1,1,0,51.27,0.288762,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8094,23.8043,23.8158,23.8059,23.8266,23.8006,23.8262,23.7846,23.7772,23.8187,23.8199,23.7817,23.6829
-51.1106,0.980206,0.975651,2,3,0,51.3203,0.288558,3.26237e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7994,23.7989,23.7681,23.8002,23.8368,23.8093,23.8041,23.8157,23.8058,23.8265,23.8004,23.826,23.7844,23.777,23.8184,23.8197,23.7814,23.6826
-51.1154,0.998904,0.975651,1,1,0,51.1378,0.288651,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.8221,23.8201,23.804,23.8096,23.7994,23.799,23.7681,23.8003,23.8368,23.8093,23.8042,23.8157,23.8058,23.8266,23.8005,23.8261,23.7845,23.7771,23.8185,23.8198,23.7815,23.6827
-51.2087,0.978552,0.975651,1,1,0,51.2169,0.290173,3.26255e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8101,23.8051,23.8167,23.8068,23.8277,23.8017,23.8274,23.7859,23.7786,23.8203,23.8217,23.7838,23.6854
-51.2105,1,0.975651,2,7,0,51.2109,0.278891,3.26123e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8062,23.7956,23.795,23.7638,23.7957,23.8318,23.804,23.7985,23.8095,23.7992,23.8194,23.7928,23.8176,23.7754,23.7669,23.8073,23.8073,23.7667,23.6655
-51.1369,1,0.975651,1,1,0,51.2077,0.280023,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8186,23.7764,23.7681,23.8086,23.8087,23.7684,23.6676
-51.1162,0.967596,0.975651,1,3,0,51.4367,0.288667,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8201,23.804,23.8096,23.7994,23.799,23.7681,23.8003,23.8368,23.8093,23.8042,23.8157,23.8058,23.8266,23.8005,23.8261,23.7845,23.7771,23.8185,23.8198,23.7815,23.6827
-51.3195,0.953774,0.975651,1,1,0,51.3205,0.29157,3.26272e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8219,23.8235,23.7859,23.6878
-51.3377,0.998578,0.975651,2,3,0,51.4054,0.291774,3.26274e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8052,23.7494,23.8229,23.8211,23.805,23.8108,23.8006,23.8002,23.7695,23.8018,23.8384,23.811,23.806,23.8177,23.8079,23.8288,23.803,23.8287,23.7874,23.7803,23.8221,23.8237,23.7862,23.6881
-51.9017,0.746282,0.975651,2,3,0,53.4685,0.272764,3.26051e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7986,23.804,23.7933,23.7924,23.7611,23.7927,23.8287,23.8006,23.7949,23.8056,23.795,23.8149,23.7879,23.8123,23.7696,23.7604,23.8001,23.7993,23.7572,23.6546
-51.9166,0.998603,0.975651,2,7,0,51.9193,0.29661,3.2633e+07,1.37067e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8154,23.8794,23.8556,23.799,23.8259,23.8807,23.8064,23.7507,23.8243,23.8226,23.8066,23.8125,23.8025,23.8022,23.7716,23.804,23.8409,23.8136,23.8088,23.8207,23.8112,23.8323,23.8067,23.8329,23.7918,23.7853,23.8276,23.8298,23.7934,23.6964
-51.5762,1,0.975651,1,1,0,51.9016,0.294061,3.263e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8058,23.75,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8396,23.8122,23.8073,23.8191,23.8095,23.8305,23.8047,23.8307,23.7895,23.7826,23.8247,23.8266,23.7896,23.6921
-51.1349,0.926943,0.975651,1,3,0,52.1222,0.280058,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8186,23.7765,23.7681,23.8086,23.8088,23.7685,23.6676
-51.2099,0.949523,0.975651,1,3,0,51.607,0.29019,3.26256e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8101,23.8051,23.8167,23.8069,23.8277,23.8017,23.8274,23.7859,23.7787,23.8203,23.8217,23.7838,23.6854
-51.2286,0.998549,0.975651,2,3,0,51.2705,0.290447,3.26259e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8545,23.7978,23.8246,23.8793,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8103,23.8052,23.8169,23.807,23.8279,23.8019,23.8276,23.7861,23.7789,23.8206,23.8221,23.7842,23.6858
-51.0079,0.996824,0.975651,1,3,0,51.2453,0.284604,3.2619e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7475,23.8209,23.8189,23.8026,23.8082,23.7978,23.7973,23.7663,23.7984,23.8348,23.8071,23.8018,23.8132,23.8031,23.8236,23.7973,23.8226,23.7807,23.7728,23.8139,23.8146,23.7754,23.6756
-51.0127,0.985932,0.975651,2,3,0,51.1012,0.283641,3.26179e+07,1.37035e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7822,23.7727,23.7429,23.775,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.7969,23.7659,23.7979,23.8343,23.8066,23.8013,23.8126,23.8024,23.8229,23.7966,23.8217,23.7798,23.7718,23.8128,23.8134,23.7739,23.674
-51.0322,0.995755,0.975651,2,3,0,51.0481,0.282559,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.747,23.8203,23.8183,23.8019,23.8075,23.7971,23.7965,23.7654,23.7974,23.8337,23.806,23.8006,23.8119,23.8017,23.8221,23.7957,23.8208,23.7788,23.7707,23.8115,23.812,23.7723,23.672
-51.0611,0.993576,0.975651,1,1,0,51.062,0.281627,3.26156e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8228,23.8773,23.8027,23.7467,23.82,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8332,23.8055,23.8001,23.8113,23.8011,23.8214,23.795,23.82,23.7779,23.7697,23.8105,23.8108,23.7709,23.6704
-51.879,0.85347,0.975651,1,3,0,51.9777,0.272912,3.26053e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8754,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7612,23.7928,23.8288,23.8007,23.795,23.8057,23.7951,23.815,23.7881,23.8124,23.7697,23.7605,23.8003,23.7995,23.7575,23.6548
-51.437,1,0.975651,1,1,0,51.8029,0.276348,3.26094e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8761,23.8014,23.7453,23.8185,23.8163,23.7998,23.8052,23.7946,23.7939,23.7627,23.7945,23.8305,23.8026,23.797,23.8079,23.7975,23.8176,23.7908,23.8154,23.773,23.7642,23.8043,23.804,23.7628,23.661
-51.3589,0.948922,0.975651,2,3,0,52.0326,0.277124,3.26103e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8125,23.8762,23.8522,23.7953,23.8218,23.8763,23.8016,23.7455,23.8187,23.8166,23.8001,23.8055,23.7949,23.7942,23.763,23.7948,23.8309,23.803,23.7975,23.8084,23.798,23.8181,23.7914,23.8161,23.7737,23.765,23.8052,23.805,23.764,23.6624
-51.8443,0.900805,0.975651,1,1,0,51.8509,0.273143,3.26056e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.877,23.812,23.8755,23.8515,23.7945,23.821,23.8754,23.8006,23.7445,23.8176,23.8153,23.7988,23.8041,23.7934,23.7926,23.7613,23.7929,23.8289,23.8008,23.7951,23.8059,23.7953,23.8152,23.7882,23.8126,23.7699,23.7608,23.8006,23.7998,23.7578,23.6553
-51.4274,1,0.975651,1,1,0,51.7745,0.27644,3.26095e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8762,23.8014,23.7454,23.8185,23.8164,23.7999,23.8053,23.7947,23.794,23.7627,23.7945,23.8306,23.8026,23.7971,23.808,23.7976,23.8176,23.7909,23.8155,23.7731,23.7643,23.8044,23.8041,23.7629,23.6612
-51.2009,0.919018,0.975651,2,7,0,52.0738,0.290062,3.26254e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.749,23.8225,23.8206,23.8044,23.8101,23.7999,23.7995,23.7687,23.801,23.8375,23.8101,23.805,23.8166,23.8068,23.8276,23.8016,23.8273,23.7858,23.7785,23.8201,23.8216,23.7836,23.6852
-51.3469,0.935946,0.975651,2,3,0,51.8032,0.291875,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8052,23.7495,23.823,23.8211,23.805,23.8108,23.8006,23.8003,23.7695,23.8018,23.8385,23.8111,23.8061,23.8178,23.808,23.8289,23.803,23.8288,23.7875,23.7804,23.8222,23.8239,23.7863,23.6883
-51.3544,0.935376,0.975651,2,3,0,52.031,0.291956,3.26276e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8053,23.7495,23.823,23.8211,23.8051,23.8108,23.8007,23.8003,23.7696,23.8019,23.8385,23.8111,23.8061,23.8178,23.808,23.829,23.8031,23.8289,23.7875,23.7805,23.8223,23.824,23.7865,23.6884
-51.1667,0.933605,0.975651,1,3,0,51.885,0.279533,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7675,23.808,23.8081,23.7677,23.6667
-51.1972,0.993325,0.975651,1,1,0,51.2248,0.279079,3.26126e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8526,23.7956,23.8222,23.8768,23.8021,23.7461,23.8193,23.8172,23.8008,23.8062,23.7957,23.795,23.7639,23.7958,23.8319,23.8041,23.7986,23.8097,23.7993,23.8196,23.793,23.8178,23.7755,23.7671,23.8075,23.8075,23.767,23.6659
-51.1611,1,0.975651,1,1,0,51.2144,0.279621,3.26132e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8195,23.8173,23.8009,23.8064,23.7959,23.7953,23.7641,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.82,23.7934,23.8183,23.776,23.7676,23.8081,23.8082,23.7678,23.6668
-51.0994,1,0.975651,2,3,0,51.1556,0.280731,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8192,23.7771,23.7688,23.8094,23.8096,23.7695,23.6688
-51.1019,0.999446,0.975651,1,1,0,51.1216,0.28068,3.26144e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.7959,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8328,23.805,23.7995,23.8107,23.8004,23.8208,23.7942,23.8192,23.777,23.7687,23.8094,23.8096,23.7694,23.6687
-51.1471,0.958858,0.975651,1,3,0,51.4333,0.289223,3.26244e+07,1.37049e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.8791,23.8046,23.7488,23.8222,23.8203,23.8041,23.8098,23.7996,23.7992,23.7684,23.8006,23.8371,23.8096,23.8045,23.8161,23.8062,23.827,23.801,23.8265,23.785,23.7777,23.8192,23.8205,23.7824,23.6837
-51.3109,0.987507,0.975651,2,3,0,51.3174,0.291471,3.2627e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7494,23.8229,23.821,23.8049,23.8106,23.8005,23.8001,23.7694,23.8016,23.8383,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8217,23.8233,23.7857,23.6876
-51.1543,1,0.975651,2,3,0,51.2826,0.289343,3.26246e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8203,23.8042,23.8099,23.7997,23.7992,23.7684,23.8006,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7851,23.7778,23.8193,23.8207,23.7825,23.6839
-51.3769,0.949301,0.975651,1,1,0,51.3805,0.292196,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8786,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8051,23.8109,23.8008,23.8004,23.7697,23.802,23.8386,23.8112,23.8062,23.818,23.8082,23.8291,23.8033,23.8291,23.7877,23.7807,23.8226,23.8243,23.7868,23.6889
-51.2348,0.886015,0.975651,2,3,0,52.4437,0.278566,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7926,23.8173,23.7751,23.7665,23.8069,23.8068,23.7662,23.665
-51.0079,0.722972,0.975651,2,3,0,53.6976,0.284388,3.26188e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8233,23.878,23.8034,23.7475,23.8208,23.8188,23.8025,23.8081,23.7978,23.7972,23.7662,23.7983,23.8346,23.807,23.8017,23.813,23.8029,23.8235,23.7972,23.8224,23.7805,23.7726,23.8136,23.8143,23.7751,23.6753
-54.3507,0.456485,0.975651,1,3,0,55.326,0.307925,3.2646e+07,1.37094e+06,57571.6,23.8162,23.757,23.7828,23.7822,23.7837,23.7746,23.7452,23.7776,23.7741,23.8816,23.817,23.8812,23.8576,23.8012,23.8282,23.8833,23.8092,23.7537,23.8276,23.826,23.8103,23.8165,23.8068,23.8068,23.7766,23.8093,23.8466,23.8197,23.8153,23.8278,23.8187,23.8404,23.8155,23.8424,23.8021,23.7968,23.8402,23.8439,23.8099,23.7155
-54.4252,0.981171,0.975651,1,1,0,55.2279,0.308189,3.26463e+07,1.37095e+06,57571.6,23.8162,23.757,23.7829,23.7822,23.7837,23.7746,23.7452,23.7776,23.7741,23.8817,23.817,23.8812,23.8576,23.8013,23.8282,23.8833,23.8092,23.7538,23.8276,23.8261,23.8104,23.8166,23.8069,23.8069,23.7767,23.8095,23.8467,23.8199,23.8155,23.8279,23.8189,23.8406,23.8157,23.8426,23.8024,23.797,23.8405,23.8442,23.8103,23.7159
-51.2305,1,0.975651,2,3,0,53.8174,0.278621,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8192,23.817,23.8006,23.8061,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8094,23.799,23.8192,23.7926,23.8174,23.7751,23.7666,23.807,23.8069,23.7663,23.6651
-51.0982,1,0.975651,1,1,0,51.203,0.280754,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7957,23.7646,23.7966,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8192,23.7771,23.7688,23.8094,23.8097,23.7695,23.6689
-51.3773,0.89682,0.975651,1,3,0,51.8108,0.292201,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8051,23.8109,23.8008,23.8004,23.7697,23.802,23.8386,23.8112,23.8062,23.818,23.8082,23.8291,23.8033,23.8291,23.7878,23.7807,23.8226,23.8243,23.7868,23.6889
-51.9699,0.868434,0.975651,1,1,0,51.9784,0.296963,3.26334e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8808,23.8065,23.7508,23.8244,23.8227,23.8067,23.8126,23.8026,23.8024,23.7718,23.8042,23.841,23.8138,23.809,23.8209,23.8114,23.8326,23.807,23.8332,23.7921,23.7856,23.828,23.8303,23.7939,23.697
-51.0202,0.964658,0.975651,1,3,0,52.1946,0.283124,3.26173e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8205,23.8184,23.8021,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8063,23.801,23.8122,23.8021,23.8225,23.7962,23.8213,23.7793,23.7713,23.8122,23.8127,23.7732,23.673
-51.0467,0.994077,0.975651,1,1,0,51.0467,0.282048,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7652,23.7972,23.8335,23.8057,23.8003,23.8116,23.8014,23.8218,23.7953,23.8204,23.7783,23.7702,23.8109,23.8113,23.7715,23.6711
-51.0113,0.952928,0.975651,2,3,0,51.3829,0.285263,3.26198e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7976,23.7666,23.7987,23.8351,23.8075,23.8022,23.8136,23.8035,23.8241,23.7978,23.8231,23.7813,23.7735,23.8146,23.8155,23.7764,23.6768
-51.3779,0.952957,0.975651,2,3,0,51.4052,0.276928,3.261e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8165,23.8,23.8055,23.7949,23.7942,23.7629,23.7947,23.8308,23.8029,23.7973,23.8083,23.7979,23.818,23.7913,23.8159,23.7735,23.7648,23.805,23.8047,23.7637,23.662
-51.3779,0.58347,0.975651,1,3,0,54.6655,0.276928,3.261e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8165,23.8,23.8055,23.7949,23.7942,23.7629,23.7947,23.8308,23.8029,23.7973,23.8083,23.7979,23.818,23.7913,23.8159,23.7735,23.7648,23.805,23.8047,23.7637,23.662
-51.0159,0.995838,0.975651,1,3,0,51.3663,0.283389,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8023,23.8227,23.7964,23.8215,23.7796,23.7716,23.8125,23.8131,23.7736,23.6735
