# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-27 14:28:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppqzl4pgk/7ux50jrm.json
# random
#   seed = 93134
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230727152814.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.3921,0.681373,1.0466,2,3,0,53.6435,0.276784,3.26099e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8522,23.7952,23.8217,23.8762,23.8015,23.7455,23.8186,23.8165,23.8,23.8054,23.7948,23.7941,23.7629,23.7947,23.8308,23.8028,23.7973,23.8082,23.7978,23.8179,23.7911,23.8158,23.7734,23.7646,23.8048,23.8045,23.7635,23.6618
-51.3008,1,1.0466,1,1,0,51.4164,0.277759,3.2611e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7954,23.8219,23.8765,23.8018,23.7457,23.8189,23.8168,23.8003,23.8057,23.7952,23.7945,23.7633,23.7951,23.8313,23.8034,23.7978,23.8088,23.7985,23.8186,23.7919,23.8166,23.7743,23.7657,23.806,23.8058,23.765,23.6635
-51.0184,1,1.0466,2,3,0,51.2485,0.285809,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8153,23.8162,23.7772,23.6778
-51.3147,0.939663,1.0466,1,3,0,51.353,0.291515,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8001,23.7694,23.8016,23.8383,23.8109,23.8059,23.8175,23.8078,23.8286,23.8028,23.8285,23.7871,23.78,23.8218,23.8234,23.7858,23.6877
-51.4751,0.987353,1.0466,2,3,0,51.5155,0.293164,3.2629e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8056,23.7498,23.8233,23.8215,23.8055,23.8112,23.8011,23.8008,23.7701,23.8024,23.8391,23.8118,23.8068,23.8186,23.8089,23.8298,23.804,23.8299,23.7886,23.7817,23.8237,23.8255,23.7883,23.6905
-54.3392,0.723646,1.0466,2,3,0,54.3394,0.262035,3.25924e+07,1.36981e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.771,23.741,23.7728,23.7687,23.8756,23.8103,23.8737,23.8496,23.7923,23.8187,23.8729,23.7979,23.7415,23.8144,23.8119,23.795,23.8001,23.7891,23.788,23.7563,23.7876,23.8231,23.7947,23.7885,23.7987,23.7877,23.807,23.7793,23.8028,23.7594,23.7489,23.7875,23.7852,23.7404,23.635
-51.0118,0.970921,1.0466,1,3,0,54.634,0.283722,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.7969,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7966,23.8218,23.7799,23.7719,23.8129,23.8135,23.7741,23.6741
-51.1837,0.972632,1.0466,2,3,0,51.2342,0.279275,3.26128e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7708,23.8778,23.8129,23.8765,23.8526,23.7957,23.8223,23.8768,23.8021,23.7461,23.8194,23.8172,23.8008,23.8063,23.7958,23.7951,23.764,23.7958,23.832,23.8042,23.7987,23.8098,23.7995,23.8197,23.7931,23.818,23.7757,23.7673,23.8077,23.8078,23.7673,23.6662
-51.1137,1,1.0466,1,1,0,51.1782,0.280445,3.26142e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8003,23.8206,23.794,23.819,23.7768,23.7685,23.8091,23.8093,23.7691,23.6683
-51.0625,0.988531,1.0466,2,3,0,51.2248,0.281589,3.26155e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.7969,23.8332,23.8055,23.8001,23.8113,23.8011,23.8214,23.7949,23.82,23.7779,23.7697,23.8104,23.8107,23.7708,23.6703
-51.758,0.813323,1.0466,1,3,0,52.2625,0.295494,3.26317e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.8121,23.802,23.8018,23.7711,23.8035,23.8403,23.813,23.8082,23.82,23.8104,23.8315,23.8059,23.8319,23.7908,23.7841,23.8263,23.8284,23.7917,23.6945
-52.5308,0.941924,1.0466,2,3,0,52.5869,0.300218,3.26372e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.88,23.8562,23.7997,23.8266,23.8815,23.8073,23.7517,23.8254,23.8237,23.8078,23.8137,23.8038,23.8037,23.7732,23.8057,23.8427,23.8156,23.8109,23.823,23.8136,23.8349,23.8095,23.8359,23.7951,23.789,23.8316,23.8343,23.7987,23.7026
-52.6049,0.993853,1.0466,2,3,0,52.9594,0.3006,3.26376e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7733,23.8807,23.8159,23.88,23.8563,23.7998,23.8267,23.8816,23.8074,23.7518,23.8255,23.8238,23.8079,23.8139,23.804,23.8038,23.7734,23.8059,23.8429,23.8158,23.8111,23.8232,23.8138,23.8352,23.8098,23.8362,23.7955,23.7893,23.832,23.8348,23.7993,23.7032
-54.0382,0.693938,1.0466,1,1,0,54.191,0.306783,3.26447e+07,1.37091e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7745,23.7451,23.7775,23.774,23.8815,23.8168,23.881,23.8574,23.801,23.828,23.883,23.8089,23.7534,23.8272,23.8257,23.81,23.8161,23.8064,23.8063,23.7761,23.8088,23.846,23.8191,23.8147,23.8271,23.8179,23.8396,23.8146,23.8415,23.8011,23.7956,23.8389,23.8424,23.8083,23.7136
-51.8529,1,1.0466,2,7,0,53.5501,0.273086,3.26055e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.812,23.8755,23.8515,23.7945,23.821,23.8754,23.8006,23.7445,23.8176,23.8153,23.7988,23.8041,23.7934,23.7926,23.7612,23.7929,23.8289,23.8008,23.7951,23.8058,23.7953,23.8152,23.7882,23.8126,23.7699,23.7607,23.8005,23.7997,23.7577,23.6552
-52.5622,0.858795,1.0466,1,1,0,52.6165,0.269067,3.26007e+07,1.36999e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7695,23.8765,23.8114,23.8749,23.8508,23.7937,23.8201,23.8745,23.7996,23.7434,23.8164,23.8141,23.7974,23.8026,23.7918,23.7909,23.7594,23.791,23.8268,23.7986,23.7927,23.8033,23.7925,23.8122,23.785,23.809,23.7661,23.7564,23.7958,23.7945,23.7515,23.6479
-52.1199,1,1.0466,1,1,0,52.6101,0.271422,3.26035e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7941,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7982,23.8035,23.7927,23.7919,23.7605,23.7921,23.828,23.7999,23.7941,23.8048,23.7941,23.8139,23.7869,23.8111,23.7683,23.759,23.7986,23.7976,23.7552,23.6521
-51.438,0.870662,1.0466,1,3,0,53.588,0.292811,3.26286e+07,1.37058e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8007,23.77,23.8023,23.8389,23.8116,23.8066,23.8183,23.8086,23.8296,23.8038,23.8296,23.7883,23.7814,23.8233,23.825,23.7877,23.6899
-51.009,1,1.0466,2,3,0,51.4013,0.284086,3.26184e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.7981,23.8345,23.8068,23.8015,23.8128,23.8027,23.8232,23.7969,23.8221,23.7802,23.7723,23.8133,23.814,23.7746,23.6747
-51.0823,0.98397,1.0466,1,3,0,51.0963,0.281101,3.26149e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7959,23.7648,23.7967,23.833,23.8052,23.7998,23.811,23.8007,23.8211,23.7946,23.8195,23.7774,23.7692,23.8098,23.8101,23.7701,23.6695
-51.07,0.988605,1.0466,2,3,0,51.1988,0.281395,3.26153e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8015,23.807,23.7966,23.796,23.7649,23.7969,23.8331,23.8054,23.8,23.8111,23.8009,23.8213,23.7948,23.8198,23.7777,23.7695,23.8102,23.8105,23.7705,23.67
-51.9337,0.845417,1.0466,1,3,0,52.0232,0.272557,3.26049e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8754,23.8514,23.7944,23.8209,23.8753,23.8005,23.7443,23.8174,23.8152,23.7986,23.8039,23.7932,23.7923,23.761,23.7926,23.8286,23.8005,23.7948,23.8055,23.7949,23.8148,23.7878,23.8121,23.7694,23.7602,23.7999,23.799,23.7569,23.6542
-51.6352,1,1.0466,1,1,0,51.9427,0.274654,3.26074e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8213,23.8757,23.801,23.7449,23.818,23.8158,23.7993,23.8046,23.794,23.7932,23.7619,23.7936,23.8297,23.8017,23.796,23.8068,23.7963,23.8163,23.7894,23.8139,23.7714,23.7624,23.8024,23.8018,23.7602,23.658
-51.5468,1,1.0466,1,1,0,51.7136,0.27537,3.26082e+07,1.37015e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8012,23.7451,23.8182,23.816,23.7995,23.8049,23.7943,23.7935,23.7623,23.794,23.83,23.802,23.7964,23.8073,23.7968,23.8169,23.79,23.8146,23.772,23.7631,23.8032,23.8027,23.7613,23.6593
-51.2895,1,1.0466,1,1,0,51.5074,0.27789,3.26112e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7744,23.7706,23.8777,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8018,23.7458,23.819,23.8168,23.8004,23.8058,23.7952,23.7945,23.7634,23.7952,23.8313,23.8034,23.7979,23.8089,23.7985,23.8187,23.792,23.8168,23.7744,23.7658,23.8061,23.806,23.7652,23.6638
-51.0275,0.98155,1.0466,1,3,0,51.4281,0.286281,3.2621e+07,1.37042e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8356,23.808,23.8028,23.8142,23.8042,23.8248,23.7986,23.824,23.7823,23.7746,23.8158,23.8168,23.7779,23.6786
-51.021,0.995426,1.0466,1,3,0,51.0651,0.283078,3.26173e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8204,23.8184,23.8021,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8063,23.8009,23.8122,23.8021,23.8225,23.7961,23.8213,23.7793,23.7713,23.8121,23.8127,23.7731,23.673
-51.0096,0.976445,1.0466,2,3,0,51.1808,0.285053,3.26196e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8028,23.8084,23.798,23.7975,23.7665,23.7986,23.835,23.8074,23.8021,23.8135,23.8034,23.8239,23.7977,23.823,23.7811,23.7733,23.8144,23.8152,23.7761,23.6764
-51.4684,0.888167,1.0466,1,3,0,51.6566,0.276057,3.2609e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.8761,23.8013,23.7453,23.8184,23.8162,23.7998,23.8051,23.7945,23.7938,23.7626,23.7943,23.8304,23.8024,23.7968,23.8077,23.7973,23.8174,23.7906,23.8152,23.7727,23.7639,23.804,23.8036,23.7623,23.6605
-51.6665,0.985803,1.0466,2,3,0,51.7253,0.274413,3.26071e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8758,23.8517,23.7947,23.8212,23.8757,23.8009,23.7448,23.818,23.8157,23.7992,23.8045,23.7939,23.7931,23.7618,23.7935,23.8295,23.8015,23.7959,23.8067,23.7962,23.8162,23.7892,23.8137,23.7711,23.7621,23.8021,23.8015,23.7598,23.6575
-51.2024,0.922837,1.0466,1,3,0,52.3983,0.290083,3.26254e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.749,23.8225,23.8206,23.8044,23.8101,23.8,23.7996,23.7688,23.801,23.8375,23.8101,23.805,23.8166,23.8068,23.8276,23.8016,23.8273,23.7858,23.7785,23.8202,23.8216,23.7837,23.6852
-51.1214,0.97252,1.0466,2,3,0,51.4586,0.288765,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.8199,23.7817,23.6829
-51.0753,0.92395,1.0466,2,3,0,51.7104,0.281266,3.26151e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8772,23.8026,23.7466,23.8199,23.8179,23.8015,23.807,23.7965,23.7959,23.7649,23.7968,23.8331,23.8053,23.7999,23.8111,23.8008,23.8212,23.7947,23.8197,23.7776,23.7694,23.81,23.8103,23.7703,23.6698
-51.1176,0.990441,1.0466,1,1,0,51.1246,0.280371,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8002,23.8205,23.794,23.8189,23.7767,23.7684,23.809,23.8092,23.769,23.6682
-51.0525,1,1.0466,1,1,0,51.1039,0.28187,3.26158e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7968,23.7962,23.7651,23.7971,23.8334,23.8056,23.8002,23.8114,23.8012,23.8216,23.7952,23.8202,23.7782,23.77,23.8107,23.8111,23.7712,23.6708
-51.1059,0.987919,1.0466,1,1,0,51.1078,0.280597,3.26143e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8768,23.8528,23.7959,23.8225,23.8771,23.8025,23.7465,23.8197,23.8176,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8327,23.8049,23.7995,23.8106,23.8004,23.8207,23.7942,23.8191,23.777,23.7687,23.8093,23.8095,23.7693,23.6686
-51.0106,0.999188,1.0466,1,3,0,51.099,0.283855,3.26182e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8033,23.7473,23.8207,23.8187,23.8024,23.8079,23.7976,23.797,23.766,23.798,23.8344,23.8067,23.8014,23.8127,23.8026,23.8231,23.7967,23.8219,23.78,23.7721,23.813,23.8137,23.7743,23.6743
-51.0106,0.707108,1.0466,1,3,0,52.5626,0.283855,3.26182e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8033,23.7473,23.8207,23.8187,23.8024,23.8079,23.7976,23.797,23.766,23.798,23.8344,23.8067,23.8014,23.8127,23.8026,23.8231,23.7967,23.8219,23.78,23.7721,23.813,23.8137,23.7743,23.6743
-51.2264,0.97206,1.0466,2,3,0,51.2481,0.290418,3.26258e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8545,23.7978,23.8246,23.8793,23.8049,23.7491,23.8226,23.8207,23.8045,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8103,23.8052,23.8168,23.807,23.8279,23.8019,23.8276,23.7861,23.7789,23.8205,23.822,23.7842,23.6858
-51.2438,0.952235,1.0466,2,3,0,51.7022,0.29065,3.26261e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8046,23.8104,23.8002,23.7998,23.769,23.8012,23.8378,23.8104,23.8053,23.817,23.8072,23.828,23.8021,23.8278,23.7863,23.7791,23.8208,23.8223,23.7845,23.6862
-51.1163,1,1.0466,1,1,0,51.2192,0.288669,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8201,23.804,23.8096,23.7994,23.799,23.7681,23.8003,23.8368,23.8093,23.8042,23.8157,23.8058,23.8266,23.8005,23.8261,23.7845,23.7771,23.8185,23.8198,23.7815,23.6827
-51.0748,0.685219,1.0466,2,3,0,53.9173,0.281276,3.26151e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8773,23.8026,23.7467,23.8199,23.8179,23.8015,23.807,23.7966,23.7959,23.7649,23.7968,23.8331,23.8053,23.7999,23.8111,23.8008,23.8212,23.7947,23.8197,23.7776,23.7694,23.8101,23.8103,23.7703,23.6698
-51.0078,0.837857,1.0466,2,3,0,52.3006,0.284563,3.2619e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8034,23.7475,23.8209,23.8189,23.8026,23.8082,23.7978,23.7973,23.7663,23.7984,23.8347,23.8071,23.8018,23.8131,23.8031,23.8236,23.7973,23.8225,23.7807,23.7728,23.8138,23.8146,23.7753,23.6756
-51.0205,0.997004,1.0466,1,3,0,51.024,0.285933,3.26206e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8236,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8087,23.7984,23.7979,23.7669,23.799,23.8354,23.8078,23.8026,23.814,23.804,23.8246,23.7984,23.8237,23.7819,23.7742,23.8154,23.8163,23.7774,23.678
-51.871,0.893958,1.0466,2,3,0,51.9302,0.272965,3.26054e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8754,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7612,23.7928,23.8288,23.8007,23.795,23.8058,23.7952,23.8151,23.7881,23.8125,23.7698,23.7606,23.8004,23.7996,23.7576,23.6549
-51.0599,0.954119,1.0466,2,3,0,52.2756,0.287391,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7985,23.7676,23.7997,23.8362,23.8086,23.8035,23.8149,23.805,23.8257,23.7995,23.825,23.7833,23.7757,23.8171,23.8182,23.7796,23.6805
-51.0608,0.989438,1.0466,2,3,0,51.1636,0.287414,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7985,23.7676,23.7997,23.8362,23.8086,23.8035,23.8149,23.805,23.8257,23.7995,23.825,23.7833,23.7758,23.8171,23.8182,23.7797,23.6806
-51.1614,0.969738,1.0466,2,3,0,51.3173,0.28946,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8098,23.8047,23.8162,23.8064,23.8272,23.8011,23.8268,23.7852,23.7779,23.8194,23.8208,23.7827,23.6841
-51.9007,0.844127,1.0466,2,3,0,52.5829,0.296502,3.26329e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8064,23.7507,23.8243,23.8225,23.8066,23.8124,23.8024,23.8022,23.7716,23.804,23.8408,23.8136,23.8087,23.8207,23.8111,23.8322,23.8066,23.8328,23.7917,23.7852,23.8274,23.8297,23.7932,23.6962
-51.0665,0.997812,1.0466,1,3,0,51.7684,0.287567,3.26225e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8093,23.799,23.7985,23.7676,23.7998,23.8363,23.8087,23.8036,23.815,23.8051,23.8258,23.7997,23.8251,23.7835,23.7759,23.8173,23.8184,23.7799,23.6808
-51.0425,1,1.0466,1,1,0,51.0644,0.286861,3.26217e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7716,23.8789,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7994,23.8359,23.8083,23.8031,23.8146,23.8046,23.8253,23.7991,23.8245,23.7828,23.7752,23.8165,23.8175,23.7788,23.6796
-51.1344,0.894295,1.0466,2,3,0,51.7844,0.280067,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8187,23.7765,23.7681,23.8087,23.8088,23.7685,23.6676
