lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 1.37767
# Diagonal elements of inverse mass matrix:
# 0.000598638
-51.2451,0.960332,1.37767,2,3,0,51.2955,0.278433,3.26118e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8005,23.806,23.7955,23.7948,23.7636,23.7954,23.8316,23.8037,23.7982,23.8093,23.7989,23.8191,23.7924,23.8172,23.7749,23.7664,23.8068,23.8067,23.766,23.6647
-51.8699,0.840238,1.37767,1,1,0,51.8755,0.272973,3.26054e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8754,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7612,23.7928,23.8288,23.8007,23.795,23.8058,23.7952,23.8151,23.7881,23.8125,23.7698,23.7606,23.8004,23.7996,23.7576,23.6549
-52.5191,0.839017,1.37767,1,1,0,52.6481,0.26928,3.2601e+07,1.37e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8202,23.8745,23.7997,23.7435,23.8165,23.8141,23.7975,23.8027,23.7919,23.791,23.7595,23.7911,23.8269,23.7987,23.7928,23.8034,23.7927,23.8124,23.7851,23.8092,23.7663,23.7567,23.7961,23.7947,23.7518,23.6483
-54.748,0.558399,1.37767,1,1,0,54.8503,0.260723,3.25908e+07,1.36978e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.7709,23.7408,23.7727,23.7686,23.8754,23.8102,23.8735,23.8493,23.7921,23.8184,23.8726,23.7975,23.7412,23.814,23.8115,23.7946,23.7996,23.7886,23.7874,23.7557,23.787,23.8225,23.7939,23.7878,23.7979,23.7868,23.806,23.7782,23.8017,23.7581,23.7475,23.7859,23.7834,23.7383,23.6325
-51.0255,1,1.37767,1,3,0,54.1952,0.282848,3.2617e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8076,23.7972,23.7966,23.7656,23.7975,23.8339,23.8061,23.8008,23.8121,23.8019,23.8223,23.7959,23.8211,23.7791,23.771,23.8119,23.8124,23.7727,23.6726
-51.0084,0.998323,1.37767,2,3,0,51.0355,0.284207,3.26186e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8773,23.8534,23.7966,23.8233,23.8779,23.8034,23.7474,23.8208,23.8188,23.8025,23.8081,23.7977,23.7971,23.7662,23.7982,23.8346,23.8069,23.8016,23.8129,23.8028,23.8233,23.797,23.8222,23.7803,23.7724,23.8134,23.8141,23.7748,23.6749
-51.3408,0.918407,1.37767,1,3,0,51.3838,0.277316,3.26105e+07,1.37019e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8085,23.7981,23.8183,23.7916,23.8163,23.7739,23.7652,23.8055,23.8052,23.7643,23.6627
-51.1787,1,1.37767,2,3,0,51.3188,0.27935,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7461,23.8194,23.8173,23.8009,23.8063,23.7958,23.7951,23.764,23.7959,23.8321,23.8042,23.7988,23.8098,23.7995,23.8198,23.7932,23.818,23.7758,23.7673,23.8078,23.8079,23.7674,23.6664
-51.1662,1,1.37767,1,1,0,51.2178,0.279542,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7675,23.808,23.8081,23.7677,23.6667
-51.7881,0.839999,1.37767,1,1,0,51.7883,0.273528,3.2606e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7946,23.8211,23.8755,23.8007,23.7446,23.8177,23.8155,23.7989,23.8042,23.7935,23.7928,23.7614,23.7931,23.8291,23.801,23.7953,23.8061,23.7956,23.8155,23.7885,23.813,23.7703,23.7612,23.801,23.8003,23.7584,23.656
-51.6394,1,1.37767,1,1,0,51.8944,0.274622,3.26073e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8213,23.8757,23.801,23.7449,23.818,23.8158,23.7993,23.8046,23.794,23.7932,23.7619,23.7936,23.8296,23.8016,23.796,23.8068,23.7963,23.8163,23.7894,23.8139,23.7713,23.7624,23.8023,23.8017,23.7601,23.6579
-51.0118,0.992768,1.37767,2,3,0,51.6726,0.285314,3.26199e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7976,23.7667,23.7987,23.8351,23.8075,23.8022,23.8136,23.8036,23.8241,23.7979,23.8232,23.7814,23.7736,23.8147,23.8155,23.7765,23.6769
-51.1591,0.972167,1.37767,2,3,0,51.2005,0.279654,3.26132e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8527,23.7957,23.8223,23.8769,23.8022,23.7462,23.8195,23.8174,23.801,23.8064,23.7959,23.7953,23.7642,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.82,23.7934,23.8183,23.7761,23.7677,23.8082,23.8083,23.7679,23.6669
-51.7982,0.835898,1.37767,1,1,0,51.7982,0.273458,3.26059e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7945,23.8211,23.8755,23.8007,23.7446,23.8177,23.8154,23.7989,23.8042,23.7935,23.7927,23.7614,23.7931,23.829,23.801,23.7953,23.8061,23.7955,23.8154,23.7885,23.8129,23.7702,23.7611,23.801,23.8002,23.7583,23.6558
-52.1224,0.91551,1.37767,1,1,0,52.281,0.271407,3.26035e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7941,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7982,23.8035,23.7927,23.7919,23.7605,23.7921,23.828,23.7999,23.7941,23.8048,23.7941,23.8139,23.7868,23.8111,23.7683,23.7589,23.7986,23.7975,23.7551,23.6521
-51.1657,1,1.37767,1,3,0,51.859,0.27955,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7676,23.8081,23.8081,23.7677,23.6667
-51.5125,0.907063,1.37767,1,1,0,51.5195,0.275664,3.26085e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8012,23.7452,23.8183,23.8161,23.7996,23.805,23.7944,23.7936,23.7624,23.7941,23.8302,23.8022,23.7966,23.8075,23.797,23.8171,23.7902,23.8148,23.7723,23.7635,23.8035,23.8031,23.7617,23.6598
-51.7307,0.94154,1.37767,1,1,0,51.8319,0.273937,3.26065e+07,1.37011e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.7719,23.7421,23.774,23.7701,23.8771,23.8121,23.8757,23.8517,23.7946,23.8212,23.8756,23.8008,23.7447,23.8178,23.8156,23.799,23.8044,23.7937,23.7929,23.7616,23.7933,23.8293,23.8013,23.7956,23.8064,23.7958,23.8158,23.7889,23.8133,23.7707,23.7616,23.8015,23.8008,23.7591,23.6567
-54.4716,0.614695,1.37767,1,3,0,54.4717,0.261602,3.25919e+07,1.3698e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8495,23.7922,23.8186,23.8728,23.7978,23.7414,23.8142,23.8118,23.7949,23.7999,23.7889,23.7878,23.7561,23.7874,23.8229,23.7944,23.7883,23.7985,23.7874,23.8066,23.779,23.8025,23.7589,23.7484,23.7869,23.7846,23.7397,23.6342
-53.0527,1,1.37767,1,1,0,54.4021,0.26683,3.25981e+07,1.36993e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.811,23.8745,23.8504,23.7932,23.8197,23.874,23.7991,23.7428,23.8158,23.8134,23.7967,23.8018,23.7909,23.79,23.7584,23.7899,23.8256,23.7973,23.7914,23.8018,23.791,23.8105,23.7832,23.8071,23.7639,23.7541,23.7932,23.7915,23.748,23.6438
-51.0166,0.938005,1.37767,2,3,0,53.4305,0.283344,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8022,23.8077,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8022,23.8227,23.7963,23.8215,23.7795,23.7715,23.8124,23.813,23.7735,23.6734
-52.3759,0.736381,1.37767,2,3,0,53.0932,0.270011,3.26019e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.875,23.851,23.7939,23.8203,23.8747,23.7998,23.7437,23.8167,23.8144,23.7977,23.803,23.7922,23.7913,23.7599,23.7914,23.8273,23.7991,23.7933,23.8039,23.7932,23.8129,23.7857,23.8099,23.767,23.7575,23.7969,23.7957,23.753,23.6496
-52.4797,0.972566,1.37767,1,1,0,52.834,0.269477,3.26012e+07,1.37e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8114,23.8749,23.8509,23.7938,23.8202,23.8746,23.7997,23.7435,23.8165,23.8142,23.7975,23.8028,23.792,23.7911,23.7596,23.7912,23.827,23.7988,23.7929,23.8035,23.7928,23.8125,23.7853,23.8094,23.7665,23.7569,23.7963,23.795,23.7521,23.6486
-52.3783,1,1.37767,2,3,0,52.808,0.269998,3.26018e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.875,23.851,23.7939,23.8203,23.8747,23.7998,23.7437,23.8167,23.8144,23.7977,23.803,23.7922,23.7913,23.7599,23.7914,23.8273,23.7991,23.7933,23.8039,23.7931,23.8129,23.7857,23.8099,23.767,23.7574,23.7969,23.7957,23.7529,23.6496
-51.1713,1,1.37767,1,3,0,52.0532,0.279462,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.808,23.808,23.7676,23.6666
-51.5382,0.689558,1.37767,2,3,0,53.5018,0.293734,3.26297e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8798,23.8149,23.8789,23.8551,23.7985,23.8253,23.8801,23.8057,23.7499,23.8235,23.8217,23.8056,23.8114,23.8014,23.801,23.7704,23.8027,23.8394,23.8121,23.8071,23.8189,23.8092,23.8303,23.8045,23.8304,23.7892,23.7823,23.8243,23.8262,23.7891,23.6915
-51.6586,0.987897,1.37767,2,3,0,51.7973,0.294735,3.26308e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8238,23.822,23.806,23.8118,23.8017,23.8015,23.7708,23.8032,23.8399,23.8126,23.8077,23.8196,23.8099,23.831,23.8053,23.8313,23.7901,23.7833,23.8254,23.8275,23.7906,23.6932
-53.9402,0.487733,1.37767,1,1,0,53.9614,0.306413,3.26443e+07,1.3709e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7745,23.745,23.7774,23.7739,23.8814,23.8168,23.881,23.8573,23.8009,23.8279,23.8829,23.8088,23.7533,23.8271,23.8256,23.8098,23.8159,23.8062,23.8062,23.7759,23.8086,23.8458,23.8189,23.8144,23.8268,23.8177,23.8394,23.8143,23.8411,23.8008,23.7953,23.8385,23.842,23.8077,23.713
-51.3811,1,1.37767,1,3,0,53.1449,0.29224,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.825,23.8797,23.8053,23.7496,23.8231,23.8212,23.8051,23.8109,23.8008,23.8004,23.7697,23.802,23.8386,23.8113,23.8063,23.818,23.8082,23.8292,23.8033,23.8291,23.7878,23.7808,23.8226,23.8243,23.7869,23.6889
-51.1431,1,1.37767,1,1,0,51.322,0.289155,3.26243e+07,1.37049e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8046,23.7487,23.8222,23.8203,23.8041,23.8098,23.7996,23.7992,23.7683,23.8005,23.8371,23.8096,23.8045,23.816,23.8062,23.8269,23.8009,23.8265,23.7849,23.7776,23.8191,23.8204,23.7823,23.6836
-52.2496,0.551978,1.37767,2,3,0,54.6175,0.270688,3.26027e+07,1.37003e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7697,23.8767,23.8116,23.8751,23.8511,23.794,23.8205,23.8748,23.8,23.7438,23.8169,23.8146,23.798,23.8032,23.7924,23.7916,23.7602,23.7918,23.8276,23.7995,23.7937,23.8043,23.7936,23.8134,23.7863,23.8105,23.7676,23.7582,23.7977,23.7966,23.754,23.6508
-51.4754,1,1.37767,1,1,0,52.0692,0.275993,3.26089e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.8761,23.8013,23.7452,23.8184,23.8162,23.7997,23.8051,23.7945,23.7938,23.7625,23.7943,23.8304,23.8024,23.7968,23.8077,23.7972,23.8173,23.7905,23.8151,23.7726,23.7638,23.8039,23.8035,23.7622,23.6604
-51.409,1,1.37767,1,1,0,51.5568,0.276618,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8157,23.7732,23.7645,23.8046,23.8043,23.7632,23.6615
-52.7235,0.876383,1.37767,2,3,0,52.8067,0.301195,3.26383e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7445,23.7769,23.7733,23.8807,23.816,23.8801,23.8564,23.7999,23.8268,23.8818,23.8075,23.7519,23.8256,23.824,23.8081,23.8141,23.8042,23.8041,23.7736,23.8062,23.8432,23.8161,23.8114,23.8236,23.8142,23.8356,23.8103,23.8367,23.796,23.79,23.8327,23.8355,23.8001,23.7042
-52.7235,0.485047,1.37767,1,1,0,54.4999,0.301195,3.26383e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7445,23.7769,23.7733,23.8807,23.816,23.8801,23.8564,23.7999,23.8268,23.8818,23.8075,23.7519,23.8256,23.824,23.8081,23.8141,23.8042,23.8041,23.7736,23.8062,23.8432,23.8161,23.8114,23.8236,23.8142,23.8356,23.8103,23.8367,23.796,23.79,23.8327,23.8355,23.8001,23.7042
-52.0608,1,1.37767,1,1,0,52.7381,0.297544,3.26341e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.8261,23.8809,23.8066,23.751,23.8246,23.8229,23.8069,23.8128,23.8028,23.8026,23.772,23.8045,23.8413,23.8141,23.8093,23.8213,23.8118,23.833,23.8075,23.8337,23.7927,23.7862,23.8286,23.831,23.7948,23.698
-51.1686,1,1.37767,1,3,0,51.7897,0.289575,3.26248e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8373,23.8098,23.8047,23.8163,23.8064,23.8272,23.8012,23.8269,23.7853,23.778,23.8196,23.8209,23.7829,23.6843
-51.475,0.911611,1.37767,1,1,0,51.4886,0.293163,3.2629e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8056,23.7498,23.8233,23.8215,23.8055,23.8112,23.8011,23.8008,23.7701,23.8024,23.8391,23.8118,23.8068,23.8186,23.8089,23.8298,23.804,23.8299,23.7886,23.7817,23.8237,23.8255,23.7883,23.6905
-51.0659,1,1.37767,1,3,0,51.3535,0.287551,3.26225e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.799,23.7985,23.7676,23.7998,23.8363,23.8087,23.8035,23.815,23.8051,23.8258,23.7996,23.8251,23.7834,23.7759,23.8173,23.8184,23.7799,23.6808
-51.0659,0.931371,1.37767,1,1,0,51.2332,0.287551,3.26225e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.799,23.7985,23.7676,23.7998,23.8363,23.8087,23.8035,23.815,23.8051,23.8258,23.7996,23.8251,23.7834,23.7759,23.8173,23.8184,23.7799,23.6808
-51.1689,0.95785,1.37767,2,3,0,51.3256,0.279499,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8182,23.7759,23.7675,23.808,23.8081,23.7676,23.6666
-51.7856,0.841269,1.37767,1,1,0,51.7858,0.273546,3.2606e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7946,23.8211,23.8755,23.8007,23.7446,23.8177,23.8155,23.7989,23.8042,23.7936,23.7928,23.7614,23.7931,23.8291,23.801,23.7953,23.8061,23.7956,23.8155,23.7886,23.813,23.7703,23.7612,23.8011,23.8003,23.7585,23.656
-51.2081,1,1.37767,2,3,0,51.6321,0.290165,3.26255e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8101,23.8051,23.8167,23.8068,23.8277,23.8017,23.8274,23.7859,23.7786,23.8203,23.8217,23.7838,23.6853
-51.0141,1,1.37767,1,3,0,51.1599,0.285516,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7988,23.8352,23.8076,23.8024,23.8137,23.8037,23.8243,23.798,23.8234,23.7816,23.7738,23.8149,23.8158,23.7768,23.6772
-51.0141,0.528938,1.37767,1,3,0,53.2808,0.285516,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7988,23.8352,23.8076,23.8024,23.8137,23.8037,23.8243,23.798,23.8234,23.7816,23.7738,23.8149,23.8158,23.7768,23.6772
-51.1771,0.857977,1.37767,2,3,0,51.8199,0.279375,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7461,23.8194,23.8173,23.8009,23.8063,23.7958,23.7952,23.764,23.7959,23.8321,23.8042,23.7988,23.8099,23.7995,23.8198,23.7932,23.8181,23.7758,23.7674,23.8079,23.8079,23.7674,23.6664
-51.5005,0.913089,1.37767,1,1,0,51.5106,0.275769,3.26087e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8183,23.8162,23.7997,23.805,23.7944,23.7937,23.7624,23.7942,23.8302,23.8023,23.7967,23.8076,23.7971,23.8171,23.7903,23.8149,23.7724,23.7636,23.8037,23.8032,23.7619,23.66
-53.7407,0.652442,1.37767,1,3,0,53.7429,0.264118,3.25949e+07,1.36987e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8758,23.8107,23.8741,23.8499,23.7927,23.8191,23.8733,23.7984,23.7421,23.815,23.8125,23.7957,23.8008,23.7899,23.7889,23.7572,23.7886,23.8242,23.7958,23.7898,23.8001,23.7891,23.8085,23.781,23.8047,23.7613,23.7511,23.7899,23.7879,23.7437,23.6388
-51.5833,0.810331,1.37767,1,3,0,54.9699,0.294121,3.26301e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8253,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8029,23.8396,23.8123,23.8074,23.8192,23.8095,23.8305,23.8048,23.8307,23.7895,23.7827,23.8247,23.8267,23.7897,23.6922
-51.3235,1,1.37767,1,1,0,51.5604,0.291615,3.26272e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8219,23.8235,23.786,23.6878
-51.3235,0.547721,1.37767,1,3,0,53.1347,0.291615,3.26272e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8002,23.7694,23.8017,23.8383,23.8109,23.8059,23.8176,23.8078,23.8287,23.8028,23.8286,23.7872,23.7801,23.8219,23.8235,23.786,23.6878
-51.6456,0.906396,1.37767,1,1,0,51.6955,0.294631,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693
-51.0535,1,1.37767,1,3,0,51.4777,0.287208,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7988,23.7984,23.7675,23.7996,23.8361,23.8085,23.8033,23.8148,23.8049,23.8255,23.7994,23.8248,23.7831,23.7756,23.8169,23.8179,23.7793,23.6802
-51.6449,0.778446,1.37767,2,3,0,52.4499,0.294626,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693
-51.2395,1,1.37767,1,1,0,51.5442,0.290593,3.2626e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8002,23.7998,23.769,23.8012,23.8378,23.8104,23.8053,23.817,23.8071,23.828,23.802,23.8277,23.7863,23.7791,23.8207,23.8222,23.7844,23.6861
