# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-22 21:01:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg_e5obpy/97x3tqkm.json
# random
#   seed = 9768
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230722220118.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.037,0.989679,0.99997,1,3,0,51.1556,0.286668,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7982,23.7673,23.7994,23.8358,23.8082,23.803,23.8145,23.8045,23.8251,23.799,23.8244,23.7826,23.775,23.8163,23.8172,23.7785,23.6793
-53.584,0.565503,0.99997,1,3,0,53.9856,0.305017,3.26427e+07,1.37087e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7744,23.7449,23.7773,23.7738,23.8812,23.8166,23.8807,23.8571,23.8007,23.8276,23.8826,23.8085,23.7529,23.8267,23.8251,23.8094,23.8154,23.8057,23.8056,23.7753,23.808,23.8451,23.8182,23.8136,23.826,23.8168,23.8384,23.8132,23.84,23.7995,23.7938,23.837,23.8403,23.8057,23.7106
-51.097,1,0.99997,2,3,0,53.2333,0.280779,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7957,23.7647,23.7966,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8193,23.7771,23.7688,23.8095,23.8097,23.7696,23.6689
-51.1233,0.910244,0.99997,2,3,0,51.8151,0.288801,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.82,23.7817,23.683
-51.1787,0.952071,0.99997,1,3,0,51.5092,0.27935,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7461,23.8194,23.8173,23.8009,23.8063,23.7958,23.7951,23.764,23.7959,23.8321,23.8042,23.7988,23.8098,23.7995,23.8198,23.7932,23.818,23.7758,23.7673,23.8078,23.8079,23.7674,23.6664
-51.3244,0.967154,0.99997,1,1,0,51.3377,0.277495,3.26107e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8057,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7977,23.8087,23.7983,23.8184,23.7917,23.8164,23.774,23.7654,23.8057,23.8055,23.7646,23.6631
-51.0125,0.989984,0.99997,1,3,0,51.3952,0.285381,3.26199e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8537,23.7969,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8029,23.8085,23.7981,23.7976,23.7667,23.7987,23.8352,23.8075,23.8023,23.8137,23.8036,23.8242,23.7979,23.8232,23.7814,23.7737,23.8148,23.8156,23.7766,23.677
-51.2361,0.939936,0.99997,1,3,0,51.3476,0.278548,3.26119e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7665,23.8069,23.8068,23.7662,23.6649
-51.2778,0.918731,0.99997,2,3,0,52.0322,0.291079,3.26266e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8146,23.8785,23.8546,23.798,23.8247,23.8795,23.805,23.7492,23.8227,23.8209,23.8048,23.8105,23.8003,23.8,23.7692,23.8014,23.8381,23.8106,23.8056,23.8173,23.8075,23.8283,23.8024,23.8281,23.7867,23.7796,23.8213,23.8228,23.7851,23.6869
-51.6458,0.912999,0.99997,1,1,0,51.6587,0.294633,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8254,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8098,23.8309,23.8052,23.8312,23.79,23.7832,23.8253,23.8273,23.7904,23.693
-51.2887,1,0.99997,1,1,0,51.5728,0.29121,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8105,23.8004,23.8,23.7693,23.8015,23.8381,23.8107,23.8057,23.8173,23.8075,23.8284,23.8025,23.8283,23.7868,23.7797,23.8214,23.823,23.7853,23.6871
-51.0603,1,0.99997,2,3,0,51.2347,0.281648,3.26156e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8228,23.8773,23.8027,23.7468,23.82,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8332,23.8055,23.8001,23.8113,23.8011,23.8215,23.795,23.82,23.7779,23.7698,23.8105,23.8108,23.7709,23.6704
-51.0092,0.999687,0.99997,1,3,0,51.0558,0.284052,3.26184e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.7981,23.8345,23.8068,23.8015,23.8128,23.8027,23.8232,23.7969,23.8221,23.7802,23.7723,23.8133,23.8139,23.7746,23.6747
-51.0092,0.841454,0.99997,1,3,0,51.7528,0.284052,3.26184e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.7981,23.8345,23.8068,23.8015,23.8128,23.8027,23.8232,23.7969,23.8221,23.7802,23.7723,23.8133,23.8139,23.7746,23.6747
-51.3944,0.913248,0.99997,1,3,0,51.4884,0.276762,3.26098e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7455,23.8186,23.8165,23.8,23.8054,23.7948,23.7941,23.7629,23.7947,23.8307,23.8028,23.7972,23.8082,23.7978,23.8179,23.7911,23.8158,23.7734,23.7646,23.8048,23.8045,23.7634,23.6618
-52.4654,0.673043,0.99997,1,3,0,54.0587,0.299873,3.26368e+07,1.37075e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7732,23.8806,23.8158,23.8799,23.8562,23.7997,23.8265,23.8815,23.8072,23.7516,23.8253,23.8236,23.8077,23.8136,23.8037,23.8035,23.7731,23.8056,23.8425,23.8154,23.8107,23.8228,23.8133,23.8347,23.8093,23.8356,23.7948,23.7886,23.8312,23.8339,23.7982,23.702
-52.2387,1,0.99997,2,3,0,52.6635,0.298614,3.26353e+07,1.37072e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.856,23.7994,23.8263,23.8812,23.8069,23.7512,23.8249,23.8232,23.8073,23.8132,23.8032,23.803,23.7725,23.805,23.8419,23.8147,23.81,23.822,23.8125,23.8338,23.8083,23.8346,23.7936,23.7873,23.8298,23.8323,23.7963,23.6998
-51.384,0.874375,0.99997,2,3,0,53.4497,0.29227,3.2628e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8549,23.7982,23.825,23.8797,23.8053,23.7496,23.8231,23.8212,23.8052,23.8109,23.8008,23.8004,23.7697,23.802,23.8387,23.8113,23.8063,23.818,23.8083,23.8292,23.8033,23.8292,23.7878,23.7808,23.8226,23.8244,23.7869,23.689
-51.0418,1,0.99997,2,3,0,51.3122,0.282209,3.26162e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8229,23.8775,23.8029,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7653,23.7972,23.8335,23.8058,23.8004,23.8117,23.8015,23.8219,23.7954,23.8205,23.7785,23.7703,23.8111,23.8115,23.7718,23.6714
-51.0246,0.977703,0.99997,2,3,0,51.2035,0.286146,3.26208e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.8079,23.8027,23.8141,23.8041,23.8247,23.7985,23.8239,23.7821,23.7745,23.8157,23.8166,23.7777,23.6783
-51.0556,0.985526,0.99997,1,3,0,51.1191,0.281779,3.26157e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7967,23.7961,23.7651,23.797,23.8333,23.8056,23.8002,23.8114,23.8012,23.8216,23.7951,23.8201,23.7781,23.7699,23.8106,23.811,23.7711,23.6707
-51.0438,1,0.99997,1,1,0,51.0587,0.282139,3.26162e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8229,23.8774,23.8028,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7653,23.7972,23.8335,23.8058,23.8004,23.8116,23.8014,23.8218,23.7954,23.8204,23.7784,23.7703,23.811,23.8115,23.7717,23.6713
-51.1627,0.987216,0.99997,2,7,0,51.1628,0.28948,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8098,23.8047,23.8162,23.8064,23.8272,23.8012,23.8268,23.7852,23.7779,23.8195,23.8208,23.7828,23.6842
-51.0165,0.999509,0.99997,1,3,0,51.1405,0.28569,3.26203e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7668,23.7989,23.8353,23.8077,23.8025,23.8139,23.8038,23.8244,23.7982,23.8235,23.7817,23.774,23.8151,23.816,23.777,23.6775
-51.029,0.974623,0.99997,2,3,0,51.1839,0.282694,3.26168e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.747,23.8203,23.8183,23.802,23.8075,23.7971,23.7965,23.7655,23.7975,23.8338,23.8061,23.8007,23.812,23.8018,23.8222,23.7958,23.8209,23.7789,23.7709,23.8117,23.8122,23.7725,23.6723
-51.0981,0.97375,0.99997,1,3,0,51.1941,0.288302,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8044,23.7485,23.822,23.82,23.8038,23.8095,23.7993,23.7988,23.768,23.8001,23.8366,23.8091,23.804,23.8155,23.8056,23.8263,23.8002,23.8258,23.7841,23.7767,23.8181,23.8193,23.781,23.6821
-52.314,0.783646,0.99997,1,3,0,52.3926,0.299044,3.26358e+07,1.37073e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8264,23.8813,23.807,23.7513,23.825,23.8233,23.8074,23.8133,23.8034,23.8032,23.7727,23.8052,23.8421,23.8149,23.8102,23.8223,23.8128,23.8341,23.8086,23.8349,23.794,23.7878,23.8303,23.8329,23.797,23.7006
-51.0493,0.944071,0.99997,1,3,0,52.6613,0.281965,3.26159e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.8181,23.8017,23.8073,23.7968,23.7962,23.7652,23.7971,23.8334,23.8057,23.8003,23.8115,23.8013,23.8217,23.7952,23.8203,23.7782,23.7701,23.8108,23.8112,23.7714,23.671
-51.8862,0.788586,0.99997,1,3,0,52.3705,0.296404,3.26328e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8064,23.7507,23.8243,23.8225,23.8065,23.8124,23.8024,23.8021,23.7715,23.8039,23.8408,23.8135,23.8087,23.8206,23.811,23.8322,23.8066,23.8327,23.7916,23.7851,23.8273,23.8296,23.7931,23.6961
-51.1106,0.928575,0.99997,1,3,0,52.3827,0.280505,3.26142e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.7819,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7963,23.7956,23.7645,23.7964,23.8327,23.8049,23.7994,23.8106,23.8003,23.8206,23.7941,23.819,23.7769,23.7686,23.8092,23.8094,23.7692,23.6684
-51.2492,0.968535,0.99997,1,1,0,51.2527,0.27838,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8005,23.806,23.7954,23.7948,23.7636,23.7954,23.8316,23.8037,23.7982,23.8092,23.7989,23.8191,23.7924,23.8172,23.7749,23.7663,23.8067,23.8066,23.7659,23.6646
-51.0786,0.834094,0.99997,2,3,0,52.5871,0.287868,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8043,23.7484,23.8218,23.8199,23.8037,23.8094,23.7991,23.7986,23.7678,23.7999,23.8364,23.8089,23.8037,23.8152,23.8053,23.826,23.7999,23.8254,23.7837,23.7762,23.8176,23.8188,23.7803,23.6813
-51.0617,1,0.99997,1,1,0,51.0836,0.287439,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8786,23.8041,23.7483,23.8217,23.8198,23.8036,23.8092,23.7989,23.7985,23.7676,23.7997,23.8362,23.8087,23.8035,23.815,23.805,23.8257,23.7996,23.825,23.7833,23.7758,23.8171,23.8182,23.7797,23.6806
-51.098,0.963285,0.99997,2,3,0,51.3334,0.280759,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7957,23.7646,23.7966,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8193,23.7771,23.7688,23.8095,23.8097,23.7696,23.6689
-51.0162,0.999631,0.99997,1,3,0,51.0838,0.283373,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7965,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8341,23.8064,23.8011,23.8124,23.8023,23.8227,23.7964,23.8215,23.7796,23.7716,23.8125,23.813,23.7735,23.6735
-51.025,0.884219,0.99997,2,3,0,51.8445,0.286168,3.26209e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8088,23.7984,23.7979,23.767,23.7991,23.8356,23.808,23.8027,23.8142,23.8042,23.8248,23.7986,23.8239,23.7822,23.7745,23.8157,23.8166,23.7778,23.6784
-51.1084,0.980109,0.99997,2,3,0,51.1832,0.288514,3.26236e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7994,23.7989,23.7681,23.8002,23.8368,23.8092,23.8041,23.8156,23.8057,23.8265,23.8004,23.8259,23.7843,23.7769,23.8184,23.8196,23.7813,23.6825
-51.0841,0.932961,0.99997,2,3,0,51.6223,0.28106,3.26149e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7959,23.7648,23.7967,23.8329,23.8052,23.7998,23.8109,23.8007,23.821,23.7945,23.8195,23.7774,23.7691,23.8098,23.8101,23.77,23.6694
-51.0561,1,0.99997,1,1,0,51.0832,0.281765,3.26157e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7967,23.7961,23.7651,23.797,23.8333,23.8056,23.8002,23.8114,23.8012,23.8215,23.7951,23.8201,23.7781,23.7699,23.8106,23.811,23.7711,23.6706
-51.0776,0.998335,0.99997,2,3,0,51.0843,0.281211,3.26151e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.796,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7968,23.833,23.8053,23.7998,23.811,23.8008,23.8211,23.7946,23.8196,23.7775,23.7693,23.81,23.8103,23.7702,23.6697
-51.0293,0.924523,0.99997,2,3,0,51.6181,0.28636,3.26211e+07,1.37042e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8357,23.8081,23.8029,23.8143,23.8043,23.8249,23.7987,23.8241,23.7823,23.7747,23.8159,23.8169,23.7781,23.6787
-51.0392,0.997623,0.99997,1,1,0,51.0423,0.286747,3.26215e+07,1.37043e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.809,23.7987,23.7982,23.7673,23.7994,23.8359,23.8083,23.8031,23.8145,23.8045,23.8252,23.799,23.8244,23.7827,23.7751,23.8163,23.8173,23.7786,23.6794
-51.1006,0.985338,0.99997,1,1,0,51.1009,0.288355,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8789,23.8044,23.7485,23.822,23.82,23.8039,23.8095,23.7993,23.7988,23.768,23.8002,23.8367,23.8091,23.804,23.8155,23.8056,23.8264,23.8003,23.8258,23.7842,23.7767,23.8182,23.8194,23.7811,23.6822
-51.289,0.941664,0.99997,2,3,0,51.5939,0.291214,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8106,23.8004,23.8,23.7693,23.8015,23.8381,23.8107,23.8057,23.8173,23.8075,23.8284,23.8025,23.8283,23.7868,23.7797,23.8214,23.823,23.7854,23.6872
-52.2777,0.765205,0.99997,2,3,0,53.5077,0.298838,3.26356e+07,1.37072e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8157,23.8797,23.856,23.7995,23.8263,23.8812,23.8069,23.7513,23.825,23.8233,23.8073,23.8133,23.8033,23.8031,23.7726,23.8051,23.842,23.8148,23.8101,23.8221,23.8127,23.8339,23.8085,23.8347,23.7939,23.7875,23.8301,23.8326,23.7967,23.7002
-51.3674,1,0.99997,1,1,0,52.0512,0.292096,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8212,23.8051,23.8109,23.8007,23.8004,23.7696,23.8019,23.8386,23.8112,23.8062,23.8179,23.8081,23.8291,23.8032,23.829,23.7877,23.7806,23.8224,23.8241,23.7867,23.6887
-51.8817,0.664625,0.99997,2,3,0,54.1937,0.272894,3.26053e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7612,23.7928,23.8288,23.8007,23.795,23.8057,23.7951,23.815,23.788,23.8124,23.7697,23.7605,23.8003,23.7995,23.7574,23.6548
-51.6019,1,0.99997,2,3,0,51.894,0.274918,3.26077e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8214,23.8758,23.8011,23.745,23.8181,23.8159,23.7994,23.8047,23.7941,23.7933,23.7621,23.7938,23.8298,23.8018,23.7962,23.807,23.7965,23.8165,23.7897,23.8142,23.7716,23.7627,23.8027,23.8021,23.7606,23.6584
-51.8722,0.804793,0.99997,1,3,0,53.5137,0.296308,3.26326e+07,1.37066e+06,57571.6,23.816,23.7567,23.7823,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8063,23.7506,23.8242,23.8225,23.8065,23.8124,23.8023,23.8021,23.7715,23.8039,23.8407,23.8135,23.8086,23.8205,23.811,23.8321,23.8065,23.8326,23.7915,23.785,23.8272,23.8294,23.7929,23.6959
-51.8453,1,0.99997,1,1,0,52.0658,0.296121,3.26324e+07,1.37066e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.783,23.7737,23.7441,23.7763,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8258,23.8806,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8023,23.802,23.7714,23.8038,23.8406,23.8134,23.8085,23.8204,23.8108,23.832,23.8064,23.8324,23.7914,23.7848,23.827,23.8292,23.7927,23.6956
-51.7549,1,0.99997,1,1,0,51.9856,0.295471,3.26317e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.8121,23.802,23.8018,23.7711,23.8035,23.8403,23.813,23.8081,23.82,23.8104,23.8315,23.8058,23.8319,23.7908,23.7841,23.8263,23.8284,23.7917,23.6945
-52.0113,0.937372,0.99997,1,1,0,52.1414,0.297231,3.26337e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8154,23.8795,23.8557,23.7992,23.826,23.8809,23.8066,23.7509,23.8245,23.8228,23.8068,23.8127,23.8027,23.8025,23.7719,23.8043,23.8412,23.814,23.8092,23.8211,23.8116,23.8328,23.8072,23.8334,23.7924,23.7859,23.8283,23.8306,23.7943,23.6975
