# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 10:00:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpgmdm9_d1/hjzuwgbp.json
# random
#   seed = 58054
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/bao-20230719110027.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
# Adaptation terminated
# Step size = 0.0713845
# Diagonal elements of inverse mass matrix:
# 0.0165966, 0.000102892, 0.0939147
4.02371,0.995064,0.0713845,3,15,0,-3.91489,64.4446,0.284877,0.155749,64.4446,0.284877,0.155749,1269.99,1668.9,2058.38,2142.35,2482.44,3914.23,150,299790,nan,nan,nan,nan,nan,nan
3.84631,0.973627,0.0713845,5,55,0,-3.5315,67.6504,0.287878,0.0307789,67.6504,0.287878,0.0307789,1270.86,1673.34,2066.31,2150.98,2493.48,3922.65,150,299790,nan,nan,nan,nan,nan,nan
3.9402,0.996188,0.0713845,5,51,0,-2.85383,73.309,0.286895,-0.122479,73.309,0.286895,-0.122479,1258.06,1661.89,2056.64,2141.65,2485.22,3903.78,150,299790,nan,nan,nan,nan,nan,nan
1.22198,0.992206,0.0713845,4,15,0,-0.355277,69.0743,0.228776,-0.153769,69.0743,0.228776,-0.153769,1247.76,1660.07,2069.11,2157.98,2519.93,4056.65,150,299790,nan,nan,nan,nan,nan,nan
2.35007,0.948837,0.0713845,5,31,0,0.720204,71.559,0.24788,-0.164808,71.559,0.24788,-0.164808,1248.31,1657.59,2061.63,2149.15,2504.55,3995.91,150,299790,nan,nan,nan,nan,nan,nan
2.26264,0.911269,0.0713845,3,7,0,-1.65501,71.1544,0.258458,-0.164067,71.1544,0.258458,-0.164067,1261.94,1673.7,2079.09,2166.76,2522.22,4005.51,150,299790,nan,nan,nan,nan,nan,nan
3.86009,0.941794,0.0713845,5,31,0,-1.50411,63.083,0.330941,0.301801,63.083,0.330941,0.301801,1273.32,1661.52,2037.31,2117.98,2443.76,3807.59,150,299790,nan,nan,nan,nan,nan,nan
3.84536,0.99231,0.0713845,5,55,0,-2.70987,79.7643,0.348173,-0.193677,79.7643,0.348173,-0.193677,1270.64,1670.94,2057.12,2139.6,2470.39,3794.9,150,299790,nan,nan,nan,nan,nan,nan
1.96273,0.976308,0.0713845,5,31,0,-1.26621,77.0553,0.428058,-0.0280544,77.0553,0.428058,-0.0280544,1281.16,1666.78,2033.95,2111.89,2423.2,3663.14,150,299790,nan,nan,nan,nan,nan,nan
1.59313,0.910452,0.0713845,5,39,0,-0.578533,68.7052,0.231479,-0.110213,68.7052,0.231479,-0.110213,1244.76,1654.03,2059.52,2147.58,2506.11,4029.62,150,299790,nan,nan,nan,nan,nan,nan
1.84588,0.947404,0.0713845,5,63,0,1.09326,78.306,0.264602,-0.29736,78.306,0.264602,-0.29736,1241.69,1651.01,2053.95,2140.99,2493.3,3943.74,150,299790,nan,nan,nan,nan,nan,nan
2.17304,0.917579,0.0713845,2,7,0,-0.932568,76.3359,0.27314,-0.279827,76.3359,0.27314,-0.279827,1261.44,1675.01,2081.15,2168.76,2523,3976.71,150,299790,nan,nan,nan,nan,nan,nan
1.76405,0.978297,0.0713845,2,3,0,-1.56321,77.0678,0.265799,-0.245835,77.0678,0.265799,-0.245835,1239.69,1646.01,2045.66,2131.98,2481.43,3925.19,150,299790,nan,nan,nan,nan,nan,nan
1.57066,0.491244,0.0713845,2,3,0,5.10974,75.2403,0.275226,-0.260968,75.2403,0.275226,-0.260968,1267.51,1681.9,2088.56,2176.26,2530.8,3986.47,150,299790,nan,nan,nan,nan,nan,nan
2.49139,0.969819,0.0713845,5,31,0,-0.435298,74.4612,0.360133,0.0100061,74.4612,0.360133,0.0100061,1259.6,1647.32,2020.69,2100.47,2420.99,3724.43,150,299790,nan,nan,nan,nan,nan,nan
1.30501,0.997977,0.0713845,5,35,0,-0.956011,83.4538,0.302079,-0.305466,83.4538,0.302079,-0.305466,1240.47,1643.34,2036.2,2120.56,2460.21,3830.53,150,299790,nan,nan,nan,nan,nan,nan
