# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-10656.3,0.365632,0.00276195,1,2,1,10657.2,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10658.1,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10659.6,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10656.9,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10657.1,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10656.9,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10656.6,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10660.3,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10659.6,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.3,0,0.00276195,0,1,1,10659.3,70.3658,0.0793961,0.700611,1.62282,0.703658,0.0793961,0.621215,4.15e-05,8.38156e-05,0.299305,0.703658,0.0793961,0.621215,8.38156e-05,0.299305,1.62282,0.700611,0.0389416,0.528149,1085.8,0,0,1.222,1.222,0.0129996,295.319,1.02284,0.0393117,-6.25113,-0.717855,0.0170317
-10656.7,0.5,0.00276195,1,2,1,10658,70.3664,0.0793998,0.700621,1.62283,0.703664,0.0793998,0.621221,4.15e-05,8.38141e-05,0.299295,0.703664,0.0793998,0.621221,8.38141e-05,0.299295,1.62283,0.700621,0.0389395,0.528145,1085.8,0,0,1.22198,1.22198,0.0129989,295.329,1.02284,0.0393143,-6.24071,-0.717864,0.0170343
-10656.7,0,0.00276195,0,1,1,10657.8,70.3664,0.0793998,0.700621,1.62283,0.703664,0.0793998,0.621221,4.15e-05,8.38141e-05,0.299295,0.703664,0.0793998,0.621221,8.38141e-05,0.299295,1.62283,0.700621,0.0389395,0.528145,1085.8,0,0,1.22198,1.22198,0.0129989,295.329,1.02284,0.0393143,-6.24071,-0.717864,0.0170343
-10656.7,0,0.00276195,0,1,1,10658.1,70.3664,0.0793998,0.700621,1.62283,0.703664,0.0793998,0.621221,4.15e-05,8.38141e-05,0.299295,0.703664,0.0793998,0.621221,8.38141e-05,0.299295,1.62283,0.700621,0.0389395,0.528145,1085.8,0,0,1.22198,1.22198,0.0129989,295.329,1.02284,0.0393143,-6.24071,-0.717864,0.0170343
-10656.6,0.491199,0.00276195,1,2,1,10658.3,70.3673,0.0793978,0.700633,1.62282,0.703673,0.0793978,0.621236,4.15e-05,8.38121e-05,0.299283,0.703673,0.0793978,0.621236,8.38121e-05,0.299283,1.62282,0.700633,0.0389395,0.528145,1085.8,0,0,1.22198,1.22198,0.012999,295.327,1.02284,0.0393142,-6.24298,-0.717856,0.0170342
-10656.9,0.5,0.00276195,1,2,1,10658,70.3679,0.0794038,0.700633,1.62285,0.703679,0.0794038,0.621229,4.15e-05,8.38107e-05,0.299284,0.703679,0.0794038,0.621229,8.38107e-05,0.299284,1.62285,0.700633,0.0389365,0.52814,1085.8,0,0,1.22194,1.22194,0.0129973,295.354,1.02281,0.0393179,-6.21569,-0.717894,0.0170379
-10656.9,0,0.00276195,0,1,1,10659.4,70.3679,0.0794038,0.700633,1.62285,0.703679,0.0794038,0.621229,4.15e-05,8.38107e-05,0.299284,0.703679,0.0794038,0.621229,8.38107e-05,0.299284,1.62285,0.700633,0.0389365,0.52814,1085.8,0,0,1.22194,1.22194,0.0129973,295.354,1.02281,0.0393179,-6.21569,-0.717894,0.0170379
-10656.9,0,0.00276195,0,1,1,10662.7,70.3679,0.0794038,0.700633,1.62285,0.703679,0.0794038,0.621229,4.15e-05,8.38107e-05,0.299284,0.703679,0.0794038,0.621229,8.38107e-05,0.299284,1.62285,0.700633,0.0389365,0.52814,1085.8,0,0,1.22194,1.22194,0.0129973,295.354,1.02281,0.0393179,-6.21569,-0.717894,0.0170379
-10656.9,0,0.00276195,0,1,1,10658.6,70.3679,0.0794038,0.700633,1.62285,0.703679,0.0794038,0.621229,4.15e-05,8.38107e-05,0.299284,0.703679,0.0794038,0.621229,8.38107e-05,0.299284,1.62285,0.700633,0.0389365,0.52814,1085.8,0,0,1.22194,1.22194,0.0129973,295.354,1.02281,0.0393179,-6.21569,-0.717894,0.0170379
-10659.3,0.364789,0.00276195,1,2,1,10660.1,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10660.9,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10660.5,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10660.5,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10661.9,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10661.3,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10660,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10659.9,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10659.3,0,0.00276195,0,1,1,10660.5,70.3675,0.0794157,0.700647,1.62279,0.703675,0.0794157,0.621231,4.15e-05,8.38115e-05,0.29927,0.703675,0.0794157,0.621231,8.38115e-05,0.29927,1.62279,0.700647,0.038932,0.528133,1085.8,0,0,1.22201,1.22201,0.013,295.312,1.02288,0.0393234,-6.25796,-0.717819,0.0170434
-10654.4,0.5,0.00276195,1,2,1,10661.1,70.3662,0.0793866,0.700657,1.62284,0.703662,0.0793866,0.621271,4.15e-05,8.38145e-05,0.299259,0.703662,0.0793866,0.621271,8.38145e-05,0.299259,1.62284,0.700657,0.038945,0.528155,1085.81,0,0,1.22194,1.22194,0.0129982,295.337,1.02283,0.0393076,-6.23309,-0.71787,0.0170276
-10651,0.5,0.00276195,1,2,1,10655.8,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.4,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10651.3,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.9,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.5,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.4,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.5,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.5,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10652.1,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10651.3,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10651,0,0.00276195,0,1,1,10651.9,70.3672,0.0793608,0.700657,1.62286,0.703672,0.0793608,0.621296,4.15e-05,8.38123e-05,0.299259,0.703672,0.0793608,0.621296,8.38123e-05,0.299259,1.62286,0.700657,0.0389546,0.528171,1085.82,0,0,1.22191,1.22191,0.0129973,295.349,1.0228,0.0392958,-6.2207,-0.717901,0.0170158
-10647.8,0.44576,0.00276195,1,2,1,10655.1,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10648.6,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10650.9,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10649.3,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10650.3,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10650.2,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10650,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10650.2,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10648,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10648.2,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10648,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10649.5,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10647.8,0,0.00276195,0,1,1,10649.3,70.3686,0.079328,0.700633,1.62286,0.703686,0.079328,0.621305,4.15e-05,8.38089e-05,0.299283,0.703686,0.079328,0.621305,8.38089e-05,0.299283,1.62286,0.700633,0.0389665,0.528191,1085.83,0,0,1.22193,1.22193,0.0129982,295.333,1.0228,0.0392812,-6.23652,-0.717901,0.0170012
-10645.3,0.442473,0.00276195,1,2,1,10649.8,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10648.1,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10646.4,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10646.6,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10646.1,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10646.3,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10645.3,0,0.00276195,0,1,1,10646.4,70.3672,0.0793086,0.700625,1.62285,0.703672,0.0793086,0.621316,4.15e-05,8.38121e-05,0.299291,0.703672,0.0793086,0.621316,8.38121e-05,0.299291,1.62285,0.700625,0.0389757,0.528207,1085.84,0,0,1.22194,1.22194,0.012999,295.318,1.02281,0.03927,-6.25182,-0.717893,0.01699
-10646.9,0.137735,0.00276195,1,2,1,10650.2,70.3667,0.0792882,0.700614,1.62271,0.703667,0.0792882,0.621325,4.15e-05,8.38135e-05,0.299303,0.703667,0.0792882,0.621325,8.38135e-05,0.299303,1.62271,0.700614,0.0389845,0.528221,1085.84,0,0,1.22215,1.22215,0.0130064,295.2,1.02297,0.0392593,-6.37008,-0.71773,0.0169793
-10646.9,0,0.00276195,0,1,1,10648.5,70.3667,0.0792882,0.700614,1.62271,0.703667,0.0792882,0.621325,4.15e-05,8.38135e-05,0.299303,0.703667,0.0792882,0.621325,8.38135e-05,0.299303,1.62271,0.700614,0.0389845,0.528221,1085.84,0,0,1.22215,1.22215,0.0130064,295.2,1.02297,0.0392593,-6.37008,-0.71773,0.0169793
-10646.9,0,0.00276195,0,1,1,10648.5,70.3667,0.0792882,0.700614,1.62271,0.703667,0.0792882,0.621325,4.15e-05,8.38135e-05,0.299303,0.703667,0.0792882,0.621325,8.38135e-05,0.299303,1.62271,0.700614,0.0389845,0.528221,1085.84,0,0,1.22215,1.22215,0.0130064,295.2,1.02297,0.0392593,-6.37008,-0.71773,0.0169793
-10646.9,0,0.00276195,0,1,1,10647.8,70.3667,0.0792882,0.700614,1.62271,0.703667,0.0792882,0.621325,4.15e-05,8.38135e-05,0.299303,0.703667,0.0792882,0.621325,8.38135e-05,0.299303,1.62271,0.700614,0.0389845,0.528221,1085.84,0,0,1.22215,1.22215,0.0130064,295.2,1.02297,0.0392593,-6.37008,-0.71773,0.0169793
-10646.9,0,0.00276195,0,1,1,10648.1,70.3667,0.0792882,0.700614,1.62271,0.703667,0.0792882,0.621325,4.15e-05,8.38135e-05,0.299303,0.703667,0.0792882,0.621325,8.38135e-05,0.299303,1.62271,0.700614,0.0389845,0.528221,1085.84,0,0,1.22215,1.22215,0.0130064,295.2,1.02297,0.0392593,-6.37008,-0.71773,0.0169793
-10643.2,0.5,0.00276195,1,2,1,10648.2,70.3677,0.0792763,0.700595,1.6228,0.703677,0.0792763,0.621319,4.15e-05,8.38112e-05,0.299321,0.703677,0.0792763,0.621319,8.38112e-05,0.299321,1.6228,0.700595,0.0389884,0.528228,1085.85,0,0,1.22203,1.22203,0.0130024,295.264,1.02286,0.0392545,-6.30584,-0.717839,0.0169745
-10643.2,0,0.00276195,0,1,1,10644.8,70.3677,0.0792763,0.700595,1.6228,0.703677,0.0792763,0.621319,4.15e-05,8.38112e-05,0.299321,0.703677,0.0792763,0.621319,8.38112e-05,0.299321,1.6228,0.700595,0.0389884,0.528228,1085.85,0,0,1.22203,1.22203,0.0130024,295.264,1.02286,0.0392545,-6.30584,-0.717839,0.0169745
-10643.2,0,0.00276195,0,1,1,10644.5,70.3677,0.0792763,0.700595,1.6228,0.703677,0.0792763,0.621319,4.15e-05,8.38112e-05,0.299321,0.703677,0.0792763,0.621319,8.38112e-05,0.299321,1.6228,0.700595,0.0389884,0.528228,1085.85,0,0,1.22203,1.22203,0.0130024,295.264,1.02286,0.0392545,-6.30584,-0.717839,0.0169745
-10643.2,0,0.00276195,0,1,1,10644.5,70.3677,0.0792763,0.700595,1.6228,0.703677,0.0792763,0.621319,4.15e-05,8.38112e-05,0.299321,0.703677,0.0792763,0.621319,8.38112e-05,0.299321,1.6228,0.700595,0.0389884,0.528228,1085.85,0,0,1.22203,1.22203,0.0130024,295.264,1.02286,0.0392545,-6.30584,-0.717839,0.0169745
-10643.2,0,0.00276195,0,1,1,10644.1,70.3677,0.0792763,0.700595,1.6228,0.703677,0.0792763,0.621319,4.15e-05,8.38112e-05,0.299321,0.703677,0.0792763,0.621319,8.38112e-05,0.299321,1.6228,0.700595,0.0389884,0.528228,1085.85,0,0,1.22203,1.22203,0.0130024,295.264,1.02286,0.0392545,-6.30584,-0.717839,0.0169745
