# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0117321
# Diagonal elements of inverse mass matrix:
# 6.59663e-05, 3.7561e-05, 0.454223, 0.000535137
-345.023,0.998252,0.0117321,6,107,0,348.347,74.6825,0.0423654,21.3197,1.40081,0.746825,0.0423654,21.2773,4.15e-05,7.44065e-05,-20.3197,0.746825,0.0423654,21.2773,7.44065e-05,-20.3197,1.40081,21.3197,0.0584348,0.546875,1310.44,0,0,0.360174,0.360174,0.00376113,300.846,1.66304,0.0236292,-0.724156,-0.077659,0.00134917
-348.26,0.94297,0.0117321,7,143,0,349.338,74.4211,0.0419111,21.935,1.39802,0.744211,0.0419111,21.893,4.15e-05,7.493e-05,-20.935,0.744211,0.0419111,21.893,7.493e-05,-20.935,1.39802,21.935,0.0592371,0.547281,1317.24,0,0,0.356024,0.356024,0.00371785,300.841,1.66743,0.0232124,-0.728817,-0.073268,0.000932439
-345.781,0.995817,0.0117321,3,7,0,348.725,74.4358,0.0422631,21.9603,1.39871,0.744358,0.0422631,21.9181,4.15e-05,7.49004e-05,-20.9604,0.744358,0.0422631,21.9181,7.49004e-05,-20.9604,1.39871,21.9603,0.0588411,0.547083,1315.5,0,0,0.35569,0.35569,0.00371229,301.01,1.66683,0.0234167,-0.560321,-0.0738695,0.00113666
-346.245,0.99246,0.0117321,4,31,0,346.705,74.4112,0.0427491,21.9744,1.39876,0.744112,0.0427491,21.9317,4.15e-05,7.495e-05,-20.9745,0.744112,0.0427491,21.9317,7.495e-05,-20.9745,1.39876,21.9744,0.0583569,0.546834,1313.11,0,0,0.355569,0.355569,0.00371119,300.996,1.6668,0.0236703,-0.5735,-0.0739026,0.00139028
-345.136,0.95053,0.0117321,3,15,0,347.931,74.412,0.0423728,21.9771,1.39841,0.74412,0.0423728,21.9347,4.15e-05,7.49484e-05,-20.9772,0.74412,0.0423728,21.9347,7.49484e-05,-20.9772,1.39841,21.9771,0.058753,0.547038,1315.08,0,0,0.355623,0.355623,0.00371239,300.944,1.66715,0.0234625,-0.626107,-0.0735494,0.00118246
-346.762,0.999153,0.0117321,7,255,0,347.292,73.9767,0.0430624,20.6756,1.40502,0.739767,0.0430624,20.6326,4.15e-05,7.5833e-05,-19.6757,0.739767,0.0430624,20.6326,7.5833e-05,-19.6757,1.40502,20.6756,0.0585547,0.546936,1304.53,0,0,0.364446,0.364446,0.00380558,300.858,1.65715,0.0235661,-0.712138,-0.0835497,0.00128614
-347.095,0.993703,0.0117321,7,255,0,349.367,74.1263,0.043299,20.53,1.40557,0.741263,0.043299,20.4867,4.15e-05,7.55271e-05,-19.5301,0.741263,0.043299,20.4867,7.55271e-05,-19.5301,1.40557,20.53,0.0581283,0.546715,1302.12,0,0,0.365521,0.365521,0.00381687,300.853,1.65618,0.0237916,-0.716564,-0.0845202,0.00151158
-345.328,0.978987,0.0117321,7,127,0,347.966,73.9125,0.0433113,21.2934,1.40197,0.739125,0.0433113,21.25,4.15e-05,7.59648e-05,-20.2934,0.739125,0.0433113,21.25,7.59648e-05,-20.2934,1.40197,21.2934,0.0583741,0.546843,1307.26,0,0,0.360135,0.360135,0.00376116,300.811,1.66183,0.0236612,-0.75913,-0.0788678,0.00138121
-345.634,0.909508,0.0117321,3,15,0,347.099,73.8933,0.0434195,21.2722,1.40207,0.738933,0.0434195,21.2288,4.15e-05,7.60043e-05,-20.2723,0.738933,0.0434195,21.2288,7.60043e-05,-20.2723,1.40207,21.2722,0.0582856,0.546797,1306.64,0,0,0.360279,0.360279,0.0037628,300.8,1.66167,0.023708,-0.770167,-0.0790305,0.00142801
-346.269,0.939546,0.0117321,3,7,0,346.814,73.8924,0.0432914,21.3043,1.40278,0.738924,0.0432914,21.261,4.15e-05,7.60062e-05,-20.3044,0.738924,0.0432914,21.261,7.60062e-05,-20.3044,1.40278,21.3043,0.0584191,0.546866,1307.47,0,0,0.359886,0.359886,0.00375608,301.009,1.66111,0.0236375,-0.560835,-0.0795899,0.00135747
-346.18,0.999352,0.0117321,7,131,0,347.522,73.8002,0.0433835,22.1384,1.39888,0.738002,0.0433835,22.095,4.15e-05,7.61961e-05,-21.1385,0.738002,0.0433835,22.095,7.61961e-05,-21.1385,1.39888,22.1384,0.0584357,0.546875,1312.29,0,0,0.354316,0.354316,0.00369821,300.988,1.66711,0.0236287,-0.582465,-0.0735941,0.00134872
-346.035,0.997429,0.0117321,8,511,0,347.727,73.2165,0.0440381,22.0107,1.39981,0.732165,0.0440381,21.9667,4.15e-05,7.74159e-05,-21.0108,0.732165,0.0440381,21.9667,7.74159e-05,-21.0108,1.39981,22.0107,0.0584763,0.546896,1309.62,0,0,0.355077,0.355077,0.00370783,300.852,1.66587,0.0236073,-0.717752,-0.0748343,0.00132731
-345.82,0.98154,0.0117321,8,255,0,347.325,73.1379,0.0439024,21.8964,1.4005,0.731379,0.0439024,21.8525,4.15e-05,7.75823e-05,-20.8965,0.731379,0.0439024,21.8525,7.75823e-05,-20.8965,1.4005,21.8964,0.0587115,0.547017,1309.79,0,0,0.3558,0.3558,0.00371512,300.872,1.66491,0.0234841,-0.69776,-0.0757863,0.0012041
-345.864,0.989139,0.0117321,6,127,0,347.448,73.007,0.0442033,21.8129,1.40144,0.73007,0.0442033,21.7687,4.15e-05,7.78609e-05,-20.813,0.73007,0.0442033,21.7687,7.78609e-05,-20.813,1.40144,21.8129,0.0585656,0.546942,1308.11,0,0,0.356237,0.356237,0.00371876,300.947,1.66378,0.0235604,-0.622508,-0.0769205,0.00128043
-346.27,0.932248,0.0117321,6,71,0,347.633,72.8257,0.0443747,21.9868,1.40054,0.728257,0.0443747,21.9424,4.15e-05,7.82489e-05,-20.9868,0.728257,0.0443747,21.9424,7.82489e-05,-20.9868,1.40054,21.9868,0.0586151,0.546967,1308.74,0,0,0.355108,0.355108,0.00370802,300.862,1.6651,0.0235345,-0.707771,-0.0755976,0.0012545
-346.137,0.989475,0.0117321,7,191,0,350.302,73.6978,0.0431598,22.3391,1.39764,0.736978,0.0431598,22.296,4.15e-05,7.64081e-05,-21.3392,0.736978,0.0431598,22.296,7.64081e-05,-21.3392,1.39764,22.3391,0.058793,0.547058,1314.88,0,0,0.353085,0.353085,0.00368643,300.9,1.66883,0.0234417,-0.669554,-0.071868,0.00116166
-346.919,0.974599,0.0117321,7,239,0,351.224,75.5152,0.0415698,21.8279,1.39744,0.755152,0.0415698,21.7863,4.15e-05,7.27744e-05,-20.8279,0.755152,0.0415698,21.7863,7.27744e-05,-20.8279,1.39744,21.8279,0.0582906,0.5468,1315.85,0,0,0.356948,0.356948,0.00372647,300.924,1.66767,0.0237054,-0.645892,-0.0730296,0.00142537
-347.809,0.999089,0.0117321,7,175,0,348.431,76.0716,0.0409632,21.7626,1.39691,0.760716,0.0409632,21.7216,4.15e-05,7.17139e-05,-20.7626,0.760716,0.0409632,21.7216,7.17139e-05,-20.7626,1.39691,21.7626,0.0582914,0.5468,1317.43,0,0,0.357555,0.357555,0.00373274,300.93,1.66801,0.0237049,-0.640047,-0.0726928,0.00142492
-348.676,0.788934,0.0117321,3,15,0,351.799,76.106,0.0403688,21.7568,1.3974,0.76106,0.0403688,21.7164,4.15e-05,7.1649e-05,-20.7569,0.76106,0.0403688,21.7164,7.1649e-05,-20.7569,1.3974,21.7568,0.0589077,0.547116,1320.61,0,0,0.357509,0.357509,0.00373023,301.094,1.66757,0.0233821,-0.476402,-0.0731278,0.0011021
-345.767,0.999994,0.0117321,7,135,0,348.981,74.956,0.0419918,21.6166,1.39877,0.74956,0.0419918,21.5746,4.15e-05,7.38644e-05,-20.6166,0.74956,0.0419918,21.5746,7.38644e-05,-20.6166,1.39877,21.6166,0.0585041,0.54691,1313.59,0,0,0.35829,0.35829,0.00374194,300.807,1.66582,0.0235927,-0.763152,-0.0748815,0.0013127
-345.877,0.970202,0.0117321,6,103,0,348.006,74.9927,0.0417634,21.5325,1.39995,0.749927,0.0417634,21.4907,4.15e-05,7.37921e-05,-20.5326,0.749927,0.0417634,21.4907,7.37921e-05,-20.5326,1.39995,21.5325,0.0587052,0.547014,1314.19,0,0,0.358701,0.358701,0.00374365,301.014,1.66449,0.0234874,-0.555648,-0.0762138,0.00120738
-346.461,0.936798,0.0117321,7,147,0,349.553,75.5781,0.0412406,20.8303,1.40197,0.755781,0.0412406,20.789,4.15e-05,7.26534e-05,-19.8304,0.755781,0.0412406,20.789,7.26534e-05,-19.8304,1.40197,20.8303,0.0585724,0.546946,1311.19,0,0,0.363837,0.363837,0.0037989,300.884,1.66056,0.0235568,-0.686181,-0.0801415,0.00127684
-346.437,0.948077,0.0117321,6,111,0,350.07,75.4111,0.0411519,21.5479,1.39915,0.754111,0.0411519,21.5067,4.15e-05,7.29756e-05,-20.5479,0.754111,0.0411519,21.5067,7.29756e-05,-20.5479,1.39915,21.5479,0.0588685,0.547096,1316.59,0,0,0.35875,0.35875,0.00374425,301.008,1.66531,0.0234024,-0.562248,-0.0753932,0.00112242
-345.42,0.997854,0.0117321,6,103,0,346.769,75.3162,0.0416697,21.4259,1.3995,0.753162,0.0416697,21.3842,4.15e-05,7.31596e-05,-20.4259,0.753162,0.0416697,21.3842,7.31596e-05,-20.4259,1.3995,21.4259,0.0584194,0.546867,1313.27,0,0,0.359617,0.359617,0.00375479,300.888,1.6646,0.0236373,-0.682196,-0.0761015,0.00135729
-345.43,0.993951,0.0117321,8,359,0,347.646,73.8355,0.0433884,21.066,1.40354,0.738355,0.0433884,21.0226,4.15e-05,7.61234e-05,-20.0661,0.738355,0.0433884,21.0226,7.61234e-05,-20.0661,1.40354,21.066,0.0583878,0.54685,1305.66,0,0,0.361607,0.361607,0.00377544,300.898,1.65969,0.023654,-0.672428,-0.0810085,0.00137396
-345.876,0.965807,0.0117321,8,511,0,350.549,75.14,0.0416285,21.9415,1.39706,0.7514,0.0416285,21.8998,4.15e-05,7.35032e-05,-20.9415,0.7514,0.0416285,21.8998,7.35032e-05,-20.9415,1.39706,21.9415,0.0586743,0.546998,1317.11,0,0,0.356166,0.356166,0.00371919,300.853,1.66834,0.0235035,-0.717353,-0.0723578,0.00122352
-345.674,0.976663,0.0117321,2,7,0,346.671,75.1334,0.0417894,21.9425,1.39747,0.751334,0.0417894,21.9007,4.15e-05,7.3516e-05,-20.9426,0.751334,0.0417894,21.9007,7.3516e-05,-20.9426,1.39747,21.9425,0.0585088,0.546913,1316.27,0,0,0.356074,0.356074,0.00371721,300.935,1.66795,0.0235903,-0.634897,-0.0727468,0.00131026
-345.985,0.968024,0.0117321,8,351,0,347.708,74.3005,0.0424161,21.2589,1.40159,0.743005,0.0424161,21.2165,4.15e-05,7.51736e-05,-20.2589,0.743005,0.0424161,21.2165,7.51736e-05,-20.2589,1.40159,21.2589,0.0588423,0.547083,1310.68,0,0,0.360493,0.360493,0.00376446,300.846,1.66214,0.0234161,-0.724183,-0.0785637,0.00113605
-344.981,0.998372,0.0117321,7,175,0,346.762,74.8071,0.0420771,21.5415,1.39996,0.748071,0.0420771,21.4994,4.15e-05,7.41587e-05,-20.5415,0.748071,0.0420771,21.4994,7.41587e-05,-20.5415,1.39996,21.5415,0.0585916,0.546955,1313.02,0,0,0.358627,0.358627,0.00374366,300.952,1.66449,0.0235468,-0.618159,-0.0762107,0.00126681
-346.023,0.989841,0.0117321,6,103,0,346.776,75.1207,0.0415311,21.1358,1.40117,0.751207,0.0415311,21.0942,4.15e-05,7.35408e-05,-20.1358,0.751207,0.0415311,21.0942,7.35408e-05,-20.1358,1.40117,21.1358,0.0588028,0.547063,1312.64,0,0,0.361556,0.361556,0.00377489,300.9,1.66221,0.0234365,-0.670151,-0.0784942,0.00115654
-346.019,0.928853,0.0117321,8,335,0,347.347,73.6258,0.0431136,21.9727,1.39962,0.736258,0.0431136,21.9296,4.15e-05,7.65575e-05,-20.9728,0.736258,0.0431136,21.9296,7.65575e-05,-20.9728,1.39962,21.9727,0.0589294,0.547127,1313.07,0,0,0.355408,0.355408,0.00371016,300.944,1.66598,0.0233709,-0.626348,-0.0747207,0.00109086
-346.153,0.99268,0.0117321,4,15,0,347.519,73.6022,0.0431171,21.9735,1.39963,0.736022,0.0431171,21.9304,4.15e-05,7.66067e-05,-20.9736,0.736022,0.0431171,21.9304,7.66067e-05,-20.9736,1.39963,21.9735,0.0589548,0.54714,1313.11,0,0,0.355401,0.355401,0.00371015,300.939,1.66598,0.0233578,-0.631493,-0.0747227,0.00107776
-347.804,0.970958,0.0117321,3,7,0,348.578,73.5967,0.0429077,21.9607,1.39971,0.735967,0.0429077,21.9178,4.15e-05,7.66181e-05,-20.9608,0.735967,0.0429077,21.9178,7.66181e-05,-20.9608,1.39971,21.9607,0.0591818,0.547254,1314.12,0,0,0.355483,0.355483,0.00371078,300.957,1.66587,0.0232408,-0.613334,-0.0748253,0.000960812
-346.198,0.990506,0.0117321,5,55,0,348.851,73.7437,0.0429551,21.8204,1.40024,0.737437,0.0429551,21.7775,4.15e-05,7.6313e-05,-20.8205,0.737437,0.0429551,21.7775,7.6313e-05,-20.8205,1.40024,21.8204,0.0589513,0.547138,1312.67,0,0,0.356433,0.356433,0.00372058,300.965,1.66498,0.0233596,-0.604665,-0.07572,0.00107956
-346.433,0.998632,0.0117321,7,239,0,349.073,74.5399,0.0426215,22.0225,1.39774,0.745399,0.0426215,21.9798,4.15e-05,7.46913e-05,-21.0225,0.745399,0.0426215,21.9798,7.46913e-05,-21.0225,1.39774,22.0225,0.0583359,0.546823,1313.77,0,0,0.355412,0.355412,0.00371123,300.859,1.66788,0.0236814,-0.710566,-0.0728186,0.00140138
-347.696,0.978912,0.0117321,5,39,0,351.036,74.5631,0.0425708,22.3423,1.3969,0.745631,0.0425708,22.2997,4.15e-05,7.46449e-05,-21.3423,0.745631,0.0425708,22.2997,7.46449e-05,-21.3423,1.3969,22.3423,0.0583614,0.546837,1315.92,0,0,0.353212,0.353212,0.00368626,301.023,1.66955,0.0236679,-0.546839,-0.0711504,0.00138788
-346.737,1,0.0117321,4,15,0,347.975,74.5419,0.0419809,22.2982,1.39694,0.745419,0.0419809,22.2563,4.15e-05,7.46874e-05,-21.2983,0.745419,0.0419809,22.2563,7.46874e-05,-21.2983,1.39694,22.2982,0.059015,0.54717,1318.82,0,0,0.353535,0.353535,0.00368965,301.022,1.66943,0.0233266,-0.548435,-0.0712698,0.00104664
-346.918,0.922388,0.0117321,7,195,0,348.838,73.7809,0.0435211,21.6225,1.40159,0.737809,0.0435211,21.579,4.15e-05,7.62359e-05,-20.6226,0.737809,0.0435211,21.579,7.62359e-05,-20.6226,1.40159,21.6225,0.0583172,0.546814,1308.53,0,0,0.357662,0.357662,0.00373249,301.04,1.66313,0.0236913,-0.530169,-0.0775723,0.00141127
-345.908,0.803832,0.0117321,2,7,0,351.333,73.7865,0.0435948,21.6277,1.40069,0.737865,0.0435948,21.5841,4.15e-05,7.62243e-05,-20.6277,0.737865,0.0435948,21.5841,7.62243e-05,-20.6277,1.40069,21.6277,0.0582347,0.546771,1308.18,0,0,0.357802,0.357802,0.00373652,300.832,1.66398,0.023735,-0.737644,-0.0767235,0.00145497
-345.594,0.962323,0.0117321,6,111,0,346.88,73.9821,0.0433983,21.4082,1.40172,0.739821,0.0433983,21.3648,4.15e-05,7.58219e-05,-20.4083,0.739821,0.0433983,21.3648,7.58219e-05,-20.4083,1.40172,21.4082,0.0582,0.546752,1307.37,0,0,0.359289,0.359289,0.00375124,300.897,1.6624,0.0237534,-0.672599,-0.078305,0.00147343
-344.936,0.998865,0.0117321,3,7,0,345.767,73.9825,0.0432229,21.3977,1.40169,0.739825,0.0432229,21.3545,4.15e-05,7.58211e-05,-20.3978,0.739825,0.0432229,21.3545,7.58211e-05,-20.3978,1.40169,21.3977,0.0583808,0.546847,1308.18,0,0,0.35938,0.35938,0.00375233,300.887,1.66241,0.0236577,-0.683348,-0.0782938,0.00137766
-345.324,0.848398,0.0117321,7,167,0,348.183,74.2708,0.0425624,21.8925,1.39865,0.742708,0.0425624,21.8499,4.15e-05,7.52336e-05,-20.8925,0.742708,0.0425624,21.8499,7.52336e-05,-20.8925,1.39865,21.8925,0.0587231,0.547023,1313.91,0,0,0.35621,0.35621,0.00371966,300.852,1.66669,0.0234781,-0.718395,-0.0740149,0.00119809
-346.232,0.884928,0.0117321,7,215,0,348.183,74.5323,0.0423212,21.8673,1.39924,0.745323,0.0423212,21.825,4.15e-05,7.47066e-05,-20.8673,0.745323,0.0423212,21.825,7.47066e-05,-20.8673,1.39924,21.8673,0.0586624,0.546992,1314.4,0,0,0.356284,0.356284,0.00371795,301.053,1.66607,0.0235097,-0.516944,-0.0746266,0.00122973
-345.145,0.929235,0.0117321,7,135,0,348.5,74.8356,0.0419043,21.4673,1.40015,0.748356,0.0419043,21.4254,4.15e-05,7.41022e-05,-20.4674,0.748356,0.0419043,21.4254,7.41022e-05,-20.4674,1.40015,21.4673,0.0587425,0.547033,1313.4,0,0,0.359164,0.359164,0.0037495,300.933,1.66411,0.0234679,-0.637375,-0.0765935,0.00118795
-344.871,0.924333,0.0117321,3,7,0,346.028,74.8475,0.0420328,21.4687,1.39994,0.748475,0.0420328,21.4267,4.15e-05,7.40787e-05,-20.4688,0.748475,0.0420328,21.4267,7.40787e-05,-20.4688,1.39994,21.4687,0.0585904,0.546955,1312.71,0,0,0.359194,0.359194,0.00375048,300.879,1.6643,0.0235474,-0.69078,-0.0763977,0.0012674
-345.376,0.989408,0.0117321,5,47,0,345.625,74.7562,0.0423964,21.5047,1.40016,0.747562,0.0423964,21.4623,4.15e-05,7.42598e-05,-20.5048,0.747562,0.0423964,21.4623,7.42598e-05,-20.5048,1.40016,21.5047,0.0583135,0.546812,1311.26,0,0,0.358865,0.358865,0.00374648,300.925,1.66417,0.0236932,-0.645427,-0.0765288,0.0014132
-347.588,0.859225,0.0117321,6,95,0,348.541,74.6759,0.0424333,21.8383,1.39934,0.746759,0.0424333,21.7959,4.15e-05,7.44197e-05,-20.8384,0.746759,0.0424333,21.7959,7.44197e-05,-20.8384,1.39934,21.8383,0.0583709,0.546842,1313.3,0,0,0.356479,0.356479,0.00371964,301.081,1.66588,0.0236629,-0.48905,-0.0748202,0.00138288
-347.5,0.995403,0.0117321,7,159,0,348.917,75.2149,0.0412658,21.6698,1.39906,0.752149,0.0412658,21.6286,4.15e-05,7.33568e-05,-20.6699,0.752149,0.0412658,21.6286,7.33568e-05,-20.6699,1.39906,21.6698,0.058979,0.547152,1317.2,0,0,0.357832,0.357832,0.003734,301.06,1.66574,0.0233452,-0.509521,-0.0749629,0.00106523
-346.53,0.999603,0.0117321,3,7,0,347.741,75.2119,0.0412732,21.6692,1.39814,0.752119,0.0412732,21.6279,4.15e-05,7.33626e-05,-20.6693,0.752119,0.0412732,21.6279,7.33626e-05,-20.6693,1.39814,21.6692,0.0589745,0.54715,1317.16,0,0,0.358021,0.358021,0.00373867,300.844,1.66659,0.0233475,-0.726115,-0.0741052,0.00106753
-346.377,0.997602,0.0117321,8,351,0,348.539,73.3873,0.0435059,21.3358,1.40264,0.733873,0.0435059,21.2923,4.15e-05,7.70559e-05,-20.3358,0.733873,0.0435059,21.2923,7.70559e-05,-20.3358,1.40264,21.3358,0.0588136,0.547069,1307.76,0,0,0.359668,0.359668,0.0037558,300.849,1.66133,0.0234309,-0.720806,-0.079371,0.00115095
-346.168,0.970384,0.0117321,6,95,0,348.196,73.3869,0.0435733,21.2903,1.40315,0.733869,0.0435733,21.2467,4.15e-05,7.70568e-05,-20.2904,0.733869,0.0435733,21.2467,7.70568e-05,-20.2904,1.40315,21.2903,0.0587443,0.547033,1307.15,0,0,0.359919,0.359919,0.00375761,300.915,1.66072,0.023467,-0.655317,-0.0799834,0.00118701
-345.639,0.964777,0.0117321,3,7,0,346.683,73.4005,0.044031,21.2813,1.40302,0.734005,0.044031,21.2373,4.15e-05,7.70283e-05,-20.2814,0.734005,0.044031,21.2373,7.70283e-05,-20.2814,1.40302,21.2813,0.0582586,0.546783,1304.83,0,0,0.36001,0.36001,0.00375929,300.856,1.66079,0.0237223,-0.714075,-0.0799143,0.00144229
-345.521,0.991344,0.0117321,3,7,0,346.256,73.3989,0.0439845,21.2924,1.40293,0.733989,0.0439845,21.2484,4.15e-05,7.70317e-05,-20.2925,0.733989,0.0439845,21.2484,7.70317e-05,-20.2925,1.40293,21.2924,0.0583079,0.546809,1305.13,0,0,0.359942,0.359942,0.00375866,300.849,1.6609,0.0236962,-0.721015,-0.0797965,0.00141619
-345.779,0.94359,0.0117321,7,255,0,348.604,75.1361,0.0418794,21.0875,1.40109,0.751361,0.0418794,21.0456,4.15e-05,7.35108e-05,-20.0875,0.751361,0.0418794,21.0456,7.35108e-05,-20.0875,1.40109,21.0875,0.0584091,0.546861,1310.47,0,0,0.361951,0.361951,0.00378017,300.808,1.66212,0.0236427,-0.762371,-0.0785813,0.00136274
-350.926,0.971134,0.0117321,8,255,0,352.801,74.1954,0.042119,23.2492,1.39303,0.741954,0.042119,23.2071,4.15e-05,7.53865e-05,-22.2493,0.741954,0.042119,23.2071,7.53865e-05,-22.2493,1.39303,23.2492,0.0592881,0.547306,1324.68,0,0,0.347505,0.347505,0.00362653,301.037,1.67558,0.0231864,-0.533094,-0.0651184,0.000906355
-351.259,0.994346,0.0117321,4,23,0,353.102,74.2245,0.0427153,23.3009,1.39267,0.742245,0.0427153,23.2582,4.15e-05,7.53275e-05,-22.301,0.742245,0.0427153,23.2582,7.53275e-05,-22.301,1.39267,23.3009,0.0586178,0.546969,1321.71,0,0,0.347208,0.347208,0.00362428,300.966,1.67601,0.0235331,-0.603767,-0.0646914,0.00125306
-346.813,0.991702,0.0117321,7,127,0,353.203,74.743,0.0424921,21.9544,1.39816,0.74743,0.0424921,21.9119,4.15e-05,7.42861e-05,-20.9545,0.74743,0.0424921,21.9119,7.42861e-05,-20.9545,1.39816,21.9544,0.0582285,0.546767,1313.55,0,0,0.35584,0.35584,0.0037146,300.949,1.66731,0.0237383,-0.621402,-0.0733928,0.00145825
-346.667,0.979965,0.0117321,5,47,0,348.682,74.825,0.0422904,22.0845,1.3975,0.74825,0.0422904,22.0422,4.15e-05,7.41233e-05,-21.0845,0.74825,0.0422904,22.0422,7.41233e-05,-21.0845,1.3975,22.0845,0.0583433,0.546827,1315.21,0,0,0.355,0.355,0.0037055,300.976,1.66829,0.0236775,-0.594097,-0.072407,0.00139746
-346.835,0.996161,0.0117321,7,191,0,348.092,75.1341,0.0420981,21.6776,1.39856,0.751341,0.0420981,21.6355,4.15e-05,7.35146e-05,-20.6776,0.751341,0.0420981,21.6355,7.35146e-05,-20.6776,1.39856,21.6776,0.0581783,0.546741,1313,0,0,0.357861,0.357861,0.00373663,300.873,1.66617,0.0237649,-0.696622,-0.0745309,0.00148493
-346.875,0.999946,0.0117321,4,15,0,347.384,75.1612,0.041221,21.7065,1.39817,0.751612,0.041221,21.6652,4.15e-05,7.34617e-05,-20.7065,0.751612,0.041221,21.6652,7.34617e-05,-20.7065,1.39817,21.7065,0.0590927,0.547209,1317.8,0,0,0.357731,0.357731,0.00373515,300.883,1.66667,0.0232866,-0.686683,-0.0740258,0.00100657
-346.002,0.97001,0.0117321,4,23,0,348.841,75.1474,0.0414409,21.6728,1.39892,0.751474,0.0414409,21.6313,4.15e-05,7.34886e-05,-20.6728,0.751474,0.0414409,21.6313,7.34886e-05,-20.6728,1.39892,21.6728,0.0588689,0.547097,1316.43,0,0,0.357835,0.357835,0.0037348,300.999,1.66587,0.0234022,-0.570922,-0.0748345,0.00112225
-345.913,0.999822,0.0117321,7,183,0,348.048,75.8365,0.0409076,21.3717,1.39906,0.758365,0.0409076,21.3308,4.15e-05,7.21593e-05,-20.3718,0.758365,0.0409076,21.3308,7.21593e-05,-20.3718,1.39906,21.3717,0.05863,0.546975,1315.82,0,0,0.360136,0.360136,0.00375977,300.923,1.6649,0.0235267,-0.646917,-0.0758049,0.00124667
-347.226,0.95623,0.0117321,8,255,0,349.179,75.477,0.0409684,22.3662,1.39505,0.75477,0.0409684,22.3252,4.15e-05,7.28481e-05,-21.3663,0.75477,0.0409684,22.3252,7.28481e-05,-21.3663,1.39505,22.3662,0.0589915,0.547158,1322.56,0,0,0.353419,0.353419,0.00368862,301.006,1.67142,0.0233388,-0.563541,-0.0692813,0.00105879
-347.357,0.866993,0.0117321,3,15,0,350.502,75.4829,0.0411004,22.3612,1.39457,0.754829,0.0411004,22.3201,4.15e-05,7.28368e-05,-21.3612,0.754829,0.0411004,22.3201,7.28368e-05,-21.3612,1.39457,22.3612,0.0588392,0.547082,1321.78,0,0,0.353548,0.353548,0.00369151,300.881,1.67184,0.0234177,-0.689047,-0.0688565,0.00113767
-347.062,0.994746,0.0117321,8,255,0,350.324,75.5131,0.0414934,20.6412,1.40317,0.755131,0.0414934,20.5997,4.15e-05,7.27786e-05,-19.6413,0.755131,0.0414934,20.5997,7.27786e-05,-19.6413,1.40317,20.6412,0.0583754,0.546844,1308.81,0,0,0.365123,0.365123,0.00381196,300.912,1.65885,0.0236605,-0.657553,-0.081853,0.00138049
-346.508,0.967589,0.0117321,8,511,0,350.373,73.5983,0.043477,22.3718,1.39811,0.735983,0.043477,22.3284,4.15e-05,7.66148e-05,-21.3719,0.735983,0.043477,22.3284,7.66148e-05,-21.3719,1.39811,22.3718,0.058585,0.546952,1313.69,0,0,0.352749,0.352749,0.00368176,300.996,1.66846,0.0235502,-0.574422,-0.0722367,0.00127023
-347.602,0.988178,0.0117321,8,511,0,350.273,72.4155,0.0451735,22.1168,1.40084,0.724155,0.0451735,22.0716,4.15e-05,7.9138e-05,-21.1168,0.724155,0.0451735,22.0716,7.9138e-05,-21.1168,1.40084,22.1168,0.0583215,0.546816,1306.62,0,0,0.354071,0.354071,0.00369662,300.909,1.66514,0.023689,-0.660538,-0.075557,0.00140898
