# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
1.73984,0.355731,0.334463,2,3,0,-0.0261542,69.7593,0.338223,69.7593,0.338223,1291.56,1692.96,2081.02,2164.13,2498.59,3866.57,150,299790,nan,nan,nan,nan,nan,nan
4.24828,0.845917,0.224456,3,7,0,0.552081,69.9458,0.292281,69.9458,0.292281,1260.62,1660.08,2049.8,2133.71,2472.93,3882.99,150,299790,nan,nan,nan,nan,nan,nan
3.99201,0.992531,0.234943,4,31,0,-3.91967,72.6201,0.360598,72.6201,0.360598,1278.4,1672.16,2051.3,2132.31,2457.68,3779.56,150,299790,nan,nan,nan,nan,nan,nan
3.60989,0.878807,0.280755,2,7,0,-2.65242,73.8106,0.35376,73.8106,0.35376,1264.61,1655.18,2031.71,2112.21,2435.75,3752.81,150,299790,nan,nan,nan,nan,nan,nan
1.47457,0.900089,0.302635,3,11,0,1.0784,65.0207,0.222607,65.0207,0.222607,1247.28,1655.48,2060.31,2148.33,2507.27,4049.02,150,299790,nan,nan,nan,nan,nan,nan
0.913564,0.807174,0.332493,2,3,0,-0.627308,64.1897,0.215102,64.1897,0.215102,1247.46,1657.23,2064.43,2153.07,2514.95,4076.03,150,299790,nan,nan,nan,nan,nan,nan
0.913564,0.127085,0.335881,2,3,0,1.34184,64.1897,0.215102,64.1897,0.215102,1247.46,1657.23,2064.43,2153.07,2514.95,4076.03,150,299790,nan,nan,nan,nan,nan,nan
0.35226,0.744306,0.183902,3,7,0,1.09092,66.0867,0.221182,66.0867,0.221182,1235.89,1640.65,2042.21,2129.54,2485.74,4016.95,150,299790,nan,nan,nan,nan,nan,nan
3.03797,0.998394,0.175661,4,31,0,0.0676335,72.8372,0.382733,72.8372,0.382733,1287.56,1680.76,2057.93,2138.34,2460.75,3762.65,150,299790,nan,nan,nan,nan,nan,nan
2.45957,0.971919,0.21085,3,7,0,-2.0714,72.6515,0.387714,72.6515,0.387714,1291.55,1685.22,2062.53,2142.94,2465.19,3764.8,150,299790,nan,nan,nan,nan,nan,nan
1.21634,0.837098,0.247053,1,1,0,-1.21103,72.2755,0.394452,72.2755,0.394452,1298,1692.63,2070.45,2150.91,2473.24,3770.92,150,299790,nan,nan,nan,nan,nan,nan
2.48527,0.983073,0.256418,3,11,0,-0.426548,71.9572,0.298655,71.9572,0.298655,1247.46,1641.66,2025.73,2108.36,2442.17,3826.35,150,299790,nan,nan,nan,nan,nan,nan
4.45347,0.697828,0.303303,2,3,0,-0.083967,71.3903,0.32116,71.3903,0.32116,1266.81,1663.3,2047.87,2130.38,2462.98,3831.01,150,299790,nan,nan,nan,nan,nan,nan
3.8448,0.976063,0.277823,3,11,0,-3.60531,68.2108,0.276579,68.2108,0.276579,1264.81,1668.39,2063.48,2148.72,2493.9,3937.95,150,299790,nan,nan,nan,nan,nan,nan
3.94656,1,0.32643,2,3,0,-3.84495,68.6285,0.274953,68.6285,0.274953,1259.77,1662.04,2055.99,2141,2485.32,3926.76,150,299790,nan,nan,nan,nan,nan,nan
4.24748,0.951517,0.391704,2,7,0,-0.483174,72.6739,0.346444,72.6739,0.346444,1270.36,1663.85,2043.7,2124.98,2451.82,3785.28,150,299790,nan,nan,nan,nan,nan,nan
4.14355,0.903724,0.449962,4,15,0,-3.97269,71.7802,0.345344,71.7802,0.345344,1277.52,1673.41,2055.65,2137.44,2466.42,3808.99,150,299790,nan,nan,nan,nan,nan,nan
4.14355,0.473331,0.495184,1,1,0,-3.47196,71.7802,0.345344,71.7802,0.345344,1277.52,1673.41,2055.65,2137.44,2466.42,3808.99,150,299790,nan,nan,nan,nan,nan,nan
3.58854,0.692149,0.371354,2,3,0,-2.66283,72.8113,0.326769,72.8113,0.326769,1257.93,1650.73,2031.29,2112.9,2441.65,3791.32,150,299790,nan,nan,nan,nan,nan,nan
3.5108,0.989644,0.338544,2,7,0,-2.97378,70.3777,0.331801,70.3777,0.331801,1282.2,1681.74,2068.47,2151.35,2485.09,3852.95,150,299790,nan,nan,nan,nan,nan,nan
4.32659,0.967604,0.402133,2,7,0,-3.73603,71.6174,0.318672,71.6174,0.318672,1263.3,1659.1,2043.19,2125.62,2457.98,3826.19,150,299790,nan,nan,nan,nan,nan,nan
1.63059,0.895253,0.468247,2,5,0,-0.973852,75.7745,0.438219,75.7745,0.438219,1286.32,1671.23,2037.28,2114.95,2425.13,3661.4,150,299790,nan,nan,nan,nan,nan,nan
0.969771,0.890443,0.511179,1,1,0,-0.924571,75.8552,0.452223,75.8552,0.452223,1290.92,1675.31,2040.15,2117.48,2426.01,3652.19,150,299790,nan,nan,nan,nan,nan,nan
-0.239415,0.298386,0.555575,2,5,0,1.99596,76.3939,0.369265,76.3939,0.369265,1251.2,1635.28,2004.54,2083.37,2399.76,3682.03,150,299790,nan,nan,nan,nan,nan,nan
2.79241,0.970098,0.357413,1,3,0,0.286081,74.9319,0.40771,74.9319,0.40771,1280.96,1668.5,2038.75,2117.51,2432.7,3697.55,150,299790,nan,nan,nan,nan,nan,nan
3.42178,0.822185,0.416888,2,3,0,-2.16647,74.3508,0.368868,74.3508,0.368868,1267.83,1657.08,2031.33,2111.23,2431.92,3731.76,150,299790,nan,nan,nan,nan,nan,nan
3.70827,0.910742,0.426549,2,5,0,-2.13991,72.2763,0.362554,72.2763,0.362554,1282.41,1677.1,2057.01,2138.17,2464.08,3787.41,150,299790,nan,nan,nan,nan,nan,nan
3.54899,0.954921,0.471902,1,3,0,-3.11586,72.9219,0.374939,72.9219,0.374939,1283.04,1676.03,2053.49,2134.03,2457.13,3764.52,150,299790,nan,nan,nan,nan,nan,nan
3.54899,0.219644,0.542713,1,3,0,-2.11668,72.9219,0.374939,72.9219,0.374939,1283.04,1676.03,2053.49,2134.03,2457.13,3764.52,150,299790,nan,nan,nan,nan,nan,nan
3.23623,0.764079,0.326438,2,3,0,-1.32182,74.4024,0.363249,74.4024,0.363249,1264.56,1653.66,2028.13,2108.12,2429.33,3733.32,150,299790,nan,nan,nan,nan,nan,nan
2.03278,0.832225,0.317391,3,9,0,-0.803384,71.1723,0.364303,71.1723,0.364303,1293.09,1690.8,2073.49,2155.22,2483.42,3815.37,150,299790,nan,nan,nan,nan,nan,nan
3.77997,1,0.327672,1,3,0,-2.22089,72.2456,0.36067,72.2456,0.36067,1281.7,1676.47,2056.57,2137.78,2463.98,3789.17,150,299790,nan,nan,nan,nan,nan,nan
3.60047,0.890202,0.391986,2,3,0,-2.95768,72.7098,0.324803,72.7098,0.324803,1257.62,1650.64,2031.57,2113.27,2442.47,3794.86,150,299790,nan,nan,nan,nan,nan,nan
1.83045,0.171225,0.425693,2,5,0,1.23355,73.8065,0.415272,73.8065,0.415272,1293.79,1684.13,2056.62,2135.81,2452.53,3721.28,150,299790,nan,nan,nan,nan,nan,nan
-1.02544,0.375413,0.492126,2,5,0,2.70361,74.5094,0.460772,74.5094,0.460772,1305.48,1693.07,2060.51,2138.34,2448.7,3680.07,150,299790,nan,nan,nan,nan,nan,nan
-1.02544,0,2.27411,0,1,1,2.69447,74.5094,0.460772,74.5094,0.460772,1305.48,1693.07,2060.51,2138.34,2448.7,3680.07,150,299790,nan,nan,nan,nan,nan,nan
-2.5141,0.970204,0.274497,2,3,0,2.585,79.0076,0.44629,79.0076,0.44629,1263.11,1639.99,1998.01,2073.93,2376.94,3582.63,150,299790,nan,nan,nan,nan,nan,nan
1.49399,0.985412,0.296401,2,3,0,2.66438,76.4564,0.434697,76.4564,0.434697,1279.3,1662.58,2027.27,2104.67,2413.86,3647.09,150,299790,nan,nan,nan,nan,nan,nan
3.47612,0.941341,0.410981,2,3,0,-1.10476,74.1013,0.385754,74.1013,0.385754,1278.11,1667.98,2041.76,2121.43,2440.78,3729.32,150,299790,nan,nan,nan,nan,nan,nan
2.23542,0.832167,0.562251,3,7,0,-2.19685,74.7324,0.420562,74.7324,0.420562,1288.07,1675.94,2045.77,2124.35,2438.56,3695.72,150,299790,nan,nan,nan,nan,nan,nan
2.93523,0.375984,0.585175,3,7,0,-0.350593,74.8939,0.37365,74.8939,0.37365,1265.65,1653.5,2026.11,2105.62,2424.64,3715.98,150,299790,nan,nan,nan,nan,nan,nan
2.5454,0.951046,0.150924,2,3,0,-1.9335,75.072,0.369451,75.072,0.369451,1262.1,1649.5,2021.94,2101.45,2420.55,3713.75,150,299790,nan,nan,nan,nan,nan,nan
2.17347,0.981825,0.234588,2,3,0,-2.0964,75.2762,0.368661,75.2762,0.368661,1260.02,1646.9,2018.89,2098.31,2417.08,3709.18,150,299790,nan,nan,nan,nan,nan,nan
3.53601,1,0.410467,2,3,0,-2.55467,73.4436,0.381141,73.4436,0.381141,1281.55,1673.15,2048.88,2129,2450.27,3748.13,150,299790,nan,nan,nan,nan,nan,nan
3.53601,1.26802e-23,0.769933,1,1,0,-1.3244,73.4436,0.381141,73.4436,0.381141,1281.55,1673.15,2048.88,2129,2450.27,3748.13,150,299790,nan,nan,nan,nan,nan,nan
3.42857,0.997467,0.0616489,3,15,0,-2.58905,74.4365,0.381429,74.4365,0.381429,1273.23,1662.25,2035.48,2115.07,2434.18,3723.25,150,299790,nan,nan,nan,nan,nan,nan
2.91882,0.999507,0.116338,3,15,0,-2.68733,75.0132,0.401509,75.0132,0.401509,1277.57,1664.97,2035.45,2114.3,2430,3698.79,150,299790,nan,nan,nan,nan,nan,nan
2.083,0.859477,0.221087,1,3,0,-1.09677,74.3405,0.419108,74.3405,0.419108,1290.81,1679.7,2050.6,2129.42,2444.6,3706.07,150,299790,nan,nan,nan,nan,nan,nan
4.23632,0.993773,0.27071,3,11,0,-1.27527,69.9803,0.310072,69.9803,0.310072,1272.3,1672.38,2061.27,2144.82,2481.97,3874.09,150,299790,nan,nan,nan,nan,nan,nan
4.23632,1.49178e-09,0.502561,1,1,0,-1.60108,69.9803,0.310072,69.9803,0.310072,1272.3,1672.38,2061.27,2144.82,2481.97,3874.09,150,299790,nan,nan,nan,nan,nan,nan
4.35084,0.999771,0.0435532,5,63,0,-1.98536,72.0947,0.331111,72.0947,0.331111,1266.65,1661.46,2043.66,2125.57,2455.45,3807.76,150,299790,nan,nan,nan,nan,nan,nan
4.06493,0.990475,0.0830214,4,23,0,-3.01079,72.0857,0.351856,72.0857,0.351856,1278.41,1673.55,2054.6,2136.09,2463.64,3797.77,150,299790,nan,nan,nan,nan,nan,nan
3.57749,0.898635,0.152627,3,7,0,-0.505891,73.7082,0.38181,73.7082,0.38181,1279.6,1670.5,2045.53,2125.49,2446.12,3741.14,150,299790,nan,nan,nan,nan,nan,nan
3.33939,0.994001,0.21111,3,7,0,-3.22557,74.5802,0.381959,74.5802,0.381959,1272.27,1660.92,2033.76,2113.26,2432.02,3719.44,150,299790,nan,nan,nan,nan,nan,nan
4.41584,0.997565,0.38632,4,15,0,-3.37099,71.7773,0.327279,71.7773,0.327279,1267.14,1662.73,2045.96,2128.13,2459.15,3817.9,150,299790,nan,nan,nan,nan,nan,nan
4.41584,6.22686e-06,0.707714,1,1,0,-3.20908,71.7773,0.327279,71.7773,0.327279,1267.14,1662.73,2045.96,2128.13,2459.15,3817.9,150,299790,nan,nan,nan,nan,nan,nan
1.56019,0.961215,0.0689404,3,7,0,-0.948039,73.1382,0.311278,73.1382,0.311278,1245.68,1637.18,2017.66,2099.39,2429.14,3790.16,150,299790,nan,nan,nan,nan,nan,nan
3.29415,1,0.114222,3,7,0,-1.28966,72.2973,0.312487,72.2973,0.312487,1253.57,1647.35,2029.94,2112.11,2443.62,3811.27,150,299790,nan,nan,nan,nan,nan,nan
3.74891,0.988402,0.209897,5,31,0,-1.71576,73.418,0.374825,73.418,0.374825,1278.7,1670.38,2046.59,2126.86,2448.89,3752.02,150,299790,nan,nan,nan,nan,nan,nan
4.09668,1,0.369389,2,3,0,-3.75852,73.1087,0.356751,73.1087,0.356751,1272.17,1664.61,2042.73,2123.55,2448.28,3769.02,150,299790,nan,nan,nan,nan,nan,nan
4.09668,0.0664927,0.665461,1,1,0,-3.60005,73.1087,0.356751,73.1087,0.356751,1272.17,1664.61,2042.73,2123.55,2448.28,3769.02,150,299790,nan,nan,nan,nan,nan,nan
3.05961,0.99199,0.0862498,4,23,0,-2.54304,73.5897,0.392992,73.5897,0.392992,1285.85,1677,2051.58,2131.36,2451,3738.33,150,299790,nan,nan,nan,nan,nan,nan
2.66623,0.994749,0.152339,4,19,0,-1.3529,66.4899,0.24183,66.4899,0.24183,1251.86,1657.78,2058.39,2145.23,2498.45,4000.06,150,299790,nan,nan,nan,nan,nan,nan
2.66623,0.556123,0.268568,1,3,0,-1.50618,66.4899,0.24183,66.4899,0.24183,1251.86,1657.78,2058.39,2145.23,2498.45,4000.06,150,299790,nan,nan,nan,nan,nan,nan
3.338,0.978575,0.141097,3,15,0,-1.85599,67.5851,0.256637,67.5851,0.256637,1254.64,1658.65,2055.94,2141.89,2490.78,3963.32,150,299790,nan,nan,nan,nan,nan,nan
1.57065,0.96211,0.235994,3,9,0,-1.10662,64.8857,0.238518,64.8857,0.238518,1263.97,1674.46,2079.91,2167.85,2525.67,4049.44,150,299790,nan,nan,nan,nan,nan,nan
2.58461,0.556183,0.374415,2,3,0,-1.56908,66.0866,0.240558,66.0866,0.240558,1254.47,1661.47,2063.28,2150.4,2504.8,4012.43,150,299790,nan,nan,nan,nan,nan,nan
1.44764,0.938479,0.199299,2,7,0,-0.613417,64.9129,0.222113,64.9129,0.222113,1247.8,1656.28,2061.42,2149.52,2508.8,4052.42,150,299790,nan,nan,nan,nan,nan,nan
1.44764,0.218605,0.295181,1,1,0,-0.407552,64.9129,0.222113,64.9129,0.222113,1247.8,1656.28,2061.42,2149.52,2508.8,4052.42,150,299790,nan,nan,nan,nan,nan,nan
3.12117,0.997365,0.0654475,4,23,0,-0.971822,66.7811,0.253762,66.7811,0.253762,1259.63,1665.78,2065.47,2151.96,2503.21,3987.75,150,299790,nan,nan,nan,nan,nan,nan
4.45468,0.999392,0.113304,4,19,0,-2.90295,71.2879,0.325303,71.2879,0.325303,1270.23,1667.11,2051.74,2134.23,2466.59,3831.75,150,299790,nan,nan,nan,nan,nan,nan
4.04781,0.990159,0.195491,3,15,0,-3.83397,73.2172,0.352185,73.2172,0.352185,1268.81,1660.93,2039.05,2119.91,2444.91,3768.55,150,299790,nan,nan,nan,nan,nan,nan
3.37172,0.866203,0.326602,3,7,0,-3.16419,72.5293,0.372512,72.5293,0.372512,1285.26,1679.3,2057.92,2138.72,2462.95,3775.8,150,299790,nan,nan,nan,nan,nan,nan
3.51368,0.955094,0.394696,2,3,0,-3.01836,73.6803,0.346846,73.6803,0.346846,1261.99,1652.84,2030.09,2110.81,2435.41,3759.5,150,299790,nan,nan,nan,nan,nan,nan
4.27964,0.149824,0.595522,2,7,0,-2.24761,71.2796,0.311022,71.2796,0.311022,1261.42,1657.92,2043.26,2126.04,2460.03,3838.68,150,299790,nan,nan,nan,nan,nan,nan
2.75092,0.900541,0.118216,2,7,0,-0.490877,69.8418,0.330335,69.8418,0.330335,1286.17,1687.19,2075.46,2158.68,2493.85,3868.21,150,299790,nan,nan,nan,nan,nan,nan
3.25798,0.986008,0.156101,2,3,0,-2.16973,69.6445,0.320595,69.6445,0.320595,1282.02,1683.36,2072.68,2156.22,2492.97,3878.33,150,299790,nan,nan,nan,nan,nan,nan
4.19562,0.907122,0.253616,3,11,0,-2.04535,72.1591,0.348911,72.1591,0.348911,1276.17,1671.08,2052.11,2133.63,2461.34,3797.34,150,299790,nan,nan,nan,nan,nan,nan
4.36058,0.995144,0.33706,4,15,0,-4.12479,71.4906,0.317507,71.4906,0.317507,1263.68,1659.8,2044.27,2126.8,2459.58,3830.08,150,299790,nan,nan,nan,nan,nan,nan
4.39125,0.436059,0.552961,2,5,0,-3.91572,70.2027,0.300821,70.2027,0.300821,1264.2,1663.31,2052,2135.6,2473.25,3872.24,150,299790,nan,nan,nan,nan,nan,nan
4.25005,0.981591,0.232535,3,15,0,-2.71713,72.6648,0.346331,72.6648,0.346331,1270.37,1663.89,2043.77,2125.05,2451.94,3785.57,150,299790,nan,nan,nan,nan,nan,nan
2.94527,0.892728,0.367596,2,7,0,-1.87969,75.0568,0.398396,75.0568,0.398396,1275.83,1663.15,2033.73,2112.63,2428.58,3699.34,150,299790,nan,nan,nan,nan,nan,nan
2.94527,0.263172,0.466969,1,1,0,-2.00996,75.0568,0.398396,75.0568,0.398396,1275.83,1663.15,2033.73,2112.63,2428.58,3699.34,150,299790,nan,nan,nan,nan,nan,nan
1.26345,0.990921,0.132736,4,15,0,-0.734833,76.569,0.441677,76.569,0.441677,1281.05,1663.9,2027.83,2105.03,2413.25,3640.83,150,299790,nan,nan,nan,nan,nan,nan
# Adaptation terminated
# Step size = 0.237061
# Diagonal elements of inverse mass matrix:
# 0.00134833, 9.39188e-05
0.443819,0.765594,0.237061,4,15,0,2.83559,76.2688,0.463864,76.2688,0.463864,1291.64,1674.72,2037.73,2114.6,2421.09,3636.36,150,299790,nan,nan,nan,nan,nan,nan
-1.20249,0.875618,0.237061,2,3,0,1.3645,75.3425,0.477197,75.3425,0.477197,1304.07,1689.09,2053.29,2130.34,2437.3,3651.38,150,299790,nan,nan,nan,nan,nan,nan
3.50961,0.964712,0.237061,3,11,0,2.00159,73.1222,0.33236,73.1222,0.33236,1258.57,1650.66,2030.13,2111.46,2438.89,3780.69,150,299790,nan,nan,nan,nan,nan,nan
3.32027,0.983127,0.237061,3,15,0,-2.72258,69.6824,0.320573,69.6824,0.320573,1281.66,1682.9,2072.11,2155.63,2492.29,3877.3,150,299790,nan,nan,nan,nan,nan,nan
1.64758,0.899955,0.237061,2,3,0,-1.48865,69.0034,0.323491,69.0034,0.323491,1289.68,1692.93,2083.88,2167.74,2505.69,3894.65,150,299790,nan,nan,nan,nan,nan,nan
4.33478,1,0.237061,2,3,0,-1.69183,69.8535,0.3026,69.8535,0.3026,1268.51,1668.67,2058.24,2142.01,2480.3,3880.97,150,299790,nan,nan,nan,nan,nan,nan
4.39286,0.953097,0.237061,3,15,0,-3.87216,71.089,0.311714,71.089,0.311714,1263.53,1660.58,2046.39,2129.27,2463.63,3843.43,150,299790,nan,nan,nan,nan,nan,nan
3.63786,0.899687,0.237061,2,7,0,-3.58117,70.5379,0.33306,70.5379,0.33306,1281.51,1680.63,2066.85,2149.62,2482.84,3848.01,150,299790,nan,nan,nan,nan,nan,nan
4.25343,0.887462,0.237061,1,3,0,-2.56178,71.6745,0.317405,71.6745,0.317405,1262.02,1657.63,2041.63,2124.05,2456.42,3825.28,150,299790,nan,nan,nan,nan,nan,nan
2.99482,0.917789,0.237061,3,11,0,-2.36248,68.1541,0.293187,68.1541,0.293187,1277.49,1682.14,2076.84,2161.82,2505.3,3932.59,150,299790,nan,nan,nan,nan,nan,nan
4.13,0.978669,0.237061,2,3,0,-2.84568,68.9567,0.285896,68.9567,0.285896,1264.94,1666.89,2059.59,2144.2,2486.52,3913.08,150,299790,nan,nan,nan,nan,nan,nan
2.84245,0.946333,0.237061,3,7,0,-2.54683,66.3781,0.246479,66.3781,0.246479,1257.06,1663.77,2064.7,2151.56,2504.6,4002,150,299790,nan,nan,nan,nan,nan,nan
2.50868,0.959829,0.237061,2,3,0,-2.46735,66.2956,0.238951,66.2956,0.238951,1251.04,1657.25,2058.43,2145.44,2499.44,4006.64,150,299790,nan,nan,nan,nan,nan,nan
2.86749,1,0.237061,2,3,0,-2.53134,66.3936,0.252071,66.3936,0.252071,1261.8,1668.97,2069.82,2156.59,2509.02,3999.77,150,299790,nan,nan,nan,nan,nan,nan
-0.134571,0.406821,0.237061,2,3,0,2.94856,65.0467,0.257545,65.0467,0.257545,1279.32,1691.09,2095.95,2183.52,2538.95,4038.51,150,299790,nan,nan,nan,nan,nan,nan
2.5888,0.858898,0.237061,2,3,0,0.896316,66.6552,0.241319,66.6552,0.241319,1249.87,1655.24,2055.35,2142.1,2494.93,3995.31,150,299790,nan,nan,nan,nan,nan,nan
1.05128,0.705019,0.237061,2,3,0,-0.377396,66.1471,0.270629,66.1471,0.270629,1279.46,1688.82,2090.09,2176.73,2527.84,4000.41,150,299790,nan,nan,nan,nan,nan,nan
3.42994,0.810058,0.237061,3,7,0,0.616943,67.9276,0.259842,67.9276,0.259842,1254.17,1657.43,2053.69,2139.37,2487.06,3952.35,150,299790,nan,nan,nan,nan,nan,nan
0.017178,0.606077,0.237061,2,3,0,0.581464,66.5058,0.28473,66.5058,0.28473,1286.85,1695.97,2095.77,2181.94,2530.55,3984.01,150,299790,nan,nan,nan,nan,nan,nan
1.79078,1,0.237061,3,15,0,0.674203,69.8073,0.264361,69.8073,0.264361,1241.03,1639.23,2030.12,2114.59,2457.16,3897.92,150,299790,nan,nan,nan,nan,nan,nan
2.50543,1,0.237061,3,15,0,-1.00291,70.0738,0.33753,70.0738,0.33753,1288.3,1688.8,2076.04,2158.98,2492.77,3858.34,150,299790,nan,nan,nan,nan,nan,nan
1.98301,0.954862,0.237061,2,3,0,-1.27307,71.4991,0.287821,71.4991,0.287821,1243.92,1638.87,2024.55,2107.64,2443.69,3843.06,150,299790,nan,nan,nan,nan,nan,nan
1.16846,0.95664,0.237061,3,9,0,-0.235235,67.3896,0.294468,67.3896,0.294468,1285.52,1692.48,2089.34,2174.76,2520.02,3953.95,150,299790,nan,nan,nan,nan,nan,nan
1.16846,0.719161,0.237061,1,1,0,0.319048,67.3896,0.294468,67.3896,0.294468,1285.52,1692.48,2089.34,2174.76,2520.02,3953.95,150,299790,nan,nan,nan,nan,nan,nan
3.57682,0.860397,0.237061,2,3,0,0.1628,67.9479,0.279029,67.9479,0.279029,1269.07,1673.57,2069.35,2154.7,2500.27,3944.46,150,299790,nan,nan,nan,nan,nan,nan
3.57682,0.66391,0.237061,1,3,0,-1.57351,67.9479,0.279029,67.9479,0.279029,1269.07,1673.57,2069.35,2154.7,2500.27,3944.46,150,299790,nan,nan,nan,nan,nan,nan
2.39876,0.727101,0.237061,2,3,0,-0.948183,67.3593,0.283286,67.3593,0.283286,1277.71,1684.2,2081.54,2167.19,2513.78,3959.66,150,299790,nan,nan,nan,nan,nan,nan
3.28379,0.984008,0.237061,3,11,0,-1.83819,70.8968,0.289919,70.8968,0.289919,1250.6,1647.3,2034.52,2117.92,2455.14,3858.23,150,299790,nan,nan,nan,nan,nan,nan
4.12806,0.916156,0.237061,2,7,0,-1.82499,71.6811,0.31435,71.6811,0.31435,1260.05,1655.55,2039.68,2122.16,2454.86,3826.53,150,299790,nan,nan,nan,nan,nan,nan
3.75359,0.92026,0.237061,1,1,0,-3.7381,71.8912,0.311366,71.8912,0.311366,1256.34,1651.18,2034.89,2117.31,2449.86,3822.39,150,299790,nan,nan,nan,nan,nan,nan
3.55893,0.996496,0.237061,3,11,0,-3.20332,69.1178,0.305764,69.1178,0.305764,1277.26,1679.64,2071.12,2155.26,2494.96,3899.84,150,299790,nan,nan,nan,nan,nan,nan
3.79612,0.999493,0.237061,3,7,0,-3.57032,70.2743,0.325466,70.2743,0.325466,1279.33,1679.02,2066.37,2149.44,2484.14,3858.82,150,299790,nan,nan,nan,nan,nan,nan
2.46735,0.962458,0.237061,3,9,0,-0.119332,67.7919,0.248099,67.7919,0.248099,1245.48,1648.14,2044.92,2130.85,2480.09,3960.14,150,299790,nan,nan,nan,nan,nan,nan
2.32285,0.962772,0.237061,2,7,0,-1.05717,66.9429,0.24026,66.9429,0.24026,1246.26,1650.66,2049.92,2136.5,2488.69,3987.13,150,299790,nan,nan,nan,nan,nan,nan
3.15984,0.988246,0.237061,2,3,0,-2.29529,66.8428,0.256428,66.8428,0.256428,1261.32,1667.51,2066.98,2153.4,2504.21,3985.03,150,299790,nan,nan,nan,nan,nan,nan
2.2105,0.767838,0.237061,2,3,0,-1.40456,65.9476,0.254903,65.9476,0.254903,1268.43,1677.2,2079.36,2166.37,2519.69,4012.13,150,299790,nan,nan,nan,nan,nan,nan
3.80497,1,0.237061,3,11,0,-0.661383,72.8021,0.367694,72.8021,0.367694,1280.46,1673.77,2052,2132.76,2456.93,3771.29,150,299790,nan,nan,nan,nan,nan,nan
3.46371,0.972007,0.237061,2,7,0,-3.30279,72.3059,0.367412,72.3059,0.367412,1284.64,1679.28,2058.8,2139.84,2465.14,3784.17,150,299790,nan,nan,nan,nan,nan,nan
4.1245,0.9897,0.237061,3,15,0,-2.46725,71.9419,0.34823,71.9419,0.34823,1277.7,1673.18,2054.83,2136.47,2464.75,3803.32,150,299790,nan,nan,nan,nan,nan,nan
4.29551,1,0.237061,2,3,0,-4.12358,72.2387,0.345296,72.2387,0.345296,1273.49,1668.14,2049.18,2130.72,2458.67,3797.07,150,299790,nan,nan,nan,nan,nan,nan
4.00808,0.965944,0.237061,2,7,0,-3.82608,72.3612,0.325212,72.3612,0.325212,1260.85,1654.82,2036.63,2118.51,2448.45,3803.67,150,299790,nan,nan,nan,nan,nan,nan
3.64567,1,0.237061,3,7,0,-3.46971,72.8835,0.372393,72.8835,0.372393,1282.12,1675.21,2052.93,2133.54,2457.01,3766.81,150,299790,nan,nan,nan,nan,nan,nan
3.70456,0.901448,0.237061,1,3,0,-2.64096,73.8662,0.360215,73.8662,0.360215,1267.52,1657.99,2033.99,2114.33,2437.03,3748.18,150,299790,nan,nan,nan,nan,nan,nan
3.80675,0.994971,0.237061,2,3,0,-3.58179,73.7896,0.36597,73.7896,0.36597,1271.12,1661.81,2037.65,2117.91,2440.12,3747.2,150,299790,nan,nan,nan,nan,nan,nan
3.54725,0.87846,0.237061,1,3,0,-2.69523,72.7469,0.372593,72.7469,0.372593,1283.4,1676.86,2054.92,2135.6,2459.34,3770.19,150,299790,nan,nan,nan,nan,nan,nan
3.1143,1,0.237061,3,7,0,-3.0928,74.7663,0.37504,74.7663,0.37504,1267.39,1655.57,2028.4,2107.95,2427.08,3718.4,150,299790,nan,nan,nan,nan,nan,nan
4.02205,0.998836,0.237061,2,7,0,-2.48901,72.7276,0.360739,72.7276,0.360739,1277.54,1671.02,2049.87,2130.82,2455.93,3776.73,150,299790,nan,nan,nan,nan,nan,nan
