# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
4.42808,0.793563,0.187886,3,15,0,-0.935259,71.2871,0.327458,71.2871,0.327458,1271.53,1668.46,2052.98,2135.43,2467.55,3830.74,150,299790,nan,nan,nan,nan,nan,nan
4.39946,0.999486,0.187129,2,7,0,-4.36002,71.8485,0.327759,71.8485,0.327759,1266.81,1662.21,2045.23,2127.35,2458.16,3815.81,150,299790,nan,nan,nan,nan,nan,nan
4.35184,0.907095,0.254526,2,3,0,-4.14749,71.2541,0.330664,71.2541,0.330664,1273.73,1670.82,2055.26,2137.66,2469.49,3830.06,150,299790,nan,nan,nan,nan,nan,nan
3.5135,0.312085,0.300613,3,15,0,-2.65365,67.7601,0.260934,67.7601,0.260934,1256.6,1660.42,2057.15,2142.92,2490.92,3956.78,150,299790,nan,nan,nan,nan,nan,nan
3.52883,0.695033,0.14488,2,3,0,-0.657278,67.5474,0.267915,67.5474,0.267915,1264.18,1669.14,2066.35,2152.15,2499.94,3960.35,150,299790,nan,nan,nan,nan,nan,nan
4.19692,0.99975,0.124553,3,11,0,-3.07885,69.6198,0.287857,69.6198,0.287857,1260.39,1660.56,2051.34,2135.52,2476.01,3893.84,150,299790,nan,nan,nan,nan,nan,nan
4.39373,0.959718,0.169078,3,15,0,-3.49963,71.733,0.324296,71.733,0.324296,1265.73,1661.37,2044.87,2127.13,2458.59,3820.49,150,299790,nan,nan,nan,nan,nan,nan
3.84173,0.878978,0.215839,3,15,0,-3.27732,72.7016,0.36558,72.7016,0.36558,1280.26,1673.83,2052.45,2133.3,2457.93,3774.94,150,299790,nan,nan,nan,nan,nan,nan
3.518,0.973427,0.244006,3,11,0,-2.46643,68.2479,0.287563,68.2479,0.287563,1272.61,1676.7,2071.34,2156.36,2500.24,3932.35,150,299790,nan,nan,nan,nan,nan,nan
2.3898,0.286526,0.317135,3,9,0,-1.49599,73.8205,0.407411,73.8205,0.407411,1290.3,1680.71,2053.71,2133.07,2450.62,3725.05,150,299790,nan,nan,nan,nan,nan,nan
3.57575,0.993615,0.148921,3,15,0,-1.25663,72.921,0.374372,72.921,0.374372,1282.77,1675.76,2053.26,2133.81,2456.97,3764.84,150,299790,nan,nan,nan,nan,nan,nan
3.77275,0.940529,0.199385,2,3,0,-2.94027,73.6965,0.356138,73.6965,0.356138,1266.83,1657.72,2034.39,2114.91,2438.43,3754.48,150,299790,nan,nan,nan,nan,nan,nan
3.33211,0.961579,0.246491,3,11,0,-1.83689,67.8058,0.257554,67.8058,0.257554,1253.39,1656.82,2053.47,2139.26,2487.49,3956.64,150,299790,nan,nan,nan,nan,nan,nan
3.33211,0.0654633,0.313928,3,15,0,-2.18046,67.8058,0.257554,67.8058,0.257554,1253.39,1656.82,2053.47,2139.26,2487.49,3956.64,150,299790,nan,nan,nan,nan,nan,nan
2.76941,0.939006,0.107522,2,3,0,-2.40026,67.2211,0.276075,67.2211,0.276075,1273.57,1680.04,2078,2163.86,2511.6,3966.63,150,299790,nan,nan,nan,nan,nan,nan
2.41948,0.931624,0.132617,2,7,0,-1.73911,68.9745,0.259138,68.9745,0.259138,1244.18,1644.34,2037.64,2122.69,2467.84,3922.91,150,299790,nan,nan,nan,nan,nan,nan
4.43322,1,0.161638,3,11,0,-2.16605,71.5826,0.330628,71.5826,0.330628,1270.83,1667.01,2050.58,2132.8,2463.89,3821.4,150,299790,nan,nan,nan,nan,nan,nan
4.25761,0.96643,0.21735,2,7,0,-4.15511,72.5209,0.338412,72.5209,0.338412,1267.18,1660.98,2041.67,2123.2,2451.3,3793.17,150,299790,nan,nan,nan,nan,nan,nan
4.35827,0.954378,0.277956,2,7,0,-3.95987,71.012,0.326346,71.012,0.326346,1273.29,1670.95,2056.26,2138.89,2471.77,3838.58,150,299790,nan,nan,nan,nan,nan,nan
4.35827,0.00243227,0.348873,1,1,0,-3.06374,71.012,0.326346,71.012,0.326346,1273.29,1670.95,2056.26,2138.89,2471.77,3838.58,150,299790,nan,nan,nan,nan,nan,nan
2.55244,0.945258,0.110922,3,7,0,-2.25362,71.2626,0.288628,71.2626,0.288628,1246.53,1642.16,2028.44,2111.65,2448.16,3849,150,299790,nan,nan,nan,nan,nan,nan
4.41586,0.946576,0.13757,3,11,0,-1.0974,71.5078,0.331235,71.5078,0.331235,1271.84,1668.24,2051.98,2134.22,2465.41,3823.08,150,299790,nan,nan,nan,nan,nan,nan
4.45577,0.99946,0.170753,3,11,0,-4.08752,70.9096,0.312698,70.9096,0.312698,1265.74,1663.31,2049.56,2132.52,2467.18,3847.77,150,299790,nan,nan,nan,nan,nan,nan
3.88686,0.899795,0.228334,2,7,0,-2.80505,70.2242,0.288131,70.2242,0.288131,1255.23,1653.7,2042.81,2126.63,2465.64,3877.16,150,299790,nan,nan,nan,nan,nan,nan
4.09724,0.992339,0.264473,2,7,0,-3.43694,71.0636,0.334605,71.0636,0.334605,1277.73,1675.42,2060.15,2142.58,2474.4,3833.2,150,299790,nan,nan,nan,nan,nan,nan
3.74448,0.747671,0.349183,1,1,0,-3.33834,70.871,0.337708,70.871,0.337708,1281.24,1679.52,2064.59,2147.07,2478.98,3836.8,150,299790,nan,nan,nan,nan,nan,nan
4.04974,1,0.325312,2,7,0,-3.66322,70.2767,0.291484,70.2767,0.291484,1257.13,1655.63,2044.47,2128.2,2466.72,3874.31,150,299790,nan,nan,nan,nan,nan,nan
4.04974,0.000387651,0.433356,1,1,0,-3.59788,70.2767,0.291484,70.2767,0.291484,1257.13,1655.63,2044.47,2128.2,2466.72,3874.31,150,299790,nan,nan,nan,nan,nan,nan
3.68598,0.946559,0.140498,2,7,0,-3.37934,69.7189,0.316176,69.7189,0.316176,1278.57,1679.58,2068.9,2152.49,2489.56,3878.39,150,299790,nan,nan,nan,nan,nan,nan
3.55212,0.996495,0.173699,2,7,0,-2.93259,69.5845,0.276084,69.5845,0.276084,1252.06,1651.67,2042.91,2127.32,2469.18,3899.63,150,299790,nan,nan,nan,nan,nan,nan
3.61243,0.97275,0.230112,2,3,0,-3.18637,69.173,0.272472,69.173,0.272472,1252.98,1653.53,2046.01,2130.72,2473.98,3912.46,150,299790,nan,nan,nan,nan,nan,nan
2.72412,0.858849,0.294456,2,3,0,-2.63991,67.786,0.288654,67.786,0.288654,1277.66,1683.17,2079.1,2164.38,2509.29,3945.07,150,299790,nan,nan,nan,nan,nan,nan
2.96968,0.795535,0.320923,2,7,0,-1.57805,71.7587,0.299832,71.7587,0.299832,1249.95,1644.73,2029.28,2112,2446.14,3831.05,150,299790,nan,nan,nan,nan,nan,nan
2.96968,0.377407,0.320064,1,3,0,-1.83106,71.7587,0.299832,71.7587,0.299832,1249.95,1644.73,2029.28,2112,2446.14,3831.05,150,299790,nan,nan,nan,nan,nan,nan
4.17428,1,0.178387,2,3,0,-3.20447,70.3723,0.319877,70.3723,0.319877,1275.02,1674.29,2061.66,2144.78,2479.89,3858.85,150,299790,nan,nan,nan,nan,nan,nan
0.312417,0.937486,0.236641,3,11,0,1.31523,77.44,0.452465,77.44,0.452465,1277.91,1658.4,2019.52,2096.06,2401.44,3615.02,150,299790,nan,nan,nan,nan,nan,nan
3.29221,1,0.287489,2,3,0,-0.494387,74.3048,0.392311,74.3048,0.392311,1279.42,1668.72,2041.56,2120.98,2439.17,3720.9,150,299790,nan,nan,nan,nan,nan,nan
3.01522,0.782312,0.380415,2,3,0,-2.72138,73.8666,0.396988,73.8666,0.396988,1285.29,1675.68,2049.29,2128.85,2447.45,3729.34,150,299790,nan,nan,nan,nan,nan,nan
4.10501,0.96776,0.372391,1,3,0,-2.63557,73.0226,0.357712,73.0226,0.357712,1273.41,1666.09,2044.37,2125.22,2450.03,3770.73,150,299790,nan,nan,nan,nan,nan,nan
4.10501,0.0337416,0.470471,1,3,1,-2.9626,73.0226,0.357712,73.0226,0.357712,1273.41,1666.09,2044.37,2125.22,2450.03,3770.73,150,299790,nan,nan,nan,nan,nan,nan
2.93409,0.79951,0.164848,2,7,0,-0.80467,73.2384,0.326471,73.2384,0.326471,1254.13,1645.79,2025.28,2106.65,2434.49,3780.55,150,299790,nan,nan,nan,nan,nan,nan
4.08145,0.997896,0.165559,2,7,0,-2.70773,71.1925,0.337228,71.1925,0.337228,1278.11,1675.49,2059.73,2142.03,2473.26,3828.49,150,299790,nan,nan,nan,nan,nan,nan
4.31464,0.995561,0.218001,3,9,0,-4.02025,70.9331,0.306486,70.9331,0.306486,1261.52,1658.81,2045.28,2128.35,2463.65,3849.99,150,299790,nan,nan,nan,nan,nan,nan
4.32583,0.966751,0.285775,3,9,0,-3.55844,71.4294,0.334405,71.4294,0.334405,1274.38,1671.06,2054.83,2137.06,2468.07,3823.6,150,299790,nan,nan,nan,nan,nan,nan
4.31008,0.60963,0.35978,3,7,0,-3.7379,71.9024,0.324041,71.9024,0.324041,1264.11,1659.28,2042.35,2124.51,2455.62,3816.17,150,299790,nan,nan,nan,nan,nan,nan
3.27312,0.674243,0.27878,2,7,0,-2.23882,67.2046,0.254805,67.2046,0.254805,1256.6,1661.57,2060,2146.21,2496.26,3974.99,150,299790,nan,nan,nan,nan,nan,nan
3.27312,0.0224371,0.236024,1,1,0,-1.16643,67.2046,0.254805,67.2046,0.254805,1256.6,1661.57,2060,2146.21,2496.26,3974.99,150,299790,nan,nan,nan,nan,nan,nan
3.24682,0.989647,0.0829552,3,7,0,-2.96562,67.1108,0.264246,67.1108,0.264246,1265.28,1671.28,2069.83,2155.96,2505.26,3974.4,150,299790,nan,nan,nan,nan,nan,nan
3.24682,0.0100431,0.862249,1,1,0,-2.28594,67.1108,0.264246,67.1108,0.264246,1265.28,1671.28,2069.83,2155.96,2505.26,3974.4,150,299790,nan,nan,nan,nan,nan,nan
3.24682,0,2.05051,0,1,1,-2.76691,67.1108,0.264246,67.1108,0.264246,1265.28,1671.28,2069.83,2155.96,2505.26,3974.4,150,299790,nan,nan,nan,nan,nan,nan
3.06752,0.978555,0.203276,2,3,0,-2.97178,67.4842,0.251837,67.4842,0.251837,1251.51,1655.4,2053.04,2139.12,2488.76,3967.84,150,299790,nan,nan,nan,nan,nan,nan
-1.94091,0.625981,0.200573,3,15,0,3.99301,67.3294,0.222619,67.3294,0.222619,1226.02,1627.27,2025.19,2111.71,2464.53,3979.96,150,299790,nan,nan,nan,nan,nan,nan
1.7342,1,0.0929772,3,7,0,2.21752,67.2716,0.287653,67.2716,0.287653,1281.74,1688.72,2086.18,2171.8,2518.12,3960.35,150,299790,nan,nan,nan,nan,nan,nan
2.22112,0.994613,0.138601,2,3,0,-1.26591,67.1084,0.279898,67.1084,0.279898,1277.53,1684.57,2082.75,2168.62,2516.22,3968.36,150,299790,nan,nan,nan,nan,nan,nan
2.91147,1,0.224986,1,1,0,-2.32901,67.2424,0.274578,67.2424,0.274578,1272.22,1678.53,2076.47,2162.35,2510.19,3966.61,150,299790,nan,nan,nan,nan,nan,nan
3.02926,1,0.394686,2,3,0,-2.89504,67.7777,0.253323,67.7777,0.253323,1250.1,1653.26,2050.03,2135.91,2484.65,3958.88,150,299790,nan,nan,nan,nan,nan,nan
3.02926,4.1283e-05,0.718279,1,1,0,-2.86206,67.7777,0.253323,67.7777,0.253323,1250.1,1653.26,2050.03,2135.91,2484.65,3958.88,150,299790,nan,nan,nan,nan,nan,nan
4.12947,0.998492,0.0567499,5,55,0,-1.44389,70.1106,0.315728,70.1106,0.315728,1274.76,1674.65,2062.92,2146.29,2482.48,3867.9,150,299790,nan,nan,nan,nan,nan,nan
4.34549,0.996568,0.105569,4,31,0,-3.6823,69.8761,0.302425,69.8761,0.302425,1268.19,1668.28,2057.8,2141.56,2479.81,3880.43,150,299790,nan,nan,nan,nan,nan,nan
3.50614,0.959507,0.197405,4,19,0,-2.87565,72.8767,0.375197,72.8767,0.375197,1283.56,1676.67,2054.23,2134.79,2457.95,3765.54,150,299790,nan,nan,nan,nan,nan,nan
3.84552,0.983549,0.329951,3,11,0,-3.10267,68.8295,0.273195,68.8295,0.273195,1256.61,1658.19,2051.62,2136.53,2480.55,3921.79,150,299790,nan,nan,nan,nan,nan,nan
3.84552,0.200894,0.595169,2,7,0,-2.56496,68.8295,0.273195,68.8295,0.273195,1256.61,1658.19,2051.62,2136.53,2480.55,3921.79,150,299790,nan,nan,nan,nan,nan,nan
4.02582,1,0.0932686,4,15,0,-3.84359,68.6489,0.280499,68.6489,0.280499,1263.76,1666.31,2060.04,2144.94,2488.61,3923.96,150,299790,nan,nan,nan,nan,nan,nan
3.81275,0.974904,0.178342,2,7,0,-3.65588,69.2078,0.275753,69.2078,0.275753,1255.17,1655.83,2048.12,2132.76,2475.58,3910.21,150,299790,nan,nan,nan,nan,nan,nan
4.15326,0.780284,0.313794,2,3,0,-2.90361,69.1803,0.284091,69.1803,0.284091,1261.61,1662.83,2054.95,2139.47,2481.44,3907.59,150,299790,nan,nan,nan,nan,nan,nan
3.93062,0.999219,0.302791,2,7,0,-3.82313,68.3968,0.277457,68.3968,0.277457,1263.78,1666.87,2061.41,2146.51,2491.14,3932.32,150,299790,nan,nan,nan,nan,nan,nan
3.93062,0.137074,0.568358,1,1,0,-3.41161,68.3968,0.277457,68.3968,0.277457,1263.78,1666.87,2061.41,2146.51,2491.14,3932.32,150,299790,nan,nan,nan,nan,nan,nan
3.79758,0.998122,0.0791805,3,7,0,-3.7894,68.2763,0.281494,68.2763,0.281494,1267.9,1671.58,2066.34,2151.45,2495.94,3934.09,150,299790,nan,nan,nan,nan,nan,nan
4.09785,0.999577,0.148558,3,15,0,-3.54911,69.4917,0.284011,69.4917,0.284011,1258.76,1659.09,2050.35,2134.68,2475.9,3898.98,150,299790,nan,nan,nan,nan,nan,nan
4.14583,0.942588,0.277266,2,3,0,-3.66125,69.8501,0.288544,69.8501,0.288544,1258.83,1658.38,2048.5,2132.53,2472.4,3887.21,150,299790,nan,nan,nan,nan,nan,nan
4.29409,1,0.433559,2,3,0,-4.1635,70.3781,0.298351,70.3781,0.298351,1260.98,1659.49,2047.8,2131.35,2468.86,3868.57,150,299790,nan,nan,nan,nan,nan,nan
4.29409,0.0382516,0.795351,1,3,1,-4.21133,70.3781,0.298351,70.3781,0.298351,1260.98,1659.49,2047.8,2131.35,2468.86,3868.57,150,299790,nan,nan,nan,nan,nan,nan
4.0852,0.993375,0.0903742,4,31,0,-3.03843,71.6077,0.344124,71.6077,0.344124,1278.35,1674.7,2057.46,2139.38,2468.88,3814.12,150,299790,nan,nan,nan,nan,nan,nan
4.19352,0.998022,0.163267,4,23,0,-3.83689,70.878,0.302539,70.878,0.302539,1259.4,1656.7,2043.48,2126.66,2462.53,3853.24,150,299790,nan,nan,nan,nan,nan,nan
4.03907,0.924089,0.295938,2,5,0,-3.24922,69.182,0.297703,69.182,0.297703,1271.23,1673.1,2064.74,2149,2489.45,3901.69,150,299790,nan,nan,nan,nan,nan,nan
4.08342,0.988623,0.431523,2,3,0,-3.97443,70.1189,0.290192,70.1189,0.290192,1257.62,1656.49,2045.82,2129.66,2468.7,3879.16,150,299790,nan,nan,nan,nan,nan,nan
4.03993,0.273347,0.748399,1,3,1,-3.21644,70.948,0.300533,70.948,0.300533,1257.44,1654.47,2041.15,2124.32,2460.26,3852.26,150,299790,nan,nan,nan,nan,nan,nan
4.28674,1,0.178402,3,7,0,-4.04396,70.4821,0.3189,70.4821,0.3189,1273.43,1672.37,2059.48,2142.57,2477.53,3856.35,150,299790,nan,nan,nan,nan,nan,nan
4.43316,1,0.318643,1,3,0,-4.32681,70.6464,0.315675,70.6464,0.315675,1269.95,1668.34,2055.16,2138.21,2473.16,3853.44,150,299790,nan,nan,nan,nan,nan,nan
4.43316,0.135515,0.5637,3,7,0,-3.94995,70.6464,0.315675,70.6464,0.315675,1269.95,1668.34,2055.16,2138.21,2473.16,3853.44,150,299790,nan,nan,nan,nan,nan,nan
4.34735,0.996692,0.0962463,2,7,0,-4.14825,70.958,0.307914,70.958,0.307914,1262.23,1659.51,2045.85,2128.87,2463.96,3848.67,150,299790,nan,nan,nan,nan,nan,nan
3.81164,0.997982,0.168834,4,23,0,-3.22077,68.2973,0.281605,68.2973,0.281605,1267.79,1671.42,2066.11,2151.21,2495.63,3933.45,150,299790,nan,nan,nan,nan,nan,nan
3.54228,0.994032,0.294488,2,7,0,-2.14183,67.5949,0.262533,67.5949,0.262533,1259.42,1663.85,2061.03,2146.88,2495.12,3960.97,150,299790,nan,nan,nan,nan,nan,nan
3.54228,0.00421485,0.503839,3,7,0,-0.770193,67.5949,0.262533,67.5949,0.262533,1259.42,1663.85,2061.03,2146.88,2495.12,3960.97,150,299790,nan,nan,nan,nan,nan,nan
3.411,0.999956,0.0646264,3,11,0,-3.35533,67.2926,0.260461,67.2926,0.260461,1260.51,1665.68,2063.77,2149.84,2499.07,3970.47,150,299790,nan,nan,nan,nan,nan,nan
4.25161,0.993737,0.112645,5,39,0,-2.26103,71.0025,0.305801,71.0025,0.305801,1260.46,1657.54,2043.85,2126.89,2462.11,3848.44,150,299790,nan,nan,nan,nan,nan,nan
3.88422,0.99988,0.191563,3,15,0,-3.23173,72.9807,0.367396,72.9807,0.367396,1278.77,1671.6,2049.39,2130.05,2453.87,3766.89,150,299790,nan,nan,nan,nan,nan,nan
3.94722,1,0.328208,2,3,0,-3.8506,72.8666,0.364425,72.8666,0.364425,1278.24,1671.36,2049.63,2130.42,2454.82,3771.31,150,299790,nan,nan,nan,nan,nan,nan
3.94722,0.0400632,0.557897,1,3,0,-0.558483,72.8666,0.364425,72.8666,0.364425,1278.24,1671.36,2049.63,2130.42,2454.82,3771.31,150,299790,nan,nan,nan,nan,nan,nan
4.37805,0.999933,0.0844611,4,27,0,-3.58539,72.108,0.335064,72.108,0.335064,1268.84,1663.68,2045.64,2127.46,2456.86,3805.5,150,299790,nan,nan,nan,nan,nan,nan
4.34248,0.999947,0.143826,3,15,0,-4.25031,72.2934,0.339945,72.2934,0.339945,1270.02,1664.45,2045.65,2127.27,2455.7,3798.3,150,299790,nan,nan,nan,nan,nan,nan
3.97872,0.977499,0.243005,4,15,0,-3.70961,73.1993,0.364923,73.1993,0.364923,1275.63,1667.87,2045.26,2125.86,2449.47,3762.6,150,299790,nan,nan,nan,nan,nan,nan
3.57281,0.946309,0.38558,3,9,0,-2.77986,68.056,0.281892,68.056,0.281892,1270.22,1674.57,2069.94,2155.18,2500.17,3940.2,150,299790,nan,nan,nan,nan,nan,nan
3.57281,0.00481645,0.563221,1,1,0,-3.17588,68.056,0.281892,68.056,0.281892,1270.22,1674.57,2069.94,2155.18,2500.17,3940.2,150,299790,nan,nan,nan,nan,nan,nan
3.76673,0.999808,0.08365,3,7,0,-3.53516,68.1792,0.279703,68.1792,0.279703,1267.45,1671.32,2066.41,2151.61,2496.53,3937.59,150,299790,nan,nan,nan,nan,nan,nan
3.76914,0.991764,0.139682,2,5,0,-3.46833,68.3261,0.268778,68.3261,0.268778,1257.73,1660.48,2055.43,2140.73,2486.47,3937.71,150,299790,nan,nan,nan,nan,nan,nan
4.07936,1,0.227171,2,7,0,-3.59421,68.8063,0.28223,68.8063,0.28223,1263.62,1665.81,2059.04,2143.82,2486.91,3918.82,150,299790,nan,nan,nan,nan,nan,nan
0.455279,0.144599,0.374229,1,1,0,-0.423689,69.6157,0.25502,69.6157,0.25502,1235.13,1633.15,2024.71,2109.43,2453.43,3906.45,150,299790,nan,nan,nan,nan,nan,nan
1.15099,0.99992,0.0815357,3,15,0,0.293714,69.1998,0.253844,69.1998,0.253844,1237.8,1636.9,2029.63,2114.62,2459.76,3918.39,150,299790,nan,nan,nan,nan,nan,nan
3.40884,1,0.134281,2,3,0,-1.19504,68.6335,0.264779,68.6335,0.264779,1251.79,1653.36,2047.52,2132.69,2478.09,3930.49,150,299790,nan,nan,nan,nan,nan,nan
3.45674,0.99973,0.219719,4,19,0,-3.03072,73.2815,0.381319,73.2815,0.381319,1283.03,1675.06,2051.19,2131.39,2452.99,3752.12,150,299790,nan,nan,nan,nan,nan,nan
4.04025,0.881234,0.356967,3,11,0,-2.51186,72.2563,0.354834,72.2563,0.354834,1278.52,1673.22,2053.65,2134.99,2461.82,3791.85,150,299790,nan,nan,nan,nan,nan,nan
3.3498,0.926564,0.439005,3,7,0,-3.02325,73.8069,0.34672,73.8069,0.34672,1260.86,1651.37,2028.31,2108.97,2433.3,3756.39,150,299790,nan,nan,nan,nan,nan,nan
4.39697,1,0.597113,2,7,0,-3.40577,70.6583,0.305634,70.6583,0.305634,1263.37,1661.4,2048.65,2131.89,2467.93,3857.75,150,299790,nan,nan,nan,nan,nan,nan
4.39697,0.000218395,0.95556,1,1,0,-4.10407,70.6583,0.305634,70.6583,0.305634,1263.37,1661.4,2048.65,2131.89,2467.93,3857.75,150,299790,nan,nan,nan,nan,nan,nan
4.15105,0.976775,0.159719,2,7,0,-3.86546,70.265,0.318321,70.265,0.318321,1275.01,1674.54,2062.27,2145.49,2481.03,3862.49,150,299790,nan,nan,nan,nan,nan,nan
3.83894,0.98388,0.243158,2,3,0,-3.78604,70.5503,0.291696,70.5503,0.291696,1254.87,1652.62,2040.71,2124.27,2462.12,3866.81,150,299790,nan,nan,nan,nan,nan,nan
3.37247,0.896177,0.374143,2,7,0,-2.70852,71.3086,0.296924,71.3086,0.296924,1251.87,1647.76,2033.61,2116.64,2452.14,3844.23,150,299790,nan,nan,nan,nan,nan,nan
4.29988,0.916194,0.471638,1,3,0,-3.71754,70.6166,0.301549,70.6166,0.301549,1261.03,1659.01,2046.55,2129.89,2466.49,3860.71,150,299790,nan,nan,nan,nan,nan,nan
4.29988,0.132221,0.619554,1,3,0,1.41426,70.6166,0.301549,70.6166,0.301549,1261.03,1659.01,2046.55,2129.89,2466.49,3860.71,150,299790,nan,nan,nan,nan,nan,nan
3.62335,0.995137,0.146027,4,31,0,-3.02681,73.7589,0.380377,73.7589,0.380377,1278.48,1669.26,2044.25,2124.21,2444.89,3740.61,150,299790,nan,nan,nan,nan,nan,nan
2.67969,0.945364,0.228535,2,3,0,-2.615,73.5977,0.399718,73.5977,0.399718,1288.83,1679.9,2054,2133.63,2452.51,3734.62,150,299790,nan,nan,nan,nan,nan,nan
3.33194,0.795712,0.319494,2,3,0,-0.46723,74.5073,0.388208,74.5073,0.388208,1275.82,1664.62,2037.23,2116.64,2434.86,3718.02,150,299790,nan,nan,nan,nan,nan,nan
0.874366,0.769302,0.322517,3,7,0,-0.7153,73.9545,0.429735,73.9545,0.429735,1298.48,1688.19,2059.27,2138.06,2452.9,3710.01,150,299790,nan,nan,nan,nan,nan,nan
3.74114,0.999569,0.307635,2,7,0,0.0776052,73.7928,0.358802,73.7928,0.358802,1267.41,1658.07,2034.33,2114.74,2437.75,3750.73,150,299790,nan,nan,nan,nan,nan,nan
3.74114,0.387566,0.478984,1,1,0,-2.77404,73.7928,0.358802,73.7928,0.358802,1267.41,1658.07,2034.33,2114.74,2437.75,3750.73,150,299790,nan,nan,nan,nan,nan,nan
4.13687,0.997029,0.203457,3,15,0,-3.56561,72.0795,0.349782,72.0795,0.349782,1277.34,1672.47,2053.67,2135.2,2463,3798.97,150,299790,nan,nan,nan,nan,nan,nan
4.16169,0.972414,0.314228,2,3,0,-3.80141,72.8146,0.342644,72.8146,0.342644,1267.04,1660.12,2039.82,2121.1,2448.06,3783.55,150,299790,nan,nan,nan,nan,nan,nan
3.3319,0.312066,0.458763,2,3,0,-1.52766,72.9881,0.380045,72.9881,0.380045,1284.96,1677.76,2054.72,2135.11,2457.49,3760.21,150,299790,nan,nan,nan,nan,nan,nan
4.1778,0.999807,0.168843,3,15,0,-3.0838,72.7916,0.353738,72.7916,0.353738,1273.29,1666.55,2045.67,2126.73,2452.49,3778.62,150,299790,nan,nan,nan,nan,nan,nan
1.46646,0.781963,0.260652,2,3,0,-1.28856,74.6042,0.340364,74.6042,0.340364,1250.7,1639.07,2014.38,2094.74,2418.06,3739.64,150,299790,nan,nan,nan,nan,nan,nan
1.94319,0.993368,0.255771,3,15,0,-0.967075,70.47,0.35096,70.47,0.35096,1292.29,1691.86,2077.24,2159.67,2491,3840.9,150,299790,nan,nan,nan,nan,nan,nan
4.41376,0.881288,0.387024,2,3,0,-2.3979,71.8437,0.32924,71.8437,0.32924,1267.73,1663.18,2046.13,2128.23,2458.88,3815.22,150,299790,nan,nan,nan,nan,nan,nan
4.25335,0.958979,0.464047,2,7,0,-3.39126,69.4637,0.296228,69.4637,0.296228,1267.67,1668.68,2059.58,2143.7,2483.64,3894.53,150,299790,nan,nan,nan,nan,nan,nan
0.747812,0.890905,0.650074,3,7,0,-0.0766001,76.8763,0.45384,76.8763,0.45384,1283.02,1664.85,2027.18,2103.96,2410.3,3627.35,150,299790,nan,nan,nan,nan,nan,nan
0.747812,2.05369e-07,0.791097,1,3,1,2.699,76.8763,0.45384,76.8763,0.45384,1283.02,1664.85,2027.18,2103.96,2410.3,3627.35,150,299790,nan,nan,nan,nan,nan,nan
0.828662,0.994815,0.160695,3,7,0,-0.4132,75.9348,0.455252,75.9348,0.455252,1291.36,1675.48,2039.91,2117.13,2425.19,3648.72,150,299790,nan,nan,nan,nan,nan,nan
0.944512,0.969957,0.241823,4,19,0,0.536352,66.2501,0.225546,66.2501,0.225546,1238.73,1643.55,2044.71,2131.9,2487.28,4011.22,150,299790,nan,nan,nan,nan,nan,nan
3.08242,1,0.344959,3,9,0,0.362989,68.1732,0.292492,68.1732,0.292492,1276.82,1681.38,2076.06,2161.03,2504.55,3932.35,150,299790,nan,nan,nan,nan,nan,nan
4.02051,1,0.520384,1,1,0,-3.79775,68.8993,0.278105,68.8993,0.278105,1259.71,1661.39,2054.49,2139.28,2482.59,3917.89,150,299790,nan,nan,nan,nan,nan,nan
4.02051,0.0172933,0.781884,1,1,0,-3.9245,68.8993,0.278105,68.8993,0.278105,1259.71,1661.39,2054.49,2139.28,2482.59,3917.89,150,299790,nan,nan,nan,nan,nan,nan
4.15276,0.993761,0.170644,3,11,0,-3.75464,69.4828,0.285455,69.4828,0.285455,1259.89,1660.32,2051.56,2135.87,2476.95,3898.63,150,299790,nan,nan,nan,nan,nan,nan
