# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
2.76382,0.534465,0.467121,1,3,0,-2.30932,72.6188,0.312472,72.6188,0.312472,1250.82,1643.74,2025.5,2107.49,2438.27,3802.95,150,299790,nan,nan,nan,nan,nan,nan
4.28184,1,0.25879,2,3,0,-3.06643,71.7956,0.341273,71.7956,0.341273,1275.1,1670.9,2053.33,2135.2,2464.6,3810.61,150,299790,nan,nan,nan,nan,nan,nan
4.28184,0.186032,0.409682,1,1,0,-2.32183,71.7956,0.341273,71.7956,0.341273,1275.1,1670.9,2053.33,2135.2,2464.6,3810.61,150,299790,nan,nan,nan,nan,nan,nan
3.0374,0.989065,0.105311,5,47,0,-1.91589,74.7303,0.399962,74.7303,0.399962,1279.27,1667.41,2038.68,2117.72,2434.17,3706.49,150,299790,nan,nan,nan,nan,nan,nan
-1.62273,0.98277,0.162688,4,15,0,2.39535,78.6276,0.482804,78.6276,0.482804,1278.77,1655.61,2011.82,2087.14,2387.15,3572.5,150,299790,nan,nan,nan,nan,nan,nan
2.14896,0.944716,0.24658,4,17,0,1.72383,66.3035,0.263728,66.3035,0.263728,1272.43,1680.82,2081.77,2168.42,2519.86,3998.38,150,299790,nan,nan,nan,nan,nan,nan
4.33755,0.550329,0.342197,3,11,0,0.950466,69.7494,0.297943,69.7494,0.297943,1266.29,1666.56,2056.6,2140.52,2479.58,3885.91,150,299790,nan,nan,nan,nan,nan,nan
4.34127,0.99857,0.20066,3,7,0,-4.31682,69.7652,0.297394,69.7652,0.297394,1265.77,1665.97,2056,2139.92,2479,3885.71,150,299790,nan,nan,nan,nan,nan,nan
4.27197,0.977708,0.31202,2,3,0,-4.26089,69.9195,0.292835,69.9195,0.292835,1261.24,1660.8,2050.57,2134.49,2473.71,3883.47,150,299790,nan,nan,nan,nan,nan,nan
4.27197,0.0960941,0.461562,2,3,0,-3.52409,69.9195,0.292835,69.9195,0.292835,1261.24,1660.8,2050.57,2134.49,2473.71,3883.47,150,299790,nan,nan,nan,nan,nan,nan
3.82672,0.966876,0.103227,4,27,0,-0.539442,73.7209,0.36911,73.7209,0.36911,1273.28,1664.17,2039.97,2120.2,2442.22,3747.33,150,299790,nan,nan,nan,nan,nan,nan
3.71722,0.995916,0.149476,2,3,0,-3.6985,73.9389,0.365958,73.9389,0.365958,1269.84,1660.15,2035.61,2115.79,2437.69,3743.47,150,299790,nan,nan,nan,nan,nan,nan
4.13127,0.994768,0.229205,4,19,0,-2.32951,68.9739,0.284126,68.9739,0.284126,1263.5,1665.31,2058.01,2142.65,2485.12,3913.34,150,299790,nan,nan,nan,nan,nan,nan
4.22078,0.916644,0.348968,2,3,0,-4.01495,69.2777,0.288648,69.2777,0.288648,1264.02,1665.2,2056.9,2141.28,2482.51,3902.97,150,299790,nan,nan,nan,nan,nan,nan
1.25245,0.302604,0.449155,4,15,0,0.323611,68.9857,0.326264,68.9857,0.326264,1291.54,1694.92,2085.77,2169.59,2507.27,3893.8,150,299790,nan,nan,nan,nan,nan,nan
1.25405,0.991213,0.160694,4,21,0,-0.426719,75.7625,0.369076,75.7625,0.369076,1256.23,1641.89,2012.67,2091.83,2409.54,3697.22,150,299790,nan,nan,nan,nan,nan,nan
2.32004,0.988563,0.241666,2,3,0,-0.76193,75.6534,0.388767,75.6534,0.388767,1266.51,1652.39,2022.18,2100.97,2416.74,3689.86,150,299790,nan,nan,nan,nan,nan,nan
1.81909,0.974378,0.359907,2,3,0,-1.68754,76.0507,0.392122,76.0507,0.392122,1264.77,1649.64,2018.25,2096.77,2411.36,3678.64,150,299790,nan,nan,nan,nan,nan,nan
3.9762,0.276661,0.518491,2,5,0,-0.189242,71.869,0.314709,71.869,0.314709,1258.65,1653.65,2037.26,2119.63,2451.86,3821.43,150,299790,nan,nan,nan,nan,nan,nan
4.42356,0.896395,0.179557,3,7,0,-1.82167,70.9447,0.322124,70.9447,0.322124,1271.32,1669.06,2054.77,2137.52,2471.04,3842.4,150,299790,nan,nan,nan,nan,nan,nan
4.01128,0.856362,0.22079,2,3,0,-2.98251,71.3038,0.340667,71.3038,0.340667,1279.09,1676.22,2059.98,2142.14,2472.73,3823.84,150,299790,nan,nan,nan,nan,nan,nan
4.00474,0.863471,0.249897,1,3,0,-2.65924,72.0035,0.317812,72.0035,0.317812,1259.42,1654.16,2037.27,2119.5,2451.07,3816.47,150,299790,nan,nan,nan,nan,nan,nan
4.26808,0.867289,0.286541,2,3,0,-3.11015,71.7951,0.320243,71.7951,0.320243,1262.72,1658.09,2041.63,2123.93,2455.71,3820.78,150,299790,nan,nan,nan,nan,nan,nan
4.10888,1,0.330615,4,15,0,-3.964,72.3934,0.354499,72.3934,0.354499,1277.15,1671.48,2051.57,2132.84,2459.4,3788.47,150,299790,nan,nan,nan,nan,nan,nan
4.09435,0.972134,0.495898,2,3,0,-4.01934,73.1133,0.356935,73.1133,0.356935,1272.22,1664.65,2042.75,2123.57,2448.27,3768.81,150,299790,nan,nan,nan,nan,nan,nan
4.09435,0.118742,0.701147,2,3,0,-3.70005,73.1133,0.356935,73.1133,0.356935,1272.22,1664.65,2042.75,2123.57,2448.27,3768.81,150,299790,nan,nan,nan,nan,nan,nan
3.80592,0.811202,0.184154,3,7,0,-0.098701,72.219,0.318303,72.219,0.318303,1257.87,1652.04,2034.56,2116.66,2447.69,3810.62,150,299790,nan,nan,nan,nan,nan,nan
3.61975,0.966971,0.190218,3,15,0,-2.63934,71.556,0.303781,71.556,0.303781,1254.32,1649.81,2034.73,2117.49,2451.65,3834.64,150,299790,nan,nan,nan,nan,nan,nan
3.6666,1,0.266126,2,7,0,-3.37024,71.6738,0.353445,71.6738,0.353445,1282.89,1679.16,2061.19,2142.88,2471.17,3807.71,150,299790,nan,nan,nan,nan,nan,nan
3.58088,0.869191,0.395722,2,7,0,-2.58789,70.9184,0.293504,70.9184,0.293504,1252.91,1649.72,2036.75,2120.07,2456.86,3856.12,150,299790,nan,nan,nan,nan,nan,nan
4.42,0.78809,0.455335,2,3,0,-4.05945,70.7535,0.308046,70.7535,0.308046,1264.11,1661.96,2048.85,2131.99,2467.54,3854.09,150,299790,nan,nan,nan,nan,nan,nan
4.36768,0.992188,0.447677,2,7,0,-4.14422,71.7124,0.336512,71.7124,0.336512,1273.12,1669.06,2051.97,2133.99,2464.12,3815.13,150,299790,nan,nan,nan,nan,nan,nan
4.36768,0.00209652,0.650651,1,3,1,-2.87822,71.7124,0.336512,71.7124,0.336512,1273.12,1669.06,2051.97,2133.99,2464.12,3815.13,150,299790,nan,nan,nan,nan,nan,nan
4.41327,0.999391,0.142811,3,11,0,-4.31012,71.516,0.331507,71.516,0.331507,1271.93,1668.31,2052.01,2134.25,2465.39,3822.73,150,299790,nan,nan,nan,nan,nan,nan
4.41257,0.915308,0.210776,3,7,0,-3.38951,71.9041,0.333109,71.9041,0.333109,1269.47,1664.84,2047.43,2129.41,2459.49,3811.77,150,299790,nan,nan,nan,nan,nan,nan
4.39493,0.90844,0.264476,2,3,0,-3.72583,71.329,0.329951,71.329,0.329951,1272.65,1669.52,2053.8,2136.17,2467.91,3828.42,150,299790,nan,nan,nan,nan,nan,nan
4.26568,0.999572,0.326937,3,9,0,-4.04106,72.4913,0.337942,72.4913,0.337942,1267.17,1661.04,2041.84,2123.39,2451.6,3794.17,150,299790,nan,nan,nan,nan,nan,nan
3.94193,0.90462,0.478453,1,3,0,-3.87045,72.4536,0.359965,72.4536,0.359965,1279.51,1673.72,2053.33,2134.44,2460.25,3784.16,150,299790,nan,nan,nan,nan,nan,nan
4.24468,0.889131,0.584645,2,3,0,-4.096,72.5397,0.338142,72.5397,0.338142,1266.87,1660.61,2041.27,2122.79,2450.88,3792.82,150,299790,nan,nan,nan,nan,nan,nan
4.24468,0.0144511,0.692953,2,3,0,-3.73656,72.5397,0.338142,72.5397,0.338142,1266.87,1660.61,2041.27,2122.79,2450.88,3792.82,150,299790,nan,nan,nan,nan,nan,nan
3.36068,0.989231,0.162791,4,31,0,-3.20157,73.7155,0.387878,73.7155,0.387878,1282.4,1673.26,2047.86,2127.69,2447.63,3737.83,150,299790,nan,nan,nan,nan,nan,nan
3.9337,0.898055,0.232898,3,7,0,-1.83087,73.5056,0.358361,73.5056,0.358361,1269.62,1661.02,2038.04,2118.61,2442.3,3758.17,150,299790,nan,nan,nan,nan,nan,nan
3.41868,0.908981,0.28106,2,5,0,-3.06543,72.1407,0.365436,72.1407,0.365436,1285.08,1680.16,2060.23,2141.4,2467.29,3789.45,150,299790,nan,nan,nan,nan,nan,nan
2.67418,0.965643,0.345466,2,7,0,-2.51651,74.3265,0.348646,74.3265,0.348646,1257.55,1646.73,2022.26,2102.6,2425.6,3742.47,150,299790,nan,nan,nan,nan,nan,nan
3.32252,1,0.469902,2,3,0,-2.54619,72.4459,0.371995,72.4459,0.371995,1285.73,1679.99,2058.86,2139.72,2464.19,3778.21,150,299790,nan,nan,nan,nan,nan,nan
4.19752,0.432279,0.67847,2,7,0,-3.99705,72.6385,0.338566,72.6385,0.338566,1266.26,1659.74,2040.13,2121.59,2449.4,3790.07,150,299790,nan,nan,nan,nan,nan,nan
3.59601,0.826457,0.350829,2,5,0,-2.9245,74.1656,0.376083,74.1656,0.376083,1272.95,1662.67,2036.93,2116.77,2437.06,3732.68,150,299790,nan,nan,nan,nan,nan,nan
2.25246,0.697815,0.370209,2,3,0,-1.43695,73.1722,0.399354,73.1722,0.399354,1292.35,1684.55,2059.74,2139.61,2459.44,3745.5,150,299790,nan,nan,nan,nan,nan,nan
4.39367,0.955839,0.310205,3,15,0,-1.02601,72.023,0.333945,72.023,0.333945,1268.93,1663.98,2046.22,2128.12,2457.83,3808.26,150,299790,nan,nan,nan,nan,nan,nan
4.43039,0.704691,0.412232,3,9,0,-3.65712,70.5302,0.306201,70.5302,0.306201,1264.88,1663.28,2050.85,2134.15,2470.43,3860.94,150,299790,nan,nan,nan,nan,nan,nan
2.87012,0.654831,0.34998,2,3,0,-2.84898,71.068,0.288471,71.068,0.288471,1248.1,1644.25,2031.06,2114.39,2451.37,3854.26,150,299790,nan,nan,nan,nan,nan,nan
3.02696,1,0.272395,2,3,0,-2.63663,69.4494,0.319413,69.4494,0.319413,1283.05,1684.92,2074.84,2158.51,2495.86,3884.26,150,299790,nan,nan,nan,nan,nan,nan
4.30594,0.933815,0.390146,2,3,0,-3.2016,71.481,0.315365,71.481,0.315365,1262.42,1658.5,2043.11,2125.69,2458.73,3831.34,150,299790,nan,nan,nan,nan,nan,nan
4.35945,0.998933,0.496153,3,7,0,-4.32163,71.6557,0.336221,71.6557,0.336221,1273.45,1669.54,2052.62,2134.67,2464.96,3816.76,150,299790,nan,nan,nan,nan,nan,nan
4.17887,0.267743,0.705728,1,3,0,-4.08432,72.254,0.327409,72.254,0.327409,1263.09,1657.39,2039.36,2121.27,2451.2,3805.4,150,299790,nan,nan,nan,nan,nan,nan
0.915632,0.608106,0.280223,3,11,0,0.809911,73.9075,0.428437,73.9075,0.428437,1298.36,1688.22,2059.51,2138.36,2453.43,3711.86,150,299790,nan,nan,nan,nan,nan,nan
1.49786,1,0.202217,3,7,0,-0.28219,74.7396,0.433189,74.7396,0.433189,1293.11,1680.73,2049.64,2127.95,2440.77,3688.94,150,299790,nan,nan,nan,nan,nan,nan
1.41473,0.99589,0.287976,3,7,0,-0.730359,76.5572,0.407957,76.5572,0.407957,1267.59,1651.04,2017.38,2095.3,2407.15,3658.52,150,299790,nan,nan,nan,nan,nan,nan
3.64764,0.820054,0.406141,2,5,0,-0.650589,73.7386,0.37944,73.7386,0.37944,1278.2,1669.04,2044.14,2124.14,2444.96,3741.6,150,299790,nan,nan,nan,nan,nan,nan
3.98955,0.720675,0.42254,3,9,0,-2.48753,70.4793,0.293059,70.4793,0.293059,1256.45,1654.45,2042.69,2126.27,2464.13,3868.14,150,299790,nan,nan,nan,nan,nan,nan
3.88933,0.908019,0.370801,1,3,0,-3.61794,70.6443,0.293722,70.6443,0.293722,1255.46,1653.03,2040.8,2124.27,2461.67,3863.4,150,299790,nan,nan,nan,nan,nan,nan
4.42098,0.887119,0.448136,1,3,0,-4.15282,70.6395,0.306686,70.6395,0.306686,1264.23,1662.35,2049.6,2132.83,2468.8,3857.77,150,299790,nan,nan,nan,nan,nan,nan
4.23209,0.981428,0.522005,2,7,0,-3.56961,69.3084,0.291566,69.3084,0.291566,1265.82,1667.05,2058.56,2142.86,2483.7,3900.86,150,299790,nan,nan,nan,nan,nan,nan
4.23209,0.0039069,0.712414,1,1,0,-3.8375,69.3084,0.291566,69.3084,0.291566,1265.82,1667.05,2058.56,2142.86,2483.7,3900.86,150,299790,nan,nan,nan,nan,nan,nan
3.60864,0.999145,0.186795,5,31,0,-3.47891,67.7478,0.264169,67.7478,0.264169,1259.34,1663.44,2060.15,2145.88,2493.56,3955.96,150,299790,nan,nan,nan,nan,nan,nan
2.46841,0.82004,0.262996,4,23,0,-2.23094,74.3709,0.412786,74.3709,0.412786,1287.89,1676.8,2048.07,2127.01,2442.82,3708.63,150,299790,nan,nan,nan,nan,nan,nan
2.37919,0.876764,0.273723,3,15,0,-0.194493,73.8154,0.332299,73.8154,0.332299,1252.7,1642.96,2020.68,2101.63,2427.55,3763.18,150,299790,nan,nan,nan,nan,nan,nan
3.24992,1,0.313062,2,3,0,-2.3129,71.5556,0.357653,71.5556,0.357653,1286.18,1682.81,2064.9,2146.56,2474.64,3808.67,150,299790,nan,nan,nan,nan,nan,nan
4.12209,0.953036,0.439026,1,3,0,-3.49014,72.3503,0.353586,72.3503,0.353586,1277.04,1671.48,2051.74,2133.04,2459.8,3790.04,150,299790,nan,nan,nan,nan,nan,nan
4.43817,0.56381,0.568272,2,7,0,-2.78904,70.7551,0.309219,70.7551,0.309219,1264.86,1662.74,2049.57,2132.69,2468.1,3853.51,150,299790,nan,nan,nan,nan,nan,nan
4.3386,0.822107,0.386206,2,7,0,-3.98143,69.7532,0.297015,69.7532,0.297015,1265.62,1665.83,2055.91,2139.84,2479,3886.21,150,299790,nan,nan,nan,nan,nan,nan
3.18561,0.45507,0.402491,3,9,0,-2.09537,72.2052,0.370091,72.2052,0.370091,1286.88,1681.79,2061.41,2142.44,2467.66,3785.4,150,299790,nan,nan,nan,nan,nan,nan
3.20627,1,0.229721,1,1,0,-3.05727,72.2334,0.370268,72.2334,0.370268,1286.73,1681.56,2061.09,2142.1,2467.24,3784.58,150,299790,nan,nan,nan,nan,nan,nan
1.81199,0.766764,0.320635,1,3,0,-1.57682,71.5832,0.374719,71.5832,0.374719,1294.71,1691.3,2072.24,2153.52,2479.61,3799.18,150,299790,nan,nan,nan,nan,nan,nan
3.1878,1,0.305399,2,3,0,-1.99802,72.1541,0.369181,72.1541,0.369181,1286.87,1681.92,2061.72,2142.81,2468.24,3787.19,150,299790,nan,nan,nan,nan,nan,nan
4.00188,0.993346,0.424915,2,3,0,-3.4612,72.8436,0.33665,72.8436,0.33665,1263.41,1656.32,2036.28,2117.66,2445.24,3785.74,150,299790,nan,nan,nan,nan,nan,nan
3.85011,1,0.583603,1,3,0,-3.69087,73.0466,0.369006,73.0466,0.369006,1279.01,1671.67,2049.19,2129.79,2453.27,3764.39,150,299790,nan,nan,nan,nan,nan,nan
3.85011,0.123438,0.808529,1,1,0,-3.84751,73.0466,0.369006,73.0466,0.369006,1279.01,1671.67,2049.19,2129.79,2453.27,3764.39,150,299790,nan,nan,nan,nan,nan,nan
4.35939,0.656714,0.273091,2,7,0,0.721284,70.8952,0.324224,70.8952,0.324224,1273.04,1670.97,2056.71,2139.44,2472.84,3842.72,150,299790,nan,nan,nan,nan,nan,nan
3.99338,0.9837,0.218321,3,15,0,-3.79058,72.4448,0.358509,72.4448,0.358509,1278.83,1673.05,2052.77,2133.92,2459.91,3785.12,150,299790,nan,nan,nan,nan,nan,nan
4.09067,0.924952,0.294682,2,3,0,-3.64971,72.9459,0.343257,72.9459,0.343257,1266.26,1658.99,2038.32,2119.52,2446.12,3779.89,150,299790,nan,nan,nan,nan,nan,nan
3.00169,0.790909,0.361536,2,7,0,-2.19224,72.5623,0.313955,72.5623,0.313955,1252.23,1645.35,2027.18,2109.18,2439.92,3803.73,150,299790,nan,nan,nan,nan,nan,nan
4.10935,1,0.358072,2,7,0,-2.83903,71.5946,0.312383,71.5946,0.312383,1259.55,1655.23,2039.67,2122.25,2455.36,3829.72,150,299790,nan,nan,nan,nan,nan,nan
3.40863,0.424868,0.493757,3,15,0,-3.11982,73.643,0.343436,73.643,0.343436,1260.43,1651.33,2028.88,2109.69,2434.74,3762.12,150,299790,nan,nan,nan,nan,nan,nan
3.61599,1,0.274241,1,1,0,-3.3861,73.5107,0.344482,73.5107,0.344482,1262.13,1653.39,2031.21,2112.07,2437.3,3764.94,150,299790,nan,nan,nan,nan,nan,nan
3.63709,0.99426,0.37771,2,3,0,-3.37668,73.3662,0.340988,73.3662,0.340988,1261.41,1653.01,2031.39,2112.4,2438.33,3770.31,150,299790,nan,nan,nan,nan,nan,nan
4.31752,0.430178,0.514537,2,7,0,-2.92003,71.8256,0.322643,71.8256,0.322643,1263.93,1659.27,2042.61,2124.85,2456.29,3818.85,150,299790,nan,nan,nan,nan,nan,nan
4.22157,0.981359,0.289674,2,3,0,-4.18209,71.1571,0.333203,71.1571,0.333203,1276.08,1673.49,2058.05,2140.45,2472.22,3831.4,150,299790,nan,nan,nan,nan,nan,nan
2.75545,0.630873,0.386332,3,11,0,-0.236222,75.2974,0.388799,75.2974,0.388799,1269.47,1656.26,2026.9,2105.88,2422.38,3698.44,150,299790,nan,nan,nan,nan,nan,nan
3.03872,0.943862,0.298366,3,7,0,-2.26863,74.8741,0.377237,74.8741,0.377237,1267.55,1655.46,2027.88,2107.33,2425.99,3714.64,150,299790,nan,nan,nan,nan,nan,nan
4.05287,0.997172,0.374776,2,5,0,-2.74039,72.7396,0.359768,72.7396,0.359768,1276.93,1670.37,2049.25,2130.21,2455.41,3776.92,150,299790,nan,nan,nan,nan,nan,nan
2.81898,0.709677,0.510456,3,7,0,-1.17851,74.5376,0.406641,74.5376,0.406641,1283.83,1672.39,2043.68,2122.67,2438.8,3707.74,150,299790,nan,nan,nan,nan,nan,nan
2.22488,0.970791,0.445732,2,3,0,-2.08895,75.883,0.400608,75.883,0.400608,1269.94,1655.15,2023.59,2102.02,2416.02,3678.29,150,299790,nan,nan,nan,nan,nan,nan
2.54189,0.0693804,0.58163,2,7,0,-0.0673307,74.517,0.351755,74.517,0.351755,1257.62,1646.35,2021.23,2101.4,2423.64,3736.22,150,299790,nan,nan,nan,nan,nan,nan
2.87256,1,0.19064,1,1,0,-2.56396,74.4051,0.35437,74.4051,0.35437,1259.94,1648.98,2023.98,2104.16,2426.35,3737.69,150,299790,nan,nan,nan,nan,nan,nan
3.98268,1,0.26034,2,3,0,-2.94904,73.0993,0.364618,73.0993,0.364618,1276.33,1668.84,2046.5,2127.16,2451.03,3765.29,150,299790,nan,nan,nan,nan,nan,nan
3.98268,0.909739,0.354878,1,3,0,-3.64369,73.0993,0.364618,73.0993,0.364618,1276.33,1668.84,2046.5,2127.16,2451.03,3765.29,150,299790,nan,nan,nan,nan,nan,nan
4.45213,0.771531,0.421059,2,7,0,-3.10094,71.5505,0.327463,71.5505,0.327463,1269.23,1665.44,2049.26,2131.55,2463.07,3823.78,150,299790,nan,nan,nan,nan,nan,nan
4.24484,0.938573,0.404893,2,7,0,-4.01602,71.2842,0.31016,71.2842,0.31016,1260.83,1657.29,2042.65,2125.45,2459.53,3838.95,150,299790,nan,nan,nan,nan,nan,nan
4.24484,0.013914,0.501079,1,3,0,-1.12316,71.2842,0.31016,71.2842,0.31016,1260.83,1657.29,2042.65,2125.45,2459.53,3838.95,150,299790,nan,nan,nan,nan,nan,nan
4.42487,0.997796,0.154045,3,7,0,-4.1014,71.0627,0.312852,71.0627,0.312852,1264.49,1661.64,2047.48,2130.35,2464.64,3843.61,150,299790,nan,nan,nan,nan,nan,nan
4.41318,0.976363,0.208669,4,23,0,-2.49193,71.5756,0.332216,71.5756,0.332216,1271.82,1668.06,2051.56,2133.75,2464.67,3820.82,150,299790,nan,nan,nan,nan,nan,nan
4.45351,0.996303,0.273272,3,11,0,-4.29985,70.7054,0.315073,70.7054,0.315073,1269.04,1667.25,2053.95,2136.98,2471.85,3852.13,150,299790,nan,nan,nan,nan,nan,nan
4.34058,0.989084,0.368128,2,7,0,-3.79119,72.2976,0.338434,72.2976,0.338434,1269.13,1663.52,2044.79,2126.44,2455.03,3798.93,150,299790,nan,nan,nan,nan,nan,nan
4.26554,0.883636,0.489796,3,7,0,-3.58964,71.647,0.317236,71.647,0.317236,1262.15,1657.83,2041.91,2124.36,2456.81,3826.09,150,299790,nan,nan,nan,nan,nan,nan
4.41775,0.897509,0.556395,3,7,0,1.33726,71.4939,0.320423,71.4939,0.320423,1265.45,1661.64,2045.97,2128.44,2460.88,3828.63,150,299790,nan,nan,nan,nan,nan,nan
4.23405,0.378991,0.644706,2,7,0,-3.8343,72.473,0.350036,72.473,0.350036,1274.06,1668.13,2048.29,2129.6,2456.49,3788.66,150,299790,nan,nan,nan,nan,nan,nan
3.26242,0.714348,0.347229,2,3,0,-2.43234,73.8108,0.345032,73.8108,0.345032,1259.9,1650.38,2027.41,2108.1,2432.61,3757.12,150,299790,nan,nan,nan,nan,nan,nan
4.16182,0.986702,0.3074,3,15,0,-2.0895,69.0921,0.289639,69.0921,0.289639,1266.4,1668.16,2060.35,2144.81,2486.39,3907.71,150,299790,nan,nan,nan,nan,nan,nan
0.774932,0.117469,0.406175,1,1,0,-0.60539,68.4474,0.31873,68.4474,0.31873,1291.85,1696.59,2089.34,2173.63,2513.48,3912.52,150,299790,nan,nan,nan,nan,nan,nan
3.14859,0.995902,0.150095,2,7,0,-0.0670721,68.4829,0.260455,68.4829,0.260455,1249.65,1651.33,2046,2131.33,2477.56,3936.3,150,299790,nan,nan,nan,nan,nan,nan
3.74013,0.999714,0.201087,3,7,0,-3.12557,69.5709,0.278355,69.5709,0.278355,1253.89,1653.67,2044.88,2129.26,2470.91,3899.1,150,299790,nan,nan,nan,nan,nan,nan
4.17263,1,0.270478,2,3,0,-3.85552,69.2883,0.28516,69.2883,0.28516,1261.42,1662.38,2054.17,2138.6,2480.19,3904.14,150,299790,nan,nan,nan,nan,nan,nan
3.25787,0.782948,0.363392,2,5,0,-2.83597,67.5174,0.275206,67.5174,0.275206,1270.14,1675.68,2072.8,2158.49,2505.57,3958.39,150,299790,nan,nan,nan,nan,nan,nan
2.55918,0.693966,0.355944,1,1,0,-2.28683,67.2232,0.278694,67.2232,0.278694,1275.54,1682.17,2080.05,2165.86,2513.31,3965.51,150,299790,nan,nan,nan,nan,nan,nan
3.87383,0.917162,0.306614,2,7,0,0.044652,69.1245,0.276067,69.1245,0.276067,1256.15,1657.07,2049.59,2134.27,2477.26,3912.41,150,299790,nan,nan,nan,nan,nan,nan
2.67173,0.442719,0.364612,1,1,0,-2.35867,69.3537,0.265151,69.3537,0.265151,1245.66,1645.19,2037.33,2122.06,2465.64,3910.18,150,299790,nan,nan,nan,nan,nan,nan
3.91247,0.993185,0.219022,3,11,0,-1.58481,72.2214,0.357484,72.2214,0.357484,1280.24,1675.05,2055.41,2136.71,2463.31,3791.41,150,299790,nan,nan,nan,nan,nan,nan
3.91247,0.512046,0.290433,1,3,0,-0.232798,72.2214,0.357484,72.2214,0.357484,1280.24,1675.05,2055.41,2136.71,2463.31,3791.41,150,299790,nan,nan,nan,nan,nan,nan
3.98377,0.999755,0.193257,3,7,0,-3.88948,72.5479,0.328811,72.5479,0.328811,1261.39,1654.93,2036.07,2117.78,2446.9,3797.13,150,299790,nan,nan,nan,nan,nan,nan
4.44141,0.999423,0.258385,3,13,0,-4.02867,71.3948,0.320046,71.3948,0.320046,1266.09,1662.54,2047.15,2129.68,2462.39,3831.42,150,299790,nan,nan,nan,nan,nan,nan
4.32842,0.968176,0.344787,2,7,0,-2.80707,70.0807,0.308842,70.0807,0.308842,1270.6,1670.35,2059.03,2142.55,2479.59,3871.92,150,299790,nan,nan,nan,nan,nan,nan
4.32842,0.000571267,0.439478,2,7,0,0.819991,70.0807,0.308842,70.0807,0.308842,1270.6,1670.35,2059.03,2142.55,2479.59,3871.92,150,299790,nan,nan,nan,nan,nan,nan
4.28685,0.995727,0.142183,3,15,0,-4.0991,70.7515,0.30303,70.7515,0.30303,1260.83,1658.5,2045.61,2128.84,2464.96,3856.41,150,299790,nan,nan,nan,nan,nan,nan
4.11311,0.857448,0.188607,2,3,0,-2.57994,70.4505,0.322854,70.4505,0.322854,1276.16,1675.29,2062.29,2145.31,2479.9,3855.31,150,299790,nan,nan,nan,nan,nan,nan
4.0727,0.985008,0.205613,2,7,0,-3.59479,70.4385,0.293982,70.4385,0.293982,1257.45,1655.6,2043.92,2127.51,2465.37,3868.85,150,299790,nan,nan,nan,nan,nan,nan
3.92852,0.988905,0.268043,3,15,0,-3.36235,69.9447,0.28539,69.9447,0.28539,1255.73,1654.85,2044.82,2128.85,2468.83,3885.94,150,299790,nan,nan,nan,nan,nan,nan
4.36491,1,0.350882,2,7,0,-3.98155,70.1317,0.298655,70.1317,0.298655,1263.36,1662.59,2051.55,2135.24,2473.3,3875.13,150,299790,nan,nan,nan,nan,nan,nan
2.18232,0.121991,0.465886,1,1,0,-1.54056,70.5248,0.275771,70.5248,0.275771,1243.57,1640.53,2029.19,2113.05,2452.69,3874.03,150,299790,nan,nan,nan,nan,nan,nan
3.90156,1,0.181491,3,7,0,-2.25416,70.1599,0.3214,70.1599,0.3214,1277.86,1677.78,2065.64,2148.86,2484.29,3863.87,150,299790,nan,nan,nan,nan,nan,nan
4.23942,0.992065,0.241025,3,11,0,-3.4917,72.1139,0.346787,72.1139,0.346787,1275.4,1670.41,2051.68,2133.26,2461.32,3799.57,150,299790,nan,nan,nan,nan,nan,nan
3.33869,0.81257,0.316145,1,3,0,-3.22643,71.4839,0.355106,71.4839,0.355106,1285.46,1682.26,2064.7,2146.45,2474.99,3811.85,150,299790,nan,nan,nan,nan,nan,nan
