# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 10:46:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpziw3_g8o/cocgm0ci.json
# random
#   seed = 7026
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719114654.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10459.6,0.774291,0.349533,3,15,0,10463.7,0.338127,69.0494,-0.182639,0.338127,69.0494,-0.182639,3.24981e+07,1.36783e+06,57571.6,23.7985,23.7363,23.7589,23.7556,23.7548,23.7431,23.7113,23.7416,23.7362,23.8418,23.7756,23.8377,23.8128,23.7544,23.7802,23.8336,23.7578,23.7009,23.7732,23.7703,23.7531,23.7579,23.7467,23.7456,23.714,23.7456,23.7816,23.7537,23.7483,23.7597,23.7498,23.7708,23.7453,23.7719,23.7315,23.7267,23.7713,23.7769,23.7486,23.662,69.651,70.1682,71.0344,72.6701,72.9867,73.7125,73.7496,76.5179,76.9399,80.1591,81.4929,82.4724,82.4922,83.7273,84.7551,86.069,86.5123,86.6035,92.9813,98.289,102.792,104.849,111.31,111.663,113.083,123.184,144.231,149.567,155.359,164.218,184.561,205.497,0.12909,0.160195,0.191122,0.197949,0.226458,0.375412,150,299790
-10461.2,0.904476,0.349533,2,7,0,10461.9,0.334554,69.5798,-0.196438,0.334554,69.5798,-0.196438,3.24815e+07,1.36748e+06,57571.6,23.7972,23.7348,23.7571,23.7536,23.7525,23.7406,23.7086,23.7387,23.7331,23.8384,23.772,23.8339,23.8089,23.7502,23.7758,23.829,23.753,23.6959,23.7679,23.7648,23.7473,23.7519,23.7405,23.7392,23.7073,23.7386,23.7742,23.7461,23.7404,23.7514,23.7412,23.7619,23.736,23.7621,23.7214,23.716,23.7601,23.7652,23.7361,23.6489,70.0284,70.5236,71.3602,72.9535,73.2632,73.9741,74.0104,76.7324,77.1484,80.328,81.6479,82.6181,82.6377,83.8618,84.8812,86.185,86.6251,86.7156,93.0553,98.34,102.828,104.879,111.327,111.679,113.097,123.185,144.229,149.568,155.363,164.228,184.594,205.559,0.128707,0.159738,0.190601,0.197415,0.225875,0.374672,150,299790
-10459,0.994301,0.349533,3,11,0,10462.2,0.333023,69.5048,-0.164117,0.333023,69.5048,-0.164117,3.25136e+07,1.36816e+06,57571.6,23.8005,23.7387,23.7616,23.7586,23.758,23.7467,23.7151,23.7457,23.7405,23.8462,23.7802,23.8425,23.8178,23.7596,23.7855,23.839,23.7635,23.7067,23.7791,23.7764,23.7593,23.7642,23.7532,23.7522,23.7207,23.7523,23.7884,23.7605,23.7552,23.7666,23.7568,23.7778,23.7523,23.7788,23.7383,23.7333,23.7775,23.7827,23.7534,23.6656,70.3026,70.843,71.738,73.4112,73.7335,74.4712,74.5088,77.3102,77.7361,80.9781,82.3187,83.3025,83.3224,84.5621,85.5931,86.9106,87.3549,87.4464,93.8327,99.1414,103.642,105.698,112.153,112.505,113.924,124.01,145.023,150.351,156.132,164.976,185.285,206.188,0.1282,0.159061,0.189736,0.196506,0.224775,0.372473,150,299790
-10463,0.733474,0.349533,2,7,0,10464.4,0.344483,67.7281,-0.0996713,0.344483,67.7281,-0.0996713,3.25881e+07,1.36972e+06,57571.6,23.8069,23.7462,23.7705,23.7686,23.769,23.7588,23.7283,23.7599,23.7556,23.8624,23.7971,23.8605,23.8365,23.7794,23.806,23.8605,23.786,23.7301,23.8035,23.8017,23.7857,23.7916,23.7817,23.7815,23.7512,23.7839,23.8212,23.7945,23.7903,23.8031,23.7945,23.8169,23.7927,23.8209,23.7819,23.7789,23.8248,23.8319,23.8052,23.7191,69.2335,69.8727,70.8979,72.756,73.1084,73.9099,73.9507,76.9493,77.4006,80.8082,82.2059,83.2282,83.2489,84.5335,85.5993,86.9579,87.4153,87.5094,94.0495,99.4497,104.01,106.088,112.598,112.953,114.38,124.511,145.535,150.853,156.62,165.436,185.656,206.443,0.12925,0.160274,0.191071,0.197863,0.226203,0.373897,150,299790
-10462.2,1,0.349533,2,3,0,10463.4,0.322926,67.7146,-0.164157,0.322926,67.7146,-0.164157,3.25063e+07,1.368e+06,57571.6,23.8008,23.7389,23.7618,23.7588,23.7582,23.7468,23.7151,23.7456,23.7404,23.846,23.7799,23.8421,23.8173,23.759,23.7847,23.8382,23.7625,23.7056,23.7778,23.7749,23.7576,23.7623,23.751,23.7498,23.7181,23.7494,23.7852,23.757,23.7513,23.7623,23.7521,23.7726,23.7465,23.7723,23.7312,23.7251,23.7684,23.7724,23.7408,23.6508,68.4681,68.9788,69.8248,71.4074,71.7124,72.4105,72.4461,75.099,75.5025,78.576,79.8478,80.7813,80.8002,81.977,82.956,84.2072,84.6293,84.7162,90.7872,95.8393,100.126,102.084,108.238,108.574,109.927,119.552,139.627,144.72,150.249,158.709,178.145,198.158,0.125355,0.155526,0.185518,0.192138,0.219784,0.364352,150,299790
-10461.1,1,0.349533,1,1,0,10462.2,0.325497,67.6376,-0.155387,0.325497,67.6376,-0.155387,3.25168e+07,1.36823e+06,57571.6,23.8016,23.7399,23.763,23.7601,23.7596,23.7483,23.7168,23.7475,23.7423,23.8482,23.7821,23.8445,23.8198,23.7616,23.7875,23.8411,23.7655,23.7087,23.7811,23.7783,23.7612,23.7661,23.755,23.7539,23.7223,23.7539,23.7898,23.7619,23.7564,23.7676,23.7576,23.7783,23.7525,23.7786,23.7378,23.7321,23.7757,23.7801,23.7491,23.6596,68.4867,69.0131,69.8809,71.4966,71.8072,72.5176,72.5538,75.2473,75.6563,78.7684,80.0545,80.9981,81.0172,82.2061,83.1948,84.4581,84.8841,84.9718,91.0944,96.1839,100.5,102.471,108.661,108.999,110.36,120.036,140.204,145.319,150.87,159.363,178.872,198.956,0.125787,0.156052,0.186131,0.192769,0.22049,0.365381,150,299790
-10461.1,0.998455,0.349533,3,11,0,10461.7,0.339634,72.5098,-0.203739,0.339634,72.5098,-0.203739,3.24771e+07,1.36739e+06,57571.6,23.7963,23.7337,23.7559,23.7522,23.7511,23.7391,23.7069,23.737,23.7313,23.8366,23.7701,23.8319,23.8069,23.7482,23.7737,23.8269,23.7509,23.6938,23.7658,23.7627,23.7452,23.7498,23.7383,23.7371,23.7052,23.7365,23.7723,23.7441,23.7385,23.7497,23.7396,23.7604,23.7347,23.7611,23.7206,23.7156,23.7601,23.7658,23.7377,23.6517,72.8996,73.4117,74.2814,75.9446,76.2685,77.0126,77.0507,79.9045,80.341,83.6803,85.0674,86.0871,86.1077,87.3946,88.4664,89.8375,90.3003,90.3955,97.0638,102.623,107.345,109.503,116.285,116.656,118.147,128.758,150.887,156.5,162.592,171.911,193.316,215.348,0.131115,0.162741,0.194199,0.201145,0.230155,0.381787,150,299790
-10461.7,0.86238,0.349533,3,11,0,10465.4,0.315365,68.1147,-0.0591295,0.315365,68.1147,-0.0591295,3.26003e+07,1.36998e+06,57571.6,23.8109,23.7508,23.7756,23.7741,23.775,23.7651,23.7349,23.7667,23.7626,23.8696,23.8044,23.868,23.844,23.787,23.8136,23.8681,23.7935,23.7376,23.811,23.809,23.7928,23.7986,23.7884,23.788,23.7574,23.7897,23.8265,23.7993,23.7946,23.8066,23.7973,23.8187,23.7935,23.8202,23.7798,23.7744,23.818,23.822,23.7893,23.6969,69.9056,70.55,71.568,73.3871,73.7297,74.5069,74.5464,77.4364,77.8697,81.1327,82.468,83.4438,83.4635,84.6889,85.705,86.9997,87.4355,87.5252,93.7521,98.8916,103.232,105.21,111.41,111.748,113.108,122.765,142.831,147.912,153.425,161.855,181.207,201.12,0.123534,0.153131,0.182501,0.188978,0.216003,0.357052,150,299790
-10459.6,1,0.349533,3,15,0,10462.3,0.321346,69.3742,-0.141267,0.321346,69.3742,-0.141267,3.25275e+07,1.36845e+06,57571.6,23.803,23.7416,23.7649,23.7622,23.762,23.7509,23.7196,23.7504,23.7454,23.8513,23.7854,23.8479,23.8233,23.7653,23.7912,23.8449,23.7695,23.7128,23.7853,23.7826,23.7656,23.7705,23.7595,23.7585,23.727,23.7586,23.7945,23.7666,23.7611,23.7724,23.7624,23.7831,23.7572,23.7832,23.7423,23.7364,23.7797,23.7837,23.7519,23.6614,70.3813,70.9346,71.8399,73.5139,73.8347,74.5673,74.6046,77.3742,77.794,80.9831,82.2992,83.2643,83.2838,84.4992,85.5096,86.8001,87.2352,87.3248,93.5734,98.7635,103.163,105.171,111.479,111.823,113.21,123.066,143.607,148.817,154.471,163.121,182.991,203.448,0.125698,0.15592,0.18595,0.192577,0.220248,0.364879,150,299790
-10460.4,0.99266,0.349533,3,15,0,10461.2,0.364789,68.4815,-0.227314,0.364789,68.4815,-0.227314,3.24656e+07,1.36715e+06,57571.6,23.7927,23.7296,23.7512,23.7472,23.7457,23.7334,23.701,23.7308,23.7249,23.83,23.7634,23.8251,23.8,23.7412,23.7667,23.8199,23.7439,23.6868,23.7589,23.7559,23.7385,23.7433,23.732,23.731,23.6994,23.7311,23.7672,23.7396,23.7344,23.7463,23.7369,23.7585,23.7338,23.7615,23.7223,23.7195,23.7661,23.7745,23.7515,23.671,68.5985,69.0796,69.9109,71.5239,71.8401,72.5681,72.6054,75.4115,75.842,79.1416,80.5144,81.524,81.5444,82.8191,83.8809,85.2396,85.6982,85.7926,92.4015,97.9096,102.585,104.721,111.43,111.797,113.272,123.756,145.584,151.114,157.114,166.288,187.341,208.992,0.134229,0.166662,0.198932,0.206058,0.235815,0.391101,150,299790
-10459.9,0.995292,0.349533,3,7,0,10461.4,0.361514,71.7989,-0.178827,0.361514,71.7989,-0.178827,3.25176e+07,1.36824e+06,57571.6,23.7982,23.736,23.7587,23.7556,23.7549,23.7434,23.7118,23.7423,23.7371,23.8429,23.7769,23.8393,23.8147,23.7567,23.7826,23.8364,23.7611,23.7045,23.7772,23.7748,23.7581,23.7633,23.7528,23.7522,23.7212,23.7535,23.7902,23.7631,23.7585,23.7709,23.762,23.7842,23.7599,23.7881,23.7493,23.7468,23.7936,23.802,23.7784,23.6966,72.514,73.0949,74.0646,75.8899,76.2425,77.0502,77.0915,80.1649,80.6325,84.1938,85.6664,86.7469,86.7687,88.1301,89.2621,90.7082,91.1958,91.2961,98.2981,104.11,109.031,111.276,118.322,118.706,120.253,131.239,154.074,159.855,166.124,175.709,197.696,220.299,0.134923,0.167438,0.199759,0.206892,0.236667,0.391911,150,299790
-10461,0.995237,0.349533,4,15,0,10462.2,0.322516,73.3265,-0.150524,0.322516,73.3265,-0.150524,3.25194e+07,1.36828e+06,57571.6,23.8021,23.7405,23.7637,23.7609,23.7604,23.7492,23.7178,23.7485,23.7434,23.8492,23.7832,23.8456,23.8209,23.7628,23.7887,23.8423,23.7667,23.7099,23.7823,23.7796,23.7624,23.7673,23.7562,23.7551,23.7235,23.755,23.791,23.7629,23.7574,23.7686,23.7585,23.7792,23.7532,23.7792,23.7382,23.7323,23.7756,23.7797,23.7481,23.6579,74.2924,74.8653,75.8074,77.5571,77.8932,78.6613,78.7005,81.6103,82.0519,85.4105,86.798,87.8158,87.8364,89.1187,90.185,91.5472,92.0066,92.1011,98.7022,104.189,108.841,110.966,117.639,118.004,119.471,129.902,151.647,157.163,163.149,172.308,193.349,215.011,0.12776,0.15849,0.189031,0.195772,0.223917,0.371048,150,299790
-10461.1,0.844473,0.349533,3,11,0,10463.4,0.353228,66.7744,-0.197064,0.353228,66.7744,-0.197064,3.24925e+07,1.36771e+06,57571.6,23.7965,23.734,23.7563,23.7528,23.7518,23.74,23.708,23.7382,23.7327,23.8382,23.7719,23.8339,23.809,23.7506,23.7763,23.8297,23.754,23.6972,23.7695,23.7667,23.7496,23.7545,23.7434,23.7425,23.7111,23.7428,23.7791,23.7515,23.7464,23.7582,23.7488,23.7703,23.7454,23.7727,23.7332,23.7297,23.7755,23.7828,23.7576,23.6743,67.2219,67.7224,68.568,70.1775,70.4901,71.2077,71.2444,73.9893,74.4084,77.6091,78.9364,79.9114,79.9311,81.1607,82.1841,83.4926,83.934,84.0249,90.3765,95.6613,100.143,102.19,108.618,108.969,110.382,120.422,141.323,146.619,152.365,161.152,181.319,202.063,0.130994,0.162589,0.194008,0.200944,0.229905,0.381077,150,299790
-10459.6,1,0.349533,3,7,0,10461.6,0.370588,69.2628,-0.189003,0.370588,69.2628,-0.189003,3.25121e+07,1.36813e+06,57571.6,23.7968,23.7344,23.7569,23.7536,23.7527,23.7411,23.7093,23.7398,23.7345,23.8402,23.7742,23.8365,23.8118,23.7538,23.7797,23.8335,23.7581,23.7016,23.7743,23.7719,23.7552,23.7605,23.75,23.7495,23.7186,23.7509,23.7878,23.7608,23.7564,23.7691,23.7604,23.7828,23.7589,23.7875,23.7491,23.7474,23.7949,23.8042,23.7824,23.7025,69.8472,70.4047,71.3414,73.114,73.4573,74.2444,74.2846,77.2858,77.743,81.2278,82.6698,83.7281,83.7495,85.0832,86.1923,87.6093,88.0871,88.1854,95.0482,100.744,105.567,107.768,114.671,115.048,116.563,127.325,149.682,155.339,161.475,170.853,192.361,214.467,0.13548,0.168152,0.200631,0.207799,0.23772,0.393644,150,299790
-10458.7,0.99997,0.349533,3,7,0,10459.7,0.354995,70.378,-0.17171,0.354995,70.378,-0.17171,3.2521e+07,1.36831e+06,57571.6,23.7991,23.7371,23.76,23.7569,23.7563,23.7449,23.7134,23.744,23.7389,23.8447,23.7787,23.8412,23.8165,23.7586,23.7845,23.8383,23.763,23.7064,23.7791,23.7767,23.7599,23.7652,23.7545,23.7539,23.7229,23.755,23.7917,23.7644,23.7597,23.772,23.7629,23.7849,23.7604,23.7882,23.7491,23.7461,23.7923,23.8001,23.7752,23.692,71.1499,71.7205,72.6692,74.4481,74.7913,75.5767,75.6168,78.6014,79.0551,82.5086,83.936,84.9831,85.0043,86.3234,87.4203,88.8213,89.2937,89.3909,96.1739,101.804,106.571,108.747,115.574,115.946,117.445,128.094,150.234,155.84,161.921,171.218,192.55,214.485,0.132947,0.164972,0.196802,0.203827,0.233151,0.3861,150,299790
-10458.6,0.989137,0.349533,4,15,0,10459.3,0.329281,70.3144,-0.143692,0.329281,70.3144,-0.143692,3.25313e+07,1.36853e+06,57571.6,23.8027,23.7411,23.7645,23.7618,23.7615,23.7504,23.7192,23.75,23.745,23.851,23.7852,23.8477,23.8231,23.7652,23.7912,23.845,23.7696,23.713,23.7857,23.7831,23.7662,23.7713,23.7604,23.7595,23.7282,23.76,23.7962,23.7685,23.7633,23.7748,23.7651,23.7862,23.7607,23.7872,23.7468,23.7416,23.7857,23.7907,23.7606,23.6718,71.334,71.9048,72.8397,74.5698,74.9014,75.6589,75.6975,78.5611,78.9951,82.2918,83.652,84.6493,84.6694,85.9253,86.9691,88.3022,88.7515,88.844,95.2954,100.65,105.187,107.258,113.76,114.114,115.543,125.695,146.835,152.194,158.009,166.903,187.328,208.349,0.127728,0.158445,0.188966,0.195702,0.223821,0.370705,150,299790
-10458.5,0.942511,0.349533,2,7,0,10459.4,0.343514,69.2736,-0.154495,0.343514,69.2736,-0.154495,3.2531e+07,1.36852e+06,57571.6,23.8013,23.7396,23.7627,23.7599,23.7595,23.7484,23.717,23.7478,23.7428,23.8488,23.783,23.8455,23.821,23.7631,23.7891,23.843,23.7677,23.7112,23.7839,23.7815,23.7647,23.77,23.7593,23.7586,23.7275,23.7596,23.7961,23.7687,23.7638,23.7759,23.7665,23.7882,23.7633,23.7906,23.751,23.7471,23.7925,23.799,23.7719,23.6862,70.2009,70.7708,71.7092,73.454,73.7892,74.5553,74.5943,77.4953,77.9354,81.2799,82.6603,83.6725,83.693,84.9677,86.0272,87.3802,87.8363,87.9301,94.4764,99.9075,104.507,106.605,113.191,113.551,114.997,125.272,146.646,152.06,157.934,166.915,187.529,208.732,0.130099,0.161407,0.192518,0.199383,0.228042,0.377606,150,299790
-10459.6,0.973956,0.349533,3,11,0,10459.9,0.362776,68.1091,-0.207404,0.362776,68.1091,-0.207404,3.24868e+07,1.36759e+06,57571.6,23.795,23.7323,23.7544,23.7507,23.7495,23.7376,23.7055,23.7356,23.73,23.8354,23.769,23.831,23.8061,23.7476,23.7733,23.8267,23.751,23.6941,23.7664,23.7637,23.7466,23.7515,23.7405,23.7396,23.7084,23.7402,23.7766,23.7491,23.7442,23.7563,23.7471,23.7689,23.7444,23.7722,23.7331,23.7304,23.777,23.7853,23.762,23.6808,68.4574,68.9651,69.829,71.4831,71.8053,72.5456,72.5835,75.4214,75.8552,79.1716,80.5479,81.5591,81.5796,82.8552,83.917,85.2747,85.7328,85.8271,92.4192,97.9041,102.555,104.679,111.348,111.712,113.177,123.589,145.254,150.741,156.693,165.794,186.677,208.15,0.13354,0.165771,0.197828,0.204904,0.234452,0.388602,150,299790
-10459.5,0.932796,0.349533,4,15,0,10460.6,0.342134,72.0151,-0.148645,0.342134,72.0151,-0.148645,3.2536e+07,1.36863e+06,57571.6,23.8019,23.7403,23.7636,23.7609,23.7606,23.7495,23.7182,23.7491,23.7442,23.8502,23.7844,23.8471,23.8226,23.7648,23.7908,23.8447,23.7695,23.713,23.7858,23.7834,23.7667,23.772,23.7614,23.7607,23.7297,23.7617,23.7983,23.7709,23.7661,23.7782,23.7688,23.7905,23.7656,23.793,23.7533,23.7494,23.7946,23.8011,23.7737,23.6876,73.0427,73.642,74.6257,76.4493,76.7992,77.5984,77.6391,80.6615,81.1196,84.599,86.0343,87.0864,87.1077,88.4324,89.5333,90.9389,91.4127,91.5102,98.3083,103.946,108.719,110.897,117.731,118.104,119.605,130.266,152.439,158.055,164.148,173.465,194.849,216.844,0.131082,0.162618,0.193951,0.200865,0.229727,0.380346,150,299790
-10459.2,0.993488,0.349533,2,7,0,10461.1,0.341892,68.4994,-0.175306,0.341892,68.4994,-0.175306,3.25082e+07,1.36805e+06,57571.6,23.7992,23.7371,23.7598,23.7567,23.756,23.7444,23.7127,23.7432,23.738,23.8436,23.7775,23.8398,23.815,23.7568,23.7826,23.8362,23.7606,23.7038,23.7763,23.7735,23.7565,23.7614,23.7504,23.7495,23.7181,23.7498,23.786,23.7583,23.7532,23.7648,23.7552,23.7765,23.7513,23.7782,23.7382,23.7339,23.7788,23.785,23.7575,23.6717,69.1835,69.7133,70.5963,72.2566,72.5773,73.3118,73.3493,76.1452,76.5708,79.8138,81.1558,82.1409,82.1608,83.4025,84.4354,85.7553,86.2005,86.2921,92.6923,98.0131,102.524,104.584,111.052,111.405,112.826,122.93,143.968,149.3,155.086,163.935,184.25,205.152,0.129526,0.160727,0.191744,0.19859,0.227175,0.376452,150,299790
-10459.6,0.959218,0.349533,3,7,0,10460.4,0.359437,72.2498,-0.201786,0.359437,72.2498,-0.201786,3.24911e+07,1.36768e+06,57571.6,23.7958,23.7332,23.7553,23.7518,23.7507,23.7388,23.7068,23.737,23.7315,23.8369,23.7706,23.8326,23.8077,23.7493,23.775,23.8285,23.7528,23.6959,23.7683,23.7655,23.7484,23.7534,23.7425,23.7416,23.7103,23.7421,23.7785,23.751,23.746,23.7581,23.7488,23.7705,23.7459,23.7736,23.7344,23.7314,23.7777,23.7857,23.7617,23.6798,72.6847,73.2277,74.1482,75.9046,76.2462,77.0306,77.0707,80.0736,80.5323,84.0367,85.4902,86.558,86.5796,87.9263,89.0472,90.4802,90.9637,91.0632,98.0193,103.806,108.713,110.953,117.988,118.372,119.918,130.902,153.76,159.549,165.83,175.434,197.472,220.136,0.134873,0.167415,0.199777,0.206921,0.23675,0.392387,150,299790
-10459.6,0.929992,0.349533,3,7,0,10461.1,0.349365,71.9532,-0.203447,0.349365,71.9532,-0.203447,3.24832e+07,1.36752e+06,57571.6,23.796,23.7333,23.7555,23.7519,23.7508,23.7388,23.7067,23.7368,23.7312,23.8366,23.7702,23.8321,23.8071,23.7485,23.7742,23.8274,23.7516,23.6946,23.7668,23.7638,23.7465,23.7513,23.7401,23.739,23.7074,23.739,23.775,23.7472,23.7419,23.7535,23.7438,23.765,23.7398,23.7669,23.727,23.723,23.7684,23.7752,23.7492,23.6652,72.3545,72.8776,73.7655,75.4625,75.7928,76.5516,76.5904,79.4982,79.9428,83.3415,84.7525,85.7893,85.8103,87.1185,88.2077,89.6007,90.0707,90.1675,96.9362,102.574,107.358,109.543,116.409,116.784,118.293,129.025,151.381,157.048,163.197,172.601,194.191,216.404,0.132779,0.164813,0.196673,0.203707,0.233081,0.386487,150,299790
-10460.5,0.865847,0.349533,3,7,0,10461.8,0.339588,72.8226,-0.192156,0.339588,72.8226,-0.192156,3.24892e+07,1.36764e+06,57571.6,23.7975,23.7351,23.7575,23.7541,23.7531,23.7413,23.7093,23.7395,23.734,23.8395,23.7731,23.8351,23.8102,23.7517,23.7773,23.8306,23.7548,23.6978,23.7699,23.767,23.7497,23.7544,23.7431,23.7419,23.7103,23.7417,23.7776,23.7496,23.7442,23.7555,23.7456,23.7665,23.741,23.7675,23.7271,23.7223,23.7669,23.7727,23.7446,23.6585,73.3491,73.8818,74.7794,76.4837,76.8144,77.5734,77.6122,80.514,80.957,84.3405,85.7439,86.7749,86.7957,88.0963,89.179,90.5634,91.0306,91.1267,97.8522,103.453,108.207,110.379,117.204,117.576,119.077,129.748,151.989,157.629,163.751,173.114,194.616,216.746,0.131185,0.162811,0.194261,0.201204,0.230199,0.381712,150,299790
-10460.7,0.676434,0.349533,3,7,0,10463.8,0.344848,70.8353,-0.123996,0.344848,70.8353,-0.123996,3.25635e+07,1.36921e+06,57571.6,23.8044,23.7432,23.767,23.7647,23.7648,23.7542,23.7233,23.7546,23.75,23.8564,23.7909,23.854,23.8297,23.7723,23.7986,23.8529,23.778,23.7218,23.795,23.7929,23.7766,23.7822,23.772,23.7716,23.741,23.7734,23.8104,23.7834,23.779,23.7915,23.7826,23.8047,23.7802,23.8081,23.7688,23.7656,23.8113,23.8183,23.7915,23.7058,72.1351,72.7672,73.7919,75.669,76.0269,76.8427,76.8842,79.9519,80.4152,83.9226,85.3651,86.4213,86.4426,87.771,88.874,90.281,90.755,90.8525,97.6403,103.256,108.004,110.169,116.955,117.325,118.815,129.387,151.348,156.906,162.935,172.151,193.296,215.038,0.130931,0.162394,0.19364,0.200533,0.229299,0.379297,150,299790
-10460.8,0.990939,0.349533,3,11,0,10462.1,0.355457,70.8222,-0.22972,0.355457,70.8222,-0.22972,3.2458e+07,1.36699e+06,57571.6,23.7929,23.7298,23.7514,23.7473,23.7458,23.7334,23.7008,23.7306,23.7247,23.8296,23.763,23.8245,23.7993,23.7404,23.7658,23.8188,23.7427,23.6855,23.7573,23.7542,23.7366,23.7412,23.7297,23.7284,23.6966,23.728,23.7638,23.7359,23.7304,23.7419,23.7321,23.7533,23.728,23.755,23.7153,23.7115,23.7572,23.7645,23.7396,23.6572,70.9114,71.3923,72.2252,73.8447,74.1625,74.8946,74.9321,77.7575,78.1914,81.5194,82.9053,83.925,83.9456,85.2334,86.3066,87.6802,88.144,88.2395,94.9284,100.51,105.251,107.418,114.229,114.602,116.099,126.753,148.957,154.586,160.694,170.037,191.486,213.553,0.133587,0.165863,0.197981,0.205074,0.234698,0.389428,150,299790
-10459.4,1,0.349533,2,3,0,10460.6,0.36018,70.5172,-0.219261,0.36018,70.5172,-0.219261,3.24722e+07,1.36729e+06,57571.6,23.7938,23.7309,23.7527,23.7488,23.7475,23.7353,23.7029,23.7329,23.7271,23.8323,23.7658,23.8275,23.8025,23.7438,23.7693,23.8225,23.7466,23.6896,23.7617,23.7587,23.7414,23.7462,23.7349,23.7339,23.7023,23.734,23.7701,23.7424,23.7373,23.749,23.7396,23.7611,23.7363,23.7638,23.7244,23.7212,23.7675,23.7754,23.7516,23.67,70.7329,71.2354,72.0981,73.7631,74.0887,74.8377,74.8761,77.7573,78.1988,81.5795,82.9849,84.0182,84.0391,85.3433,86.4296,87.8193,88.2883,88.3848,95.1417,100.772,105.549,107.732,114.589,114.963,116.47,127.185,149.495,155.148,161.282,170.66,192.186,214.325,0.134293,0.166725,0.19899,0.206114,0.235864,0.391144,150,299790
-10460.9,0.939829,0.349533,4,15,0,10462.1,0.316317,70.616,-0.0705124,0.316317,70.616,-0.0705124,3.25906e+07,1.36978e+06,57571.6,23.8098,23.7495,23.7742,23.7725,23.7732,23.7631,23.7328,23.7645,23.7603,23.8671,23.8019,23.8653,23.8412,23.7841,23.8106,23.865,23.7903,23.7343,23.8076,23.8055,23.7892,23.7948,23.7845,23.7841,23.7533,23.7856,23.8223,23.795,23.7901,23.8021,23.7926,23.814,23.7887,23.8153,23.7749,23.7694,23.813,23.817,23.7845,23.6923,72.3607,73.0148,74.0526,75.9147,76.2662,77.0642,77.1047,80.0783,80.5246,83.8904,85.2692,86.2772,86.2976,87.564,88.6144,89.9533,90.404,90.4967,96.9416,102.265,106.764,108.814,115.243,115.593,117.004,127.021,147.843,153.117,158.839,167.59,187.679,208.353,0.124914,0.154855,0.184572,0.191126,0.218476,0.361244,150,299790
-10460,1,0.349533,3,7,0,10461,0.307314,70.1376,-0.0963036,0.307314,70.1376,-0.0963036,3.25583e+07,1.3691e+06,57571.6,23.8074,23.7467,23.7708,23.7687,23.769,23.7585,23.7277,23.7589,23.7544,23.8607,23.7951,23.8581,23.8337,23.7761,23.8023,23.8563,23.7811,23.7247,23.7975,23.795,23.7782,23.7833,23.7725,23.7716,23.7403,23.772,23.8081,23.7802,23.7747,23.786,23.7759,23.7965,23.7703,23.796,23.7546,23.7479,23.7903,23.793,23.7583,23.6643,71.5637,72.1605,73.1173,74.8527,75.1821,75.9316,75.9697,78.7785,79.2018,82.4038,83.7198,84.6833,84.7028,85.9146,86.9209,88.2048,88.6374,88.7264,94.9257,100.062,104.411,106.396,112.624,112.964,114.332,124.058,144.319,149.458,155.035,163.568,183.172,203.36,0.12299,0.1525,0.181804,0.188269,0.215256,0.356327,150,299790
