# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Chrono_model
# start_datetime = 2023-07-22 21:00:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Cosmic_Chronometers/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb89sai7z/l6tont0x.json
# random
#   seed = 87191
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cc/Chrono-20230722220012.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,A
-12.2211,0.908278,0.363863,2,3,0,12.2617,67.7366,0.351514,67.7366,0.351514,70.3648,71.1623,72.397,74.5556,74.9574,75.8645,75.9104,79.2408,79.7356,83.4341,84.9356,86.0292,86.0513,87.4207,88.5531,89.9923,90.4759,90.5753,97.4436,103.067,107.792,109.94,116.649,117.014,118.481,128.87,150.329,155.743,161.61,170.57,191.095,212.169,15.2585
-12.1637,0.999722,0.363863,3,9,0,12.3181,69.5894,0.315924,69.5894,0.315924,72.0207,72.7603,73.9066,75.9151,76.2895,77.1353,77.1781,80.2909,80.7542,84.2241,85.6359,86.6652,86.686,87.9761,89.044,90.4024,90.8591,90.953,97.4547,102.796,107.295,109.342,115.748,116.097,117.501,127.452,148.079,153.294,158.951,167.597,187.431,207.826,15.2414
-12.9443,0.999943,0.363863,3,7,0,13.2574,71.5278,0.276995,71.5278,0.276995,73.7235,74.3931,75.4326,77.2581,77.5989,78.3697,78.4087,81.2525,81.6767,84.8607,86.1596,87.1078,87.1269,88.3167,89.3025,90.5579,90.9803,91.0671,97.0975,102.072,106.274,108.19,114.196,114.524,115.842,125.209,144.713,149.659,155.029,163.246,182.131,201.591,15.9042
-12.9053,0.988724,0.363863,3,7,0,13.1693,71.3779,0.282468,71.3779,0.282468,73.6116,74.2925,75.3494,77.2049,77.5512,78.3343,78.374,81.2622,81.6929,84.9247,86.2426,87.2045,87.2239,88.4306,89.4303,90.7032,91.1315,91.2195,97.3308,102.369,106.623,108.562,114.639,114.97,116.304,125.776,145.483,150.479,155.902,164.199,183.262,202.898,15.8937
-13.1249,1,0.363863,2,3,0,13.2398,70.2595,0.259609,70.2595,0.259609,72.2828,72.9005,73.8602,75.5473,75.8625,76.5756,76.6117,79.2461,79.6394,82.5951,83.8023,84.6841,84.7019,85.8089,86.7266,87.8959,88.2895,88.3704,93.997,98.648,102.582,104.377,110.011,110.319,111.557,120.361,138.735,143.402,148.47,156.232,174.088,192.508,15.947
-12.5579,0.999939,0.363863,2,3,0,13.1308,70.8375,0.268063,70.8375,0.268063,72.9429,73.5854,74.5831,76.3361,76.6636,77.4041,77.4416,80.1758,80.5839,83.6485,84.8995,85.8129,85.8314,86.9778,87.9281,89.1384,89.5458,89.6295,95.4488,100.254,104.316,106.169,111.981,112.298,113.574,122.647,141.559,146.359,151.572,159.55,177.897,196.812,15.4507
-13.2116,0.850272,0.363863,2,3,0,13.5147,69.8961,0.261424,69.8961,0.261424,71.9228,72.5415,73.5026,75.192,75.5076,76.2217,76.2578,78.8951,79.2889,82.2473,83.4554,84.3378,84.3556,85.4633,86.3816,87.5515,87.9453,88.0263,93.6549,98.3066,102.241,104.036,109.669,109.976,111.214,120.014,138.375,143.038,148.103,155.856,173.694,192.092,16.0426
-12.1,1,0.363863,2,3,0,13.092,70.3626,0.289368,70.3626,0.289368,72.6175,73.3046,74.3708,76.2417,76.5908,77.38,77.42,80.3296,80.7633,84.0165,85.3424,86.31,86.3295,87.5431,88.5483,89.8279,90.2584,90.3469,96.4865,101.544,105.812,107.757,113.85,114.182,115.519,125.009,144.738,149.737,155.161,163.459,182.517,202.142,15.108
-12.6327,0.972611,0.363863,3,7,0,12.7558,70.3788,0.26633,70.3788,0.26633,72.4572,73.0915,74.0766,75.8077,76.1311,76.8625,76.8995,79.6001,80.0032,83.0308,84.2668,85.1693,85.1876,86.3204,87.2594,88.4556,88.8582,88.941,94.6929,99.4437,103.46,105.292,111.039,111.353,112.615,121.59,140.301,145.051,150.209,158.105,176.263,194.986,15.5069
-12.6161,0.969434,0.363863,2,3,0,13.0284,70.2937,0.26698,70.2937,0.26698,72.3745,73.0096,73.9958,75.7288,76.0525,76.7846,76.8217,79.525,79.9285,82.9589,84.1959,85.0993,85.1175,86.2513,87.1911,88.3882,88.791,88.8739,94.63,99.3839,103.403,105.235,110.986,111.3,112.563,121.541,140.259,145.011,150.17,158.068,176.231,194.957,15.4937
-12.3219,1,0.363863,2,3,0,12.6152,70.7612,0.281389,70.7612,0.281389,72.9673,73.6399,74.6838,76.5166,76.8588,77.6324,77.6715,80.525,80.9505,84.1438,85.4461,86.3966,86.4157,87.6082,88.5962,89.8542,90.2774,90.3644,96.4047,101.385,105.59,107.507,113.515,113.843,115.162,124.527,144.017,148.958,154.322,162.528,181.384,200.808,15.2959
-11.6155,0.982141,0.363863,2,7,0,13.144,67.5331,0.321164,67.5331,0.321164,69.931,70.6602,71.7902,73.7694,74.1382,74.9715,75.0137,78.079,78.5351,81.9502,83.3392,84.3518,84.3722,85.6412,86.6913,88.027,88.4761,88.5684,94.9587,100.206,104.623,106.633,112.921,113.264,114.641,124.404,144.629,149.741,155.285,163.757,183.188,203.165,14.6699
-11.7395,0.989343,0.363863,2,7,0,11.7536,68.0196,0.336363,68.0196,0.336363,70.547,71.3148,72.504,74.585,74.9725,75.8478,75.8921,79.1088,79.587,83.1649,84.6188,85.6782,85.6995,87.0266,88.1244,89.5202,89.9893,90.0857,96.7548,102.223,106.822,108.913,115.451,115.806,117.238,127.374,148.342,153.636,159.376,168.145,188.243,208.891,14.8036
-11.6212,0.965728,0.363863,1,3,0,12.0107,67.3964,0.324281,67.3964,0.324281,69.8123,70.5467,71.6848,73.6779,74.0492,74.8881,74.9306,78.0161,78.4751,81.9115,83.3089,84.3275,84.3481,85.6245,86.6807,88.024,88.4756,88.5684,94.9934,100.268,104.707,106.726,113.043,113.387,114.771,124.576,144.883,150.014,155.579,164.082,183.582,203.627,14.6761
-11.7151,0.97635,0.363863,3,11,0,12.74,69.0549,0.295732,69.0549,0.295732,71.3158,72.0044,73.0727,74.9466,75.2962,76.0864,76.1264,79.0382,79.4721,82.7253,84.0507,85.0177,85.0372,86.2498,87.2541,88.5323,88.9622,89.0506,95.1795,100.225,104.481,106.419,112.491,112.822,114.154,123.604,143.236,148.207,153.602,161.851,180.794,200.293,14.7308
-12.4065,0.880941,0.363863,2,3,0,12.7523,68.3256,0.289449,68.3256,0.289449,70.5158,71.1832,72.2188,74.036,74.3751,75.1417,75.1805,78.0066,78.4279,81.5876,82.8755,83.8152,83.8342,85.0129,85.9892,87.2321,87.6502,87.7362,93.6994,98.6119,102.757,104.646,110.564,110.886,112.185,121.402,140.563,145.418,150.686,158.745,177.254,196.314,15.3855
-12.9705,0.901763,0.363863,2,7,0,14.9018,66.5876,0.37927,66.5876,0.37927,69.3712,70.2143,71.5183,73.7944,74.2176,75.1725,75.2207,78.7206,79.2398,83.1154,84.6863,85.8296,85.8526,87.2832,88.4654,89.967,90.4713,90.575,97.7256,103.567,108.466,110.69,117.632,118.01,119.527,130.254,152.358,157.926,163.958,173.163,194.23,215.838,15.8853
-12.0724,0.7553,0.363863,3,11,0,16.2283,68.6901,0.332673,68.6901,0.332673,71.215,71.9821,73.1706,75.2507,75.6381,76.5132,76.5575,79.7743,80.2527,83.8321,85.2869,86.3471,86.3685,87.6967,88.7955,90.1928,90.6624,90.7589,97.4371,102.915,107.522,109.618,116.17,116.527,117.962,128.124,149.153,154.465,160.224,169.021,189.19,209.913,15.1481
-12.2914,0.947585,0.363863,3,11,0,13.0188,68.8803,0.284056,68.8803,0.284056,71.0478,71.7085,72.7339,74.5338,74.8698,75.6294,75.6678,78.4691,78.8868,82.0208,83.2986,84.2312,84.25,85.4199,86.3891,87.6231,88.0382,88.1236,94.047,98.9298,103.052,104.93,110.818,111.139,112.431,121.606,140.692,145.53,150.781,158.814,177.27,196.28,15.2525
-11.734,0.996383,0.363863,3,9,0,12.2875,66.7425,0.339988,66.7425,0.339988,69.2487,70.0098,71.1886,73.2509,73.6349,74.5022,74.546,77.7324,78.2061,81.7488,83.1881,84.2368,84.2579,85.5714,86.6579,88.0391,88.5033,88.5988,95.1965,100.604,105.151,107.219,113.681,114.032,115.447,125.463,146.174,151.403,157.071,165.729,185.572,205.954,14.776
-12.5925,0.881546,0.363863,3,11,0,13.1412,70.2915,0.307831,70.2915,0.307831,72.6855,73.4141,74.5438,76.5241,76.8933,77.7277,77.7699,80.8421,81.2996,84.7274,86.1228,87.1405,87.161,88.4367,89.4929,90.8367,91.2886,91.3815,97.8181,103.111,107.57,109.6,115.956,116.302,117.695,127.576,148.073,153.259,158.884,167.484,187.22,207.522,15.6639
-11.8154,0.999831,0.363863,4,15,0,13.0229,66.9415,0.351128,66.9415,0.351128,69.536,70.3234,71.5423,73.6735,74.0701,74.9657,75.011,78.2991,78.7876,82.4393,83.9218,85.0017,85.0234,86.3755,87.4937,88.9148,89.3923,89.4904,96.2724,101.826,106.492,108.612,115.237,115.598,117.047,127.307,148.499,153.846,159.641,168.49,188.761,209.575,14.8419
-12.8705,0.761584,0.363863,2,3,0,13.7645,67.5143,0.364867,67.5143,0.364867,70.2314,71.0553,72.33,74.5569,74.9712,75.9062,75.9535,79.3837,79.893,83.697,85.2401,86.3636,86.3863,87.7926,88.9553,90.4324,90.9286,91.0306,98.0725,103.832,108.666,110.863,117.72,118.093,119.593,130.201,152.087,157.604,163.582,172.709,193.605,215.049,15.8642
-11.6848,1,0.363863,2,3,0,12.9131,66.8975,0.342576,66.8975,0.342576,69.4284,70.1968,71.3869,73.4685,73.8561,74.7314,74.7756,77.9909,78.4688,82.0427,83.4944,84.552,84.5734,85.898,86.9936,88.3864,88.8545,88.9507,95.6022,101.053,105.635,107.718,114.229,114.583,116.008,126.097,146.955,152.22,157.927,166.643,186.618,207.134,14.7261
-11.9888,0.945372,0.363863,2,3,0,12.1305,67.007,0.356077,67.007,0.356077,69.6399,70.4387,71.6751,73.8361,74.2382,75.146,75.1919,78.5242,79.0191,82.7178,84.2189,85.3122,85.3342,86.703,87.8348,89.273,89.7562,89.8555,96.7167,102.332,107.049,109.192,115.887,116.251,117.716,128.079,149.477,154.874,160.722,169.652,190.106,211.103,15.0038
-11.8419,0.973002,0.363863,2,7,0,13.7305,68.3654,0.299332,68.3654,0.299332,70.6305,71.3202,72.3901,74.2664,74.6164,75.4074,75.4474,78.3616,78.7957,82.0503,83.3759,84.3429,84.3624,85.575,86.579,87.8569,88.2867,88.375,94.5004,99.5412,103.792,105.727,111.789,112.12,113.449,122.881,142.467,147.425,152.805,161.031,179.917,199.353,14.8605
-11.8326,0.948378,0.363863,2,3,0,12.41,68.1104,0.303291,68.1104,0.303291,70.3964,71.0924,72.1717,74.0641,74.417,75.2146,75.255,78.1926,78.6301,81.9094,83.2447,84.2187,84.2384,85.4596,86.4707,87.7573,88.19,88.279,94.4443,99.5159,103.791,105.738,111.833,112.165,113.501,122.98,142.656,147.636,153.038,161.298,180.257,199.766,14.8601
-11.9075,0.922519,0.363863,3,11,0,12.9218,67.5405,0.34776,67.5405,0.34776,70.1336,70.9207,72.1394,74.2705,74.6672,75.5629,75.6082,78.8977,79.3865,83.041,84.5249,85.6059,85.6277,86.9813,88.1009,89.5238,90.002,90.1003,96.893,102.457,107.132,109.258,115.898,116.26,117.713,127.999,149.254,154.618,160.431,169.309,189.65,210.537,14.95
-12.2089,0.955316,0.363863,4,15,0,13.5454,70.5571,0.286578,70.5571,0.286578,72.7968,73.4794,74.5386,76.3977,76.7447,77.5291,77.5688,80.4612,80.8924,84.1274,85.4461,86.4085,86.4279,87.6351,88.6352,89.9083,90.3366,90.4246,96.5346,101.57,105.819,107.756,113.824,114.155,115.487,124.941,144.603,149.585,154.993,163.265,182.269,201.84,15.2066
-13.1844,0.965569,0.363863,2,3,0,13.3613,70.7185,0.256145,70.7185,0.256145,72.7281,73.3419,74.2955,75.9722,76.2855,76.9944,77.0303,79.6498,80.041,82.9812,84.1824,85.0598,85.0776,86.1793,87.0927,88.2567,88.6485,88.7291,94.332,98.9654,102.886,104.675,110.292,110.598,111.833,120.613,138.946,143.605,148.665,156.413,174.244,192.642,15.9849
-12.7949,0.929024,0.363863,3,11,0,14.4571,65.0771,0.358254,65.0771,0.358254,67.6496,68.4299,69.6376,71.7483,72.141,73.0275,73.0723,76.326,76.8092,80.4199,81.8851,82.9522,82.9737,84.3095,85.414,86.8176,87.2891,87.386,94.0804,99.5585,104.159,106.25,112.779,113.134,114.562,124.666,145.526,150.787,156.487,165.191,185.125,205.586,15.7743
-13.1851,0.899888,0.363863,2,3,0,14.3626,65.0881,0.396288,65.0881,0.396288,67.9284,68.7879,70.1162,72.4326,72.863,73.8337,73.8828,77.4374,77.9642,81.8939,83.4851,84.6427,84.666,86.1139,87.31,88.8286,89.3385,89.4433,96.6661,102.558,107.495,109.736,116.723,117.103,118.629,129.413,151.606,157.192,163.24,172.469,193.578,215.218,15.9717
-12.4262,0.904584,0.363863,3,15,0,14.7211,69.9945,0.271938,69.9945,0.271938,72.1044,72.7481,73.7476,75.5033,75.8312,76.5727,76.6102,79.3472,79.7555,82.8218,84.0731,84.9867,85.0051,86.1516,87.1017,88.3118,88.719,88.8028,94.6186,99.4191,103.475,105.325,111.127,111.443,112.717,121.769,140.63,145.416,150.611,158.563,176.846,195.689,15.3331
-12.6806,0.952857,0.363863,1,1,0,12.6938,69.8567,0.268648,69.8567,0.268648,71.9374,72.5723,73.5583,75.2906,75.6141,76.3459,76.383,79.0846,79.4878,82.5158,83.7517,84.6542,84.6724,85.8051,86.7438,87.9396,88.342,88.4247,94.1734,98.9202,102.932,104.762,110.502,110.816,112.076,121.036,139.713,144.453,149.6,157.479,175.595,194.271,15.5636
-12.2111,0.938391,0.363863,3,11,0,13.8276,66.7102,0.36443,66.7102,0.36443,69.3918,70.2049,71.463,73.661,74.0699,74.9928,75.0394,78.4252,78.9279,82.6828,84.206,85.3151,85.3375,86.7258,87.8734,89.3316,89.8215,89.9221,96.8738,102.559,107.333,109.501,116.271,116.64,118.12,128.594,150.203,155.651,161.554,170.565,191.199,212.373,15.1945
-12.9144,0.811538,0.363863,3,7,0,14.2854,64.8412,0.365004,64.8412,0.365004,67.4518,68.2433,69.468,71.6075,72.0055,72.9038,72.9492,76.2447,76.7339,80.3885,81.871,82.9503,82.9721,84.3232,85.4401,86.8592,87.3359,87.4339,94.1988,99.7314,104.376,106.486,113.074,113.432,114.873,125.063,146.087,151.388,157.13,165.897,185.97,206.57,15.8672
-12.3738,0.99915,0.363863,3,15,0,13.2311,69.5619,0.275878,69.5619,0.275878,71.6887,72.3374,73.3445,75.1131,75.4433,76.1901,76.2279,78.9834,79.3945,82.4802,83.7391,84.6581,84.6766,85.8298,86.7853,88.0021,88.4116,88.4958,94.3418,99.165,103.239,105.097,110.921,111.239,112.518,121.602,140.521,145.319,150.528,158.5,176.823,195.705,15.2992
-11.7389,0.998286,0.363863,2,7,0,13.2018,68.8447,0.321286,68.8447,0.321286,71.2901,72.0337,73.1861,75.2045,75.5806,76.4303,76.4733,79.5992,80.0643,83.5469,84.9633,85.9959,86.0167,87.3107,88.3816,89.7437,90.2016,90.2957,96.812,102.163,106.667,108.717,115.129,115.478,116.882,126.837,147.459,152.672,158.325,166.964,186.777,207.145,14.8126
-11.7723,0.987187,0.363863,2,3,0,11.9323,68.3717,0.301042,68.3717,0.301042,70.6498,71.3434,72.4192,74.3057,74.6575,75.4528,75.493,78.4223,78.8587,82.1295,83.4617,84.4333,84.453,85.6713,86.6802,87.964,88.3958,88.4846,94.6378,99.7006,103.969,105.913,112,112.331,113.666,123.135,142.793,147.769,153.168,161.423,180.373,199.874,14.7967
-11.6738,1,0.363863,2,3,0,11.7686,68.5644,0.301654,68.5644,0.301654,70.8534,71.5504,72.6313,74.5266,74.8802,75.6791,75.7196,78.6625,79.1009,82.3867,83.7248,84.7009,84.7206,85.9444,86.9578,88.2474,88.6811,88.7703,94.9505,100.035,104.322,106.274,112.387,112.72,114.06,123.568,143.307,148.304,153.724,162.013,181.039,200.617,14.7029
-12.7212,0.898883,0.363863,2,7,0,12.8348,70.4527,0.306212,70.4527,0.306212,72.8397,73.5663,74.6929,76.668,77.0363,77.8686,77.9107,80.9755,81.4319,84.852,86.2444,87.26,87.2805,88.5536,89.6077,90.9489,91.3999,91.4926,97.9177,103.201,107.654,109.682,116.028,116.374,117.766,127.634,148.109,153.291,158.911,167.504,187.225,207.513,15.7907
-11.5493,0.993917,0.363863,3,15,0,13.8718,67.496,0.327611,67.496,0.327611,69.9399,70.6827,71.8336,73.8486,74.2241,75.072,75.1149,78.2332,78.697,82.1685,83.58,84.6087,84.6295,85.9184,86.9849,88.3412,88.7972,88.8909,95.3761,100.698,105.176,107.214,113.585,113.932,115.327,125.213,145.679,150.851,156.458,165.025,184.669,204.858,14.6073
-11.7573,0.937605,0.363863,1,3,0,11.9046,68.0409,0.336558,68.0409,0.336558,70.5706,71.339,72.5292,74.612,74.9999,75.8759,75.9202,79.1395,79.6182,83.1989,84.6539,85.7142,85.7356,87.0636,88.1623,89.5591,90.0286,90.1251,96.7993,102.272,106.874,108.966,115.509,115.865,117.297,127.44,148.422,153.72,159.464,168.238,188.349,209.01,14.8216
-11.7194,1,0.363863,2,3,0,11.8034,68.1074,0.334364,68.1074,0.334364,70.6234,71.3877,72.5717,74.6439,75.0299,75.9015,75.9456,79.1495,79.6259,83.1903,84.6389,85.6944,85.7157,87.0381,88.1321,89.523,89.9906,90.0867,96.7339,102.185,106.771,108.856,115.375,115.73,117.157,127.267,148.184,153.467,159.194,167.943,187.998,208.604,14.7859
-11.6398,1,0.363863,1,1,0,11.7185,67.9775,0.333601,67.9775,0.333601,70.483,71.2442,72.4235,74.4873,74.8717,75.7399,75.7838,78.9752,79.4497,83.0004,84.4434,85.4951,85.5163,86.8337,87.9236,89.3094,89.7751,89.8709,96.4939,101.926,106.495,108.573,115.069,115.423,116.846,126.921,147.768,153.034,158.742,167.463,187.454,207.994,14.7047
-11.7503,0.998477,0.363863,2,7,0,12.0399,68.8881,0.295742,68.8881,0.295742,71.1435,71.8305,72.8963,74.7657,75.1144,75.9028,75.9426,78.8475,79.2804,82.5258,83.8481,84.8127,84.8322,86.0419,87.0438,88.3189,88.7478,88.836,94.9503,99.984,104.229,106.163,112.22,112.551,113.879,123.307,142.892,147.851,153.233,161.463,180.36,199.812,14.7636
-11.6861,0.995641,0.363863,3,11,0,12.236,67.6739,0.339471,67.6739,0.339471,70.2113,70.9819,72.1754,74.2636,74.6524,75.5305,75.5749,78.8015,79.2811,82.8687,84.3262,85.3882,85.4096,86.7398,87.8401,89.2389,89.709,89.8057,96.4877,101.965,106.57,108.664,115.21,115.566,116.999,127.145,148.125,153.422,159.164,167.935,188.037,208.686,14.7426
-11.6861,0.886912,0.363863,1,3,0,12.2536,67.6739,0.339471,67.6739,0.339471,70.2113,70.9819,72.1754,74.2636,74.6524,75.5305,75.5749,78.8015,79.2811,82.8687,84.3262,85.3882,85.4096,86.7398,87.8401,89.2389,89.709,89.8057,96.4877,101.965,106.57,108.664,115.21,115.566,116.999,127.145,148.125,153.422,159.164,167.935,188.037,208.686,14.7426
-11.7031,0.937235,0.363863,3,11,0,12.4616,68.7983,0.321027,68.7983,0.321027,71.2401,71.9826,73.1333,75.1488,75.5244,76.3729,76.4159,79.5374,80.0019,83.4797,84.8942,85.9254,85.9462,87.2385,88.308,89.6682,90.1256,90.2196,96.7274,102.071,106.57,108.617,115.021,115.37,116.773,126.715,147.314,152.52,158.167,166.795,186.586,206.931,14.7759
-12.2164,0.87544,0.363863,1,1,0,12.2198,69.1122,0.327234,69.1122,0.327234,71.6117,72.3715,73.5487,75.6097,75.9937,76.8611,76.905,80.0946,80.569,84.1202,85.5641,86.6165,86.6377,87.9563,89.0473,90.4348,90.9012,90.9971,97.6318,103.077,107.658,109.743,116.261,116.616,118.044,128.158,149.1,154.392,160.129,168.895,188.996,209.655,15.298
-11.6802,0.998684,0.363863,2,7,0,12.2781,67.3235,0.323116,67.3235,0.323116,69.7283,70.4594,71.5925,73.5767,73.9464,74.7817,74.8239,77.8962,78.3534,81.7755,83.1672,84.1817,84.2022,85.4735,86.5255,87.8635,88.3133,88.4058,94.8061,100.061,104.484,106.496,112.791,113.133,114.512,124.283,144.522,149.637,155.184,163.66,183.099,203.081,14.7332
-11.5335,0.793545,0.363863,2,3,0,13.2914,68.3333,0.322307,68.3333,0.322307,70.7681,71.5084,72.6557,74.665,75.0394,75.8853,75.928,79.0395,79.5024,82.9685,84.3781,85.4057,85.4265,86.7142,87.7798,89.1352,89.5908,89.6845,96.1682,101.492,105.973,108.012,114.39,114.737,116.134,126.036,146.546,151.73,157.351,165.942,185.644,205.897,14.6007
-11.615,0.993937,0.363863,2,7,0,11.9132,69.1477,0.304298,69.1477,0.304298,71.4761,72.1849,73.2841,75.2113,75.5707,76.3829,76.424,79.4152,79.8607,83.1994,84.5589,85.5504,85.5704,86.8136,87.8429,89.1526,89.5931,89.6836,95.959,101.121,105.471,107.452,113.654,113.992,115.352,124.997,145.014,150.08,155.575,163.978,183.263,203.105,14.6606
-12.1979,0.849664,0.363863,1,3,0,12.4961,68.3437,0.292499,68.3437,0.292499,70.5572,71.2316,72.2778,74.1134,74.4559,75.2302,75.2693,78.1229,78.5482,81.7375,83.0372,83.9855,84.0046,85.1939,86.1789,87.4327,87.8545,87.9412,93.9551,98.9079,103.086,104.989,110.953,111.278,112.586,121.87,141.165,146.052,151.355,159.467,178.095,197.273,15.1903
-12.3586,0.84142,0.363863,2,7,0,15.0311,66.2623,0.330293,66.2623,0.330293,68.6808,69.4158,70.5544,72.5476,72.919,73.7576,73.8001,76.8835,77.3421,80.774,82.169,83.1858,83.2063,84.4801,85.534,86.8742,87.3246,87.4172,93.824,99.0801,103.502,105.514,111.803,112.146,113.523,123.281,143.476,148.578,154.109,162.56,181.935,201.846,15.3986
-13.3248,0.924231,0.363863,3,11,0,13.7051,70.2471,0.319877,70.2471,0.319877,72.7316,73.4871,74.6581,76.7092,77.0914,77.955,77.9987,81.1758,81.6486,85.1887,86.6288,87.6786,87.6998,89.0154,90.1042,91.4891,91.9548,92.0505,98.677,104.119,108.701,110.786,117.308,117.663,119.092,129.22,150.205,155.51,161.263,170.055,190.22,210.952,16.4172
-12.0721,1,0.363863,1,1,0,13.0067,69.7264,0.310393,69.7264,0.310393,72.1205,72.8491,73.9786,75.9581,76.3272,77.1612,77.2034,80.2735,80.7306,84.1551,85.549,86.5654,86.5859,87.86,88.9148,90.2567,90.7079,90.8007,97.2268,102.509,106.959,108.985,115.326,115.672,117.061,126.916,147.355,152.525,158.133,166.706,186.377,206.61,15.1414
-12.1504,0.97528,0.363863,1,1,0,12.2633,69.7066,0.312855,69.7066,0.312855,72.1188,72.8526,73.9904,75.984,76.3556,77.1954,77.2379,80.3289,80.789,84.2358,85.6385,86.6613,86.6819,87.964,89.0252,90.3753,90.8292,90.9225,97.3862,102.698,107.173,109.209,115.583,115.93,117.327,127.231,147.766,152.959,158.592,167.203,186.959,207.276,15.2244
-11.6944,0.997468,0.363863,4,15,0,12.7376,67.7155,0.339244,67.7155,0.339244,70.2528,71.0234,72.2169,74.305,74.6938,75.572,75.6164,78.843,79.3226,82.9104,84.368,85.43,85.4514,86.7817,87.8821,89.281,89.7512,89.8478,96.5306,102.008,106.615,108.709,115.255,115.612,117.045,127.192,148.177,153.475,159.218,167.991,188.098,208.751,14.7517
-11.7386,0.999908,0.363863,3,7,0,11.7634,66.9043,0.332265,66.9043,0.332265,69.3606,70.1069,71.2631,73.2868,73.6637,74.5151,74.5582,77.688,78.1534,81.6361,83.0517,84.0833,84.1041,85.3965,86.4657,87.8253,88.2823,88.3762,94.8746,100.205,104.689,106.728,113.105,113.452,114.848,124.739,145.205,150.375,155.98,164.543,184.173,204.344,14.788
-11.6679,0.875141,0.363863,2,3,0,12.7182,67.4157,0.341523,67.4157,0.341523,69.9585,70.7306,71.9263,74.0182,74.4077,75.2872,75.3317,78.5631,79.0434,82.6356,84.0948,85.158,85.1794,86.511,87.6124,89.0126,89.4831,89.5798,96.2671,101.748,106.355,108.45,114.997,115.354,116.787,126.934,147.912,153.209,158.949,167.717,187.812,208.451,14.7182
-11.769,0.964964,0.363863,2,3,0,12.0021,66.6817,0.339133,66.6817,0.339133,69.1795,69.9381,71.113,73.1686,73.5514,74.4159,74.4596,77.636,78.1082,81.6402,83.0752,84.1207,84.1418,85.4514,86.5347,87.912,88.3748,88.47,95.049,100.442,104.977,107.039,113.484,113.834,115.245,125.236,145.896,151.112,156.767,165.404,185.2,205.534,14.811
-11.9451,0.794841,0.363863,2,3,0,13.4772,66.5051,0.357886,66.5051,0.357886,69.1314,69.9281,71.1611,73.316,73.7169,74.6221,74.6679,77.9899,78.4832,82.17,83.6661,84.7556,84.7776,86.1417,87.2695,88.7027,89.1842,89.2831,96.1191,101.713,106.411,108.546,115.214,115.576,117.035,127.354,148.658,154.031,159.853,168.742,189.102,210,14.9473
-11.9844,0.991445,0.363863,3,7,0,12.576,66.4737,0.359532,66.4737,0.359532,69.1106,69.9103,71.1481,73.3111,73.7136,74.622,74.668,78.0019,78.4969,82.1962,83.6973,84.7904,84.8124,86.1808,87.3122,88.7499,89.2329,89.3322,96.1887,101.799,106.51,108.651,115.336,115.699,117.162,127.507,148.861,154.246,160.081,168.99,189.393,210.334,14.9811
-11.7177,0.985159,0.363863,2,7,0,12.3913,67.1053,0.327159,67.1053,0.327159,69.5317,70.2693,71.412,73.4128,73.7856,74.6276,74.6702,77.7666,78.2271,81.6745,83.0762,84.0978,84.1184,85.3985,86.4577,87.8046,88.2574,88.3505,94.7914,100.077,104.525,106.548,112.877,113.221,114.607,124.427,144.758,149.895,155.464,163.975,183.49,203.547,14.7698
-11.7281,0.995294,0.363863,3,9,0,11.8518,68.8439,0.320936,68.8439,0.320936,71.2867,72.0295,73.1807,75.197,75.5727,76.4216,76.4646,79.5874,80.0521,83.5313,84.9465,85.9781,85.9989,87.2918,88.3617,89.7226,90.1801,90.2741,96.7849,102.131,106.632,108.68,115.087,115.436,116.839,126.787,147.395,152.604,158.253,166.886,186.687,207.043,14.8015
