# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Chrono_model
# start_datetime = 2023-07-22 21:00:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Cosmic_Chronometers/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb89sai7z/l6tont0x.json
# random
#   seed = 87191
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cc/Chrono-20230722220012.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,A
-12.2647,0.955167,0.437229,2,3,0,12.2867,66.1535,0.335748,66.1535,0.335748,68.6072,69.3526,70.5071,72.5276,72.9039,73.7537,73.7967,76.9201,77.3845,80.8588,82.2706,83.2994,83.3202,84.6089,85.675,87.0305,87.4861,87.5798,94.0568,99.3679,103.835,105.866,112.216,112.562,113.952,123.799,144.168,149.312,154.888,163.406,182.933,202.994,15.3014
-11.6749,1,0.437229,2,3,0,12.2989,66.9091,0.340622,66.9091,0.340622,69.4262,70.1906,71.3744,73.4454,73.8311,74.7019,74.746,77.9456,78.4212,81.9784,83.4235,84.4764,84.4977,85.8164,86.9072,88.294,88.76,88.8558,95.4794,100.908,105.473,107.548,114.034,114.387,115.807,125.86,146.647,151.895,157.584,166.273,186.186,206.64,14.7188
-11.6202,0.969341,0.437229,3,11,0,12.6208,68.2326,0.307977,68.2326,0.307977,70.5576,71.2651,72.3623,74.2854,74.6439,75.4543,75.4953,78.4788,78.923,82.2518,83.6068,84.5951,84.615,85.8539,86.8795,88.1844,88.6233,88.7135,94.9639,100.103,104.434,106.405,112.577,112.913,114.266,123.859,143.762,148.797,154.26,162.61,181.773,201.486,14.6622
-11.757,0.987362,0.437229,3,11,0,13.3922,69.4945,0.293186,69.4945,0.293186,71.7505,72.4377,73.504,75.3746,75.7236,76.5126,76.5525,79.4602,79.8936,83.1432,84.4673,85.4335,85.453,86.6646,87.6682,88.9455,89.3752,89.4635,95.5899,100.635,104.891,106.829,112.903,113.234,114.566,124.022,143.671,148.647,154.048,162.307,181.275,200.802,14.769
-11.6609,0.646617,0.437229,2,3,0,15.2277,69.315,0.300459,69.315,0.300459,71.6201,72.322,73.4106,75.3196,75.6757,76.4805,76.5212,79.4858,79.9274,83.2379,84.5862,85.5697,85.5895,86.8227,87.8439,89.1434,89.5805,89.6703,95.899,101.024,105.345,107.313,113.476,113.812,115.163,124.75,144.655,149.694,155.16,163.52,182.71,202.458,14.6971
-13.6891,0.787824,0.437229,2,3,0,13.9726,68.983,0.266101,68.983,0.266101,71.0185,71.6397,72.6045,74.2999,74.6166,75.3329,75.3692,78.0142,78.409,81.3743,82.5849,83.4689,83.4868,84.5964,85.5161,86.6877,87.082,87.1631,92.7971,97.4507,101.385,103.179,108.809,109.117,110.353,119.144,137.475,142.128,147.181,154.916,172.705,191.048,16.5416
-11.8372,0.885854,0.437229,2,3,0,14.6459,69.8304,0.294551,69.8304,0.294551,72.1076,72.8013,73.8775,75.7653,76.1176,76.9137,76.954,79.888,80.3252,83.6036,84.9394,85.914,85.9337,87.1559,88.1681,89.4564,89.8898,89.9789,96.1573,101.244,105.535,107.49,113.613,113.947,115.289,124.82,144.622,149.637,155.079,163.401,182.513,202.185,14.8595
-11.8015,0.9671,0.437229,3,11,0,12.646,67.8363,0.308595,67.8363,0.308595,70.1523,70.8571,71.95,73.8655,74.2226,75.0297,75.0706,78.042,78.4845,81.7996,83.1491,84.1332,84.1531,85.3868,86.4081,87.7075,88.1445,88.2344,94.4581,99.5751,103.887,105.849,111.994,112.328,113.675,123.226,143.038,148.05,153.487,161.799,180.873,200.493,14.8392
-12.1606,0.898558,0.437229,2,3,0,12.8369,67.3954,0.308754,67.3954,0.308754,69.6975,70.3981,71.4844,73.3884,73.7434,74.5456,74.5862,77.5397,77.9795,81.2745,82.6158,83.5939,83.6137,84.8399,85.855,87.1465,87.5808,87.6701,93.8559,98.9416,103.227,105.177,111.284,111.617,112.955,122.447,142.137,147.118,152.521,160.782,179.737,199.236,15.1921
-14.8905,0.782674,0.437229,2,3,0,15.1507,66.8373,0.287879,66.8373,0.287879,68.9684,69.6179,70.6256,72.3942,72.7243,73.4704,73.5082,76.2593,76.6694,79.7458,80.9998,81.9149,81.9334,83.0813,84.0321,85.2425,85.6497,85.7335,91.5419,96.3279,100.367,102.207,107.974,108.289,109.554,118.537,137.216,141.949,147.086,154.943,172.993,191.579,17.8402
-11.7001,0.961021,0.437229,2,3,0,15.7164,68.9066,0.297349,68.9066,0.297349,71.1748,71.8656,72.9371,74.8165,75.1671,75.9596,75.9997,78.9195,79.3545,82.6161,83.9448,84.914,84.9336,86.1491,87.1556,88.4367,88.8676,88.9562,95.0981,100.154,104.417,106.359,112.441,112.772,114.106,123.57,143.228,148.206,153.606,161.865,180.827,200.344,14.7196
-11.8786,0.965057,0.437229,2,3,0,12.0546,68.8947,0.292055,68.8947,0.292055,71.1227,71.8015,72.8547,74.7025,75.0472,75.8266,75.8661,78.7387,79.1668,82.3777,83.6861,84.6408,84.6601,85.8575,86.8492,88.1116,88.5362,88.6235,94.6787,99.6657,103.873,105.79,111.795,112.122,113.439,122.789,142.22,147.142,152.483,160.653,179.415,198.73,14.8772
-11.9511,0.980863,0.437229,1,1,0,11.9945,68.7555,0.291883,68.7555,0.291883,70.9777,71.6547,72.7052,74.5482,74.8921,75.6695,75.7088,78.5741,79.0012,82.2039,83.5091,84.4614,84.4806,85.675,86.6642,87.9234,88.347,88.4341,94.4743,99.449,103.646,105.558,111.548,111.875,113.189,122.516,141.901,146.811,152.139,160.289,179.007,198.277,14.9469
-11.7405,1,0.437229,2,3,0,11.9824,69.5573,0.295938,69.5573,0.295938,71.8361,72.5303,73.607,75.4958,75.8481,76.6446,76.6849,79.6197,80.057,83.3359,84.6717,85.6463,85.666,86.8881,87.9003,89.1885,89.6218,89.7108,95.8878,100.973,105.262,107.215,113.334,113.668,115.01,124.533,144.316,149.326,154.762,163.075,182.164,201.812,14.7643
-11.7527,0.969155,0.437229,3,11,0,13.015,66.6746,0.345356,66.6746,0.345356,69.2171,69.989,71.1842,73.2745,73.6636,74.5424,74.5868,77.8143,78.2939,81.8804,83.337,84.3981,84.4195,85.7483,86.8474,88.2444,88.7139,88.8104,95.4807,100.945,105.538,107.626,114.151,114.506,115.934,126.043,146.935,152.208,157.924,166.652,186.653,207.193,14.7865
-12.0223,0.950666,0.437229,2,3,0,12.1803,66.7663,0.359177,66.7663,0.359177,69.4122,70.2147,71.4568,73.6273,74.0312,74.9429,74.989,78.3346,78.8315,82.5439,84.0504,85.1474,85.1695,86.5429,87.6784,89.1213,89.606,89.7057,96.5872,102.218,106.947,109.095,115.805,116.17,117.638,128.022,149.457,154.863,160.72,169.663,190.144,211.167,15.0245
-12.3488,0.707082,0.437229,2,3,0,14.5541,65.7144,0.34813,65.7144,0.34813,68.24,69.0067,70.1936,72.2691,72.6555,73.5278,73.5719,76.7755,77.2515,80.8104,82.2554,83.3081,83.3293,84.6475,85.7377,87.1233,87.589,87.6847,94.2991,99.7166,104.269,106.339,112.805,113.156,114.571,124.587,145.28,150.503,156.162,164.805,184.608,204.943,15.3631
-11.929,0.997868,0.437229,2,7,0,13.2323,66.5855,0.333537,66.5855,0.333537,69.0392,69.7847,70.9396,72.9608,73.3373,74.1875,74.2305,77.356,77.8207,81.2981,82.7114,83.7413,83.7621,85.0523,86.1197,87.477,87.9331,88.0269,94.5133,99.8332,104.308,106.343,112.706,113.052,114.446,124.314,144.731,149.888,155.479,164.02,183.6,203.717,14.9733
-12.8425,0.92292,0.437229,3,11,0,13.32,70.4394,0.308652,70.4394,0.308652,72.8446,73.5766,74.7116,76.701,77.0719,77.9101,77.9525,81.0385,81.498,84.9409,86.3423,87.3644,87.385,88.6662,89.7269,91.0764,91.5302,91.6235,98.087,103.401,107.879,109.917,116.298,116.645,118.044,127.962,148.537,153.742,159.389,168.02,187.828,208.204,15.918
-12.6514,0.945409,0.437229,2,7,0,14.4718,66.1544,0.327133,66.1544,0.327133,68.5463,69.2733,70.3998,72.3721,72.7395,73.5695,73.6115,76.6638,77.1178,80.5162,81.8979,82.9049,82.9253,84.1871,85.2312,86.559,87.0053,87.0971,93.4463,98.6568,103.042,105.036,111.274,111.614,112.98,122.66,142.702,147.766,153.257,161.646,180.884,200.655,15.6892
-12.0011,0.997742,0.437229,2,7,0,12.6742,68.1369,0.340954,68.1369,0.340954,70.7026,71.4818,72.6884,74.7994,75.1924,76.08,76.1249,79.3861,79.8708,83.4963,84.9691,86.0422,86.0638,87.4078,88.5195,89.9328,90.4078,90.5054,97.2556,102.788,107.439,109.554,116.164,116.524,117.97,128.215,149.396,154.743,160.54,169.393,189.683,210.524,15.0627
-11.5529,0.995524,0.437229,2,3,0,12.0523,67.499,0.333219,67.499,0.333219,69.9841,70.7391,71.9088,73.9559,74.3372,75.1984,75.242,78.4076,78.8783,82.4006,83.8321,84.8754,84.8964,86.2033,87.2845,88.6593,89.1214,89.2164,95.787,101.176,105.709,107.771,114.217,114.568,115.979,125.976,146.662,151.887,157.551,166.204,186.041,206.424,14.6109
-12.2316,0.904016,0.437229,3,15,0,13.6473,70.0015,0.307414,70.0015,0.307414,72.3825,73.1071,74.2307,76.2003,76.5675,77.3975,77.4395,80.4953,80.9504,84.36,85.7481,86.7604,86.7808,88.0499,89.1006,90.4374,90.8869,90.9793,97.3827,102.648,107.085,109.105,115.428,115.773,117.159,126.989,147.384,152.545,158.142,166.7,186.339,206.542,15.2978
-12.4106,0.992844,0.437229,3,7,0,12.8499,70.8852,0.28155,70.8852,0.28155,73.0963,73.7705,74.8168,76.6538,76.9968,77.7721,77.8114,80.6713,81.0978,84.2983,85.6034,86.5561,86.5753,87.7704,88.7606,90.0214,90.4455,90.5328,96.5863,101.578,105.792,107.713,113.734,114.062,115.384,124.77,144.301,149.252,154.627,162.85,181.746,201.211,15.3872
-12.3918,0.924106,0.437229,3,7,0,13.1038,69.3111,0.326298,69.3111,0.326298,71.8108,72.5707,73.748,75.8095,76.1936,77.0613,77.1051,80.2958,80.7705,84.3232,85.7678,86.8207,86.8419,88.1612,89.2529,90.6412,91.1079,91.2038,97.843,103.292,107.877,109.963,116.488,116.843,118.272,128.397,149.361,154.659,160.403,169.18,189.305,209.991,15.4759
-11.8553,1,0.437229,2,7,0,12.3692,68.5025,0.297175,68.5025,0.297175,70.756,71.4424,72.507,74.3744,74.7228,75.5101,75.55,78.4511,78.8834,82.1242,83.4444,84.4075,84.427,85.6347,86.6349,87.9079,88.336,88.424,94.5271,99.5508,103.787,105.717,111.761,112.09,113.416,122.821,142.356,147.302,152.669,160.877,179.721,199.117,14.8683
-12.0422,0.982333,0.437229,2,7,0,12.9263,68.014,0.343793,68.014,0.343793,70.5961,71.38,72.594,74.7174,75.1127,76.0054,76.0506,79.3298,79.8171,83.4616,84.9419,86.0203,86.042,87.3926,88.5097,89.9297,90.4069,90.505,97.2858,102.842,107.512,109.635,116.271,116.632,118.084,128.365,149.618,154.982,160.796,169.677,190.026,210.926,15.0983
-12.1121,1,0.437229,4,15,0,12.3791,69.1497,0.284366,69.1497,0.284366,71.328,71.9919,73.0224,74.8313,75.1689,75.9322,75.9709,78.7859,79.2056,82.3548,83.6388,84.5758,84.5948,85.7703,86.7442,87.9841,88.4012,88.487,94.4387,99.3446,103.486,105.373,111.288,111.611,112.909,122.126,141.301,146.161,151.436,159.506,178.046,197.142,15.0786
-11.8846,1,0.437229,1,1,0,12.068,69.295,0.288491,69.295,0.288491,71.509,72.1837,73.2307,75.0679,75.4108,76.1859,76.2252,79.0828,79.5088,82.7042,84.0067,84.9571,84.9763,86.1685,87.156,88.4131,88.836,88.923,94.955,99.9249,104.119,106.03,112.018,112.344,113.658,122.985,142.377,147.29,152.623,160.78,179.516,198.809,14.8732
-12.1547,0.884369,0.437229,2,5,0,12.8161,69.9523,0.306718,69.9523,0.306718,72.3263,73.0488,74.1692,76.1332,76.4995,77.3271,77.369,80.4165,80.8703,84.271,85.6554,86.6651,86.6855,87.9513,88.9993,90.3328,90.7812,90.8734,97.261,102.514,106.94,108.955,115.264,115.608,116.991,126.8,147.152,152.301,157.887,166.427,186.027,206.19,15.2184
-12.8988,0.828182,0.437229,1,1,0,12.9313,70.2519,0.313943,70.2519,0.313943,72.6912,73.4333,74.5837,76.5994,76.9752,77.8242,77.8672,80.992,81.4571,84.9412,86.359,87.3928,87.4136,88.7094,89.7819,91.1463,91.6051,91.6994,98.2312,103.599,108.119,110.177,116.616,116.967,118.378,128.382,149.123,154.368,160.057,168.753,188.703,209.22,15.9826
-12.7628,0.795089,0.437229,2,3,0,15.583,66.6747,0.313325,66.6747,0.313325,68.9854,69.6883,70.7781,72.6877,73.0437,73.848,73.8887,76.8492,77.2899,80.5911,81.9344,82.9139,82.9337,84.1615,85.1778,86.4707,86.9054,86.9948,93.1845,98.2711,102.556,104.506,110.609,110.941,112.279,121.761,141.421,146.394,151.786,160.03,178.943,198.393,15.7932
-11.7296,0.992177,0.437229,2,7,0,13.1813,66.801,0.337085,66.801,0.337085,69.2884,70.044,71.2142,73.262,73.6434,74.5046,74.5482,77.7133,78.1838,81.704,83.1343,84.1766,84.1976,85.5031,86.5831,87.9562,88.4177,88.5126,95.0729,100.452,104.975,107.032,113.462,113.812,115.219,125.188,145.807,151.014,156.658,165.28,185.043,205.345,14.7751
-12.5387,0.986649,0.437229,3,7,0,12.7029,65.3196,0.377169,65.3196,0.377169,68.0353,68.858,70.1304,72.3519,72.7649,73.6969,73.744,77.1606,77.6675,81.4517,82.9857,84.1022,84.1247,85.5218,86.6765,88.1431,88.6357,88.7369,95.7222,101.429,106.217,108.39,115.175,115.544,117.027,127.511,149.121,154.566,160.463,169.464,190.065,211.197,15.4452
-12.0721,0.982503,0.437229,4,15,0,13.5212,69.7433,0.280965,69.7433,0.280965,71.9144,72.5764,73.6038,75.4077,75.7444,76.5059,76.5444,79.353,79.7718,82.9151,84.197,85.1326,85.1515,86.3254,87.2979,88.5363,88.9529,89.0386,94.9848,99.8881,104.028,105.915,111.831,112.154,113.452,122.673,141.864,146.73,152.011,160.092,178.66,197.789,15.0293
-11.7026,0.995837,0.437229,2,7,0,12.5949,69.3987,0.296562,69.3987,0.296562,71.6771,72.371,73.4475,75.3357,75.6879,76.4841,76.5244,79.458,79.8952,83.1725,84.5077,85.4817,85.5014,86.7229,87.7344,89.0219,89.4549,89.544,95.7169,100.798,105.084,107.036,113.15,113.483,114.824,124.339,144.104,149.109,154.539,162.844,181.912,201.539,14.7264
-12.1618,0.976738,0.437229,3,7,0,12.2924,70.2816,0.278224,70.2816,0.278224,72.4485,73.1092,74.135,75.9361,76.2724,77.0328,77.0713,79.8767,80.2951,83.4358,84.7168,85.652,85.6708,86.8442,87.8163,89.0543,89.4709,89.5565,95.5025,100.407,104.549,106.437,112.358,112.681,113.98,123.211,142.43,147.303,152.593,160.689,179.293,198.462,15.1113
-12.9488,0.914926,0.437229,2,3,0,13.453,71.5771,0.264997,71.5771,0.264997,73.6804,74.3224,75.3195,77.0718,77.3991,78.1396,78.177,80.9112,81.3193,84.385,85.6366,86.5507,86.5692,87.7165,88.6675,89.879,90.2868,90.3706,96.1972,101.01,105.08,106.936,112.761,113.079,114.358,123.454,142.423,147.238,152.468,160.474,178.887,197.874,15.8303
-13.9765,0.877755,0.437229,2,3,0,14.3386,72.5036,0.268261,72.5036,0.268261,74.66,75.3181,76.34,78.1355,78.4709,79.2294,79.2678,82.0681,82.4861,85.6248,86.906,87.8415,87.8604,89.0345,90.0077,91.2473,91.6644,91.7502,97.7099,102.631,106.791,108.688,114.64,114.964,116.271,125.562,144.929,149.844,155.181,163.351,182.137,201.505,16.894
-13.7803,0.966115,0.437229,1,3,0,15.0914,72.2103,0.247382,72.2103,0.247382,74.1931,74.799,75.7407,77.3974,77.7072,78.408,78.4435,81.0349,81.4222,84.334,85.5244,86.3942,86.4118,87.5042,88.4102,89.565,89.9538,90.0337,95.5976,100.204,104.104,105.885,111.478,111.783,113.013,121.767,140.068,144.721,149.778,157.524,175.359,193.772,16.5246
-16.0698,0.793318,0.437229,3,7,0,17.6713,71.0518,0.227575,71.0518,0.227575,72.8486,73.3983,74.2535,75.7598,76.0417,76.6798,76.7121,79.0749,79.4284,82.0899,83.1795,83.9763,83.9924,84.9937,85.8247,86.8846,87.2416,87.3151,92.4327,96.6802,100.283,101.93,107.111,107.394,108.534,116.663,133.708,138.052,142.775,150.016,166.711,183.973,18.5907
-12.8548,1,0.437229,3,7,0,16.4768,71.3965,0.264407,71.3965,0.264407,73.49,74.129,75.1214,76.8656,77.1914,77.9284,77.9658,80.6875,81.0938,84.1458,85.3919,86.302,86.3203,87.4626,88.4095,89.6158,90.0217,90.1052,95.9068,100.7,104.752,106.601,112.402,112.718,113.992,123.051,141.945,146.742,151.951,159.926,178.269,197.184,15.7295
-12.9001,0.98246,0.437229,3,11,0,14.6393,65.1238,0.389192,65.1238,0.389192,67.9159,68.7611,70.0677,72.3473,72.771,73.7267,73.775,77.276,77.7951,81.6682,83.2371,84.3787,84.4017,85.8298,87.0098,88.5081,89.0113,89.1147,96.2447,102.064,106.943,109.157,116.064,116.44,117.949,128.615,150.577,156.107,162.095,171.233,192.14,213.577,15.735
-11.7174,0.979338,0.437229,2,7,0,14.5619,67.0492,0.32881,67.0492,0.32881,69.4856,70.2261,71.3734,73.3819,73.756,74.6012,74.644,77.7516,78.2138,81.6732,83.0795,84.1045,84.1252,85.4094,86.472,87.8233,88.2775,88.3708,94.8313,100.132,104.593,106.621,112.966,113.312,114.701,124.545,144.923,150.071,155.653,164.182,183.737,203.833,14.769
-12.3847,0.750887,0.437229,2,3,0,13.2273,68.3301,0.344627,68.3301,0.344627,70.9303,71.7197,72.9421,75.0802,75.4782,76.377,76.4225,79.724,80.2146,83.8836,85.3737,86.4593,86.4812,87.8407,88.9652,90.3945,90.8748,90.9736,97.7985,103.39,108.09,110.227,116.904,117.267,118.729,129.074,150.457,155.855,161.704,170.639,191.111,212.136,15.4441
-12.2612,0.794448,0.437229,1,3,0,14.2655,66.6951,0.321559,66.6951,0.321559,69.0661,69.7871,70.9044,72.8613,73.2259,74.0498,74.0915,77.1221,77.573,80.9492,82.3224,83.3235,83.3437,84.5981,85.6363,86.9567,87.4006,87.4919,93.8089,98.9957,103.362,105.349,111.564,111.903,113.264,122.914,142.903,147.955,153.434,161.808,181.011,200.753,15.3035
-12.2559,0.997769,0.437229,3,11,0,12.8219,69.8191,0.31254,69.8191,0.31254,72.2327,72.9671,74.1055,76.1005,76.4724,77.3128,77.3553,80.4485,80.909,84.3583,85.7621,86.7857,86.8064,88.0894,89.1515,90.5026,90.9569,91.0503,97.5194,102.836,107.314,109.353,115.733,116.08,117.478,127.391,147.946,153.145,158.784,167.403,187.179,207.518,15.3309
-11.5051,0.981668,0.437229,2,7,0,13.0718,68.3889,0.313823,68.3889,0.313823,70.7627,71.4848,72.6043,74.5659,74.9316,75.7578,75.7996,78.8405,79.2932,82.6838,84.0635,85.0695,85.0898,86.3508,87.3946,88.7224,89.1689,89.2607,95.6174,100.841,105.241,107.243,113.51,113.851,115.224,124.961,145.147,150.252,155.789,164.252,183.669,203.637,14.5618
-11.5598,0.993952,0.437229,3,11,0,11.576,67.5757,0.323747,67.5757,0.323747,69.9941,70.7294,71.8688,73.864,74.2358,75.0757,75.1182,78.2074,78.667,82.1076,83.5068,84.5268,84.5474,85.8254,86.8831,88.2282,88.6804,88.7733,95.2073,100.489,104.935,106.957,113.284,113.629,115.014,124.835,145.174,150.315,155.889,164.406,183.94,204.019,14.6171
-11.5598,0.816685,0.437229,1,3,0,12.4618,67.5757,0.323747,67.5757,0.323747,69.9941,70.7294,71.8688,73.864,74.2358,75.0757,75.1182,78.2074,78.667,82.1076,83.5068,84.5268,84.5474,85.8254,86.8831,88.2282,88.6804,88.7733,95.2073,100.489,104.935,106.957,113.284,113.629,115.014,124.835,145.174,150.315,155.889,164.406,183.94,204.019,14.6171
-11.847,0.929629,0.437229,3,9,0,12.2588,68.6442,0.295619,68.6442,0.295619,70.8908,71.5751,72.6367,74.4987,74.8461,75.6313,75.6711,78.5646,78.9957,82.2286,83.5457,84.5066,84.526,85.731,86.729,87.9992,88.4264,88.5142,94.6049,99.6193,103.848,105.775,111.809,112.138,113.461,122.853,142.363,147.304,152.665,160.864,179.69,199.068,14.8563
-13.4382,0.966861,0.437229,2,7,0,13.9628,72.1301,0.265924,72.1301,0.265924,74.257,74.9061,75.9143,77.6859,78.0169,78.7654,78.8033,81.5673,81.9798,85.0787,86.3438,87.2676,87.2862,88.4458,89.407,90.6314,91.0435,91.1282,97.0161,101.879,105.991,107.866,113.751,114.072,115.364,124.552,143.71,148.574,153.855,161.94,180.534,199.706,16.334
-12.7747,0.90471,0.437229,3,15,0,15.2844,65.287,0.350381,65.287,0.350381,67.8122,68.5785,69.7649,71.8393,72.2254,73.0971,73.1412,76.3421,76.8176,80.3727,81.816,82.8673,82.8885,84.205,85.2936,86.6773,87.1422,87.2377,93.8414,99.2491,103.793,105.858,112.31,112.661,114.073,124.065,144.706,149.914,155.559,164.178,183.925,204.2,15.7778
-12.4143,0.843444,0.437229,2,7,0,14.4569,67.0375,0.364712,67.0375,0.364712,69.7343,70.552,71.8172,74.0275,74.4387,75.3668,75.4137,78.8184,79.3239,83.0997,84.6314,85.7466,85.7691,87.165,88.319,89.7852,90.2778,90.379,97.3689,103.086,107.885,110.065,116.872,117.242,118.731,129.261,150.987,156.464,162.398,171.458,192.202,213.489,15.4015
-12.6002,0.970119,0.437229,2,3,0,12.8136,66.0374,0.33116,66.0374,0.33116,68.4539,69.1882,70.3259,72.3172,72.6881,73.5259,73.5683,76.6484,77.1065,80.5344,81.9277,82.9432,82.9637,84.2359,85.2884,86.6268,87.0767,87.1692,93.567,98.8154,103.231,105.239,111.519,111.861,113.236,122.977,143.136,148.229,153.75,162.185,181.524,201.396,15.6367
-11.5776,0.998354,0.437229,4,15,0,12.8434,67.3274,0.330578,67.3274,0.330578,69.7869,70.5343,71.6922,73.7191,74.0967,74.9495,74.9926,78.128,78.5943,82.0839,83.5024,84.5362,84.5571,85.8523,86.9239,88.2865,88.7445,88.8387,95.3527,100.697,105.193,107.238,113.632,113.98,115.381,125.301,145.831,151.018,156.641,165.232,184.929,205.169,14.6335
-11.5864,0.991785,0.437229,2,7,0,11.7964,68.3963,0.324309,68.3963,0.324309,70.8482,71.5937,72.7488,74.7715,75.1484,75.9999,76.0429,79.1744,79.6403,83.1279,84.5462,85.58,85.6008,86.8963,87.9682,89.3316,89.7899,89.8841,96.4049,101.758,106.263,108.313,114.724,115.073,116.477,126.428,147.037,152.245,157.893,166.523,186.313,206.656,14.6561
-12.3849,0.903954,0.437229,2,7,0,12.6932,68.3561,0.289342,68.3561,0.289342,70.5464,71.2139,72.2496,74.0669,74.4061,75.1728,75.2116,78.038,78.4593,81.6194,82.9075,83.8474,83.8663,85.0452,86.0217,87.2647,87.6829,87.7689,93.733,98.6464,102.792,104.681,110.601,110.923,112.222,121.44,140.606,145.461,150.731,158.791,177.306,196.369,15.3638
-12.9883,0.958676,0.437229,2,3,0,13.3331,71.0546,0.295255,71.0546,0.295255,73.3773,74.0847,75.1823,77.1075,77.4667,78.2786,78.3197,81.3115,81.7573,85.1001,86.462,87.4557,87.4757,88.7218,89.7538,91.0672,91.509,91.5999,97.8984,103.084,107.458,109.45,115.691,116.031,117.399,127.113,147.293,152.403,157.948,166.429,185.902,205.946,16.0307
-11.8088,0.997679,0.437229,3,11,0,13.194,67.0576,0.324693,67.0576,0.324693,69.4644,70.196,71.3298,73.3151,73.6851,74.5207,74.563,77.6364,78.0937,81.5165,82.9083,83.9229,83.9434,85.2147,86.2666,87.6046,88.0543,88.1468,94.5457,99.7983,104.219,106.23,112.521,112.864,114.242,124.006,144.226,149.336,154.877,163.344,182.76,202.717,14.859
-11.6533,0.978485,0.437229,3,11,0,12.9094,68.8975,0.299388,68.8975,0.299388,71.1807,71.8759,72.9543,74.8455,75.1983,75.9956,76.036,78.9733,79.4109,82.6913,84.0274,85.0021,85.0218,86.244,87.256,88.544,88.9772,89.0663,95.2402,100.321,104.605,106.556,112.666,112.999,114.339,123.845,143.586,148.584,154.006,162.297,181.332,200.922,14.6799
-11.6646,0.99951,0.437229,3,7,0,11.7368,69.323,0.299935,69.323,0.299935,71.6244,72.3251,73.4121,75.3182,75.6737,76.4773,76.518,79.4783,79.9193,83.2252,84.5716,85.5538,85.5736,86.8052,87.825,89.1229,89.5594,89.6491,95.87,100.989,105.305,107.271,113.427,113.762,115.112,124.689,144.574,149.608,155.07,163.421,182.594,202.325,14.6992
-12.0326,0.908361,0.437229,2,5,0,12.4745,69.1125,0.3235,69.1125,0.3235,71.584,72.3355,73.4999,75.5391,75.9191,76.7775,76.8209,79.9782,80.4479,83.9645,85.3947,86.4372,86.4582,87.7645,88.8455,90.2204,90.6826,90.7776,97.354,102.753,107.297,109.365,115.832,116.184,117.601,127.64,148.431,153.686,159.384,168.092,188.061,208.588,15.1121
-12.0326,0.807324,0.437229,1,1,0,12.6806,69.1125,0.3235,69.1125,0.3235,71.584,72.3355,73.4999,75.5391,75.9191,76.7775,76.8209,79.9782,80.4479,83.9645,85.3947,86.4372,86.4582,87.7645,88.8455,90.2204,90.6826,90.7776,97.354,102.753,107.297,109.365,115.832,116.184,117.601,127.64,148.431,153.686,159.384,168.092,188.061,208.588,15.1121
-13.4615,0.901101,0.437229,2,7,0,16.1351,64.8472,0.349729,64.8472,0.349729,67.3507,68.1105,69.2869,71.3437,71.7266,72.591,72.6347,75.8088,76.2804,79.8059,81.2373,82.28,82.301,83.6066,84.6863,86.0586,86.5197,86.6145,93.1644,98.5283,103.036,105.084,111.485,111.833,113.233,123.146,143.625,148.792,154.392,162.944,182.537,202.654,16.4592
-13.0832,0.854245,0.437229,2,3,0,15.3921,66.2755,0.384714,66.2755,0.384714,69.0849,69.9356,71.251,73.5464,73.973,74.9356,74.9843,78.5114,79.0345,82.9382,84.5199,85.6709,85.6941,87.1343,88.3242,89.8354,90.3429,90.4472,97.6408,103.514,108.439,110.675,117.651,118.03,119.554,130.329,152.522,158.111,164.164,173.402,194.54,216.217,15.963
