# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Chrono_model
# start_datetime = 2023-07-22 21:00:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Cosmic_Chronometers/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb89sai7z/l6tont0x.json
# random
#   seed = 87191
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cc/Chrono-20230722220012.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,A
-12.0126,0.98328,0.350192,3,11,0,12.27,66.691,0.327705,66.691,0.327705,69.1064,69.8405,70.978,72.9695,73.3406,74.1787,74.2211,77.3029,77.7613,81.1923,82.5872,83.6039,83.6244,84.8983,85.9524,87.2928,87.7434,87.836,94.2453,99.5049,103.931,105.944,112.24,112.583,113.962,123.732,143.958,149.069,154.61,163.076,182.489,202.44,15.0587
-11.9664,0.996161,0.350192,3,11,0,12.7002,69.9695,0.284719,69.9695,0.284719,72.1763,72.849,73.8929,75.7253,76.0673,76.8406,76.8797,79.7313,80.1565,83.3464,84.647,85.5962,85.6153,86.806,87.7924,89.0483,89.4708,89.5577,95.5859,100.555,104.749,106.66,112.651,112.977,114.292,123.626,143.044,147.965,153.306,161.478,180.252,199.588,14.9465
-11.7019,0.984288,0.350192,2,7,0,12.5768,69.1655,0.312146,69.1655,0.312146,71.5536,72.2802,73.4067,75.3806,75.7486,76.5802,76.6222,79.683,80.1387,83.5521,84.9413,85.9542,85.9747,87.2444,88.2954,89.6326,90.0822,90.1746,96.5769,101.839,106.271,108.289,114.603,114.947,116.331,126.143,146.49,151.636,157.218,165.75,185.326,205.461,14.7667
-11.9695,0.861021,0.350192,2,7,0,12.9292,68.1742,0.299228,68.1742,0.299228,70.4322,71.1198,72.1863,74.0567,74.4056,75.1942,75.2341,78.1392,78.572,81.8165,83.138,84.102,84.1215,85.3303,86.3313,87.6052,88.0336,88.1217,94.2283,99.2538,103.491,105.421,111.465,111.794,113.119,122.523,142.049,146.993,152.356,160.558,179.387,198.765,14.985
-11.5632,0.979457,0.350192,1,3,0,12.2354,68.8859,0.306495,68.8859,0.306495,71.222,71.933,73.0356,74.9684,75.3288,76.1432,76.1845,79.1836,79.6302,82.9769,84.3394,85.3331,85.3532,86.599,87.6304,88.9427,89.384,89.4748,95.7614,100.931,105.288,107.271,113.481,113.82,115.181,124.835,144.867,149.936,155.435,163.841,183.133,202.981,14.611
-13.0889,0.973634,0.350192,3,15,0,13.5641,64.4907,0.382159,64.4907,0.382159,67.2067,68.0292,69.3011,71.5211,71.9337,72.8648,72.9119,76.3241,76.8302,80.6077,82.1385,83.2526,83.275,84.669,85.8208,87.2837,87.775,87.876,94.841,100.529,105.299,107.465,114.222,114.59,116.067,126.506,148.014,153.431,159.299,168.253,188.745,209.76,15.956
-12.4764,0.982049,0.350192,2,7,0,14.8889,65.3728,0.358246,65.3728,0.358246,67.957,68.7408,69.9539,72.0741,72.4686,73.3592,73.4042,76.6726,77.1579,80.785,82.2568,83.3287,83.3503,84.6922,85.8017,87.2116,87.6853,87.7826,94.5074,100.01,104.632,106.732,113.29,113.647,115.081,125.232,146.186,151.471,157.197,165.94,185.964,206.518,15.4603
-12.047,0.990669,0.350192,3,11,0,12.8782,68.6991,0.290563,68.6991,0.290563,70.9097,71.5832,72.6282,74.462,74.8041,75.5777,75.6168,78.4682,78.8932,82.0807,83.3798,84.3278,84.3469,85.5358,86.5206,87.7742,88.1959,88.2826,94.2964,99.2501,103.43,105.334,111.3,111.626,112.935,122.226,141.539,146.432,151.741,159.862,178.515,197.72,15.0363
-11.7244,0.98277,0.350192,1,3,0,12.3709,69.4633,0.295435,69.4633,0.295435,71.7353,72.4274,73.5009,75.3841,75.7355,76.5296,76.5698,79.4962,79.9323,83.2019,84.534,85.5059,85.5255,86.7443,87.7537,89.0384,89.4705,89.5593,95.7197,100.792,105.069,107.018,113.121,113.454,114.792,124.292,144.028,149.025,154.448,162.742,181.786,201.388,14.7449
-13.8673,0.978326,0.350192,3,7,0,14.076,72.3005,0.246313,72.3005,0.246313,74.2773,74.8814,75.8204,77.4724,77.7813,78.4803,78.5157,81.1001,81.4863,84.3907,85.5781,86.4458,86.4633,87.5531,88.457,89.609,89.9969,90.0767,95.6282,100.225,104.117,105.894,111.477,111.782,113.01,121.748,140.02,144.667,149.716,157.452,175.263,193.653,16.6028
-14.0061,0.972158,0.350192,2,3,0,14.2615,72.696,0.255852,72.696,0.255852,74.7596,75.3898,76.3689,78.0907,78.4125,79.1404,79.1773,81.8672,82.2689,85.2883,86.5219,87.423,87.4412,88.5726,89.5107,90.7061,91.1085,91.1912,96.9456,101.704,105.731,107.569,113.338,113.652,114.92,123.939,142.771,147.556,152.754,160.714,179.031,197.931,16.8318
-13.7392,0.952467,0.350192,3,7,0,14.6467,72.3588,0.26711,72.3588,0.26711,74.5018,75.1558,76.1715,77.9562,78.2895,79.0436,79.0817,81.8657,82.2812,85.4019,86.6758,87.6061,87.6249,88.7925,89.7602,90.993,91.4079,91.4932,97.4206,102.316,106.454,108.342,114.263,114.586,115.887,125.132,144.406,149.299,154.611,162.743,181.445,200.727,16.6466
-14.1278,0.881102,0.350192,3,7,0,16.2542,72.7859,0.249807,72.7859,0.249807,74.8039,75.4204,76.3786,78.064,78.379,79.0919,79.128,81.7634,82.1571,85.1175,86.3274,87.2115,87.2294,88.3396,89.2603,90.4337,90.8288,90.9101,96.5623,101.24,105.2,107.008,112.686,112.996,114.244,123.127,141.692,146.411,151.539,159.394,177.475,196.14,16.9023
-15.7315,0.584989,0.350192,2,3,0,18.6802,71.0244,0.230109,71.0244,0.230109,72.8401,73.3957,74.2596,75.7813,76.066,76.7105,76.7431,79.129,79.4859,82.1726,83.2724,84.0765,84.0927,85.1032,85.9417,87.011,87.3712,87.4453,92.6072,96.8899,100.522,102.182,107.402,107.688,108.837,117.025,134.189,138.562,143.316,150.604,167.404,184.771,18.2811
-16.168,0.947323,0.350192,1,1,0,16.3322,70.9184,0.227965,70.9184,0.227965,72.7148,73.2645,74.1194,75.6253,75.9071,76.5451,76.5774,78.9394,79.2927,81.9533,83.0425,83.839,83.855,84.856,85.6866,86.746,87.1029,87.1763,92.2915,96.5366,100.138,101.784,106.961,107.244,108.383,116.506,133.539,137.879,142.599,149.834,166.515,183.762,18.6915
-14.2294,1,0.350192,2,3,0,16.1651,72.3474,0.239617,72.3474,0.239617,74.2724,74.861,75.776,77.3866,77.6878,78.3695,78.4041,80.926,81.3031,84.1396,85.2998,86.1479,86.165,87.2304,88.1141,89.2408,89.6202,89.6983,95.1314,99.6337,103.449,105.191,110.668,110.967,112.172,120.751,138.707,143.277,148.244,155.855,173.387,191.498,16.8998
-13.9368,1,0.350192,2,3,0,14.5,72.5523,0.249027,72.5523,0.249027,74.5576,75.1703,76.1225,77.7975,78.1106,78.8192,78.8551,81.4745,81.8659,84.8086,86.0114,86.8903,86.9081,88.0118,88.9272,90.0938,90.4866,90.5674,96.1874,100.839,104.777,106.575,112.222,112.53,113.772,122.607,141.074,145.769,150.871,158.685,176.676,195.247,16.701
-11.7998,0.928383,0.350192,3,11,0,15.3247,68.4024,0.299889,68.4024,0.299889,70.6729,71.3643,72.4366,74.3172,74.668,75.4608,75.5009,78.4215,78.8566,82.1181,83.4465,84.4155,84.4351,85.6502,86.6563,87.9368,88.3674,88.456,94.5935,99.6441,103.903,105.842,111.915,112.246,113.578,123.026,142.646,147.613,153.001,161.241,180.158,199.625,14.8209
-11.9804,0.997558,0.350192,3,7,0,12.1248,69.3606,0.285468,69.3606,0.285468,71.5538,72.2224,73.2598,75.0807,75.4206,76.189,76.2279,79.0613,79.4838,82.6532,83.9453,84.8883,84.9073,86.0903,87.0702,88.3178,88.7375,88.8238,94.8119,99.7471,103.913,105.811,111.761,112.085,113.39,122.66,141.941,146.827,152.131,160.244,178.883,198.079,14.9555
-11.6983,0.898418,0.350192,3,7,0,13.2952,66.912,0.334957,66.912,0.334957,69.3881,70.1403,71.3055,73.3447,73.7245,74.5822,74.6256,77.7782,78.247,81.7541,83.1793,84.2179,84.2388,85.5398,86.6161,87.9846,88.4446,88.5391,95.0786,100.441,104.952,107.003,113.416,113.765,115.169,125.113,145.685,150.88,156.513,165.117,184.841,205.105,14.7468
-11.6873,0.987313,0.350192,3,7,0,11.8277,67.0602,0.330198,67.0602,0.330198,69.5072,70.2508,71.4028,73.4195,73.7952,74.6438,74.6867,77.8065,78.2705,81.7428,83.1543,84.1831,84.2038,85.4926,86.559,87.915,88.3708,88.4645,94.947,100.265,104.74,106.775,113.139,113.486,114.879,124.752,145.187,150.349,155.946,164.498,184.103,204.25,14.7393
-11.7582,0.974943,0.350192,2,5,0,11.9591,68.2897,0.332496,68.2897,0.332496,70.7985,71.5608,72.7417,74.8087,75.1937,76.0632,76.1072,79.3038,79.7792,83.3361,84.7818,85.8354,85.8566,87.1765,88.2685,89.657,90.1237,90.2196,96.8561,102.3,106.879,108.961,115.473,115.828,117.254,127.353,148.253,153.532,159.255,167.999,188.043,208.64,14.828
-14.1121,0.768667,0.350192,2,7,0,14.2528,66.1357,0.308331,66.1357,0.308331,68.3917,69.0783,70.1429,72.0088,72.3568,73.143,73.1828,76.0776,76.5086,79.7382,81.0529,82.0117,82.031,83.233,84.228,85.494,85.9197,86.0073,92.071,97.0565,101.257,103.17,109.156,109.483,110.795,120.101,139.406,144.29,149.588,157.687,176.274,195.393,17.1238
-11.6102,0.884249,0.350192,2,3,0,15.9472,67.6768,0.336233,67.6768,0.336233,70.1905,70.9541,72.1369,74.2066,74.5921,75.4627,75.5067,78.7061,79.1818,82.7404,84.1865,85.2402,85.2615,86.5814,87.6734,89.0617,89.5283,89.6242,96.2577,101.697,106.271,108.351,114.854,115.208,116.632,126.715,147.571,152.838,158.548,167.27,187.263,207.802,14.6693
-13.4029,0.833025,0.350192,2,7,0,13.5706,65.775,0.324717,65.775,0.324717,68.1359,68.8536,69.9658,71.9133,72.2762,73.0959,73.1374,76.1522,76.6007,79.9583,81.3236,82.3188,82.3389,83.586,84.6179,85.9303,86.3715,86.4622,92.7391,97.8915,102.228,104.201,110.372,110.708,112.059,121.637,141.472,146.484,151.919,160.224,179.27,198.847,16.4338
-12.247,0.997318,0.350192,3,7,0,13.7247,65.6593,0.365441,65.6593,0.365441,68.3059,69.1083,70.3498,72.5188,72.9222,73.8329,73.8789,77.2195,77.7154,81.4198,82.9224,84.0165,84.0385,85.408,86.5401,87.9784,88.4615,88.5609,95.4174,101.025,105.732,107.87,114.546,114.909,116.369,126.696,148.001,153.373,159.192,168.075,188.416,209.289,15.2107
-14.8284,0.560766,0.350192,2,3,0,16.1107,66.8866,0.395601,66.8866,0.395601,69.8005,70.6822,72.045,74.4216,74.8632,75.8593,75.9096,79.5569,80.0975,84.1299,85.7628,86.9507,86.9747,88.4606,89.688,91.2465,91.7698,91.8773,99.2901,105.337,110.405,112.704,119.877,120.266,121.833,132.903,155.685,161.419,167.629,177.103,198.774,220.99,17.6471
-12.2615,0.987914,0.350192,3,11,0,15.5357,70.659,0.280546,70.659,0.280546,72.8554,73.5251,74.5645,76.3896,76.7303,77.5006,77.5396,80.3813,80.8051,83.9854,85.2825,86.2293,86.2484,87.4362,88.4203,89.6734,90.095,90.1817,96.1989,101.161,105.351,107.261,113.248,113.574,114.888,124.221,143.646,148.571,153.916,162.096,180.892,200.255,15.2295
-11.8962,0.958815,0.350192,3,7,0,12.6697,69.5623,0.309309,69.5623,0.309309,71.9426,72.667,73.7901,75.7586,76.1256,76.955,76.9969,80.0503,80.5049,83.9111,85.2976,86.3087,86.3291,87.5966,88.6459,89.9809,90.4298,90.5221,96.9157,102.172,106.601,108.617,114.927,115.271,116.654,126.463,146.809,151.956,157.539,166.074,185.659,205.805,14.9607
-12.271,0.994955,0.350192,2,7,0,13.1989,70.6579,0.279018,70.6579,0.279018,72.8425,73.5087,74.5427,76.3583,76.6973,77.4638,77.5026,80.3303,80.752,83.9173,85.2084,86.1508,86.1698,87.3522,88.3319,89.5794,89.9991,90.0854,96.0767,101.018,105.191,107.093,113.057,113.383,114.692,123.99,143.347,148.255,153.583,161.735,180.471,199.774,15.2304
-11.6093,0.995279,0.350192,2,7,0,13.0066,69.0161,0.301782,69.0161,0.301782,71.3211,72.023,73.1114,75.02,75.376,76.1805,76.2213,79.1847,79.6261,82.9348,84.2822,85.2651,85.2849,86.5172,87.5376,88.8362,89.2729,89.3626,95.5857,100.706,105.022,106.987,113.142,113.478,114.827,124.4,144.275,149.306,154.763,163.108,182.264,201.976,14.6454
-11.8939,0.9786,0.350192,2,3,0,11.9335,69.0946,0.28977,69.0946,0.28977,71.3119,71.9876,73.0359,74.8754,75.2187,75.9948,76.034,78.8948,79.3212,82.5196,83.8231,84.7744,84.7936,85.9866,86.9749,88.2329,88.656,88.7431,94.7786,99.7506,103.946,105.857,111.847,112.173,113.487,122.815,142.205,147.118,152.449,160.604,179.334,198.62,14.8855
-12.7624,0.79698,0.350192,2,7,0,15.5097,68.35,0.349768,68.35,0.349768,70.9891,71.79,73.03,75.1982,75.6018,76.513,76.5591,79.905,80.4021,84.1184,85.6273,86.7263,86.7485,88.1248,89.2629,90.7095,91.1955,91.2954,98.1998,103.854,108.605,110.764,117.511,117.878,119.354,129.803,151.39,156.837,162.739,171.754,192.406,213.612,15.8127
-13.8249,0.931682,0.350192,2,3,0,14.1057,68.9941,0.35027,68.9941,0.35027,71.6618,72.4714,73.7248,75.9163,76.3242,77.2452,77.2917,80.6734,81.1759,84.9317,86.4566,87.5674,87.5898,88.9806,90.1308,91.5926,92.0838,92.1848,99.1618,104.875,109.676,111.858,118.675,119.045,120.537,131.094,152.904,158.406,164.37,173.477,194.341,215.764,16.8835
-12.5096,1,0.350192,1,1,0,13.5669,68.6623,0.34066,68.6623,0.34066,71.2456,72.0301,73.2451,75.3706,75.7664,76.6601,76.7053,79.9891,80.4772,84.128,85.6111,86.6917,86.7135,88.0669,89.1864,90.6096,91.0879,91.1862,97.984,103.555,108.24,110.37,117.026,117.389,118.846,129.163,150.497,155.882,161.72,170.638,191.074,212.065,15.5792
-12.8994,0.999211,0.350192,3,11,0,13.4275,65.122,0.353033,65.122,0.353033,67.6594,68.4294,69.6212,71.7048,72.0926,72.9681,73.0124,76.2265,76.7039,80.2726,81.7213,82.7764,82.7976,84.1187,85.2112,86.5996,87.0661,87.1619,93.7868,99.2105,103.767,105.838,112.306,112.658,114.074,124.089,144.775,149.993,155.648,164.284,184.065,204.374,15.8938
-12.0512,0.999103,0.350192,2,7,0,13.3522,66.0331,0.349666,66.0331,0.349666,68.582,69.3556,70.5532,72.6473,73.0371,73.9172,73.9617,77.1933,77.6735,81.2629,82.7203,83.7818,83.8033,85.1325,86.2319,87.6291,88.0986,88.1951,94.8638,100.325,104.914,107,113.517,113.871,115.297,125.39,146.241,151.502,157.204,165.912,185.86,206.344,15.0672
-12.4666,0.953112,0.350192,3,7,0,13.5454,65.9487,0.376203,65.9487,0.376203,68.6837,69.5123,70.7939,73.0314,73.4474,74.3863,74.4337,77.8755,78.3861,82.1986,83.7441,84.869,84.8917,86.2994,87.4629,88.9407,89.437,89.539,96.578,102.329,107.154,109.345,116.183,116.555,118.049,128.618,150.401,155.89,161.835,170.909,191.679,212.984,15.3875
-12.6002,0.969624,0.350192,1,1,0,12.6314,66.0789,0.378388,66.0789,0.378388,68.8348,69.6697,70.9608,73.2147,73.6338,74.5794,74.6272,78.0932,78.6074,82.446,84.0018,85.1343,85.1571,86.5741,87.7452,89.2326,89.7322,89.8348,96.9184,102.705,107.559,109.763,116.641,117.015,118.519,129.147,151.051,156.57,162.547,171.669,192.548,213.963,15.512
-12.2279,0.939086,0.350192,1,3,0,13.3081,65.7072,0.355385,65.7072,0.355385,68.2842,69.066,70.2762,72.3915,72.7851,73.6738,73.7187,76.9807,77.4652,81.0862,82.5559,83.6262,83.6478,84.9879,86.096,87.5042,87.9774,88.0746,94.7928,100.292,104.911,107.01,113.566,113.923,115.357,125.506,146.464,151.75,157.478,166.225,186.26,206.827,15.2252
-11.826,0.983866,0.350192,2,7,0,12.9037,66.6432,0.352122,66.6432,0.352122,69.2334,70.0194,71.2361,73.3633,73.7592,74.6531,74.6983,77.98,78.4675,82.1116,83.5909,84.6684,84.6902,86.0393,87.155,88.5729,89.0493,89.1473,95.9136,101.454,106.108,108.223,114.831,115.191,116.637,126.869,148.004,153.336,159.115,167.939,188.153,208.906,14.8458
-11.5806,0.994669,0.350192,3,13,0,11.8924,67.8757,0.332358,67.8757,0.332358,70.3683,71.1257,72.299,74.3526,74.7351,75.5991,75.6428,78.8188,79.2911,82.8252,84.2617,85.3085,85.3296,86.6411,87.7261,89.1057,89.5694,89.6647,96.2589,101.668,106.218,108.287,114.758,115.11,116.527,126.563,147.33,152.576,158.263,166.951,186.87,207.336,14.6444
-11.5605,0.998058,0.350192,4,15,0,12.2723,68.7559,0.30591,68.7559,0.30591,71.0832,71.7916,72.8901,74.8158,75.1749,75.9864,76.0275,79.0158,79.4608,82.7958,84.1535,85.1438,85.1638,86.4053,87.4331,88.741,89.1808,89.2712,95.5367,100.689,105.032,107.009,113.199,113.536,114.893,124.517,144.487,149.541,155.022,163.403,182.638,202.427,14.6049
-11.998,0.990906,0.350192,2,7,0,12.5664,70.1621,0.286175,70.1621,0.286175,72.3861,73.064,74.1159,75.9621,76.3067,77.0857,77.1252,79.9977,80.426,83.6389,84.9487,85.9045,85.9238,87.1229,88.1162,89.3807,89.8061,89.8936,95.9626,100.964,105.186,107.109,113.138,113.467,114.789,124.182,143.716,148.667,154.039,162.258,181.14,200.586,14.9881
-12.9435,0.827417,0.350192,2,3,0,13.7132,69.6411,0.266938,69.6411,0.266938,71.7023,72.3314,73.3083,75.0249,75.3456,76.0709,76.1076,78.7854,79.1851,82.1869,83.4123,84.3072,84.3252,85.4484,86.3793,87.5651,87.9642,88.0463,93.7482,98.4574,102.438,104.254,109.951,110.261,111.513,120.406,138.949,143.656,148.767,156.591,174.583,193.134,15.8115
-12.3744,0.936705,0.350192,1,3,0,13.816,70.8014,0.275724,70.8014,0.275724,72.965,73.6249,74.6493,76.4485,76.7844,77.5441,77.5826,80.3858,80.804,83.9432,85.2238,86.1588,86.1776,87.3508,88.3229,89.5609,89.9775,90.0631,96.0106,100.918,105.063,106.953,112.879,113.202,114.503,123.746,142.995,147.877,153.177,161.288,179.932,199.143,15.3164
-12.9298,0.974023,0.350192,2,3,0,12.9685,71.582,0.271574,71.582,0.271574,73.7369,74.3944,75.4152,77.2085,77.5434,78.3008,78.3391,81.1347,81.5519,84.684,85.9622,86.8955,86.9143,88.0855,89.0561,90.2923,90.7083,90.7938,96.7352,101.64,105.784,107.674,113.601,113.924,115.226,124.475,143.747,148.637,153.946,162.072,180.754,200.011,15.8568
-13.0659,0.974318,0.350192,1,1,0,13.0986,71.6941,0.273699,71.6941,0.273699,73.8691,74.5326,75.5627,77.3719,77.7098,78.4739,78.5125,81.3323,81.753,84.9114,86.2001,87.141,87.16,88.3407,89.3191,90.5651,90.9844,91.0706,97.0582,101.999,106.174,108.078,114.047,114.373,115.683,124.996,144.396,149.317,154.66,162.837,181.634,201.006,16.008
-12.225,0.992816,0.350192,3,7,0,13.2757,70.5986,0.284616,70.5986,0.284616,72.8245,73.503,74.5559,76.4042,76.7492,77.5291,77.5686,80.4449,80.8737,84.0913,85.4032,86.3606,86.3799,87.581,88.576,89.8428,90.2689,90.3566,96.4372,101.449,105.68,107.608,113.651,113.98,115.306,124.723,144.31,149.274,154.663,162.906,181.845,201.351,15.2135
-11.5428,0.995722,0.350192,2,7,0,13.2399,67.6467,0.323361,67.6467,0.323361,70.0648,70.8,71.9393,73.9344,74.3062,75.146,75.1885,78.2777,78.7373,82.1781,83.5774,84.5974,84.6179,85.8961,86.9538,88.2991,88.7513,88.8443,95.2791,100.562,105.008,107.031,113.36,113.704,115.09,124.914,145.259,150.401,155.977,164.498,184.038,204.125,14.6008
-11.9474,0.950689,0.350192,3,11,0,12.7279,69.8918,0.285113,69.8918,0.285113,72.0992,72.772,73.8162,75.6489,75.991,76.7644,76.8035,79.6555,80.0807,83.2709,84.5716,85.5208,85.54,86.7307,87.7172,88.9731,89.3956,89.4824,95.5105,100.479,104.673,106.584,112.574,112.9,114.214,123.547,142.96,147.88,153.22,161.39,180.158,199.488,14.9284
-12.9519,0.869076,0.350192,2,5,0,13.206,68.5684,0.279006,68.5684,0.279006,70.6883,71.3347,72.3382,74.1,74.429,75.1728,75.2104,77.9544,78.3636,81.4352,82.688,83.6025,83.621,84.7684,85.719,86.9296,87.3369,87.4207,93.2346,98.0298,102.079,103.925,109.713,110.028,111.299,120.322,139.105,143.868,149.039,156.95,175.131,193.863,15.8812
-11.6354,0.997638,0.350192,4,15,0,13.2981,68.5716,0.303043,68.5716,0.303043,70.8713,71.5714,72.6571,74.5609,74.9159,75.7183,75.7589,78.7143,79.1545,82.4536,83.7971,84.777,84.7968,86.0254,87.0427,88.3372,88.7725,88.862,95.0651,100.168,104.469,106.428,112.561,112.895,114.24,123.778,143.577,148.588,154.024,162.336,181.414,201.045,14.669
-11.5454,0.997229,0.350192,3,11,0,11.7755,67.876,0.330231,67.876,0.330231,70.353,71.1057,72.2719,74.3133,74.6936,75.5525,75.596,78.754,79.2237,82.7385,84.1673,85.2087,85.2297,86.5343,87.6137,88.9863,89.4477,89.5426,96.1044,101.488,106.017,108.077,114.519,114.87,116.281,126.274,146.959,152.184,157.85,166.506,186.351,206.744,14.6095
-11.8341,0.813996,0.350192,2,3,0,13.6101,67.0314,0.351212,67.0314,0.351212,69.63,70.4186,71.6395,73.774,74.1712,75.0682,75.1135,78.4068,78.8961,82.5534,84.0382,85.1197,85.1415,86.4957,87.6156,89.0388,89.5171,89.6154,96.4077,101.969,106.642,108.766,115.401,115.762,117.214,127.489,148.713,154.068,159.871,168.733,189.035,209.879,14.8618
-12.0201,0.941516,0.350192,2,7,0,12.6711,66.1185,0.347221,66.1185,0.347221,68.6532,69.4226,70.6138,72.6971,73.0849,73.9606,74.0048,77.2207,77.6986,81.2714,82.7222,83.7791,83.8004,85.1239,86.2185,87.6098,88.0773,88.1734,94.8153,100.256,104.828,106.906,113.4,113.754,115.175,125.235,146.022,151.268,156.954,165.637,185.532,205.961,15.0423
-11.9322,0.99009,0.350192,3,15,0,13.3652,70.0448,0.292272,70.0448,0.292272,72.3117,73.0023,74.0738,75.9537,76.3045,77.0974,77.1376,80.0601,80.4957,83.7622,85.0933,86.0646,86.0842,87.3023,88.3112,89.5954,90.0274,90.1162,96.2761,101.349,105.629,107.579,113.687,114.02,115.36,124.87,144.635,149.642,155.075,163.384,182.467,202.114,14.9483
-12.2751,0.831588,0.350192,3,7,0,13.5045,68.8706,0.284437,68.8706,0.284437,71.0406,71.7021,72.7287,74.5306,74.867,75.6274,75.6659,78.4702,78.8883,82.0255,83.3045,84.238,84.2569,85.4279,86.3981,87.6332,88.0487,88.1342,94.0631,98.9501,103.075,104.955,110.848,111.169,112.462,121.644,140.744,145.585,150.84,158.878,177.346,196.368,15.2379
-11.619,0.997696,0.350192,3,15,0,12.5985,68.7759,0.317921,68.7759,0.317921,71.1937,71.929,73.0688,75.0655,75.4376,76.2784,76.3209,79.4146,79.875,83.3229,84.7255,85.7482,85.7688,87.0504,88.1112,89.4605,89.9141,90.0074,96.4645,101.768,106.234,108.267,114.626,114.972,116.365,126.241,146.707,151.882,157.494,166.07,185.744,205.972,14.6879
-11.5138,0.996152,0.350192,1,3,0,11.6598,68.5446,0.312368,68.5446,0.312368,70.9129,71.6334,72.7505,74.7081,75.073,75.8976,75.9394,78.9746,79.4265,82.8113,84.1888,85.1932,85.2135,86.4726,87.5148,88.8407,89.2865,89.3782,95.7265,100.944,105.339,107.339,113.6,113.941,115.313,125.042,145.215,150.317,155.851,164.31,183.719,203.68,14.5701
-11.5532,0.995395,0.350192,2,7,0,11.5988,68.564,0.307458,68.564,0.307458,70.8964,71.6062,72.7069,74.6363,74.9961,75.8091,75.8502,78.8437,79.2895,82.6295,83.9892,84.9809,85.0009,86.2441,87.2733,88.5828,89.0231,89.1137,95.3862,100.544,104.89,106.869,113.063,113.4,114.758,124.388,144.366,149.421,154.904,163.286,182.524,202.313,14.5988
-11.7693,0.986917,0.350192,2,7,0,12.6127,69.1221,0.293274,69.1221,0.293274,71.3667,72.0505,73.1113,74.9724,75.3196,76.1046,76.1443,79.0372,79.4684,82.7014,84.0188,84.98,84.9994,86.2049,87.2033,88.4741,88.9015,88.9894,95.0844,100.104,104.338,106.266,112.309,112.638,113.963,123.37,142.917,147.868,153.241,161.457,180.327,199.752,14.7763
-12.1053,0.940796,0.350192,3,7,0,12.7985,70.2492,0.280439,70.2492,0.280439,72.432,73.0976,74.1306,75.9444,76.283,77.0486,77.0874,79.9116,80.3328,83.4937,84.7828,85.7237,85.7427,86.9233,87.9014,89.1468,89.5658,89.652,95.6326,100.564,104.729,106.627,112.578,112.902,114.208,123.485,142.792,147.687,153.001,161.131,179.813,199.06,15.0668
-13.7065,0.748178,0.350192,2,3,0,14.8021,71.7159,0.289438,71.7159,0.289438,74.0147,74.7151,75.802,77.7093,78.0653,78.8699,78.9106,81.8768,82.319,85.6354,86.9871,87.9735,87.9934,89.2305,90.2553,91.5598,91.9986,92.0888,98.3477,103.504,107.855,109.837,116.049,116.387,117.75,127.424,147.535,152.631,158.16,166.619,186.047,206.051,16.7338
-13.381,1,0.350192,2,3,0,13.7911,71.5045,0.289824,71.5045,0.289824,73.7996,74.4989,75.584,77.488,77.8433,78.6466,78.6872,81.6483,82.0896,85.4001,86.7493,87.7339,87.7537,88.9886,90.0115,91.3135,91.7515,91.8416,98.0886,103.235,107.577,109.555,115.754,116.092,117.452,127.106,147.176,152.26,157.778,166.218,185.604,205.564,16.4071
-11.5401,0.765507,0.350192,2,7,0,17.232,67.81,0.319555,67.81,0.319555,70.2059,70.9345,72.0637,74.0418,74.4104,75.2433,75.2854,78.3496,78.8056,82.2199,83.6088,84.6214,84.6418,85.9107,86.9609,88.2967,88.7458,88.8382,95.2298,100.479,104.899,106.91,113.202,113.544,114.923,124.693,144.937,150.055,155.604,164.086,183.541,203.542,14.5969
