# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.2733,0.987615,0.139447,2,5,0,47.4281,0.495747,-0.623508,0.495747,-0.623508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25684e+07,1.36931e+06,57571.6,23.8135,23.7533,23.7778,23.7759,23.7763,23.7657,23.7348,23.7659,23.7611,23.8671,23.8013,23.8638,23.8391,23.7809,23.8067,23.8602,23.7845,23.7276,23.7998,23.7968,23.7794,23.784,23.7726,23.7713,23.7395,23.7708,23.8065,23.7784,23.7729,23.7842,23.7744,23.7956,23.7706,23.798,23.7589,23.7567,23.8047,23.8156,23.8,23.7304
-48.2415,0.873859,0.139447,2,3,0,48.4086,0.483338,-0.634522,0.483338,-0.634522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2556e+07,1.36905e+06,57571.6,23.8133,23.753,23.7774,23.7754,23.7756,23.7649,23.7339,23.7648,23.7599,23.8658,23.7998,23.8621,23.8373,23.7789,23.8046,23.8579,23.782,23.7248,23.7968,23.7936,23.7759,23.7803,23.7685,23.767,23.7348,23.7657,23.801,23.7726,23.7666,23.7774,23.7671,23.7877,23.762,23.7887,23.7488,23.7455,23.7924,23.8021,23.7843,23.7129
-47.2539,0.982479,0.139447,2,3,0,48.5437,0.49504,-0.621425,0.49504,-0.621425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2569e+07,1.36932e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.766,23.7612,23.8672,23.8014,23.8639,23.8392,23.7811,23.8069,23.8604,23.7847,23.7278,23.8,23.797,23.7796,23.7843,23.7729,23.7716,23.7398,23.7711,23.8068,23.7787,23.7732,23.7846,23.7748,23.796,23.7709,23.7984,23.7593,23.7571,23.805,23.816,23.8003,23.7307
-47.4739,0.943367,0.139447,1,3,0,47.7834,0.502873,-0.610618,0.502873,-0.610618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25788e+07,1.36953e+06,57571.6,23.8137,23.7536,23.7782,23.7764,23.7769,23.7664,23.7357,23.7668,23.7622,23.8684,23.8026,23.8653,23.8407,23.7827,23.8087,23.8623,23.7868,23.73,23.8024,23.7996,23.7825,23.7873,23.7762,23.7751,23.7435,23.7751,23.8112,23.7834,23.7782,23.79,23.7805,23.8022,23.7776,23.8057,23.7671,23.7657,23.8144,23.8261,23.8118,23.7434
-47.5367,0.944987,0.139447,3,15,0,49.052,0.453511,-0.570906,0.453511,-0.570906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25673e+07,1.36929e+06,57571.6,23.8137,23.7535,23.7781,23.7763,23.7767,23.7662,23.7354,23.7666,23.7618,23.8679,23.8021,23.8647,23.84,23.7819,23.8078,23.8613,23.7856,23.7287,23.8009,23.7979,23.7805,23.7851,23.7736,23.7722,23.7403,23.7714,23.807,23.7787,23.7729,23.7838,23.7736,23.7943,23.7685,23.7951,23.755,23.751,23.7971,23.8056,23.7849,23.7097
-47.1008,0.987277,0.139447,2,3,0,47.795,0.471989,-0.564722,0.471989,-0.564722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25818e+07,1.36959e+06,57571.6,23.8139,23.7539,23.7786,23.7769,23.7774,23.7671,23.7364,23.7677,23.7631,23.8694,23.8038,23.8665,23.842,23.7842,23.8102,23.8639,23.7885,23.7318,23.8043,23.8016,23.7845,23.7894,23.7782,23.7772,23.7456,23.7772,23.8133,23.7854,23.7801,23.7917,23.7821,23.8035,23.7786,23.8061,23.767,23.7646,23.812,23.8222,23.8045,23.7322
-47.1539,0.890791,0.139447,2,3,0,48.1602,0.474972,-0.567547,0.474972,-0.567547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25824e+07,1.3696e+06,57571.6,23.8139,23.7539,23.7786,23.7769,23.7774,23.7671,23.7365,23.7677,23.7631,23.8694,23.8038,23.8665,23.842,23.7842,23.8102,23.864,23.7885,23.7319,23.8043,23.8016,23.7845,23.7895,23.7784,23.7773,23.7458,23.7774,23.8135,23.7856,23.7804,23.792,23.7824,23.8039,23.779,23.8067,23.7676,23.7654,23.813,23.8233,23.806,23.7341
-47.0276,0.99622,0.139447,4,23,0,47.2695,0.451753,-0.529462,0.451753,-0.529462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25845e+07,1.36965e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7676,23.737,23.7684,23.7639,23.8702,23.8046,23.8675,23.843,23.7853,23.8113,23.8652,23.7898,23.7332,23.8057,23.803,23.786,23.7909,23.7799,23.7789,23.7473,23.7789,23.815,23.7871,23.7818,23.7933,23.7836,23.8048,23.7797,23.8069,23.7675,23.7644,23.8111,23.8203,23.8004,23.7253
-47.0356,0.999892,0.139447,3,11,0,47.0446,0.444127,-0.531094,0.444127,-0.531094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25787e+07,1.36953e+06,57571.6,23.814,23.7539,23.7787,23.777,23.7776,23.7673,23.7366,23.7679,23.7633,23.8696,23.804,23.8668,23.8422,23.7844,23.8104,23.8641,23.7887,23.7319,23.8044,23.8016,23.7844,23.7892,23.778,23.7769,23.7452,23.7766,23.8125,23.7844,23.7789,23.7901,23.7802,23.8011,23.7757,23.8025,23.7626,23.759,23.8051,23.8136,23.7924,23.7162
-47.5678,0.912626,0.139447,3,7,0,48.131,0.423744,-0.509528,0.423744,-0.509528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2574e+07,1.36943e+06,57571.6,23.814,23.7539,23.7787,23.777,23.7775,23.7672,23.7365,23.7678,23.7632,23.8695,23.8038,23.8665,23.842,23.7841,23.81,23.8637,23.7882,23.7314,23.8038,23.8009,23.7836,23.7883,23.777,23.7757,23.7439,23.7751,23.8108,23.7825,23.7767,23.7876,23.7774,23.7979,23.772,23.7982,23.7577,23.7529,23.798,23.805,23.781,23.7018
-47.49,0.976027,0.139447,3,7,0,48.0337,0.430352,-0.466308,0.430352,-0.466308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25966e+07,1.3699e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7689,23.7385,23.7701,23.7657,23.8723,23.8069,23.87,23.8457,23.7882,23.8144,23.8685,23.7934,23.737,23.8098,23.8073,23.7906,23.7957,23.785,23.7842,23.7529,23.7848,23.821,23.7934,23.7883,23.8001,23.7905,23.812,23.787,23.8143,23.7748,23.7715,23.8179,23.8263,23.8046,23.7269
-47.0629,0.987923,0.139447,4,19,0,48.1184,0.429473,-0.489783,0.429473,-0.489783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25862e+07,1.36968e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.7681,23.7376,23.769,23.7645,23.871,23.8054,23.8683,23.8439,23.7862,23.8123,23.8662,23.7909,23.7343,23.8069,23.8043,23.7873,23.7923,23.7812,23.7802,23.7487,23.7803,23.8163,23.7884,23.783,23.7943,23.7845,23.8055,23.7802,23.807,23.7671,23.7632,23.8091,23.817,23.7945,23.7164
-47.7541,0.931878,0.139447,3,7,0,47.8941,0.433647,-0.53688,0.433647,-0.53688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25692e+07,1.36933e+06,57571.6,23.8138,23.7537,23.7784,23.7766,23.7771,23.7667,23.7359,23.7671,23.7624,23.8686,23.8029,23.8655,23.8409,23.7829,23.8088,23.8623,23.7867,23.7299,23.8021,23.7992,23.7818,23.7864,23.7749,23.7736,23.7417,23.7728,23.8083,23.78,23.7741,23.7849,23.7746,23.7951,23.7692,23.7954,23.7549,23.7503,23.7956,23.8029,23.7799,23.7019
-47.3249,1,0.139447,2,3,0,47.7144,0.435439,-0.528,0.435439,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25742e+07,1.36943e+06,57571.6,23.8139,23.7538,23.7786,23.7769,23.7774,23.767,23.7364,23.7676,23.763,23.8692,23.8035,23.8663,23.8417,23.7838,23.8097,23.8634,23.7879,23.7311,23.8034,23.8006,23.7833,23.788,23.7767,23.7754,23.7436,23.7749,23.8106,23.7824,23.7767,23.7877,23.7775,23.7982,23.7725,23.7989,23.7587,23.7544,23.8,23.8077,23.7852,23.7077
-47.0437,0.953199,0.139447,1,3,0,47.8225,0.442141,-0.510325,0.442141,-0.510325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25863e+07,1.36969e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7679,23.7374,23.7688,23.7643,23.8707,23.8051,23.868,23.8436,23.7859,23.812,23.8659,23.7905,23.7339,23.8065,23.8039,23.7869,23.7919,23.7809,23.7799,23.7484,23.78,23.816,23.7882,23.7828,23.7943,23.7846,23.8058,23.7806,23.8077,23.7681,23.7647,23.8112,23.8198,23.7989,23.7225
-47.5606,0.992942,0.139447,4,27,0,48.1206,0.398197,-0.401126,0.398197,-0.401126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25984e+07,1.36994e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7695,23.7392,23.7708,23.7666,23.8733,23.8079,23.8711,23.8469,23.7895,23.8158,23.8699,23.7948,23.7385,23.8114,23.8089,23.7922,23.7974,23.7867,23.7859,23.7546,23.7864,23.8226,23.7949,23.7897,23.8012,23.7915,23.8126,23.7872,23.8139,23.7737,23.7693,23.8144,23.8211,23.7954,23.7132
-47.4099,0.950513,0.139447,4,31,0,49.2798,0.510912,-0.637025,0.510912,-0.637025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25704e+07,1.36935e+06,57571.6,23.8135,23.7532,23.7778,23.7759,23.7762,23.7657,23.7348,23.7658,23.761,23.8671,23.8012,23.8637,23.839,23.7809,23.8067,23.8602,23.7845,23.7276,23.7998,23.7969,23.7795,23.7842,23.7729,23.7716,23.7399,23.7713,23.8071,23.7791,23.7738,23.7853,23.7756,23.7971,23.7724,23.8002,23.7615,23.76,23.8087,23.8205,23.8067,23.7392
-48.7322,0.789094,0.139447,2,3,0,49.4312,0.526608,-0.624463,0.526608,-0.624463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25856e+07,1.36967e+06,57571.6,23.8138,23.7536,23.7783,23.7766,23.777,23.7666,23.7359,23.7671,23.7625,23.8687,23.803,23.8658,23.8412,23.7834,23.8094,23.8631,23.7877,23.731,23.8035,23.8009,23.7839,23.7889,23.7779,23.777,23.7457,23.7775,23.8138,23.7863,23.7815,23.7936,23.7846,23.8068,23.7828,23.8116,23.7738,23.7737,23.8236,23.8369,23.8256,23.7602
-47.4639,0.996284,0.139447,2,3,0,48.9976,0.512483,-0.634027,0.512483,-0.634027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25728e+07,1.3694e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.766,23.7612,23.8673,23.8015,23.864,23.8394,23.7813,23.8071,23.8607,23.785,23.7282,23.8004,23.7975,23.7802,23.785,23.7737,23.7725,23.7408,23.7723,23.8082,23.7803,23.775,23.7866,23.777,23.7986,23.774,23.802,23.7634,23.7621,23.8109,23.8229,23.8094,23.7421
-47.179,0.992646,0.139447,3,15,0,48.0826,0.465588,-0.579957,0.465588,-0.579957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25708e+07,1.36936e+06,57571.6,23.8137,23.7535,23.7782,23.7764,23.7768,23.7663,23.7355,23.7667,23.762,23.8681,23.8023,23.8649,23.8403,23.7823,23.8081,23.8617,23.7861,23.7292,23.8015,23.7985,23.7812,23.7859,23.7745,23.7732,23.7414,23.7726,23.8083,23.7802,23.7745,23.7857,23.7757,23.7966,23.7712,23.7981,23.7584,23.7552,23.8019,23.8113,23.7922,23.7187
-47.0611,0.98464,0.139447,3,15,0,47.7421,0.450157,-0.52358,0.450157,-0.52358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2586e+07,1.36968e+06,57571.6,23.8141,23.7541,23.779,23.7774,23.778,23.7678,23.7372,23.7686,23.7641,23.8705,23.8049,23.8678,23.8433,23.7856,23.8117,23.8655,23.7902,23.7336,23.8062,23.8035,23.7865,23.7915,23.7805,23.7795,23.748,23.7796,23.8157,23.7879,23.7826,23.7941,23.7845,23.8057,23.7806,23.8079,23.7684,23.7654,23.8122,23.8213,23.8012,23.726
-47.0409,0.999911,0.139447,3,15,0,47.3825,0.470423,-0.577461,0.470423,-0.577461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2575e+07,1.36945e+06,57571.6,23.8138,23.7536,23.7783,23.7766,23.777,23.7666,23.7358,23.767,23.7624,23.8686,23.8028,23.8655,23.8409,23.7829,23.8088,23.8625,23.7869,23.7301,23.8024,23.7996,23.7823,23.7871,23.7758,23.7746,23.7429,23.7743,23.8101,23.7821,23.7766,23.7879,23.7781,23.7993,23.7741,23.8013,23.7618,23.759,23.8061,23.8159,23.7977,23.725
-47.3348,0.998943,0.139447,4,31,0,47.9688,0.505571,-0.630195,0.505571,-0.630195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25708e+07,1.36936e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.7659,23.7612,23.8672,23.8014,23.8639,23.8392,23.7811,23.8069,23.8604,23.7848,23.7279,23.8001,23.7972,23.7798,23.7845,23.7732,23.7719,23.7402,23.7716,23.8074,23.7794,23.774,23.7855,23.7758,23.7973,23.7724,23.8002,23.7614,23.7597,23.8081,23.8197,23.8053,23.7371
-48.4859,0.8665,0.139447,2,3,0,48.5325,0.499568,-0.660922,0.499568,-0.660922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25523e+07,1.36897e+06,57571.6,23.8131,23.7527,23.7771,23.775,23.7752,23.7644,23.7333,23.7641,23.7591,23.8649,23.7989,23.8611,23.8362,23.7777,23.8033,23.8565,23.7805,23.7233,23.7952,23.7919,23.7741,23.7785,23.7666,23.765,23.7328,23.7637,23.7989,23.7704,23.7645,23.7752,23.765,23.7857,23.7601,23.7869,23.7473,23.7444,23.7918,23.8023,23.7863,23.7169
