# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.8229,0.999826,0.144665,3,7,0,47.9577,0.379788,-0.355375,0.379788,-0.355375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26007e+07,1.36999e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7672,23.874,23.8087,23.872,23.8478,23.7904,23.8168,23.871,23.796,23.7397,23.8126,23.8102,23.7936,23.7988,23.7881,23.7873,23.7561,23.7879,23.8241,23.7964,23.7911,23.8026,23.7927,23.8137,23.7881,23.8146,23.7741,23.769,23.8134,23.8191,23.7913,23.7064
-52.8838,0.749612,0.144665,4,23,0,54.8933,0.298653,0.013128,0.298653,0.013128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26391e+07,1.3708e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8162,23.8803,23.8566,23.8001,23.827,23.882,23.8078,23.7522,23.8259,23.8243,23.8085,23.8144,23.8046,23.8045,23.774,23.8066,23.8436,23.8165,23.8119,23.824,23.8147,23.8361,23.8107,23.8372,23.7964,23.7903,23.833,23.8357,23.8,23.7037
-53.2586,0.999502,0.144665,3,11,0,53.9511,0.2611,0.0331623,0.2611,0.0331623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25997e+07,1.36997e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8202,23.8745,23.7996,23.7434,23.8164,23.8141,23.7974,23.8026,23.7917,23.7908,23.7593,23.7908,23.8265,23.7982,23.7923,23.8028,23.7919,23.8115,23.7841,23.8079,23.7647,23.7547,23.7936,23.7917,23.7474,23.6422
-51.1406,0.99267,0.144665,4,23,0,54.0086,0.308143,-0.194085,0.308143,-0.194085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25889e+07,1.36974e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7399,23.7716,23.7674,23.8741,23.8087,23.872,23.8477,23.7903,23.8166,23.8706,23.7955,23.7391,23.8118,23.8093,23.7923,23.7973,23.7863,23.7852,23.7535,23.7848,23.8204,23.7921,23.7861,23.7965,23.7857,23.8055,23.7784,23.8027,23.7602,23.7515,23.7921,23.7926,23.7543,23.6572
-52.2721,0.943914,0.144665,2,3,0,52.4361,0.303156,-0.194334,0.303156,-0.194334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25838e+07,1.36963e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.738,23.8106,23.808,23.7909,23.7958,23.7846,23.7834,23.7516,23.7828,23.8182,23.7897,23.7835,23.7938,23.7828,23.8023,23.7749,23.7989,23.756,23.7468,23.7869,23.7869,23.7474,23.6491
-51.2647,1,0.144665,1,1,0,52.2376,0.307099,-0.191929,0.307099,-0.191929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25885e+07,1.36973e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8165,23.8706,23.7955,23.739,23.8117,23.8092,23.7922,23.7972,23.7861,23.785,23.7533,23.7847,23.8203,23.7919,23.7859,23.7963,23.7855,23.8052,23.7781,23.8024,23.7598,23.7511,23.7916,23.792,23.7535,23.6562
-49.8927,0.939564,0.144665,2,3,0,52.3009,0.318693,-0.209038,0.318693,-0.209038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25948e+07,1.36987e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8174,23.8716,23.7966,23.7402,23.8131,23.8106,23.7938,23.7989,23.788,23.787,23.7555,23.787,23.8229,23.7947,23.7889,23.7997,23.7892,23.8092,23.7825,23.8074,23.7653,23.7574,23.7988,23.8004,23.764,23.669
-47.5766,0.994268,0.144665,4,19,0,50.0938,0.389687,-0.387454,0.389687,-0.387454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25968e+07,1.36991e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7708,23.7666,23.8733,23.8079,23.8711,23.8468,23.7894,23.8157,23.8698,23.7948,23.7384,23.8112,23.8088,23.792,23.7972,23.7864,23.7855,23.7542,23.7859,23.8221,23.7943,23.789,23.8004,23.7905,23.8115,23.7859,23.8124,23.772,23.7671,23.8118,23.8178,23.7911,23.7075
-47.179,0.990152,0.144665,5,31,0,47.8494,0.433673,-0.48547,0.433673,-0.48547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2591e+07,1.36978e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7785,23.7684,23.7379,23.7694,23.765,23.8715,23.806,23.869,23.8446,23.787,23.8132,23.8671,23.7919,23.7354,23.8081,23.8056,23.7887,23.7937,23.7828,23.7819,23.7505,23.7822,23.8184,23.7906,23.7854,23.7969,23.7873,23.8086,23.7834,23.8105,23.7709,23.7675,23.8137,23.8221,23.8004,23.723
-47.1482,0.937782,0.144665,3,15,0,49.0761,0.459369,-0.536327,0.459369,-0.536327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25865e+07,1.36969e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7677,23.7371,23.7685,23.7639,23.8703,23.8047,23.8676,23.8432,23.7854,23.8115,23.8654,23.79,23.7334,23.806,23.8034,23.7864,23.7914,23.7804,23.7794,23.7479,23.7796,23.8157,23.7879,23.7827,23.7944,23.7848,23.8062,23.7813,23.8087,23.7695,23.7668,23.814,23.8236,23.8047,23.7308
-47.3134,0.943485,0.144665,4,23,0,48.7132,0.419695,-0.489677,0.419695,-0.489677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25793e+07,1.36954e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7677,23.7371,23.7684,23.7639,23.8703,23.8047,23.8675,23.843,23.7852,23.8112,23.865,23.7896,23.7329,23.8054,23.8026,23.7854,23.7903,23.7791,23.7779,23.7462,23.7776,23.8133,23.7852,23.7795,23.7906,23.7805,23.8012,23.7754,23.8017,23.7613,23.7567,23.8018,23.8088,23.7847,23.705
-47.3405,0.961425,0.144665,2,3,0,47.8003,0.419566,-0.451079,0.419566,-0.451079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2595e+07,1.36987e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7689,23.7385,23.7701,23.7658,23.8723,23.8069,23.87,23.8457,23.7882,23.8144,23.8685,23.7933,23.7369,23.8097,23.8072,23.7904,23.7956,23.7847,23.7839,23.7526,23.7843,23.8205,23.7928,23.7876,23.7992,23.7895,23.8108,23.7856,23.8126,23.7728,23.769,23.8149,23.8226,23.7994,23.7202
-47.4333,0.966041,0.144665,4,17,0,48.1984,0.405783,-0.421387,0.405783,-0.421387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25964e+07,1.3699e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7705,23.7662,23.8728,23.8074,23.8706,23.8463,23.7889,23.8151,23.8692,23.7941,23.7377,23.8106,23.8081,23.7913,23.7965,23.7857,23.7849,23.7536,23.7853,23.8215,23.7938,23.7885,23.8001,23.7903,23.8115,23.7861,23.8129,23.7729,23.7686,23.8139,23.8209,23.7961,23.7149
-48.1679,0.768918,0.144665,3,15,0,50.2047,0.447219,-0.484215,0.447219,-0.484215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2601e+07,1.37e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.769,23.7386,23.7702,23.7659,23.8725,23.8071,23.8703,23.846,23.7886,23.8149,23.869,23.7939,23.7376,23.8105,23.8081,23.7914,23.7967,23.786,23.7853,23.7542,23.7862,23.8227,23.7953,23.7904,23.8024,23.7932,23.815,23.7904,23.8182,23.7792,23.7769,23.8242,23.8338,23.8142,23.739
-47.7522,0.998123,0.144665,3,11,0,48.6834,0.445971,-0.561964,0.445971,-0.561964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25664e+07,1.36927e+06,57571.6,23.8137,23.7535,23.7781,23.7764,23.7767,23.7663,23.7355,23.7666,23.7619,23.868,23.8022,23.8647,23.8401,23.782,23.8078,23.8613,23.7857,23.7287,23.8009,23.7979,23.7805,23.7851,23.7735,23.7722,23.7402,23.7713,23.8068,23.7784,23.7725,23.7834,23.7731,23.7936,23.7677,23.7941,23.7538,23.7495,23.7952,23.8032,23.7815,23.7052
-47.9407,0.946212,0.144665,2,3,0,48.3907,0.472341,-0.538417,0.472341,-0.538417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2594e+07,1.36985e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.7681,23.7376,23.769,23.7646,23.871,23.8055,23.8685,23.8441,23.7865,23.8127,23.8666,23.7914,23.735,23.8077,23.8052,23.7883,23.7935,23.7827,23.7819,23.7506,23.7825,23.8189,23.7914,23.7865,23.7985,23.7892,23.8111,23.7866,23.8146,23.7759,23.7742,23.8222,23.8329,23.8159,23.7439
-48.3196,0.899103,0.144665,1,1,0,48.5463,0.475959,-0.53822,0.475959,-0.53822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25965e+07,1.3699e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7682,23.7377,23.7692,23.7648,23.8713,23.8058,23.8688,23.8445,23.7869,23.8131,23.8671,23.7919,23.7355,23.8082,23.8058,23.789,23.7942,23.7835,23.7827,23.7515,23.7835,23.82,23.7925,23.7877,23.7998,23.7907,23.8126,23.7883,23.8165,23.778,23.7765,23.8248,23.8358,23.8194,23.7478
-47.4743,1,0.144665,2,3,0,48.2076,0.468196,-0.594644,0.468196,-0.594644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25657e+07,1.36925e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7764,23.7659,23.735,23.7661,23.7613,23.8674,23.8015,23.864,23.8394,23.7812,23.807,23.8605,23.7848,23.7278,23.8,23.7969,23.7795,23.7841,23.7725,23.7712,23.7392,23.7703,23.8059,23.7776,23.7718,23.7828,23.7727,23.7935,23.7679,23.7947,23.7549,23.7515,23.7981,23.8073,23.7883,23.7151
-47.1031,0.972519,0.144665,3,11,0,47.7123,0.479207,-0.580762,0.479207,-0.580762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25789e+07,1.36953e+06,57571.6,23.8138,23.7537,23.7784,23.7767,23.7771,23.7668,23.7361,23.7673,23.7626,23.8689,23.8032,23.8659,23.8413,23.7834,23.8094,23.8631,23.7876,23.7308,23.8032,23.8004,23.7833,23.7881,23.777,23.7758,23.7442,23.7758,23.8117,23.7839,23.7785,23.7901,23.7804,23.8018,23.7769,23.8045,23.7654,23.7631,23.8107,23.8212,23.8042,23.7327
-47.1922,0.979442,0.144665,4,23,0,47.3066,0.42901,-0.506978,0.42901,-0.506978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25787e+07,1.36953e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7778,23.7675,23.7369,23.7682,23.7636,23.87,23.8043,23.8671,23.8426,23.7848,23.8108,23.8646,23.7891,23.7324,23.8049,23.8021,23.7849,23.7898,23.7785,23.7774,23.7456,23.777,23.8128,23.7847,23.7791,23.7902,23.7801,23.8009,23.7752,23.8017,23.7615,23.7572,23.8028,23.8103,23.7873,23.7089
-47.8615,0.933629,0.144665,4,19,0,48.6887,0.380424,-0.393739,0.380424,-0.393739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25871e+07,1.3697e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7689,23.7385,23.77,23.7656,23.8722,23.8067,23.8698,23.8454,23.7878,23.814,23.8679,23.7927,23.7362,23.8088,23.8062,23.7892,23.7942,23.7832,23.7821,23.7505,23.782,23.8178,23.7897,23.7841,23.7951,23.7848,23.8053,23.7793,23.8051,23.7641,23.7583,23.8021,23.8071,23.7785,23.6932
-47.2978,0.999655,0.144665,3,15,0,48.4689,0.432567,-0.5205,0.432567,-0.5205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25754e+07,1.36946e+06,57571.6,23.814,23.7539,23.7786,23.777,23.7775,23.7672,23.7365,23.7678,23.7632,23.8695,23.8038,23.8665,23.842,23.7841,23.8101,23.8637,23.7882,23.7315,23.8039,23.801,23.7838,23.7885,23.7772,23.776,23.7442,23.7755,23.8112,23.783,23.7774,23.7884,23.7782,23.799,23.7732,23.7996,23.7594,23.7551,23.8006,23.8082,23.7854,23.7075
-47.1997,0.920986,0.144665,3,15,0,49.2998,0.47967,-0.574798,0.47967,-0.574798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25819e+07,1.36959e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.767,23.7363,23.7676,23.763,23.8693,23.8036,23.8664,23.8418,23.784,23.81,23.8637,23.7883,23.7316,23.8041,23.8013,23.7842,23.7892,23.7781,23.777,23.7455,23.7771,23.8131,23.7854,23.7801,23.7918,23.7822,23.8037,23.7789,23.8066,23.7676,23.7655,23.8134,23.824,23.8072,23.7358
-47.8666,0.994005,0.144665,3,11,0,48.8822,0.530735,-0.678422,0.530735,-0.678422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25601e+07,1.36914e+06,57571.6,23.8132,23.7528,23.7771,23.7751,23.7753,23.7646,23.7335,23.7644,23.7594,23.8653,23.7992,23.8615,23.8367,23.7783,23.804,23.8573,23.7814,23.7243,23.7963,23.7932,23.7756,23.7801,23.7685,23.767,23.7351,23.7662,23.8019,23.7737,23.7681,23.7795,23.7697,23.7911,23.7662,23.7941,23.7554,23.7542,23.8032,23.8158,23.8037,23.7384
