# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 12:50:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb1__lxuo/bjmm3b8a.json
# random
#   seed = 91110
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719135016.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-42.9393,0.88925,0.358449,2,3,0,43.6062,0.366403,76.4764,-0.227596,0.366403,76.4764,-0.227596,3.24661e+07,1.36716e+06,57571.6,23.7926,23.7295,23.7511,23.7471,23.7456,23.7333,23.7008,23.7307,23.7248,23.8299,23.7633,23.825,23.7999,23.7412,23.7667,23.8198,23.7438,23.6868,23.7589,23.7559,23.7386,23.7433,23.7321,23.7311,23.6996,23.7313,23.7675,23.7398,23.7348,23.7467,23.7373,23.7591,23.7344,23.7622,23.7231,23.7204,23.7671,23.7757,23.7531,23.6729
-44.4059,0.904282,0.358449,2,3,0,44.4157,0.36343,77.1802,-0.24119,0.36343,77.1802,-0.24119,3.24492e+07,1.3668e+06,57571.6,23.7913,23.7279,23.7492,23.745,23.7432,23.7306,23.6979,23.7275,23.7215,23.8263,23.7596,23.821,23.7957,23.7367,23.7621,23.815,23.7388,23.6815,23.7534,23.7502,23.7326,23.7371,23.7257,23.7244,23.6926,23.7241,23.76,23.7321,23.7267,23.7383,23.7287,23.7501,23.7251,23.7524,23.713,23.7098,23.7562,23.7643,23.7411,23.6605
-42.7412,0.849151,0.358449,2,3,0,46.1278,0.374221,75.9232,-0.198814,0.374221,75.9232,-0.198814,3.25033e+07,1.36794e+06,57571.6,23.7955,23.733,23.7552,23.7517,23.7507,23.739,23.7071,23.7374,23.732,23.8376,23.7714,23.8336,23.8089,23.7507,23.7766,23.8302,23.7548,23.6982,23.7708,23.7683,23.7515,23.7568,23.7462,23.7457,23.7148,23.7471,23.7839,23.7569,23.7525,23.7651,23.7564,23.7789,23.755,23.7837,23.7454,23.7439,23.7917,23.8013,23.7802,23.7011
-42.0744,1,0.358449,3,11,0,43.2033,0.334377,69.157,-0.140816,0.334377,69.157,-0.140816,3.25381e+07,1.36867e+06,57571.6,23.8028,23.7414,23.7648,23.7622,23.762,23.751,23.7198,23.7507,23.7458,23.8519,23.7861,23.8488,23.8243,23.7665,23.7925,23.8464,23.7712,23.7147,23.7874,23.785,23.7682,23.7734,23.7627,23.762,23.7308,23.7628,23.7992,23.7717,23.7667,23.7785,23.769,23.7904,23.7652,23.7921,23.752,23.7474,23.792,23.7976,23.7687,23.6809
-43.8037,0.944119,0.358449,4,15,0,44.2623,0.354345,53.3983,-0.200758,0.354345,53.3983,-0.200758,3.24891e+07,1.36764e+06,57571.6,23.7961,23.7335,23.7557,23.7522,23.7511,23.7392,23.7071,23.7373,23.7318,23.8372,23.7709,23.8329,23.808,23.7495,23.7752,23.8286,23.7528,23.6959,23.7682,23.7654,23.7482,23.7531,23.7421,23.7411,23.7097,23.7414,23.7776,23.75,23.7449,23.7567,23.7472,23.7688,23.7439,23.7713,23.7317,23.7283,23.7742,23.7816,23.7566,23.6736
-43.5642,0.852166,0.358449,4,15,0,46.4232,0.326572,87.1244,-0.132212,0.326572,87.1244,-0.132212,3.25405e+07,1.36872e+06,57571.6,23.8038,23.7425,23.766,23.7636,23.7634,23.7525,23.7214,23.7523,23.7475,23.8536,23.7879,23.8506,23.8261,23.7683,23.7943,23.8482,23.7729,23.7164,23.7891,23.7866,23.7698,23.775,23.7642,23.7634,23.7321,23.764,23.8003,23.7726,23.7674,23.779,23.7693,23.7904,23.7649,23.7914,23.7509,23.7457,23.7896,23.7944,23.7638,23.6743
-41.9565,0.974495,0.358449,2,7,0,45.2474,0.350529,65.422,-0.174412,0.350529,65.422,-0.174412,3.2515e+07,1.36819e+06,57571.6,23.799,23.7369,23.7597,23.7566,23.7559,23.7445,23.7128,23.7434,23.7382,23.8439,23.7779,23.8403,23.8156,23.7575,23.7834,23.8371,23.7617,23.705,23.7776,23.775,23.7581,23.7633,23.7525,23.7517,23.7206,23.7526,23.7891,23.7616,23.7567,23.7688,23.7595,23.7812,23.7565,23.784,23.7445,23.7411,23.7869,23.7941,23.7683,23.6843
-43.243,0.977061,0.358449,3,11,0,44.3974,0.320787,60.2888,-0.11736,0.320787,60.2888,-0.11736,3.25502e+07,1.36893e+06,57571.6,23.8053,23.7443,23.7681,23.7658,23.7658,23.7551,23.7241,23.7552,23.7505,23.8568,23.7911,23.854,23.8295,23.7719,23.798,23.852,23.7768,23.7204,23.7931,23.7907,23.7739,23.7792,23.7684,23.7676,23.7364,23.7683,23.8045,23.7769,23.7716,23.7832,23.7734,23.7944,23.7688,23.7951,23.7544,23.7488,23.7923,23.7965,23.7647,23.6738
-42.8999,0.809386,0.358449,3,11,0,45.5245,0.340691,70.093,-0.190572,0.340691,70.093,-0.190572,3.24915e+07,1.36769e+06,57571.6,23.7976,23.7353,23.7577,23.7543,23.7533,23.7416,23.7096,23.7399,23.7344,23.8398,23.7735,23.8356,23.8106,23.7522,23.7778,23.8312,23.7554,23.6984,23.7706,23.7677,23.7504,23.7552,23.744,23.7428,23.7112,23.7427,23.7786,23.7507,23.7453,23.7567,23.7469,23.7679,23.7424,23.769,23.7288,23.7241,23.7688,23.7747,23.7469,23.661
-42.1882,0.998406,0.358449,2,7,0,44.3148,0.33275,75.2292,-0.136744,0.33275,75.2292,-0.136744,3.25409e+07,1.36873e+06,57571.6,23.8033,23.7419,23.7654,23.7628,23.7627,23.7517,23.7206,23.7515,23.7467,23.8528,23.787,23.8498,23.8253,23.7675,23.7936,23.8475,23.7723,23.7158,23.7886,23.7861,23.7694,23.7746,23.7639,23.7632,23.7321,23.764,23.8005,23.7729,23.7679,23.7797,23.7702,23.7915,23.7663,23.7932,23.753,23.7484,23.7928,23.7983,23.769,23.6808
-41.8763,0.964205,0.358449,3,7,0,42.5643,0.347197,72.7007,-0.161417,0.347197,72.7007,-0.161417,3.25265e+07,1.36843e+06,57571.6,23.8004,23.7386,23.7616,23.7588,23.7583,23.747,23.7156,23.7463,23.7413,23.8472,23.7813,23.8438,23.8192,23.7613,23.7873,23.8411,23.7658,23.7092,23.7819,23.7794,23.7627,23.7679,23.7572,23.7565,23.7255,23.7575,23.7941,23.7667,23.7619,23.774,23.7647,23.7864,23.7617,23.7892,23.7497,23.7461,23.7917,23.7986,23.7722,23.6873
-42.0188,0.99857,0.358449,3,7,0,42.1132,0.335579,74.3108,-0.147818,0.335579,74.3108,-0.147818,3.2532e+07,1.36854e+06,57571.6,23.8021,23.7405,23.7638,23.7611,23.7608,23.7497,23.7184,23.7492,23.7442,23.8502,23.7844,23.847,23.8224,23.7645,23.7905,23.8443,23.769,23.7125,23.7852,23.7826,23.7658,23.771,23.7602,23.7594,23.7282,23.7601,23.7965,23.7689,23.7639,23.7757,23.7661,23.7875,23.7623,23.7892,23.7491,23.7445,23.7892,23.7948,23.7661,23.6786
-42.3323,0.886661,0.358449,2,7,0,45.7541,0.341993,65.225,-0.144076,0.341993,65.225,-0.144076,3.25406e+07,1.36873e+06,57571.6,23.8024,23.7408,23.7642,23.7616,23.7614,23.7504,23.7192,23.7501,23.7452,23.8513,23.7856,23.8483,23.8238,23.7661,23.7922,23.8462,23.771,23.7146,23.7874,23.785,23.7684,23.7737,23.7632,23.7626,23.7316,23.7637,23.8003,23.773,23.7682,23.7803,23.7711,23.7928,23.768,23.7953,23.7557,23.7518,23.7971,23.8036,23.7762,23.6901
-42.7824,0.958187,0.358449,3,11,0,44.1577,0.352176,62.6153,-0.155375,0.352176,62.6153,-0.155375,3.25364e+07,1.36864e+06,57571.6,23.801,23.7392,23.7624,23.7596,23.7593,23.7482,23.7169,23.7477,23.7428,23.8488,23.783,23.8457,23.8212,23.7634,23.7895,23.8435,23.7683,23.7119,23.7848,23.7825,23.7659,23.7713,23.7608,23.7603,23.7294,23.7617,23.7985,23.7714,23.7667,23.7791,23.7702,23.7922,23.7678,23.7956,23.7565,23.7535,23.7996,23.8072,23.7818,23.6979
-43.5217,0.997869,0.358449,4,15,0,44.2374,0.327676,57.1194,-0.118776,0.327676,57.1194,-0.118776,3.25546e+07,1.36902e+06,57571.6,23.8051,23.744,23.7678,23.7656,23.7656,23.7549,23.724,23.7552,23.7505,23.8568,23.7912,23.8541,23.8297,23.7722,23.7984,23.8524,23.7773,23.721,23.7939,23.7915,23.7749,23.7802,23.7697,23.769,23.738,23.77,23.8065,23.779,23.774,23.7859,23.7763,23.7977,23.7724,23.7992,23.7589,23.7539,23.7981,23.8031,23.7728,23.6834
-45.9126,0.7576,0.358449,3,15,0,47.7271,0.301671,65.3898,-0.122622,0.301671,65.3898,-0.122622,3.25291e+07,1.36848e+06,57571.6,23.8051,23.7439,23.7675,23.765,23.7649,23.7539,23.7227,23.7536,23.7487,23.8547,23.7888,23.8513,23.8267,23.7686,23.7945,23.8481,23.7726,23.7158,23.7881,23.7853,23.7681,23.7728,23.7615,23.7603,23.7285,23.7597,23.7953,23.7669,23.761,23.7716,23.761,23.7809,23.7542,23.7791,23.7371,23.7293,23.7708,23.7726,23.7365,23.6413
-43.4511,0.96071,0.358449,2,3,0,45.9308,0.311656,64.5726,-0.102472,0.311656,64.5726,-0.102472,3.25564e+07,1.36906e+06,57571.6,23.8068,23.746,23.77,23.7679,23.7681,23.7575,23.7267,23.7579,23.7533,23.8596,23.794,23.857,23.8326,23.775,23.8011,23.8551,23.78,23.7235,23.7963,23.7939,23.7771,23.7823,23.7715,23.7707,23.7394,23.7711,23.8073,23.7795,23.7741,23.7854,23.7754,23.7962,23.7702,23.7961,23.755,23.7486,23.7914,23.7946,23.7608,23.6678
-42.6143,0.997607,0.358449,3,15,0,44.2643,0.355198,82.1881,-0.198525,0.355198,82.1881,-0.198525,3.24921e+07,1.36771e+06,57571.6,23.7963,23.7337,23.756,23.7525,23.7515,23.7396,23.7076,23.7378,23.7323,23.8378,23.7715,23.8335,23.8086,23.7502,23.7759,23.8294,23.7537,23.6968,23.7691,23.7663,23.7492,23.7542,23.7432,23.7422,23.7108,23.7426,23.7789,23.7513,23.7463,23.7582,23.7488,23.7704,23.7456,23.773,23.7336,23.7302,23.7762,23.7838,23.7589,23.6761
-42.3138,0.997424,0.358449,4,15,0,43.0203,0.371374,73.0175,-0.20177,0.371374,73.0175,-0.20177,3.24982e+07,1.36783e+06,57571.6,23.7953,23.7327,23.7549,23.7513,23.7503,23.7384,23.7065,23.7367,23.7313,23.8368,23.7706,23.8327,23.8079,23.7497,23.7755,23.829,23.7535,23.6968,23.7694,23.7668,23.7499,23.7551,23.7444,23.7438,23.7128,23.7449,23.7817,23.7545,23.75,23.7625,23.7536,23.7759,23.7519,23.7804,23.7419,23.74,23.7875,23.7968,23.7752,23.6956
-43.5647,0.891092,0.358449,3,15,0,44.5071,0.334751,77.8334,-0.110343,0.334751,77.8334,-0.110343,3.25689e+07,1.36932e+06,57571.6,23.8059,23.745,23.769,23.7669,23.7671,23.7566,23.7259,23.7572,23.7527,23.8592,23.7937,23.8569,23.8326,23.7753,23.8016,23.8559,23.781,23.7249,23.798,23.7959,23.7795,23.7851,23.7748,23.7744,23.7436,23.776,23.8128,23.7856,23.781,23.7933,23.7841,23.8059,23.7811,23.8084,23.7687,23.7646,23.8096,23.8155,23.7867,23.6987
-44.229,0.898623,0.358449,3,7,0,45.6657,0.307878,81.408,-0.107812,0.307878,81.408,-0.107812,3.25481e+07,1.36888e+06,57571.6,23.8064,23.7454,23.7693,23.7671,23.7672,23.7565,23.7256,23.7567,23.752,23.8582,23.7925,23.8553,23.8309,23.7731,23.7992,23.8531,23.7778,23.7213,23.7939,23.7913,23.7744,23.7795,23.7685,23.7675,23.7361,23.7677,23.8036,23.7756,23.7701,23.7812,23.771,23.7914,23.7652,23.7908,23.7493,23.7425,23.7848,23.7875,23.7529,23.659
-42.3544,0.9984,0.358449,3,11,0,45.1038,0.352639,77.5409,-0.161171,0.352639,77.5409,-0.161171,3.25306e+07,1.36852e+06,57571.6,23.8003,23.7385,23.7616,23.7587,23.7582,23.747,23.7156,23.7464,23.7414,23.8473,23.7815,23.8441,23.8195,23.7617,23.7877,23.8416,23.7664,23.7099,23.7827,23.7803,23.7637,23.769,23.7585,23.7579,23.727,23.7592,23.7959,23.7687,23.7641,23.7764,23.7674,23.7893,23.7649,23.7927,23.7535,23.7505,23.7966,23.8041,23.7789,23.6951
-44.586,0.852826,0.358449,2,7,0,45.4457,0.351673,74.9575,-0.227696,0.351673,74.9575,-0.227696,3.24582e+07,1.36699e+06,57571.6,23.7933,23.7302,23.7519,23.7478,23.7463,23.734,23.7014,23.7312,23.7253,23.8303,23.7636,23.8252,23.8,23.7411,23.7664,23.8194,23.7433,23.686,23.7579,23.7547,23.7371,23.7416,23.7301,23.7287,23.6969,23.7282,23.7639,23.7359,23.7304,23.7416,23.7318,23.7528,23.7274,23.7542,23.7142,23.71,23.7554,23.7623,23.7367,23.6535
-43.4068,0.996726,0.358449,3,15,0,46.2167,0.343912,72.2529,-0.203504,0.343912,72.2529,-0.203504,3.24799e+07,1.36745e+06,57571.6,23.7962,23.7336,23.7557,23.7521,23.751,23.739,23.7068,23.7369,23.7313,23.8366,23.7702,23.832,23.807,23.7484,23.7739,23.8271,23.7512,23.6942,23.7663,23.7632,23.7458,23.7505,23.7392,23.7379,23.7062,23.7376,23.7735,23.7455,23.7401,23.7514,23.7415,23.7625,23.737,23.7637,23.7235,23.7189,23.7638,23.77,23.7428,23.6577
-42.3191,1,0.358449,1,1,0,43.1648,0.347521,71.8345,-0.193669,0.347521,71.8345,-0.193669,3.24926e+07,1.36772e+06,57571.6,23.7971,23.7346,23.757,23.7536,23.7526,23.7408,23.7088,23.7391,23.7336,23.8391,23.7728,23.8348,23.8099,23.7515,23.7772,23.8306,23.7548,23.6979,23.7702,23.7673,23.7501,23.755,23.7439,23.7428,23.7114,23.743,23.7791,23.7514,23.7461,23.7578,23.7482,23.7695,23.7443,23.7713,23.7315,23.7274,23.7728,23.7794,23.753,23.6686
-44.6683,0.513233,0.358449,2,7,0,48.4401,0.360184,76.3694,-0.143358,0.360184,76.3694,-0.143358,3.25552e+07,1.36903e+06,57571.6,23.8021,23.7406,23.764,23.7615,23.7614,23.7505,23.7195,23.7505,23.7458,23.8521,23.7865,23.8495,23.8252,23.7677,23.794,23.8482,23.7733,23.7172,23.7904,23.7883,23.7721,23.7778,23.7677,23.7674,23.7369,23.7696,23.8068,23.78,23.7758,23.7887,23.7802,23.8028,23.7789,23.8075,23.769,23.7669,23.8139,23.8224,23.7986,23.7161
-42.2236,1,0.358449,2,7,0,44.4525,0.337757,70.8374,-0.171013,0.337757,70.8374,-0.171013,3.25099e+07,1.36808e+06,57571.6,23.7997,23.7377,23.7605,23.7574,23.7568,23.7453,23.7137,23.7442,23.7389,23.8446,23.7785,23.8408,23.8161,23.7579,23.7837,23.8372,23.7617,23.7049,23.7773,23.7745,23.7575,23.7624,23.7514,23.7504,23.7189,23.7506,23.7867,23.759,23.7537,23.7653,23.7555,23.7767,23.7513,23.778,23.7378,23.7331,23.7777,23.7835,23.7551,23.6683
-43.8392,0.865122,0.358449,3,7,0,44.0299,0.34995,65.7643,-0.132776,0.34995,65.7643,-0.132776,3.25585e+07,1.3691e+06,57571.6,23.8034,23.7421,23.7657,23.7633,23.7633,23.7525,23.7216,23.7527,23.7481,23.8544,23.7889,23.8519,23.8276,23.7701,23.7964,23.8506,23.7757,23.7196,23.7927,23.7906,23.7742,23.7799,23.7697,23.7693,23.7387,23.7712,23.8082,23.7813,23.7769,23.7895,23.7807,23.8029,23.7787,23.8067,23.7677,23.7648,23.8109,23.8184,23.7926,23.708
-41.8981,1,0.358449,2,3,0,43.896,0.338652,70.9209,-0.153959,0.338652,70.9209,-0.153959,3.2528e+07,1.36846e+06,57571.6,23.8014,23.7397,23.7629,23.7601,23.7597,23.7485,23.7171,23.7479,23.7429,23.8488,23.7829,23.8455,23.8209,23.7629,23.7889,23.8427,23.7674,23.7108,23.7834,23.7809,23.7641,23.7692,23.7584,23.7577,23.7265,23.7584,23.7948,23.7672,23.7622,23.774,23.7645,23.7859,23.7608,23.7878,23.7479,23.7435,23.7884,23.7944,23.7663,23.6795
-41.974,0.960422,0.358449,3,15,0,42.6145,0.354834,75.4801,-0.174384,0.354834,75.4801,-0.174384,3.2518e+07,1.36825e+06,57571.6,23.7989,23.7368,23.7596,23.7565,23.7558,23.7444,23.7128,23.7434,23.7382,23.844,23.778,23.8404,23.8158,23.7577,23.7837,23.8374,23.762,23.7055,23.7781,23.7756,23.7588,23.764,23.7534,23.7527,23.7217,23.7538,23.7904,23.7631,23.7583,23.7706,23.7614,23.7833,23.7588,23.7866,23.7474,23.7444,23.7906,23.7983,23.7734,23.6902
-41.92,0.998281,0.358449,3,11,0,42.2271,0.337652,71.9664,-0.153234,0.337652,71.9664,-0.153234,3.2528e+07,1.36846e+06,57571.6,23.8015,23.7398,23.763,23.7602,23.7598,23.7487,23.7173,23.748,23.743,23.849,23.7831,23.8456,23.821,23.7631,23.7891,23.8428,23.7675,23.7109,23.7836,23.781,23.7642,23.7693,23.7585,23.7577,23.7265,23.7584,23.7948,23.7672,23.7621,23.7739,23.7644,23.7858,23.7606,23.7876,23.7476,23.7431,23.7879,23.7938,23.7655,23.6785
-42.0101,0.991297,0.358449,3,15,0,42.1567,0.342382,77.2442,-0.158958,0.342382,77.2442,-0.158958,3.25256e+07,1.36841e+06,57571.6,23.8008,23.739,23.7621,23.7592,23.7588,23.7475,23.7161,23.7468,23.7418,23.8477,23.7818,23.8443,23.8197,23.7617,23.7877,23.8414,23.7661,23.7095,23.7822,23.7796,23.7628,23.768,23.7572,23.7565,23.7253,23.7573,23.7937,23.7662,23.7612,23.7732,23.7638,23.7853,23.7603,23.7875,23.7477,23.7437,23.7888,23.7952,23.7679,23.682
-42.3252,0.96458,0.358449,4,15,0,42.4516,0.348438,64.7793,-0.155191,0.348438,64.7793,-0.155191,3.25339e+07,1.36858e+06,57571.6,23.8011,23.7394,23.7625,23.7597,23.7594,23.7482,23.7169,23.7477,23.7428,23.8488,23.7829,23.8456,23.821,23.7632,23.7893,23.8432,23.768,23.7115,23.7844,23.782,23.7653,23.7706,23.7601,23.7595,23.7285,23.7607,23.7974,23.7701,23.7654,23.7776,23.7685,23.7904,23.7657,23.7934,23.754,23.7506,23.7964,23.8035,23.7774,23.6927
-41.8393,0.997904,0.358449,2,7,0,43.0396,0.348912,73.6918,-0.179947,0.348912,73.6918,-0.179947,3.25081e+07,1.36804e+06,57571.6,23.7985,23.7363,23.7589,23.7557,23.755,23.7434,23.7117,23.7421,23.7369,23.8425,23.7764,23.8387,23.8139,23.7557,23.7816,23.8352,23.7596,23.7029,23.7754,23.7727,23.7557,23.7608,23.7499,23.749,23.7178,23.7496,23.786,23.7584,23.7534,23.7653,23.7559,23.7775,23.7526,23.7799,23.7403,23.7366,23.7822,23.7891,23.763,23.6787
-42.0148,0.992419,0.358449,3,15,0,42.2581,0.365243,72.3631,-0.197394,0.365243,72.3631,-0.197394,3.24994e+07,1.36786e+06,57571.6,23.796,23.7335,23.7558,23.7523,23.7513,23.7395,23.7076,23.7379,23.7325,23.838,23.7718,23.834,23.8092,23.7509,23.7767,23.8303,23.7547,23.698,23.7705,23.7679,23.751,23.7561,23.7454,23.7446,23.7135,23.7456,23.7822,23.7549,23.7502,23.7626,23.7535,23.7756,23.7513,23.7795,23.7407,23.7383,23.7852,23.7939,23.7711,23.6902
-42.9762,0.801064,0.358449,1,3,0,43.2639,0.368351,73.3499,-0.178391,0.368351,73.3499,-0.178391,3.25226e+07,1.36835e+06,57571.6,23.798,23.7359,23.7586,23.7555,23.7548,23.7434,23.7118,23.7424,23.7372,23.8431,23.7771,23.8396,23.815,23.7571,23.7832,23.837,23.7618,23.7053,23.7782,23.7758,23.7593,23.7647,23.7543,23.7538,23.7231,23.7555,23.7924,23.7655,23.7611,23.7739,23.7652,23.7877,23.7638,23.7924,23.754,23.7522,23.7996,23.8088,23.7866,23.7061
-42.476,0.998221,0.358449,3,11,0,43.7068,0.33167,77.5537,-0.128148,0.33167,77.5537,-0.128148,3.25487e+07,1.3689e+06,57571.6,23.8041,23.7429,23.7666,23.7641,23.7641,23.7533,23.7223,23.7533,23.7486,23.8548,23.7891,23.852,23.8275,23.7699,23.796,23.85,23.7749,23.7185,23.7914,23.789,23.7723,23.7776,23.767,23.7664,23.7353,23.7674,23.8039,23.7764,23.7714,23.7833,23.7739,23.7953,23.7701,23.797,23.7569,23.7522,23.7967,23.8021,23.7726,23.6841
-41.9789,0.937038,0.358449,3,15,0,44.0342,0.354801,76.0227,-0.192049,0.354801,76.0227,-0.192049,3.24989e+07,1.36785e+06,57571.6,23.797,23.7346,23.757,23.7536,23.7526,23.7409,23.709,23.7393,23.7339,23.8395,23.7732,23.8354,23.8105,23.7522,23.778,23.8315,23.7559,23.6991,23.7715,23.7688,23.7518,23.7568,23.7459,23.745,23.7137,23.7456,23.7819,23.7544,23.7494,23.7614,23.7521,23.7737,23.749,23.7765,23.7371,23.7338,23.7799,23.7874,23.7625,23.6795
-42.5908,0.855236,0.358449,2,7,0,46.588,0.354177,65.9156,-0.206672,0.354177,65.9156,-0.206672,3.24826e+07,1.36751e+06,57571.6,23.7954,23.7327,23.7548,23.7512,23.75,23.738,23.7059,23.736,23.7304,23.8357,23.7693,23.8312,23.8062,23.7477,23.7733,23.8266,23.7508,23.6938,23.766,23.7631,23.7458,23.7506,23.7395,23.7384,23.7069,23.7386,23.7747,23.747,23.7418,23.7536,23.744,23.7655,23.7405,23.7677,23.7282,23.7246,23.7704,23.7778,23.7527,23.6698
-42.7398,0.844176,0.358449,2,7,0,45.4156,0.333758,66.7673,-0.170705,0.333758,66.7673,-0.170705,3.25074e+07,1.36803e+06,57571.6,23.7999,23.7379,23.7607,23.7576,23.7569,23.7454,23.7138,23.7443,23.739,23.8447,23.7785,23.8408,23.816,23.7577,23.7835,23.837,23.7614,23.7046,23.7769,23.7741,23.7569,23.7618,23.7507,23.7496,23.7181,23.7497,23.7857,23.7578,23.7524,23.7637,23.7539,23.7748,23.7492,23.7757,23.7352,23.7301,23.7744,23.7796,23.7504,23.6628
-41.8187,0.953773,0.358449,2,7,0,44.2433,0.346663,71.3538,-0.163701,0.346663,71.3538,-0.163701,3.25237e+07,1.36837e+06,57571.6,23.8002,23.7384,23.7613,23.7584,23.7579,23.7466,23.7151,23.7458,23.7407,23.8466,23.7806,23.8431,23.8185,23.7605,23.7865,23.8403,23.7649,23.7084,23.781,23.7785,23.7617,23.7669,23.7562,23.7555,23.7243,23.7564,23.7929,23.7655,23.7606,23.7726,23.7633,23.785,23.7602,23.7876,23.748,23.7443,23.7899,23.7967,23.7702,23.6852
-42.3721,0.968541,0.358449,2,7,0,43.5189,0.354382,62.2387,-0.19477,0.354382,62.2387,-0.19477,3.24957e+07,1.36778e+06,57571.6,23.7967,23.7342,23.7566,23.7531,23.7522,23.7404,23.7084,23.7387,23.7333,23.8388,23.7725,23.8346,23.8097,23.7514,23.7771,23.8306,23.7549,23.6981,23.7705,23.7677,23.7506,23.7556,23.7446,23.7437,23.7124,23.7442,23.7805,23.7529,23.7479,23.7598,23.7505,23.7721,23.7472,23.7747,23.7353,23.7319,23.7779,23.7853,23.7603,23.6773
-42.6239,0.986895,0.358449,3,15,0,43.4168,0.320482,71.2861,-0.11838,0.320482,71.2861,-0.11838,3.2549e+07,1.3689e+06,57571.6,23.8053,23.7442,23.7679,23.7656,23.7657,23.7549,23.7239,23.755,23.7503,23.8565,23.7909,23.8537,23.8293,23.7716,23.7977,23.8516,23.7764,23.72,23.7928,23.7903,23.7735,23.7787,23.7679,23.7671,23.7359,23.7677,23.804,23.7763,23.7711,23.7826,23.7728,23.7938,23.7681,23.7944,23.7537,23.748,23.7914,23.7956,23.7637,23.6728
-45.5047,0.799596,0.358449,3,9,0,46.5626,0.315904,75.3609,-0.0550103,0.315904,75.3609,-0.0550103,3.26046e+07,1.37007e+06,57571.6,23.8113,23.7512,23.7761,23.7748,23.7756,23.7658,23.7357,23.7675,23.7635,23.8705,23.8054,23.8691,23.8451,23.7882,23.8148,23.8694,23.7949,23.739,23.8124,23.8105,23.7944,23.8002,23.7901,23.7898,23.7591,23.7916,23.8284,23.8013,23.7966,23.8087,23.7994,23.8209,23.7958,23.8226,23.7823,23.777,23.8207,23.8248,23.7923,23.6999
-43.8593,0.978886,0.358449,3,7,0,46.654,0.356288,71.3561,-0.142691,0.356288,71.3561,-0.142691,3.25529e+07,1.36899e+06,57571.6,23.8022,23.7408,23.7642,23.7617,23.7615,23.7506,23.7196,23.7506,23.7459,23.8522,23.7865,23.8495,23.8251,23.7676,23.7939,23.8481,23.7731,23.7169,23.7901,23.7879,23.7716,23.7772,23.767,23.7667,23.7362,23.7687,23.8058,23.7789,23.7746,23.7874,23.7787,23.8011,23.777,23.8053,23.7666,23.7642,23.8108,23.8189,23.7944,23.7111
-42.2418,0.933791,0.358449,2,7,0,45.7291,0.359743,63.3301,-0.185436,0.359743,63.3301,-0.185436,3.25092e+07,1.36807e+06,57571.6,23.7975,23.7352,23.7578,23.7545,23.7537,23.7421,23.7103,23.7408,23.7355,23.8412,23.7751,23.8374,23.8126,23.7545,23.7804,23.834,23.7586,23.7019,23.7745,23.772,23.7551,23.7603,23.7496,23.7489,23.7178,23.7499,23.7865,23.7592,23.7545,23.7668,23.7577,23.7797,23.7553,23.7832,23.7442,23.7415,23.788,23.7962,23.7723,23.6902
-41.8956,0.963126,0.358449,3,11,0,42.9756,0.346905,75.0049,-0.177104,0.346905,75.0049,-0.177104,3.25097e+07,1.36808e+06,57571.6,23.7988,23.7367,23.7594,23.7562,23.7555,23.744,23.7123,23.7428,23.7375,23.8432,23.7771,23.8394,23.8147,23.7565,23.7824,23.8359,23.7604,23.7037,23.7762,23.7735,23.7565,23.7616,23.7507,23.7498,23.7185,23.7504,23.7867,23.7591,23.7541,23.766,23.7565,23.778,23.753,23.7803,23.7406,23.7367,23.7821,23.7889,23.7624,23.6776
