lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.133502
# Diagonal elements of inverse mass matrix:
-48.2438,0.916596,0.133502,4,23,0,49.1338,0.369112,-0.369481,0.369112,-0.369481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25867e+07,1.3697e+06,57571.6,23.8145,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7702,23.7658,23.8724,23.8069,23.87,23.8457,23.7881,23.8143,23.8682,23.793,23.7365,23.8091,23.8065,23.7895,23.7945,23.7834,23.7823,23.7507,23.7821,23.8179,23.7898,23.784,23.7949,23.7846,23.805,23.7787,23.8043,23.763,23.7568,23.8,23.8043,23.7742,23.6871
-49.2882,0.983453,0.133502,4,31,0,50.5668,0.323001,-0.191951,0.323001,-0.191951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26044e+07,1.37007e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7928,23.8192,23.8736,23.7987,23.7425,23.8156,23.8133,23.7967,23.802,23.7913,23.7905,23.7593,23.791,23.8271,23.7993,23.7938,23.8049,23.7947,23.8152,23.7889,23.8143,23.7727,23.7655,23.8076,23.81,23.7749,23.6811
-50.2012,0.88883,0.133502,2,5,0,50.5707,0.32038,-0.228558,0.32038,-0.228558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25904e+07,1.36977e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8719,23.8476,23.7902,23.8165,23.8706,23.7955,23.739,23.8118,23.8093,23.7924,23.7974,23.7864,23.7853,23.7537,23.7851,23.8208,23.7925,23.7866,23.7973,23.7866,23.8065,23.7797,23.8044,23.7622,23.7541,23.7953,23.7967,23.7603,23.6653
-49.2786,1,0.133502,2,3,0,50.2254,0.327049,-0.223751,0.327049,-0.223751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25983e+07,1.36994e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7722,23.7681,23.8749,23.8096,23.873,23.8488,23.7915,23.8179,23.8721,23.7971,23.7408,23.8138,23.8114,23.7946,23.7998,23.789,23.7881,23.7567,23.7883,23.8243,23.7962,23.7906,23.8016,23.7912,23.8115,23.7851,23.8103,23.7685,23.7612,23.8031,23.8054,23.7705,23.677
-49.0492,0.973787,0.133502,1,3,0,49.6799,0.331363,-0.205751,0.331363,-0.205751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26083e+07,1.37015e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.8761,23.8109,23.8745,23.8504,23.7933,23.8198,23.8742,23.7994,23.7432,23.8163,23.8141,23.7976,23.803,23.7924,23.7917,23.7606,23.7925,23.8287,23.801,23.7956,23.807,23.797,23.8177,23.7916,23.8174,23.7761,23.7696,23.8122,23.8153,23.7817,23.6894
-49.2873,0.930334,0.133502,1,3,0,49.7528,0.327032,-0.224279,0.327032,-0.224279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25982e+07,1.36994e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8488,23.7915,23.8179,23.8721,23.7971,23.7408,23.8137,23.8113,23.7946,23.7998,23.7889,23.788,23.7566,23.7882,23.8242,23.7962,23.7905,23.8015,23.7911,23.8114,23.7849,23.8101,23.7684,23.7611,23.803,23.8052,23.7703,23.6768
-48.8845,0.999923,0.133502,3,7,0,49.2787,0.335665,-0.224212,0.335665,-0.224212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26065e+07,1.37011e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7729,23.7688,23.8757,23.8106,23.8741,23.85,23.7928,23.8193,23.8736,23.7988,23.7426,23.8157,23.8135,23.7969,23.8023,23.7916,23.7909,23.7597,23.7916,23.8278,23.8,23.7947,23.806,23.796,23.8166,23.7906,23.8164,23.7751,23.7686,23.8114,23.8146,23.7815,23.6898
-48.1944,0.942179,0.133502,4,19,0,50.2146,0.358275,-0.312316,0.358275,-0.312316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25977e+07,1.36993e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8741,23.8088,23.872,23.8478,23.7905,23.8168,23.871,23.796,23.7396,23.8125,23.8101,23.7933,23.7985,23.7877,23.7868,23.7555,23.7872,23.8232,23.7953,23.7898,23.801,23.7909,23.8116,23.7855,23.8114,23.7703,23.7642,23.8075,23.8117,23.781,23.6925
-48.6742,0.998501,0.133502,3,15,0,49.4639,0.342066,-0.247992,0.342066,-0.247992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26048e+07,1.37007e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7806,23.7708,23.7407,23.7726,23.7685,23.8754,23.8102,23.8736,23.8495,23.7923,23.8187,23.8731,23.7982,23.742,23.815,23.8127,23.7961,23.8015,23.7908,23.7901,23.7588,23.7907,23.8269,23.7991,23.7937,23.805,23.795,23.8157,23.7897,23.8155,23.7743,23.768,23.8109,23.8145,23.7821,23.6914
-49.468,0.920294,0.133502,2,3,0,49.4894,0.334045,-0.269256,0.334045,-0.269256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25903e+07,1.36977e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8472,23.7898,23.8161,23.8701,23.795,23.7386,23.8113,23.8088,23.7919,23.7969,23.7859,23.7848,23.7532,23.7847,23.8204,23.7922,23.7864,23.7971,23.7866,23.8067,23.78,23.805,23.7631,23.7556,23.7975,23.7998,23.7652,23.6725
-49.2643,1,0.133502,2,3,0,49.5151,0.334292,-0.262406,0.334292,-0.262406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25928e+07,1.36982e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8719,23.8477,23.7903,23.8165,23.8707,23.7956,23.7392,23.812,23.8095,23.7926,23.7977,23.7868,23.7858,23.7542,23.7857,23.8215,23.7934,23.7877,23.7985,23.788,23.8082,23.7816,23.8068,23.765,23.7576,23.7996,23.802,23.7677,23.6752
-49.3508,1,0.133502,3,15,0,49.8773,0.328213,-0.179529,0.328213,-0.179529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26135e+07,1.37026e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8118,23.8754,23.8514,23.7944,23.8209,23.8754,23.8007,23.7447,23.8179,23.8158,23.7994,23.8049,23.7944,23.7938,23.7628,23.7948,23.8312,23.8036,23.7984,23.8099,23.8,23.8208,23.7949,23.8209,23.7797,23.7733,23.8161,23.8192,23.7856,23.693
-49.1162,0.985022,0.133502,3,15,0,50.1167,0.333666,-0.251644,0.333666,-0.251644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25957e+07,1.36988e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.7401,23.7718,23.7676,23.8744,23.8091,23.8724,23.8482,23.7908,23.8172,23.8713,23.7963,23.74,23.8128,23.8104,23.7936,23.7987,23.7878,23.7869,23.7554,23.787,23.8229,23.7948,23.7892,23.8001,23.7897,23.81,23.7835,23.8088,23.7671,23.7598,23.8019,23.8045,23.7703,23.6778
-48.433,0.992971,0.133502,4,31,0,50.5314,0.357769,-0.283366,0.357769,-0.283366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26072e+07,1.37013e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7685,23.8753,23.8102,23.8736,23.8495,23.7923,23.8188,23.8731,23.7983,23.7421,23.8152,23.8129,23.7964,23.8018,23.7912,23.7905,23.7594,23.7913,23.8276,23.8,23.7947,23.8063,23.7965,23.8174,23.7917,23.818,23.7773,23.7717,23.8155,23.8201,23.79,23.7018
-48.34,0.985127,0.133502,3,11,0,48.804,0.36493,-0.301501,0.36493,-0.301501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26073e+07,1.37013e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7707,23.7406,23.7724,23.7683,23.8752,23.81,23.8734,23.8493,23.7921,23.8186,23.8729,23.7981,23.7419,23.8149,23.8127,23.7962,23.8015,23.791,23.7903,23.7592,23.7911,23.8275,23.7999,23.7947,23.8063,23.7965,23.8176,23.792,23.8184,23.7779,23.7726,23.8167,23.8218,23.7925,23.7055
-48.0598,1,0.133502,3,11,0,48.345,0.363718,-0.322342,0.363718,-0.322342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25989e+07,1.36995e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7674,23.8741,23.8088,23.8721,23.8479,23.7906,23.8169,23.8711,23.7961,23.7398,23.8127,23.8103,23.7936,23.7988,23.788,23.7871,23.7558,23.7876,23.8237,23.7958,23.7904,23.8017,23.7917,23.8124,23.7865,23.8125,23.7716,23.7658,23.8094,23.814,23.784,23.6966
-48.0098,0.985356,0.133502,3,15,0,49.269,0.367838,-0.349532,0.367838,-0.349532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25928e+07,1.36982e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7708,23.7666,23.8732,23.8078,23.871,23.8467,23.7893,23.8155,23.8696,23.7945,23.7381,23.8108,23.8083,23.7915,23.7966,23.7856,23.7847,23.7532,23.7848,23.8207,23.7927,23.7872,23.7983,23.7881,23.8087,23.7826,23.8085,23.7674,23.7614,23.8049,23.8095,23.7796,23.6925
-48.29,0.964494,0.133502,2,3,0,48.42,0.379135,-0.333682,0.379135,-0.333682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26081e+07,1.37014e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7404,23.7722,23.7681,23.875,23.8098,23.8732,23.8491,23.7919,23.8183,23.8726,23.7978,23.7416,23.8147,23.8124,23.7959,23.8013,23.7908,23.7901,23.7591,23.7911,23.8275,23.8,23.7949,23.8066,23.797,23.8182,23.7929,23.8196,23.7795,23.7748,23.8195,23.8255,23.7981,23.7133
-47.9446,0.979697,0.133502,4,31,0,49.3991,0.518469,-0.626146,0.518469,-0.626146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25801e+07,1.36956e+06,57571.6,23.8137,23.7535,23.7781,23.7763,23.7767,23.7663,23.7355,23.7667,23.762,23.8682,23.8024,23.8651,23.8405,23.7825,23.8085,23.8621,23.7866,23.7299,23.8023,23.7995,23.7824,23.7873,23.7762,23.7751,23.7436,23.7753,23.8115,23.7838,23.7787,23.7906,23.7814,23.8033,23.7789,23.8074,23.7692,23.7685,23.8178,23.8305,23.818,23.7516
-47.6794,1,0.133502,2,7,0,48.1599,0.485967,-0.626778,0.485967,-0.626778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25612e+07,1.36916e+06,57571.6,23.8134,23.7531,23.7776,23.7756,23.7759,23.7653,23.7343,23.7653,23.7604,23.8664,23.8005,23.8628,23.8381,23.7798,23.8056,23.8589,23.7831,23.7261,23.7981,23.795,23.7774,23.7819,23.7703,23.7689,23.7368,23.7679,23.8034,23.7751,23.7693,23.7803,23.7701,23.791,23.7655,23.7925,23.7529,23.7499,23.7971,23.8072,23.79,23.7191
-47.9464,0.936056,0.133502,2,3,0,48.3674,0.49636,-0.584073,0.49636,-0.584073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25878e+07,1.36972e+06,57571.6,23.814,23.7539,23.7786,23.777,23.7775,23.7672,23.7366,23.7679,23.7633,23.8697,23.8041,23.8669,23.8424,23.7846,23.8107,23.8645,23.7892,23.7326,23.8051,23.8025,23.7856,23.7906,23.7797,23.7787,23.7474,23.7792,23.8155,23.7879,23.7829,23.7949,23.7857,23.8076,23.7833,23.8116,23.7732,23.772,23.8208,23.8325,23.818,23.7489
-47.7659,1,0.133502,4,23,0,48.5714,0.439013,-0.476138,0.439013,-0.476138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25987e+07,1.36995e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7689,23.7386,23.7701,23.7658,23.8724,23.807,23.8701,23.8458,23.7884,23.8146,23.8687,23.7936,23.7372,23.8101,23.8077,23.7909,23.7962,23.7854,23.7847,23.7535,23.7854,23.8218,23.7943,23.7893,23.8012,23.7918,23.8134,23.7886,23.8162,23.7769,23.7741,23.821,23.83,23.8094,23.7329
-47.9551,0.696685,0.133502,2,7,0,51.0878,0.41658,-0.502898,0.41658,-0.502898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25717e+07,1.36938e+06,57571.6,23.814,23.7539,23.7786,23.7769,23.7775,23.7671,23.7365,23.7677,23.7631,23.8693,23.8036,23.8663,23.8418,23.7839,23.8098,23.8634,23.7879,23.7311,23.8034,23.8005,23.7832,23.7878,23.7764,23.7751,23.7432,23.7744,23.8099,23.7815,23.7757,23.7864,23.776,23.7964,23.7703,23.7962,23.7555,23.7503,23.7949,23.8014,23.7764,23.696
-48.3443,0.974262,0.133502,2,3,0,48.4398,0.442668,-0.4716,0.442668,-0.4716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26032e+07,1.37004e+06,57571.6,23.8146,23.7547,23.7798,23.7784,23.7792,23.7692,23.7389,23.7705,23.7663,23.8729,23.8076,23.8708,23.8465,23.7891,23.8154,23.8696,23.7946,23.7383,23.8112,23.8089,23.7922,23.7976,23.787,23.7863,23.7552,23.7873,23.8238,23.7964,23.7916,23.8037,23.7944,23.8162,23.7916,23.8195,23.7805,23.7781,23.8253,23.8347,23.8148,23.739
-48.0761,1,0.133502,2,7,0,48.4739,0.432632,-0.541865,0.432632,-0.541865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25664e+07,1.36927e+06,57571.6,23.8138,23.7536,23.7783,23.7765,23.7769,23.7665,23.7357,23.7669,23.7621,23.8683,23.8025,23.8651,23.8404,23.7824,23.8082,23.8618,23.7861,23.7292,23.8014,23.7984,23.7809,23.7855,23.774,23.7726,23.7405,23.7716,23.8071,23.7786,23.7727,23.7834,23.773,23.7934,23.7673,23.7933,23.7527,23.7479,23.793,23.8002,23.7769,23.6987
-47.0338,1,0.133502,2,3,0,47.949,0.439839,-0.507577,0.439839,-0.507577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25859e+07,1.36968e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7679,23.7374,23.7688,23.7643,23.8707,23.8051,23.868,23.8436,23.7859,23.812,23.8658,23.7905,23.7339,23.8065,23.8039,23.7868,23.7918,23.7808,23.7798,23.7483,23.7799,23.8159,23.788,23.7827,23.7941,23.7844,23.8055,23.7803,23.8073,23.7676,23.7642,23.8105,23.819,23.7977,23.7211
