# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-26 21:07:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7e5i_7u4/2v40dvxq.json
# random
#   seed = 43447
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cc/cc-20230726220713.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-8.91981,0.0631231,0.246138,2,7,0,11.5562,0.274747,64.8326,-0.548309,64.8326,0.274747,-0.548309,67.4693,68.2537,69.4563,71.53,71.9125,72.7724,72.8158,75.9366,76.3961,79.8045,81.177,82.1732,82.1933,83.437,84.4627,85.763,86.1992,86.2888,92.4493,97.4594,101.653,103.555,109.487,109.81,111.106,120.268,139.163,143.93,149.095,156.985,175.07,193.656
-7.43337,0.595135,0.246138,3,11,0,10.6857,0.291074,66.6155,-0.553321,66.6155,0.291074,-0.553321,69.4559,70.3008,71.5961,73.829,74.2408,75.1665,75.2131,78.5711,79.0653,82.7298,84.2045,85.2747,85.2962,86.632,87.7332,89.129,89.5971,89.6933,96.3,101.667,106.156,108.191,114.533,114.878,116.262,126.046,146.193,151.269,156.769,165.167,184.401,204.154
-7.51173,0.889159,0.246138,3,11,0,8.13226,0.32131,68.1468,-0.291486,68.1468,0.32131,-0.291486,70.7636,71.5534,72.7728,74.8972,75.2917,76.1814,76.2264,79.484,79.9669,83.5709,85.0316,86.0947,86.1161,87.4466,88.5463,89.9433,90.4125,90.5089,97.1678,102.615,107.191,109.27,115.765,116.118,117.54,127.6,148.393,153.642,159.332,168.024,187.947,208.416
-8.44541,0.87116,0.246138,3,11,0,9.24452,0.356059,68.3112,-0.132397,68.3112,0.356059,-0.132397,71.0358,71.8612,73.1378,75.3668,75.7813,76.7167,76.764,80.1944,80.7036,84.5063,86.0486,87.1715,87.1941,88.5996,89.7615,91.2377,91.7336,91.8355,98.8727,104.629,109.461,111.656,118.512,118.885,120.384,130.992,152.885,158.406,164.388,173.521,194.438,215.908
-9.00057,0.977186,0.246138,3,15,0,9.97887,0.374537,63.5431,0.214122,63.5431,0.374537,0.214122,66.2655,67.0874,68.3566,70.5672,70.9776,71.9029,71.9497,75.3349,75.8364,79.5748,81.088,82.1886,82.2108,83.5874,84.7244,86.1679,86.6526,86.7522,93.6173,99.2178,103.912,106.042,112.688,113.049,114.501,124.762,145.893,151.215,156.979,165.774,185.902,206.545
-8.18818,0.993308,0.246138,4,15,0,9.54178,0.259071,68.7449,0.653837,68.7449,0.259071,0.653837,71.7215,72.6008,73.9442,76.2483,76.6718,77.6222,77.6701,81.1022,81.6055,85.3256,86.8175,87.8986,87.9203,89.2678,90.3775,91.7823,92.253,92.3497,98.9762,104.341,108.819,110.847,117.161,117.503,118.881,128.602,148.596,153.631,159.085,167.412,186.484,206.072
-7.8451,1,0.246138,4,15,0,9.5739,0.268231,71.1424,-0.13047,71.1424,0.268231,-0.13047,73.2991,73.9559,74.9749,76.7628,77.0965,77.8508,77.889,80.6703,81.085,84.1968,85.4659,86.3922,86.4109,87.573,88.5359,89.7621,90.1746,90.2595,96.149,101.008,105.112,106.984,112.852,113.172,114.461,123.617,142.691,147.53,152.785,160.827,179.317,198.377
-7.84015,0.975143,0.246138,3,7,0,9.57274,0.257201,70.4124,-0.302802,70.4124,0.257201,-0.302802,72.6401,73.3136,74.3545,76.1713,76.5092,77.2719,77.3105,80.1102,80.5262,83.6384,84.9036,85.8257,85.8443,87,87.9564,89.173,89.5821,89.6662,95.4924,100.285,104.326,106.167,111.935,112.249,113.514,122.499,141.194,145.935,151.082,158.958,177.066,195.732
-7.90517,0.984381,0.246138,3,7,0,8.19325,0.250325,70.2036,-0.373595,70.2036,0.250325,-0.373595,72.486,73.1729,74.2324,76.0758,76.4179,77.1893,77.2283,80.0524,80.4711,83.5979,84.8663,85.7901,85.8087,86.9654,87.9221,89.1382,89.5469,89.6309,95.443,100.214,104.233,106.063,111.791,112.103,113.359,122.273,140.805,145.502,150.601,158.404,176.34,194.827
-8.17734,0.78107,0.246138,3,11,0,10.129,0.26834,64.1524,-0.720529,64.1524,0.26834,-0.720529,67.1972,68.0936,69.4606,71.7988,72.2276,73.1893,73.2377,76.7001,77.2067,80.9423,82.4364,83.5178,83.5396,84.886,85.9936,87.3944,87.8634,87.9597,94.5457,99.8583,104.281,106.282,112.499,112.836,114.191,123.734,143.292,148.207,153.527,161.643,180.206,199.244
-7.77581,0.995134,0.246138,4,27,0,8.78916,0.249979,69.1498,-0.469272,69.1498,0.249979,-0.469272,71.5851,72.3131,73.4323,75.3699,75.7283,76.5352,76.5759,79.5163,79.9507,83.1836,84.4902,85.4402,85.4594,86.6473,87.6285,88.8742,89.2924,89.3784,95.3077,100.155,104.227,106.078,111.864,112.179,113.446,122.423,141.033,145.742,150.851,158.665,176.611,195.093
-7.34919,0.998289,0.246138,4,15,0,8.55974,0.298395,67.558,0.420123,67.558,0.298395,0.420123,70.1939,70.9844,72.2012,74.3117,74.7025,75.5827,75.6272,78.8381,79.3128,82.8466,84.2751,85.3138,85.3347,86.6333,87.7057,89.067,89.524,89.6179,96.0919,101.377,105.81,107.824,114.111,114.453,115.828,125.558,145.66,150.734,156.235,164.638,183.903,203.702
-7.4592,0.97891,0.246138,4,31,0,7.82291,0.291714,66.9319,0.448275,66.9319,0.291714,0.448275,69.5502,70.3342,71.54,73.629,74.0155,74.8858,74.9297,78.1013,78.5698,82.0554,83.4634,84.4869,84.5075,85.7867,86.843,88.1834,88.6333,88.7258,95.0967,100.295,104.654,106.633,112.813,113.149,114.5,124.062,143.813,148.799,154.203,162.46,181.391,200.85
-8.40417,0.910709,0.246138,4,31,0,8.67186,0.36091,66.8839,0.326649,66.8839,0.36091,0.326649,69.7888,70.6627,72.0096,74.3498,74.7835,75.7607,75.8101,79.3777,79.9054,83.8337,85.4215,86.5757,86.5989,88.0417,89.2329,90.7445,91.2518,91.3561,98.5359,104.386,109.287,111.51,118.443,118.819,120.334,131.033,153.062,158.609,164.616,173.784,194.766,216.286
-8.18372,0.805608,0.246138,4,15,0,10.1504,0.275773,65.625,0.539416,65.625,0.275773,0.539416,68.2796,69.0698,70.2816,72.3721,72.7578,73.6252,73.6689,76.8176,77.2814,80.7225,82.1086,83.1148,83.1351,84.3915,85.4277,86.7416,87.1823,87.2729,93.4996,98.5654,102.806,104.73,110.731,111.058,112.369,121.639,140.762,145.587,150.815,158.802,177.109,195.925
-8.41794,0.899666,0.246138,2,5,0,8.75583,0.298389,67.0636,0.653744,67.0636,0.298389,0.653744,70.2549,71.1988,72.6413,75.117,75.5721,76.5936,76.6451,80.3344,80.8754,84.8736,86.4765,87.6377,87.661,89.1081,90.2995,91.8073,92.3125,92.4163,99.5217,105.266,110.055,112.222,118.963,119.329,120.798,131.157,152.405,157.746,163.528,172.348,192.523,213.21
-9.52638,0.640266,0.246138,2,3,0,10.3362,0.303608,66.5724,0.730783,66.5724,0.303608,0.730783,70.0222,71.0385,72.5887,75.2406,75.7271,76.8178,76.8727,80.7996,81.3741,85.6085,87.3014,88.5264,88.551,90.0758,91.3298,92.9153,93.446,93.555,101.002,107,111.989,114.243,121.245,121.624,123.148,133.876,155.812,161.316,167.27,176.345,197.081,218.319
-7.58192,1,0.246138,3,15,0,9.29146,0.272923,69.9845,0.268684,69.9845,0.272923,0.268684,72.2727,72.9654,74.0368,75.9083,76.2566,77.0427,77.0825,79.97,80.3992,83.6107,84.9163,85.868,85.8872,87.0799,88.0669,89.3224,89.7446,89.8314,95.842,100.784,104.949,106.846,112.786,113.11,114.412,123.657,142.87,147.738,153.02,161.102,179.668,198.792
-8.08072,0.911495,0.246138,2,5,0,8.44702,0.268984,69.1147,0.0693509,69.1147,0.268984,0.0693509,71.1871,71.8191,72.8002,74.5234,74.8451,75.5728,75.6096,78.2949,78.6955,81.7034,82.9308,83.8269,83.845,84.9696,85.9015,87.0885,87.488,87.5701,93.2749,97.9841,101.964,103.778,109.471,109.781,111.031,119.915,138.428,143.126,148.227,156.035,173.987,192.494
-9.10286,0.900241,0.246138,2,3,0,10.0303,0.31308,71.3937,-0.0245705,71.3937,0.31308,-0.0245705,73.8674,74.6199,75.7866,77.8308,78.2118,79.0729,79.1164,82.2854,82.7572,86.2907,87.7286,88.7771,88.7983,90.1125,91.2003,92.5842,93.0495,93.1452,99.7705,105.215,109.801,111.888,118.421,118.777,120.208,130.358,151.402,156.724,162.497,171.321,191.565,212.385
-7.30976,0.976775,0.246138,3,7,0,9.73995,0.306199,68.6527,-0.107439,68.6527,0.306199,-0.107439,71.0055,71.7208,72.8293,74.771,75.1329,75.9505,75.9919,79.0004,79.4482,82.802,84.1667,85.1617,85.1818,86.4291,87.4615,88.7749,89.2166,89.3073,95.5959,100.765,105.119,107.101,113.305,113.643,115.003,124.646,144.648,149.708,155.197,163.588,182.845,202.654
-7.60619,0.977296,0.246138,4,15,0,7.95648,0.273856,69.2042,-0.464174,69.2042,0.273856,-0.464174,71.8108,72.5905,73.7892,75.8649,76.2488,77.1132,77.1568,80.3059,80.7711,84.2314,85.6292,86.6453,86.6657,87.9359,88.9847,90.3158,90.7626,90.8544,97.1835,102.35,106.686,108.655,114.806,115.14,116.486,126.011,145.713,150.691,156.088,164.337,183.263,202.73
-9.67055,0.941412,0.246138,3,15,0,9.9922,0.195944,70.9414,-0.756981,70.9414,0.195944,-0.756981,73.8767,74.7353,76.0405,78.2626,78.6689,79.5788,79.6246,82.8879,83.364,86.8654,88.2623,89.2722,89.2925,90.5487,91.5813,92.8863,93.323,93.4127,99.5366,104.469,108.574,110.43,116.2,116.513,117.771,126.634,144.836,149.418,154.382,161.962,179.331,197.187
-8.31922,0.292063,0.246138,3,15,1,11.8536,0.242188,71.5454,-0.310633,71.5454,0.242188,-0.310633,73.7031,74.3552,75.3632,77.1229,77.4502,78.189,78.2263,80.9392,81.3425,84.3605,85.5879,86.4828,86.5009,87.6227,88.5513,89.733,90.1304,90.2121,95.876,100.541,104.478,106.272,111.898,112.205,113.44,122.217,140.512,145.157,150.202,157.926,175.699,194.036
-8.80365,0.971596,0.246138,4,31,0,9.37236,0.218193,70.3596,-0.686365,70.3596,0.218193,-0.686365,73.1961,74.0307,75.3031,77.4793,77.8784,78.7737,78.8187,82.0436,82.5157,85.9996,87.3947,88.4049,88.4252,89.6837,90.7196,92.0305,92.4696,92.5598,98.7368,103.734,107.904,109.792,115.673,115.992,117.275,126.335,144.992,149.696,154.793,162.581,180.438,198.803
-8.80365,0.277748,0.246138,3,7,0,12.5714,0.218193,70.3596,-0.686365,70.3596,0.218193,-0.686365,73.1961,74.0307,75.3031,77.4793,77.8784,78.7737,78.8187,82.0436,82.5157,85.9996,87.3947,88.4049,88.4252,89.6837,90.7196,92.0305,92.4696,92.5598,98.7368,103.734,107.904,109.792,115.673,115.992,117.275,126.335,144.992,149.696,154.793,162.581,180.438,198.803
-7.84725,0.995237,0.246138,4,15,0,10.7407,0.262907,70.7583,0.308098,70.7583,0.262907,0.308098,73.0489,73.741,74.8105,76.6765,77.0234,77.8063,77.8459,80.7187,81.1455,84.3365,85.6331,86.578,86.5971,87.7809,88.7606,90.0065,90.4254,90.5115,96.474,101.375,105.506,107.387,113.278,113.6,114.892,124.063,143.13,147.963,153.208,161.234,179.679,198.685
-7.65215,0.988608,0.246138,3,15,0,8.53074,0.260045,67.4169,0.54461,67.4169,0.260045,0.54461,70.041,70.8216,72.0185,74.0826,74.4634,75.3195,75.3627,78.4705,78.9283,82.3247,83.693,84.6863,84.7064,85.9468,86.97,88.2675,88.7027,88.7922,94.9439,99.9518,104.147,106.05,111.99,112.313,113.612,122.797,141.766,146.555,151.748,159.682,177.881,196.599
-7.36865,0.792661,0.246138,3,11,0,8.93836,0.309512,68.0632,0.328331,68.0632,0.309512,0.328331,70.6423,71.4195,72.6189,74.7065,75.0939,75.9676,76.0117,79.2082,79.6819,83.2155,84.6472,85.6891,85.7101,87.0138,88.0913,89.46,89.9198,90.0143,96.5378,101.874,106.357,108.394,114.76,115.106,116.499,126.361,146.754,151.904,157.487,166.018,185.577,205.679
-7.55489,0.994784,0.246138,3,15,0,7.78818,0.338615,66.5388,0.136228,66.5388,0.338615,0.136228,69.0692,69.8365,71.0239,73.099,73.4852,74.3569,74.4009,77.6008,78.0761,81.6291,83.0715,84.1222,84.1434,85.459,86.547,87.9299,88.3946,88.4901,95.0913,100.499,105.043,107.109,113.565,113.916,115.329,125.332,146.008,151.228,156.885,165.526,185.328,205.668
-8.3818,0.966117,0.246138,2,7,0,9.46011,0.352661,65.1095,0.523683,65.1095,0.352661,0.523683,68.2504,69.1862,70.6216,73.0977,73.5545,74.5814,74.6331,78.3582,78.9063,82.969,84.6029,85.7882,85.812,87.2907,88.5095,90.0534,90.571,90.6773,97.973,103.887,108.823,111.059,118.018,118.395,119.913,130.615,152.576,158.096,164.07,173.183,194.018,215.37
-7.56517,0.647358,0.246138,3,7,0,10.8311,0.311129,66.3573,-0.529929,66.3573,0.311129,-0.529929,69.2741,70.1431,71.4761,73.7764,74.2009,75.1553,75.2034,78.668,79.1782,82.9623,84.4857,85.5913,85.6136,86.9936,88.1315,89.5738,90.0575,90.1569,96.9839,102.529,107.166,109.267,115.817,116.172,117.602,127.698,148.472,153.704,159.37,168.019,187.819,208.14
-8.08638,0.921217,0.246138,3,15,0,9.5818,0.354391,65.141,-0.445722,65.141,0.354391,-0.445722,68.1278,69.0213,70.3947,72.7711,73.2103,74.1988,74.2487,77.8444,78.3747,82.3129,83.9003,85.0528,85.076,86.5152,87.7023,89.2074,89.7122,89.8159,96.9447,102.737,107.58,109.775,116.614,116.985,118.478,129.014,150.669,156.117,162.015,171.015,191.602,212.71
-7.72749,0.985764,0.246138,3,15,0,8.44835,0.265872,68.4211,-0.598818,68.4211,0.265872,-0.598818,71.2729,72.1184,73.4125,75.6384,76.0482,76.9689,77.0153,80.3487,80.8386,84.4664,85.9245,86.982,87.0033,88.3226,89.4099,90.7875,91.2493,91.3442,97.858,103.145,107.565,109.568,115.812,116.151,117.514,127.145,146.986,151.988,157.407,165.684,184.651,204.14
-7.66801,0.927489,0.246138,3,13,0,9.23751,0.265328,69.5151,-0.466821,69.5151,0.265328,-0.466821,72.0745,72.8399,74.0166,76.0539,76.4308,77.2792,77.322,80.4132,80.8698,84.267,85.6396,86.6374,86.6575,87.9049,88.935,90.2425,90.6815,90.7717,96.991,102.071,106.334,108.272,114.324,114.653,115.978,125.357,144.77,149.677,154.999,163.135,181.808,201.023
-8.46002,0.94022,0.246138,3,11,0,8.86102,0.297901,63.0272,-0.709601,63.0272,0.297901,-0.709601,66.1879,67.1199,68.5422,70.9773,71.4241,72.4265,72.477,76.0886,76.6173,80.5171,82.0775,83.2069,83.2296,84.6359,85.7928,87.256,87.7459,87.8465,94.7254,100.273,104.89,106.977,113.464,113.815,115.228,125.175,145.539,150.651,156.184,164.619,183.9,203.657
-8.85547,0.551645,0.246138,3,10,1,10.7816,0.210419,63.0897,-0.93632,63.0897,0.210419,-0.93632,66.4646,67.4458,68.9322,71.4491,71.9074,72.9319,72.9833,76.635,77.165,81.0425,82.5799,83.6882,83.7105,85.0855,86.2128,87.634,88.1087,88.2061,94.8188,100.094,104.452,106.415,112.488,112.816,114.133,123.373,142.137,146.826,151.893,159.607,177.199,195.187
-10.7768,0.162839,0.246138,3,7,0,11.7011,0.240077,63.1071,-1.06712,63.1071,0.240077,-1.06712,67.267,68.4756,70.3053,73.4001,73.9633,75.2213,75.2844,79.7613,80.4101,85.149,87.0241,88.3744,88.4015,90.0753,91.4463,93.1729,93.7493,93.8676,101.875,108.235,113.475,115.83,123.098,123.49,125.064,136.069,158.282,163.81,169.773,178.836,199.436,220.423
-10.7768,0.0242005,0.246138,2,7,1,11.5148,0.240077,63.1071,-1.06712,63.1071,0.240077,-1.06712,67.267,68.4756,70.3053,73.4001,73.9633,75.2213,75.2844,79.7613,80.4101,85.149,87.0241,88.3744,88.4015,90.0753,91.4463,93.1729,93.7493,93.8676,101.875,108.235,113.475,115.83,123.098,123.49,125.064,136.069,158.282,163.81,169.773,178.836,199.436,220.423
-10.7768,0.308953,0.246138,2,7,0,12.478,0.240077,63.1071,-1.06712,63.1071,0.240077,-1.06712,67.267,68.4756,70.3053,73.4001,73.9633,75.2213,75.2844,79.7613,80.4101,85.149,87.0241,88.3744,88.4015,90.0753,91.4463,93.1729,93.7493,93.8676,101.875,108.235,113.475,115.83,123.098,123.49,125.064,136.069,158.282,163.81,169.773,178.836,199.436,220.423
-9.6026,0.234489,0.246138,2,7,0,10.3126,0.243513,62.3906,-0.83236,62.3906,0.243513,-0.83236,65.5562,66.4821,67.8892,70.2835,70.721,71.7005,71.7497,75.2584,75.7696,79.5247,81.0202,82.1003,82.122,83.4646,84.5672,85.9595,86.4251,86.5207,93.0335,98.2588,102.594,104.55,110.618,110.947,112.266,121.542,140.475,145.221,150.355,158.178,176.052,194.359
-9.88475,0.260315,0.246138,2,3,0,11.5369,0.225093,62.6596,-0.855415,62.6596,0.225093,-0.855415,65.7968,66.7124,68.1024,70.4636,70.8946,71.859,71.9075,75.3567,75.8587,79.5416,81.0064,82.0639,82.0852,83.3989,84.4773,85.8385,86.2936,86.387,92.7459,97.8409,102.064,103.969,109.876,110.195,111.479,120.5,138.901,143.513,148.5,156.1,173.463,191.247
-8.2216,0.610014,0.246138,2,7,0,9.51775,0.272105,63.7998,-0.737045,63.7998,0.272105,-0.737045,66.9069,67.8211,69.2145,71.5966,72.0332,73.0123,73.0616,76.5844,77.0996,80.8962,82.4138,83.5119,83.534,84.9008,86.025,87.4463,87.9221,88.0199,94.6971,100.079,104.556,106.58,112.869,113.21,114.58,124.225,143.975,148.935,154.303,162.489,181.207,200.397
-11.6029,0.265804,0.246138,2,3,0,12.7361,0.273533,63.7045,-0.48168,63.7045,0.273533,-0.48168,66.1377,66.8647,67.9817,69.9142,70.2715,71.0756,71.1161,74.0432,74.4753,77.6877,78.9846,79.927,79.946,81.1237,82.096,83.3297,83.7438,83.8289,89.6908,94.4727,98.4833,100.305,105.991,106.301,107.544,116.347,134.544,139.14,144.124,151.739,169.208,187.175
-8.34435,0.96358,0.246138,3,15,0,11.2475,0.31611,63.6117,-0.594691,63.6117,0.31611,-0.594691,66.6006,67.4878,68.8461,71.1833,71.6137,72.5806,72.6293,76.1294,76.6436,80.4499,81.9787,83.087,83.1093,84.4914,85.6301,87.072,87.5553,87.6546,94.4616,99.9746,104.576,106.659,113.143,113.495,114.909,124.882,145.357,150.506,156.08,164.584,184.038,203.987
-8.79828,0.725714,0.246138,4,15,0,10.324,0.388851,65.1863,-0.320348,65.1863,0.388851,-0.320348,68.2052,69.1126,70.5104,72.9366,73.386,74.3982,74.4493,78.1403,78.6857,82.7421,84.3798,85.5696,85.5936,87.0801,88.3068,89.8628,90.3849,90.4922,97.8709,103.872,108.892,111.168,118.259,118.644,120.191,131.115,153.56,159.205,165.316,174.637,195.95,217.791
-8.96951,0.814317,0.246138,2,7,0,11.5977,0.377952,63.273,-0.323108,63.273,0.377952,-0.323108,66.1326,66.9925,68.3173,70.6177,71.0438,72.0039,72.0523,75.5548,76.0726,79.9246,81.4804,82.611,82.6337,84.0466,85.2127,86.692,87.1885,87.2905,94.3101,100.023,104.805,106.973,113.731,114.098,115.574,125.992,147.414,152.804,158.64,167.544,187.909,208.786
-11.9534,0.904883,0.246138,3,7,0,12.7732,0.454647,60.5157,-0.0782485,60.5157,0.454647,-0.0782485,63.5487,64.4626,65.872,68.3213,68.7752,69.798,69.8496,73.5811,74.1326,78.2342,79.8896,81.0922,81.1164,82.6185,83.8578,85.4292,85.9564,86.0647,93.5087,99.554,104.605,106.892,114.014,114.4,115.953,126.902,149.343,154.977,161.072,170.363,191.582,213.296
-8.74831,0.961158,0.246138,3,7,0,13.2557,0.372923,64.0904,0.0505627,64.0904,0.372923,0.0505627,66.7311,67.5312,68.7687,70.9292,71.331,72.2376,72.2834,75.6072,76.1004,79.7827,81.2756,82.3623,82.3842,83.7442,84.8681,86.2959,86.7754,86.874,93.6756,99.2338,103.898,106.015,112.626,112.985,114.43,124.649,145.717,151.026,156.776,165.554,185.648,206.262
-11.458,0.970657,0.246138,3,7,0,11.9275,0.456949,63.8921,-0.215905,63.8921,0.456949,-0.215905,67.1976,68.1911,69.7212,72.3754,72.8667,73.9731,74.0289,78.0588,78.6537,83.0725,84.8537,86.147,86.1731,87.7877,89.1192,90.807,91.373,91.4893,99.474,105.95,111.356,113.804,121.419,121.832,123.492,135.191,159.148,165.16,171.663,181.574,204.203,227.356
-10.3177,0.944829,0.246138,3,7,0,12.3533,0.408116,61.5971,0.573449,61.5971,0.408116,0.573449,65.0524,66.0784,67.6494,70.3517,70.8491,71.9663,72.0226,76.0625,76.6554,81.0386,82.7961,84.0693,84.0949,85.6813,86.9872,88.6396,89.1931,89.3068,97.0846,103.361,108.586,110.947,118.283,118.68,120.277,131.515,154.474,160.229,166.452,175.932,197.571,219.703
-8.17742,0.886493,0.246138,3,15,0,11.1928,0.344085,66.9438,0.412968,66.9438,0.344085,0.412968,69.8744,70.7529,72.1045,74.4468,74.8802,75.856,75.9053,79.4604,79.9853,83.8883,85.4635,86.608,86.631,88.0608,89.2407,90.7374,91.2396,91.3428,98.4429,104.222,109.059,111.253,118.093,118.464,119.958,130.51,152.228,157.697,163.62,172.66,193.35,214.576
-7.80061,0.800965,0.246138,3,7,0,9.55808,0.333694,66.0727,0.476234,66.0727,0.333694,0.476234,69.0172,69.897,71.2486,73.5854,74.0171,74.9885,75.0375,78.5694,79.0901,82.9564,84.5145,85.6458,85.6686,87.0812,88.2463,89.7236,90.2191,90.3209,97.3189,103.007,107.764,109.921,116.641,117.006,118.474,128.834,150.146,155.511,161.321,170.188,190.481,211.299
-7.93554,0.619646,0.246138,3,15,0,12.1885,0.338145,65.7681,-0.495754,65.7681,0.338145,-0.495754,68.7734,69.6703,71.0473,73.4261,73.8653,74.8532,74.903,78.4919,79.0206,82.9439,84.5238,85.6705,85.6936,87.125,88.3054,89.8015,90.3032,90.4063,97.4874,103.237,108.044,110.222,117.006,117.374,118.855,129.306,150.787,156.192,162.045,170.974,191.405,212.358
-7.82059,0.992844,0.246138,4,15,0,8.13855,0.243026,69.2599,-0.572071,69.2599,0.243026,-0.572071,71.8993,72.6826,73.8823,75.9479,76.3285,77.1839,77.227,80.328,80.7843,84.1668,85.5282,86.5163,86.5362,87.7696,88.7867,90.0762,90.5087,90.5975,96.7072,101.678,105.841,107.73,113.625,113.946,115.234,124.35,143.186,147.944,153.103,160.988,179.083,197.703
-7.3378,0.9648,0.246138,3,15,0,8.73237,0.297792,67.7524,-0.378436,67.7524,0.297792,-0.378436,70.3147,71.085,72.2723,74.3353,74.7178,75.5798,75.6234,78.7731,79.2394,82.7147,84.1215,85.1449,85.1655,86.4457,87.5035,88.8468,89.2979,89.3906,95.7884,101.019,105.411,107.407,113.643,113.982,115.346,125.006,144.984,150.03,155.501,163.861,183.032,202.741
-7.66378,0.947283,0.246138,3,9,0,8.07092,0.31228,65.3499,-0.573244,65.3499,0.31228,-0.573244,68.3373,69.2251,70.5852,72.9277,73.3593,74.3294,74.3783,77.893,78.4098,82.2378,83.7765,84.8925,84.915,86.3071,87.4544,88.9077,89.3949,89.495,96.3624,101.93,106.58,108.687,115.246,115.602,117.033,127.13,147.879,153.099,158.753,167.379,187.119,207.368
-8.18534,0.973863,0.246138,4,15,0,8.49733,0.272839,71.8857,0.0790572,71.8857,0.272839,0.0790572,74.075,74.7423,75.7781,77.5966,77.9361,78.7038,78.7426,81.5744,81.9968,85.167,86.4602,87.4042,87.4232,88.6077,89.5892,90.839,91.2596,91.3461,97.3503,102.304,106.489,108.397,114.38,114.706,116.02,125.353,144.791,149.722,155.076,163.269,182.103,201.514
-8.50013,0.910264,0.246138,4,15,0,9.80433,0.337318,68.9091,0.268152,68.9091,0.337318,0.268152,71.6445,72.4703,73.7456,75.9673,76.3799,77.3104,77.3574,80.7639,81.2688,85.0361,86.5625,87.6733,87.6957,89.0855,90.2341,91.6929,92.1829,92.2836,99.2331,104.914,109.682,111.848,118.612,118.979,120.459,130.925,152.533,157.983,163.89,172.91,193.575,214.794
-7.66709,0.988868,0.246138,2,3,0,8.78355,0.337768,68.0359,0.187394,68.0359,0.337768,0.187394,70.6552,71.4483,72.6749,74.8164,75.2146,76.1134,76.1588,79.4552,79.9445,83.6001,85.0833,86.1634,86.1852,87.5373,88.6553,90.0759,90.5532,90.6513,97.4287,102.977,107.638,109.756,116.375,116.735,118.184,128.435,149.618,154.965,160.759,169.609,189.889,210.718
-7.78891,0.964691,0.246138,3,7,0,9.96864,0.326113,67.478,0.413293,67.478,0.326113,0.413293,70.301,71.1476,72.4505,74.7094,75.1275,76.0692,76.1167,79.5494,80.0566,83.8295,85.3533,86.4608,86.4831,87.8671,89.0096,90.4593,90.9459,91.0458,97.9302,103.54,108.241,110.373,117.027,117.389,118.843,129.12,150.305,155.644,161.429,170.261,190.489,211.254
-7.5827,0.888238,0.246138,3,15,0,9.0731,0.261136,68.828,-0.525539,68.828,0.261136,-0.525539,71.4673,72.2534,73.4596,75.5417,75.9261,76.7906,76.8342,79.9751,80.4381,83.8757,85.2615,86.268,86.2882,87.5454,88.5827,89.8984,90.3399,90.4306,96.6739,101.761,106.024,107.959,114,114.329,115.65,124.996,144.31,149.188,154.477,162.56,181.104,200.179
-9.00504,0.981074,0.246138,4,15,0,9.86315,0.247054,73.2165,0.184524,73.2165,0.247054,0.184524,75.3087,75.9453,76.9327,78.6646,78.9878,79.7184,79.7553,82.4494,82.8512,85.8669,87.0972,87.9955,88.0137,89.141,90.0753,91.2654,91.6659,91.7483,97.4708,102.198,106.197,108.021,113.747,114.059,115.317,124.266,142.952,147.701,152.859,160.76,178.944,197.712
-7.69769,0.994805,0.246138,3,7,0,9.25484,0.284106,70.5167,0.206712,70.5167,0.284106,0.206712,72.838,73.5424,74.6331,76.5417,76.8972,77.7001,77.7407,80.6934,81.1328,84.4224,85.7609,86.7369,86.7565,87.9799,88.9925,90.2809,90.7142,90.8033,96.9746,102.05,106.329,108.278,114.38,114.713,116.051,125.547,145.275,150.272,155.694,163.987,183.033,202.643
