# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-26 21:07:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7e5i_7u4/2v40dvxq.json
# random
#   seed = 43447
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cc/cc-20230726220713.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-8.72907,0.989324,0.19834,4,31,0,8.90026,0.196206,65.6198,0.994088,65.6198,0.196206,0.994088,69.2828,70.3451,71.952,74.6669,75.1606,76.2631,76.3184,80.2392,80.8071,84.9543,86.5949,87.7764,87.8001,89.2646,90.4643,91.9752,92.4796,92.5831,99.5932,105.167,109.762,111.828,118.212,118.556,119.939,129.621,149.219,154.105,159.382,167.407,185.684,204.343
-9.62208,0.275519,0.19834,2,5,0,11.1135,0.181557,65.6606,1.05831,65.6606,0.181557,1.05831,69.5233,70.6409,72.3294,75.1766,75.6935,76.8472,76.9051,80.9989,81.5907,85.9048,87.6077,88.8329,88.8575,90.3746,91.6162,93.1786,93.6999,93.8068,101.034,106.76,111.47,113.584,120.105,120.457,121.867,131.725,151.595,156.537,161.867,169.966,188.375,207.131
-8.83855,0.638881,0.19834,3,11,0,11.7654,0.19315,67.9664,0.744392,67.9664,0.19315,0.744392,70.7134,71.5173,72.7396,74.8214,75.2022,76.055,76.0979,79.1579,79.6044,82.8903,84.2017,85.15,85.1691,86.3491,87.3191,88.5453,88.9558,89.0401,94.798,99.4397,103.304,105.053,110.489,110.784,111.969,120.327,137.506,141.833,146.522,153.683,170.101,186.986
-14.2805,0.846157,0.19834,4,15,0,15.8008,0.412568,58.1029,0.911349,58.1029,0.412568,0.911349,62.3955,63.6535,65.5664,68.8232,69.4184,70.7508,70.8178,75.5881,76.2827,81.3787,83.4049,84.8671,84.8965,86.7124,88.2024,90.0821,90.7103,90.8392,99.6014,106.599,112.384,114.989,123.045,123.48,125.226,137.468,162.265,168.448,175.122,185.271,208.362,231.905
-11.8383,1,0.19834,4,15,0,14.8171,0.445728,60.0043,0.4507,60.0043,0.445728,0.4507,63.3554,64.355,65.8887,68.5349,69.0229,70.1202,70.1755,74.1532,74.7381,79.0695,80.8093,82.0705,82.0959,83.6685,84.9637,86.6035,87.1529,87.2658,94.9961,101.243,106.447,108.8,116.113,116.509,118.101,129.31,152.217,157.958,164.167,173.626,195.212,217.287
-7.89347,0.973598,0.19834,4,15,0,12.743,0.294105,66.0281,0.435249,66.0281,0.294105,0.435249,68.6025,69.3739,70.5608,72.6182,72.999,73.8566,73.8999,77.0267,77.4888,80.9277,82.3173,83.3276,83.3479,84.6108,85.6537,86.9773,87.4217,87.513,93.8061,98.9422,103.25,105.207,111.315,111.648,112.984,122.437,141.967,146.897,152.241,160.406,179.127,198.368
-7.58262,1,0.19834,3,7,0,7.91477,0.309252,66.8742,0.269007,66.8742,0.309252,0.269007,69.326,70.067,71.2123,73.2098,73.5811,74.4188,74.4612,77.5322,77.988,81.3925,82.7739,83.7799,83.8002,85.0597,86.1013,87.425,87.8697,87.9612,94.2798,99.4571,103.81,105.79,111.978,112.315,113.67,123.268,143.136,148.157,153.601,161.919,180.999,200.614
-8.37433,0.926989,0.19834,3,15,0,11.8162,0.236214,70.6713,0.351802,70.6713,0.236214,0.351802,72.8217,73.4699,74.4705,76.214,76.5379,77.2686,77.3055,79.9843,80.382,83.3551,84.5628,85.443,85.4607,86.5635,87.4761,88.6369,89.0271,89.1074,94.6653,99.238,103.095,104.853,110.362,110.662,111.871,120.462,138.363,142.908,147.844,155.401,172.791,190.737
-7.97637,1,0.19834,2,3,0,8.37033,0.246744,70.4592,0.407704,70.4592,0.246744,0.407704,72.7862,73.4848,74.5612,76.4308,76.7774,77.5585,77.5979,80.4532,80.8761,84.0303,85.3084,86.2388,86.2575,87.422,88.3848,89.6081,90.0192,90.1036,95.9436,100.732,104.763,106.598,112.339,112.652,113.91,122.838,141.388,146.089,151.192,158.999,176.944,195.44
-8.48446,0.927317,0.19834,5,31,0,9.11477,0.33631,65.1911,-0.0681811,65.1911,0.33631,-0.0681811,67.6233,68.3618,69.5055,71.5062,71.8788,72.7201,72.7626,75.8536,76.3131,79.7498,81.146,82.1634,82.1839,83.4581,84.5122,85.8523,86.3026,86.3952,92.7969,98.045,102.458,104.465,110.737,111.079,112.452,122.177,142.29,147.368,152.874,161.284,180.561,200.365
-8.05354,0.999375,0.19834,2,7,0,9.0532,0.364165,65.2324,-0.0767663,65.2324,0.364165,-0.0767663,67.8658,68.6639,69.8985,72.0547,72.4557,73.3608,73.4065,76.726,77.2187,80.8985,82.3909,83.4775,83.4994,84.8594,85.9836,87.4119,87.8917,87.9903,94.798,100.365,105.037,107.16,113.787,114.148,115.597,125.847,146.994,152.325,158.101,166.919,187.108,207.826
-7.6032,0.995844,0.19834,5,31,0,8.44905,0.329463,66.0748,-0.319626,66.0748,0.329463,-0.319626,68.7091,69.5029,70.7274,72.8578,73.2531,74.1442,74.1892,77.4477,77.9303,81.5282,82.9848,84.0446,84.0659,85.3915,86.4867,87.8774,88.3444,88.4404,95.061,100.47,105.008,107.069,113.505,113.855,115.263,125.22,145.775,150.96,156.579,165.16,184.821,205.011
-7.6162,0.9984,0.19834,3,15,0,8.21892,0.273805,70.2037,-0.148894,70.2037,0.273805,-0.148894,72.3869,73.0512,74.0813,75.8874,76.2243,76.9857,77.0243,79.8299,80.2479,83.3833,84.6612,85.5936,85.6124,86.782,87.7508,88.9841,89.399,89.4844,95.4037,100.283,104.402,106.279,112.164,112.485,113.776,122.95,142.045,146.887,152.143,160.186,178.672,197.72
-8.85375,0.917038,0.19834,2,7,0,9.38435,0.319181,70.5728,-0.185905,70.5728,0.319181,-0.185905,73.146,73.926,75.133,77.2424,77.635,78.5212,78.566,81.8201,82.3035,85.919,87.3874,88.4573,88.4789,89.8189,90.9274,92.3366,92.8102,92.9075,99.6403,105.161,109.805,111.917,118.522,118.881,120.327,130.573,151.783,157.142,162.953,171.832,192.193,213.122
-7.41756,0.992609,0.19834,3,7,0,10.1329,0.299348,67.4115,0.336464,67.4115,0.299348,0.336464,69.9036,70.6546,71.8134,73.8305,74.2048,75.049,75.0916,78.1809,78.6387,82.055,83.4394,84.4471,84.4674,85.7285,86.7709,88.0952,88.5401,88.6315,94.9465,100.116,104.46,106.434,112.606,112.942,114.293,123.863,143.668,148.672,154.099,162.391,181.413,200.971
-8.03481,0.999301,0.19834,4,15,0,8.07864,0.253365,70.975,0.213439,70.975,0.253365,0.213439,73.0798,73.7193,74.7102,76.4461,76.7697,77.501,77.538,80.2316,80.633,83.6424,84.8689,85.764,85.7821,86.9049,87.8351,89.0195,89.4179,89.4999,95.1877,99.8803,103.845,105.653,111.324,111.634,112.879,121.733,140.195,144.882,149.973,157.768,175.7,194.198
-7.38071,0.999655,0.19834,4,15,0,8.19179,0.315253,67.373,-0.233359,67.373,0.315253,-0.233359,69.8462,70.5947,71.7521,73.7726,74.1483,74.9963,75.0392,78.1501,78.612,82.0641,83.4653,84.4859,84.5065,85.7845,86.8415,88.185,88.6364,88.7292,95.1444,100.402,104.824,106.834,113.12,113.462,114.838,124.587,144.766,149.865,155.393,163.84,183.211,203.123
-7.46258,0.983738,0.19834,4,15,0,8.55597,0.330512,67.1061,-0.292409,67.1061,0.330512,-0.292409,69.7513,70.5492,71.7811,73.9261,74.3244,75.2223,75.2677,78.554,79.041,82.6738,84.1454,85.2163,85.2379,86.5777,87.6849,89.0912,89.5635,89.6606,96.3591,101.835,106.431,108.519,115.04,115.394,116.821,126.912,147.752,153.011,158.709,167.412,187.353,207.833
-7.39039,0.999322,0.19834,3,15,0,8.02074,0.288681,68.7417,-0.258777,68.7417,0.288681,-0.258777,71.0954,71.8077,72.9094,74.8335,75.1914,75.9993,76.0402,79.006,79.4467,82.7423,84.0813,85.057,85.0767,86.2991,87.3104,88.5965,89.0288,89.1177,95.2682,100.319,104.571,106.507,112.565,112.894,114.222,123.637,143.17,148.113,153.476,161.677,180.503,199.878
-8.09583,0.963471,0.19834,4,15,0,8.8045,0.233448,64.4876,-0.835073,64.4876,0.233448,-0.835073,67.6986,68.6371,70.0628,72.4874,72.9303,73.9217,73.9716,77.5213,78.0384,81.835,83.3465,84.4382,84.4601,85.8168,86.9309,88.3375,88.808,88.9045,95.483,100.76,105.138,107.113,113.241,113.572,114.905,124.272,143.395,148.189,153.375,161.281,179.343,197.849
-7.73208,0.816473,0.19834,3,15,0,10.587,0.343801,66.1783,-0.368356,66.1783,0.343801,-0.368356,68.995,69.8412,71.1447,73.4075,73.8267,74.771,74.8187,78.2641,78.7735,82.5648,84.0968,85.2104,85.2328,86.6248,87.7739,89.2322,89.7217,89.8223,96.7491,102.394,107.124,109.27,115.963,116.327,117.79,128.125,149.417,154.782,160.592,169.462,189.768,210.605
-7.59185,0.970342,0.19834,4,15,0,8.59434,0.254807,68.0523,0.61841,68.0523,0.254807,0.61841,70.8619,71.6936,72.9656,75.1509,75.5529,76.4559,76.5014,79.7672,80.2469,83.7963,85.2219,86.2555,86.2763,87.5655,88.6278,89.9734,90.4244,90.5171,96.8758,102.034,106.345,108.299,114.388,114.719,116.049,125.44,144.789,149.667,154.953,163.027,181.532,200.552
-8.12805,0.993049,0.19834,4,15,0,8.23841,0.300206,63.5269,0.717173,63.5269,0.300206,0.717173,66.7523,67.703,69.1536,71.6366,72.0921,73.1139,73.1654,76.8458,77.3844,81.3565,82.9454,84.0952,84.1184,85.55,86.7276,88.2168,88.7154,88.8178,95.8166,101.458,106.153,108.275,114.867,115.224,116.66,126.766,147.447,152.638,158.254,166.817,186.386,206.434
-8.12805,0.750906,0.19834,2,3,0,9.32841,0.300206,63.5269,0.717173,63.5269,0.300206,0.717173,66.7523,67.703,69.1536,71.6366,72.0921,73.1139,73.1654,76.8458,77.3844,81.3565,82.9454,84.0952,84.1184,85.55,86.7276,88.2168,88.7154,88.8178,95.8166,101.458,106.153,108.275,114.867,115.224,116.66,126.766,147.447,152.638,158.254,166.817,186.386,206.434
-8.02428,0.695938,0.19834,2,3,0,9.9567,0.300198,64.1327,0.638985,64.1327,0.300198,0.638985,67.1552,68.0499,69.4179,71.7672,72.1992,73.1693,73.2182,76.7236,77.238,81.0405,82.5657,83.6709,83.6931,85.0707,86.2051,87.641,88.1222,88.221,94.9914,100.468,105.036,107.103,113.535,113.884,115.287,125.175,145.466,150.568,156.091,164.517,183.793,203.562
-7.62599,0.988713,0.19834,4,15,0,10.1092,0.305869,65.4057,0.586877,65.4057,0.305869,0.586877,68.3854,69.2702,70.6251,72.9573,73.3869,74.3521,74.4008,77.8964,78.4102,82.2147,83.7434,84.852,84.8744,86.2571,87.3965,88.8397,89.3235,89.4229,96.2406,101.767,106.382,108.472,114.98,115.333,116.753,126.772,147.36,152.541,158.151,166.711,186.302,206.401
-7.48379,0.968006,0.19834,5,31,0,7.89567,0.274625,67.67,-0.471226,67.67,0.274625,-0.471226,70.2397,71.008,72.189,74.2331,74.6111,75.4621,75.505,78.6042,79.0618,82.4653,83.8398,84.8389,84.859,86.1076,87.1386,88.4469,88.886,88.9763,95.1949,100.27,104.527,106.46,112.499,112.827,114.148,123.497,142.827,147.71,153.004,161.096,179.657,198.747
-7.72616,0.996537,0.19834,4,15,0,7.86023,0.237866,67.0367,-0.749007,67.0367,0.237866,-0.749007,70.0914,70.9881,72.3534,74.6837,75.1105,76.0669,76.115,79.5522,80.0544,83.7528,85.2301,86.2987,86.3202,87.65,88.7436,90.126,90.5888,90.6838,97.1764,102.409,106.763,108.731,114.85,115.181,116.514,125.904,145.156,149.995,155.235,163.23,181.527,200.304
-8.58438,0.626727,0.19834,3,9,0,9.3981,0.19274,63.3556,-1.01783,63.3556,0.19274,-1.01783,66.9739,68.0225,69.608,72.285,72.7715,73.8578,73.9123,77.7727,78.3315,82.4096,84.0217,85.1823,85.2056,86.6437,87.8213,89.3041,89.799,89.9005,96.7729,102.23,106.726,108.747,114.985,115.321,116.672,126.123,145.225,149.983,155.12,162.929,180.702,198.834
-7.60332,0.892671,0.19834,4,15,0,9.04587,0.282062,65.6193,-0.681177,65.6193,0.282062,-0.681177,68.7076,69.6192,71.0112,73.3967,73.8348,74.8179,74.8674,78.4135,78.9331,82.7693,84.306,85.4189,85.4412,86.8276,87.9687,89.4125,89.8962,89.9955,96.794,102.287,106.864,108.935,115.376,115.725,117.129,127.024,147.322,152.424,157.948,166.375,185.655,205.429
-7.65702,0.996274,0.19834,4,23,0,8.0737,0.260821,65.7665,-0.690892,65.7665,0.260821,-0.690892,68.7392,69.6156,70.953,73.243,73.6634,74.6064,74.6538,78.0532,78.5511,82.2259,83.6974,84.763,84.7844,86.1118,87.2043,88.5866,89.0496,89.1446,95.6532,100.912,105.296,107.28,113.451,113.786,115.131,124.618,144.094,148.994,154.3,162.397,180.931,199.955
-7.96813,0.969123,0.19834,2,7,0,8.42445,0.254864,64.152,-0.811103,64.152,0.254864,-0.811103,67.4091,68.3633,69.8145,72.2868,72.7389,73.7515,73.8024,77.4339,77.9635,81.8569,83.4089,84.5303,84.5529,85.9473,87.0929,88.5398,89.0239,89.1233,95.899,101.341,105.859,107.899,114.227,114.57,115.946,125.628,145.4,150.358,155.722,163.897,182.575,201.709
-7.6569,0.997703,0.19834,4,15,0,8.19466,0.279918,65.2848,-0.660638,65.2848,0.279918,-0.660638,68.2803,69.1655,70.5179,72.8376,73.2639,74.2208,74.269,77.7234,78.23,81.9725,83.4728,84.5597,84.5816,85.936,87.0512,88.4627,88.9356,89.0327,95.6853,101.066,105.553,107.584,113.903,114.246,115.623,125.34,145.291,150.309,155.743,164.034,183.009,202.479
-7.98382,0.95397,0.19834,4,31,0,8.41426,0.252265,70.3758,-0.284788,70.3758,0.252265,-0.284788,72.5391,73.1938,74.2065,75.9757,76.3049,77.0483,77.0859,79.8173,80.2235,83.2643,84.5014,85.4034,85.4216,86.5524,87.4886,88.6798,89.0804,89.1628,94.8728,99.5747,103.543,105.351,111.019,111.328,112.572,121.41,139.817,144.488,149.56,157.324,175.18,193.594
-7.654,0.989631,0.19834,4,15,0,9.16928,0.322756,69.1348,-0.123173,69.1348,0.322756,-0.123173,71.6371,72.3968,73.5732,75.6315,76.0148,76.8804,76.9242,80.1053,80.5783,84.1173,85.5556,86.6038,86.6249,87.938,89.0245,90.406,90.8703,90.9658,97.5697,102.988,107.547,109.621,116.106,116.459,117.879,127.943,148.779,154.044,159.752,168.476,188.479,209.041
-8.09739,0.986668,0.19834,3,7,0,8.22787,0.2783,68.4157,0.00512597,68.4157,0.2783,0.00512597,70.5256,71.1691,72.1679,73.9217,74.2491,74.9896,75.027,77.7587,78.1661,81.2242,82.4715,83.382,83.4004,84.5429,85.4895,86.6949,87.1004,87.1838,92.9733,97.7487,101.782,103.62,109.384,109.699,110.964,119.952,138.663,143.408,148.559,156.441,174.554,193.218
-9.70156,0.984788,0.19834,3,15,0,10.0039,0.271043,70.5095,-0.582867,70.5095,0.271043,-0.582867,73.4427,74.3133,75.6466,77.9418,78.3646,79.3148,79.3627,82.8053,83.3115,87.0623,88.5707,89.665,89.687,91.0524,92.1779,93.6042,94.0825,94.1807,100.928,106.408,110.991,113.068,119.544,119.896,121.31,131.301,151.888,157.078,162.702,171.291,190.973,211.196
-8.65638,0.769219,0.19834,4,15,0,11.0804,0.244168,67.9146,-0.44915,67.9146,0.244168,-0.44915,70.2203,70.9106,71.9725,73.8129,74.1535,74.9208,74.9596,77.7586,78.1725,81.2554,82.5027,83.41,83.4283,84.5632,85.5009,86.6919,87.092,87.1742,92.8503,97.497,101.404,103.181,108.739,109.042,110.26,118.894,136.815,141.354,146.279,153.815,171.131,188.975
-8.75552,0.606595,0.19834,3,7,0,11.4559,0.248867,68.781,-0.726637,68.781,0.248867,-0.726637,71.9198,72.8429,74.2496,76.6539,77.0946,78.0827,78.1324,81.688,82.208,86.041,87.5737,88.6828,88.7052,90.086,91.2219,92.6583,93.1393,93.2381,99.9913,105.439,109.976,112.028,118.407,118.753,120.143,129.94,150.034,155.087,160.558,168.906,188.011,207.617
-9.68361,0.994698,0.19834,4,31,0,11.3456,0.384204,61.8278,-0.607772,61.8278,0.384204,-0.607772,65.2224,66.2292,67.7696,70.4172,70.9043,71.998,72.0531,76.0058,76.5858,80.8711,82.5889,83.8331,83.8581,85.4083,86.6842,88.2987,88.8394,88.9505,96.5487,102.681,107.784,110.092,117.26,117.648,119.209,130.193,152.644,158.273,164.362,173.638,194.818,216.489
-9.12689,0.96504,0.19834,4,15,0,10.5243,0.211117,71.5403,-0.60991,71.5403,0.211117,-0.60991,74.1256,74.8897,76.0574,78.0621,78.4308,79.2587,79.3004,82.2942,82.7339,85.9883,87.296,88.2444,88.2635,89.4468,90.4222,91.6581,92.0725,92.1576,98.0068,102.762,106.743,108.549,114.186,114.493,115.725,124.447,142.488,147.049,151.998,159.566,176.949,194.861
-9.27578,0.898622,0.19834,5,31,0,11.2093,0.201707,64.8336,-0.832655,64.8336,0.201707,-0.832655,67.8267,68.6996,70.024,72.2728,72.6832,73.6014,73.6475,76.9304,77.4082,80.913,82.3071,83.3136,83.3338,84.5843,85.611,86.9069,87.3402,87.4292,93.4865,98.3438,102.373,104.191,109.832,110.138,111.364,119.992,137.624,142.049,146.837,154.138,170.836,187.963
-8.92667,0.987497,0.19834,5,31,0,10.4822,0.241787,70.379,-0.025846,70.379,0.241787,-0.025846,72.27,72.848,73.7465,75.3277,75.6234,76.2925,76.3264,78.8013,79.1713,81.9539,83.0919,83.9235,83.9403,84.985,85.8516,86.9563,87.3283,87.4048,92.7303,97.1419,100.879,102.586,107.95,108.243,109.422,117.822,135.396,139.867,144.727,152.173,169.323,187.035
-9.07063,0.99469,0.19834,3,7,0,9.59998,0.285166,70.5423,0.471502,70.5423,0.285166,0.471502,73.3028,74.1282,75.3968,77.5924,77.9983,78.9121,78.9583,82.2856,82.7768,86.4291,87.9036,88.9751,88.9967,90.3357,91.4411,92.8436,93.3144,93.4111,100.074,105.507,110.062,112.13,118.587,118.938,120.35,130.337,150.969,156.177,161.822,170.448,190.226,210.557
-9.1624,0.956492,0.19834,4,31,0,9.92763,0.277376,66.29,0.318714,66.29,0.277376,0.318714,68.5557,69.2396,70.2958,72.1369,72.4789,73.2507,73.2897,76.1184,76.5382,79.6747,80.9478,81.8751,81.8938,83.0552,84.0157,85.2368,85.6472,85.7316,91.567,96.3554,100.386,102.221,107.961,108.274,109.532,118.453,136.965,141.651,146.735,154.51,172.364,190.745
-8.88784,1,0.19834,3,11,0,9.61037,0.344968,67.7897,0.413246,67.7897,0.344968,0.413246,70.7644,71.656,73.0279,75.4052,75.845,76.8354,76.8854,80.4933,81.026,84.9867,86.5851,87.7464,87.7698,89.2206,90.4178,91.9364,92.446,92.5507,99.7545,105.617,110.525,112.75,119.689,120.065,121.581,132.284,154.312,159.859,165.867,175.035,196.018,217.543
-7.4753,0.99902,0.19834,2,3,0,8.98757,0.318655,66.9423,0.231777,66.9423,0.318655,0.231777,69.4227,70.1733,71.3339,73.3598,73.7365,74.5867,74.6297,77.748,78.211,81.6703,83.0743,84.0969,84.1175,85.3979,86.4567,87.8024,88.2546,88.3476,94.7721,100.036,104.462,106.474,112.764,113.107,114.484,124.237,144.419,149.517,155.044,163.489,182.853,202.755
-7.32298,0.974037,0.19834,3,15,0,8.97616,0.302086,68.5073,-0.182619,68.5073,0.302086,-0.182619,70.8749,71.5934,72.7058,74.6518,75.0142,75.8326,75.874,78.8822,79.3296,82.6779,84.0394,85.0318,85.0518,86.2954,87.3245,88.6334,89.0735,89.164,95.4268,100.571,104.903,106.875,113.045,113.382,114.734,124.322,144.206,149.236,154.692,163.033,182.176,201.868
-7.43323,0.988564,0.19834,4,19,0,7.85895,0.286456,69.4825,0.147076,69.4825,0.286456,0.147076,71.738,72.4238,73.4868,75.3495,75.6968,76.4815,76.5212,79.4105,79.8408,83.0654,84.3786,85.3364,85.3558,86.5568,87.5513,88.817,89.2427,89.3302,95.3979,100.393,104.605,106.524,112.535,112.863,114.182,123.54,142.989,147.916,153.263,161.441,180.225,199.566
-7.41025,0.99889,0.19834,5,31,0,7.85714,0.28752,68.0851,-0.468437,68.0851,0.28752,-0.468437,70.7603,71.5603,72.79,74.9185,75.3121,76.1981,76.2428,79.4691,79.9455,83.4873,84.9172,85.9563,85.9772,87.2758,88.3477,89.7079,90.1644,90.2582,96.7194,101.988,106.406,108.411,114.671,115.012,116.381,126.064,146.065,151.113,156.586,164.947,184.115,203.818
-8.60966,0.776162,0.19834,3,15,0,12.078,0.250412,70.8972,0.530489,70.8972,0.250412,0.530489,73.5453,74.3337,75.5429,77.6296,78.0147,78.8809,78.9246,82.0711,82.5349,85.9781,87.3662,88.3744,88.3947,89.6541,90.6932,92.0113,92.4536,92.5445,98.8007,103.9,108.175,110.116,116.177,116.507,117.832,127.215,146.621,151.526,156.844,164.975,183.634,202.839
-8.43559,0.992961,0.19834,4,15,0,9.68035,0.231561,67.9406,0.561156,67.9406,0.231561,0.561156,70.4156,71.1504,72.2759,74.2146,74.5719,75.3751,75.4156,78.3288,78.7576,81.9383,83.2193,84.1492,84.1679,85.3291,86.2869,87.5015,87.909,87.9927,93.7531,98.4454,102.378,104.164,109.739,110.043,111.262,119.895,137.76,142.278,147.178,154.67,171.876,189.596
-8.11811,0.973856,0.19834,2,7,0,9.14581,0.216675,68.7521,0.693938,68.7521,0.216675,0.693938,71.5371,72.356,73.6042,75.7381,76.1294,77.0068,77.0509,80.2103,80.6727,84.0836,85.4488,86.4373,86.4572,87.6885,88.7019,89.9841,90.4136,90.5018,96.5411,101.425,105.499,107.344,113.087,113.399,114.652,123.498,141.709,146.299,151.274,158.873,176.297,194.216
-7.40527,0.998618,0.19834,4,31,0,8.173,0.286155,67.5571,0.515134,67.5571,0.286155,0.515134,70.3073,71.1272,72.3858,74.5595,74.9608,75.8636,75.9092,79.1899,79.6735,83.2638,84.7109,85.7617,85.7829,87.0953,88.178,89.551,90.0116,90.1063,96.6168,101.916,106.353,108.367,114.647,114.988,116.36,126.062,146.074,151.122,156.593,164.948,184.097,203.773
-7.64468,0.999427,0.19834,3,11,0,7.69289,0.253168,68.5573,0.590989,68.5573,0.253168,0.590989,71.2976,72.1102,73.354,75.4938,75.8879,76.7732,76.8179,80.0245,80.4959,83.9883,85.3926,86.4114,86.4319,87.7031,88.751,90.079,90.5243,90.6158,96.8999,102.005,106.277,108.214,114.254,114.582,115.901,125.228,144.468,149.322,154.584,162.623,181.057,200.012
-8.61726,0.520171,0.19834,3,15,0,10.9952,0.286887,70.3383,0.439649,70.3383,0.286887,0.439649,73.0346,73.8423,75.0851,77.2392,77.6379,78.5357,78.581,81.8547,82.3385,85.9393,87.3945,88.4525,88.4738,89.7965,90.8888,92.2752,92.7407,92.8363,99.4299,104.813,109.33,111.381,117.788,118.137,119.538,129.457,149.961,155.139,160.753,169.331,189.004,209.231
-7.63479,1,0.19834,3,7,0,8.96355,0.276969,70.4767,0.182997,70.4767,0.276969,0.182997,72.7197,73.4013,74.4574,76.3072,76.652,77.431,77.4705,80.3382,80.7653,83.9655,85.2687,86.2193,86.2385,87.4306,88.4177,89.674,90.0966,90.1834,96.2077,101.169,105.354,107.261,113.236,113.562,114.873,124.181,143.541,148.447,153.773,161.921,180.644,199.93
-8.95629,0.935972,0.19834,4,19,0,10.9989,0.319787,70.8475,-0.109316,70.8475,0.319787,-0.109316,73.3811,74.1507,75.3428,77.4293,77.8179,78.6957,78.7401,81.9672,82.4472,86.0394,87.4998,88.5643,88.5858,89.9195,91.023,92.4265,92.8983,92.9953,99.7069,105.216,109.852,111.962,118.56,118.919,120.365,130.607,151.821,157.183,162.997,171.883,192.261,213.211
-7.442,1,0.19834,2,3,0,9.04252,0.310337,69.3169,-0.0952893,69.3169,0.310337,-0.0952893,71.7179,72.4478,73.579,75.5603,75.9295,76.7637,76.8059,79.8751,80.3319,83.7526,85.1443,86.1589,86.1794,87.4512,88.5038,89.8428,90.2931,90.3856,96.7952,102.062,106.498,108.517,114.835,115.179,116.564,126.381,146.737,151.886,157.47,166.006,185.592,205.736
-9.09433,0.954638,0.19834,4,15,0,10.5753,0.311723,63.8265,-0.811216,63.8265,0.311723,-0.811216,67.4635,68.5314,70.1571,72.9304,73.4381,74.5755,74.6327,78.7153,79.3111,83.6929,85.4401,86.7028,86.7282,88.2982,89.5881,91.2174,91.7624,91.8743,99.5014,105.623,110.702,112.994,120.1,120.484,122.029,132.883,155.003,160.541,166.527,175.645,196.451,217.729
-9.19713,1,0.19834,4,15,0,10.9978,0.22016,72.6872,-0.40852,72.6872,0.22016,-0.40852,74.8774,75.5348,76.5476,78.3071,78.6334,79.3687,79.4059,82.0952,82.4937,85.4683,86.6747,87.5532,87.571,88.6711,89.581,90.7378,91.1267,91.2066,96.7383,101.284,105.117,106.863,112.335,112.633,113.834,122.366,140.151,144.668,149.575,157.09,174.393,192.259
-7.60333,0.920121,0.19834,3,11,0,10.9501,0.277302,69.7592,0.0347428,69.7592,0.277302,0.0347428,71.9058,72.5603,73.5764,75.3604,75.6935,76.4466,76.4848,79.2633,79.6777,82.7883,84.0571,84.9833,85.002,86.1641,87.127,88.3531,88.7657,88.8505,94.7398,99.5978,103.701,105.571,111.436,111.755,113.043,122.188,141.228,146.056,151.298,159.319,177.753,196.748
-8.1093,0.963316,0.19834,3,15,0,8.72925,0.260679,69.1163,0.244177,69.1163,0.260679,0.244177,71.2542,71.9025,72.9061,74.6619,74.989,75.7276,75.765,78.4818,78.8861,81.9149,83.1478,84.0471,84.0653,85.1928,86.1265,87.3148,87.7145,87.7967,93.4951,98.189,102.151,103.956,109.615,109.924,111.166,119.989,138.36,143.021,148.081,155.825,173.631,191.987
-7.64347,0.997406,0.19834,3,7,0,8.13485,0.291384,68.9624,0.428616,68.9624,0.291384,0.428616,71.6172,72.4131,73.638,75.7619,76.1551,77.0408,77.0855,80.3157,80.7932,84.3479,85.7848,86.8295,86.8506,88.1568,89.2355,90.6049,91.0646,91.1591,97.6724,102.99,107.453,109.479,115.809,116.153,117.538,127.336,147.589,152.703,158.247,166.718,186.143,206.112
