lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.209891
# Diagonal elements of inverse mass matrix:
# 0.00352967, 7.40013, 0.266703
-8.25624,0.93832,0.209891,3,13,0,10.9463,0.313958,69.6899,0.302027,69.6899,0.313958,0.302027,72.3251,73.1202,74.3478,76.4863,76.8834,77.779,77.8243,81.1034,81.5896,85.218,86.6886,87.7592,87.7808,89.1205,90.228,91.635,92.1076,92.2048,98.9131,104.403,109.015,111.111,117.661,118.018,119.451,129.601,150.59,155.89,161.637,170.416,190.544,211.23
-7.32391,0.995915,0.209891,3,7,0,8.53545,0.311908,68.6828,0.123188,68.6828,0.311908,0.123188,71.0877,71.8184,72.9502,74.9317,75.3008,76.1347,76.1769,79.2434,79.6996,83.1148,84.5038,85.5163,85.5367,86.8056,87.8557,89.1913,89.6403,89.7326,96.1233,101.372,105.792,107.803,114.096,114.438,115.817,125.592,145.852,150.976,156.532,165.026,184.511,204.549
-7.31342,0.995124,0.209891,4,31,0,7.53836,0.309497,68.2652,-0.133641,68.2652,0.309497,-0.133641,70.6438,71.3663,72.4856,74.445,74.81,75.6345,75.6762,78.7084,79.1595,82.5365,83.91,84.9112,84.9314,86.1862,87.2246,88.5455,88.9895,89.0808,95.4012,100.593,104.965,106.954,113.18,113.519,114.883,124.555,144.606,149.677,155.177,163.584,182.873,202.712
-7.40499,0.998661,0.209891,5,31,0,7.66348,0.279096,67.9323,-0.499331,67.9323,0.279096,-0.499331,70.6083,71.407,72.6334,74.7533,75.1449,76.0261,76.0706,79.2755,79.7482,83.2604,84.6771,85.7062,85.727,87.0126,88.0737,89.4196,89.8712,89.964,96.3524,101.558,105.921,107.901,114.081,114.417,115.768,125.325,145.059,150.041,155.44,163.69,182.606,202.051
-8.4784,0.903462,0.209891,5,31,0,9.19805,0.212753,66.4615,0.915981,66.4615,0.212753,0.915981,69.9466,70.9607,72.4976,75.1017,75.5761,76.6369,76.6901,80.474,81.0234,85.0462,86.6423,87.7933,87.8164,89.2449,90.4164,91.8936,92.3872,92.4884,99.3685,104.862,109.406,111.453,117.789,118.131,119.506,129.155,148.775,153.681,158.984,167.061,185.487,204.337
-8.83965,1,0.209891,3,15,0,10.1969,0.215193,70.3788,0.693632,70.3788,0.215193,0.693632,73.2171,74.0517,75.3236,77.4981,77.8968,78.7908,78.8358,82.0549,82.526,86.0013,87.3923,88.3995,88.4197,89.6742,90.7067,92.0131,92.4507,92.5406,98.694,103.67,107.822,109.701,115.554,115.872,117.149,126.164,144.725,149.404,154.475,162.222,179.985,198.254
-8.0741,0.997814,0.209891,3,9,0,9.16556,0.239927,68.9645,0.486849,68.9645,0.239927,0.486849,71.3567,72.0709,73.168,75.0656,75.4164,76.2059,76.2457,79.1205,79.545,82.7024,83.978,84.9052,84.9239,86.0832,87.0406,88.2559,88.6639,88.7478,94.531,99.2582,103.229,105.034,110.677,110.984,112.22,120.977,139.139,143.737,148.725,156.357,173.889,191.954
-8.73603,0.973138,0.209891,4,15,0,9.44597,0.38783,64.0312,-0.0453035,64.0312,0.38783,-0.0453035,66.7714,67.6009,68.8832,71.1202,71.5359,72.4737,72.5211,75.9565,76.4659,80.2664,81.806,82.9262,82.9488,84.3502,85.508,86.9783,87.4721,87.5735,94.5703,100.281,105.069,107.242,114.021,114.39,115.871,126.339,147.895,153.323,159.202,168.172,188.695,209.739
-8.29174,0.944446,0.209891,4,19,0,9.94262,0.198778,67.7694,-0.801452,67.7694,0.198778,-0.801452,70.7567,71.6289,72.9531,75.2038,75.6149,76.5348,76.5811,79.8742,80.3539,83.8764,85.2791,86.2924,86.3127,87.5722,88.6068,89.9132,90.3503,90.44,96.5562,101.469,105.55,107.393,113.116,113.426,114.671,123.439,141.393,145.905,150.789,158.241,175.298,192.81
-8.61701,0.990235,0.209891,4,15,0,9.28592,0.333688,62.7842,-0.691516,62.7842,0.333688,-0.691516,66.1223,67.1082,68.6138,71.194,71.6677,72.7308,72.7843,76.617,77.1783,81.3198,82.9773,84.177,84.2012,85.6952,86.9243,88.4787,88.9992,89.1061,96.413,102.303,107.204,109.419,116.298,116.671,118.169,128.71,150.262,155.668,161.515,170.428,190.783,211.624
-8.48142,0.95921,0.209891,3,7,0,8.7885,0.327209,63.0194,-0.701333,63.0194,0.327209,-0.701333,66.3553,67.34,68.8433,71.4186,71.8913,72.9519,73.0053,76.8279,77.3876,81.5162,83.1681,84.3638,84.3878,85.8765,87.1012,88.6499,89.1685,89.2749,96.5534,102.42,107.3,109.506,116.356,116.727,118.218,128.715,150.175,155.558,161.381,170.256,190.528,211.284
-7.34185,0.906069,0.209891,4,15,0,9.4671,0.320057,68.3072,0.130718,68.3072,0.320057,0.130718,70.7639,71.5097,72.6648,74.6856,75.0619,75.9118,75.9548,79.0784,79.5428,83.0181,84.4306,85.4601,85.4808,86.7706,87.8377,89.1947,89.6508,89.7445,96.2322,101.556,106.036,108.074,114.448,114.795,116.191,126.084,146.571,151.748,157.362,165.942,185.618,205.844
-8.54782,0.979211,0.209891,4,15,0,9.02806,0.18657,66.8265,0.940676,66.8265,0.18657,0.940676,70.2449,71.2367,72.7373,75.2742,75.7356,76.7665,76.8183,80.4872,81.0191,84.9057,86.4449,87.5538,87.5761,88.9513,90.0782,91.4983,91.9725,92.0698,98.6691,103.926,108.268,110.222,116.265,116.591,117.902,127.09,145.743,150.403,155.44,163.107,180.596,198.482
-8.6661,0.302365,0.209891,3,11,1,10.6271,0.170526,64.9196,1.03511,64.9196,0.170526,1.03511,68.549,69.5984,71.1832,73.8542,74.339,75.4208,75.4751,79.3124,79.867,83.9087,85.5038,86.6513,86.6743,88.0952,89.2579,90.7211,91.2092,91.3093,98.0772,103.44,107.851,109.832,115.941,116.27,117.592,126.831,145.469,150.107,155.111,162.716,180.012,197.646
-8.10423,0.399012,0.209891,3,11,0,9.37052,0.205809,67.1829,0.816742,67.1829,0.205809,0.816742,70.2538,71.1502,72.5112,74.8241,75.2465,76.1916,76.2391,79.6215,80.114,83.73,85.1694,86.209,86.2299,87.5219,88.5829,89.9226,90.3707,90.4627,96.7306,101.762,105.938,107.824,113.676,113.992,115.265,124.223,142.545,147.145,152.123,159.717,177.088,194.91
-7.87032,0.999975,0.209891,4,15,0,8.31867,0.248037,64.5822,0.825975,64.5822,0.248037,0.825975,67.8673,68.8287,70.2901,72.7778,73.2325,74.2506,74.3018,77.9502,78.482,82.389,83.9453,85.0697,85.0923,86.4899,87.6379,89.0876,89.5725,89.672,96.4557,101.9,106.418,108.457,114.782,115.124,116.5,126.171,145.913,150.862,156.216,164.375,183.015,202.108
-7.49328,0.312004,0.209891,2,7,0,11.3935,0.311495,67.0578,0.465366,67.0578,0.311495,0.465366,69.8612,70.6996,71.9881,74.2181,74.6303,75.5582,75.605,78.9822,79.4806,83.1842,84.6785,85.764,85.7858,87.1419,88.2609,89.6803,90.1566,90.2545,96.9891,102.473,107.065,109.149,115.647,116,117.42,127.456,148.142,153.356,159.006,167.632,187.392,207.681
-7.63988,0.962782,0.209891,3,15,0,8.89582,0.259738,66.6426,0.616942,66.6426,0.259738,0.616942,69.4259,70.25,71.5105,73.6764,74.0749,74.97,75.0151,78.2528,78.7283,82.2474,83.6608,84.6857,84.7063,85.9845,87.0377,88.3718,88.819,88.9109,95.2148,100.328,104.601,106.538,112.572,112.899,114.217,123.521,142.684,147.514,152.748,160.741,179.058,197.88
-8.69849,0.973438,0.209891,4,15,0,10.3532,0.36961,63.5493,-0.370282,63.5493,0.36961,-0.370282,66.4347,67.3008,68.634,70.9463,71.3743,72.3382,72.3868,75.8998,76.4187,80.2768,81.8339,82.9652,82.988,84.4014,85.5676,87.0469,87.5432,87.6452,94.6601,100.367,105.141,107.305,114.051,114.418,115.89,126.288,147.665,153.043,158.867,167.752,188.075,208.91
-7.37597,0.997858,0.209891,3,15,0,10.6555,0.315637,68.3398,-0.236651,68.3398,0.315637,-0.236651,70.8548,71.6159,72.7927,74.8467,75.2287,76.0907,76.1342,79.2961,79.7655,83.2735,84.6973,85.7343,85.7552,87.0538,88.1277,89.4926,89.9513,90.0456,96.5626,101.903,106.394,108.436,114.82,115.168,116.565,126.466,146.957,152.134,157.747,166.324,185.993,206.21
-7.75497,0.97249,0.209891,2,5,0,7.79341,0.297602,67.6579,-0.0976677,67.6579,0.297602,-0.0976677,69.9086,70.5934,71.6551,73.5159,73.8629,74.647,74.6866,77.5737,78.0037,81.2257,82.5376,83.4945,83.5138,84.7136,85.7069,86.9709,87.396,87.4834,93.5407,98.5241,102.725,104.638,110.63,110.956,112.27,121.59,140.942,145.841,151.156,159.284,177.944,197.148
-9.84326,0.884091,0.209891,4,15,0,13.7125,0.423714,65.0234,0.139272,65.0234,0.423714,0.139272,68.0956,69.0223,70.4523,72.9399,73.4013,74.4413,74.4938,78.2924,78.8543,83.0378,84.7283,85.957,85.9817,87.5172,88.7846,90.3926,90.9321,91.043,98.6715,104.877,110.069,112.422,119.752,120.15,121.75,133.038,156.215,162.041,168.345,177.959,199.932,222.435
-11.18,0.900533,0.209891,2,3,0,11.926,0.427992,65.1916,0.321108,65.1916,0.427992,0.321108,68.4866,69.4752,70.9965,73.6329,74.1206,75.2185,75.2739,79.2704,79.86,84.2389,86.0035,87.2847,87.3105,88.9099,90.2288,91.9005,92.4611,92.5763,100.486,106.902,112.259,114.685,122.236,122.645,124.291,135.896,159.678,165.65,172.11,181.958,204.453,227.479
-11.5091,0.94283,0.209891,4,15,0,13.3884,0.421803,60.1438,-0.655517,60.1438,0.421803,-0.655517,63.814,64.8997,66.5586,69.4034,69.926,71.0986,71.1576,75.3853,76.0044,80.5705,82.3968,83.7184,83.745,85.39,86.7429,88.4533,89.0259,89.1434,97.1713,103.63,108.995,111.418,118.933,119.339,120.973,132.459,155.867,161.725,168.056,177.697,199.681,222.147
-12.3247,0.904572,0.209891,2,3,0,12.4019,0.428542,60.3185,-0.705338,60.3185,0.428542,-0.705338,64.1835,65.3244,67.0657,70.0468,70.5937,71.8204,71.8821,76.2974,76.9431,81.6997,83.5995,84.9735,85.0011,86.7104,88.1153,89.8906,90.4847,90.6066,98.9258,105.607,111.151,113.653,121.407,121.827,123.512,135.348,159.434,165.457,171.965,181.871,204.447,227.506
-10.3714,0.894625,0.209891,4,15,0,13.7811,0.315264,62.1565,-0.557832,62.1565,0.315264,-0.557832,64.981,65.8212,67.1089,69.3281,69.7372,70.6568,70.7032,74.0372,74.5277,78.1621,79.6236,80.6839,80.7052,82.0281,83.1184,84.4998,84.9629,85.058,91.5887,96.8861,101.312,103.317,109.561,109.9,111.262,120.878,140.641,145.614,151,159.218,178.025,197.319
-9.12344,0.959453,0.209891,4,15,0,10.4708,0.344219,61.994,-0.727784,61.994,0.344219,-0.727784,65.4707,66.4959,68.0601,70.7371,71.2283,72.3297,72.3851,76.3507,76.9308,81.2062,82.9151,84.1514,84.1763,85.7149,86.9801,88.5795,89.1148,89.2247,96.7306,102.771,107.79,110.057,117.092,117.473,119.003,129.767,151.737,157.242,163.194,172.262,192.961,214.137
-8.47173,0.963076,0.209891,4,15,0,9.69931,0.374603,64.6493,-0.401989,64.6493,0.374603,-0.401989,67.6733,68.5795,69.9733,72.3875,72.834,73.8391,73.8899,77.5488,78.0887,82.0997,83.717,84.8915,84.9152,86.3819,87.5918,89.1258,89.6404,89.7461,97.0129,102.917,107.853,110.091,117.059,117.437,118.958,129.689,151.731,157.275,163.275,172.428,193.359,214.81
-7.5888,0.973295,0.209891,4,15,0,9.52105,0.335348,67.1511,0.313996,67.1511,0.335348,0.313996,69.8631,70.6803,71.9409,74.1342,74.5411,75.4584,75.5048,78.8589,79.3556,83.0583,84.5571,85.6474,85.6694,87.0331,88.1598,89.5904,90.0707,90.1695,96.978,102.538,107.203,109.321,115.934,116.294,117.74,127.966,149.069,154.391,160.158,168.964,189.134,209.844
-10.9539,0.730599,0.209891,3,7,0,11.6687,0.348655,67.8304,0.539802,67.8304,0.348655,0.539802,71.1128,72.09,73.5882,76.1713,76.6476,77.7182,77.7722,81.6539,82.2249,86.4553,88.156,89.3896,89.4144,90.9531,92.2211,93.8273,94.3658,94.4764,102.064,108.211,113.343,115.666,122.897,123.29,124.866,135.986,158.8,164.534,170.74,180.206,201.848,224.028
-9.20977,0.883976,0.209891,4,15,0,12.8122,0.183943,68.7888,-0.731469,68.7888,0.183943,-0.731469,71.454,72.2339,73.4195,75.439,75.8084,76.6357,76.6773,79.6461,80.0794,83.2684,84.5415,85.4622,85.4807,86.6265,87.5686,88.7596,89.1583,89.2402,94.836,99.3503,103.111,104.813,110.108,110.395,111.55,119.698,136.468,140.696,145.28,152.282,168.347,184.883
-9.11861,0.247359,0.209891,3,15,0,10.7181,0.183638,67.1794,-0.971793,67.1794,0.183638,-0.971793,70.7336,71.7636,73.3213,75.9522,76.4304,77.4984,77.552,81.349,81.8989,85.9141,87.5024,88.6462,88.6691,90.0869,91.2483,92.711,93.1994,93.2996,100.087,105.486,109.938,111.94,118.128,118.462,119.803,129.195,148.224,152.973,158.102,165.906,183.69,201.861
-9.14275,0.646406,0.209891,2,7,0,10.7398,0.163457,67.5704,-0.975969,67.5704,0.163457,-0.975969,71.014,72.0099,73.5143,76.0508,76.5114,77.5394,77.591,81.2398,81.7675,85.6162,87.1366,88.2308,88.2527,89.6083,90.7181,92.1152,92.5815,92.6771,99.1503,104.29,108.524,110.428,116.306,116.623,117.896,126.809,144.848,149.348,154.207,161.599,178.444,195.654
-7.70787,0.807544,0.209891,5,31,0,9.73022,0.312156,66.6562,0.541948,66.6562,0.312156,0.541948,69.6229,70.5062,71.8606,74.1965,74.6273,75.596,75.6448,79.1592,79.6765,83.5119,85.0553,86.1752,86.1977,87.5953,88.7476,90.2077,90.6974,90.798,97.7062,103.314,108.002,110.126,116.745,117.104,118.548,128.747,149.723,155.004,160.723,169.452,189.433,209.936
-7.48135,0.970445,0.209891,1,3,0,7.96946,0.305873,66.2945,0.464214,66.2945,0.305873,0.464214,69.023,69.8391,71.0935,73.2646,73.666,74.5696,74.6152,77.9046,78.3901,81.9988,83.455,84.513,84.5343,85.8562,86.9471,88.3311,88.7955,88.8909,95.4594,100.81,105.292,107.326,113.672,114.016,115.403,125.206,145.423,150.521,156.045,164.481,183.808,203.658
-8.03391,0.919556,0.209891,2,7,0,9.11745,0.323522,65.9375,0.176509,65.9375,0.323522,0.176509,68.3651,69.1011,70.2399,72.2302,72.6006,73.4368,73.479,76.549,77.0051,80.4155,81.8006,82.8096,82.83,84.0937,85.1391,86.4679,86.9145,87.0063,93.3539,98.5577,102.934,104.924,111.147,111.485,112.848,122.498,142.467,147.512,152.982,161.338,180.499,200.19
-7.5727,0.999789,0.209891,4,15,0,8.03686,0.334616,66.4718,0.168344,66.4718,0.334616,0.168344,68.9929,69.7569,70.9388,73.0036,73.3877,74.2547,74.2986,77.4804,77.9529,81.4845,82.918,83.9621,83.9832,85.2905,86.3716,87.7457,88.2074,88.3023,94.8608,100.233,104.748,106.8,113.214,113.563,114.967,124.905,145.452,150.639,156.262,164.85,184.533,204.752
-8.15086,0.988338,0.209891,4,31,0,9.04777,0.29433,69.2102,-0.472081,69.2102,0.29433,-0.472081,71.9891,72.8199,74.0967,76.3063,76.7148,77.6342,77.6806,81.0277,81.5217,85.194,86.676,87.7529,87.7746,89.1201,90.2306,91.6395,92.1123,92.2095,98.8988,104.35,108.919,110.993,117.463,117.815,119.23,129.233,149.879,155.088,160.734,169.357,189.121,209.43
-8.10843,0.98327,0.209891,3,15,0,9.3809,0.346593,65.909,0.468134,65.909,0.346593,0.468134,68.9214,69.8216,71.2046,73.5961,74.0379,75.032,75.0821,78.6962,79.229,83.1843,84.778,85.935,85.9583,87.4028,88.5942,90.1045,90.6111,90.7151,97.8669,103.677,108.534,110.735,117.593,117.966,119.462,130.028,151.745,157.21,163.126,172.154,192.806,213.984
-7.37709,0.998657,0.209891,3,15,0,9.52762,0.324393,67.4565,0.246183,67.4565,0.324393,0.246183,70.0138,70.787,71.982,74.0665,74.4539,75.328,75.3722,78.5763,79.0518,82.6024,84.0426,85.0912,85.1124,86.4251,87.5103,88.8894,89.3528,89.448,96.0268,101.413,105.939,107.996,114.424,114.774,116.181,126.142,146.737,151.937,157.574,166.185,185.924,206.206
-7.33581,0.998194,0.209891,3,15,0,7.88766,0.29797,68.7855,0.246494,68.7855,0.29797,0.246494,71.1958,71.9254,73.0539,75.0247,75.3913,76.2188,76.2607,79.2982,79.7494,83.1236,84.4941,85.4928,85.5129,86.7638,87.7986,89.1144,89.5567,89.6476,95.9373,101.099,105.444,107.42,113.605,113.942,115.297,124.902,144.815,149.852,155.315,163.666,182.831,202.547
-7.63429,0.997371,0.209891,5,35,0,7.64989,0.272062,65.4857,-0.677998,65.4857,0.272062,-0.677998,68.4864,69.3721,70.7244,73.0419,73.4675,74.4226,74.4706,77.9158,78.4207,82.1487,83.6423,84.724,84.7458,86.0935,87.2029,88.6067,89.077,89.1736,95.7864,101.131,105.587,107.604,113.877,114.218,115.585,125.229,145.025,150.004,155.396,163.623,182.45,201.77
-8.19397,0.981256,0.209891,5,31,0,8.4324,0.336709,64.0817,-0.493874,64.0817,0.336709,-0.493874,66.9959,67.8658,69.2013,71.5086,71.9346,72.893,72.9414,76.4232,76.9362,80.7432,82.2764,83.3893,83.4117,84.801,85.9467,87.3988,87.8858,87.9859,94.86,100.443,105.11,107.225,113.813,114.171,115.609,125.76,146.627,151.878,157.564,166.24,186.091,206.45
-7.30448,0.998332,0.209891,4,15,0,8.38581,0.315139,68.3419,0.0206422,68.3419,0.315139,0.0206422,70.7248,71.4496,72.5732,74.5417,74.9087,75.7377,75.7797,78.8307,79.2848,82.686,84.0699,85.079,85.0993,86.364,87.4108,88.7424,89.1901,89.2822,95.6561,100.893,105.304,107.311,113.592,113.934,115.311,125.068,145.295,150.41,155.958,164.437,183.889,203.892
-7.48852,0.967979,0.209891,4,15,0,8.80422,0.291771,66.1284,-0.585632,66.1284,0.291771,-0.585632,69.0363,69.8996,71.2217,73.4975,73.9167,74.8587,74.9062,78.3184,78.8201,82.5355,84.0289,85.112,85.1338,86.4851,87.5987,89.0095,89.4824,89.5796,96.248,101.657,106.177,108.225,114.604,114.95,116.342,126.171,146.389,151.48,156.994,165.412,184.685,204.469
-12.8452,0.585149,0.209891,2,7,0,13.8133,0.274769,63.5973,-0.407746,63.5973,0.274769,-0.407746,65.8926,66.5817,67.643,69.4859,69.8274,70.5969,70.6357,73.4462,73.8622,76.9621,78.2168,79.1297,79.1481,80.2902,81.2338,82.4324,82.8349,82.9176,88.6287,93.3014,97.2278,99.0126,104.592,104.896,106.118,114.772,132.699,137.232,142.149,149.666,166.918,184.672
-12.7221,1,0.209891,3,15,0,13.9672,0.284534,63.2144,-0.406808,63.2144,0.284534,-0.406808,65.5616,66.2662,67.3515,69.2355,69.5846,70.3711,70.4108,73.2828,73.7077,76.8738,78.1548,79.0867,79.1055,80.2711,81.2341,82.4569,82.8676,82.952,88.7755,93.5367,97.5353,99.3524,105.031,105.339,106.582,115.382,133.593,138.195,143.186,150.813,168.311,186.308
-7.92388,0.685608,0.209891,2,7,0,11.7958,0.313335,64.8324,-0.654724,64.8324,0.313335,-0.654724,68.0258,68.9705,70.4144,72.8925,73.348,74.3705,74.422,78.1145,78.6559,82.6563,84.2597,85.4212,85.4445,86.8917,88.0831,89.5907,90.0957,90.1994,97.3002,103.037,107.818,109.981,116.706,117.07,118.535,128.861,150.022,155.337,161.09,169.864,189.922,210.48
-7.58019,0.9931,0.209891,3,15,0,8.39205,0.293007,66.3274,-0.478887,66.3274,0.293007,-0.478887,68.9956,69.7929,71.0182,73.1377,73.5295,74.4113,74.4558,77.6648,78.1383,81.6577,83.0778,84.1095,84.1303,85.4194,86.4832,87.8328,88.2857,88.3788,94.7854,100.006,104.38,106.365,112.56,112.897,114.251,123.826,143.588,148.574,153.977,162.231,181.148,200.586
-11.4988,0.303146,0.209891,3,7,0,13.229,0.242116,65.2888,-0.495017,65.2888,0.242116,-0.495017,67.5871,68.2729,69.326,71.1468,71.4832,72.2404,72.2786,75.0345,75.4413,78.4661,79.6875,80.5753,80.5932,81.7029,82.6193,83.7823,84.1727,84.2529,89.7845,94.3035,98.0981,99.8226,105.212,105.506,106.686,115.046,132.376,136.761,141.519,148.796,165.512,182.732
-7.66547,0.847013,0.209891,2,3,0,11.2771,0.26438,66.099,-0.635723,66.099,0.26438,-0.635723,68.9464,69.7887,71.0762,73.2868,73.6933,74.606,74.652,77.9507,78.4349,82.0152,83.4521,84.4936,84.5145,85.813,86.8826,88.237,88.691,88.7842,95.1777,100.358,104.683,106.643,112.745,113.076,114.407,123.807,143.145,148.016,153.293,161.349,179.803,198.756
-8.14006,0.957359,0.209891,4,31,0,8.54575,0.268903,70.6541,-0.417128,70.6541,0.268903,-0.417128,73.1774,73.9345,75.1004,77.1239,77.4988,78.3435,78.3861,81.4704,81.9268,85.3278,86.7043,87.7057,87.7259,88.9786,90.0137,91.3284,91.77,91.8607,98.1253,103.251,107.559,109.518,115.64,115.974,117.314,126.813,146.497,151.476,156.877,165.134,184.09,203.602
-8.39152,0.956191,0.209891,1,1,0,8.42132,0.27137,70.8043,-0.428896,70.8043,0.27137,-0.428896,73.376,74.1471,75.3339,77.3925,77.7738,78.6326,78.6759,81.81,82.2735,85.7261,87.1227,88.1386,88.159,89.4296,90.4792,91.812,92.2596,92.3516,98.6988,103.889,108.249,110.23,116.423,116.76,118.116,127.719,147.607,152.636,158.09,166.427,185.564,205.257
-8.69995,0.996804,0.209891,3,15,0,12.2009,0.368105,64.2108,0.0598137,64.2108,0.368105,0.0598137,66.8252,67.6175,68.8431,70.9834,71.3814,72.2797,72.3252,75.6193,76.1082,79.7592,81.2398,82.3176,82.3394,83.6883,84.8034,86.2199,86.6957,86.7935,93.5438,99.0622,103.694,105.797,112.364,112.721,114.157,124.312,145.256,150.535,156.254,164.984,184.971,205.478
-7.88286,0.990319,0.209891,4,15,0,9.28408,0.320677,69.5536,0.148658,69.5536,0.320677,0.148658,72.0715,72.8356,74.0186,76.0875,76.4727,77.3426,77.3865,80.5823,81.0574,84.6113,86.0554,87.1077,87.129,88.4472,89.5379,90.9246,91.3907,91.4865,98.1148,103.552,108.127,110.208,116.716,117.07,118.496,128.594,149.502,154.786,160.515,169.269,189.345,209.98
-8.35884,0.982785,0.209891,4,31,0,8.81125,0.261443,63.1603,-0.905616,63.1603,0.261443,-0.905616,66.768,67.8213,69.4204,72.1368,72.6326,73.7418,73.7975,77.7631,78.3399,82.5697,84.2508,85.4639,85.4882,86.9946,88.2308,89.7903,90.3115,90.4185,97.6927,103.509,108.323,110.493,117.21,117.573,119.031,129.265,150.069,155.27,160.89,169.447,188.959,208.906
-12.1017,0.141288,0.209891,3,11,0,15.6494,0.278666,68.3007,-0.800825,68.3007,0.278666,-0.800825,71.9071,72.9652,74.5757,77.3223,77.825,78.9511,79.0078,83.05,83.64,87.9792,89.7099,90.9608,90.986,92.5416,93.8199,95.4348,95.975,96.086,103.651,109.728,114.774,117.052,124.121,124.503,126.04,136.851,158.918,164.45,170.432,179.549,200.369,221.687
-11.6361,1,0.209891,3,7,0,12.2865,0.21902,68.7352,-0.268711,68.7352,0.21902,-0.268711,70.5767,71.1351,71.9998,73.5131,73.7951,74.4323,74.4645,76.8108,77.1603,79.7823,80.8514,81.6319,81.6477,82.6271,83.4387,84.4726,84.8205,84.8921,89.8649,93.9765,97.4566,99.0454,104.036,104.309,105.407,113.222,129.583,133.749,138.278,145.22,161.222,177.766
-7.78527,0.947188,0.209891,2,3,0,11.0073,0.246261,69.3725,-0.520185,69.3725,0.246261,-0.520185,71.9065,72.6613,73.8195,75.8192,76.1884,77.0189,77.0608,80.0794,80.5245,83.8307,85.1643,86.1331,86.1526,87.363,88.3619,89.6293,90.0547,90.1421,96.1617,101.072,105.191,107.061,112.905,113.222,114.501,123.553,142.29,147.027,152.166,160.023,178.061,196.633
-7.97325,0.934015,0.209891,3,11,0,9.9849,0.238998,66.4812,-0.678793,66.4812,0.238998,-0.678793,69.2895,70.1172,71.3801,73.5425,73.9395,74.83,74.8748,78.0857,78.5561,82.0291,83.4205,84.4282,84.4485,85.7041,86.7378,88.0461,88.4843,88.5743,94.74,99.7282,103.89,105.774,111.641,111.96,113.239,122.272,140.854,145.535,150.606,158.35,176.094,194.328
-7.36959,0.997488,0.209891,4,23,0,8.04027,0.323654,67.8398,0.210817,67.8398,0.323654,0.210817,70.369,71.1348,72.3192,74.3873,74.7719,75.6401,75.684,78.869,79.3419,82.8763,84.3109,85.3557,85.3768,86.6852,87.7671,89.1423,89.6044,89.6994,96.2645,101.643,106.166,108.221,114.648,114.998,116.405,126.368,146.978,152.183,157.827,166.448,186.214,206.526
-7.84685,0.968428,0.209891,4,19,0,9.30549,0.287566,71.0342,0.00629069,71.0342,0.287566,0.00629069,73.2967,73.9862,75.0562,76.934,77.2844,78.0767,78.1168,81.0378,81.4733,84.7398,86.0714,87.0431,87.0627,88.2816,89.2912,90.5766,91.009,91.0979,97.2659,102.348,106.637,108.592,114.716,115.05,116.394,125.934,145.773,150.8,156.255,164.601,183.771,203.513
-7.69311,0.996762,0.209891,2,3,0,7.95368,0.283808,70.7909,-0.0436579,70.7909,0.283808,-0.0436579,73.0211,73.7008,74.7556,76.6069,76.9524,77.7336,77.7731,80.6536,81.083,84.3051,85.6187,86.5774,86.5967,87.7994,88.7956,90.064,90.4907,90.5785,96.6668,101.685,105.921,107.852,113.902,114.232,115.56,124.988,144.601,149.572,154.968,163.223,182.188,201.722
-7.59374,0.997091,0.209891,4,15,0,7.92215,0.274259,69.4895,0.213833,69.4895,0.274259,0.213833,71.7094,72.3831,73.4265,75.2527,75.5929,76.3614,76.4003,79.2274,79.6482,82.8001,84.0831,85.0188,85.0377,86.2108,87.1821,88.4182,88.8339,88.9194,94.844,99.7211,103.835,105.709,111.582,111.902,113.19,122.336,141.357,146.178,151.411,159.417,177.812,196.764
-7.49738,0.996102,0.209891,3,7,0,7.78264,0.280422,69.7662,0.186137,69.7662,0.280422,0.186137,72.0156,72.6989,73.7576,75.6113,75.9568,76.7373,76.7767,79.649,80.0766,83.2804,84.5847,85.536,85.5552,86.7479,87.7355,88.9922,89.4149,89.5018,95.526,100.485,104.667,106.572,112.541,112.867,114.176,123.47,142.791,147.687,153,161.128,179.8,199.031
-7.54255,0.98401,0.209891,5,31,0,8.02578,0.345999,66.8392,0.101199,66.8392,0.345999,0.101199,69.4158,70.1973,71.4068,73.5207,73.9141,74.8022,74.8471,78.107,78.5913,82.2106,83.6799,84.75,84.7716,86.1115,87.2195,88.6278,89.101,89.1982,95.9188,101.422,106.046,108.148,114.714,115.072,116.509,126.679,147.692,152.995,158.741,167.518,187.626,208.275
-7.83234,0.979397,0.209891,4,31,0,8.19891,0.286641,66.3479,0.450535,66.3479,0.286641,0.450535,68.9114,69.6788,70.8591,72.9039,73.2822,74.1341,74.1771,77.2817,77.7404,81.1527,82.5313,83.5334,83.5536,84.8062,85.8405,87.1532,87.5939,87.6844,93.9247,99.0174,103.289,105.229,111.287,111.616,112.941,122.317,141.692,146.585,151.889,159.993,178.577,197.682
