# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-26 21:07:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7e5i_7u4/2v40dvxq.json
# random
#   seed = 43447
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cc/cc-20230726220713.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-10.6295,0.791895,0.309918,2,7,0,11.6039,0.36632,62.6784,-0.0122602,62.6784,0.36632,-0.0122602,65.2111,65.9789,67.1669,69.2422,69.6282,70.4994,70.5435,73.7394,74.2138,77.7574,79.1948,80.2413,80.2623,81.5722,82.655,84.0307,84.4928,84.5878,91.1453,96.5075,101.009,103.053,109.437,109.784,111.18,121.054,141.423,146.557,152.12,160.613,180.057,200.009
-8.32234,0.950264,0.309918,3,7,0,12.2631,0.289744,67.3894,0.0310953,67.3894,0.289744,0.0310953,69.554,70.2135,71.2368,73.0322,73.3672,74.1246,74.1629,76.9546,77.3707,80.4917,81.7636,82.6917,82.7105,83.8746,84.8388,86.0661,86.479,86.5639,92.4524,97.303,101.396,103.26,109.103,109.422,110.703,119.802,138.717,143.509,148.71,156.664,174.935,193.747
-9.62717,0.95538,0.309918,3,7,0,10.0901,0.329196,69.9189,0.33423,69.9189,0.329196,0.33423,72.7271,73.5726,74.8766,77.1441,77.5646,78.5126,78.5604,82.0253,82.5382,86.3614,87.9087,89.0342,89.0568,90.4645,91.6274,93.1039,93.5996,93.7015,100.728,106.466,111.28,113.466,120.29,120.661,122.154,132.709,154.495,159.99,165.945,175.038,195.871,217.264
-8.33393,0.580529,0.309918,3,7,0,12.0731,0.298975,66.8214,-0.660002,66.8214,0.298975,-0.660002,70.0243,70.9712,72.4183,74.901,75.3573,76.3815,76.4331,80.1309,80.6732,84.6789,86.2844,87.4474,87.4708,88.92,90.113,91.6228,92.1286,92.2325,99.345,105.094,109.885,112.053,118.796,119.161,120.631,130.99,152.232,157.571,163.35,172.166,192.328,213
-7.79288,0.980402,0.309918,3,11,0,8.83646,0.29949,65.885,-0.652584,65.885,0.29949,-0.652584,69.0246,69.9533,71.3727,73.8088,74.2566,75.2619,75.3125,78.9432,79.4757,83.4105,84.9881,86.1309,86.1539,87.5782,88.7507,90.2348,90.732,90.8342,97.8277,103.482,108.195,110.328,116.963,117.323,118.769,128.965,149.877,155.134,160.824,169.505,189.359,209.719
-7.60943,0.793136,0.309918,2,7,0,9.20002,0.290678,68.1533,-0.174137,68.1533,0.290678,-0.174137,70.417,71.1045,72.1697,74.0344,74.3818,75.1667,75.2064,78.094,78.5237,81.7424,83.0522,84.0073,84.0266,85.2239,86.2151,87.4762,87.9002,87.9874,94.0281,98.9963,103.184,105.091,111.063,111.388,112.697,121.987,141.28,146.165,151.465,159.57,178.182,197.341
-7.89624,0.99684,0.309918,4,15,0,8.23752,0.36299,65.6413,0.0938478,65.6413,0.36299,0.0938478,68.2893,69.0917,70.3329,72.5003,72.9034,73.8131,73.8591,77.1953,77.6904,81.3884,82.8882,83.98,84.002,85.3687,86.4983,87.9335,88.4156,88.5147,95.3553,100.949,105.644,107.777,114.436,114.798,116.254,126.554,147.804,153.162,158.966,167.827,188.116,208.938
-7.93863,0.989427,0.309918,3,11,0,9.53629,0.2663,71.446,-0.0512749,71.446,0.2663,-0.0512749,73.562,74.2076,75.2101,76.9713,77.3003,78.0442,78.0819,80.8284,81.2383,84.3165,85.573,86.4904,86.509,87.6605,88.6149,89.8306,90.2397,90.3239,96.169,100.996,105.077,106.938,112.776,113.095,114.377,123.493,142.498,147.322,152.561,160.58,179.021,198.036
-7.94436,0.872223,0.309918,3,15,0,8.97658,0.268244,67.8332,0.376877,67.8332,0.268244,0.376877,70.1771,70.8823,71.9695,73.8603,74.2111,75.0019,75.0418,77.9346,78.3632,81.5616,82.858,83.8017,83.8207,85.0019,85.9785,87.2194,87.6363,87.722,93.6443,98.498,102.581,104.439,110.249,110.566,111.839,120.864,139.588,144.327,149.468,157.332,175.389,193.982
-7.44729,0.94894,0.309918,2,3,0,7.93082,0.270026,67.5317,0.565601,67.5317,0.270026,0.565601,70.2877,71.1067,72.3615,74.5233,74.9218,75.8176,75.8628,79.1109,79.5888,83.1323,84.5583,85.5931,85.6139,86.9055,87.9705,89.3204,89.7731,89.8661,96.2577,101.453,105.8,107.771,113.918,114.252,115.595,125.086,144.656,149.591,154.941,163.111,181.839,201.087
-8.47532,0.884564,0.309918,3,11,0,11.5621,0.370219,64.091,0.303085,64.091,0.370219,0.303085,66.9068,67.7545,69.0613,71.3325,71.7536,72.7023,72.7502,76.2147,76.7272,80.5428,82.0851,83.2063,83.2289,84.6304,85.7875,87.2558,87.7486,87.8499,94.8237,100.505,105.264,107.422,114.153,114.518,115.988,126.372,147.743,153.123,158.949,167.839,188.18,209.038
-9.6254,0.75148,0.309918,4,15,0,10.2514,0.354162,61.2776,0.74902,61.2776,0.354162,0.74902,64.8463,65.8978,67.5013,70.2437,70.7465,71.8739,71.9306,75.9865,76.5795,80.9467,82.6909,83.9524,83.9777,85.5472,86.8373,88.4677,89.0133,89.1253,96.7694,102.914,108.016,110.319,117.464,117.851,119.405,130.325,152.59,158.165,164.191,173.37,194.311,215.724
-10.3538,0.87114,0.309918,2,3,0,10.7865,0.354011,60.2683,0.707944,60.2683,0.354011,0.707944,63.6531,64.6522,66.1773,68.7895,69.269,70.3444,70.3986,74.2732,74.8403,79.0217,80.6939,81.9038,81.9281,83.4342,84.6728,86.2388,86.7631,86.8707,94.2235,100.143,105.063,107.286,114.185,114.558,116.059,126.616,148.167,153.567,159.407,168.303,188.608,209.382
-9.03397,0.432865,0.309918,3,9,1,11.836,0.374712,62.9782,0.556334,62.9782,0.374712,0.556334,66.2424,67.213,68.7002,71.2615,71.7334,72.7938,72.8472,76.687,77.2513,81.4273,83.1041,84.3196,84.344,85.8595,87.1076,88.6879,89.2175,89.3262,96.7786,102.805,107.829,110.102,117.17,117.553,119.093,129.941,152.154,157.73,163.762,172.957,193.964,215.472
-10.0045,0.645901,0.309918,1,3,0,11.0045,0.372349,64.0874,0.638726,64.0874,0.372349,0.638726,67.6087,68.6516,70.2462,72.984,73.4874,74.6173,74.6743,78.7543,79.3525,83.7703,85.5401,86.8216,86.8474,88.4437,89.7574,91.4192,91.9758,92.09,99.9068,106.211,111.458,113.829,121.194,121.593,123.196,134.48,157.54,163.321,169.574,179.101,200.853,223.111
-8.63471,1,0.309918,3,7,0,9.51525,0.371005,63.8252,0.487599,63.8252,0.371005,0.487599,66.9514,67.8843,69.3163,71.7891,72.2455,73.272,73.3237,77.0502,77.5989,81.6673,83.3042,84.4919,84.5158,85.9978,87.2193,88.767,89.2859,89.3925,96.7078,102.638,107.589,109.831,116.809,117.187,118.709,129.438,151.447,156.977,162.962,172.089,192.951,214.324
-7.77027,0.898694,0.309918,4,15,0,9.38788,0.280361,67.8921,0.598763,67.8921,0.280361,0.598763,70.8292,71.7003,73.0337,75.3274,75.7498,76.6987,76.7465,80.1817,80.6866,84.4245,85.9265,87.0158,87.0377,88.3965,89.5162,90.9346,91.4101,91.5078,98.2113,103.649,108.192,110.251,116.664,117.012,118.412,128.295,148.634,153.757,159.307,167.78,187.185,207.111
-7.44571,0.547771,0.309918,3,13,0,11.2786,0.325922,67.1726,-0.0573087,67.1726,0.325922,-0.0573087,69.5999,70.3375,71.4803,73.4808,73.8535,74.6953,74.7379,77.8332,78.2935,81.7392,83.14,84.161,84.1816,85.4609,86.5194,87.8654,88.3179,88.4109,94.8473,100.129,104.574,106.596,112.92,113.264,114.649,124.462,144.779,149.912,155.479,163.984,183.488,203.533
-7.95792,0.990929,0.309918,4,15,0,8.867,0.247491,70.4332,0.421138,70.4332,0.247491,0.421138,72.7917,73.4991,74.5885,76.4795,76.8299,77.6193,77.6592,80.5431,80.97,84.1525,85.4414,86.3794,86.3983,87.5721,88.5423,89.7749,90.189,90.2741,96.1546,100.974,105.028,106.873,112.645,112.959,114.224,123.195,141.826,146.546,151.669,159.506,177.517,196.079
-8.05175,0.95456,0.309918,2,3,0,8.24703,0.252877,70.5095,0.471373,70.5095,0.252877,0.471373,73.0198,73.7702,74.9236,76.9203,77.2896,78.121,78.163,81.1921,81.6396,84.9692,86.3148,87.293,87.3127,88.5358,89.546,90.8283,91.2589,91.3474,97.4498,102.437,106.626,108.53,114.48,114.804,116.106,125.335,144.459,149.297,154.546,162.572,181.003,199.981
-7.71348,0.977655,0.309918,3,7,0,8.61883,0.269288,68.9734,0.288736,68.9734,0.269288,0.288736,71.2273,71.9089,72.9627,74.8024,75.1445,75.9169,75.9559,78.791,79.2122,82.3631,83.6437,84.577,84.5958,85.7652,86.7329,87.9638,88.3776,88.4626,94.3535,99.1955,103.276,105.135,110.954,111.271,112.547,121.604,140.426,145.196,150.372,158.29,176.484,195.226
-7.39564,0.997894,0.309918,3,11,0,8.01791,0.323712,67.7907,0.2471,67.7907,0.323712,0.2471,70.3566,71.1325,72.3315,74.4231,74.8118,75.6889,75.7333,78.9483,79.4254,82.9882,84.4334,85.4856,85.5069,86.8241,87.9132,89.2971,89.7621,89.8576,96.4596,101.865,106.407,108.472,114.923,115.274,116.686,126.684,147.356,152.576,158.234,166.878,186.693,207.052
-10.9182,0.418592,0.309918,3,15,0,15.1199,0.204921,75.2549,-0.215232,75.2549,0.204921,-0.215232,77.0886,77.6467,78.5125,80.0324,80.3162,80.958,80.9905,83.3607,83.7146,86.3753,87.463,88.258,88.274,89.2726,90.1009,91.157,91.5127,91.5859,96.6817,100.91,104.497,106.137,111.297,111.579,112.716,120.821,137.85,142.196,146.923,154.176,170.92,188.258
-10.1496,0.760743,0.309918,3,7,0,12.971,0.195827,73.3077,-0.462078,73.3077,0.195827,-0.462078,75.4368,76.0727,77.0499,78.7416,79.0545,79.7592,79.7948,82.3645,82.7444,85.5753,86.7212,87.5551,87.5719,88.6154,89.478,90.5741,90.9424,91.0181,96.2522,100.549,104.171,105.82,110.99,111.272,112.407,120.471,137.302,141.581,146.232,153.359,169.784,186.767
-10.0207,0.955824,0.309918,3,7,0,11.5165,0.26742,73.6545,0.188097,73.6545,0.26742,0.188097,75.9266,76.6172,77.6875,79.5628,79.9124,80.7025,80.7424,83.6521,84.0856,87.3352,88.6591,89.6252,89.6447,90.8563,91.8598,93.1373,93.5671,93.6554,99.786,104.839,109.105,111.05,117.146,117.478,118.816,128.321,148.112,153.132,158.582,166.923,186.097,205.86
-9.30453,0.982509,0.309918,4,15,0,10.2642,0.39389,64.0602,0.452516,64.0602,0.39389,0.452516,67.2842,68.2474,69.7266,72.2827,72.7547,73.8164,73.8699,77.7257,78.2936,82.5052,84.1999,85.4295,85.4543,86.9886,88.2533,89.8557,90.3929,90.5032,98.0757,104.213,109.335,111.654,118.869,119.261,120.834,131.923,154.651,160.359,166.535,175.952,197.467,219.498
-9.19347,0.940945,0.309918,4,15,0,10.9117,0.335689,63.5965,-0.374245,63.5965,0.335689,-0.374245,66.2568,67.056,68.2871,70.4243,70.8202,71.7121,71.7572,75.012,75.4933,79.0759,80.5239,81.5765,81.5978,82.9136,84.0001,85.3789,85.8417,85.9369,92.4886,97.8303,102.307,104.339,110.677,111.022,112.407,122.199,142.382,147.469,152.98,161.393,180.659,200.434
-9.16632,0.907762,0.309918,1,3,0,9.75242,0.342513,63.1248,-0.434755,63.1248,0.342513,-0.434755,65.9172,66.7533,68.039,70.2652,70.6769,71.6037,71.6505,75.0243,75.5223,79.2223,80.7148,81.7989,81.8207,83.1748,84.2921,85.709,86.1844,86.282,93,98.4646,103.037,105.111,111.574,111.925,113.336,123.303,143.811,148.974,154.566,163.1,182.63,202.663
-7.92218,0.982462,0.309918,3,15,0,9.71585,0.278794,68.438,-0.14556,68.438,0.278794,-0.14556,70.6013,71.2594,72.2798,74.0686,74.4022,75.1562,75.1943,77.9717,78.3855,81.4879,82.752,83.6743,83.6929,84.8496,85.8076,87.027,87.4372,87.5216,93.3718,98.1916,102.259,104.113,109.921,110.238,111.512,120.563,139.389,144.161,149.341,157.266,175.475,194.233
-8.06823,0.975292,0.309918,3,15,0,9.79716,0.287049,67.2414,-0.255385,67.2414,0.287049,-0.255385,69.5277,70.2199,71.2904,73.1604,73.5084,74.2938,74.3335,77.2172,77.6457,80.851,82.1535,83.1027,83.1219,84.3111,85.2951,86.5465,86.9672,87.0537,93.0397,97.9561,102.097,103.982,109.881,110.202,111.495,120.665,139.696,144.513,149.74,157.731,176.079,194.965
-7.73283,0.873755,0.309918,2,3,0,9.46607,0.328409,68.261,-0.285418,68.261,0.328409,-0.285418,70.9268,71.7313,72.9735,75.1373,75.5391,76.4452,76.491,79.808,80.2997,83.9683,85.4548,86.5366,86.5584,87.9121,89.0309,90.452,90.9293,91.0274,97.7987,103.336,107.984,110.097,116.694,117.052,118.496,128.708,149.805,155.129,160.899,169.711,189.906,210.649
-7.45808,0.999533,0.309918,4,15,0,8.56896,0.306343,69.6055,-0.00493329,69.6055,0.306343,-0.00493329,71.9649,72.683,73.7966,75.7487,76.1127,76.9353,76.977,80.0061,80.4572,83.8375,85.2137,86.2174,86.2376,87.4959,88.5377,89.8632,90.309,90.4006,96.7506,101.972,106.373,108.377,114.649,114.991,116.366,126.118,146.353,151.474,157.028,165.519,185.008,205.057
-8.34393,0.956916,0.309918,2,7,0,8.9544,0.29376,71.5077,-0.00843297,71.5077,0.29376,-0.00843297,73.8337,74.5423,75.6415,77.57,77.9298,78.7431,78.7843,81.7816,82.2283,85.5778,86.9427,87.9384,87.9585,89.2074,90.2416,91.5581,92.0009,92.092,98.4057,103.605,107.99,109.988,116.246,116.587,117.96,127.702,147.946,153.073,158.636,167.145,186.685,206.8
-7.92587,0.638684,0.309918,3,9,0,10.3039,0.24138,69.7332,0.493322,69.7332,0.24138,0.493322,72.1783,72.9079,74.0285,75.9661,76.3242,77.13,77.1707,80.104,80.537,83.7569,85.0572,86.0024,86.0215,87.203,88.1786,89.417,89.8327,89.9182,95.8088,100.622,104.663,106.5,112.242,112.555,113.812,122.719,141.184,145.857,150.928,158.683,176.499,194.852
-8.3254,0.785414,0.309918,2,7,0,10.0313,0.253004,72.1827,0.0863426,72.1827,0.253004,0.0863426,74.2274,74.8514,75.8205,77.5238,77.8421,78.5619,78.5984,81.2573,81.6543,84.6374,85.8558,86.7459,86.7638,87.8812,88.8077,89.9881,90.3854,90.4671,96.1487,100.847,104.822,106.636,112.331,112.642,113.894,122.798,141.393,146.118,151.252,159.113,177.205,195.875
-7.48917,0.994048,0.309918,3,11,0,9.23837,0.335915,66.8016,0.246607,66.8016,0.335915,0.246607,69.418,70.2087,71.4302,73.5599,73.9556,74.8482,74.8933,78.1629,78.6478,82.2672,83.7343,84.8023,84.8238,86.1604,87.2651,88.6684,89.1398,89.2367,95.9256,101.396,105.99,108.077,114.596,114.951,116.377,126.468,147.311,152.57,158.27,166.974,186.917,207.399
-7.42673,0.997544,0.309918,3,15,0,7.61997,0.296641,69.7185,0.097053,69.7185,0.296641,0.097053,72.0302,72.7336,73.8241,75.7357,76.0922,76.8977,76.9384,79.9047,80.3464,83.6572,85.0053,85.9887,86.0085,87.2414,88.2623,89.5613,89.9982,90.0881,96.3138,101.436,105.755,107.722,113.882,114.217,115.568,125.151,145.051,150.089,155.555,163.914,183.106,202.859
-7.48756,0.996481,0.309918,4,31,0,7.8892,0.302481,66.1388,0.514076,66.1388,0.302481,0.514076,68.9465,69.7837,71.0687,73.2879,73.6976,74.6192,74.6656,78.0137,78.5071,82.1689,83.6443,84.7154,84.737,86.0744,87.1776,88.5762,89.0454,89.1418,95.7689,101.158,105.668,107.713,114.089,114.435,115.828,125.667,145.936,151.043,156.577,165.026,184.378,204.248
-9.0506,0.730678,0.309918,3,15,0,9.6629,0.250879,68.2814,0.290133,68.2814,0.250879,0.290133,70.3771,71.0112,71.9918,73.7047,74.0234,74.743,74.7794,77.423,77.8161,80.7586,81.9556,82.8284,82.846,83.9401,84.8458,85.9983,86.3859,86.4656,91.9896,96.5382,100.377,102.126,107.609,107.908,109.112,117.662,135.472,139.991,144.898,152.411,169.689,187.509
-7.9654,0.694389,0.309918,3,7,0,8.9008,0.253414,69.0242,0.620996,69.0242,0.253414,0.620996,71.8711,72.7136,74.002,76.2151,76.6223,77.5366,77.5827,80.8893,81.3748,84.9678,86.4107,87.4569,87.478,88.7827,89.8578,91.2196,91.6761,91.7698,98.2045,103.424,107.786,109.763,115.924,116.259,117.604,127.105,146.682,151.617,156.966,165.135,183.859,203.104
-7.71087,0.511062,0.309918,4,15,0,11.0466,0.258404,68.925,0.418865,68.925,0.258404,0.418865,71.3109,72.0267,73.1289,75.0422,75.3967,76.1955,76.2358,79.153,79.5848,82.803,84.1059,85.0539,85.073,86.2592,87.2395,88.4847,88.903,88.9889,94.9261,99.7879,103.876,105.735,111.55,111.867,113.14,122.17,140.901,145.642,150.786,158.654,176.726,195.338
-8.36833,0.930664,0.309918,2,7,0,9.28039,0.22779,69.6782,0.493168,69.6782,0.22779,0.493168,72.0172,72.7149,73.7864,75.6388,75.9811,76.7515,76.7904,79.5949,80.0089,83.0885,84.3326,85.237,85.2553,86.386,87.3198,88.5054,88.9034,88.9852,94.6283,99.2431,103.121,104.885,110.399,110.7,111.908,120.473,138.255,142.76,147.65,155.133,172.335,190.071
-8.21769,0.893642,0.309918,3,11,0,10.8143,0.378059,65.0253,-0.112449,65.0253,0.378059,-0.112449,67.7628,68.5913,69.8719,72.106,72.5212,73.4578,73.5052,76.9364,77.4452,81.2419,82.7802,83.8996,83.9221,85.3226,86.4798,87.9494,88.4429,88.5443,95.54,101.252,106.043,108.217,115.003,115.372,116.855,127.339,148.938,154.379,160.272,169.265,189.848,210.958
-8.68683,0.985172,0.309918,3,7,0,9.37412,0.396856,64.6635,-0.183137,64.6635,0.396856,-0.183137,67.5627,68.4378,69.7886,72.1401,72.5765,73.5603,73.61,77.2067,77.7392,81.7065,83.3111,84.4778,84.5013,85.96,87.1645,88.6932,89.2064,89.3118,96.574,102.491,107.446,109.693,116.699,117.08,118.609,129.414,151.632,157.222,163.275,172.508,193.624,215.265
-7.62204,0.994411,0.309918,3,15,0,8.95845,0.304163,65.7979,-0.600425,65.7979,0.304163,-0.600425,68.8195,69.716,71.0883,73.449,73.8836,74.86,74.9093,78.4435,78.9627,82.806,84.3496,85.4687,85.4913,86.887,88.0368,89.4931,89.9811,90.0814,96.9574,102.528,107.178,109.284,115.841,116.196,117.626,127.716,148.442,153.656,159.302,167.917,187.632,207.856
-7.62204,0.129625,0.309918,2,3,0,9.0888,0.304163,65.7979,-0.600425,65.7979,0.304163,-0.600425,68.8195,69.716,71.0883,73.449,73.8836,74.86,74.9093,78.4435,78.9627,82.806,84.3496,85.4687,85.4913,86.887,88.0368,89.4931,89.9811,90.0814,96.9574,102.528,107.178,109.284,115.841,116.196,117.626,127.716,148.442,153.656,159.302,167.917,187.632,207.856
-8.36565,0.879492,0.309918,4,15,0,8.78984,0.247766,69.6769,0.276816,69.6769,0.247766,0.276816,71.7738,72.4088,73.3913,75.1087,75.4284,76.1504,76.1869,78.8411,79.2359,82.1932,83.3968,84.2747,84.2924,85.3931,86.3045,87.4645,87.8547,87.9349,93.4987,98.0835,101.954,103.719,109.252,109.554,110.769,119.402,137.397,141.966,146.927,154.524,172,190.028
-7.62822,0.894967,0.309918,3,7,0,9.53648,0.284793,68.8299,0.0562953,68.8299,0.284793,0.0562953,71.0087,71.6726,72.7027,74.5105,74.8478,75.6105,75.6491,78.4609,78.8801,82.0246,83.3065,84.2419,84.2608,85.4342,86.4062,87.6437,88.06,88.1456,94.0844,98.9786,103.109,104.992,110.891,111.213,112.507,121.699,140.816,145.661,150.92,158.964,177.446,196.48
-8.72796,0.944989,0.309918,3,7,0,9.33551,0.337281,68.0879,-0.413139,68.0879,0.337281,-0.413139,71.0187,71.8973,73.2494,75.5929,76.0266,77.0031,77.0524,80.611,81.1365,85.045,86.6228,87.7693,87.7924,89.225,90.4073,91.9072,92.4105,92.5139,99.6321,105.428,110.282,112.483,119.349,119.722,121.222,131.818,153.64,159.137,165.091,174.18,194.986,216.336
-7.4415,0.782442,0.309918,2,3,0,9.77081,0.325922,66.7964,-0.309062,66.7964,0.325922,-0.309062,69.4188,70.2094,71.4295,73.5535,73.9476,74.8365,74.8814,78.1332,78.615,82.2083,83.6637,84.7227,84.7441,86.069,87.1638,88.5543,89.0213,89.1173,95.7403,101.154,105.698,107.763,114.21,114.56,115.971,125.95,146.56,151.761,157.397,166.006,185.734,205.997
-7.70178,0.979298,0.309918,4,15,0,7.88293,0.281067,69.7694,0.386737,69.7694,0.281067,0.386737,72.2958,73.0552,74.2256,76.2595,76.6366,77.4865,77.5294,80.6359,81.0959,84.5256,85.9144,86.9251,86.9455,88.21,89.255,90.5825,91.0284,91.12,97.4476,102.626,106.978,108.957,115.142,115.478,116.833,126.426,146.296,151.32,156.769,165.098,184.213,203.879
-7.38177,0.855137,0.309918,3,7,0,8.79223,0.309955,67.3298,-0.292054,67.3298,0.309955,-0.292054,69.8329,70.5887,71.7559,73.7902,74.1681,75.0206,75.0636,78.1863,78.6495,82.1075,83.5097,84.5306,84.5512,85.8292,86.8857,88.2282,88.6792,88.7719,95.1763,100.42,104.828,106.832,113.095,113.436,114.807,124.516,144.606,149.681,155.183,163.592,182.873,202.693
-7.68622,0.926133,0.309918,3,11,0,8.53649,0.312935,67.017,-0.106755,67.017,0.312935,-0.106755,69.3624,70.0752,71.1796,73.1134,73.4737,74.2876,74.3288,77.3225,77.7679,81.1029,82.4593,83.4482,83.4682,84.7074,85.733,87.0376,87.4762,87.5663,93.8088,98.9362,103.254,105.219,111.367,111.701,113.049,122.598,142.392,147.397,152.826,161.123,180.159,199.734
-7.52876,0.801404,0.309918,2,7,0,10.1703,0.272677,66.7706,-0.561437,66.7706,0.272677,-0.561437,69.5042,70.3167,71.5619,73.7077,74.1033,74.9925,75.0374,78.2625,78.7372,82.2565,83.6729,84.7008,84.7215,86.0045,87.0625,88.4035,88.8533,88.9457,95.2958,100.458,104.777,106.735,112.843,113.175,114.509,123.939,143.382,148.285,153.599,161.716,180.319,199.436
-7.89265,0.677614,0.309918,3,7,0,9.19384,0.278583,67.3463,-0.36297,67.3463,0.278583,-0.36297,69.7259,70.4423,71.5472,73.4695,73.8261,74.6303,74.6709,77.6134,78.0494,81.3033,82.6222,83.5823,83.6016,84.8033,85.7967,87.059,87.483,87.5702,93.593,98.5274,102.677,104.564,110.467,110.788,112.081,121.243,140.236,145.04,150.252,158.22,176.512,195.337
-7.78153,0.985264,0.309918,3,11,0,8.06296,0.319453,67.8325,-0.419495,67.8325,0.319453,-0.419495,70.6333,71.473,72.7652,75.0054,75.4201,76.3539,76.4011,79.8052,80.3081,84.0499,85.5612,86.6597,86.6818,88.0546,89.188,90.6261,91.1087,91.2079,98.0386,103.607,108.272,110.39,116.997,117.356,118.8,129.009,150.06,155.368,161.119,169.901,190.016,210.67
-10.3134,0.807555,0.309918,4,15,0,10.5881,0.428051,65.2434,-0.15939,65.2434,0.428051,-0.15939,68.3697,69.3121,70.7658,73.2934,73.762,74.8182,74.8715,78.7273,79.2975,83.5409,85.2549,86.5004,86.5255,88.0818,89.3663,90.9955,91.5421,91.6545,99.3805,105.663,110.916,113.297,120.712,121.115,122.732,134.147,157.574,163.46,169.831,179.544,201.741,224.47
-8.88859,0.651785,0.309918,3,15,1,11.9837,0.385311,66.2979,-0.251117,66.2979,0.385311,-0.251117,69.254,70.145,71.5195,73.91,74.3534,75.3527,75.4032,79.0541,79.5943,83.6177,85.2443,86.4269,86.4508,87.9291,89.1497,90.6987,91.2186,91.3254,98.6823,104.675,109.694,111.97,119.066,119.452,121.001,131.946,154.459,160.124,166.259,175.618,197.025,218.97
-8.26008,0.838863,0.309918,2,3,0,10.8697,0.325866,65.5469,-0.188955,65.5469,0.325866,-0.188955,67.987,68.7263,69.87,71.8681,72.2398,73.0788,73.1213,76.2007,76.6581,80.0769,81.465,82.476,82.4964,83.7626,84.8097,86.1407,86.588,86.68,93.0355,98.2436,102.622,104.613,110.837,111.176,112.538,122.187,142.148,147.189,152.655,161.004,180.147,199.817
-9.17688,0.93917,0.309918,3,7,0,9.46841,0.36887,67.0732,-0.356249,67.0732,0.36887,-0.356249,70.0901,70.9962,72.3916,74.8128,75.2611,76.2709,76.3219,80.0039,80.548,84.5945,86.2283,87.4155,87.4394,88.9227,90.1469,91.6998,92.2209,92.328,99.6952,105.691,110.708,112.983,120.075,120.46,122.008,132.941,155.426,161.084,167.211,176.559,197.943,219.868
-9.55913,0.851866,0.309918,3,7,0,11.8364,0.393963,67.198,-0.0688181,67.198,0.393963,-0.0688181,70.1244,71.0096,72.3777,74.7633,75.2065,76.2061,76.2566,79.9166,80.459,84.5048,86.143,87.3348,87.3588,88.8494,90.0808,91.6442,92.1691,92.277,99.7128,105.778,110.862,113.168,120.362,120.753,122.325,133.428,156.28,162.033,168.262,177.765,199.505,221.792
-9.12671,0.997486,0.309918,4,15,0,10.085,0.361674,64.7807,0.581424,64.7807,0.361674,0.581424,68.1102,69.0991,70.6135,73.2197,73.6996,74.7778,74.8321,78.7339,79.3071,83.547,85.2488,86.4822,86.5071,88.0446,89.3109,90.9139,91.4511,91.5614,99.1189,105.23,110.323,112.627,119.792,120.18,121.741,132.74,155.263,160.917,167.034,176.361,197.669,219.491
-7.97806,0.940249,0.309918,3,9,0,10.2315,0.330443,65.9377,0.102357,65.9377,0.330443,0.102357,68.3687,69.1068,70.2497,72.249,72.6213,73.462,73.5045,76.5934,77.0525,80.4874,81.8831,82.9,82.9205,84.1944,85.2482,86.588,87.0383,87.1309,93.5329,98.7827,103.198,105.206,111.485,111.826,113.201,122.938,143.084,148.173,153.689,162.118,181.44,201.294
-9.13127,0.352416,0.309918,3,15,0,11.2026,0.235865,67.2547,0.516097,67.2547,0.235865,0.516097,69.625,70.331,71.4145,73.2853,73.6307,74.4078,74.447,77.2724,77.6891,80.7852,82.0345,82.9422,82.9605,84.0948,85.0312,86.2194,86.6182,86.7001,92.3472,96.9573,100.827,102.585,108.079,108.378,109.581,118.101,135.758,140.227,145.075,152.49,169.524,187.073
