lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.447001
# Diagonal elements of inverse mass matrix:
# 0.000213518, 0.033302
-50.289,0.977334,0.447001,3,7,0,52.9164,0.285401,0.159549,0.285401,0.159549,3.26277e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8055,23.7498,23.8233,23.8214,23.8053,23.8111,23.801,23.8006,23.7698,23.8021,23.8387,23.8113,23.8062,23.8179,23.8081,23.8289,23.8029,23.8286,23.787,23.7797,23.8212,23.8225,23.7842,23.6851
-50.8292,0.942306,0.447001,2,3,0,50.9025,0.285655,0.202641,0.285655,0.202641,3.26328e+07,1.37066e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7994,23.8262,23.8811,23.8068,23.7511,23.8247,23.8229,23.8069,23.8128,23.8028,23.8025,23.7719,23.8042,23.841,23.8137,23.8088,23.8206,23.8109,23.832,23.8062,23.832,23.7907,23.7837,23.8255,23.827,23.7892,23.6906
-50.1058,0.94671,0.447001,2,3,0,51.1561,0.275388,0.139678,0.275388,0.139678,3.26142e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7964,23.7958,23.7647,23.7966,23.8328,23.8049,23.7995,23.8106,23.8002,23.8205,23.7939,23.8187,23.7764,23.7678,23.8082,23.808,23.7671,23.6656
-50.0016,0.986064,0.447001,2,7,0,50.5357,0.277656,0.0680794,0.277656,0.0680794,3.26123e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8526,23.7956,23.8222,23.8767,23.8021,23.7461,23.8193,23.8172,23.8007,23.8062,23.7957,23.795,23.7638,23.7957,23.8319,23.804,23.7985,23.8095,23.7992,23.8194,23.7927,23.8175,23.7752,23.7667,23.807,23.8069,23.7662,23.6648
-50.0806,0.957693,0.447001,3,7,0,50.5956,0.276034,-0.116048,0.276034,-0.116048,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8065,23.796,23.7954,23.7642,23.7961,23.8323,23.8044,23.7989,23.81,23.7996,23.8198,23.7932,23.818,23.7757,23.7671,23.8074,23.8072,23.7663,23.6648
-52.7939,0.848264,0.447001,2,7,0,53.1542,0.258635,-0.420958,0.258635,-0.420958,3.26429e+07,1.37088e+06,57571.6,23.8165,23.7573,23.7832,23.7826,23.7842,23.7752,23.7458,23.7783,23.7749,23.8825,23.8179,23.8822,23.8586,23.8023,23.8292,23.8843,23.8102,23.7547,23.8286,23.827,23.8112,23.8172,23.8074,23.8073,23.7768,23.8094,23.8463,23.8191,23.8143,23.8262,23.8165,23.8375,23.8117,23.8374,23.7958,23.7882,23.8292,23.8297,23.7891,23.687
-51.0557,0.841662,0.447001,2,3,0,51.9095,0.259347,-0.332845,0.259347,-0.332845,3.26233e+07,1.37046e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8798,23.815,23.8789,23.8551,23.7984,23.8252,23.8799,23.8055,23.7496,23.8231,23.8211,23.805,23.8106,23.8003,23.7998,23.7689,23.8009,23.8373,23.8096,23.8043,23.8155,23.8053,23.8257,23.7991,23.8239,23.7816,23.7728,23.8129,23.8122,23.7699,23.6663
-50.2108,0.627271,0.447001,2,7,0,53.0842,0.292729,0.0172859,0.292729,0.0172859,3.26286e+07,1.37058e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8788,23.8549,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8007,23.77,23.8023,23.8389,23.8116,23.8066,23.8183,23.8086,23.8296,23.8038,23.8296,23.7883,23.7813,23.8232,23.825,23.7877,23.6899
-50.0002,0.926479,0.447001,2,7,0,51.4961,0.27735,0.11435,0.27735,0.11435,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7958,23.7647,23.7966,23.8329,23.8051,23.7996,23.8107,23.8005,23.8207,23.7941,23.819,23.7768,23.7684,23.8088,23.8088,23.7682,23.667
-51.2255,0.880222,0.447001,2,7,0,52.3741,0.26544,0.158388,0.26544,0.158388,3.26041e+07,1.37006e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8006,23.7444,23.8175,23.8152,23.7986,23.8039,23.7932,23.7923,23.7609,23.7925,23.8284,23.8003,23.7945,23.8051,23.7944,23.8142,23.787,23.8111,23.7682,23.7586,23.798,23.7966,23.7534,23.6494
-51.7575,0.911404,0.447001,2,3,0,51.9017,0.276032,0.310027,0.276032,0.310027,3.26384e+07,1.37078e+06,57571.6,23.8162,23.757,23.7828,23.7822,23.7837,23.7745,23.7451,23.7774,23.7739,23.8814,23.8167,23.8809,23.8572,23.8008,23.8277,23.8827,23.8085,23.7529,23.8266,23.825,23.8091,23.815,23.8051,23.805,23.7744,23.8069,23.8438,23.8166,23.8118,23.8237,23.8141,23.8351,23.8094,23.8353,23.794,23.7868,23.8285,23.8297,23.7911,23.6914
-52.3934,0.463892,0.447001,2,3,0,53.4221,0.272933,0.346803,0.272933,0.346803,3.26421e+07,1.37086e+06,57571.6,23.8163,23.7572,23.783,23.7824,23.784,23.7749,23.7455,23.7779,23.7745,23.882,23.8174,23.8816,23.858,23.8016,23.8286,23.8836,23.8095,23.754,23.8278,23.8262,23.8104,23.8164,23.8066,23.8065,23.7761,23.8086,23.8456,23.8185,23.8137,23.8257,23.8162,23.8374,23.8117,23.8377,23.7964,23.7894,23.8311,23.8324,23.7937,23.6938
-53.1991,0.486449,0.447001,2,7,0,54.514,0.261234,0.0290536,0.261234,0.0290536,3.25917e+07,1.3698e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8736,23.8495,23.7922,23.8186,23.8727,23.7977,23.7414,23.8142,23.8117,23.7949,23.7999,23.7888,23.7878,23.7561,23.7873,23.8228,23.7944,23.7882,23.7984,23.7873,23.8065,23.7788,23.8023,23.7588,23.7482,23.7867,23.7843,23.7394,23.6337
-51.1614,1,0.447001,3,7,0,53.3204,0.298717,0.0482436,0.298717,0.0482436,3.26361e+07,1.37073e+06,57571.6,23.816,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8158,23.8798,23.8561,23.7996,23.8264,23.8814,23.8071,23.7514,23.8251,23.8234,23.8075,23.8135,23.8035,23.8033,23.7728,23.8053,23.8422,23.8151,23.8104,23.8224,23.813,23.8343,23.8088,23.8351,23.7943,23.788,23.8305,23.8331,23.7972,23.7007
-50.2575,0.948318,0.447001,3,7,0,51.7806,0.290362,0.0965365,0.290362,0.0965365,3.26286e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.8799,23.8056,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8007,23.77,23.8023,23.839,23.8116,23.8066,23.8183,23.8086,23.8295,23.8037,23.8295,23.7881,23.781,23.8228,23.8244,23.7868,23.6886
-49.8938,0.825658,0.447001,2,3,0,52.0165,0.279499,0.013908,0.279499,0.013908,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7675,23.808,23.8081,23.7677,23.6667
-50.0336,0.943801,0.447001,1,3,0,51.2235,0.288188,-0.0894291,0.288188,-0.0894291,3.26257e+07,1.37051e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8102,23.8052,23.8168,23.8069,23.8277,23.8017,23.8273,23.7858,23.7785,23.82,23.8213,23.7832,23.6844
-50.4088,0.933908,0.447001,3,7,0,51.6291,0.280852,0.206447,0.280852,0.206447,3.26276e+07,1.37055e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8057,23.7499,23.8234,23.8216,23.8055,23.8112,23.8011,23.8007,23.77,23.8022,23.8388,23.8113,23.8063,23.8178,23.808,23.8287,23.8027,23.8282,23.7866,23.7791,23.8204,23.8213,23.7824,23.6827
-50.7745,0.825455,0.447001,2,3,0,51.6176,0.271035,0.0669658,0.271035,0.0669658,3.26044e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7922,23.7609,23.7925,23.8284,23.8003,23.7946,23.8053,23.7946,23.8145,23.7874,23.8117,23.7689,23.7596,23.7993,23.7983,23.7559,23.6529
-50.6487,0.98109,0.447001,3,7,0,51.5779,0.272845,0.268857,0.272845,0.268857,3.26273e+07,1.37055e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7987,23.8255,23.8803,23.8059,23.7501,23.8237,23.8218,23.8057,23.8115,23.8013,23.8009,23.7701,23.8023,23.8388,23.8113,23.8062,23.8177,23.8077,23.8284,23.8022,23.8275,23.7857,23.7778,23.8187,23.8191,23.7791,23.678
-51.8464,0.708397,0.447001,2,7,0,53.1355,0.24851,0.353454,0.24851,0.353454,3.26148e+07,1.37028e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.8779,23.854,23.7972,23.8238,23.8784,23.8038,23.7479,23.8212,23.8191,23.8027,23.8082,23.7977,23.797,23.7658,23.7976,23.8337,23.8058,23.8001,23.811,23.8004,23.8203,23.7932,23.8174,23.7744,23.7647,23.8037,23.8018,23.7571,23.6509
-51.1382,1,0.447001,2,7,0,52.7651,0.25995,0.344526,0.25995,0.344526,3.26264e+07,1.37053e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7738,23.7443,23.7765,23.7729,23.8802,23.8154,23.8794,23.8556,23.799,23.8258,23.8806,23.8062,23.7504,23.8239,23.8221,23.8059,23.8116,23.8014,23.801,23.7701,23.8023,23.8387,23.8111,23.8059,23.8172,23.8071,23.8276,23.8011,23.8261,23.7839,23.7754,23.8156,23.8152,23.7732,23.67
-50.1593,0.994788,0.447001,3,15,0,51.1891,0.292281,0.0116755,0.292281,0.0116755,3.2628e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.776,23.7723,23.8796,23.8147,23.8787,23.8549,23.7982,23.825,23.8798,23.8053,23.7496,23.8231,23.8213,23.8052,23.8109,23.8008,23.8005,23.7697,23.802,23.8387,23.8113,23.8063,23.818,23.8083,23.8292,23.8034,23.8292,23.7879,23.7808,23.8227,23.8244,23.787,23.689
-49.9721,0.993705,0.447001,3,15,0,50.3665,0.2779,0.100967,0.2779,0.100967,3.26143e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8198,23.8177,23.8014,23.8069,23.7964,23.7957,23.7646,23.7965,23.8328,23.8049,23.7995,23.8106,23.8003,23.8206,23.794,23.8189,23.7767,23.7682,23.8087,23.8088,23.7682,23.667
-50.0776,0.994808,0.447001,2,3,0,50.1018,0.28243,0.155722,0.28243,0.155722,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8544,23.7977,23.8245,23.8792,23.8047,23.7489,23.8223,23.8204,23.8042,23.8099,23.7997,23.7992,23.7684,23.8005,23.837,23.8095,23.8043,23.8158,23.8058,23.8265,23.8004,23.8258,23.784,23.7763,23.8175,23.8184,23.7793,23.6796
-50.5961,0.971777,0.447001,3,7,0,50.7128,0.270894,-0.12036,0.270894,-0.12036,3.26073e+07,1.37013e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8182,23.816,23.7994,23.8048,23.7941,23.7933,23.7621,23.7938,23.8298,23.8017,23.796,23.8069,23.7963,23.8162,23.7893,23.8137,23.771,23.7619,23.8017,23.8008,23.7587,23.6559
-50.4962,0.983227,0.447001,3,7,0,51.1703,0.294649,0.042982,0.294649,0.042982,3.26313e+07,1.37063e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.88,23.8152,23.8791,23.8554,23.7988,23.8256,23.8804,23.8061,23.7503,23.8239,23.8221,23.8061,23.812,23.8019,23.8016,23.771,23.8034,23.8401,23.8128,23.808,23.8198,23.8102,23.8313,23.8056,23.8316,23.7904,23.7837,23.8258,23.8278,23.791,23.6936
-51.4347,0.617484,0.447001,2,7,0,52.9752,0.257817,0.266921,0.257817,0.266921,3.26093e+07,1.37017e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8223,23.8768,23.8021,23.7461,23.8192,23.8171,23.8006,23.806,23.7953,23.7946,23.7633,23.795,23.831,23.8029,23.7972,23.8079,23.7973,23.8171,23.79,23.8142,23.7713,23.7616,23.8008,23.7992,23.7554,23.6504
-50.6147,0.909664,0.447001,3,7,0,52.1757,0.29439,-0.0758471,0.29439,-0.0758471,3.26322e+07,1.37065e+06,57571.6,23.816,23.7566,23.7823,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8258,23.8806,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8022,23.802,23.7714,23.8037,23.8405,23.8133,23.8084,23.8203,23.8107,23.8318,23.8061,23.8322,23.791,23.7843,23.8265,23.8286,23.7918,23.6944
-50.9414,0.700338,0.447001,2,7,0,55.1809,0.288532,0.184767,0.288532,0.184767,3.2634e+07,1.37069e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8263,23.8812,23.8069,23.7513,23.8249,23.8232,23.8072,23.8131,23.8031,23.8029,23.7723,23.8047,23.8415,23.8143,23.8094,23.8213,23.8117,23.8328,23.8071,23.8331,23.7919,23.785,23.827,23.8288,23.7914,23.6933
-52.9444,0.127584,0.447001,3,7,0,57.2395,0.260769,-0.0928248,0.260769,-0.0928248,3.25935e+07,1.36984e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.874,23.8498,23.7926,23.819,23.8732,23.7982,23.7419,23.8147,23.8123,23.7955,23.8005,23.7895,23.7885,23.7568,23.7881,23.8237,23.7953,23.7891,23.7994,23.7883,23.8076,23.78,23.8035,23.7601,23.7496,23.7882,23.7858,23.741,23.6354
-50.6357,1,0.447001,2,5,0,53.28,0.272239,-0.0471263,0.272239,-0.0471263,3.26052e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8754,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7611,23.7928,23.8287,23.8007,23.7949,23.8057,23.7951,23.815,23.7879,23.8123,23.7696,23.7604,23.8001,23.7992,23.7571,23.6543
-50.0136,0.997481,0.447001,2,7,0,50.7291,0.277169,-0.104106,0.277169,-0.104106,3.26136e+07,1.37026e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8768,23.8528,23.7959,23.8225,23.8771,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7955,23.7644,23.7963,23.8325,23.8046,23.7992,23.8102,23.7999,23.8202,23.7936,23.8184,23.7761,23.7676,23.808,23.808,23.7673,23.666
-50.1295,0.960415,0.447001,2,3,0,50.7273,0.27518,-0.177125,0.27518,-0.177125,3.26176e+07,1.37034e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7967,23.8234,23.878,23.8035,23.7475,23.8209,23.8188,23.8025,23.8081,23.7977,23.7971,23.7661,23.798,23.8343,23.8066,23.8012,23.8124,23.8022,23.8225,23.796,23.821,23.7788,23.7704,23.811,23.811,23.7704,23.669
-49.7837,0.85832,0.447001,1,3,0,52.5118,0.28197,-0.0108333,0.28197,-0.0108333,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.8181,23.8017,23.8073,23.7968,23.7962,23.7652,23.7971,23.8334,23.8057,23.8003,23.8115,23.8013,23.8217,23.7953,23.8203,23.7783,23.7701,23.8109,23.8113,23.7714,23.671
-50.4433,0.981567,0.447001,3,7,0,50.5663,0.279238,0.219613,0.279238,0.219613,3.26275e+07,1.37055e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8799,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8057,23.7499,23.8235,23.8216,23.8055,23.8113,23.8011,23.8007,23.7699,23.8022,23.8387,23.8113,23.8062,23.8178,23.8079,23.8286,23.8025,23.828,23.7863,23.7787,23.8199,23.8208,23.7816,23.6816
-50.6349,0.932306,0.447001,1,1,0,50.7394,0.279257,0.235071,0.279257,0.235071,3.26296e+07,1.3706e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8801,23.8154,23.8793,23.8556,23.799,23.8258,23.8806,23.8062,23.7505,23.8241,23.8222,23.8062,23.812,23.8019,23.8015,23.7708,23.8031,23.8397,23.8123,23.8073,23.8189,23.8091,23.8299,23.8039,23.8295,23.7879,23.7804,23.8218,23.8227,23.7837,23.6839
-50.0837,0.99197,0.447001,3,7,0,51.3438,0.284774,0.138222,0.284774,0.138222,3.26251e+07,1.3705e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8375,23.81,23.8049,23.8164,23.8065,23.8273,23.8012,23.8267,23.7851,23.7776,23.8189,23.82,23.7813,23.682
-50.0169,0.948298,0.447001,2,3,0,50.4621,0.282896,0.141822,0.282896,0.141822,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.804,23.8097,23.7994,23.7989,23.7681,23.8002,23.8367,23.8091,23.804,23.8154,23.8054,23.8261,23.7999,23.8253,23.7835,23.7758,23.817,23.8179,23.7788,23.679
-50.1048,0.938765,0.447001,2,3,0,50.4824,0.281314,0.167159,0.281314,0.167159,3.26237e+07,1.37047e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7977,23.8245,23.8792,23.8047,23.7489,23.8223,23.8204,23.8042,23.8099,23.7997,23.7992,23.7683,23.8005,23.837,23.8094,23.8042,23.8157,23.8057,23.8264,23.8002,23.8256,23.7838,23.7761,23.8172,23.818,23.7787,23.6788
-49.839,0.91756,0.447001,3,7,0,50.6104,0.280557,0.041548,0.280557,0.041548,3.26148e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7958,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8007,23.821,23.7945,23.8194,23.7773,23.769,23.8097,23.8099,23.7698,23.6691
-50.276,0.967259,0.447001,2,7,0,50.4457,0.273961,0.105956,0.273961,0.105956,3.261e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8001,23.8055,23.795,23.7942,23.763,23.7948,23.8309,23.8029,23.7973,23.8083,23.7978,23.8179,23.7911,23.8157,23.7732,23.7643,23.8044,23.8039,23.7625,23.6603
-50.228,1,0.447001,2,3,0,50.3613,0.282693,0.174762,0.282693,0.174762,3.26261e+07,1.37052e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.8249,23.8797,23.8052,23.7494,23.8229,23.8211,23.8049,23.8107,23.8005,23.8001,23.7693,23.8015,23.838,23.8106,23.8055,23.817,23.8071,23.8279,23.8018,23.8273,23.7857,23.7781,23.8194,23.8204,23.7816,23.682
-49.9984,0.883847,0.447001,3,7,0,50.8393,0.284237,0.127934,0.284237,0.127934,3.26236e+07,1.37047e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8046,23.7487,23.8222,23.8203,23.8041,23.8098,23.7995,23.7991,23.7682,23.8003,23.8368,23.8093,23.8042,23.8156,23.8057,23.8264,23.8002,23.8257,23.784,23.7764,23.8176,23.8186,23.7797,23.6802
-50.2278,0.900201,0.447001,2,7,0,51.4576,0.273165,0.168065,0.273165,0.168065,3.26142e+07,1.37027e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8027,23.7467,23.82,23.8179,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.8328,23.805,23.7995,23.8106,23.8003,23.8205,23.7938,23.8186,23.7762,23.7676,23.8078,23.8075,23.7663,23.6644
-51.838,0.524984,0.447001,2,5,0,54.6568,0.29928,-0.113936,0.29928,-0.113936,3.264e+07,1.37081e+06,57571.6,23.8161,23.7569,23.7827,23.7819,23.7834,23.7742,23.7447,23.7771,23.7736,23.881,23.8163,23.8805,23.8568,23.8003,23.8272,23.8822,23.808,23.7524,23.8262,23.8246,23.8087,23.8147,23.8049,23.8048,23.7744,23.807,23.844,23.817,23.8123,23.8245,23.8152,23.8366,23.8113,23.8378,23.7971,23.7911,23.8338,23.8366,23.8011,23.705
-50.3396,0.995111,0.447001,2,7,0,52.2781,0.289591,0.119642,0.289591,0.119642,3.26292e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8057,23.75,23.8235,23.8217,23.8057,23.8114,23.8013,23.801,23.7703,23.8026,23.8393,23.8119,23.8069,23.8187,23.8089,23.8299,23.804,23.8298,23.7885,23.7814,23.8232,23.8248,23.7871,23.6889
-50.4207,0.943594,0.447001,3,7,0,51.1878,0.277399,-0.227537,0.277399,-0.227537,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7984,23.8252,23.8799,23.8055,23.7497,23.8232,23.8214,23.8052,23.811,23.8008,23.8004,23.7696,23.8017,23.8383,23.8108,23.8057,23.8172,23.8072,23.8279,23.8018,23.8272,23.7854,23.7777,23.8187,23.8194,23.7799,23.6795
-50.2691,0.991459,0.447001,2,7,0,51.0827,0.289682,0.108763,0.289682,0.108763,3.26286e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8054,23.8112,23.8011,23.8008,23.77,23.8023,23.839,23.8116,23.8066,23.8183,23.8086,23.8295,23.8036,23.8294,23.788,23.7809,23.8227,23.8243,23.7865,23.6882
-50.2911,0.961115,0.447001,3,7,0,51.9809,0.279856,0.200579,0.279856,0.200579,3.26257e+07,1.37052e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8211,23.8049,23.8106,23.8004,23.8,23.7692,23.8014,23.8379,23.8104,23.8053,23.8168,23.8069,23.8276,23.8014,23.8269,23.7851,23.7775,23.8186,23.8194,23.7802,23.6801
-50.6723,0.353408,0.447001,2,3,0,53.3111,0.272261,0.0182964,0.272261,0.0182964,3.26046e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7923,23.7609,23.7926,23.8285,23.8004,23.7946,23.8054,23.7948,23.8146,23.7876,23.8119,23.7692,23.7599,23.7996,23.7987,23.7566,23.6538
