# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.2183,0.974609,0.480519,2,5,0,50.7477,0.273729,-0.201198,0.273729,-0.201198,3.26186e+07,1.37037e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8212,23.8192,23.8029,23.8085,23.7981,23.7975,23.7665,23.7985,23.8348,23.8071,23.8018,23.813,23.8028,23.8231,23.7967,23.8216,23.7795,23.7711,23.8116,23.8116,23.7709,23.6693
-50.4084,0.227283,0.480519,2,7,0,52.7138,0.271769,0.141972,0.271769,0.141972,3.26101e+07,1.37019e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8763,23.8524,23.7954,23.822,23.8765,23.8018,23.7457,23.8189,23.8167,23.8003,23.8057,23.7951,23.7944,23.7632,23.7949,23.831,23.803,23.7974,23.8084,23.7979,23.8179,23.7911,23.8157,23.7731,23.7642,23.8041,23.8035,23.7617,23.6593
-49.9946,0.973521,0.480519,2,7,0,50.6111,0.279062,0.150691,0.279062,0.150691,3.26195e+07,1.37038e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8212,23.8192,23.803,23.8086,23.7982,23.7977,23.7667,23.7987,23.8351,23.8074,23.8021,23.8134,23.8033,23.8238,23.7974,23.8225,23.7805,23.7725,23.8133,23.8136,23.7737,23.6731
-50.1815,0.922316,0.480519,2,3,0,50.5027,0.276183,0.199061,0.276183,0.199061,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7974,23.8241,23.8788,23.8043,23.7484,23.8218,23.8199,23.8036,23.8093,23.799,23.7985,23.7675,23.7996,23.836,23.8083,23.8031,23.8144,23.8043,23.8248,23.7984,23.8236,23.7816,23.7735,23.8142,23.8145,23.7744,23.6734
-49.8988,0.244697,0.480519,2,3,0,53.5936,0.279362,-0.043938,0.279362,-0.043938,3.26135e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.813,23.8767,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.796,23.7954,23.7643,23.7961,23.8323,23.8045,23.7991,23.8102,23.7999,23.8201,23.7936,23.8184,23.7762,23.7678,23.8083,23.8084,23.768,23.667
-49.9973,0.980397,0.480519,2,7,0,50.2143,0.277948,0.0339572,0.277948,0.0339572,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7954,23.8315,23.8036,23.7981,23.8091,23.7988,23.819,23.7923,23.8171,23.7747,23.7661,23.8065,23.8064,23.7656,23.6642
-50.149,0.967512,0.480519,3,7,0,50.6181,0.275886,-0.1909,0.275886,-0.1909,3.26199e+07,1.37039e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8785,23.804,23.7481,23.8215,23.8195,23.8032,23.8088,23.7985,23.798,23.767,23.799,23.8354,23.8077,23.8024,23.8137,23.8035,23.824,23.7976,23.8227,23.7806,23.7724,23.8131,23.8133,23.773,23.6719
-49.9112,0.993298,0.480519,2,7,0,50.221,0.280846,-0.122876,0.280846,-0.122876,3.26192e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7975,23.7665,23.7986,23.8349,23.8073,23.802,23.8133,23.8032,23.8237,23.7973,23.8225,23.7805,23.7725,23.8134,23.8139,23.7742,23.6738
-49.9445,0.984927,0.480519,2,3,0,50.0831,0.278508,-0.109944,0.278508,-0.109944,3.26156e+07,1.3703e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8229,23.8775,23.8028,23.7469,23.8202,23.8181,23.8017,23.8073,23.7968,23.7962,23.7651,23.7971,23.8333,23.8056,23.8001,23.8113,23.8011,23.8214,23.7949,23.8198,23.7777,23.7693,23.8099,23.8101,23.7697,23.6687
-50.1225,0.887741,0.480519,1,3,0,51.4742,0.276481,0.0388614,0.276481,0.0388614,3.261e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8165,23.8,23.8054,23.7949,23.7941,23.7629,23.7947,23.8308,23.8029,23.7973,23.8083,23.7978,23.818,23.7912,23.8159,23.7734,23.7647,23.8049,23.8046,23.7634,23.6617
-50.4636,0.893956,0.480519,3,7,0,51.2869,0.273109,-0.0696377,0.273109,-0.0696377,3.2607e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8213,23.8757,23.801,23.7449,23.818,23.8158,23.7992,23.8046,23.7939,23.7931,23.7618,23.7935,23.8295,23.8015,23.7958,23.8067,23.7961,23.8161,23.7892,23.8136,23.771,23.7619,23.8018,23.8011,23.7592,23.6568
-50.7513,0.966356,0.480519,2,3,0,50.999,0.2881,-0.175575,0.2881,-0.175575,3.26325e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7443,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.826,23.8809,23.8066,23.7509,23.8245,23.8227,23.8068,23.8126,23.8026,23.8023,23.7717,23.8041,23.8408,23.8135,23.8086,23.8205,23.8108,23.8318,23.8061,23.832,23.7907,23.7838,23.8257,23.8274,23.7898,23.6915
-50.6694,0.803684,0.480519,2,3,0,51.739,0.272211,0.0287609,0.272211,0.0287609,3.26047e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.8769,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8005,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7923,23.761,23.7926,23.8285,23.8004,23.7947,23.8054,23.7948,23.8147,23.7877,23.812,23.7692,23.76,23.7997,23.7988,23.7566,23.6538
-50.2943,1,0.480519,3,7,0,50.8001,0.286335,0.151316,0.286335,0.151316,3.2628e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8233,23.8215,23.8054,23.8112,23.801,23.8007,23.7699,23.8022,23.8388,23.8114,23.8064,23.818,23.8082,23.8291,23.8032,23.8288,23.7874,23.7801,23.8217,23.823,23.7848,23.6859
-51.3269,0.665095,0.480519,3,7,0,52.6357,0.263727,-0.181744,0.263727,-0.181744,3.26045e+07,1.37007e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7946,23.8211,23.8755,23.8007,23.7446,23.8177,23.8154,23.7988,23.8041,23.7934,23.7925,23.7612,23.7928,23.8287,23.8005,23.7947,23.8053,23.7946,23.8144,23.7872,23.8113,23.7683,23.7587,23.798,23.7965,23.7531,23.6488
-51.6642,0.913232,0.480519,1,3,0,52.8936,0.266462,-0.064551,0.266462,-0.064551,3.25989e+07,1.36995e+06,57571.6,23.8153,23.7558,23.7811,23.78,23.7811,23.7715,23.7415,23.7734,23.7694,23.8763,23.8112,23.8747,23.8506,23.7934,23.8199,23.8742,23.7993,23.743,23.816,23.8137,23.7969,23.8021,23.7913,23.7903,23.7588,23.7903,23.826,23.7977,23.7918,23.8023,23.7915,23.811,23.7837,23.8076,23.7645,23.7547,23.7938,23.7922,23.7486,23.6445
-52.4181,0.877133,0.480519,1,1,0,52.5511,0.263364,-0.0659994,0.263364,-0.0659994,3.25953e+07,1.36988e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.7809,23.7712,23.7412,23.7731,23.769,23.8759,23.8107,23.8742,23.85,23.7928,23.8192,23.8735,23.7985,23.7422,23.8151,23.8127,23.7959,23.801,23.7901,23.7891,23.7574,23.7888,23.8244,23.7961,23.79,23.8003,23.7894,23.8088,23.7812,23.8049,23.7616,23.7514,23.7902,23.7881,23.7438,23.6388
-50.5448,1,0.480519,2,3,0,51.9933,0.281887,-0.211085,0.281887,-0.211085,3.26294e+07,1.37059e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7763,23.7727,23.88,23.8153,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7503,23.8239,23.8221,23.806,23.8118,23.8017,23.8014,23.7706,23.8029,23.8396,23.8122,23.8072,23.8188,23.809,23.8299,23.8039,23.8295,23.788,23.7806,23.8221,23.8232,23.7845,23.6851
-50.4564,0.550162,0.480519,2,3,0,52.2031,0.278447,0.225343,0.278447,0.225343,3.26273e+07,1.37055e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8799,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8057,23.7499,23.8234,23.8216,23.8055,23.8112,23.8011,23.8007,23.7699,23.8021,23.8387,23.8112,23.8061,23.8177,23.8078,23.8285,23.8024,23.8279,23.7862,23.7785,23.8197,23.8205,23.7812,23.681
-50.4564,0.408152,0.480519,1,1,0,51.4424,0.278447,0.225343,0.278447,0.225343,3.26273e+07,1.37055e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8799,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8057,23.7499,23.8234,23.8216,23.8055,23.8112,23.8011,23.8007,23.7699,23.8021,23.8387,23.8112,23.8061,23.8177,23.8078,23.8285,23.8024,23.8279,23.7862,23.7785,23.8197,23.8205,23.7812,23.681
-51.1447,0.455494,0.480519,2,3,0,54.0804,0.299101,-0.0236644,0.299101,-0.0236644,3.2636e+07,1.37073e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.8561,23.7995,23.8264,23.8813,23.8071,23.7514,23.8251,23.8234,23.8075,23.8134,23.8035,23.8033,23.7728,23.8053,23.8422,23.8151,23.8103,23.8224,23.8129,23.8342,23.8088,23.8351,23.7942,23.7879,23.8305,23.8331,23.7972,23.7008
-51.2479,0.975154,0.480519,2,7,0,51.7091,0.298643,0.0658827,0.298643,0.0658827,3.26367e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7768,23.7732,23.8806,23.8158,23.8799,23.8562,23.7997,23.8266,23.8815,23.8072,23.7516,23.8253,23.8236,23.8077,23.8136,23.8037,23.8035,23.773,23.8056,23.8425,23.8154,23.8106,23.8227,23.8133,23.8346,23.8092,23.8355,23.7946,23.7884,23.8309,23.8335,23.7976,23.7013
-51.8501,0.90767,0.480519,1,1,0,51.9561,0.30152,0.0678297,0.30152,0.0678297,3.26401e+07,1.37082e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7742,23.7447,23.7771,23.7735,23.881,23.8163,23.8804,23.8567,23.8003,23.8272,23.8821,23.8079,23.7524,23.8261,23.8245,23.8087,23.8147,23.8049,23.8047,23.7743,23.8069,23.844,23.817,23.8123,23.8246,23.8152,23.8367,23.8114,23.838,23.7973,23.7914,23.8342,23.8372,23.8019,23.7062
-51.5181,0.985979,0.480519,3,7,0,52.324,0.263102,-0.1744,0.263102,-0.1744,3.2603e+07,1.37004e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7442,23.8173,23.815,23.7984,23.8036,23.7929,23.792,23.7606,23.7921,23.828,23.7998,23.7939,23.8045,23.7938,23.8134,23.7862,23.8102,23.7672,23.7574,23.7966,23.7949,23.7513,23.6468
-49.7921,0.880848,0.480519,2,7,0,52.0707,0.283685,-0.0626554,0.283685,-0.0626554,3.26192e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.8781,23.8035,23.7476,23.821,23.819,23.8027,23.8083,23.7979,23.7974,23.7664,23.7985,23.8348,23.8072,23.8019,23.8132,23.8032,23.8237,23.7974,23.8226,23.7807,23.7728,23.8138,23.8145,23.7752,23.6753
-51.127,0.796033,0.480519,1,3,0,52.832,0.299145,0.0058334,0.299145,0.0058334,3.26359e+07,1.37073e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8264,23.8813,23.807,23.7514,23.8251,23.8234,23.8074,23.8134,23.8034,23.8033,23.7727,23.8052,23.8421,23.815,23.8103,23.8223,23.8129,23.8342,23.8087,23.835,23.7941,23.7879,23.8304,23.833,23.7971,23.7008
-50.6437,0.906344,0.480519,3,7,0,52.2561,0.292504,-0.114168,0.292504,-0.114168,3.26322e+07,1.37065e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8154,23.8794,23.8556,23.799,23.8258,23.8807,23.8064,23.7507,23.8243,23.8225,23.8065,23.8123,23.8023,23.802,23.7714,23.8038,23.8406,23.8133,23.8084,23.8203,23.8107,23.8318,23.8061,23.8321,23.7909,23.7841,23.8262,23.8281,23.7911,23.6935
-50.6918,0.993899,0.480519,2,3,0,50.8788,0.292357,-0.121464,0.292357,-0.121464,3.26325e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8808,23.8065,23.7508,23.8244,23.8226,23.8066,23.8125,23.8025,23.8022,23.7716,23.804,23.8408,23.8135,23.8086,23.8205,23.8109,23.832,23.8063,23.8323,23.7911,23.7844,23.8265,23.8284,23.7914,23.6938
-50.4835,0.924744,0.480519,3,7,0,52.3541,0.281505,-0.208705,0.281505,-0.208705,3.26287e+07,1.37058e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.88,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8237,23.8219,23.8058,23.8116,23.8014,23.8011,23.7704,23.8026,23.8392,23.8118,23.8068,23.8184,23.8086,23.8294,23.8034,23.829,23.7874,23.78,23.8214,23.8224,23.7837,23.6841
-51.5754,0.54762,0.480519,1,3,0,52.4142,0.276042,-0.303092,0.276042,-0.303092,3.26371e+07,1.37075e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.7449,23.7773,23.7738,23.8812,23.8166,23.8807,23.857,23.8005,23.8274,23.8824,23.8082,23.7525,23.8263,23.8246,23.8087,23.8146,23.8047,23.8045,23.7739,23.8064,23.8432,23.816,23.8111,23.823,23.8133,23.8344,23.8086,23.8344,23.793,23.7858,23.8274,23.8286,23.7898,23.6901
-49.9466,0.566023,0.480519,2,7,0,53.6068,0.289571,0.0267097,0.289571,0.0267097,3.2625e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8783,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8048,23.8164,23.8066,23.8274,23.8014,23.827,23.7855,23.7782,23.8198,23.8211,23.7831,23.6845
-50.6405,0.456214,0.480519,2,5,0,55.8818,0.276542,-0.250913,0.276542,-0.250913,3.26288e+07,1.37058e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8555,23.7989,23.8257,23.8805,23.8061,23.7504,23.8239,23.8221,23.806,23.8118,23.8017,23.8013,23.7706,23.8028,23.8394,23.812,23.8069,23.8185,23.8086,23.8294,23.8033,23.8288,23.7871,23.7794,23.8206,23.8213,23.7819,23.6816
-49.8103,0.990347,0.480519,2,5,0,50.8387,0.284171,0.0713809,0.284171,0.0713809,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7982,23.7977,23.7668,23.7988,23.8352,23.8076,23.8024,23.8137,23.8037,23.8242,23.798,23.8233,23.7814,23.7736,23.8147,23.8154,23.7763,23.6765
-49.8548,0.987493,0.480519,1,3,0,49.9571,0.280323,0.0682259,0.280323,0.0682259,3.26154e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8027,23.7468,23.8201,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8332,23.8054,23.8001,23.8112,23.801,23.8214,23.7949,23.8198,23.7777,23.7695,23.8101,23.8104,23.7703,23.6696
-50.7606,0.893962,0.480519,2,7,0,51.1529,0.271272,-0.058452,0.271272,-0.058452,3.26044e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7443,23.8173,23.8151,23.7985,23.8038,23.793,23.7922,23.7609,23.7925,23.8284,23.8003,23.7945,23.8053,23.7946,23.8145,23.7874,23.8117,23.7689,23.7596,23.7993,23.7983,23.7559,23.653
-49.7852,0.943908,0.480519,2,3,0,51.6101,0.284685,0.0519621,0.284685,0.0519621,3.262e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8211,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7988,23.8352,23.8075,23.8023,23.8137,23.8036,23.8242,23.7979,23.8232,23.7814,23.7736,23.8147,23.8154,23.7763,23.6766
-49.9947,0.970403,0.480519,2,7,0,50.3122,0.29047,0.00520696,0.29047,0.00520696,3.26259e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8545,23.7978,23.8246,23.8793,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8012,23.8378,23.8103,23.8052,23.8169,23.8071,23.8279,23.8019,23.8276,23.7862,23.7789,23.8206,23.8221,23.7842,23.6859
-51.6107,0.860613,0.480519,2,3,0,51.896,0.267163,-0.0354399,0.267163,-0.0354399,3.25989e+07,1.36995e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7715,23.7415,23.7734,23.7694,23.8763,23.8112,23.8746,23.8505,23.7934,23.8198,23.8741,23.7992,23.743,23.816,23.8136,23.7969,23.8021,23.7912,23.7903,23.7588,23.7902,23.826,23.7977,23.7918,23.8023,23.7914,23.811,23.7837,23.8076,23.7645,23.7547,23.7939,23.7923,23.7489,23.6448
-52.0748,0.974459,0.480519,2,3,0,52.2532,0.265051,-0.0465861,0.265051,-0.0465861,3.25966e+07,1.3699e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8743,23.8502,23.793,23.8194,23.8737,23.7988,23.7425,23.8154,23.813,23.7963,23.8014,23.7905,23.7895,23.7579,23.7893,23.825,23.7967,23.7907,23.8011,23.7901,23.8096,23.7822,23.806,23.7627,23.7527,23.7916,23.7898,23.7458,23.6412
-53.758,0.922444,0.480519,2,3,0,53.8306,0.259587,-0.0163032,0.259587,-0.0163032,3.25895e+07,1.36975e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7708,23.7408,23.7725,23.7684,23.8753,23.81,23.8733,23.8492,23.7918,23.8182,23.8723,23.7973,23.7409,23.8137,23.8112,23.7942,23.7992,23.7881,23.787,23.7552,23.7865,23.8219,23.7934,23.7871,23.7972,23.786,23.8052,23.7774,23.8007,23.7571,23.7463,23.7846,23.782,23.7366,23.6305
-49.9858,0.919695,0.480519,2,3,0,53.2613,0.281074,0.145297,0.281074,0.145297,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8041,23.7483,23.8217,23.8197,23.8035,23.8091,23.7988,23.7983,23.7674,23.7995,23.8359,23.8083,23.803,23.8144,23.8044,23.8249,23.7987,23.8239,23.7821,23.7742,23.8152,23.8158,23.7763,23.6762
-50.5926,0.979131,0.480519,3,7,0,50.6718,0.270511,0.271219,0.270511,0.271219,3.2625e+07,1.3705e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8054,23.7496,23.8231,23.8212,23.8051,23.8107,23.8005,23.8001,23.7692,23.8013,23.8378,23.8102,23.805,23.8164,23.8064,23.8269,23.8006,23.8258,23.7838,23.7756,23.8163,23.8165,23.7759,23.6743
-50.3117,0.997571,0.480519,2,3,0,50.6246,0.272112,0.221574,0.272112,0.221574,3.26194e+07,1.37038e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.804,23.7481,23.8215,23.8195,23.8032,23.8088,23.7984,23.7979,23.7669,23.7989,23.8352,23.8075,23.8022,23.8134,23.8032,23.8236,23.7971,23.822,23.7799,23.7715,23.8119,23.8119,23.771,23.6692
-50.6645,0.97683,0.480519,2,7,0,50.9175,0.268028,0.284136,0.268028,0.284136,3.26243e+07,1.37048e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7983,23.8251,23.8798,23.8054,23.7495,23.823,23.8211,23.8049,23.8106,23.8003,23.7999,23.769,23.8011,23.8376,23.8099,23.8047,23.816,23.806,23.8264,23.8001,23.8251,23.7831,23.7748,23.8153,23.8152,23.7742,23.6722
-50.6645,0.198417,0.480519,1,3,0,52.9391,0.268028,0.284136,0.268028,0.284136,3.26243e+07,1.37048e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7983,23.8251,23.8798,23.8054,23.7495,23.823,23.8211,23.8049,23.8106,23.8003,23.7999,23.769,23.8011,23.8376,23.8099,23.8047,23.816,23.806,23.8264,23.8001,23.8251,23.7831,23.7748,23.8153,23.8152,23.7742,23.6722
-49.8476,0.787767,0.480519,3,7,0,52.1219,0.285025,0.0805033,0.285025,0.0805033,3.26215e+07,1.37043e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8785,23.804,23.7482,23.8216,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7994,23.8359,23.8083,23.8031,23.8145,23.8045,23.8251,23.7989,23.8243,23.7825,23.7748,23.816,23.8169,23.778,23.6784
-50.0176,0.974276,0.480519,2,3,0,50.1744,0.284408,0.130143,0.284408,0.130143,3.2624e+07,1.37048e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8042,23.8099,23.7996,23.7992,23.7683,23.8005,23.837,23.8095,23.8043,23.8158,23.8059,23.8266,23.8005,23.8259,23.7843,23.7767,23.8179,23.8189,23.7801,23.6807
-50.1589,0.989035,0.480519,3,7,0,50.5699,0.289075,-0.100218,0.289075,-0.100218,3.26273e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8212,23.8051,23.8108,23.8007,23.8003,23.7696,23.8018,23.8384,23.811,23.806,23.8177,23.8079,23.8287,23.8028,23.8285,23.7871,23.7799,23.8215,23.823,23.7851,23.6866
-50.2148,0.994674,0.480519,2,3,0,50.2886,0.2888,-0.113058,0.2888,-0.113058,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7497,23.8232,23.8213,23.8052,23.811,23.8009,23.8005,23.7698,23.802,23.8387,23.8113,23.8063,23.8179,23.8081,23.829,23.8031,23.8288,23.7874,23.7802,23.8219,23.8234,23.7855,23.687
