# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.4249,0.877656,0.458548,3,7,0,51.6388,0.272483,0.111768,0.272483,0.111768,3.26086e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8216,23.8761,23.8014,23.7453,23.8185,23.8163,23.7998,23.8051,23.7945,23.7938,23.7625,23.7943,23.8303,23.8023,23.7967,23.8075,23.797,23.817,23.7902,23.8147,23.7721,23.7631,23.803,23.8023,23.7605,23.6581
-49.9428,0.99205,0.458548,3,7,0,50.7937,0.287744,0.0735906,0.287744,0.0735906,3.26243e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8203,23.8042,23.8099,23.7996,23.7992,23.7684,23.8006,23.8371,23.8096,23.8045,23.816,23.8062,23.8269,23.8009,23.8264,23.7848,23.7774,23.8189,23.8201,23.7817,23.6828
-49.9428,0.844247,0.458548,2,7,0,51.9501,0.287744,0.0735906,0.287744,0.0735906,3.26243e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8203,23.8042,23.8099,23.7996,23.7992,23.7684,23.8006,23.8371,23.8096,23.8045,23.816,23.8062,23.8269,23.8009,23.8264,23.7848,23.7774,23.8189,23.8201,23.7817,23.6828
-50.1878,0.985494,0.458548,3,15,0,50.5901,0.284722,-0.153524,0.284722,-0.153524,3.26263e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8052,23.7494,23.8229,23.8211,23.8049,23.8107,23.8005,23.8001,23.7693,23.8015,23.8381,23.8106,23.8056,23.8171,23.8073,23.8281,23.802,23.8276,23.786,23.7786,23.82,23.8211,23.7826,23.6833
-49.8814,0.999972,0.458548,3,11,0,50.5305,0.287613,0.0541706,0.287613,0.0541706,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7993,23.7989,23.768,23.8002,23.8367,23.8092,23.804,23.8156,23.8056,23.8264,23.8003,23.8258,23.7841,23.7767,23.8181,23.8192,23.7808,23.6818
-50.2586,0.974448,0.458548,3,7,0,50.3189,0.273553,-0.213793,0.273553,-0.213793,3.262e+07,1.3704e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8786,23.8041,23.7482,23.8216,23.8196,23.8034,23.809,23.7986,23.7981,23.7671,23.7991,23.8355,23.8078,23.8025,23.8137,23.8036,23.824,23.7975,23.8226,23.7805,23.7722,23.8127,23.8128,23.7722,23.6707
-50.4531,0.994739,0.458548,3,7,0,50.6975,0.270885,-0.251466,0.270885,-0.251466,3.26223e+07,1.37044e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8048,23.7489,23.8223,23.8204,23.8042,23.8098,23.7995,23.799,23.7681,23.8002,23.8366,23.8089,23.8036,23.815,23.8048,23.8253,23.7989,23.8239,23.7818,23.7736,23.8141,23.8141,23.7733,23.6716
-50.2784,0.874907,0.458548,2,3,0,51.0055,0.273338,-0.131523,0.273338,-0.131523,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8005,23.8059,23.7954,23.7947,23.7635,23.7953,23.8314,23.8035,23.7979,23.8089,23.7985,23.8186,23.7918,23.8164,23.774,23.7651,23.8052,23.8048,23.7633,23.6612
-51.2348,0.870617,0.458548,3,7,0,52.2201,0.299536,-0.0272615,0.299536,-0.0272615,3.26366e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7732,23.8806,23.8158,23.8799,23.8562,23.7996,23.8265,23.8814,23.8072,23.7515,23.8252,23.8235,23.8076,23.8136,23.8037,23.8035,23.773,23.8055,23.8424,23.8153,23.8106,23.8227,23.8132,23.8346,23.8091,23.8355,23.7947,23.7884,23.831,23.8337,23.7979,23.7016
-50.7278,1,0.458548,1,1,0,51.1914,0.296544,-0.0292257,0.296544,-0.0292257,3.26332e+07,1.37067e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8802,23.8154,23.8794,23.8556,23.7991,23.8259,23.8808,23.8064,23.7508,23.8244,23.8226,23.8067,23.8125,23.8025,23.8023,23.7717,23.8041,23.8409,23.8137,23.8089,23.8208,23.8113,23.8324,23.8068,23.833,23.7919,23.7854,23.8277,23.83,23.7935,23.6966
-50.6585,0.99606,0.458548,2,7,0,50.9532,0.296219,0.0194775,0.296219,0.0194775,3.26327e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8063,23.7506,23.8243,23.8225,23.8065,23.8124,23.8024,23.8021,23.7715,23.8039,23.8407,23.8135,23.8086,23.8205,23.811,23.8321,23.8065,23.8326,23.7915,23.785,23.8272,23.8294,23.7929,23.6959
-51.0546,0.952111,0.458548,3,7,0,51.9281,0.263289,-0.220128,0.263289,-0.220128,3.26088e+07,1.37016e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8524,23.7955,23.822,23.8765,23.8018,23.7457,23.8189,23.8167,23.8002,23.8056,23.7949,23.7942,23.7629,23.7946,23.8306,23.8026,23.7969,23.8076,23.7971,23.8169,23.7899,23.8142,23.7714,23.7619,23.8014,23.8001,23.757,23.653
-51.8589,0.768986,0.458548,3,7,0,52.328,0.2571,-0.243389,0.2571,-0.243389,3.26047e+07,1.37007e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7742,23.7704,23.8774,23.8123,23.8759,23.8519,23.7949,23.8214,23.8758,23.8011,23.7449,23.818,23.8158,23.7992,23.8045,23.7937,23.7929,23.7615,23.7931,23.8289,23.8007,23.7949,23.8055,23.7947,23.8144,23.7871,23.811,23.7679,23.7579,23.7969,23.7949,23.7506,23.6452
-50.7204,1,0.458548,2,7,0,53.0776,0.293456,-0.107824,0.293456,-0.107824,3.26329e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8808,23.8065,23.7508,23.8244,23.8227,23.8067,23.8125,23.8025,23.8023,23.7717,23.8041,23.8409,23.8136,23.8088,23.8207,23.8111,23.8322,23.8065,23.8326,23.7915,23.7848,23.8269,23.829,23.7921,23.6947
-50.1351,1,0.458548,2,3,0,50.8669,0.291703,-0.0343589,0.291703,-0.0343589,3.26277e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8212,23.8051,23.8108,23.8007,23.8004,23.7696,23.8019,23.8385,23.8111,23.8061,23.8178,23.8081,23.829,23.8031,23.8289,23.7876,23.7805,23.8223,23.824,23.7864,23.6884
-49.9898,0.989388,0.458548,3,7,0,50.6644,0.288172,0.0792613,0.288172,0.0792613,3.26251e+07,1.3705e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.749,23.8224,23.8205,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8375,23.81,23.8049,23.8165,23.8066,23.8274,23.8014,23.827,23.7854,23.778,23.8196,23.8209,23.7826,23.6839
-49.8554,0.969611,0.458548,2,3,0,50.4049,0.288235,0.0146246,0.288235,0.0146246,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8044,23.7485,23.822,23.82,23.8038,23.8095,23.7993,23.7988,23.768,23.8001,23.8366,23.8091,23.804,23.8155,23.8056,23.8263,23.8002,23.8257,23.7841,23.7767,23.8181,23.8193,23.7809,23.6821
-50.1919,0.974319,0.458548,3,7,0,50.72,0.274526,0.121061,0.274526,0.121061,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8526,23.7956,23.8222,23.8767,23.8021,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7637,23.7955,23.8316,23.8037,23.7982,23.8092,23.7988,23.8189,23.7922,23.8169,23.7745,23.7658,23.8059,23.8056,23.7644,23.6625
-50.0914,0.999646,0.458548,3,7,0,50.2646,0.280165,0.170985,0.280165,0.170985,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.804,23.8096,23.7994,23.7989,23.768,23.8001,23.8366,23.809,23.8038,23.8152,23.8052,23.8258,23.7995,23.8248,23.783,23.7752,23.8162,23.8168,23.7774,23.6772
-51.0098,0.890885,0.458548,2,3,0,51.063,0.269285,0.0836008,0.269285,0.0836008,3.26031e+07,1.37004e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7941,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7982,23.8034,23.7927,23.7918,23.7604,23.792,23.8279,23.7997,23.7939,23.8046,23.7939,23.8137,23.7865,23.8107,23.7678,23.7584,23.7978,23.7967,23.7539,23.6505
-50.0456,1,0.458548,3,7,0,50.8896,0.277169,0.16064,0.277169,0.16064,3.26182e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8035,23.7476,23.8209,23.8189,23.8026,23.8082,23.7978,23.7973,23.7662,23.7982,23.8346,23.8068,23.8015,23.8127,23.8026,23.823,23.7965,23.8215,23.7794,23.7712,23.8119,23.812,23.7718,23.6708
-50.7026,0.800995,0.458548,2,3,0,51.6568,0.27165,0.0577049,0.27165,0.0577049,3.26048e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8174,23.8152,23.7986,23.8039,23.7932,23.7924,23.761,23.7927,23.8286,23.8005,23.7948,23.8055,23.7949,23.8147,23.7877,23.812,23.7693,23.76,23.7997,23.7988,23.7565,23.6536
-50.844,0.99486,0.458548,2,7,0,51.0088,0.270202,0.0857456,0.270202,0.0857456,3.26043e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7922,23.7609,23.7925,23.8284,23.8003,23.7945,23.8052,23.7946,23.8144,23.7873,23.8116,23.7688,23.7594,23.799,23.798,23.7555,23.6523
-51.5462,0.666507,0.458548,2,7,0,53.6817,0.300657,-0.0496574,0.300657,-0.0496574,3.26384e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8801,23.8564,23.8,23.8268,23.8818,23.8076,23.752,23.8257,23.824,23.8082,23.8142,23.8043,23.8041,23.7737,23.8063,23.8432,23.8162,23.8115,23.8237,23.8143,23.8357,23.8103,23.8368,23.7961,23.79,23.8327,23.8355,23.8001,23.7041
-52.1371,0.918711,0.458548,1,1,0,52.1961,0.302716,-0.0694902,0.302716,-0.0694902,3.26415e+07,1.37085e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7772,23.7737,23.8811,23.8165,23.8806,23.8569,23.8005,23.8274,23.8824,23.8083,23.7527,23.8265,23.8249,23.8091,23.8151,23.8053,23.8053,23.7749,23.8075,23.8446,23.8176,23.8131,23.8253,23.8161,23.8376,23.8124,23.839,23.7984,23.7926,23.8356,23.8387,23.8038,23.7083
-51.4187,1,0.458548,1,1,0,52.0825,0.299681,-0.0614392,0.299681,-0.0614392,3.26377e+07,1.37077e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7833,23.774,23.7445,23.7768,23.7733,23.8807,23.816,23.8801,23.8563,23.7999,23.8267,23.8817,23.8074,23.7518,23.8255,23.8239,23.808,23.8139,23.8041,23.8039,23.7734,23.806,23.8429,23.8158,23.8112,23.8233,23.8139,23.8352,23.8098,23.8362,23.7954,23.7893,23.832,23.8347,23.799,23.7028
-51.6574,0.950266,0.458548,1,1,0,51.8173,0.299979,-0.0841624,0.299979,-0.0841624,3.2639e+07,1.37079e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7834,23.7741,23.7446,23.777,23.7734,23.8809,23.8162,23.8803,23.8566,23.8001,23.827,23.882,23.8078,23.7522,23.8259,23.8242,23.8084,23.8144,23.8045,23.8044,23.774,23.8065,23.8435,23.8165,23.8118,23.824,23.8146,23.836,23.8107,23.8372,23.7964,23.7904,23.8331,23.8359,23.8004,23.7044
-50.7708,0.970521,0.458548,2,3,0,52.2911,0.296811,0.0299019,0.296811,0.0299019,3.26335e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.826,23.8808,23.8065,23.7508,23.8245,23.8227,23.8068,23.8126,23.8026,23.8024,23.7718,23.8043,23.8411,23.8139,23.8091,23.821,23.8115,23.8326,23.8071,23.8332,23.7922,23.7857,23.828,23.8303,23.7939,23.697
-50.282,0.984207,0.458548,2,3,0,51.1022,0.291456,0.0810852,0.291456,0.0810852,3.2629e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8118,23.8068,23.8186,23.8089,23.8298,23.804,23.8298,23.7885,23.7815,23.8234,23.8251,23.7877,23.6897
-51.2595,0.933488,0.458548,3,9,0,51.6462,0.261342,-0.23015,0.261342,-0.23015,3.26078e+07,1.37014e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8763,23.8523,23.7953,23.8219,23.8764,23.8016,23.7456,23.8187,23.8165,23.8,23.8053,23.7947,23.7939,23.7626,23.7943,23.8302,23.8022,23.7964,23.8071,23.7965,23.8163,23.7892,23.8134,23.7705,23.761,23.8003,23.7988,23.7554,23.6509
-51.2595,0.737535,0.458548,1,1,0,52.2957,0.261342,-0.23015,0.261342,-0.23015,3.26078e+07,1.37014e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8763,23.8523,23.7953,23.8219,23.8764,23.8016,23.7456,23.8187,23.8165,23.8,23.8053,23.7947,23.7939,23.7626,23.7943,23.8302,23.8022,23.7964,23.8071,23.7965,23.8163,23.7892,23.8134,23.7705,23.761,23.8003,23.7988,23.7554,23.6509
-52.3955,0.796047,0.458548,1,3,0,53.6951,0.262305,-0.10627,0.262305,-0.10627,3.25962e+07,1.36989e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8743,23.8502,23.793,23.8194,23.8737,23.7988,23.7425,23.8154,23.813,23.7962,23.8014,23.7904,23.7894,23.7578,23.7892,23.8249,23.7965,23.7905,23.8008,23.7898,23.8093,23.7818,23.8055,23.7621,23.7519,23.7907,23.7886,23.7442,23.6391
-51.8311,1,0.458548,2,3,0,52.5632,0.262949,-0.14741,0.262949,-0.14741,3.26001e+07,1.36998e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.875,23.8509,23.7938,23.8202,23.8746,23.7997,23.7435,23.8165,23.8142,23.7975,23.8027,23.7918,23.7909,23.7594,23.7909,23.8267,23.7984,23.7925,23.803,23.7921,23.8117,23.7843,23.8082,23.7651,23.7551,23.7941,23.7923,23.7484,23.6437
-49.8588,0.995063,0.458548,2,7,0,52.8773,0.280116,0.0271267,0.280116,0.0271267,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7644,23.7963,23.8326,23.8048,23.7993,23.8104,23.8002,23.8205,23.7939,23.8188,23.7767,23.7683,23.8089,23.8091,23.7688,23.668
-49.8066,0.9664,0.458548,1,3,0,50.4989,0.287218,-0.00410725,0.287218,-0.00410725,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7989,23.7984,23.7675,23.7996,23.8361,23.8085,23.8034,23.8148,23.8049,23.8255,23.7994,23.8248,23.7831,23.7756,23.8169,23.818,23.7794,23.6802
-49.8452,0.997857,0.458548,2,7,0,49.8968,0.287697,-0.0313228,0.287697,-0.0313228,3.26229e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8037,23.8094,23.7991,23.7987,23.7678,23.8,23.8365,23.8089,23.8038,23.8153,23.8054,23.8261,23.8,23.8254,23.7838,23.7763,23.8177,23.8188,23.7804,23.6814
-50.1177,0.98162,0.458548,2,7,0,50.5758,0.28112,-0.170337,0.28112,-0.170337,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8047,23.7489,23.8224,23.8204,23.8043,23.8099,23.7997,23.7992,23.7684,23.8005,23.837,23.8095,23.8043,23.8158,23.8058,23.8264,23.8003,23.8256,23.7838,23.7761,23.8172,23.818,23.7787,23.6788
-50.0467,0.979681,0.458548,2,3,0,50.3098,0.280836,-0.159533,0.280836,-0.159533,3.26224e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.82,23.8038,23.8095,23.7992,23.7987,23.7678,23.7999,23.8364,23.8088,23.8036,23.815,23.805,23.8256,23.7993,23.8246,23.7828,23.775,23.816,23.8167,23.7772,23.6771
-50.0467,0.828812,0.458548,1,3,0,51.4149,0.280836,-0.159533,0.280836,-0.159533,3.26224e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.82,23.8038,23.8095,23.7992,23.7987,23.7678,23.7999,23.8364,23.8088,23.8036,23.815,23.805,23.8256,23.7993,23.8246,23.7828,23.775,23.816,23.8167,23.7772,23.6771
-50.4568,0.821667,0.458548,2,7,0,52.2732,0.283838,0.189301,0.283838,0.189301,3.26291e+07,1.37058e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8237,23.8219,23.8058,23.8116,23.8015,23.8012,23.7704,23.8027,23.8394,23.812,23.8069,23.8186,23.8088,23.8297,23.8037,23.8294,23.7879,23.7806,23.8221,23.8233,23.7849,23.6857
-50.2115,1,0.458548,3,7,0,50.5203,0.275457,0.0539337,0.275457,0.0539337,3.26092e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8761,23.8014,23.7453,23.8185,23.8163,23.7998,23.8052,23.7946,23.7939,23.7627,23.7944,23.8305,23.8025,23.7969,23.8078,23.7974,23.8175,23.7907,23.8153,23.7728,23.7639,23.804,23.8036,23.7623,23.6604
-50.285,0.991515,0.458548,1,1,0,50.3124,0.274759,0.0565129,0.274759,0.0565129,3.26085e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8183,23.8161,23.7996,23.805,23.7944,23.7936,23.7624,23.7941,23.8302,23.8022,23.7966,23.8074,23.797,23.817,23.7902,23.8147,23.7722,23.7633,23.8033,23.8028,23.7613,23.6592
-50.5159,0.783515,0.458548,2,7,0,54.2757,0.268737,0.259721,0.268737,0.259721,3.2621e+07,1.37042e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7757,23.772,23.8793,23.8144,23.8783,23.8544,23.7977,23.8244,23.8791,23.8045,23.7487,23.8221,23.8201,23.8039,23.8095,23.7992,23.7986,23.7677,23.7997,23.8361,23.8084,23.803,23.8143,23.8041,23.8245,23.798,23.823,23.7808,23.7723,23.8127,23.8125,23.7713,23.6691
-51.4813,0.552123,0.458548,2,3,0,52.2264,0.264744,0.144061,0.264744,0.144061,3.2602e+07,1.37002e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8206,23.8749,23.8001,23.7439,23.8169,23.8146,23.798,23.8032,23.7924,23.7915,23.7601,23.7916,23.8275,23.7993,23.7934,23.804,23.7932,23.8129,23.7856,23.8096,23.7666,23.7568,23.796,23.7945,23.7509,23.6467
-50.3715,1,0.458548,2,7,0,51.7864,0.293104,0.0612439,0.293104,0.0612439,3.26301e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8029,23.8396,23.8123,23.8074,23.8191,23.8095,23.8305,23.8047,23.8306,23.7894,23.7825,23.8245,23.8264,23.7893,23.6916
-50.4194,0.990602,0.458548,1,1,0,50.4886,0.293051,0.0724924,0.293051,0.0724924,3.26305e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8238,23.822,23.8059,23.8117,23.8017,23.8014,23.7707,23.8031,23.8398,23.8125,23.8076,23.8194,23.8097,23.8307,23.805,23.8309,23.7897,23.7828,23.8249,23.8267,23.7896,23.692
-50.0409,0.977325,0.458548,3,15,0,51.5286,0.276606,-0.120241,0.276606,-0.120241,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8327,23.8049,23.7994,23.8105,23.8002,23.8204,23.7938,23.8187,23.7764,23.7679,23.8083,23.8082,23.7675,23.6661
-50.1757,0.834933,0.458548,2,7,0,52.113,0.289301,-0.0996758,0.289301,-0.0996758,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8798,23.8053,23.7496,23.8231,23.8212,23.8051,23.8109,23.8007,23.8004,23.7696,23.8019,23.8385,23.8111,23.8061,23.8178,23.808,23.8289,23.803,23.8287,23.7873,23.7801,23.8218,23.8233,23.7854,23.687
-50.0806,0.94663,0.458548,2,7,0,51.1871,0.284807,0.137425,0.284807,0.137425,3.2625e+07,1.3705e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8226,23.8207,23.8045,23.8102,23.8,23.7996,23.7688,23.8009,23.8375,23.81,23.8049,23.8164,23.8065,23.8272,23.8012,23.8267,23.785,23.7775,23.8189,23.82,23.7813,23.682
