# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.7591,0.883344,0.418132,2,3,0,51.1694,0.282271,-0.223795,0.282271,-0.223795,3.26316e+07,1.37064e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7738,23.7443,23.7766,23.773,23.8803,23.8156,23.8796,23.8558,23.7992,23.8261,23.8809,23.8066,23.7509,23.8245,23.8227,23.8067,23.8125,23.8025,23.8022,23.7715,23.8038,23.8405,23.8132,23.8082,23.82,23.8102,23.8312,23.8053,23.831,23.7896,23.7823,23.8239,23.8252,23.7868,23.6875
-50.3983,0.998853,0.418132,3,7,0,51.2903,0.28952,-0.127725,0.28952,-0.127725,3.26297e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7986,23.8254,23.8802,23.8059,23.7501,23.8237,23.8219,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8395,23.8122,23.8072,23.819,23.8092,23.8302,23.8044,23.8302,23.7889,23.7818,23.8236,23.8253,23.7876,23.6894
-49.8989,0.969467,0.418132,2,7,0,51.8409,0.280287,-0.114542,0.280287,-0.114542,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8233,23.8779,23.8034,23.7474,23.8208,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.798,23.8344,23.8067,23.8013,23.8126,23.8025,23.8229,23.7965,23.8216,23.7796,23.7715,23.8122,23.8126,23.7727,23.6722
-50.0029,0.986602,0.418132,1,3,0,50.1336,0.277327,-0.107456,0.277327,-0.107456,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8002,23.8204,23.7938,23.8187,23.7764,23.768,23.8084,23.8084,23.7677,23.6665
-50.8186,0.767471,0.418132,2,3,0,54.988,0.262551,0.28128,0.262551,0.28128,3.26173e+07,1.37034e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8784,23.8039,23.748,23.8213,23.8193,23.8029,23.8085,23.798,23.7974,23.7664,23.7983,23.8345,23.8067,23.8012,23.8123,23.8019,23.8221,23.7954,23.82,23.7775,23.7686,23.8084,23.8076,23.7652,23.6617
-50.2021,0.989958,0.418132,2,7,0,51.5652,0.275242,0.203491,0.275242,0.203491,3.26207e+07,1.37041e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8787,23.8042,23.7483,23.8217,23.8197,23.8035,23.8091,23.7988,23.7983,23.7673,23.7994,23.8357,23.8081,23.8028,23.8141,23.804,23.8244,23.798,23.8231,23.7811,23.7729,23.8136,23.8138,23.7735,23.6723
-50.6141,0.947142,0.418132,3,7,0,50.9857,0.27105,0.272056,0.27105,0.272056,3.26258e+07,1.37052e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.88,23.8056,23.7498,23.8233,23.8214,23.8053,23.811,23.8008,23.8003,23.7695,23.8017,23.8382,23.8106,23.8054,23.8168,23.8068,23.8274,23.8011,23.8263,23.7844,23.7763,23.8171,23.8173,23.7768,23.6754
-52.912,0.621195,0.418132,2,7,0,56.6336,0.255534,0.202108,0.255534,0.202108,3.25972e+07,1.36992e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8747,23.8506,23.7935,23.8199,23.8742,23.7993,23.743,23.816,23.8136,23.7968,23.802,23.7911,23.7901,23.7585,23.7899,23.8255,23.7971,23.7911,23.8014,23.7904,23.8097,23.7821,23.8057,23.7622,23.7518,23.7902,23.7877,23.7424,23.6362
-52.3608,1,0.418132,1,1,0,53.0184,0.257224,0.208837,0.257224,0.208837,3.26001e+07,1.36998e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.794,23.8204,23.8748,23.7999,23.7437,23.8167,23.8144,23.7977,23.8029,23.792,23.7911,23.7596,23.7911,23.8268,23.7985,23.7925,23.8029,23.792,23.8115,23.7841,23.8078,23.7645,23.7543,23.793,23.7908,23.746,23.6403
-51.799,0.818727,0.418132,1,3,0,54.6573,0.268886,0.347523,0.268886,0.347523,3.26376e+07,1.37076e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7451,23.7775,23.774,23.8815,23.8168,23.881,23.8573,23.8009,23.8278,23.8828,23.8085,23.7529,23.8267,23.825,23.8091,23.815,23.8051,23.8049,23.7744,23.8068,23.8436,23.8163,23.8114,23.8233,23.8136,23.8345,23.8086,23.8343,23.7928,23.7853,23.8266,23.8273,23.7877,23.6868
-50.3868,1,0.418132,3,7,0,51.8436,0.272324,0.129761,0.272324,0.129761,3.26098e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8001,23.8055,23.7949,23.7942,23.763,23.7948,23.8308,23.8029,23.7973,23.8082,23.7977,23.8177,23.7909,23.8154,23.7729,23.764,23.8039,23.8033,23.7616,23.6592
-52.2204,1,0.418132,2,3,0,54.2808,0.268551,0.362966,0.268551,0.362966,3.26405e+07,1.37083e+06,57571.6,23.8163,23.7571,23.783,23.7824,23.7839,23.7748,23.7454,23.7779,23.7744,23.8819,23.8173,23.8815,23.8578,23.8015,23.8284,23.8834,23.8093,23.7537,23.8275,23.8259,23.8101,23.8161,23.8062,23.806,23.7756,23.8081,23.845,23.8178,23.813,23.8249,23.8153,23.8363,23.8105,23.8363,23.7949,23.7876,23.829,23.8299,23.7905,23.6898
-53.4724,0.873761,0.418132,2,3,0,53.5297,0.255722,0.167738,0.255722,0.167738,3.25935e+07,1.36984e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.7809,23.7712,23.7412,23.7731,23.769,23.8759,23.8107,23.8741,23.85,23.7928,23.8191,23.8734,23.7984,23.7421,23.8149,23.8125,23.7957,23.8007,23.7897,23.7887,23.757,23.7883,23.8238,23.7953,23.7892,23.7994,23.7883,23.8075,23.7798,23.8032,23.7596,23.7489,23.7872,23.7845,23.7389,23.6324
-54.048,0.69545,0.418132,1,3,0,55.5375,0.258057,0.0644407,0.258057,0.0644407,3.25889e+07,1.36974e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8491,23.7918,23.8181,23.8723,23.7972,23.7408,23.8136,23.811,23.7941,23.7991,23.788,23.7868,23.755,23.7862,23.8217,23.7931,23.7868,23.7969,23.7856,23.8048,23.7769,23.8002,23.7565,23.7456,23.7838,23.781,23.7353,23.6289
-51.4527,0.98003,0.418132,2,3,0,54.4675,0.266987,0.0839253,0.266987,0.0839253,3.26004e+07,1.36998e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8201,23.8745,23.7996,23.7434,23.8164,23.8141,23.7974,23.8026,23.7918,23.7909,23.7594,23.7909,23.8267,23.7985,23.7926,23.8031,23.7923,23.812,23.7847,23.8087,23.7657,23.7559,23.7952,23.7937,23.7503,23.6464
-49.8653,0.900901,0.418132,2,7,0,52.8742,0.286312,-0.0710807,0.286312,-0.0710807,3.26226e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8199,23.8037,23.8093,23.7991,23.7986,23.7677,23.7998,23.8363,23.8088,23.8036,23.8151,23.8051,23.8258,23.7997,23.8251,23.7834,23.7758,23.8171,23.8182,23.7795,23.6802
-50.0695,0.969542,0.418132,3,7,0,51.1669,0.283236,0.148655,0.283236,0.148655,3.26242e+07,1.37048e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7436,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.7489,23.8224,23.8205,23.8043,23.81,23.7997,23.7993,23.7685,23.8006,23.8371,23.8096,23.8045,23.816,23.806,23.8267,23.8006,23.826,23.7843,23.7767,23.8179,23.8188,23.7799,23.6803
-50.3199,0.969216,0.418132,2,7,0,50.8999,0.275391,0.224234,0.275391,0.224234,3.26236e+07,1.37047e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8794,23.8146,23.8785,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8225,23.8206,23.8044,23.8101,23.7998,23.7994,23.7685,23.8006,23.8371,23.8095,23.8043,23.8157,23.8056,23.8262,23.7999,23.8251,23.7832,23.7752,23.816,23.8164,23.7764,23.6755
-50.3866,0.991665,0.418132,2,7,0,50.9074,0.270187,0.226199,0.270187,0.226199,3.26177e+07,1.37035e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8236,23.8783,23.8037,23.7478,23.8211,23.8191,23.8028,23.8083,23.7979,23.7973,23.7663,23.7982,23.8345,23.8068,23.8013,23.8125,23.8022,23.8225,23.7959,23.8208,23.7785,23.7699,23.8102,23.8099,23.7686,23.6664
-50.6035,0.895643,0.418132,2,7,0,51.1598,0.277173,0.24471,0.277173,0.24471,3.26286e+07,1.37058e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8792,23.8555,23.7988,23.8256,23.8804,23.8061,23.7503,23.8239,23.822,23.8059,23.8117,23.8016,23.8012,23.7705,23.8027,23.8393,23.8119,23.8068,23.8184,23.8085,23.8293,23.8032,23.8287,23.787,23.7794,23.8205,23.8213,23.782,23.6817
-50.0137,0.947601,0.418132,3,7,0,51.0044,0.277464,0.0711076,0.277464,0.0711076,3.26122e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.8021,23.746,23.8193,23.8171,23.8007,23.8062,23.7956,23.795,23.7638,23.7957,23.8318,23.8039,23.7984,23.8095,23.7991,23.8193,23.7927,23.8174,23.7751,23.7666,23.8069,23.8068,23.766,23.6646
-51.0182,0.768485,0.418132,2,7,0,52.8535,0.259535,0.296019,0.259535,0.296019,3.26164e+07,1.37032e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7971,23.8237,23.8784,23.8038,23.7478,23.8211,23.8191,23.8028,23.8083,23.7978,23.7972,23.7661,23.798,23.8342,23.8063,23.8008,23.8118,23.8014,23.8215,23.7946,23.8192,23.7766,23.7674,23.8071,23.806,23.7631,23.659
-51.2802,0.986254,0.418132,4,15,0,52.1288,0.25542,0.356465,0.25542,0.356465,3.26236e+07,1.37047e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7763,23.7727,23.88,23.8152,23.8791,23.8553,23.7986,23.8254,23.8801,23.8057,23.7499,23.8233,23.8214,23.8052,23.8109,23.8006,23.8001,23.7692,23.8012,23.8376,23.8099,23.8045,23.8157,23.8055,23.8258,23.7992,23.8239,23.7815,23.7726,23.8125,23.8115,23.7687,23.6645
-51.4139,0.902808,0.418132,2,3,0,51.6246,0.257492,0.371187,0.257492,0.371187,3.26294e+07,1.37059e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7833,23.7741,23.7446,23.7769,23.7733,23.8807,23.816,23.88,23.8562,23.7997,23.8265,23.8813,23.807,23.7513,23.8249,23.823,23.807,23.8127,23.8026,23.8022,23.7714,23.8036,23.8402,23.8126,23.8074,23.8189,23.8088,23.8293,23.803,23.828,23.7859,23.7774,23.8177,23.8172,23.7752,23.6718
-52.7291,0.488503,0.418132,1,3,0,53.478,0.26266,0.403055,0.26266,0.403055,3.26431e+07,1.37088e+06,57571.6,23.8164,23.7573,23.7832,23.7826,23.7842,23.7751,23.7458,23.7783,23.7749,23.8824,23.8178,23.8821,23.8585,23.8022,23.8291,23.8842,23.8101,23.7546,23.8285,23.8269,23.8111,23.8171,23.8073,23.8072,23.7768,23.8093,23.8463,23.8191,23.8143,23.8263,23.8167,23.8377,23.8119,23.8377,23.7963,23.7888,23.8301,23.8308,23.7908,23.6893
-50.8125,0.990521,0.418132,2,7,0,52.9749,0.271022,0.0541207,0.271022,0.0541207,3.2604e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8003,23.7442,23.8172,23.815,23.7983,23.8036,23.7929,23.7921,23.7607,23.7923,23.8282,23.8001,23.7943,23.805,23.7944,23.8142,23.7871,23.8114,23.7686,23.7592,23.7989,23.7978,23.7554,23.6524
-50.5147,0.986983,0.418132,3,7,0,51.4288,0.292213,-0.103293,0.292213,-0.103293,3.26311e+07,1.37063e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.812,23.8019,23.8017,23.771,23.8034,23.8401,23.8128,23.8079,23.8197,23.8101,23.8311,23.8054,23.8313,23.7901,23.7833,23.8253,23.8271,23.79,23.6922
-51.4446,0.99185,0.418132,3,7,0,51.9183,0.300422,0.0382576,0.300422,0.0382576,3.26378e+07,1.37077e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7833,23.774,23.7445,23.7768,23.7733,23.8807,23.816,23.8801,23.8563,23.7999,23.8267,23.8817,23.8074,23.7518,23.8255,23.8239,23.808,23.814,23.8041,23.8039,23.7735,23.806,23.843,23.8159,23.8112,23.8234,23.814,23.8353,23.81,23.8364,23.7956,23.7895,23.8322,23.835,23.7994,23.7034
-50.108,0.998962,0.418132,3,7,0,51.5727,0.275962,-0.0957611,0.275962,-0.0957611,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.817,23.8006,23.8061,23.7955,23.7948,23.7637,23.7955,23.8316,23.8037,23.7982,23.8092,23.7988,23.819,23.7923,23.817,23.7746,23.766,23.8062,23.806,23.7649,23.6633
-49.875,0.972098,0.418132,2,7,0,51.8388,0.279807,0.0308385,0.279807,0.0308385,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8186,23.7764,23.7681,23.8086,23.8087,23.7684,23.6675
-49.7759,0.988824,0.418132,2,7,0,50.2095,0.284061,0.0487317,0.284061,0.0487317,3.26191e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7476,23.8209,23.8189,23.8027,23.8082,23.7979,23.7974,23.7664,23.7984,23.8348,23.8072,23.8019,23.8132,23.8031,23.8237,23.7974,23.8226,23.7807,23.7728,23.8139,23.8146,23.7753,23.6754
-49.9583,0.996434,0.418132,4,15,0,50.0406,0.28818,-0.0703504,0.28818,-0.0703504,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8373,23.8098,23.8047,23.8162,23.8064,23.8271,23.8011,23.8267,23.7851,23.7777,23.8192,23.8205,23.7823,23.6835
-50.5533,0.959409,0.418132,3,7,0,51.0952,0.281618,0.213627,0.281618,0.213627,3.26295e+07,1.37059e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8792,23.8555,23.7989,23.8256,23.8805,23.8061,23.7504,23.8239,23.8221,23.806,23.8118,23.8017,23.8014,23.7707,23.8029,23.8396,23.8122,23.8072,23.8188,23.809,23.8299,23.8039,23.8295,23.788,23.7806,23.822,23.8231,23.7844,23.685
-50.4844,1,0.418132,3,7,0,50.7366,0.283639,-0.193243,0.283639,-0.193243,3.26293e+07,1.37059e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8791,23.8554,23.7987,23.8255,23.8804,23.806,23.7502,23.8238,23.822,23.8059,23.8117,23.8016,23.8012,23.7705,23.8028,23.8395,23.8121,23.8071,23.8187,23.8089,23.8298,23.8039,23.8295,23.788,23.7807,23.8222,23.8235,23.785,23.6859
-50.2512,0.975503,0.418132,3,7,0,51.0868,0.285883,0.150693,0.285883,0.150693,3.26274e+07,1.37055e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8054,23.7497,23.8232,23.8213,23.8052,23.811,23.8008,23.8005,23.7697,23.802,23.8386,23.8111,23.8061,23.8177,23.8079,23.8287,23.8028,23.8284,23.7869,23.7796,23.8211,23.8224,23.7841,23.6851
-50.6797,0.858982,0.418132,2,3,0,52.0089,0.281079,0.226622,0.281079,0.226622,3.26306e+07,1.37062e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8807,23.8064,23.7507,23.8243,23.8224,23.8064,23.8122,23.8021,23.8018,23.7711,23.8034,23.8401,23.8127,23.8077,23.8194,23.8097,23.8305,23.8046,23.8303,23.7887,23.7814,23.8228,23.824,23.7853,23.6859
-49.778,0.876149,0.418132,2,3,0,51.6116,0.282196,0.0141094,0.282196,0.0141094,3.26163e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8018,23.8074,23.7969,23.7963,23.7653,23.7973,23.8336,23.8058,23.8005,23.8117,23.8015,23.8219,23.7955,23.8205,23.7785,23.7704,23.8112,23.8116,23.7718,23.6715
-49.9257,0.996319,0.418132,2,5,0,50.0428,0.284634,0.108273,0.284634,0.108273,3.26226e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8094,23.7991,23.7987,23.7678,23.7999,23.8364,23.8088,23.8037,23.8151,23.8052,23.8258,23.7996,23.825,23.7833,23.7757,23.8169,23.8178,23.7789,23.6794
-51.3731,0.94552,0.418132,3,9,0,52.0442,0.257082,0.283648,0.257082,0.283648,3.26112e+07,1.37021e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8228,23.8773,23.8026,23.7466,23.8198,23.8177,23.8012,23.8066,23.7961,23.7953,23.7641,23.7959,23.8319,23.8039,23.7982,23.809,23.7984,23.8183,23.7913,23.8155,23.7726,23.763,23.8023,23.8008,23.757,23.6521
-50.7807,0.991135,0.418132,2,7,0,51.5291,0.266877,0.299211,0.266877,0.299211,3.26256e+07,1.37051e+06,57571.6,23.816,23.7567,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.8791,23.8553,23.7986,23.8254,23.8801,23.8057,23.7499,23.8234,23.8215,23.8054,23.8111,23.8009,23.8004,23.7696,23.8017,23.8382,23.8106,23.8054,23.8168,23.8067,23.8272,23.8009,23.826,23.7839,23.7757,23.8162,23.8161,23.7751,23.673
-49.9098,0.92157,0.418132,2,7,0,51.4699,0.279159,0.0492973,0.279159,0.0492973,3.26134e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.796,23.7954,23.7642,23.7961,23.8323,23.8045,23.799,23.8101,23.7998,23.8201,23.7935,23.8184,23.7761,23.7677,23.8082,23.8083,23.7678,23.6668
-50.9915,0.984149,0.418132,3,9,0,51.1954,0.26673,0.317526,0.26673,0.317526,3.26289e+07,1.37058e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7766,23.773,23.8804,23.8156,23.8796,23.8558,23.7993,23.8261,23.8809,23.8065,23.7508,23.8244,23.8225,23.8064,23.8122,23.8021,23.8017,23.7709,23.8031,23.8397,23.8122,23.8071,23.8186,23.8086,23.8292,23.803,23.8282,23.7863,23.7782,23.8189,23.8191,23.7783,23.6764
-50.1518,0.988515,0.418132,2,7,0,51.6971,0.274954,0.124053,0.274954,0.124053,3.26124e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8063,23.7958,23.7951,23.764,23.7958,23.832,23.8041,23.7986,23.8096,23.7992,23.8194,23.7927,23.8174,23.7751,23.7664,23.8066,23.8064,23.7652,23.6635
-50.6182,0.968211,0.418132,2,3,0,50.7892,0.270787,0.118555,0.270787,0.118555,3.26071e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8758,23.8011,23.745,23.8181,23.8159,23.7994,23.8047,23.794,23.7933,23.762,23.7937,23.8296,23.8016,23.7959,23.8067,23.7962,23.8161,23.7891,23.8135,23.7708,23.7617,23.8014,23.8006,23.7584,23.6555
-50.268,0.998643,0.418132,3,13,0,50.7922,0.291395,0.0796669,0.291395,0.0796669,3.26289e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8055,23.8113,23.8012,23.8008,23.7701,23.8024,23.8391,23.8117,23.8068,23.8185,23.8088,23.8297,23.8039,23.8297,23.7884,23.7814,23.8232,23.825,23.7875,23.6895
-51.5451,0.957769,0.418132,2,3,0,51.8472,0.299797,-0.0755747,0.299797,-0.0755747,3.26384e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8076,23.752,23.8257,23.8241,23.8082,23.8142,23.8043,23.8042,23.7737,23.8063,23.8433,23.8162,23.8115,23.8237,23.8143,23.8357,23.8103,23.8367,23.796,23.7899,23.8326,23.8353,23.7997,23.7036
-50.1376,0.998813,0.418132,3,7,0,52.4828,0.27622,0.0507468,0.27622,0.0507468,3.261e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8165,23.8001,23.8055,23.7949,23.7942,23.7629,23.7947,23.8308,23.8029,23.7973,23.8083,23.7979,23.818,23.7912,23.8158,23.7734,23.7647,23.8048,23.8045,23.7634,23.6616
-51.5562,0.962858,0.418132,2,7,0,51.8721,0.266603,0.348197,0.266603,0.348197,3.2635e+07,1.37071e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.7449,23.7773,23.7738,23.8812,23.8165,23.8806,23.8569,23.8005,23.8273,23.8823,23.808,23.7524,23.8261,23.8243,23.8084,23.8143,23.8043,23.804,23.7734,23.8058,23.8425,23.8152,23.8102,23.8219,23.8121,23.8329,23.8069,23.8324,23.7907,23.783,23.824,23.8245,23.7843,23.6828
-50.8693,1,0.418132,1,3,0,51.573,0.262141,0.273001,0.262141,0.273001,3.26154e+07,1.3703e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8775,23.8536,23.7968,23.8234,23.878,23.8034,23.7475,23.8208,23.8187,23.8024,23.8079,23.7974,23.7967,23.7656,23.7975,23.8337,23.8058,23.8003,23.8113,23.8009,23.8209,23.7941,23.8187,23.7761,23.767,23.8068,23.8058,23.7632,23.6595
