# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-21 15:11:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprjh8q11q/s816ob2p.json
# random
#   seed = 50981
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/snia/snia-20230721161155.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.2904,1,1.02705,2,7,0,48.2957,0.330283,0.387962,1,0,0.368116,1,1.00523,1.00729,1.00999,1.01253,1.01519,1.01837,1.02184,1.02516,1.02858,1.03244,1.03584,1.04081,1.04397,1.04966,1.05354,1.05916,1.06514,1.0709,1.07816,1.0848,1.09336,1.10147,1.11204,1.12082,1.13284,1.14558,1.1608,1.17619,1.19322,1.21683,1.23883,1.26743,1.30139,1.34781,1.39562,1.48122,1.57534,1.71005,2.03128,2.51253,0.0139637,0.0193301,0.0262702,0.0326979,0.0393063,0.047076,0.0554085,0.0632249,0.0711129,0.0798465,0.087389,0.0981758,0.104891,0.116737,0.12463,0.1358,0.147381,0.158242,0.17155,0.183386,0.198169,0.211747,0.228825,0.242529,0.260634,0.279068,0.300141,0.32051,0.342036,0.370337,0.395261,0.425828,0.459779,0.502671,0.543286,0.608747,0.672257,0.751537,0.903172,1.07081,3.25942e+07,1.36985e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.7671,23.8738,23.8084,23.8716,23.8474,23.79,23.8162,23.8703,23.7952,23.7388,23.8116,23.8091,23.7922,23.7973,23.7863,23.7854,23.7539,23.7854,23.8213,23.7933,23.7877,23.7987,23.7885,23.809,23.7829,23.8087,23.7677,23.7618,23.8053,23.81,23.7801,23.6923
-48.501,0.888857,1.02705,1,3,0,49.1827,0.343172,0.383012,1,0,0.385513,1,1.00548,1.00763,1.01046,1.01312,1.0159,1.01923,1.02287,1.02634,1.02992,1.03396,1.03752,1.04272,1.04602,1.05197,1.05603,1.06191,1.06816,1.07418,1.08176,1.0887,1.09764,1.10611,1.11713,1.12629,1.13882,1.15211,1.16796,1.18398,1.20168,1.22622,1.24907,1.27875,1.31394,1.36199,1.41139,1.4997,1.59662,1.73505,2.06432,2.55644,0.013962,0.0193268,0.0262641,0.0326884,0.0392926,0.0470562,0.0553811,0.063189,0.0710674,0.0797889,0.0873198,0.0980879,0.104791,0.116612,0.124486,0.135629,0.147178,0.158008,0.171274,0.183069,0.197797,0.21132,0.228322,0.241962,0.259975,0.278309,0.299258,0.319498,0.340877,0.36897,0.393696,0.424002,0.457641,0.500104,0.540281,0.604972,0.667667,0.745847,0.895169,1.06002,3.26089e+07,1.37016e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7685,23.8753,23.8102,23.8736,23.8495,23.7923,23.8187,23.8731,23.7982,23.742,23.8151,23.8128,23.7963,23.8017,23.7911,23.7905,23.7594,23.7913,23.8277,23.8001,23.795,23.8067,23.7971,23.8183,23.793,23.8198,23.7797,23.7753,23.8202,23.8265,23.7994,23.7143
-48.1447,0.996856,1.02705,1,3,0,48.4696,0.337322,0.385265,1,0,0.377586,1,1.00536,1.00747,1.01024,1.01285,1.01558,1.01884,1.0224,1.02581,1.02931,1.03327,1.03675,1.04185,1.04508,1.05092,1.0549,1.06066,1.06679,1.07269,1.08012,1.08693,1.09569,1.104,1.11482,1.1238,1.1361,1.14914,1.16471,1.18044,1.19784,1.22196,1.24442,1.27361,1.30825,1.35556,1.40424,1.49133,1.58698,1.72374,2.04938,2.5366,0.0139628,0.0193283,0.0262669,0.0326927,0.0392988,0.0470652,0.0553936,0.0632053,0.0710881,0.0798151,0.0873513,0.0981279,0.104836,0.116669,0.124552,0.135707,0.14727,0.158114,0.171399,0.183213,0.197966,0.211514,0.228551,0.24222,0.260274,0.278654,0.299659,0.319957,0.341403,0.36959,0.394405,0.42483,0.458609,0.501266,0.541641,0.606678,0.669739,0.748413,0.898773,1.06487,3.26023e+07,1.37002e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8094,23.8727,23.8485,23.7912,23.8176,23.8718,23.7969,23.7406,23.8135,23.8111,23.7944,23.7997,23.7889,23.7881,23.7569,23.7886,23.8248,23.797,23.7917,23.8031,23.7932,23.8141,23.7884,23.8148,23.7743,23.7692,23.8135,23.819,23.7907,23.7044
-48.6159,0.930922,1.02705,2,3,0,48.7655,0.344275,0.382586,1,0,0.387013,1,1.0055,1.00766,1.0105,1.01317,1.01596,1.0193,1.02295,1.02645,1.03004,1.03409,1.03766,1.04288,1.04619,1.05217,1.05625,1.06214,1.06842,1.07446,1.08207,1.08904,1.098,1.1065,1.11757,1.12676,1.13934,1.15267,1.16857,1.18465,1.20241,1.22703,1.24995,1.27971,1.31502,1.3632,1.41274,1.50128,1.59843,1.73718,2.06712,2.56017,0.0139618,0.0193266,0.0262636,0.0326876,0.0392914,0.0470545,0.0553787,0.0631859,0.0710635,0.0797839,0.0873138,0.0980804,0.104782,0.116601,0.124474,0.135615,0.147161,0.157988,0.17125,0.183041,0.197765,0.211283,0.228279,0.241914,0.259919,0.278244,0.299182,0.319411,0.340778,0.368853,0.393562,0.423847,0.457459,0.499886,0.540026,0.604652,0.667279,0.745366,0.894495,1.05911,3.26102e+07,1.37019e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8755,23.8103,23.8738,23.8497,23.7925,23.8189,23.8733,23.7985,23.7423,23.8154,23.8132,23.7967,23.8021,23.7915,23.7909,23.7598,23.7918,23.8283,23.8007,23.7957,23.8074,23.7978,23.8191,23.7939,23.8208,23.7807,23.7764,23.8215,23.8279,23.8011,23.7161
-48.2609,0.999963,1.02705,2,7,0,48.5561,0.330752,0.387783,1,0,0.368745,1,1.00524,1.0073,1.01001,1.01255,1.01521,1.0184,1.02188,1.02521,1.02863,1.0325,1.0359,1.04088,1.04404,1.04974,1.05363,1.05926,1.06525,1.07102,1.07829,1.08494,1.09351,1.10164,1.11222,1.12102,1.13306,1.14582,1.16106,1.17648,1.19352,1.21717,1.2392,1.26784,1.30185,1.34833,1.39619,1.48189,1.57612,1.71097,2.03249,2.51414,0.0139636,0.01933,0.02627,0.0326975,0.0393058,0.0470753,0.0554075,0.0632236,0.0711113,0.0798444,0.0873865,0.0981726,0.104887,0.116732,0.124624,0.135794,0.147373,0.158233,0.17154,0.183375,0.198156,0.211732,0.228806,0.242509,0.26061,0.279041,0.300109,0.320473,0.341994,0.370287,0.395204,0.425762,0.459701,0.502577,0.543176,0.608609,0.672088,0.751328,0.902877,1.07041,3.25948e+07,1.36986e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8717,23.8475,23.7901,23.8163,23.8704,23.7953,23.7389,23.8117,23.8092,23.7924,23.7975,23.7865,23.7856,23.7541,23.7856,23.8215,23.7935,23.7879,23.799,23.7888,23.8094,23.7833,23.8091,23.7681,23.7623,23.8059,23.8106,23.7808,23.6931
-48.5158,0.945769,1.02705,2,3,0,48.7919,0.32758,0.388993,1,0,0.3645,1,1.00518,1.00722,1.00989,1.01241,1.01504,1.01819,1.02163,1.02492,1.0283,1.03213,1.03549,1.04041,1.04354,1.04918,1.05302,1.05859,1.06452,1.07022,1.07741,1.08399,1.09247,1.10051,1.11098,1.11968,1.13159,1.14422,1.15931,1.17457,1.19144,1.21486,1.23668,1.26506,1.29876,1.34484,1.3923,1.47733,1.57086,1.70478,2.02429,2.50323,0.0139641,0.0193308,0.0262715,0.0326998,0.0393091,0.0470801,0.0554142,0.0632323,0.0711224,0.0798585,0.0874035,0.0981941,0.104912,0.116763,0.124659,0.135836,0.147423,0.158291,0.171608,0.183452,0.198247,0.211836,0.22893,0.242648,0.260772,0.279227,0.300326,0.320723,0.342279,0.370624,0.39559,0.426213,0.46023,0.503212,0.543921,0.609546,0.673231,0.752747,0.90488,1.07312,3.25912e+07,1.36979e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.7711,23.7668,23.8735,23.8081,23.8712,23.847,23.7895,23.8157,23.8698,23.7946,23.7381,23.8109,23.8083,23.7914,23.7964,23.7854,23.7843,23.7527,23.7842,23.82,23.7918,23.7861,23.797,23.7867,23.8071,23.7808,23.8064,23.7651,23.7589,23.8022,23.8065,23.776,23.6876
-49.6952,0.643031,1.02705,1,3,0,51.7603,0.351281,0.379871,1,0,0.396583,1,1.00563,1.00785,1.01076,1.0135,1.01636,1.01978,1.02352,1.0271,1.03077,1.03493,1.03858,1.04393,1.04732,1.05344,1.05761,1.06365,1.07008,1.07626,1.08405,1.09117,1.10035,1.10904,1.12036,1.12976,1.14261,1.15623,1.17248,1.18889,1.20703,1.23215,1.25552,1.28586,1.32183,1.37088,1.42127,1.51126,1.6099,1.75063,2.08485,2.5837,0.0139609,0.0193248,0.0262603,0.0326824,0.0392839,0.0470437,0.0553637,0.0631662,0.0710385,0.0797523,0.0872758,0.0980322,0.104727,0.116532,0.124396,0.135521,0.14705,0.15786,0.171099,0.182868,0.197561,0.211049,0.228005,0.241605,0.25956,0.277831,0.298702,0.318861,0.340148,0.368112,0.392715,0.42286,0.456305,0.498504,0.538411,0.602629,0.664825,0.742334,0.890252,1.05342,3.26182e+07,1.37036e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7694,23.8763,23.8112,23.8748,23.8508,23.7938,23.8203,23.8748,23.8001,23.7441,23.8173,23.8152,23.7989,23.8045,23.7941,23.7937,23.7628,23.7951,23.8317,23.8045,23.7997,23.8118,23.8025,23.8242,23.7994,23.8268,23.7873,23.7837,23.8295,23.8367,23.8114,23.7279
-48.255,0.99448,1.02705,1,3,0,49.5047,0.340007,0.384232,1,0,0.381218,1,1.00542,1.00755,1.01034,1.01298,1.01573,1.01902,1.02261,1.02605,1.02959,1.03359,1.0371,1.04224,1.04551,1.0514,1.05542,1.06123,1.06742,1.07337,1.08087,1.08774,1.09658,1.10497,1.11588,1.12495,1.13735,1.1505,1.1662,1.18206,1.1996,1.22391,1.24655,1.27597,1.31086,1.35851,1.40753,1.49518,1.59141,1.72894,2.05625,2.54573,0.0139624,0.0193277,0.0262656,0.0326907,0.039296,0.0470611,0.0553878,0.0631978,0.0710786,0.0798031,0.0873369,0.0981096,0.104815,0.116642,0.124522,0.135671,0.147228,0.158065,0.171342,0.183147,0.197889,0.211425,0.228446,0.242102,0.260137,0.278496,0.299475,0.319746,0.341161,0.369305,0.394079,0.42445,0.458164,0.500732,0.541016,0.605893,0.668786,0.747232,0.897113,1.06263,3.26053e+07,1.37009e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7706,23.7405,23.7722,23.7681,23.875,23.8097,23.8731,23.849,23.7917,23.8181,23.8724,23.7975,23.7412,23.8142,23.8119,23.7953,23.8006,23.7899,23.7892,23.758,23.7899,23.8261,23.7985,23.7932,23.8048,23.795,23.8161,23.7906,23.8171,23.7768,23.772,23.8166,23.8225,23.7947,23.7089
-49.6318,0.785837,1.02705,1,3,0,49.7473,0.350956,0.379997,1,0,0.396137,1,1.00563,1.00784,1.01075,1.01348,1.01634,1.01976,1.02349,1.02707,1.03074,1.03489,1.03854,1.04388,1.04727,1.05338,1.05755,1.06358,1.07,1.07618,1.08395,1.09107,1.10024,1.10892,1.12023,1.12962,1.14246,1.15606,1.1723,1.1887,1.20681,1.23191,1.25526,1.28558,1.32151,1.37052,1.42088,1.5108,1.60936,1.75,2.08403,2.58261,0.0139609,0.0193248,0.0262604,0.0326826,0.0392842,0.0470442,0.0553644,0.0631671,0.0710397,0.0797538,0.0872776,0.0980344,0.104729,0.116535,0.124399,0.135526,0.147056,0.157866,0.171106,0.182876,0.197571,0.21106,0.228018,0.241619,0.259577,0.27785,0.298725,0.318887,0.340178,0.368146,0.392754,0.422906,0.456358,0.498568,0.538486,0.602723,0.664938,0.742474,0.890448,1.05368,3.26178e+07,1.37035e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7414,23.7733,23.7693,23.8763,23.8112,23.8748,23.8507,23.7937,23.8203,23.8747,23.8,23.744,23.8172,23.8151,23.7988,23.8044,23.794,23.7935,23.7627,23.7949,23.8316,23.8043,23.7995,23.8116,23.8023,23.824,23.7991,23.8265,23.787,23.7834,23.8291,23.8363,23.8109,23.7273
-49.603,1,1.02705,2,3,0,49.9491,0.350805,0.380056,1,0,0.395931,1,1.00562,1.00784,1.01074,1.01348,1.01633,1.01975,1.02348,1.02705,1.03072,1.03487,1.03852,1.04385,1.04724,1.05336,1.05752,1.06355,1.06996,1.07614,1.08391,1.09103,1.10019,1.10887,1.12017,1.12955,1.14239,1.15599,1.17221,1.1886,1.20671,1.2318,1.25514,1.28545,1.32137,1.37036,1.4207,1.51058,1.60912,1.74972,2.08365,2.58211,0.013961,0.0193249,0.0262605,0.0326827,0.0392844,0.0470445,0.0553647,0.0631676,0.0710402,0.0797545,0.0872784,0.0980355,0.104731,0.116537,0.124401,0.135528,0.147058,0.157868,0.171109,0.18288,0.197575,0.211065,0.228024,0.241626,0.259585,0.277859,0.298735,0.318898,0.340191,0.368162,0.392772,0.422927,0.456383,0.498597,0.53852,0.602766,0.664991,0.742539,0.890538,1.0538,3.26176e+07,1.37035e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7414,23.7733,23.7693,23.8763,23.8112,23.8747,23.8507,23.7937,23.8202,23.8747,23.8,23.7439,23.8172,23.8151,23.7987,23.8043,23.794,23.7935,23.7626,23.7948,23.8315,23.8042,23.7994,23.8115,23.8022,23.8239,23.799,23.8264,23.7868,23.7832,23.8289,23.8361,23.8107,23.7271
-48.4258,1,1.02705,2,7,0,49.3663,0.328529,0.388631,1,0,0.365768,1,1.0052,1.00724,1.00992,1.01245,1.01509,1.01825,1.0217,1.025,1.0284,1.03224,1.03561,1.04055,1.04369,1.04935,1.05321,1.05879,1.06474,1.07046,1.07767,1.08428,1.09278,1.10085,1.11135,1.12008,1.13203,1.1447,1.15983,1.17514,1.19207,1.21555,1.23743,1.26589,1.29968,1.34588,1.39347,1.47869,1.57243,1.70663,2.02675,2.5065,0.0139639,0.0193306,0.026271,0.0326991,0.0393081,0.0470786,0.0554122,0.0632297,0.0711191,0.0798543,0.0873984,0.0981876,0.104905,0.116754,0.124649,0.135823,0.147408,0.158274,0.171588,0.183429,0.19822,0.211805,0.228893,0.242606,0.260723,0.279171,0.300261,0.320648,0.342194,0.370523,0.395474,0.426078,0.460071,0.503022,0.543698,0.609265,0.672888,0.752322,0.904279,1.07231,3.25922e+07,1.36981e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8736,23.8082,23.8714,23.8471,23.7897,23.8159,23.87,23.7948,23.7384,23.8111,23.8086,23.7917,23.7967,23.7857,23.7847,23.7531,23.7846,23.8204,23.7923,23.7867,23.7976,23.7873,23.8077,23.7815,23.8072,23.766,23.7599,23.8033,23.8077,23.7775,23.6893
-49.4054,0.901854,1.02705,2,7,0,49.4257,0.349734,0.380472,1,0,0.394463,1,1.0056,1.00781,1.0107,1.01343,1.01627,1.01967,1.02339,1.02695,1.03061,1.03474,1.03838,1.04369,1.04707,1.05316,1.05731,1.06332,1.06971,1.07586,1.08361,1.0907,1.09983,1.10848,1.11974,1.12909,1.14189,1.15544,1.17161,1.18795,1.20601,1.23102,1.25429,1.28451,1.32033,1.36918,1.41939,1.50906,1.60737,1.74766,2.08095,2.57852,0.0139611,0.0193252,0.026261,0.0326835,0.0392855,0.0470461,0.055367,0.0631706,0.071044,0.0797593,0.0872842,0.0980429,0.104739,0.116547,0.124413,0.135542,0.147075,0.157888,0.171132,0.182906,0.197606,0.211101,0.228066,0.241673,0.25964,0.277922,0.298808,0.318983,0.340287,0.368275,0.392902,0.423077,0.456559,0.498808,0.538767,0.603074,0.665365,0.743,0.891183,1.05467,3.26164e+07,1.37032e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7713,23.7413,23.7732,23.7692,23.8761,23.811,23.8746,23.8505,23.7935,23.82,23.8745,23.7997,23.7437,23.8169,23.8148,23.7984,23.8039,23.7936,23.793,23.7622,23.7943,23.831,23.8036,23.7988,23.8108,23.8015,23.8231,23.7982,23.8255,23.7858,23.7821,23.8277,23.8348,23.8091,23.7253
-48.9269,1,1.02705,1,1,0,49.3781,0.346738,0.381633,1,0,0.390369,1,1.00555,1.00773,1.01059,1.01329,1.0161,1.01947,1.02315,1.02667,1.0303,1.03438,1.03799,1.04325,1.04659,1.05262,1.05673,1.06267,1.069,1.07509,1.08277,1.08979,1.09883,1.1074,1.11855,1.12781,1.14049,1.15392,1.16994,1.18614,1.20403,1.22883,1.25191,1.28188,1.31741,1.3659,1.41574,1.50479,1.60246,1.74191,2.07337,2.56846,0.0139615,0.0193259,0.0262624,0.0326858,0.0392888,0.0470507,0.0553734,0.063179,0.0710547,0.0797728,0.0873005,0.0980635,0.104763,0.116577,0.124447,0.135582,0.147122,0.157943,0.171197,0.18298,0.197693,0.211201,0.228183,0.241805,0.259793,0.278099,0.299014,0.319218,0.340556,0.368592,0.393264,0.423499,0.457052,0.499399,0.539457,0.603939,0.666413,0.744296,0.892996,1.0571,3.2613e+07,1.37025e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7729,23.7689,23.8758,23.8106,23.8741,23.8501,23.7929,23.8194,23.8738,23.799,23.7429,23.8161,23.8139,23.7974,23.8029,23.7924,23.7919,23.7609,23.793,23.8295,23.802,23.7971,23.809,23.7995,23.8209,23.7958,23.8229,23.783,23.779,23.8243,23.831,23.8047,23.7203
-48.1378,0.989411,1.02705,1,3,0,48.9227,0.337011,0.385385,1,0,0.377166,1,1.00536,1.00747,1.01023,1.01284,1.01556,1.01881,1.02237,1.02578,1.02928,1.03323,1.03671,1.0418,1.04503,1.05086,1.05484,1.06059,1.06671,1.07261,1.08004,1.08683,1.09559,1.10389,1.11469,1.12367,1.13596,1.14898,1.16453,1.18025,1.19763,1.22173,1.24417,1.27334,1.30795,1.35522,1.40386,1.49088,1.58647,1.72314,2.04858,2.53554,0.0139628,0.0193284,0.026267,0.0326929,0.0392992,0.0470657,0.0553942,0.0632062,0.0710892,0.0798165,0.087353,0.09813,0.104839,0.116672,0.124555,0.135711,0.147275,0.15812,0.171406,0.183221,0.197975,0.211524,0.228563,0.242234,0.26029,0.278672,0.29968,0.319982,0.341431,0.369623,0.394443,0.424874,0.458661,0.501328,0.541713,0.606769,0.66985,0.748551,0.898966,1.06513,3.26019e+07,1.37001e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.7719,23.7678,23.8746,23.8093,23.8727,23.8485,23.7912,23.8175,23.8718,23.7968,23.7405,23.8134,23.811,23.7943,23.7996,23.7888,23.788,23.7567,23.7885,23.8247,23.7969,23.7915,23.8029,23.793,23.8139,23.7882,23.8145,23.774,23.7688,23.8131,23.8186,23.7903,23.7038
-48.2178,0.955038,1.02705,2,3,0,48.4683,0.33154,0.387481,1,0,0.369802,1,1.00525,1.00732,1.01003,1.01259,1.01526,1.01845,1.02194,1.02528,1.02871,1.03259,1.036,1.04099,1.04417,1.04988,1.05378,1.05943,1.06544,1.07122,1.07851,1.08518,1.09377,1.10192,1.11254,1.12135,1.13342,1.14622,1.1615,1.17695,1.19404,1.21774,1.23982,1.26853,1.30262,1.3492,1.39716,1.48303,1.57743,1.7125,2.03452,2.51685,0.0139635,0.0193298,0.0262696,0.0326969,0.039305,0.0470741,0.0554059,0.0632214,0.0711085,0.0798409,0.0873823,0.0981672,0.104881,0.116725,0.124616,0.135784,0.147361,0.158219,0.171523,0.183355,0.198133,0.211705,0.228776,0.242474,0.26057,0.278994,0.300055,0.320412,0.341923,0.370203,0.395108,0.42565,0.45957,0.502419,0.542991,0.608376,0.671805,0.750976,0.902381,1.06974,3.25957e+07,1.36988e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7397,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8165,23.8706,23.7955,23.7391,23.8119,23.8095,23.7926,23.7977,23.7868,23.7859,23.7544,23.786,23.8219,23.7939,23.7884,23.7995,23.7893,23.8099,23.7839,23.8098,23.7689,23.7631,23.8068,23.8116,23.782,23.6945
-48.1631,1,1.02705,1,1,0,48.207,0.33287,0.386972,1,0,0.371588,1,1.00528,1.00736,1.01008,1.01265,1.01533,1.01854,1.02205,1.0254,1.02885,1.03275,1.03618,1.04119,1.04438,1.05012,1.05404,1.05971,1.06575,1.07156,1.07888,1.08558,1.09421,1.1024,1.11306,1.12192,1.13404,1.14689,1.16224,1.17775,1.19491,1.21871,1.24088,1.2697,1.30391,1.35066,1.39879,1.48494,1.57963,1.71509,2.03795,2.5214,0.0139634,0.0193295,0.026269,0.032696,0.0393035,0.047072,0.055403,0.0632177,0.0711038,0.079835,0.0873752,0.0981582,0.104871,0.116712,0.124601,0.135766,0.14734,0.158195,0.171495,0.183322,0.198095,0.211661,0.228724,0.242416,0.260502,0.278916,0.299964,0.320307,0.341803,0.370062,0.394946,0.425461,0.459348,0.502153,0.54268,0.607984,0.671328,0.750385,0.901547,1.06862,3.25972e+07,1.36992e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8709,23.7958,23.7395,23.8123,23.8098,23.793,23.7982,23.7873,23.7864,23.755,23.7866,23.8226,23.7946,23.7891,23.8003,23.7902,23.8109,23.7849,23.811,23.7701,23.7645,23.8083,23.8133,23.784,23.6968
-48.1407,1,1.02705,1,1,0,48.1589,0.33369,0.386658,1,0,0.372691,1,1.00529,1.00738,1.01011,1.01269,1.01538,1.01859,1.02211,1.02547,1.02893,1.03284,1.03628,1.04131,1.04451,1.05027,1.0542,1.05988,1.06594,1.07177,1.07911,1.08583,1.09448,1.10269,1.11338,1.12226,1.13442,1.1473,1.16269,1.17825,1.19545,1.21931,1.24153,1.27042,1.30471,1.35156,1.3998,1.48612,1.58099,1.71669,2.04006,2.52421,0.0139632,0.0193293,0.0262686,0.0326954,0.0393027,0.0470708,0.0554013,0.0632154,0.0711009,0.0798313,0.0873708,0.0981526,0.104865,0.116704,0.124592,0.135755,0.147327,0.15818,0.171477,0.183302,0.198071,0.211634,0.228692,0.24238,0.26046,0.278868,0.299908,0.320243,0.341729,0.369975,0.394847,0.425344,0.459212,0.50199,0.542488,0.607743,0.671035,0.75002,0.901034,1.06792,3.25981e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7675,23.8742,23.8089,23.8722,23.8479,23.7906,23.8169,23.871,23.796,23.7397,23.8125,23.8101,23.7933,23.7985,23.7876,23.7867,23.7553,23.787,23.823,23.7951,23.7896,23.8008,23.7908,23.8115,23.7856,23.8117,23.7709,23.7653,23.8093,23.8144,23.7853,23.6982
-48.458,0.94237,1.02705,1,3,0,48.507,0.328176,0.388766,1,0,0.365296,1,1.00519,1.00723,1.00991,1.01244,1.01507,1.01823,1.02167,1.02497,1.02836,1.03219,1.03557,1.0405,1.04363,1.04928,1.05314,1.05872,1.06465,1.07037,1.07757,1.08417,1.09266,1.10072,1.11121,1.11993,1.13186,1.14452,1.15964,1.17492,1.19183,1.21529,1.23715,1.26558,1.29934,1.34549,1.39303,1.47818,1.57185,1.70594,2.02583,2.50528,0.013964,0.0193307,0.0262712,0.0326994,0.0393085,0.0470792,0.055413,0.0632307,0.0711203,0.0798559,0.0874003,0.09819,0.104907,0.116757,0.124653,0.135828,0.147413,0.15828,0.171595,0.183438,0.19823,0.211817,0.228906,0.242622,0.260741,0.279192,0.300286,0.320676,0.342226,0.370561,0.395518,0.426128,0.46013,0.503093,0.543781,0.60937,0.673016,0.75248,0.904503,1.07261,3.25918e+07,1.3698e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7669,23.8735,23.8082,23.8713,23.8471,23.7896,23.8158,23.8699,23.7947,23.7383,23.811,23.8085,23.7916,23.7966,23.7856,23.7845,23.753,23.7845,23.8203,23.7921,23.7865,23.7974,23.7871,23.8075,23.7813,23.8069,23.7657,23.7595,23.8029,23.8073,23.7769,23.6886
