# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-21 15:11:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprjh8q11q/s816ob2p.json
# random
#   seed = 50981
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/snia/snia-20230721161155.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.1221,1,0.881971,1,1,0,48.1223,0.335676,0.385897,1,0,0.375366,1,1.00533,1.00743,1.01018,1.01278,1.01549,1.01873,1.02227,1.02566,1.02914,1.03308,1.03654,1.0416,1.04482,1.05062,1.05458,1.06031,1.0664,1.07227,1.07966,1.08643,1.09514,1.10341,1.11417,1.1231,1.13534,1.14831,1.16379,1.17945,1.19676,1.22076,1.24311,1.27216,1.30665,1.35375,1.40223,1.48897,1.58427,1.72055,2.04516,2.53099,0.013963,0.0193288,0.0262677,0.0326939,0.0393006,0.0470678,0.0553971,0.0632099,0.0710939,0.0798225,0.0873601,0.0981391,0.104849,0.116685,0.12457,0.135729,0.147296,0.158144,0.171435,0.183253,0.198014,0.211568,0.228615,0.242292,0.260358,0.278751,0.299772,0.320087,0.341551,0.369764,0.394605,0.425063,0.458882,0.501593,0.542024,0.60716,0.670325,0.74914,0.899795,1.06625,3.26004e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8725,23.8483,23.7909,23.8173,23.8715,23.7965,23.7402,23.813,23.8107,23.7939,23.7991,23.7883,23.7875,23.7562,23.7879,23.824,23.7961,23.7907,23.8021,23.7921,23.8129,23.7872,23.8134,23.7727,23.7674,23.8116,23.8169,23.7882,23.7016
-48.4126,0.934885,0.881971,1,3,0,48.6037,0.32868,0.388573,1,0,0.365971,1,1.0052,1.00724,1.00993,1.01246,1.0151,1.01826,1.02171,1.02502,1.02842,1.03225,1.03563,1.04057,1.04371,1.04937,1.05323,1.05882,1.06477,1.0705,1.07771,1.08432,1.09283,1.1009,1.11141,1.12014,1.1321,1.14478,1.15992,1.17523,1.19216,1.21566,1.23755,1.26602,1.29983,1.34605,1.39365,1.47891,1.57268,1.70693,2.02714,2.50702,0.0139639,0.0193305,0.026271,0.032699,0.039308,0.0470784,0.0554119,0.0632293,0.0711186,0.0798536,0.0873976,0.0981866,0.104904,0.116752,0.124647,0.135821,0.147406,0.158271,0.171584,0.183425,0.198216,0.2118,0.228887,0.2426,0.260716,0.279163,0.300251,0.320636,0.34218,0.370507,0.395456,0.426056,0.460046,0.502992,0.543663,0.609221,0.672834,0.752254,0.904184,1.07218,3.25924e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7897,23.8159,23.87,23.7949,23.7384,23.8112,23.8086,23.7917,23.7968,23.7858,23.7847,23.7532,23.7847,23.8205,23.7924,23.7867,23.7977,23.7874,23.8079,23.7817,23.8073,23.7662,23.7601,23.8035,23.8079,23.7777,23.6895
-48.4739,0.871905,0.881971,2,7,0,49.6344,0.342889,0.383121,1,0,0.385128,1,1.00547,1.00762,1.01045,1.01311,1.01589,1.01921,1.02284,1.02632,1.02989,1.03393,1.03748,1.04267,1.04597,1.05192,1.05598,1.06185,1.06809,1.07411,1.08168,1.08862,1.09754,1.106,1.11702,1.12617,1.13869,1.15196,1.1678,1.18381,1.2015,1.22602,1.24885,1.2785,1.31367,1.36168,1.41105,1.4993,1.59615,1.7345,2.0636,2.55549,0.013962,0.0193269,0.0262643,0.0326886,0.0392929,0.0470567,0.0553817,0.0631898,0.0710684,0.0797902,0.0873213,0.0980899,0.104793,0.116614,0.12449,0.135633,0.147183,0.158013,0.17128,0.183076,0.197805,0.211329,0.228333,0.241975,0.25999,0.278326,0.299277,0.31952,0.340902,0.368999,0.39373,0.424042,0.457687,0.50016,0.540347,0.605054,0.667767,0.745971,0.895342,1.06025,3.26086e+07,1.37016e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.8101,23.8735,23.8494,23.7922,23.8187,23.873,23.7981,23.742,23.815,23.8128,23.7962,23.8016,23.791,23.7903,23.7592,23.7912,23.8276,23.8,23.7949,23.8066,23.7969,23.8181,23.7928,23.8196,23.7795,23.775,23.8199,23.8261,23.799,23.7138
-48.6205,0.947648,0.881971,2,3,0,49.1015,0.344316,0.38257,1,0,0.387068,1,1.0055,1.00766,1.0105,1.01317,1.01597,1.01931,1.02296,1.02645,1.03004,1.0341,1.03767,1.04289,1.0462,1.05218,1.05626,1.06215,1.06843,1.07447,1.08208,1.08905,1.09802,1.10652,1.11759,1.12678,1.13936,1.15269,1.16859,1.18467,1.20244,1.22706,1.24998,1.27975,1.31506,1.36324,1.41279,1.50134,1.59849,1.73725,2.06722,2.56031,0.0139618,0.0193266,0.0262636,0.0326876,0.0392914,0.0470545,0.0553786,0.0631858,0.0710633,0.0797837,0.0873136,0.0980801,0.104782,0.1166,0.124474,0.135614,0.14716,0.157987,0.171249,0.18304,0.197764,0.211281,0.228278,0.241912,0.259917,0.278242,0.29918,0.319408,0.340774,0.368848,0.393557,0.423841,0.457452,0.499878,0.540017,0.60464,0.667264,0.745348,0.89447,1.05908,3.26103e+07,1.37019e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8755,23.8103,23.8738,23.8497,23.7925,23.819,23.8733,23.7985,23.7423,23.8154,23.8132,23.7967,23.8021,23.7915,23.7909,23.7598,23.7919,23.8283,23.8008,23.7957,23.8075,23.7979,23.8192,23.7939,23.8208,23.7808,23.7765,23.8215,23.8279,23.8011,23.7162
-48.1235,1,0.881971,2,3,0,48.5386,0.334885,0.3862,1,0,0.374299,1,1.00532,1.00741,1.01016,1.01274,1.01544,1.01867,1.02221,1.02558,1.02906,1.03298,1.03644,1.04149,1.0447,1.05048,1.05443,1.06014,1.06622,1.07207,1.07944,1.08619,1.09488,1.10312,1.11385,1.12277,1.13497,1.14791,1.16335,1.17897,1.19624,1.22018,1.24248,1.27147,1.30588,1.35288,1.40126,1.48783,1.58296,1.71901,2.04313,2.52829,0.0139631,0.019329,0.026268,0.0326945,0.0393014,0.047069,0.0553988,0.0632121,0.0710967,0.079826,0.0873644,0.0981445,0.104855,0.116692,0.124579,0.135739,0.147309,0.158159,0.171452,0.183273,0.198037,0.211595,0.228645,0.242327,0.260399,0.278797,0.299826,0.320149,0.341622,0.369848,0.394701,0.425175,0.459014,0.501751,0.542209,0.607392,0.670608,0.74949,0.900288,1.06692,3.25995e+07,1.36996e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.8481,23.7908,23.8171,23.8713,23.7963,23.74,23.8128,23.8104,23.7937,23.7989,23.788,23.7872,23.7558,23.7875,23.8236,23.7957,23.7903,23.8016,23.7916,23.8123,23.7865,23.8127,23.772,23.7666,23.8107,23.8159,23.7871,23.7002
-48.2832,0.926999,0.881971,2,3,0,48.7289,0.330394,0.387919,1,0,0.368265,1,1.00523,1.00729,1.00999,1.01254,1.01519,1.01837,1.02185,1.02517,1.02859,1.03245,1.03585,1.04082,1.04398,1.04968,1.05356,1.05919,1.06517,1.07093,1.07819,1.08484,1.09339,1.10151,1.11208,1.12087,1.13289,1.14564,1.16086,1.17626,1.19329,1.21691,1.23891,1.26753,1.3015,1.34794,1.39575,1.48138,1.57553,1.71027,2.03157,2.51291,0.0139637,0.0193301,0.0262702,0.0326978,0.0393062,0.0470758,0.0554083,0.0632246,0.0711125,0.079846,0.0873884,0.098175,0.10489,0.116736,0.124628,0.135799,0.147379,0.15824,0.171548,0.183383,0.198166,0.211743,0.22882,0.242524,0.260628,0.279062,0.300134,0.320502,0.342026,0.370325,0.395248,0.425813,0.459761,0.502648,0.54326,0.608714,0.672217,0.751488,0.903103,1.07072,3.25944e+07,1.36986e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8717,23.8474,23.79,23.8163,23.8704,23.7953,23.7388,23.8116,23.8091,23.7923,23.7973,23.7864,23.7854,23.7539,23.7855,23.8214,23.7933,23.7877,23.7988,23.7886,23.8091,23.783,23.8088,23.7678,23.7619,23.8055,23.8101,23.7803,23.6925
-48.1219,0.99215,0.881971,1,3,0,48.3592,0.335614,0.385921,1,0,0.375282,1,1.00533,1.00743,1.01018,1.01277,1.01548,1.01872,1.02226,1.02565,1.02913,1.03307,1.03653,1.04159,1.04481,1.05061,1.05457,1.06029,1.06639,1.07225,1.07965,1.08641,1.09512,1.10338,1.11414,1.12308,1.13531,1.14828,1.16376,1.17941,1.19671,1.22071,1.24306,1.27211,1.30659,1.35368,1.40215,1.48888,1.58417,1.72043,2.045,2.53078,0.013963,0.0193288,0.0262677,0.032694,0.0393006,0.0470678,0.0553972,0.0632101,0.0710942,0.0798228,0.0873605,0.0981395,0.10485,0.116685,0.12457,0.13573,0.147297,0.158145,0.171436,0.183255,0.198016,0.211571,0.228617,0.242295,0.260362,0.278754,0.299776,0.320091,0.341556,0.369771,0.394613,0.425072,0.458892,0.501606,0.542039,0.607178,0.670348,0.749168,0.899834,1.0663,3.26003e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7909,23.8173,23.8715,23.7965,23.7401,23.813,23.8106,23.7939,23.7991,23.7883,23.7875,23.7561,23.7879,23.824,23.7961,23.7907,23.802,23.7921,23.8129,23.7871,23.8133,23.7727,23.7674,23.8115,23.8168,23.7882,23.7015
-48.1219,0.745171,0.881971,2,3,0,50.5961,0.335614,0.385921,1,0,0.375282,1,1.00533,1.00743,1.01018,1.01277,1.01548,1.01872,1.02226,1.02565,1.02913,1.03307,1.03653,1.04159,1.04481,1.05061,1.05457,1.06029,1.06639,1.07225,1.07965,1.08641,1.09512,1.10338,1.11414,1.12308,1.13531,1.14828,1.16376,1.17941,1.19671,1.22071,1.24306,1.27211,1.30659,1.35368,1.40215,1.48888,1.58417,1.72043,2.045,2.53078,0.013963,0.0193288,0.0262677,0.032694,0.0393006,0.0470678,0.0553972,0.0632101,0.0710942,0.0798228,0.0873605,0.0981395,0.10485,0.116685,0.12457,0.13573,0.147297,0.158145,0.171436,0.183255,0.198016,0.211571,0.228617,0.242295,0.260362,0.278754,0.299776,0.320091,0.341556,0.369771,0.394613,0.425072,0.458892,0.501606,0.542039,0.607178,0.670348,0.749168,0.899834,1.0663,3.26003e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7909,23.8173,23.8715,23.7965,23.7401,23.813,23.8106,23.7939,23.7991,23.7883,23.7875,23.7561,23.7879,23.824,23.7961,23.7907,23.802,23.7921,23.8129,23.7871,23.8133,23.7727,23.7674,23.8115,23.8168,23.7882,23.7015
-48.6004,0.905068,0.881971,1,3,0,48.8413,0.344134,0.38264,1,0,0.38682,1,1.00549,1.00766,1.01049,1.01317,1.01596,1.01929,1.02294,1.02643,1.03002,1.03408,1.03764,1.04286,1.04617,1.05215,1.05622,1.06211,1.06839,1.07443,1.08203,1.08899,1.09796,1.10645,1.11752,1.1267,1.13927,1.15259,1.16849,1.18456,1.20232,1.22693,1.24984,1.27959,1.31488,1.36304,1.41257,1.50108,1.59819,1.7369,2.06676,2.55969,0.0139619,0.0193266,0.0262637,0.0326877,0.0392916,0.0470548,0.055379,0.0631863,0.071064,0.0797846,0.0873146,0.0980813,0.104783,0.116602,0.124476,0.135617,0.147163,0.15799,0.171253,0.183045,0.197769,0.211288,0.228285,0.24192,0.259926,0.278253,0.299192,0.319422,0.34079,0.368868,0.393579,0.423867,0.457482,0.499914,0.540059,0.604693,0.667328,0.745428,0.894581,1.05923,3.261e+07,1.37019e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8755,23.8103,23.8737,23.8496,23.7925,23.8189,23.8733,23.7984,23.7423,23.8154,23.8131,23.7966,23.802,23.7915,23.7908,23.7598,23.7918,23.8282,23.8007,23.7956,23.8073,23.7977,23.819,23.7938,23.8207,23.7806,23.7763,23.8213,23.8277,23.8009,23.7159
-48.126,0.777089,0.881971,2,3,0,50.866,0.336244,0.385679,1,0,0.376131,1,1.00534,1.00745,1.01021,1.0128,1.01552,1.01876,1.02231,1.02571,1.0292,1.03314,1.03661,1.04169,1.04491,1.05073,1.05469,1.06043,1.06654,1.07241,1.07982,1.0866,1.09533,1.10361,1.11439,1.12335,1.1356,1.1486,1.16411,1.17979,1.19713,1.22117,1.24356,1.27266,1.3072,1.35437,1.40292,1.48978,1.58521,1.72165,2.04662,2.53293,0.0139629,0.0193286,0.0262674,0.0326935,0.0393,0.0470669,0.0553959,0.0632083,0.0710919,0.0798199,0.0873571,0.0981352,0.104845,0.116679,0.124563,0.135721,0.147287,0.158134,0.171423,0.183239,0.197997,0.21155,0.228593,0.242267,0.260329,0.278717,0.299733,0.320042,0.341499,0.369704,0.394536,0.424982,0.458788,0.50148,0.541892,0.606994,0.670123,0.748889,0.899442,1.06577,3.2601e+07,1.37e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8484,23.791,23.8174,23.8716,23.7966,23.7403,23.8132,23.8108,23.7941,23.7993,23.7886,23.7877,23.7564,23.7881,23.8243,23.7964,23.7911,23.8024,23.7925,23.8133,23.7876,23.8139,23.7733,23.768,23.8122,23.8176,23.7891,23.7025
-48.126,0.708962,0.881971,1,3,0,50.317,0.336244,0.385679,1,0,0.376131,1,1.00534,1.00745,1.01021,1.0128,1.01552,1.01876,1.02231,1.02571,1.0292,1.03314,1.03661,1.04169,1.04491,1.05073,1.05469,1.06043,1.06654,1.07241,1.07982,1.0866,1.09533,1.10361,1.11439,1.12335,1.1356,1.1486,1.16411,1.17979,1.19713,1.22117,1.24356,1.27266,1.3072,1.35437,1.40292,1.48978,1.58521,1.72165,2.04662,2.53293,0.0139629,0.0193286,0.0262674,0.0326935,0.0393,0.0470669,0.0553959,0.0632083,0.0710919,0.0798199,0.0873571,0.0981352,0.104845,0.116679,0.124563,0.135721,0.147287,0.158134,0.171423,0.183239,0.197997,0.21155,0.228593,0.242267,0.260329,0.278717,0.299733,0.320042,0.341499,0.369704,0.394536,0.424982,0.458788,0.50148,0.541892,0.606994,0.670123,0.748889,0.899442,1.06577,3.2601e+07,1.37e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8484,23.791,23.8174,23.8716,23.7966,23.7403,23.8132,23.8108,23.7941,23.7993,23.7886,23.7877,23.7564,23.7881,23.8243,23.7964,23.7911,23.8024,23.7925,23.8133,23.7876,23.8139,23.7733,23.768,23.8122,23.8176,23.7891,23.7025
-48.1335,0.995845,0.881971,1,3,0,48.159,0.334056,0.386518,1,0,0.373183,1,1.0053,1.00739,1.01013,1.0127,1.0154,1.01862,1.02214,1.02551,1.02897,1.03288,1.03633,1.04136,1.04456,1.05033,1.05427,1.05996,1.06602,1.07186,1.07921,1.08594,1.09461,1.10282,1.11353,1.12242,1.13459,1.14749,1.16289,1.17847,1.19569,1.21957,1.24182,1.27074,1.30507,1.35197,1.40024,1.48664,1.58159,1.7174,2.041,2.52546,0.0139632,0.0193292,0.0262684,0.0326951,0.0393023,0.0470702,0.0554005,0.0632144,0.0710997,0.0798297,0.0873688,0.0981501,0.104862,0.1167,0.124588,0.13575,0.147322,0.158174,0.17147,0.183293,0.198061,0.211622,0.228678,0.242364,0.260441,0.278846,0.299883,0.320214,0.341696,0.369936,0.394802,0.425293,0.459151,0.501917,0.542403,0.607636,0.670904,0.749858,0.900805,1.06761,3.25985e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.848,23.7907,23.817,23.8711,23.7961,23.7398,23.8126,23.8102,23.7934,23.7986,23.7877,23.7869,23.7555,23.7871,23.8232,23.7953,23.7898,23.8011,23.791,23.8117,23.7859,23.812,23.7712,23.7657,23.8097,23.8148,23.7858,23.6988
-48.1761,0.984603,0.881971,3,7,0,48.261,0.338347,0.384871,1,0,0.378972,1,1.00538,1.0075,1.01028,1.0129,1.01563,1.0189,1.02248,1.0259,1.02942,1.03339,1.03689,1.042,1.04525,1.0511,1.0551,1.06088,1.06703,1.07295,1.08041,1.08724,1.09603,1.10437,1.11522,1.12424,1.13658,1.14966,1.16527,1.18106,1.19851,1.2227,1.24523,1.27451,1.30925,1.35669,1.4055,1.4928,1.58868,1.72573,2.05201,2.54009,0.0139626,0.0193281,0.0262664,0.032692,0.0392977,0.0470637,0.0553914,0.0632025,0.0710845,0.0798105,0.0873458,0.0981209,0.104828,0.116659,0.12454,0.135693,0.147254,0.158096,0.171377,0.183188,0.197937,0.21148,0.228511,0.242175,0.260222,0.278594,0.299589,0.319877,0.34131,0.369481,0.394281,0.424685,0.458439,0.501062,0.541402,0.606378,0.669375,0.747962,0.898138,1.06402,3.26034e+07,1.37005e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7704,23.7403,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7914,23.8178,23.872,23.7971,23.7408,23.8138,23.8114,23.7948,23.8,23.7893,23.7885,23.7573,23.7891,23.8253,23.7976,23.7923,23.8037,23.7939,23.8149,23.7893,23.8157,23.7752,23.7702,23.8147,23.8203,23.7923,23.7061
-48.1286,0.998989,0.881971,3,7,0,48.1813,0.336458,0.385597,1,0,0.376421,1,1.00535,1.00745,1.01021,1.01281,1.01553,1.01878,1.02233,1.02573,1.02922,1.03317,1.03664,1.04172,1.04495,1.05076,1.05473,1.06047,1.06659,1.07247,1.07988,1.08667,1.0954,1.10369,1.11448,1.12344,1.1357,1.1487,1.16423,1.17992,1.19727,1.22133,1.24373,1.27285,1.30741,1.35461,1.40319,1.49009,1.58556,1.72207,2.04717,2.53366,0.0139629,0.0193286,0.0262673,0.0326933,0.0392997,0.0470666,0.0553954,0.0632077,0.0710912,0.079819,0.0873559,0.0981338,0.104843,0.116677,0.124561,0.135719,0.147284,0.15813,0.171418,0.183234,0.197991,0.211543,0.228584,0.242258,0.260319,0.278705,0.299718,0.320025,0.34148,0.369681,0.39451,0.424952,0.458752,0.501438,0.541842,0.606931,0.670047,0.748795,0.899309,1.06559,3.26013e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7402,23.7719,23.7678,23.8745,23.8093,23.8726,23.8484,23.7911,23.8174,23.8716,23.7967,23.7404,23.8133,23.8109,23.7942,23.7994,23.7886,23.7878,23.7565,23.7882,23.8244,23.7966,23.7912,23.8026,23.7926,23.8135,23.7878,23.8141,23.7735,23.7682,23.8125,23.8179,23.7894,23.7029
-48.1319,0.996129,0.881971,1,3,0,48.1622,0.33415,0.386482,1,0,0.37331,1,1.0053,1.00739,1.01013,1.01271,1.0154,1.01862,1.02215,1.02552,1.02898,1.0329,1.03634,1.04138,1.04458,1.05035,1.05429,1.05998,1.06605,1.07188,1.07924,1.08597,1.09464,1.10286,1.11356,1.12246,1.13463,1.14754,1.16294,1.17853,1.19575,1.21964,1.2419,1.27082,1.30516,1.35207,1.40036,1.48678,1.58175,1.71758,2.04124,2.52578,0.0139632,0.0193291,0.0262684,0.032695,0.0393022,0.0470701,0.0554003,0.0632141,0.0710993,0.0798293,0.0873683,0.0981495,0.104861,0.116699,0.124587,0.135749,0.14732,0.158172,0.171468,0.183291,0.198058,0.211619,0.228674,0.242359,0.260436,0.278841,0.299876,0.320206,0.341688,0.369926,0.394791,0.425279,0.459136,0.501898,0.542381,0.607608,0.67087,0.749816,0.900747,1.06753,3.25987e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.848,23.7907,23.817,23.8711,23.7961,23.7398,23.8126,23.8102,23.7934,23.7986,23.7878,23.7869,23.7555,23.7872,23.8232,23.7953,23.7899,23.8011,23.7911,23.8118,23.786,23.8121,23.7713,23.7658,23.8098,23.815,23.786,23.6989
-48.1338,0.995211,0.881971,1,3,0,48.1746,0.3368,0.385466,1,0,0.376881,1,1.00535,1.00746,1.01023,1.01283,1.01555,1.0188,1.02236,1.02576,1.02926,1.03321,1.03669,1.04177,1.045,1.05083,1.0548,1.06055,1.06667,1.07256,1.07998,1.08677,1.09552,1.10381,1.11461,1.12358,1.13586,1.14888,1.16442,1.18013,1.19749,1.22157,1.244,1.27315,1.30774,1.35498,1.4036,1.49058,1.58612,1.72273,2.04804,2.53482,0.0139628,0.0193285,0.0262671,0.0326931,0.0392994,0.047066,0.0553947,0.0632068,0.07109,0.0798175,0.0873541,0.0981315,0.10484,0.116674,0.124557,0.135714,0.147279,0.158124,0.171411,0.183226,0.197981,0.211531,0.228571,0.242243,0.260301,0.278685,0.299695,0.319998,0.34145,0.369645,0.394469,0.424904,0.458696,0.50137,0.541762,0.606831,0.669925,0.748644,0.899097,1.06531,3.26017e+07,1.37001e+06,57571.6,23.815,23.7552,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8175,23.8717,23.7967,23.7404,23.8134,23.811,23.7943,23.7995,23.7888,23.7879,23.7566,23.7884,23.8245,23.7967,23.7914,23.8028,23.7928,23.8137,23.788,23.8143,23.7738,23.7686,23.8129,23.8184,23.7899,23.7035
-48.7987,0.88485,0.881971,1,3,0,49.0231,0.345793,0.381999,1,0,0.389079,1,1.00553,1.0077,1.01056,1.01324,1.01605,1.01941,1.02308,1.02659,1.0302,1.03427,1.03786,1.04311,1.04644,1.05245,1.05654,1.06247,1.06878,1.07485,1.0825,1.0895,1.09851,1.10705,1.11817,1.12741,1.14005,1.15344,1.16942,1.18557,1.20341,1.22814,1.25116,1.28105,1.31649,1.36486,1.41459,1.50344,1.60092,1.7401,2.07097,2.56528,0.0139616,0.0193262,0.0262629,0.0326865,0.0392898,0.0470522,0.0553755,0.0631817,0.0710581,0.0797771,0.0873056,0.09807,0.10477,0.116586,0.124457,0.135594,0.147137,0.15796,0.171217,0.183004,0.197721,0.211232,0.22822,0.241847,0.259841,0.278155,0.299078,0.319292,0.340641,0.368692,0.393379,0.423633,0.457208,0.499586,0.539675,0.604212,0.666745,0.744706,0.89357,1.05787,3.26119e+07,1.37023e+06,57571.6,23.8151,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7688,23.8757,23.8105,23.874,23.8499,23.7928,23.8192,23.8736,23.7988,23.7427,23.8158,23.8136,23.7971,23.8026,23.7921,23.7915,23.7605,23.7925,23.829,23.8015,23.7965,23.8084,23.7989,23.8202,23.7951,23.8221,23.7822,23.778,23.8232,23.8298,23.8033,23.7187
-48.9236,0.995119,0.881971,2,7,0,48.9296,0.324258,0.390258,1,0,0.360069,1,1.00512,1.00713,1.00977,1.01226,1.01486,1.01797,1.02137,1.02462,1.02796,1.03174,1.03506,1.03993,1.04302,1.04859,1.05239,1.05789,1.06374,1.06938,1.07649,1.08299,1.09137,1.09932,1.10967,1.11828,1.13005,1.14255,1.15747,1.17257,1.18927,1.21244,1.23404,1.26214,1.29552,1.34117,1.38822,1.47253,1.56533,1.69827,2.01567,2.49174,0.0139645,0.0193316,0.026273,0.0327022,0.0393126,0.0470851,0.0554212,0.0632415,0.071134,0.0798732,0.0874212,0.0982165,0.104938,0.116795,0.124696,0.13588,0.147474,0.158351,0.171679,0.183534,0.198343,0.211946,0.229059,0.242793,0.260941,0.279423,0.300554,0.320984,0.342578,0.370978,0.395995,0.426686,0.460784,0.50388,0.544704,0.610533,0.674433,0.754243,0.906995,1.07599,3.25874e+07,1.36971e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7889,23.8151,23.8691,23.7938,23.7373,23.81,23.8073,23.7903,23.7953,23.7841,23.783,23.7513,23.7827,23.8183,23.7901,23.7842,23.795,23.7845,23.8046,23.7782,23.8035,23.762,23.7554,23.7983,23.8022,23.7709,23.6818
